dataset,snr_db,seed,bank_kind,pattern_count,symbol_count,savaux_ser,savaux_mean_gt_rank,savaux_mean_gt_margin_db,savaux_mean_gt_floor_db,plain_coherent_ser,plain_coherent_mean_gt_rank,plain_coherent_mean_gt_margin_db,plain_coherent_mean_gt_floor_db,plain_coherent_fix_vs_savaux,plain_coherent_break_vs_savaux,plain_coherent_changes_vs_savaux,lora_coherent_ser,lora_coherent_mean_gt_rank,lora_coherent_mean_gt_margin_db,lora_coherent_mean_gt_floor_db,lora_coherent_fix_vs_savaux,lora_coherent_break_vs_savaux,lora_coherent_changes_vs_savaux,lora_mean_power_ser,lora_mean_power_mean_gt_rank,lora_mean_power_mean_gt_margin_db,lora_mean_power_mean_gt_floor_db,lora_mean_power_fix_vs_savaux,lora_mean_power_break_vs_savaux,lora_mean_power_changes_vs_savaux,lora_best_power_ser,lora_best_power_mean_gt_rank,lora_best_power_mean_gt_margin_db,lora_best_power_mean_gt_floor_db,lora_best_power_fix_vs_savaux,lora_best_power_break_vs_savaux,lora_best_power_changes_vs_savaux,lora_stable_power_ser,lora_stable_power_mean_gt_rank,lora_stable_power_mean_gt_margin_db,lora_stable_power_mean_gt_floor_db,lora_stable_power_fix_vs_savaux,lora_stable_power_break_vs_savaux,lora_stable_power_changes_vs_savaux,lora_adaptive_gls_ser,lora_adaptive_gls_mean_gt_rank,lora_adaptive_gls_mean_gt_margin_db,lora_adaptive_gls_mean_gt_floor_db,lora_adaptive_gls_fix_vs_savaux,lora_adaptive_gls_break_vs_savaux,lora_adaptive_gls_changes_vs_savaux
0_0_0_10_14_16,-23.0,42,multiscale_only_diverse16,16,70,0.014285714285714285,1.0142857142857142,3.2321200334281763,13.477897922551183,0.6,118.1,-2.141653990025527,8.03406449971179,0,41,41,0.014285714285714285,1.0142857142857142,3.148501631753265,13.347228406931976,0,0,0,0.05714285714285714,1.0714285714285714,2.1848228138326538,6.84993910076093,0,3,3,0.4714285714285714,5.6571428571428575,-0.0600920940190629,5.218126511573207,0,32,33,0.02857142857142857,1.0285714285714285,3.939816202922854,19.803113939722948,0,1,1,0.02857142857142857,1.0285714285714285,3.187493479421092,13.52068551098711,0,1,1
0_0_0_10_14_16,-24.0,42,multiscale_only_diverse16,16,70,0.11428571428571428,1.2142857142857142,2.242647102908447,12.490597466897784,0.6571428571428571,135.35714285714286,-2.936073075825244,7.2092420083999516,0,38,45,0.11428571428571428,1.2,2.1578162264177703,12.355913681750941,2,2,6,0.15714285714285714,1.9,1.3768881635960812,6.042563711144363,2,5,10,0.6714285714285714,13.642857142857142,-0.6377492959894141,4.639882174747476,0,39,47,0.08571428571428572,1.2571428571428571,2.764879856499169,18.622149166292584,2,0,4,0.1,1.1428571428571428,2.1985114651142372,12.52944027412158,1,0,3
0_0_0_10_14_16,-25.0,42,multiscale_only_diverse16,16,70,0.22857142857142856,2.6857142857142855,1.2552634065281538,11.503273165115502,0.7142857142857143,153.47142857142856,-3.708838404822759,6.408900976488617,2,36,51,0.2857142857142857,2.7857142857142856,1.1686031157660643,11.36660128016004,1,5,11,0.3,4.928571428571429,0.6101586611593101,5.276195708138881,2,7,15,0.7714285714285715,28.228571428571428,-1.1875902483894891,4.091980299091719,0,38,53,0.2571428571428571,2.7714285714285714,1.5530871248435454,17.41429776543866,1,3,7,0.2571428571428571,2.5,1.200581016726565,11.530754362465276,1,3,8
