packet_index,payload_symbol_index,gt_bin,bank_kind,pattern_count,savaux_selected_bin,savaux_ok,savaux_gt_rank,savaux_gt_power,savaux_gt_margin_db,savaux_gt_floor_db,plain_coherent_selected_bin,plain_coherent_ok,plain_coherent_gt_rank,plain_coherent_gt_power,plain_coherent_gt_margin_db,plain_coherent_gt_floor_db,lora_coherent_selected_bin,lora_coherent_ok,lora_coherent_gt_rank,lora_coherent_gt_power,lora_coherent_gt_margin_db,lora_coherent_gt_floor_db,lora_mean_power_selected_bin,lora_mean_power_ok,lora_mean_power_gt_rank,lora_mean_power_gt_power,lora_mean_power_gt_margin_db,lora_mean_power_gt_floor_db,lora_best_power_selected_bin,lora_best_power_ok,lora_best_power_gt_rank,lora_best_power_gt_power,lora_best_power_gt_margin_db,lora_best_power_gt_floor_db,lora_stable_power_selected_bin,lora_stable_power_ok,lora_stable_power_gt_rank,lora_stable_power_gt_power,lora_stable_power_gt_margin_db,lora_stable_power_gt_floor_db,lora_adaptive_gls_selected_bin,lora_adaptive_gls_ok,lora_adaptive_gls_gt_rank,lora_adaptive_gls_gt_power,lora_adaptive_gls_gt_margin_db,lora_adaptive_gls_gt_floor_db,dataset,snr_db,seed
1,0,222,multiscale_only_diverse16,16,222,True,1,0.5722934310218228,1.2924155971619369,11.892079147395865,222,True,1,0.03206693085462033,0.543454485793797,11.155992583386546,222,True,1,0.038703589203870924,0.8656673579798415,11.990813634637913,222,True,1,0.048845696351822655,0.545507058401382,6.0121324607532,265,False,22,0.08438060089782727,-1.9931240534127626,3.427689525734123,222,True,1,0.4534649214293771,1.6125758967403976,17.719988506132783,222,True,1,11.70531312039826,1.121980356159764,12.066465104039175,0_0_0_10_14_16,-23.0,42
1,1,826,multiscale_only_diverse16,16,826,True,1,0.9753559354834671,4.254797700107293,14.24853722212015,826,True,1,0.03361124475239121,2.305337516256035,11.769287975610867,826,True,1,0.057785944289999544,4.651208643137065,13.815646575886856,826,True,1,0.06594156321370942,2.814999351596818,7.290449835507533,826,True,1,0.12798271525190744,0.0031267421072134014,5.09723538315293,826,True,1,0.8547244105831304,4.995176487734346,20.60419964105933,826,True,1,19.434461822818353,4.368795672714137,14.415094461016547,0_0_0_10_14_16,-23.0,42
1,2,922,multiscale_only_diverse16,16,922,True,1,1.0583016723308134,4.948179297791164,14.894987994044573,922,True,1,0.07044835738085618,5.229623954642234,14.682956884808318,922,True,1,0.05965145694663981,4.574468679792164,14.252389922027016,922,True,1,0.06715891164617287,3.28241291237402,7.4039453097303305,922,True,1,0.15314835812058222,0.41923938225038065,5.980285007272665,922,True,1,0.939997910868407,6.194822389693933,21.63968734085643,922,True,1,20.538773177165037,4.854850502262892,14.612673650921115,0_0_0_10_14_16,-23.0,42
1,3,718,multiscale_only_diverse16,16,718,True,1,0.4787228262404284,1.8189102849722767,11.12289510249215,75,False,251,0.004347420053113941,-7.0245435527171205,3.0128489737404465,718,True,1,0.028115127116642092,1.3929322868731906,10.908229036472584,256,False,2,0.033315751252537266,-0.08915286311237088,4.339870119672176,833,False,62,0.07034986775484096,-3.3086669361277785,2.672447709050495,718,True,1,0.40399368488989934,2.5370321461987375,17.654680929071183,718,True,1,9.9940397930221,2.1070219359318725,11.548271998292389,0_0_0_10_14_16,-23.0,42
1,4,107,multiscale_only_diverse16,16,107,True,1,0.6068017874939393,1.8753892245949682,12.451020061118726,107,True,1,0.03447198958555797,2.631525809894245,11.939096326228105,107,True,1,0.03666721538363576,1.8842888495736054,12.117169525720211,107,True,1,0.0499059271367433,2.116666271105135,6.175992341429617,731,False,3,0.1114788435100587,-0.2225743709040085,4.570004998509478,107,True,1,0.4458334533341243,1.564800873542511,18.145842953403154,107,True,1,11.767866876586549,1.9736317876866452,12.338837807761944,0_0_0_10_14_16,-23.0,42
1,5,468,multiscale_only_diverse16,16,468,True,1,1.2275166875554078,5.320076930316775,15.569230182193632,83,False,23,0.012931636795386543,-3.0167043598073966,7.433759267442967,468,True,1,0.08166118274619698,5.820851823126319,15.802627437999607,468,True,1,0.09626185927442366,4.487594679375718,9.000326057698212,468,True,1,0.2326093594711413,2.64417369993521,7.777485754495465,468,True,1,1.0413310661359931,6.419306139097975,22.217145400753495,468,True,1,24.796194045514948,5.426395198219483,15.613790139740757,0_0_0_10_14_16,-23.0,42
1,6,89,multiscale_only_diverse16,16,89,True,1,0.909449909710375,2.9273038608813398,13.486355627937414,89,True,1,0.0505665695657105,3.6629248359756668,13.237508040390846,89,True,1,0.05784042750202287,3.276847043575852,13.555539292442589,89,True,1,0.0630250035298276,2.1882924096457192,6.884180679855046,674,False,4,0.10562323235550937,-1.3743562684961996,4.191367249409451,89,True,1,0.8346365509432933,3.5559434506202843,19.858128810867758,89,True,1,17.239075504279675,2.880978000877211,13.749664000333475,0_0_0_10_14_16,-23.0,42
1,7,713,multiscale_only_diverse16,16,713,True,1,0.6790354310871329,2.366318948175466,12.892643751379788,998,False,9,0.017815233902132133,-1.5683516391640566,8.899133580701669,713,True,1,0.04525538042433833,2.2051479125723468,13.149730247884266,713,True,1,0.05565113389612823,1.921246508972789,6.6480572980510635,713,True,1,0.1646974544270508,1.279696447251633,6.266007041128004,713,True,1,0.552190128107897,2.650220351775024,19.30087711884912,713,True,1,13.791615702438383,2.4713105490971836,12.94713424634196,0_0_0_10_14_16,-23.0,42
1,8,865,multiscale_only_diverse16,16,865,True,1,0.5745089962638907,2.071357288798265,12.269821146889157,166,False,5,0.017263439392724424,-0.9194477019719672,8.914355229439613,865,True,1,0.034041691761169314,1.528574993589661,11.972209787267388,865,True,1,0.04472927615055036,0.9034457019908781,5.788805129386909,467,False,12,0.09426620923293029,-1.6499397738518908,3.932223252167283,865,True,1,0.43723618730175906,1.9075068703856308,18.524237840632733,865,True,1,11.66544417916485,1.8809958954071138,12.344267191162562,0_0_0_10_14_16,-23.0,42
1,9,492,multiscale_only_diverse16,16,492,True,1,0.5786349994089655,0.7731553538151738,12.243054031646487,167,False,920,0.00037893668818129945,-17.430784314880952,-7.853817956990628,492,True,1,0.0351521759465147,0.7209883560969134,12.140201300693484,492,True,1,0.044018372437337985,0.030926725158913034,5.631650268149357,806,False,3,0.11310421006627422,-1.8086899761962614,4.794039976410102,492,True,1,0.4620861286271007,1.4632169847531733,18.558038277885935,492,True,1,11.60645641041958,0.48820962718198824,12.093711530021674,0_0_0_10_14_16,-23.0,42
