packet_index,event_index,symbol_index,selected_bin,signed_bin,symbol_value,phase_at_bin,phase_predicted,phase_residual_rad,phase_score,margin,confidence,amplitude,energy_ratio,argmax_bin,argmax_is_selected,rank_by_amp,gt_bin,is_correct
3,3,3,395,395,394,-1.697127,1.560136,3.025923,1.000000,0.040290,0.4499,9.945517,0.006420,395,1,0,718,0
3,3,4,834,-190,833,1.236283,-1.640740,2.877023,1.000000,0.250667,0.6618,10.692163,0.007450,834,1,0,107,0
3,3,5,877,-147,876,-2.842556,4.169693,-0.729065,1.000000,0.078900,0.4884,10.266832,0.006328,877,1,0,468,0
3,3,6,89,89,88,0.535769,-0.638211,1.173980,1.000000,0.162139,0.5732,10.533428,0.007346,89,1,0,89,1
3,3,7,407,407,406,-3.118186,2.740114,0.424885,1.000000,0.025893,0.4366,10.576292,0.007143,407,1,0,713,0
3,3,8,769,-255,768,-2.150049,-0.913840,-1.236209,1.000000,0.047134,0.4568,9.766191,0.006451,769,1,0,865,0
3,3,9,927,-97,926,-1.571849,-1.181912,-0.389937,1.000000,0.128077,0.5377,10.027637,0.006425,927,1,0,492,0
3,3,10,765,-259,764,0.198788,-0.603712,0.802500,1.000000,0.109617,0.5190,9.859188,0.006250,765,1,0,765,1
3,3,11,796,-228,795,2.569204,1.166925,1.402279,1.000000,0.214806,0.6272,11.174841,0.008274,796,1,0,1023,0
3,3,12,815,-209,814,-1.431894,4.339841,0.511451,1.000000,0.148487,0.5609,11.153607,0.008269,815,1,0,597,0
3,3,13,264,264,263,-2.990729,0.850194,2.442262,1.000000,0.105565,0.5169,10.826638,0.007554,264,1,0,562,0
3,3,14,478,478,477,-1.007003,-0.708641,-0.298362,1.000000,0.019370,0.4288,9.635536,0.006291,478,1,0,478,1
3,3,15,566,-458,565,-3.137322,0.976723,2.169140,1.000000,0.006575,0.4177,10.566780,0.007427,566,1,0,267,0
3,3,16,917,-107,916,-1.642952,-4.696157,3.053205,1.000000,0.098262,0.5102,11.258275,0.007970,917,1,0,917,1
3,3,17,656,-368,655,-2.189277,-0.148582,-2.040695,1.000000,0.253556,0.6656,10.923746,0.008019,656,1,0,656,1
3,3,18,889,-135,888,-3.115817,-2.735602,-0.380215,1.000000,0.096154,0.5087,11.345092,0.008368,889,1,0,889,1
3,3,19,510,510,509,-2.997654,-3.662141,0.664487,1.000000,0.360832,0.7165,13.029669,0.010998,510,1,0,510,1
3,3,20,860,-164,859,2.977656,-3.543979,0.238450,1.000000,0.063497,0.4730,9.691116,0.006356,860,1,0,860,1
3,3,21,212,212,211,0.787766,2.669780,-1.882014,1.000000,0.190816,0.6014,9.947411,0.007033,212,1,0,553,0
3,3,22,823,-201,822,-0.434874,0.479891,-0.914765,1.000000,0.053133,0.4621,10.020093,0.005992,823,1,0,629,0
3,3,23,80,80,79,-1.380602,-1.657515,0.276912,1.000000,0.026960,0.4376,10.626928,0.007077,80,1,0,759,0
3,3,24,324,324,323,-1.396890,-2.603243,1.206353,1.000000,0.197749,0.6100,11.193045,0.008177,324,1,0,874,0
3,3,25,524,-500,523,2.286836,-2.342618,-1.653732,1.000000,0.175970,0.5857,10.028555,0.006476,524,1,0,720,0
3,3,26,541,-483,540,-0.931370,1.341108,-2.272478,1.000000,0.082507,0.4925,10.024927,0.006654,541,1,0,314,0
3,3,27,911,-113,910,1.560856,-0.947657,2.508513,1.000000,0.014746,0.4267,11.071784,0.008000,911,1,0,602,0
3,3,28,7,7,6,-0.806849,4.053081,1.423255,1.000000,0.086864,0.4987,11.222926,0.007891,7,1,0,7,1
3,3,29,610,-414,609,-0.840795,1.685376,-2.526172,1.000000,0.248657,0.6602,10.976039,0.007723,610,1,0,610,1
3,3,30,454,454,453,-0.034735,-0.874742,0.840007,1.000000,0.165693,0.5778,11.346998,0.008038,454,1,0,778,0
3,3,31,431,431,430,-1.314567,-0.068681,-1.245886,1.000000,0.189892,0.6046,12.321677,0.009831,431,1,0,897,0
3,3,32,343,343,342,-2.821197,-1.348513,-1.472685,1.000000,0.167703,0.5784,10.340665,0.007114,343,1,0,740,0
3,3,33,590,-434,589,-2.468246,-4.101029,1.632783,1.000000,0.015065,0.4242,9.706767,0.006072,590,1,0,590,1
3,3,34,930,-94,929,2.735608,-3.748077,0.200500,1.000000,0.148408,0.5615,11.509517,0.008718,930,1,0,930,1
5,5,0,936,-88,935,-1.400105,-2.786786,1.386682,1.000000,0.508718,0.7199,14.523728,0.013274,936,1,0,222,0
5,5,1,826,-198,825,-2.822020,-1.628578,-1.193442,1.000000,0.091548,0.5024,10.308149,0.007265,826,1,0,826,1
5,5,2,166,166,165,2.922242,-4.243936,0.882992,1.000000,0.019470,0.4280,9.179089,0.005688,166,1,0,871,0
5,5,3,85,85,84,-2.148335,2.383320,1.751531,1.000000,0.006020,0.4158,9.897108,0.006545,85,1,0,718,0
5,5,4,233,233,232,2.322905,-2.687257,-1.273023,1.000000,0.214511,0.6272,11.200806,0.008464,233,1,0,86,0
5,5,5,30,30,29,3.021766,1.783982,1.237784,1.000000,0.011671,0.4218,10.188646,0.006765,30,1,0,468,0
5,5,6,677,-347,676,3.136089,3.720628,-0.584538,1.000000,0.129010,0.5400,10.424040,0.007306,677,1,0,89,0
5,5,7,977,-47,976,2.449390,3.250412,-0.801022,1.000000,0.051125,0.4618,10.603029,0.007107,977,1,0,713,0
5,5,8,865,-159,864,2.503132,2.563713,-0.060581,1.000000,0.002435,0.4144,11.185004,0.007985,865,1,0,865,1
5,5,9,492,492,491,1.735637,2.556874,-0.821237,1.000000,0.116016,0.5261,9.935216,0.006746,492,1,0,492,1
5,5,10,727,-297,726,1.480212,1.048938,0.431273,1.000000,0.008480,0.4177,9.803566,0.006147,727,1,0,765,0
5,5,11,50,50,49,-1.984125,1.224786,3.074274,1.000000,0.068325,0.4811,11.734482,0.008547,50,1,0,1023,0
5,5,12,597,-427,596,1.506080,-2.239551,-2.537554,1.000000,0.089462,0.5003,10.202524,0.007208,597,1,0,597,1
5,5,13,562,-462,561,1.182122,1.250655,-0.068532,1.000000,0.039536,0.4501,10.396922,0.007076,562,1,0,562,1
5,5,14,87,87,86,1.406673,0.858165,0.548509,1.000000,0.158903,0.5718,11.699911,0.008618,87,1,0,478,0
5,5,15,362,362,361,-1.922397,1.082716,-3.005113,1.000000,0.355397,0.7130,11.634559,0.008692,362,1,0,267,0
5,5,16,22,22,21,1.996484,-1.697846,-2.588855,1.000000,0.182296,0.5924,10.306127,0.006746,22,1,0,917,0
5,5,17,1,1,0,2.795858,2.221035,0.574822,1.000000,0.041946,0.4514,9.802945,0.006334,1,1,0,656,0
5,5,18,537,-487,536,1.541273,3.595231,-2.053957,1.000000,0.050652,0.4603,9.749614,0.006419,537,1,0,889,0
5,5,19,510,510,509,-1.398549,0.286689,-1.685238,1.000000,0.034761,0.4456,10.560305,0.007249,510,1,0,510,1
5,5,20,827,-197,826,-2.610239,-2.653133,0.042894,1.000000,0.019603,0.4285,9.619458,0.005932,827,1,0,860,0
5,5,21,484,484,483,-0.958142,-3.864823,2.906682,1.000000,0.084139,0.4961,11.393616,0.007978,484,1,0,553,0
5,5,22,759,-265,758,1.608610,-2.169832,-2.504743,1.000000,0.207717,0.6217,11.682425,0.009310,759,1,0,629,0
5,5,23,169,169,168,1.540843,3.260708,-1.719864,1.000000,0.009827,0.4228,11.821342,0.008665,169,1,0,759,0
5,5,24,460,460,459,1.885569,3.192941,-1.307372,1.000000,0.096122,0.5062,10.248778,0.006710,460,1,0,874,0
5,5,25,786,-238,785,-1.633204,2.230295,2.419687,1.000000,0.079453,0.4885,9.764221,0.006046,786,1,0,720,0
5,5,26,311,311,310,-1.534913,-1.288478,-0.246435,1.000000,0.069996,0.4809,10.740300,0.007273,311,1,0,314,0
5,5,27,673,-351,672,1.785063,-1.190188,2.975251,1.000000,0.174968,0.5860,10.233185,0.007336,673,1,0,602,0
5,5,28,7,7,6,0.953744,1.883354,-0.929610,1.000000,0.103915,0.5156,11.049426,0.007800,7,1,0,7,1
5,5,29,685,-339,684,0.232640,0.122424,0.110216,1.000000,0.036351,0.4461,10.167994,0.006484,685,1,0,610,0
5,5,30,943,-81,942,2.078583,-0.598679,2.677262,1.000000,0.252678,0.6639,10.675179,0.007470,943,1,0,823,0
5,5,31,678,-346,677,0.680059,1.357480,-0.677420,1.000000,0.113556,0.5244,10.611023,0.007234,678,1,0,913,0
5,5,32,337,337,336,3.007651,-0.041044,3.048695,1.000000,0.023208,0.4333,10.445952,0.006708,337,1,0,741,0
5,5,33,504,504,503,-0.916092,4.853593,0.513501,1.000000,0.002314,0.4129,10.179644,0.007069,504,1,0,581,0
5,5,34,91,91,90,-1.904200,1.411500,2.967486,1.000000,0.296107,0.7109,12.179190,0.009860,91,1,0,91,1
6,6,0,803,-221,802,-2.207361,-2.415735,0.208374,1.000000,0.417651,0.7150,12.769681,0.009978,803,1,0,803,1
6,6,1,1016,-8,1015,0.859258,-2.332757,-3.091170,1.000000,0.187839,0.5986,10.124475,0.007176,1016,1,0,826,0
6,6,2,871,-153,870,-2.016910,3.925878,0.340397,1.000000,0.183920,0.5951,10.975384,0.007469,871,1,0,871,1
6,6,3,617,-407,616,-1.167156,-1.432351,0.265195,1.000000,0.171103,0.5832,11.352747,0.008050,617,1,0,718,0
6,6,4,107,107,106,3.020677,-0.317401,-2.945108,1.000000,0.201176,0.6171,12.711076,0.010635,107,1,0,107,1
6,6,5,318,318,317,-1.395023,0.925323,-2.320346,1.000000,0.318576,0.7147,12.288126,0.009800,318,1,0,468,0
6,6,6,83,83,82,-2.678501,-0.545268,-2.133233,1.000000,0.154082,0.5652,10.526020,0.007396,83,1,0,89,0
6,6,7,354,354,353,-2.755346,-3.961980,1.206634,1.000000,0.011852,0.4207,9.755573,0.005895,354,1,0,713,0
6,6,8,32,32,31,-0.888634,-2.832191,1.943557,1.000000,0.049637,0.4596,10.180308,0.006609,32,1,0,865,0
6,6,9,492,492,491,2.044886,-0.965479,3.010364,1.000000,0.071935,0.4829,10.733871,0.007339,492,1,0,492,1
6,6,10,619,-405,618,-2.739438,3.911597,-0.367850,1.000000,0.071528,0.4803,9.468816,0.005843,619,1,0,765,0
6,6,11,1023,-1,1022,1.419539,-0.872726,2.292265,1.000000,0.076200,0.4880,11.026300,0.007883,1023,1,0,1023,1
6,6,12,597,-427,596,1.006858,2.918401,-1.911543,1.000000,0.341922,0.7166,12.923535,0.011085,597,1,0,597,1
6,6,13,347,347,346,-1.916052,0.594176,-2.510228,1.000000,0.041099,0.4505,9.797158,0.006276,347,1,0,562,0
6,6,14,987,-37,986,-2.110712,-4.040260,1.929549,1.000000,0.113045,0.5231,10.176471,0.006671,987,1,0,478,0
6,6,15,832,-192,831,-2.618255,-2.523393,-0.094862,1.000000,0.446797,0.7160,12.440023,0.010660,832,1,0,267,0
6,6,16,917,-107,916,-0.403182,-3.125798,2.722615,1.000000,0.032335,0.4429,10.583261,0.007049,917,1,0,917,1
6,6,17,177,177,176,2.467046,-0.597842,3.064889,1.000000,0.064142,0.4776,11.865251,0.008960,177,1,0,656,0
6,6,18,982,-42,981,-2.533578,4.682119,-0.932512,1.000000,0.278870,0.6926,11.749124,0.009137,982,1,0,889,0
6,6,19,510,510,509,-1.475196,-0.318506,-1.156691,1.000000,0.160590,0.5734,11.501557,0.008523,510,1,0,510,1
6,6,20,496,496,495,2.479684,-0.192635,2.672319,1.000000,0.101187,0.5112,9.966372,0.006679,496,1,0,860,0
6,6,21,553,-471,552,-2.471743,3.538066,0.273376,1.000000,0.149843,0.5644,11.973510,0.009726,553,1,0,553,1
6,6,22,686,-338,685,0.631944,-1.413362,2.045306,1.000000,0.235097,0.6464,10.887963,0.007541,686,1,0,629,0
6,6,23,372,372,371,-0.184802,1.963702,-2.148505,1.000000,0.077774,0.4876,10.101377,0.006557,372,1,0,759,0
6,6,24,347,347,346,-0.241729,1.146955,-1.388685,1.000000,0.171885,0.5835,10.904771,0.007723,347,1,0,874,0
6,6,25,828,-196,827,-1.265790,-0.298656,-0.967134,1.000000,0.421578,0.7172,13.182200,0.011493,828,1,0,720,0
6,6,26,876,-148,875,-1.987369,-2.082537,0.095168,1.000000,0.138966,0.5507,10.761931,0.007837,876,1,0,314,0
6,6,27,937,-87,936,-1.736686,-2.708948,0.972262,1.000000,0.043803,0.4533,9.933825,0.006358,937,1,0,602,0
6,6,28,508,508,507,2.380672,-2.458265,-1.444247,1.000000,0.012653,0.4232,10.412169,0.007006,508,1,0,7,0
6,6,29,534,-490,533,-1.522372,1.659093,3.101720,1.000000,0.183225,0.5953,11.054811,0.008039,534,1,0,610,0
6,6,30,473,473,472,-0.930708,-1.271689,0.340980,1.000000,0.139094,0.5531,11.716660,0.009363,473,1,0,791,0
6,6,31,291,291,290,-1.931644,-0.339045,-1.592599,1.000000,0.040263,0.4496,9.790780,0.006211,291,1,0,928,0
6,6,32,831,-193,830,0.535720,-1.339980,1.875700,1.000000,0.008422,0.4158,8.741387,0.004926,831,1,0,760,0
6,6,33,584,-440,583,-2.561235,1.127384,2.594566,1.000000,0.306825,0.7132,11.602014,0.008808,584,1,0,584,1
6,6,34,658,-366,657,-2.394478,-3.562171,1.167693,1.000000,0.176145,0.5865,10.204561,0.006879,658,1,0,932,0
