frame_index,packet_index,event_index,copy_index,transmission_index,stage,frame_symbol_index,stage_symbol_index,start_sample,raw_symbol_start_sample,raw_frame_start_sample,raw_data_start_sample,soft_frame_start_sample,soft_data_start_sample,boundary_refinement_source,sf,bw,os_factor,cfo_int,cfo_frac,sto_frac,sfo_hat,sfo_cum_before,sfo_sample_adjust_after,raw_fft_bin,symbol_value,peak_margin_db,header_valid,payload_len,payload_cr,payload_has_crc,payload_ldro,relative_delay_samples,relative_cfo_hz,relative_phase_rad,xcopy_alignment_score,soft_boundary_score,soft_boundary_rank,soft_hard_pattern_valid,raw_fft_bin_uncorrected,cfo_int_uncorrected,bin_offset_correction,header_consensus_suggested_bin_correction,header_consensus_expected_matches,header_consensus_valid_count
1,1,1,1,1,payload,41,33,30551477,30551477,30235171,30383540,30235066,30383546,grlora_estimate_without_gate,10,125000.0,4,-27,-0.1819972994996455,0.0,-0.0069808239930507585,-0.008182362265835297,0,303,302,6.422222960834246,1,33,3,1,0,4096,-6.638866184960346,-2.8239816109335423,273.26448733701136,328.52934013647564,1,1,303,-27,0,0,11,11
1,1,1,1,1,payload,42,34,30555573,30555573,30235171,30383540,30235066,30383546,grlora_estimate_without_gate,10,125000.0,4,-27,-0.1819972994996455,0.0,-0.0069808239930507585,-0.015163186258886055,0,1022,1021,0.713605314794129,1,33,3,1,0,4096,-6.638866184960346,-2.8239816109335423,273.26448733701136,328.52934013647564,1,1,1022,-27,0,0,11,11
1,1,1,1,1,payload,43,35,30559669,30559669,30235171,30383540,30235066,30383546,grlora_estimate_without_gate,10,125000.0,4,-27,-0.1819972994996455,0.0,-0.0069808239930507585,-0.022144010251936814,0,720,719,4.464610328267567,1,33,3,1,0,4096,-6.638866184960346,-2.8239816109335423,273.26448733701136,328.52934013647564,1,1,720,-27,0,0,11,11
1,1,1,1,1,payload,44,36,30563765,30563765,30235171,30383540,30235066,30383546,grlora_estimate_without_gate,10,125000.0,4,-27,-0.1819972994996455,0.0,-0.0069808239930507585,-0.029124834244987574,0,314,313,8.87332167755822,1,33,3,1,0,4096,-6.638866184960346,-2.8239816109335423,273.26448733701136,328.52934013647564,1,1,314,-27,0,0,11,11
1,1,1,1,1,payload,45,37,30567861,30567861,30235171,30383540,30235066,30383546,grlora_estimate_without_gate,10,125000.0,4,-27,-0.1819972994996455,0.0,-0.0069808239930507585,-0.03610565823803833,0,602,601,7.968699184057303,1,33,3,1,0,4096,-6.638866184960346,-2.8239816109335423,273.26448733701136,328.52934013647564,1,1,602,-27,0,0,11,11
1,1,1,1,1,payload,46,38,30571957,30571957,30235171,30383540,30235066,30383546,grlora_estimate_without_gate,10,125000.0,4,-27,-0.1819972994996455,0.0,-0.0069808239930507585,-0.04308648223108909,0,7,6,5.791139426296165,1,33,3,1,0,4096,-6.638866184960346,-2.8239816109335423,273.26448733701136,328.52934013647564,1,1,7,-27,0,0,11,11
1,1,1,1,1,payload,47,39,30576053,30576053,30235171,30383540,30235066,30383546,grlora_estimate_without_gate,10,125000.0,4,-27,-0.1819972994996455,0.0,-0.0069808239930507585,-0.050067306224139844,0,414,413,6.345054669078241,1,33,3,1,0,4096,-6.638866184960346,-2.8239816109335423,273.26448733701136,328.52934013647564,1,1,414,-27,0,0,11,11
1,1,1,1,1,payload,48,40,30580149,30580149,30235171,30383540,30235066,30383546,grlora_estimate_without_gate,10,125000.0,4,-27,-0.1819972994996455,0.0,-0.0069808239930507585,-0.0570481302171906,0,807,806,8.307502656054034,1,33,3,1,0,4096,-6.638866184960346,-2.8239816109335423,273.26448733701136,328.52934013647564,1,1,807,-27,0,0,11,11
1,1,1,1,1,payload,49,41,30584245,30584245,30235171,30383540,30235066,30383546,grlora_estimate_without_gate,10,125000.0,4,-27,-0.1819972994996455,0.0,-0.0069808239930507585,-0.06402895421024137,0,195,194,8.705324397742606,1,33,3,1,0,4096,-6.638866184960346,-2.8239816109335423,273.26448733701136,328.52934013647564,1,1,195,-27,0,0,11,11
1,1,1,1,1,payload,50,42,30588341,30588341,30235171,30383540,30235066,30383546,grlora_estimate_without_gate,10,125000.0,4,-27,-0.1819972994996455,0.0,-0.0069808239930507585,-0.07100977820329213,0,826,825,8.003578891891092,1,33,3,1,0,4096,-6.638866184960346,-2.8239816109335423,273.26448733701136,328.52934013647564,1,1,826,-27,0,0,11,11
