packet_index,event_index,detected_start_sample,detected_end_sample,detected_window_count,detected_reference_bin,detected_reference_signed_bin,detected_mean_confidence_db,aligned_start_sample,align_offset_samples,align_peak_bin,align_peak_signed_bin,align_confidence_db,align_peak_share,frame_valid,located_preamble_start_sample,located_sfd_start_sample,located_payload_start_sample,locator_score,preamble_ref_bin,preamble_ref_signed_bin,preamble_stable_count,sync1_bin,sync2_bin,sync1_expected_bin,sync2_expected_bin,sync1_distance,sync2_distance,sfd1_bin,sfd2_bin,sfd_bin_distance,mean_preamble_confidence_db,mean_sfd_confidence_db,grlora_framesync_valid,grlora_coarse_offset_chips,grlora_coarse_offset_samples,grlora_synced_preamble_start_sample,grlora_synced_sfd_start_sample,grlora_synced_payload_start_sample,grlora_fine_preamble_start_sample,grlora_fine_payload_start_sample,grlora_preamble_peak_mean_signed_bin,grlora_preamble_peak_max_abs_signed_bin,grlora_preamble_bin0_count,grlora_preamble_peak_count,grlora_sync1_peak_signed_bin,grlora_sync2_peak_signed_bin,grlora_sync1_expected_signed_bin,grlora_sync2_expected_signed_bin,grlora_sync1_distance,grlora_sync2_distance,grlora_sfd1_peak_signed_bin,grlora_sfd2_peak_signed_bin,grlora_sfd_mean_signed_bin,grlora_up_symbols_used,grlora_cfo_frac_est,grlora_sto_frac_initial,grlora_sto_frac_refined,grlora_sto_frac_used,grlora_sto_sample_correction,grlora_cfo_int_est,grlora_down_val_signed_bin,grlora_cfo_total_est,grlora_cfo_hz_est,grlora_sfo_hat,grlora_sfo_samples_per_symbol,grlora_clk_off,grlora_fs_p,grlora_netid_sto_frac_est,grlora_payload_sto_frac_est,grlora_payload_sto_sample_correction,grlora_netid1_est,grlora_netid2_est,grlora_netid_offset,grlora_netid_valid,grlora_sfo_cum_initial,grlora_fine_preamble_peak_mean_signed_bin,grlora_fine_preamble_peak_max_abs_signed_bin,grlora_fine_preamble_bin0_count,grlora_fine_preamble_peak_count,grlora_center_sample_phase,grlora_branch_sample_phases,grlora_branch_valid,grlora_branch_down_val_valid,grlora_branch_cfo_frac_est,grlora_branch_sto_frac_initial,grlora_branch_sto_frac_refined,grlora_branch_sto_frac_used,grlora_branch_sto_sample_correction,grlora_branch_cfo_int_est,grlora_branch_down_val_signed_bin,grlora_branch_cfo_total_est,grlora_branch_cfo_hz_est,grlora_branch_sfo_hat,grlora_branch_sfo_samples_per_symbol,grlora_branch_clk_off,grlora_branch_fs_p,grlora_branch_netid_sto_frac_est,grlora_branch_payload_sto_frac_est,grlora_branch_payload_sto_sample_correction,grlora_branch_netid1_est,grlora_branch_netid2_est,grlora_branch_netid_offset,grlora_branch_netid_valid,grlora_branch_sfo_cum_initial,grlora_branch_fine_preamble_start_sample,grlora_branch_fine_payload_start_sample,grlora_spectrum_chirps,grlora_spectrum_raw_peak_signed_bin,grlora_spectrum_peak_signed_bin,grlora_spectrum_peak_relative_db,grlora_spectrum_bin0_relative_db,grlora_spectrum_bin0_is_peak
0,0,33533952,33665024,17,193,193,0.48902983748603435,33535000,1048,432,432,0.48632746712958647,0.0012673542072201447,0,33542848,33682112,33691328,-624.7433390286349,3747,-349,2,3664,3825,24,32,107,46,3681,3693,12,0.48905129811061127,0.23340032498149121,0,349,1396,33544244,33683508,33692724,33544246,33693039,-136.28125,1465,0,32,-383,-140,24,32,407,172,-51,-153,-102.0,28,-0.2309256995734867,-0.4289534192797362,0.4476821512636775,-0.4289534192797362,-2,79,159,78.76907430042651,9615.365515188783,0.020188915906404172,0.08075566362561669,1.9715738189847824e-05,124997.53553272627,0.21709188972519733,0.30289478232741507,1,696,448,672,0,0.05289478232741507,-21.535714285714285,511,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.48441017984149937|0.27981083642474736|-0.2309256995734867|-0.3320307643815182,-0.02313122561218961|-0.006251829568896028|-0.4289534192797362|0.4338251149329153,-0.4698980201923746|0.04435614850399361|0.4476821512636775|0.4928113916211032,-0.4698980201923746|0.04435614850399361|-0.4289534192797362|0.4928113916211032,-2|0|-2|2,79|-71|79|-162,159|-142|159|-323,79.4844101798415|-70.72018916357526|78.76907430042651|-162.33203076438153,9702.686789531434|-8632.835591256746|9615.365515188783|-19815.921724167667,0.020372260144515455|-0.018125945551459726|0.020188915906404172|-0.041606528286954464,0.08148904057806182|-0.0725037822058389|0.08075566362561669|-0.16642611314781786,1.9894785297378374e-05|-1.770111870259739e-05|1.9715738189847824e-05|-4.063137528022897e-05,124997.51315183782|125002.21263983782|124997.53553272627|125005.07892191004,0.18201430443211997|0.4643258908572824|0.21709188972519733|0.16140248643856037,0.26859641004631063|0.3872906222635786|0.30289478232741507|-0.01542525878099621,1|2|1|0,59|59|696|987,274|274|448|353,35|35|672|963,0|0|0|0,0.01859641004631063|-0.11270937773642142|0.05289478232741507|-0.01542525878099621,33544244|33544243|33544246|33544243,33693037|33692437|33693039|33692077,,,,,,
