packet_index,event_index,stage,symbol_index,start_sample,peak_bin,signed_peak_bin,expected_signed_bin,distance_to_expected,peak_power,second_power,confidence_db,peak_share
0,0,preamble,0,33544244,267,267,0,267,0.00483725224633851,0.004826069386331613,0.010051733235332929,0.001816015069500152
0,0,preamble,1,33548340,535,535,0,535,0.005694259896701426,0.005650876232923832,0.033214899154780875,0.0021482686687888013
0,0,preamble,2,33552436,187,187,0,187,0.006617152349689847,0.006519009802608884,0.06489499629335416,0.002119150612622384
0,0,preamble,3,33556532,453,453,0,453,0.008256193530786106,0.00768404656178065,0.3118987673816715,0.00240039366265306
0,0,preamble,4,33560628,367,367,0,367,0.005032955596026197,0.004938367355466116,0.08239705675914707,0.0018733188918459613
0,0,preamble,5,33564724,3793,-303,0,303,0.0057266772539918765,0.005463234739993688,0.2045284634731389,0.002229368762282242
0,0,preamble,6,33568820,3754,-342,0,342,0.005219268165430231,0.004695563577617955,0.4592188619069221,0.0019587031997198878
0,0,preamble,7,33572916,3816,-280,0,280,0.004631141147172283,0.004570766879053154,0.056989458417319866,0.0017736172630414585
0,0,preamble,8,33577012,2869,-1227,0,1227,0.005823245608713157,0.005618183114235369,0.15569217740612545,0.0021553474311304544
0,0,preamble,9,33581108,51,51,0,51,0.007405675518860366,0.006182467013182516,0.784028715888315,0.002701000157680359
0,0,preamble,10,33585204,3777,-319,0,319,0.006397666465874882,0.00618729707895143,0.1452062607204113,0.00239831976120335
0,0,preamble,11,33589300,180,180,0,180,0.0052788174946867186,0.004935257293271037,0.29226848356875273,0.0020503023826740647
0,0,preamble,12,33593396,2818,-1278,0,1278,0.005175417954084026,0.005143791784588277,0.02662047627274971,0.001995787521183084
0,0,preamble,13,33597492,351,351,0,351,0.005158562306417369,0.005154101708837229,0.0037569594684553126,0.001970344756445266
0,0,preamble,14,33601588,788,788,0,788,0.008061384833438096,0.006999809823127911,0.6132341305905816,0.002990472444212865
0,0,preamble,15,33605684,3296,-800,0,800,0.011360578627389022,0.007850639137589028,1.6049543678047797,0.0032700936869500077
0,0,preamble,16,33609780,497,497,0,497,0.0069412730345043095,0.005169518107227724,1.2798906681782498,0.002218062004778997
0,0,preamble,17,33613876,3052,-1044,0,1044,0.006477083128043903,0.004872899182485841,1.235920447344752,0.0024933850186629088
0,0,preamble,18,33617972,3926,-170,0,170,0.005529753259272456,0.005151034749929949,0.3081127354133558,0.0020693805936003477
0,0,preamble,19,33622068,368,368,0,368,0.006651869376697545,0.005720236728841202,0.655297101525173,0.0024762014863648246
0,0,preamble,20,33626164,3575,-521,0,521,0.005466848601789889,0.004803778912155375,0.5615403542499182,0.0020882791881046995
0,0,preamble,21,33630260,3745,-351,0,351,0.004291422415052552,0.004286984001143168,0.004494025458179976,0.0016565900565046075
0,0,preamble,22,33634356,152,152,0,152,0.006252237572967498,0.0053362229415746315,0.688015063759384,0.0023988643126571924
0,0,preamble,23,33638452,3054,-1042,0,1042,0.005180825620756789,0.005142146345221391,0.03254542315335392,0.001989053355883024
0,0,preamble,24,33642548,2946,-1150,0,1150,0.008339737253150363,0.005359270883827023,1.920466592562725,0.0032108189820289454
0,0,preamble,25,33646644,190,190,0,190,0.006772090810709941,0.0051769601058908885,1.1664795488742947,0.0026084513144934837
0,0,preamble,26,33650740,342,342,0,342,0.005757269033580976,0.0056535640269763055,0.07894209292739553,0.0021755877432434417
0,0,preamble,27,33654836,3768,-328,0,328,0.007943772256140895,0.005508858405509376,1.5896517484487358,0.0025027026179437364
0,0,preamble,28,33658932,325,325,0,325,0.008036126301160124,0.007195732956110506,0.47971716107362705,0.0022952366024628474
0,0,preamble,29,33663028,3588,-508,0,508,0.005536278878523434,0.00542290757545361,0.08985756017251184,0.0021163243401758143
0,0,preamble,30,33667124,1465,1465,0,1465,0.00627081847704453,0.004970433062976503,1.0092999981451114,0.0023384075701276836
0,0,preamble,31,33671220,2880,-1216,0,1216,0.006442164792484919,0.006076377517432732,0.25387081827022173,0.0024986610103008996
0,0,sync,32,33675316,3713,-383,24,407,0.0057270320123275036,0.0049258386014203685,0.6544943292030012,0.0021267872188476494
0,0,sync,33,33679412,3956,-140,32,172,0.005176603202186591,0.005110854224935424,0.055513827419012805,0.0019517199366738999
0,0,sfd,34,33683508,4045,-51,,,0.005430586004861492,0.005084762664136702,0.285760094144922,0.0020164335346848253
0,0,sfd,35,33687604,3943,-153,,,0.006158495957015172,0.005900999984357747,0.18549047162827303,0.0023314942917438334
