packet_index,frame_index,frame_symbol_index,payload_symbol_index,start_sample,gt_bin,ordinary_fft_bin,savaux_bin,gls_crossfit_bin,gls_offpacket_bin,dechirp_pnr_db,dechirp_gt_bin_power,dechirp_total_fft_energy,dechirp_residual_fft_energy,dechirp_gt_symbol_snr_db,savaux_margin_db,branch_color_mismatch,ordinary_fft_correct,savaux_correct,gls_crossfit_correct,gls_offpacket_correct
1,1,39,31,30543285,759,759,759,759,759,16.615224809962903,4.55192882607789e-06,0.00014869650820421414,0.00014414457937813625,-15.006028523764869,10.413341702660741,0.16036468679474572,1,1,1,1
1,1,40,32,30547381,494,494,494,494,494,17.971606345428714,5.51186176788338e-06,0.0001415519042150601,0.00013604004244717672,-13.923684414149829,11.720643806952316,0.15701437038641097,1,1,1,1
1,1,41,33,30551477,303,303,303,303,303,16.57150665885782,7.194830992918492e-06,0.00024111724183146932,0.00023392241083855083,-15.120512344184384,10.858498429252785,0.16976384637128308,1,1,1,1
1,1,42,34,30555573,1022,1022,1022,1022,1022,12.929622913661149,6.624170991497704e-06,0.0005225184923290742,0.0005158943213375766,-18.9142921295927,8.941501902886749,0.14559959491389757,1,1,1,1
1,1,43,35,30559669,720,720,720,720,720,13.754285099086117,6.12326827393808e-06,0.0003965038611441817,0.00039038059287024363,-18.04504932039496,5.649214614134509,0.13866575613976634,1,1,1,1
1,1,44,36,30563765,314,314,314,314,314,18.14756763148264,6.272205841651758e-06,0.0001468691526856797,0.00014059694684402795,-13.505555871791257,12.734958981444942,0.15080182290631203,1,1,1,1
1,1,45,37,30567861,602,602,602,602,602,18.83773547156044,6.985543074199097e-06,0.00014339231213149177,0.00013640676905729267,-12.90635747369585,13.064113247848542,0.15958836315634886,1,1,1,1
1,1,46,38,30571957,7,7,7,7,7,16.643976661775014,4.2801017002309255e-06,0.00014389153200145073,0.0001396114303012198,-15.134668879254981,12.275645227439401,0.1485456830644663,1,1,1,1
1,1,47,39,30576053,414,414,414,414,414,16.20360190242708,4.259662064174752e-06,0.00015246114846146513,0.00014820148639729038,-15.414774132805647,10.718253820861516,0.16615891731057908,1,1,1,1
1,1,48,40,30580149,807,807,807,807,807,18.263712949333417,6.7428622835004185e-06,0.00015148599930311089,0.00014474313701961047,-13.317536911424792,12.473511847134876,0.15794927881664683,1,1,1,1
1,1,49,41,30584245,195,195,195,195,195,18.140745605918923,6.526407685088784e-06,0.00015106501689561824,0.00014453860921052945,-13.45309672132194,11.647258507149761,0.15477105471738387,1,1,1,1
1,1,50,42,30588341,826,826,826,826,826,19.18411390179337,7.606860928590037e-06,0.00015108550030256857,0.00014347863937397854,-12.755817731568948,12.731151202716447,0.14025970917858133,1,1,1,1
1,1,51,43,30592437,928,928,928,928,928,16.94273583046852,4.749548179227398e-06,0.00013898969291791232,0.00013424014473868492,-14.51230114246027,10.519626870834655,0.1611472349273924,1,1,1,1
1,1,52,44,30596533,761,761,761,761,761,18.219744440814353,6.627639887455512e-06,0.00015114977340399888,0.00014452213351654337,-13.385754612259863,10.733663558928779,0.14050966298456183,1,1,1,1
1,1,53,45,30600629,590,590,590,590,590,17.917162197808224,6.105418502310291e-06,0.00015752597966624948,0.0001514205611639392,-13.944694128729946,11.692699730104419,0.132174601044515,1,1,1,1
1,1,54,46,30604725,383,383,383,383,383,12.134615528171953,5.25561333508868e-06,0.00047960987730189376,0.0004743542639668051,-19.554794029018964,7.758778932147448,0.12834004680048053,1,1,1,1
1,1,55,47,30608821,267,267,267,267,267,12.20018917626636,6.0338475813167245e-06,0.0005446238446279532,0.0005385899970466366,-19.50663947790592,5.229881550265696,0.1601910378837825,1,1,1,1
1,1,56,48,30612917,314,314,314,314,314,16.89540903924704,4.815919429980149e-06,0.0001506039855887405,0.00014578806615876035,-14.81042762600377,12.717351412579161,0.13098382964393718,1,1,1,1
2,2,8,0,31916673,803,803,803,803,803,15.592695708646279,3.5939402286847087e-06,0.0001418061833626215,0.00013821224313393678,-15.849756654478227,9.809234340996603,0.14736599237504058,1,1,1,1
2,2,9,1,31920769,711,711,711,711,711,15.391695234627212,2.97040398809182e-06,0.00013439054063954,0.00013142013665144817,-16.458463951304694,9.556493355796315,0.19452961762206508,1,1,1,1
2,2,10,2,31924865,922,922,922,922,922,15.160881405589798,3.0614021999338022e-06,0.00014030292237663514,0.00013724152017670132,-16.515651299907958,10.702264495527805,0.1424369364367029,1,1,1,1
2,2,11,3,31928961,718,718,718,718,718,15.61504509032652,3.3992707252012756e-06,0.00013842340987201384,0.00013502413914681256,-15.990256629925529,7.900521104753473,0.15768607883382815,1,1,1,1
2,2,12,4,31933057,756,756,756,756,756,15.343943629658954,3.3156475997345305e-06,0.00014794022881072725,0.00014462458121099273,-16.39673748596823,10.26809766786197,0.15985488705085069,1,1,1,1
2,2,13,5,31937153,109,109,109,109,109,10.176505557861228,4.268172794198201e-06,0.0006238357711652858,0.0006195675983710876,-21.618467040730316,2.6864014320264413,0.14679700093147652,1,1,1,1
2,2,14,6,31941249,932,748,932,932,932,10.222828563569538,2.927627331994858e-06,0.00041730526081111037,0.0004143776334791155,-21.508805127847364,4.13332593853513,0.1531127619224587,0,1,1,1
2,2,15,7,31945345,468,468,468,468,468,15.180650693041514,2.9741202032078904e-06,0.00013460847727518073,0.00013163435707197284,-16.460107394417335,9.26914957450187,0.16805682277235276,1,1,1,1
2,2,16,8,31949441,89,89,89,89,89,16.2047959643429,3.8386161544288425e-06,0.00013868605436821922,0.00013484743821379037,-15.456680136314151,8.904848661916597,0.13972865747349805,1,1,1,1
2,2,17,9,31953537,713,713,713,713,713,15.008169277562045,2.9084934102304724e-06,0.00013890773007174933,0.00013599923666151887,-16.698683866076237,7.371631270408114,0.16557704248625404,1,1,1,1
2,2,18,10,31957633,865,865,865,865,865,16.521143031666014,4.575467374484535e-06,0.00015068780349703685,0.00014611233612255232,-15.042514215960958,10.745465552683534,0.14924684335415153,1,1,1,1
2,2,19,11,31961729,92,92,92,92,92,13.282500427104013,2.3323988277567536e-06,0.00016999995157057114,0.0001676675527428144,-18.566462109908127,8.501784776292492,0.13625525407658012,1,1,1,1
2,2,20,12,31965825,645,682,645,645,645,8.978503838104983,1.048054876454652e-06,0.0004966252133829903,0.0004955771585065357,-26.747272582057352,3.613317209233071,0.1635255722306994,0,1,1,1
2,2,21,13,31969921,426,426,426,426,426,12.00789120669613,1.8926792490126014e-06,0.0001784801505184314,0.0001765874712694188,-19.69882866884353,8.994480782611763,0.1415012995960384,1,1,1,1
2,2,22,14,31974017,765,765,765,765,765,16.1298119945038,4.831613298721333e-06,0.00017714268960222453,0.0001723110763035032,-15.52221027200699,9.995941625392877,0.17938312610965595,1,1,1,1
2,2,23,15,31978114,1023,1023,1023,1023,1023,13.407878522491693,2.3265574089147926e-06,0.00015362724405391712,0.00015130068664500232,-18.131271255527878,10.443087448060771,0.1534761603701183,1,1,1,1
2,2,24,16,31982210,597,597,597,597,597,15.024518634460474,5.641196425574396e-06,0.0002681719600497954,0.000262530763624221,-16.678089797425002,7.635920590739147,0.1488465633219617,1,1,1,1
2,2,25,17,31986306,562,27,562,562,562,9.844804280838197,1.503662712046741e-06,0.00044973403368813055,0.0004482303709760838,-24.743508497220795,4.410196561020889,0.1430842419096366,0,1,1,1
2,2,26,18,31990402,827,280,827,827,827,10.096979712312224,1.6375125242731555e-06,0.0006672566738860733,0.0006656191613618001,-26.090411853034272,3.47983266247338,0.14570759486150156,0,1,1,1
2,2,27,19,31994498,890,890,890,890,890,11.519538576473447,3.538638400653839e-06,0.00038203581301919263,0.0003784971746185388,-20.29226455870908,5.606187191748208,0.15143228256896749,1,1,1,1
2,2,28,20,31998594,174,174,174,174,174,9.911766658667263,3.376604844416024e-06,0.0004896883027570476,0.00048631169791263156,-21.584344771493463,2.504029205145236,0.14170207757536893,1,1,1,1
2,2,29,21,32002690,267,397,91,91,91,9.442562206065407,8.612482159637952e-07,0.0006901313600337328,0.000689270111817769,-29.032611116971072,1.7042861590552008,0.13801934519288123,0,0,0,0
2,2,30,22,32006786,917,373,917,917,917,10.034231728101815,2.516456925747077e-06,0.0004515623386472979,0.00044904588172155083,-22.515012167848653,4.0970554042805745,0.17012755348507713,0,1,1,1
2,2,31,23,32010882,656,1002,656,656,656,10.717614730793073,6.082367487613067e-07,0.0004821525196815647,0.0004815442829328034,-28.985635750976698,1.0676995820306603,0.1404178975259255,0,1,1,1
2,2,32,24,32014978,889,447,889,889,889,10.842532434954,2.2110371830660978e-06,0.0006640098522369685,0.0006617988150539024,-24.76129939042338,2.7736087707794503,0.15629982198288198,0,1,1,1
2,2,33,25,32019074,66,66,66,66,66,14.696087213513069,5.503382508462856e-06,0.0002849311975740902,0.00027942781506562736,-17.056399357069964,7.644738567061971,0.166229268764655,1,1,1,1
2,2,34,26,32023170,586,586,586,586,586,15.66732389090099,3.6410050159456543e-06,0.00014482198152809407,0.0001411809765121484,-15.885549042421728,9.935120762733778,0.16512736348517143,1,1,1,1
2,2,35,27,32027266,425,425,425,425,425,13.966451566350974,2.249172053111638e-06,0.0001488306388184368,0.0001465814667653252,-18.14056384557042,10.436667635878775,0.15624586992385034,1,1,1,1
2,2,36,28,32031362,860,860,860,860,860,17.884522952141545,6.429189342580801e-06,0.00017209740635847797,0.00016566821701589717,-14.110829821068386,9.012142643723516,0.1669080078778764,1,1,1,1
2,2,37,29,32035458,553,553,553,553,553,15.10100153957871,3.637395297269709e-06,0.00017314893362483877,0.00016951153832756906,-16.684087641728823,10.174684629978314,0.16105213799959087,1,1,1,1
2,2,38,30,32039554,629,629,629,629,629,11.297668960236544,4.253254099367105e-06,0.0004678940965251302,0.00046364084242576307,-20.374603570031653,6.9915574048608375,0.14537071185996384,1,1,1,1
2,2,39,31,32043650,759,759,759,759,759,13.883710771118867,6.9914100651663675e-06,0.0004150289846465481,0.00040803757458138175,-17.661353819829035,5.7378953908772985,0.13766594417540454,1,1,1,1
2,2,40,32,32047746,494,494,494,494,494,12.692621296498551,4.714184264538424e-06,0.0003806499152837212,0.0003759357310191828,-19.017070515337586,7.9902956939221434,0.16783403396568183,1,1,1,1
2,2,41,33,32051842,303,303,303,303,303,15.312202853365148,3.542751388761162e-06,0.00015503640740232623,0.00015149365601356508,-16.310537696427254,8.67497284223736,0.14349528445108695,1,1,1,1
2,2,42,34,32055938,1022,1022,1022,1022,1022,15.41259471953311,3.3957949366006124e-06,0.0001417223445269791,0.0001383265495903785,-16.0996408763009,9.948421683347622,0.17695794646268354,1,1,1,1
2,2,43,35,32060034,720,720,720,720,720,13.833905021509231,2.2132933089455458e-06,0.00013419401827753153,0.000131980724968586,-17.754715385106078,8.113028910791636,0.1542656993557249,1,1,1,1
2,2,44,36,32064130,314,314,314,314,314,15.909116012427166,3.40724827742194e-06,0.0001373392871654609,0.00013393203888803897,-15.944806996389392,11.01216939378088,0.15051603360861762,1,1,1,1
2,2,45,37,32068226,602,602,602,602,602,16.796059282474886,4.655992893224834e-06,0.00014384683131586168,0.00013919083842263685,-14.755983420913575,10.662321038791966,0.18967866228966285,1,1,1,1
2,2,46,38,32072322,7,7,7,7,7,15.40249799590059,2.955575568665023e-06,0.00013364915526148293,0.00013069357969281792,-16.456121854947618,8.722671003563736,0.15214206899212057,1,1,1,1
2,2,47,39,32076418,414,414,414,414,414,16.90532069590035,4.404964019325691e-06,0.00014098189812457432,0.00013657693410524862,-14.914349940455322,10.430467066634556,0.1635812875506341,1,1,1,1
2,2,48,40,32080514,807,807,807,807,807,15.838397009164588,4.094817668423047e-06,0.00016250886429910463,0.00015841404663068158,-15.87559119485695,8.849851260384337,0.1502437154530288,1,1,1,1
2,2,49,41,32084610,195,195,195,195,195,16.429944387315555,5.195534384133888e-06,0.00017356247626098913,0.00016836694187685524,-15.106266003488859,10.514617120659867,0.16153143388529714,1,1,1,1
2,2,50,42,32088706,826,826,826,826,826,14.092548068208984,4.709935771410323e-06,0.00026385872795807756,0.00025914879218666724,-17.405342042967902,9.773761394531572,0.13224538404382052,1,1,1,1
2,2,51,43,32092802,928,901,928,928,928,10.381290525226097,3.162392424852414e-06,0.0005812065811051333,0.0005780441886802809,-22.619452783669267,3.3067010175595963,0.14078051663147573,0,1,1,1
2,2,52,44,32096898,761,126,761,761,761,9.91876022638261,1.616672037467687e-06,0.00038140155662387044,0.00037978488458640275,-23.709157491835192,6.455391344884567,0.14442720165933307,0,1,1,1
2,2,53,45,32100994,590,590,590,590,590,15.825759467712201,3.4544963326672108e-06,0.0001418480847198072,0.00013839358838714,-16.02731234263939,8.3779431532059,0.14210728306673506,1,1,1,1
2,2,54,46,32105090,383,383,383,383,383,17.127025140910245,4.911266362189108e-06,0.0001472389008149554,0.0001423276344527663,-14.620957425506408,10.101197451005419,0.15387356458368975,1,1,1,1
2,2,55,47,32109186,267,267,267,267,267,15.200240169232252,3.1377300498786845e-06,0.00014108342566069142,0.00013794569561081273,-16.430925765637213,11.514759476576755,0.1440495726797085,1,1,1,1
2,2,56,48,32113282,314,314,314,314,314,14.88013565910702,2.9874824799750165e-06,0.0001403299422232657,0.00013734245974329068,-16.62499454098494,10.502608386499086,0.14588235203924818,1,1,1,1
3,3,8,0,33417039,803,803,803,803,803,16.75740417699835,4.607323013994247e-06,0.0001427105474737048,0.00013810322445971055,-14.76755157490082,10.590313871225632,0.18749706926783666,1,1,1,1
3,3,9,1,33421135,711,711,711,711,711,10.539787259493448,4.130165654815145e-06,0.0005253620128764084,0.0005212318472215933,-21.01063472294292,4.790934000004727,0.15359060782201372,1,1,1,1
3,3,10,2,33425231,922,237,922,922,922,9.533333790740006,2.7300533855280362e-06,0.0005272285125837003,0.0005244984591981723,-22.835730770724204,3.278972353666589,0.14284544175461078,0,1,1,1
3,3,11,3,33429327,718,718,718,718,718,15.339922016766032,3.202202358284874e-06,0.0001401231731599497,0.00013692097080166482,-16.310211966994423,10.014903733912897,0.14179913567554134,1,1,1,1
3,3,12,4,33433423,756,756,756,756,756,17.524087988790058,5.281835781375795e-06,0.0001528718919943799,0.0001475900562130041,-14.462722038124765,11.337561262897125,0.16756325459863558,1,1,1,1
3,3,13,5,33437519,109,109,109,109,109,16.32266717151471,4.1941008486513776e-06,0.00014871700352310523,0.00014452290267445386,-15.372978065631163,9.087720256584225,0.14068658869827202,1,1,1,1
3,3,14,6,33441615,932,932,932,932,932,16.240507529077895,4.439038798548104e-06,0.00015426429631483867,0.00014982525751629057,-15.282960919170668,11.042495762177904,0.17215762248876068,1,1,1,1
3,3,15,7,33445711,468,468,468,468,468,16.567308895355758,4.2982294893439965e-06,0.00014194495340530408,0.00013764672391596008,-15.054762799022255,9.531070043347933,0.16435358611402356,1,1,1,1
3,3,16,8,33449807,89,89,89,89,89,14.110328681556066,2.5384280204345335e-06,0.0001408338135814902,0.00013829538556105566,-17.362428363675967,9.070078178516752,0.14759924173638334,1,1,1,1
3,3,17,9,33453903,713,713,713,713,713,17.591172823841106,5.482740091310731e-06,0.00014963069337734533,0.0001441479532860346,-14.198108216602419,12.72704524750542,0.15717541320783546,1,1,1,1
3,3,18,10,33457999,865,865,865,865,865,17.006063567139403,5.05384162022114e-06,0.00015074647905263707,0.00014569263743241593,-14.598159776195427,8.834269271822441,0.15823909264941413,1,1,1,1
3,3,19,11,33462095,92,92,92,92,92,17.450289151155044,5.312937396513432e-06,0.00014835470676816505,0.00014304176937165162,-14.301281749863213,10.377635600909016,0.16541424209857972,1,1,1,1
3,3,20,12,33466191,645,645,645,645,645,15.945184870588072,3.811881080484933e-06,0.00014950588732678364,0.0001456940062462987,-15.823023420908452,9.43092855635261,0.1567722859147068,1,1,1,1
3,3,21,13,33470287,426,426,426,426,426,11.752388548547053,3.0425386655250427e-06,0.00032041765952391555,0.0003173751208583905,-20.183367731776592,8.469305329755366,0.14660994363884894,1,1,1,1
3,3,22,14,33474383,765,56,765,765,765,11.323448895781814,3.2798847960724756e-06,0.0005581614338103331,0.0005548815490142606,-22.283416941895354,0.7900252480525789,0.1618935114195321,0,1,1,1
3,3,23,15,33478480,1023,1023,1023,1023,1023,14.359866852547238,4.7942631335885625e-06,0.00028375671082112415,0.0002789624476875356,-17.648238783492097,8.092757151997203,0.13889682486369306,1,1,1,1
3,3,24,16,33482576,597,597,597,597,597,14.13164004380106,2.5858976916021e-06,0.00014923113078057197,0.00014664523308896988,-17.536566117214996,10.75175672251371,0.1467480512360458,1,1,1,1
3,3,25,17,33486672,562,562,562,562,562,17.432802958939156,5.186837607293814e-06,0.00014978250715839769,0.00014459566955110387,-14.452526355611024,11.477617069171444,0.12814589236403676,1,1,1,1
3,3,26,18,33490768,827,827,827,827,827,15.033483485380966,2.6438522831418425e-06,0.00013602603554065877,0.00013338218325751694,-17.028606351964026,10.13410707491124,0.20313529090603877,1,1,1,1
3,3,27,19,33494864,890,890,890,890,890,16.495953794005146,4.6236777669775644e-06,0.00014848322527578954,0.00014385954750881198,-14.92951130304115,10.864060199312839,0.15008231196843336,1,1,1,1
3,3,28,20,33498960,174,174,174,174,174,17.98897515191248,6.062612890143026e-06,0.00014593031108072737,0.00013986769819058435,-13.63057589178114,9.897260439757641,0.14579307547789153,1,1,1,1
3,3,29,21,33503056,267,267,267,267,267,14.962814209249121,2.834050001385919e-06,0.00013922718299982012,0.0001363931329984342,-16.82384997120434,10.615538242591105,0.1666474706830079,1,1,1,1
3,3,30,22,33507152,917,917,917,917,917,14.732886723917595,2.691461523902854e-06,0.00014416069743340563,0.00014146923590950279,-17.20673832175409,10.174740756238103,0.1632442552218369,1,1,1,1
3,3,31,23,33511248,656,656,656,656,656,15.697762336774186,3.6588840550298495e-06,0.00014789366723891485,0.00014423478318388502,-15.957213585229121,9.941395717219718,0.14481315456141194,1,1,1,1
3,3,32,24,33515344,889,889,889,889,889,14.265114438649551,2.5567364395526985e-06,0.0001438850158679882,0.0001413282794284355,-17.425431105520147,10.183225413064655,0.1783034787335235,1,1,1,1
3,3,33,25,33519440,66,66,66,66,66,16.476683351695556,4.405029500692168e-06,0.00014673223453775695,0.00014232720503706478,-15.093390996945608,9.473425591706796,0.16005669993323787,1,1,1,1
3,3,34,26,33523536,586,649,586,586,586,10.474574579867639,3.460999659881238e-06,0.0004921266539998361,0.0004886656543399549,-21.498102592805427,3.8667143057131432,0.14352072660427562,0,1,1,1
3,3,35,27,33527632,425,425,425,425,425,11.999908194240591,5.152544031582446e-06,0.0004983464280908273,0.0004931938840592449,-19.809959706348995,6.8743483403115,0.14524154158718283,1,1,1,1
3,3,36,28,33531728,860,860,860,860,860,15.4819276095826,3.3487618222244678e-06,0.00014538638958990982,0.00014203762776768535,-16.275191505282287,11.675033488802814,0.1551018144741002,1,1,1,1
3,3,37,29,33535824,553,553,553,553,553,14.4781041574949,2.838602898500508e-06,0.00015276292504435345,0.00014992432214585295,-17.22767452043819,10.37026801136679,0.1299196127349087,1,1,1,1
3,3,38,30,33539920,629,629,629,629,629,17.268753351721543,5.2115602923435826e-06,0.0001449234989223845,0.00013971193863004092,-14.282657524566622,9.751962088151384,0.1614805029011222,1,1,1,1
3,3,39,31,33544016,759,759,759,759,759,17.069425412097907,4.652301013744484e-06,0.00014325911937924875,0.00013860681836550426,-14.741167879348778,10.730779012389583,0.14427334059183525,1,1,1,1
3,3,40,32,33548112,494,494,494,494,494,16.0893214870819,3.917781703873977e-06,0.0001413227900799942,0.00013740500837612022,-15.449623291903842,11.11533563581393,0.12284900460530844,1,1,1,1
3,3,41,33,33552208,303,303,303,303,303,16.687778762561656,4.654130194678646e-06,0.00014842362450417958,0.00014376949430950094,-14.8982821708883,10.16928915114214,0.1507955464678122,1,1,1,1
3,3,42,34,33556304,1022,1022,1022,1022,1022,15.415090984273505,3.5193784920672418e-06,0.00015005167946498363,0.0001465323009729164,-16.194673937087877,10.02410781353853,0.16844860916632132,1,1,1,1
3,3,43,35,33560400,720,720,720,720,720,14.740507549032147,2.9437332368845008e-06,0.00014857264027347584,0.00014562890703659134,-16.943491387035557,9.961782648271537,0.15012984651792832,1,1,1,1
3,3,44,36,33564496,314,314,314,314,314,16.2397851058109,4.040106303859726e-06,0.00014688591684871517,0.00014284581054485544,-15.484747152143992,9.473081231754222,0.14244857181235956,1,1,1,1
3,3,45,37,33568592,602,602,602,602,602,17.15107021604978,4.990810158270241e-06,0.00015403424380274445,0.00014904343364447421,-14.751417968525322,11.112083398371528,0.15453771979522066,1,1,1,1
3,3,46,38,33572688,7,7,7,7,7,13.971253283971102,5.1706443628197e-06,0.0003198551047531541,0.0003146844603903344,-17.84330629300675,5.637286930785038,0.13539144172471662,1,1,1,1
3,3,47,39,33576784,414,284,414,414,414,9.71297853572963,1.6341659580707771e-06,0.0005667468790717476,0.0005651127131136768,-25.38838918251891,4.421617340991339,0.14197730407268597,0,1,1,1
3,3,48,40,33580880,807,807,807,807,807,14.57204881303862,5.8140828931028455e-06,0.00031125381270373346,0.0003054397298106306,-17.204443075328985,7.817574299995865,0.14818995323517933,1,1,1,1
