dataset,snr_db,seed,packet_index,block_index,hard_errors,gt_fixed_coherence,hard_fixed_coherence,gt_beats_hard_fixed,gt_best_coherence,hard_best_coherence,gt_beats_hard_own_best,random_trials,gt_beats_random_fixed_fraction,gt_beats_random_own_best_fraction,random_fixed_max,random_own_best_max
0_0_0_10_14_32,-18.0,50,2,4,0,0.9747807609624765,0.9747807609624765,0,0.9747807609624765,0.9747807609624765,0,64,1.0,1.0,0.771265016504922,0.8894776911657917
0_0_0_10_14_32,-18.0,50,2,5,0,0.9829052110472115,0.9829052110472115,0,0.9829052110472115,0.9829052110472115,0,64,1.0,1.0,0.7218700794512749,0.7868617250349764
0_0_0_10_14_32,-18.0,50,2,6,0,0.9716981226711866,0.9716981226711866,0,0.9716981226711866,0.9716981226711866,0,64,1.0,1.0,0.7251520707489162,0.8694943199216054
0_0_0_10_14_32,-18.0,50,3,0,0,0.95954920819544,0.95954920819544,0,0.95954920819544,0.95954920819544,0,64,1.0,1.0,0.671258232472132,0.8912528999329608
0_0_0_10_14_32,-18.0,50,3,1,0,0.9868813782116295,0.9868813782116295,0,0.9868813782116297,0.9868813782116297,0,64,1.0,1.0,0.7035492570575709,0.7792542791220834
0_0_0_10_14_32,-18.0,50,3,2,0,0.9864347537820645,0.9864347537820645,0,0.9864347537820641,0.9864347537820641,0,64,1.0,1.0,0.5560499489484867,0.9004311703042747
0_0_0_10_14_32,-18.0,50,3,3,0,0.9968671172938455,0.9968671172938455,0,0.9968671172938455,0.9968671172938455,0,64,1.0,1.0,0.5464303532479992,0.8754449614338932
0_0_0_10_14_32,-18.0,50,3,4,0,0.9678092256257841,0.9678092256257841,0,0.9678092256257836,0.9678092256257836,0,64,1.0,1.0,0.8228326511472615,0.8667390928684214
0_0_0_10_14_32,-18.0,50,3,5,0,0.9478069053138326,0.9478069053138326,0,0.947806905313832,0.947806905313832,0,64,1.0,1.0,0.5579655696260423,0.7812427562115685
0_0_0_10_14_32,-18.0,50,3,6,0,0.9668205003303345,0.9668205003303345,0,0.9668205003303345,0.9668205003303345,0,64,1.0,1.0,0.8569002764965377,0.8925943350792197
0_0_0_10_14_32,-18.0,50,4,0,0,0.9477007867527211,0.9477007867527211,0,0.9477007867527214,0.9477007867527214,0,64,1.0,1.0,0.6568858507762201,0.8484519129721536
0_0_0_10_14_32,-18.0,50,4,1,0,0.9746613056435554,0.9746613056435554,0,0.9746613056435557,0.9746613056435557,0,64,1.0,1.0,0.6390921100879462,0.8367964597749709
0_0_0_10_14_32,-18.0,50,4,2,0,0.976460485238501,0.976460485238501,0,0.976460485238501,0.976460485238501,0,64,1.0,1.0,0.6828193888118568,0.865462154619817
0_0_0_10_14_32,-18.0,50,4,3,0,0.986304487708919,0.986304487708919,0,0.986304487708919,0.986304487708919,0,64,1.0,1.0,0.7788900903812008,0.9132898932901475
0_0_0_10_14_32,-18.0,50,4,4,0,0.9949354550528213,0.9949354550528213,0,0.9949354550528213,0.9949354550528213,0,64,1.0,1.0,0.643899247434159,0.8584772147619314
0_0_0_10_14_32,-18.0,50,4,5,0,0.9459200336785003,0.9459200336785003,0,0.9459200336785,0.9459200336785,0,64,1.0,1.0,0.718264819543185,0.7657360171228093
0_0_0_10_14_32,-18.0,50,4,6,0,0.9820534298463343,0.9820534298463343,0,0.9820534298463346,0.9820534298463346,0,64,1.0,1.0,0.676806665118019,0.8823166956828291
0_0_0_10_14_32,-18.0,50,5,0,0,0.4110416453680666,0.4110416453680666,0,0.4110416453680666,0.4110416453680666,0,64,0.828125,0.171875,0.7101489928965969,0.9111050088817332
0_0_0_10_14_32,-18.0,50,5,1,0,0.5585755782606082,0.5585755782606082,0,0.5585755782606082,0.5585755782606082,0,64,0.96875,0.59375,0.7171726047356337,0.8256362595214838
0_0_0_10_14_32,-18.0,50,5,2,0,0.6098540184729413,0.6098540184729413,0,0.6098540184729414,0.6098540184729414,0,64,0.984375,0.8125,0.7311025015905541,0.9302182248185377
0_0_0_10_14_32,-18.0,50,5,3,0,0.5559136593572631,0.5559136593572631,0,0.5559136593572631,0.5559136593572631,0,64,0.96875,0.515625,0.7754734586779808,0.8015456779701475
0_0_0_10_14_32,-18.0,50,5,4,0,0.533723543427185,0.533723543427185,0,0.5337235434271851,0.5337235434271851,0,64,0.96875,0.484375,0.6049657579121726,0.8895359577578041
0_0_0_10_14_32,-18.0,50,5,5,0,0.8929840601948634,0.8929840601948634,0,0.8929840601948634,0.8929840601948634,0,64,1.0,1.0,0.7573355417554528,0.8440930774843657
0_0_0_10_14_32,-18.0,50,5,6,0,0.36695851183476735,0.36695851183476735,0,0.36695851183476724,0.36695851183476724,0,64,0.84375,0.09375,0.7584360981514144,0.8528225090435554
0_0_0_10_14_32,-18.0,50,6,0,0,0.574168864473764,0.574168864473764,0,0.5741688644737638,0.5741688644737638,0,64,1.0,0.484375,0.5652086974970396,0.8843529238332681
0_0_0_10_14_32,-18.0,50,6,1,0,0.6512084592097996,0.6512084592097996,0,0.6512084592097995,0.6512084592097995,0,64,0.953125,0.671875,0.7628492004345497,0.8366463039340706
0_0_0_10_14_32,-18.0,50,6,2,0,0.5434650599925939,0.5434650599925939,0,0.543465059992594,0.543465059992594,0,64,0.9375,0.484375,0.8258195998142802,0.8796189581075894
0_0_0_10_14_32,-18.0,50,6,3,0,0.7643852581108903,0.7643852581108903,0,0.7643852581108901,0.7643852581108901,0,64,1.0,0.921875,0.7084366467621114,0.8473104468673994
0_0_0_10_14_32,-18.0,50,6,4,0,0.5355002670759293,0.5355002670759293,0,0.5355002670759293,0.5355002670759293,0,64,0.96875,0.578125,0.6226388936542274,0.8287853871009412
0_0_0_10_14_32,-18.0,50,6,5,0,0.7530974501866723,0.7530974501866723,0,0.7530974501866723,0.7530974501866723,0,64,1.0,0.984375,0.6899745381073519,0.8507414437140463
0_0_0_10_14_32,-18.0,50,6,6,0,0.4722903199060785,0.4722903199060785,0,0.4722903199060784,0.4722903199060784,0,64,0.921875,0.28125,0.9628565083205064,0.9637694284651659
0_0_0_10_14_32,-18.0,50,7,0,0,0.7016500124143966,0.7016500124143966,0,0.701650012414397,0.701650012414397,0,64,0.984375,0.828125,0.718059738945961,0.8937400072492501
0_0_0_10_14_32,-18.0,50,7,1,0,0.5243275036720734,0.5243275036720734,0,0.5243275036720734,0.5243275036720734,0,64,0.953125,0.34375,0.6525880341768012,0.8969233686929126
0_0_0_10_14_32,-18.0,50,7,2,0,0.523194921658496,0.523194921658496,0,0.5231949216584959,0.5231949216584959,0,64,0.921875,0.421875,0.6256964446872136,0.8815129154235933
0_0_0_10_14_32,-18.0,50,7,3,0,0.667860612786885,0.667860612786885,0,0.6678606127868854,0.6678606127868854,0,64,1.0,0.828125,0.6257660352437,0.8371738592370237
0_0_0_10_14_32,-18.0,50,7,4,0,0.6001381274884691,0.6001381274884691,0,0.6001381274884691,0.6001381274884691,0,64,0.96875,0.78125,0.6318256937969956,0.8360202986649379
0_0_0_10_14_32,-18.0,50,7,5,0,0.7386817485940753,0.7386817485940753,0,0.7386817485940751,0.7386817485940751,0,64,1.0,0.96875,0.6912840054377565,0.8431148029560651
0_0_0_10_14_32,-18.0,50,7,6,0,0.6551433793158942,0.6551433793158942,0,0.6551433793158945,0.6551433793158945,0,64,0.984375,0.828125,0.6653998541851748,0.9040242680336668
0_0_0_10_14_32,-18.0,51,0,0,4,0.8888779197996426,0.1252404205682179,1,0.8888779197996421,0.43015585513974514,1,64,1.0,1.0,0.6219477024853741,0.8766068879710774
0_0_0_10_14_32,-18.0,51,0,1,5,0.759819841786198,0.1452208245477846,1,0.759819841786198,0.3657441259697725,1,64,1.0,0.90625,0.7092720385254491,0.8997930480311488
0_0_0_10_14_32,-18.0,51,0,2,4,0.9184954847124375,0.06425475278520548,1,0.9184954847124375,0.4770795321519889,1,64,1.0,1.0,0.6394642981397233,0.9166032252666345
0_0_0_10_14_32,-18.0,51,0,3,5,0.9142916938682978,0.4775200497574974,1,0.9142916938682978,0.49325484666670016,1,64,1.0,1.0,0.7048654750520518,0.8285465986677163
0_0_0_10_14_32,-18.0,51,0,4,5,0.7348598182734662,0.9703097008606434,0,0.7348598182734662,0.971326482706216,0,64,1.0,0.890625,0.5025085570240271,0.9003392190259049
0_0_0_10_14_32,-18.0,51,0,5,4,0.8518607662510607,0.274481715294352,1,0.8518607662510606,0.41842465631766185,1,64,0.984375,0.984375,0.8781829129516397,0.8788172583463175
0_0_0_10_14_32,-18.0,51,0,6,4,0.6860961345390132,0.371558006455503,1,0.6860961345390132,0.5824030787635851,1,64,1.0,0.765625,0.5182078114354456,0.8519881937746004
0_0_0_10_14_32,-18.0,51,2,0,0,0.972423867542019,0.972423867542019,0,0.9724238675420193,0.9724238675420193,0,64,1.0,1.0,0.5957954205929024,0.8645333820478406
0_0_0_10_14_32,-18.0,51,2,1,0,0.977900570301647,0.977900570301647,0,0.9779005703016467,0.9779005703016467,0,64,1.0,1.0,0.5542476336688333,0.8302234496061042
0_0_0_10_14_32,-18.0,51,2,2,0,0.9732855891568694,0.9732855891568694,0,0.9732855891568694,0.9732855891568694,0,64,1.0,1.0,0.711728126820433,0.8863654112790437
0_0_0_10_14_32,-18.0,51,2,3,0,0.9770202219845415,0.9770202219845415,0,0.9770202219845412,0.9770202219845412,0,64,1.0,1.0,0.8331114369099962,0.8418194294445253
0_0_0_10_14_32,-18.0,51,2,4,0,0.9560511439143324,0.9560511439143324,0,0.9560511439143324,0.9560511439143324,0,64,1.0,1.0,0.6363732664365402,0.8063406664933993
0_0_0_10_14_32,-18.0,51,2,5,0,0.9726537174333969,0.9726537174333969,0,0.9726537174333969,0.9726537174333969,0,64,1.0,1.0,0.7590566469862655,0.8220924012838382
0_0_0_10_14_32,-18.0,51,2,6,0,0.9721300290735058,0.9721300290735058,0,0.9721300290735058,0.9721300290735058,0,64,1.0,1.0,0.48650729849747265,0.8841553515689731
0_0_0_10_14_32,-18.0,51,3,0,0,0.9464963740971808,0.9464963740971808,0,0.9464963740971803,0.9464963740971803,0,64,1.0,1.0,0.7434798979635014,0.9216994350401657
0_0_0_10_14_32,-18.0,51,3,1,1,0.9477215125916045,0.5460716329580305,1,0.9477215125916045,0.54609229941824,1,64,1.0,1.0,0.8795225482074132,0.8883316763701659
0_0_0_10_14_32,-18.0,51,3,2,0,0.9740124621580779,0.9740124621580779,0,0.9740124621580779,0.9740124621580779,0,64,1.0,1.0,0.8003218145041556,0.8492676477555647
0_0_0_10_14_32,-18.0,51,3,3,0,0.9825181959191521,0.9825181959191521,0,0.9825181959191518,0.9825181959191518,0,64,1.0,1.0,0.5929873727788849,0.8944769750453895
0_0_0_10_14_32,-18.0,51,3,4,0,0.968850740864923,0.968850740864923,0,0.9688507408649223,0.9688507408649223,0,64,1.0,1.0,0.7562999411646886,0.7735949757127254
0_0_0_10_14_32,-18.0,51,3,5,0,0.9870089676121115,0.9870089676121115,0,0.9870089676121115,0.9870089676121115,0,64,1.0,1.0,0.7991743195739572,0.8864051538182613
0_0_0_10_14_32,-18.0,51,3,6,0,0.9676726595752102,0.9676726595752102,0,0.9676726595752102,0.9676726595752102,0,64,1.0,1.0,0.7709588610642321,0.8334483361302312
0_0_0_10_14_32,-18.0,51,4,0,0,0.9666787417567968,0.9666787417567968,0,0.9666787417567968,0.9666787417567968,0,64,1.0,1.0,0.7125400832129958,0.8571645521438654
0_0_0_10_14_32,-18.0,51,4,1,0,0.9835248396843088,0.9835248396843088,0,0.9835248396843091,0.9835248396843091,0,64,1.0,1.0,0.5793038869228775,0.7889307327060769
0_0_0_10_14_32,-18.0,51,4,2,0,0.9925514337297867,0.9925514337297867,0,0.9925514337297867,0.9925514337297867,0,64,1.0,1.0,0.8572335555289574,0.8595363996123877
0_0_0_10_14_32,-18.0,51,4,3,0,0.9866944945565315,0.9866944945565315,0,0.9866944945565311,0.9866944945565311,0,64,1.0,1.0,0.6623128140043869,0.8029615976400165
0_0_0_10_14_32,-18.0,51,4,4,0,0.9708109831216999,0.9708109831216999,0,0.9708109831216996,0.9708109831216996,0,64,1.0,1.0,0.5907807505372467,0.932304224906212
0_0_0_10_14_32,-18.0,51,4,5,0,0.9888099028154428,0.9888099028154428,0,0.9888099028154428,0.9888099028154428,0,64,1.0,1.0,0.5443143556618083,0.8479815086005748
0_0_0_10_14_32,-18.0,51,4,6,0,0.976281014787206,0.976281014787206,0,0.976281014787206,0.976281014787206,0,64,1.0,1.0,0.6566665228169002,0.9108234979892368
0_0_0_10_14_32,-18.0,51,5,0,0,0.4316968217204471,0.4316968217204471,0,0.4316968217204471,0.4316968217204471,0,64,0.890625,0.109375,0.6465232030218968,0.7842567238951071
0_0_0_10_14_32,-18.0,51,5,1,0,0.5362779940611127,0.5362779940611127,0,0.5362779940611125,0.5362779940611125,0,64,0.90625,0.421875,0.7220976157129311,0.8850775050786229
0_0_0_10_14_32,-18.0,51,5,2,0,0.5183844224360107,0.5183844224360107,0,0.5183844224360105,0.5183844224360105,0,64,0.953125,0.421875,0.8045151826801304,0.8352287523524966
0_0_0_10_14_32,-18.0,51,5,3,0,0.6285578705713066,0.6285578705713066,0,0.6285578705713066,0.6285578705713066,0,64,0.984375,0.796875,0.6453794671492691,0.8741636373892494
0_0_0_10_14_32,-18.0,51,5,4,0,0.47067018838359304,0.47067018838359304,0,0.47067018838359304,0.47067018838359304,0,64,0.828125,0.25,0.8468028476405478,0.8797946088825908
0_0_0_10_14_32,-18.0,51,5,5,0,0.8080214535838398,0.8080214535838398,0,0.8080214535838401,0.8080214535838401,0,64,1.0,1.0,0.7339699651590177,0.7960406667220364
0_0_0_10_14_32,-18.0,51,5,6,0,0.4130879124014097,0.4130879124014097,0,0.4130879124014099,0.4130879124014099,0,64,0.9375,0.09375,0.5507430394669843,0.8668738590497042
0_0_0_10_14_32,-18.0,51,6,0,0,0.5861025715022,0.5861025715022,0,0.5861025715022,0.5861025715022,0,64,0.984375,0.640625,0.6631844055257476,0.8413778645170829
0_0_0_10_14_32,-18.0,51,6,1,0,0.5744984502280501,0.5744984502280501,0,0.5744984502280501,0.5744984502280501,0,64,0.96875,0.640625,0.6681578667801287,0.9226138904032215
0_0_0_10_14_32,-18.0,51,6,2,0,0.3762809167607366,0.3762809167607366,0,0.37628091676073644,0.37628091676073644,0,64,0.78125,0.015625,0.7747323583017202,0.9124883045820837
0_0_0_10_14_32,-18.0,51,6,3,0,0.5798280318240666,0.5798280318240666,0,0.5798280318240664,0.5798280318240664,0,64,0.984375,0.59375,0.5936428452175462,0.838749314082878
0_0_0_10_14_32,-18.0,51,6,4,0,0.5691626727432029,0.5691626727432029,0,0.5691626727432025,0.5691626727432025,0,64,0.984375,0.59375,0.7464538076816332,0.8210536619325111
0_0_0_10_14_32,-18.0,51,6,5,0,0.7608101178972032,0.7608101178972032,0,0.7608101178972035,0.7608101178972035,0,64,1.0,0.96875,0.7477240600119582,0.9336553903279547
0_0_0_10_14_32,-18.0,51,6,6,0,0.5086654076728254,0.5086654076728254,0,0.5086654076728253,0.5086654076728253,0,64,0.96875,0.328125,0.7081675735583195,0.8788018548836328
0_0_0_10_14_32,-18.0,51,7,0,0,0.6516076756390812,0.6516076756390812,0,0.6516076756390812,0.6516076756390812,0,64,0.984375,0.78125,0.6806906560435917,0.8397856415582766
0_0_0_10_14_32,-18.0,51,7,1,0,0.6272396723209166,0.6272396723209166,0,0.6272396723209165,0.6272396723209165,0,64,0.96875,0.703125,0.691187028996176,0.859137307253701
0_0_0_10_14_32,-18.0,51,7,2,0,0.5491843539607354,0.5491843539607354,0,0.5491843539607354,0.5491843539607354,0,64,0.96875,0.484375,0.8313095499367918,0.9272025004258707
0_0_0_10_14_32,-18.0,51,7,3,0,0.6072771580318298,0.6072771580318298,0,0.6072771580318297,0.6072771580318297,0,64,0.96875,0.671875,0.6691441480839819,0.8430011757546376
0_0_0_10_14_32,-18.0,51,7,4,0,0.5477026185538665,0.5477026185538665,0,0.5477026185538666,0.5477026185538666,0,64,0.96875,0.5625,0.6560418537609439,0.841479283135101
0_0_0_10_14_32,-18.0,51,7,5,0,0.696470611291834,0.696470611291834,0,0.696470611291834,0.696470611291834,0,64,0.984375,0.8125,0.7532017724562571,0.9060399014844924
0_0_0_10_14_32,-18.0,51,7,6,0,0.5559914820288522,0.5559914820288522,0,0.5559914820288522,0.5559914820288522,0,64,0.890625,0.65625,0.6776182644291292,0.8145983212706
0_0_0_10_14_32,-18.0,52,0,0,3,0.9107346798931766,0.03582226725977957,1,0.9107346798931766,0.4931821096060164,1,64,1.0,1.0,0.5654550673649182,0.8823975446712141
0_0_0_10_14_32,-18.0,52,0,1,3,0.7813912766930368,0.11457382747825814,1,0.7813912766930368,0.935200014301616,0,64,1.0,0.96875,0.7090850324466788,0.8196558226481299
0_0_0_10_14_32,-18.0,52,0,2,4,0.7866745301805225,0.11575835733921022,1,0.7866745301805224,0.769072777390676,1,64,1.0,1.0,0.5957078601861513,0.7777295179253
0_0_0_10_14_32,-18.0,52,0,3,4,0.8780277938509009,0.06256514416051076,1,0.8780277938509009,0.4378281271303178,1,64,1.0,0.984375,0.8750947049398793,0.9034994712121464
0_0_0_10_14_32,-18.0,52,0,4,5,0.758591390042659,0.46316707123654766,1,0.758591390042659,0.5490751091503051,1,64,1.0,0.984375,0.7343528378388128,0.8395666257907416
0_0_0_10_14_32,-18.0,52,0,5,5,0.896512947638994,0.13339854757668573,1,0.8965129476389938,0.6954992943882515,1,64,1.0,0.984375,0.58299059111265,0.9412622785227744
0_0_0_10_14_32,-18.0,52,0,6,5,0.7997103264105411,0.03158737429877354,1,0.7997103264105411,0.8783850282944919,0,64,1.0,0.984375,0.6692990601693248,0.8406600487755588
0_0_0_10_14_32,-18.0,52,2,0,0,0.991355145349048,0.991355145349048,0,0.9913551453490476,0.9913551453490476,0,64,1.0,1.0,0.6257654678253523,0.8955444594907604
0_0_0_10_14_32,-18.0,52,2,1,0,0.9755474941885162,0.9755474941885162,0,0.9755474941885162,0.9755474941885162,0,64,1.0,1.0,0.5340210450354682,0.8707825372777971
0_0_0_10_14_32,-18.0,52,2,2,0,0.9607211687720346,0.9607211687720346,0,0.9607211687720346,0.9607211687720346,0,64,1.0,1.0,0.532874004586771,0.8081013314647987
0_0_0_10_14_32,-18.0,52,2,3,0,0.9676407982204026,0.9676407982204026,0,0.9676407982204034,0.9676407982204034,0,64,1.0,1.0,0.7216620342137001,0.8410495470691813
0_0_0_10_14_32,-18.0,52,2,4,0,0.9726310467636602,0.9726310467636602,0,0.9726310467636602,0.9726310467636602,0,64,1.0,1.0,0.6038264588207235,0.9570082532415388
0_0_0_10_14_32,-18.0,52,2,5,0,0.9797835580809858,0.9797835580809858,0,0.9797835580809858,0.9797835580809858,0,64,1.0,1.0,0.6908369235500251,0.7946593558116275
0_0_0_10_14_32,-18.0,52,2,6,0,0.9564696598513474,0.9564696598513474,0,0.9564696598513477,0.9564696598513477,0,64,1.0,1.0,0.526915408147959,0.8794713303314039
0_0_0_10_14_32,-18.0,52,3,0,0,0.989345383512673,0.989345383512673,0,0.989345383512673,0.989345383512673,0,64,1.0,1.0,0.6825285070854841,0.8059831772418962
0_0_0_10_14_32,-18.0,52,3,1,0,0.9829991121854449,0.9829991121854449,0,0.9829991121854449,0.9829991121854449,0,64,1.0,1.0,0.667592732399684,0.9179452130414317
0_0_0_10_14_32,-18.0,52,3,2,0,0.9392839794628214,0.9392839794628214,0,0.9392839794628214,0.9392839794628214,0,64,1.0,1.0,0.5904824777299004,0.829818216374157
0_0_0_10_14_32,-18.0,52,3,3,0,0.9737471689234949,0.9737471689234949,0,0.9737471689234953,0.9737471689234953,0,64,1.0,1.0,0.6171118909483657,0.8371054349168339
0_0_0_10_14_32,-18.0,52,3,4,0,0.9546217516314873,0.9546217516314873,0,0.9546217516314873,0.9546217516314873,0,64,1.0,1.0,0.7394067971080441,0.9034504706925685
0_0_0_10_14_32,-18.0,52,3,5,0,0.9615307052212371,0.9615307052212371,0,0.9615307052212371,0.9615307052212371,0,64,1.0,1.0,0.6452137031047931,0.8441221534634422
0_0_0_10_14_32,-18.0,52,3,6,0,0.9737731631665167,0.9737731631665167,0,0.9737731631665167,0.9737731631665167,0,64,1.0,1.0,0.7361738664756325,0.8813624037889342
0_0_0_10_14_32,-18.0,52,4,0,0,0.9771606798037085,0.9771606798037085,0,0.9771606798037085,0.9771606798037085,0,64,1.0,1.0,0.6502867612282753,0.8095879799761632
0_0_0_10_14_32,-18.0,52,4,1,0,0.9753784977221557,0.9753784977221557,0,0.9753784977221561,0.9753784977221561,0,64,1.0,1.0,0.9010313396710437,0.9018194649693922
0_0_0_10_14_32,-18.0,52,4,2,0,0.9743366311877532,0.9743366311877532,0,0.9743366311877536,0.9743366311877536,0,64,1.0,1.0,0.6193019695134743,0.8274352752257388
0_0_0_10_14_32,-18.0,52,4,3,0,0.9676579087110337,0.9676579087110337,0,0.9676579087110337,0.9676579087110337,0,64,1.0,1.0,0.649106769292633,0.8702138757465309
0_0_0_10_14_32,-18.0,52,4,4,0,0.9849956230757361,0.9849956230757361,0,0.9849956230757361,0.9849956230757361,0,64,1.0,1.0,0.7222525222108908,0.8275316367363844
0_0_0_10_14_32,-18.0,52,4,5,0,0.9647566698093046,0.9647566698093046,0,0.9647566698093046,0.9647566698093046,0,64,1.0,1.0,0.8570755784570633,0.8570785064437536
0_0_0_10_14_32,-18.0,52,4,6,0,0.9766741868299474,0.9766741868299474,0,0.9766741868299474,0.9766741868299474,0,64,1.0,1.0,0.7384724320575932,0.8410137937651082
0_0_0_10_14_32,-18.0,52,5,0,0,0.41563731828793726,0.41563731828793726,0,0.41563731828793726,0.41563731828793726,0,64,0.890625,0.046875,0.6721384566204198,0.8565266049023655
0_0_0_10_14_32,-18.0,52,5,1,0,0.5803136802180466,0.5803136802180466,0,0.5803136802180467,0.5803136802180467,0,64,0.984375,0.6875,0.5930597446789899,0.7294059763334072
0_0_0_10_14_32,-18.0,52,5,2,0,0.5221763138659229,0.5221763138659229,0,0.5221763138659231,0.5221763138659231,0,64,0.953125,0.390625,0.6381786670870103,0.8673968393309875
0_0_0_10_14_32,-18.0,52,5,3,0,0.5902019992518615,0.5902019992518615,0,0.5902019992518616,0.5902019992518616,0,64,0.953125,0.6875,0.7792232496765086,0.839519698469481
0_0_0_10_14_32,-18.0,52,5,4,0,0.5328487113559524,0.5328487113559524,0,0.5328487113559524,0.5328487113559524,0,64,0.96875,0.515625,0.5527409481260088,0.8488922023753305
0_0_0_10_14_32,-18.0,52,5,5,0,0.8835820409205992,0.8835820409205992,0,0.8835820409205994,0.8835820409205994,0,64,1.0,1.0,0.820605685970153,0.8231862821602499
0_0_0_10_14_32,-18.0,52,5,6,0,0.3993956126698381,0.3993956126698381,0,0.39939561266983803,0.39939561266983803,0,64,0.890625,0.046875,0.5783323417589734,0.8693860940468872
0_0_0_10_14_32,-18.0,52,6,0,0,0.6010089994155123,0.6010089994155123,0,0.6010089994155123,0.6010089994155123,0,64,1.0,0.734375,0.5280768684673887,0.9330971799673284
0_0_0_10_14_32,-18.0,52,6,1,0,0.5008301885786388,0.5008301885786388,0,0.5008301885786388,0.5008301885786388,0,64,0.875,0.390625,0.7592170447853982,0.8174578246394667
0_0_0_10_14_32,-18.0,52,6,2,0,0.6629041273331701,0.6629041273331701,0,0.6629041273331698,0.6629041273331698,0,64,0.984375,0.859375,0.7443984231057087,0.8645621762101746
0_0_0_10_14_32,-18.0,52,6,3,0,0.6338401541770952,0.6338401541770952,0,0.6338401541770953,0.6338401541770953,0,64,1.0,0.703125,0.6123146752643845,0.7980952192844569
0_0_0_10_14_32,-18.0,52,6,4,0,0.5760721122878075,0.5760721122878075,0,0.5760721122878074,0.5760721122878074,0,64,0.9375,0.59375,0.7187233321533053,0.8414190474176598
0_0_0_10_14_32,-18.0,52,6,5,0,0.770751244844286,0.770751244844286,0,0.7707512448442857,0.7707512448442857,0,64,1.0,0.96875,0.6109905717931627,0.9219940408511821
0_0_0_10_14_32,-18.0,52,6,6,0,0.4534874212835253,0.4534874212835253,0,0.4534874212835253,0.4534874212835253,0,64,0.9375,0.203125,0.6447167347387553,0.910456012795398
0_0_0_10_14_32,-18.0,52,7,0,0,0.6130968809629064,0.6130968809629064,0,0.6130968809629066,0.6130968809629066,0,64,0.984375,0.640625,0.6155828289152051,0.9567128717278024
0_0_0_10_14_32,-18.0,52,7,1,0,0.5935489774133375,0.5935489774133375,0,0.5935489774133376,0.5935489774133376,0,64,0.96875,0.765625,0.6589673666203268,0.7883424078175599
0_0_0_10_14_32,-18.0,52,7,2,0,0.46876987098458484,0.46876987098458484,0,0.46876987098458484,0.46876987098458484,0,64,0.875,0.15625,0.6597048306015181,0.8414285888458983
0_0_0_10_14_32,-18.0,52,7,3,0,0.4807918389444545,0.4807918389444545,0,0.4807918389444545,0.4807918389444545,0,64,0.9375,0.28125,0.5310036864926169,0.8598190085539598
0_0_0_10_14_32,-18.0,52,7,4,0,0.4484282077008184,0.4484282077008184,0,0.4484282077008187,0.4484282077008187,0,64,0.9375,0.15625,0.5246567365862754,0.8897940618415249
0_0_0_10_14_32,-18.0,52,7,5,0,0.8667557332655526,0.8667557332655526,0,0.8667557332655528,0.8667557332655528,0,64,1.0,1.0,0.8331398950143194,0.8392020447801667
0_0_0_10_14_32,-18.0,52,7,6,0,0.47322188588384756,0.47322188588384756,0,0.4732218858838474,0.4732218858838474,0,64,0.890625,0.296875,0.6514190167038637,0.9041718170710707
