dataset,target_snr_db,packet_count,center_symbol_ser,center_symbol_accuracy,center_crc_valid_rate,multi_symbol_ser,multi_symbol_accuracy,multi_crc_valid_rate,selected_symbol_ser,selected_symbol_accuracy,selected_crc_valid_rate,selected_ser_gain_vs_center,selected_crc_gain_vs_center,selected_ser_gain_vs_multi,selected_crc_gain_vs_multi,mean_locked_ratio,mean_false_lock_rate,mean_uncertain_candidate_recall,mean_selected_offset_coherence,mean_phase_line_r2,mean_phase_line_rmse_pi
0_0_0_10_14_8,-22.0,10,0.6628571428571428,0.33714285714285713,0.0,0.18857142857142856,0.8114285714285716,0.3,0.17428571428571427,0.8257142857142858,0.5,0.48857142857142855,0.5,0.01428571428571429,0.2,0.4228571428571429,0.0,0.9459513546798031,0.9342995596304433,0.8552116606524219,0.3065652447138007
0_0_0_10_14_16,-22.0,11,0.6025974025974027,0.3974025974025974,0.0,0.17922077922077922,0.8207792207792209,0.0,0.10389610389610389,0.8961038961038963,0.09090909090909091,0.4987012987012988,0.09090909090909091,0.07532467532467534,0.09090909090909091,0.41558441558441556,0.00505050505050505,0.9471396637067411,0.94049010809482,0.9379574922807848,0.21059132737140318
0_0_0_10_14_32,-22.0,7,0.673469387755102,0.32653061224489793,0.0,0.24489795918367346,0.7551020408163266,0.0,0.23265306122448978,0.7673469387755103,0.0,0.4408163265306122,0.0,0.012244897959183682,0.0,0.36326530612244895,0.0,0.8738095238095239,0.9323749095922169,0.7636243344600743,0.5061688075981172
mean_of_datasets,-22.0,28,0.6463079777365492,0.3536920222634508,0.0,0.2042300556586271,0.795769944341373,0.09999999999999999,0.17027829313543597,0.829721706864564,0.196969696969697,0.47602968460111317,0.196969696969697,0.033951762523191105,0.09696969696969697,0.40056895485466915,0.0016835016835016834,0.9223001807320227,0.9357215257724935,0.8522644957977604,0.34110845989444033
