dataset,target_snr_db,packet_count,center_symbol_ser,center_symbol_accuracy,center_crc_valid_rate,multi_symbol_ser,multi_symbol_accuracy,multi_crc_valid_rate,selected_symbol_ser,selected_symbol_accuracy,selected_crc_valid_rate,selected_ser_gain_vs_center,selected_crc_gain_vs_center,selected_ser_gain_vs_multi,selected_crc_gain_vs_multi,mean_locked_ratio,mean_false_lock_rate,mean_uncertain_candidate_recall,mean_selected_offset_coherence,mean_phase_line_r2,mean_phase_line_rmse_pi
0_0_0_10_14_8,-22.0,10,0.6628571428571428,0.33714285714285713,0.0,0.18857142857142856,0.8114285714285716,0.3,0.10285714285714284,0.8971428571428571,0.4,0.5599999999999999,0.4,0.08571428571428572,0.10000000000000003,0.4228571428571429,0.0,0.9459513546798031,0.9429770281688187,0.797370694490314,0.25356167995579076
0_0_0_10_14_16,-22.0,11,0.6025974025974027,0.3974025974025974,0.0,0.17922077922077922,0.8207792207792209,0.0,0.05714285714285714,0.942857142857143,0.36363636363636365,0.5454545454545455,0.36363636363636365,0.12207792207792209,0.36363636363636365,0.41558441558441556,0.00505050505050505,0.9471396637067411,0.947806020969452,0.9518447294346447,0.2094537943684598
0_0_0_10_14_32,-22.0,7,0.673469387755102,0.32653061224489793,0.0,0.24489795918367346,0.7551020408163266,0.0,0.14693877551020407,0.8530612244897959,0.42857142857142855,0.5265306122448979,0.42857142857142855,0.0979591836734694,0.42857142857142855,0.36326530612244895,0.0,0.8738095238095239,0.9435068156268704,0.8254789812700508,0.4419362223774698
mean_of_datasets,-22.0,28,0.6463079777365492,0.3536920222634508,0.0,0.2042300556586271,0.795769944341373,0.09999999999999999,0.10231292517006801,0.8976870748299319,0.3974025974025974,0.5439950525664812,0.3974025974025974,0.10191713048855906,0.2974025974025974,0.40056895485466915,0.0016835016835016834,0.9223001807320227,0.9447632882550471,0.8582314683983365,0.3016505655672401
