window_index,start_sample,end_sample,peak_bin,peak_signed_bin,peak_power,second_power,total_power,confidence_db,peak_share,valid
0,0,65536,7119,7119,0.02004639034566935,0.01910402107750997,58.00351225710365,0.20911394129684635,0.0003456064911519954,1
1,32768,98304,12327,-4057,0.04139391174976481,0.038170192565303296,144.00871886310472,0.35212118499482975,0.0002874403166457861,1
2,65536,131072,14532,-1852,0.03581944742472842,0.034283085085917264,122.00738658704574,0.1903898529069932,0.0002935842527794263,1
3,98304,163840,14114,-2270,21944.094387936675,17837.16578867691,55487.359834693845,0.8999181371530295,0.39547915873654493,1
4,131072,196608,1826,1826,68842.30119103056,62324.22857268298,290723.6063774702,0.43198467391027606,0.23679639245272358,1
5,163840,229376,1826,1826,111359.759765625,65140.1640625,379833.00513906253,2.3287943732441434,0.293180840682485,1
6,196608,262144,1826,1826,63287.93408203125,36529.77734375,219797.31202627748,2.386738940541304,0.28793770723849876,1
7,229376,294912,1826,1826,54511.19189453125,40379.759765625,212131.84495297726,1.303219472045583,0.2569684523632678,1
8,262144,327680,1826,1826,114379.853515625,88084.69921875,432885.2004072932,1.1344906031775561,0.2642267589836918,1
9,294912,360448,1826,1826,187928.7890625,130136.05078125,670503.59673542,1.595956922195445,0.28028006110257525,1
10,327680,393216,1826,1826,205813.1015625,133245.30078125,716771.4121305745,1.8882111591870014,0.2871391047122384,1
11,360448,425984,1826,1826,184526.67578125,105868.40234375,644998.0546875887,2.4129279886109662,0.28608873226854514,1
12,393216,458752,1826,1826,86033.57902240753,51594.75397002697,569347.4793396766,2.2206244419780634,0.15110908916675703,1
13,425984,491520,1850,1850,36987.60729122162,34809.02084541321,527079.9226732559,0.2636443090201788,0.0701745706867889,1
14,458752,524288,15791,-593,49765.552854537964,40480.192730903625,521428.5728228891,0.8968626152507798,0.09544078604116228,1
15,491520,557056,1139,1139,51291.71753578447,49731.726734152064,518332.37965995853,0.1341370331335807,0.09895526412884598,1
16,524288,589824,83,83,62057.66150020808,58410.174430225044,511244.94348047016,0.26306902996299136,0.12138537953594199,1
17,557056,622592,16295,-89,58410.310660749674,58250.09714180976,506294.64285954536,0.01192862124452975,0.1153682178639083,1
18,589824,655360,16383,-1,51575.99766692612,47706.55787865445,485682.40012089926,0.33869555063398404,0.10619284877131123,1
19,622592,688128,16383,-1,47662.63602946699,43368.45862530172,459955.8430792284,0.4100407076317487,0.10362437339720237,1
20,655360,720896,335,335,44770.98720943183,42553.209237247705,456809.6455642014,0.22064351909508317,0.09800797256401098,1
21,688128,753664,335,335,44771.207354940474,38593.900636110455,463568.0590584744,0.6448013187887076,0.09657957764793507,1
22,720896,786432,310,310,43708.22228504717,41790.499273337424,466905.2709231543,0.19485583369128315,0.09361261267971614,1
23,753664,819200,310,310,43709.19305551052,41791.31559929252,458980.80084708123,0.19486745725038002,0.09523098346345238,1
24,786432,851968,202,202,46999.90739688557,39183.75331027061,459340.8172588409,0.7899096865844613,0.10232033738556458,1
25,819200,884736,534,534,46011.06185255945,44903.316560763866,463939.08858895255,0.1058383692018667,0.09917479036418289,1
26,851968,917504,16266,-118,51224.4657615684,46010.649061174365,469514.42289566563,0.46619077887091326,0.10910094187447651,1
27,884736,950272,16266,-118,47104.34348168969,38952.53603460267,484700.33000715706,0.8252521717601811,0.09718240439612276,1
28,917504,983040,1446,1446,38893.24484970048,38175.38709899783,491005.71688336704,0.08090728191104421,0.07921138901716523,1
29,950272,1015808,170,170,58347.404685691,35100.33863471076,493639.8815761045,2.2071023683662845,0.11819831999675168,1
30,983040,1048576,170,170,55414.02177990973,31763.407024502754,497836.1444497537,2.416925912730023,0.11130976004395485,1
31,1015808,1081344,1510,1510,41061.2152039893,29943.56771928072,501981.41085330746,1.3712825368819486,0.08179827841471304,1
32,1048576,1114112,1510,1510,41060.561351016164,27622.78884746041,501818.40663028444,1.7215735881861496,0.0818235457458371,1
33,1081344,1146880,16234,-150,62748.3525313735,53181.642162933946,501193.37304122816,0.7184058431509676,0.1251978894904738,1
34,1114112,1179648,16234,-150,58297.96292649138,53181.56925174594,500853.3505674217,0.39892231610800327,0.11639727049932888,1
35,1146880,1212416,15846,-538,50143.7507775221,33892.36299829371,351305.28283912747,1.7011496708496954,0.1427355443455837,1
36,1179648,1245184,1954,1954,30740.000817489985,20740.6444246287,102044.17964183824,1.7088162865285126,0.30124207892486743,1
37,1212416,1277952,16176,-208,0.1165135295887012,0.11265552283657598,381.02307301192036,0.14623871224263857,0.0003057912705067498,1
38,1245184,1310720,16307,-77,0.10928509762015892,0.09904343857124331,293.0177438148322,0.42735234851808734,0.00037296409492941783,1
39,1277952,1343488,1089,1089,0.006174968737468589,0.005927704420173541,28.00169530338197,0.1774822340374391,0.00022052124596623235,1
40,1310720,1376256,15374,-1010,0.09761320527468342,0.0957950375159271,262.01586811663014,0.08165561869785168,0.0003725469223536997,1
41,1343488,1409024,15374,-1010,0.0985266081552254,0.09710012932191603,263.0159285141267,0.06333723847825377,0.00037460319879422624,1
42,1376256,1441792,12043,-4341,0.0072173240878328215,0.00721675661043264,29.001755585354314,0.0003414866644888624,0.00024885817917441936,1
43,1409024,1474560,6750,6750,0.009150064113782719,0.008904370908567216,35.00211909215248,0.11820895050919714,0.0002614145757773327,1
44,1441792,1507328,6750,6750,0.008587585034547374,0.008345427882886725,29.001756040075215,0.12422441956767996,0.00029610569176159106,1
45,1474560,1540096,14045,-2339,0.006410291767679155,0.0059082147854496725,25.001514167048395,0.354215219653028,0.0002563961416436057,1
46,1507328,1572864,1189,1189,0.006187282735481858,0.006021927823894657,27.00163514650121,0.11764416142513642,0.00022914474260213782,1
47,1540096,1605632,10682,-5702,0.005186469905311242,0.004950140573782846,21.001271768963225,0.202543300523836,0.0002469598014047929,1
48,1572864,1638400,1312,1312,0.003086150056333281,0.003012968460097909,16.000969178729395,0.10422453243119238,0.00019287269551370676,1
49,1605632,1671168,520,520,0.0047387983941007406,0.004554163137527212,21.0012717711163,0.17259648916942913,0.0002256434013019229,1
50,1638400,1703936,16017,-367,0.08977816731203347,0.08828020128567005,297.0179861253139,0.07307420963520611,0.0003022650866474984,1
51,1671168,1736704,16017,-367,0.0892186621745168,0.08880348477396183,301.0182283929452,0.020256983084930562,0.00029638956634231445,1
52,1703936,1769472,6404,6404,0.0071175584380398504,0.0070473834639415145,32.001937745984506,0.043031384902886424,0.00022241023323448398,1
53,1736704,1802240,7782,7782,0.008368237526156008,0.007855841737182345,31.00187682443041,0.274412731978039,0.00026992680390116203,1
54,1769472,1835008,1382,1382,0.008310271965456195,0.007697661028942093,33.001998121101956,0.33256454155426357,0.000251811176249431,1
55,1802240,1867776,16147,-237,0.005699767469195649,0.00569355205152533,27.001635224981683,0.004738429146678961,0.00021108971444523008,1
56,1835008,1900544,11220,-5164,0.004158797179115936,0.0038834302977193147,17.001029619186102,0.29752226154615424,0.00024462031254993084,1
57,1867776,1933312,5244,5244,0.003573690293706022,0.0035684571412275545,14.000848009742619,0.006364275371748047,0.0002552481314859812,1
58,1900544,1966080,2222,2222,0.0043413432576926425,0.0043152015714440495,20.001211327132435,0.026230383650871023,0.00021705401671364967,1
59,1933312,1998848,8470,-7914,0.02433476624719333,0.020423442183528095,49.002967295083145,0.7609823862647471,0.000496597810101084,1
60,1966080,2031616,8470,-7914,0.022849645843962207,0.019115363451419398,44.00266434503674,0.7749691322486576,0.0005192786887810243,1
61,1998848,2064384,15895,-489,0.09842099490924738,0.0968854422098957,331.02004124325515,0.06829225042754604,0.0002973263931077853,1
62,2031616,2097152,15895,-489,0.09835220916647813,0.09680372974980855,333.0201627184057,0.06892028837591502,0.00029533409738209313,1
63,2064384,2129920,5664,5664,0.005350653518689796,0.0051341408980078995,25.001513909185963,0.17939046173615114,0.0002140131808867734,1
64,2097152,2162688,16009,-375,0.00831621649558656,0.007843851184588857,33.00199789430695,0.2539644123425621,0.00025199130435133924,1
65,2129920,2195456,3979,3979,0.0075945985881844535,0.007233945740154013,30.001816471362055,0.21129577296353436,0.00025313795901104203,1
66,2162688,2228224,11970,-4414,0.0063714232528582215,0.00626166453002952,29.001756774546852,0.07546659681442454,0.0002196909415656519,1
67,2195456,2260992,16021,-363,0.006192005320372118,0.00616062713379506,26.001575178393466,0.022063965141057178,0.00023813962338395137,1
68,2228224,2293760,14101,-2283,0.005207379857893102,0.005150349752511829,23.00139284055285,0.04782536578443742,0.0002263941098693891,1
69,2260992,2326528,12666,-3718,0.007679750306124333,0.007101897346728947,30.001816516806507,0.33972709353861885,0.00025597617736986916,1
70,2293760,2359296,3403,3403,0.008567512224544771,0.008020806679269299,33.001998107405186,0.28636683850171274,0.00025960586376199877,1
71,2326528,2392064,3490,3490,0.10618829593295231,0.10335827877861448,213.01289755265975,0.11731383051644761,0.0004985064151183667,1
72,2359296,2424832,656,656,0.14616913837380707,0.13154434492025757,508.03075764025687,0.457835043838862,0.00028771710408390534,1
73,2392064,2457600,656,656,0.11726741082384251,0.10825015664158855,356.0215537379179,0.3474880289805848,0.00032938289716629874,1
74,2424832,2490368,2408,2408,0.036458411152125336,0.03317992901429534,95.00575273587854,0.4092228574084517,0.0003837495109741598,1
75,2457600,2523136,5628,5628,0.024987856609186565,0.024085103068500757,61.00369412899657,0.15980495966053693,0.0004096121876873226,1
76,2490368,2555904,15350,-1034,0.0050442449282854795,0.00468807845027186,23.001392872498677,0.3180129545810146,0.00021930171604157793,1
77,2523136,2588672,3330,3330,0.006518150636111386,0.006276947122387355,26.00157483206322,0.16375922773334203,0.0002506829174082827,1
78,2555904,2621440,4754,4754,0.005868278443813324,0.005763642009696923,27.001635365246706,0.07813714331003835,0.00021733048255907767,1
79,2588672,2654208,11073,-5311,0.003850990324281156,0.003740343017852865,19.001150623097296,0.1266099531911768,0.00020267142767659523,1
80,2621440,2686976,15709,-675,101067.77779754743,99910.59406316042,253783.3621995736,0.050011755932624885,0.3982443014450584,1
81,2654208,2719744,15709,-675,210701.76953125,177125.6796875,512544.0234031962,0.7538665316298694,0.41109009160272664,1
82,2686976,2752512,15709,-675,223390.578125,149538.27734375,516723.26954441087,1.7431247872364575,0.4323214983562884,1
83,2719744,2785280,15709,-675,228283.06640625,144406.015625,517155.3155725424,1.9888841223795253,0.4414207096634363,1
84,2752512,2818048,15709,-675,226396.09375,146471.390625,517254.3454632856,1.8911612439449876,0.4376881426626303,1
85,2785280,2850816,15709,-675,219950.97265625,153588.94921875,518122.3726190363,1.559659176603243,0.42451548954434937,1
86,2818048,2883584,15709,-675,211460.48046875,162456.453125,519222.4282674927,1.144922475031246,0.40726376396015374,1
87,2850816,2916352,15709,-675,200747.53125,171606.62109375,518387.3891962528,0.6811617291481955,0.3872538866372776,1
88,2883584,2949120,15709,-675,97454.54149627686,88359.80234742165,527835.9750441046,0.42547346834456523,0.18463035129072777,1
89,2916352,2981888,15733,-651,50791.52226829529,49928.63671016693,512905.07209662616,0.07441521318784937,0.09902713977982787,1
90,2949120,3014656,649,649,37757.27377128601,36116.802565574646,489540.64227578824,0.19291333844586983,0.07712796550611016,1
91,2981888,3047424,15645,-739,38863.468222498894,37720.95986871421,488810.60450481914,0.12958819446461678,0.07950618882720197,1
92,3014656,3080192,15645,-739,38862.06044262345,33397.23132143915,511406.9726842655,0.6581535823539484,0.07599047826556769,1
93,3047424,3112960,16065,-319,34291.88701287657,28855.639925342984,530917.1522519815,0.7496067410841832,0.06458990233677948,1
94,3080192,3145728,16065,-319,47453.85344546288,37452.53387054801,513536.1033920123,1.0279027922228976,0.09240607063850108,1
95,3112960,3178496,15861,-523,46420.43549093604,35008.69359121472,509306.8406835353,1.225333058182897,0.09114433929188083,1
96,3145728,3211264,369,369,49974.08952111006,46420.393133573234,518926.40755402343,0.32036076274231523,0.09630284524671727,1
97,3178496,3244032,369,369,49973.44412540877,46640.55483277328,520581.52148582134,0.29975573545805656,0.09599542446834594,1
98,3211264,3276800,15797,-587,46641.06654943852,42435.83730762452,528569.0130343642,0.4103569722824324,0.08824025888631919,1
99,3244032,3309568,15293,-1091,42408.89935925603,38177.41573960334,526981.9083881206,0.4565047402984001,0.08047505746254575,1
100,3276800,3342336,15705,-679,45911.77664333582,40192.00279749185,519650.4706870059,0.5778445099107777,0.08835126538543875,1
101,3309568,3375104,15913,-471,51365.906540729105,39378.92045773566,520404.5165992245,1.154111511223246,0.09870380617831412,1
102,3342336,3407872,15337,-1047,39484.843605387956,39380.051960110664,519634.48318997235,0.011541373319826796,0.07598580325731145,1
103,3375104,3440640,15329,-1055,44578.14973523468,42968.904443502426,518050.3938758309,0.15967757814193595,0.0860498327232609,1
104,3407872,3473408,15541,-843,44811.87569493055,44377.177498325706,512709.05402336933,0.042334460611696614,0.08740215399607128,1
105,3440640,3506176,16261,-123,57787.35007480532,44810.79510828853,512796.0528559759,1.1045012973871169,0.11269070764676009,1
106,3473408,3538944,15813,-571,51555.47217023373,49059.82286822796,523426.6884318162,0.21548792850805576,0.0984960708149859,1
107,3506176,3571712,16013,-371,56285.532239332795,51554.7145330552,538854.6090877021,0.38128390719366634,0.10445402394279596,1
108,3538944,3604480,16129,-255,60626.799374461174,60131.020350813866,532264.2295281827,0.035660680934655714,0.11390357647780099,1
109,3571712,3637248,16225,-159,60131.00386348367,53457.81460554898,509656.86920196103,0.5108725377352383,0.11798330896165286,1
110,3604480,3670016,14981,-1403,41594.09747931361,40345.52222952992,507875.7580890038,0.13236363973841697,0.08189817453745127,1
111,3637248,3702784,15401,-983,43923.30069268495,28606.406481564045,436875.46028660145,1.8623166304382852,0.1005396381473799,1
112,3670016,3735552,1501,1501,27402.989833966014,17849.439236268532,180016.90027536833,1.8617337286525681,0.15222453998512472,1
113,3702784,3768320,15585,-799,0.13701595808379352,0.13175261910873814,456.0276161898922,0.1701189455283585,0.0003004553961634187,1
114,3735552,3801088,15585,-799,0.13536270481472457,0.1306315774381801,442.02676809642276,0.15450852652395436,0.00030623191757743695,1
115,3768320,3833856,4028,4028,0.0016623888222966343,0.0016594101471127942,12.000726289318987,0.007788686518134266,0.00013852401781517268,1
116,3801088,3866624,7531,7531,0.0031329059274867177,0.0030910156783647835,18.001089569703478,0.05846146500000364,0.000174039794388864,1
117,3833856,3899392,1664,1664,0.006398127356078476,0.006326602306216955,27.001634752036207,0.04882345236153854,0.0002369533331901688,1
118,3866624,3932160,14104,-2280,0.007907375395006966,0.007263868101290427,29.00175628087178,0.3686440741568115,0.00027265160490374526,1
119,3899392,3964928,12612,-3772,0.004287308300263248,0.004092403483809903,18.00109033801339,0.2020626903872692,0.00023816936750823493,1
120,3932160,3997696,13695,-2689,0.005192982527660206,0.005059143208200112,21.001271747163177,0.11339888294245161,0.00024726990775507043,1
121,3964928,4030464,13171,-3213,0.007310309101285384,0.007170362544911768,30.001816890328886,0.08394625747809407,0.00024366221312556137,1
122,3997696,4063232,9408,-6976,0.007743415168079082,0.0070196268789004534,30.00181662318205,0.4261851659629034,0.0002580982100295832,1
123,4030464,4096000,12377,-4007,0.11686802699114196,0.11373725136218127,337.0204039913304,0.11792983542943473,0.0003467684021711288,1
124,4063232,4128768,12377,-4007,0.11716397709096782,0.11409247465780936,425.0257313523056,0.11537105186428376,0.0002756632562414206,1
125,4096000,4161536,5127,5127,0.027639488991553662,0.027547620004042983,112.00678045833945,0.014459257574812987,0.0002467662125315179,1
126,4128768,4194304,9247,-7137,0.00868592104234267,0.008118582249153405,32.001937948588235,0.2933568230976496,0.0002714185952206013,1
127,4161536,4227072,1896,1896,0.0345824355899822,0.03233164465200389,98.00593520467916,0.2922777979101439,0.0003528606254076243,1
128,4194304,4259840,8856,-7528,0.2026168551237788,0.19893495953874663,423.0256145238547,0.07964460333083509,0.0004789706537081411,1
