window_index,start_sample,end_sample,peak_bin,peak_signed_bin,peak_power,second_power,total_power,confidence_db,peak_share,valid
0,0,65536,13489,-2895,0.33658429980278015,0.3356003360822797,1206.073029670108,0.01271467083954448,0.00027907455976761586,1
1,32768,98304,8712,-7672,0.2540719732642174,0.25363733421545476,1052.0637037128236,0.0074358056403130545,0.00024149865865306014,1
2,65536,131072,1456,1456,0.24145882669836283,0.22595691122114658,935.0566193260545,0.2881745656933699,0.0002582290972630034,1
3,98304,163840,14812,-1572,0.22490046545863152,0.21453915210440755,865.0523807882901,0.20483794377993542,0.0002599847945088459,1
4,131072,196608,1597,1597,0.24733375944197178,0.22404033038765192,906.0548641752723,0.4295719432383486,0.000272978788836485,1
5,163840,229376,1827,1827,0.21966177877038717,0.217929471982643,804.0486868332489,0.03438529484730429,0.00027319462411601786,1
6,196608,262144,12975,-3409,0.21362267923541367,0.19334136694669724,756.0457814349393,0.4332257286273643,0.0002825525708641187,1
7,229376,294912,7944,7944,0.2678181044757366,0.2463145141955465,913.0552879887466,0.36349928335369125,0.0002933207966690375,1
8,262144,327680,12129,-4255,0.2520549837499857,0.22089995350688696,896.0542567894736,0.5729966446944017,0.0002812943321681084,1
9,294912,360448,2843,2843,0.19334489665925503,0.17754857195541263,752.0455353517409,0.3701552978381951,0.00025709200782479913,1
10,327680,393216,10000,-6384,0.22996972675900906,0.17155228229239583,721.0436589379296,1.272741690199747,0.0003189400862324285,1
11,360448,425984,13901,-2483,0.15948441438376904,0.14798306673765182,667.0403930967109,0.3250622482198372,0.00023909258874619033,1
12,393216,458752,5175,5175,0.14957485254853964,0.1476743915118277,595.0360332207991,0.055533933498173,0.0002513710837626486,1
13,425984,491520,1561,1561,0.157390758395195,0.15455655381083488,608.0368190792575,0.07891802451534731,0.00025885070353721316,1
14,458752,524288,2947,2947,0.21449048072099686,0.18539761751890182,767.0464480144392,0.6330387369651798,0.0002796316719492314,1
15,491520,557056,2266,2266,0.23497823532670736,0.19252123998012394,829.0502018175666,0.8654898775737268,0.000283430647277515,1
16,524288,589824,8820,-7564,0.18586817011237144,0.1795505043119192,720.043598888572,0.15018394007528515,0.0002581346051812272,1
17,557056,622592,10945,-5439,0.1554222572594881,0.15005517471581697,659.0399079377654,0.15262235255088108,0.0002358313288581076,1
18,589824,655360,10540,-5844,0.21041413547936827,0.19654363160952926,785.0475395045812,0.2961593566117333,0.0002680272529892317,1
19,622592,688128,11026,-5358,0.22838968224823475,0.22835917677730322,835.0505664827199,0.0005801156347228901,0.00027350401450564244,1
20,655360,720896,8838,-7546,0.15389687987044454,0.1525947004556656,664.0402090464459,0.03690363934548538,0.00023175837513128716,1
21,688128,753664,14934,-1450,0.16537182312458754,0.16503463312983513,668.0404499923018,0.008864221757180478,0.00024754761949892886,1
22,720896,786432,3348,3348,0.24771427319501527,0.23233421938493848,852.0515939857435,0.2783785152931819,0.000290726846758484,1
23,753664,819200,3348,3348,0.2556999537628144,0.21249045914737508,762.0461437587469,0.803912145561567,0.00033554392454712744,1
24,786432,851968,13811,-2573,0.15986135741695762,0.15243127942085266,602.0364540747258,0.20669401472404983,0.00026553434818602417,1
25,819200,884736,13811,-2573,0.16779950773343444,0.15047361387405545,624.037786534511,0.47330331021322325,0.0002688931846022992,1
26,851968,917504,1140,1140,0.22396043688058853,0.22338756127282977,784.0474766477557,0.011123190549556565,0.00028564652466983944,1
27,884736,950272,1316,1316,418.41154184553307,235.11268430016935,6906.418236978326,2.5032759610904542,0.06058300083902755,1
28,917504,983040,1316,1316,1263.906590372324,481.68131256103516,15832.958682778226,4.189551807540521,0.07982756828305858,1
29,950272,1015808,1316,1316,1716.7188110351562,480.7768249511719,18869.1425631721,5.527556409179501,0.0909802236793614,1
30,983040,1048576,1316,1316,1884.7115173339844,485.7930603027344,19631.1888061403,5.8879357801721275,0.09600597986936374,1
31,1015808,1081344,1316,1316,1936.7599487304688,491.33056640625,19848.20200731142,5.957020124425746,0.09757860928748259,1
32,1048576,1114112,1316,1316,1843.5779724121094,506.208984375,19515.181896099704,5.613316615091531,0.09446891052450636,1
33,1081344,1146880,1316,1316,1879.0317077636719,530.4999923706055,19705.1931915764,5.492487266830136,0.09535718272312715,1
34,1114112,1179648,1316,1316,1825.4764404296875,515.1545791625977,19247.165292562386,5.494386677407031,0.09484391143744685,1
35,1146880,1212416,1316,1316,1290.4389877915382,420.03789149969816,18802.138501880112,4.874490060891932,0.06863256472993758,1
36,1179648,1245184,1316,1316,425.658298432827,420.79467276483774,18662.130084590473,0.04990871572143844,0.02280866634748719,1
37,1212416,1277952,1348,1348,415.56099534686655,316.41412772238255,18660.129898527728,1.1837891153942453,0.02226999477531258,1
38,1245184,1310720,15281,-1103,460.84810046851635,428.06014063954353,18813.139203003768,0.32053011909298,0.024496076677885625,1
39,1277952,1343488,629,629,663.2887616828084,594.633495375514,18589.12568294829,0.47453269842445533,0.03568154699665298,1
40,1310720,1376256,629,629,663.8485570028424,594.4695799984038,18342.110802595565,0.47939379624461165,0.036192593325131486,1
41,1343488,1409024,15785,-599,584.1538037210703,482.3255632231012,18413.115085641,0.8318692883908572,0.031724876589546105,1
42,1376256,1441792,489,489,608.061913639307,473.7987235393375,18290.10744819083,1.0835391558603955,0.03324539865945149,1
43,1409024,1474560,489,489,607.177583027631,453.2139414586127,18030.091625198867,1.270124681803745,0.033675790209465116,1
44,1441792,1507328,16209,-175,604.4554878799245,448.11763567477465,18012.090704867936,1.2997228900197757,0.033558319119310495,1
45,1474560,1540096,16209,-175,601.5778584731743,491.8164763003588,18810.139039125123,0.8748876943425112,0.031981574257473125,1
46,1507328,1572864,16185,-199,619.9042198583484,491.6105560809374,18957.14791721333,1.0070339304431235,0.03270028922945036,1
47,1540096,1605632,16077,-307,620.9397809505463,616.4555707164109,18525.121780241054,0.03147702604525304,0.03351879616860831,1
48,1572864,1638400,16077,-307,620.035715142265,331.1043528020382,18293.107715422917,2.724518161793958,0.03389449867063937,1
49,1605632,1671168,25,25,502.08670372888446,428.4243561774492,17802.07807778019,0.68904567771398,0.028203825504819473,1
50,1638400,1703936,25,25,499.9865863919258,428.1811463534832,17671.070049399365,0.6733081271692293,0.02829407528769998,1
51,1671168,1736704,945,945,379.1690435614437,371.75408601760864,17860.081431206512,0.08577122446472535,0.021229972831978822,1
52,1703936,1769472,16045,-339,430.43860748410225,322.8593840515241,18401.114307022588,1.248978038483022,0.02339198595814548,1
53,1736704,1802240,16045,-339,429.69270172622055,317.231303691864,18373.112575972707,1.3178194132150858,0.023387039074051492,1
54,1769472,1835008,1001,1001,307.7133942525834,296.23140516132116,18037.092134660084,0.1651530214344218,0.01706003339980069,1
55,1802240,1867776,1001,1001,308.44430285692215,291.5090936347842,17724.07317039036,0.2452464585051843,0.017402563163201438,1
56,1835008,1900544,15724,-660,331.6391366273165,289.80440233647823,17245.044188587635,0.5856079742439909,0.019230982130320515,1
57,1867776,1933312,588,588,369.2056834195828,346.31855128426105,17368.051653170525,0.27792621705211534,0.02125774904361161,1
58,1900544,1966080,588,588,369.09212054964155,346.5388263966888,17194.041100604576,0.27382873630096094,0.02146628116043433,1
59,1933312,1998848,15784,-600,341.14431593287736,326.7237866129726,9591.580759133347,0.18757385807501942,0.0355670587048992,1
60,1966080,2031616,3261,3261,0.5168510880321264,0.5110405450686812,1579.0956192459912,0.04910077180267169,0.0003273082907284106,1
61,1998848,2064384,1530,1530,0.6470063359010965,0.6141118961386383,1493.0904223512464,0.22661023272387118,0.0004333336589770781,1
62,2031616,2097152,1530,1530,0.6386911468580365,0.6123711543623358,1521.092118278091,0.18276171136671426,0.0004198898536014036,1
63,2064384,2129920,1805,1805,0.20898226299323142,0.17480616341345012,747.0452348799936,0.7755268651896989,0.0002797451255101073,1
64,2097152,2162688,2566,2566,0.6609690943732858,0.6097677177749574,1580.09568484717,0.3501672490785427,0.0004183095370184597,1
65,2129920,2195456,2566,2566,0.6410344202304259,0.5893456649500877,1571.0951397839044,0.36511256171398454,0.00040801756939977336,1
66,2162688,2228224,15438,-946,0.2214316725730896,0.1996292918920517,709.0429353877678,0.4501547420231478,0.00031229656417349546,1
67,2195456,2260992,4072,4072,0.19473117031157017,0.1767244536895305,718.043478613529,0.42138826122140727,0.00027119690674940296,1
68,2228224,2293760,1207,1207,0.23610540805384517,0.23212333489209414,868.0525604943697,0.07387133415661994,0.00027199436854305156,1
69,2260992,2326528,12523,-3861,0.2422547060996294,0.2418804904737044,829.0502002759363,0.006713819399952456,0.0002922075237651456,1
