window_index,start_sample,end_sample,peak_bin,peak_signed_bin,peak_power,second_power,total_power,confidence_db,peak_share,valid
0,0,65536,15519,-865,25112776.642795682,21206095.02785015,296120580.17688113,0.7343403076089645,0.08480591463043574,1
1,32768,98304,639,639,28861640.28387451,26907452.343744278,317880057.6916227,0.3044842980895745,0.09079412056692578,1
2,65536,131072,639,639,28861583.425709248,26999131.602524757,361668285.84259427,0.2897035822114503,0.07980125588968678,1
3,98304,163840,15143,-1241,30773743.05184555,29903636.41871357,385687655.7294706,0.12456319555866988,0.0797892869908984,1
4,131072,196608,543,543,31596514.989927292,30678798.566082,353164706.72556597,0.12800835854603643,0.08946679661985597,1
5,163840,229376,16075,-309,31943712.285087585,23838897.844052315,317213965.5357849,1.2709921296850315,0.10070083841086125,1
6,196608,262144,15627,-757,25338007.346708298,24354090.30998802,307293433.89752424,0.1720054557405657,0.08245541411456901,1
7,229376,294912,15627,-757,25337009.81578064,25290801.388771057,294879221.19499534,0.007927686369489984,0.08592334757634885,1
8,262144,327680,15943,-441,26096179.97442627,24476363.192001343,270659834.04952836,0.2783005001174739,0.09641689194877323,1
9,294912,360448,16039,-345,24476038.43422699,22517235.50026512,253988614.6617393,0.36226056503171145,0.09636667559616423,1
10,327680,393216,1191,1191,16168489.730957031,16138283.747370243,253330844.6133767,0.008121080753278342,0.06382361277653625,1
11,360448,425984,15835,-549,22046269.169892192,17731185.15509677,218997060.0105574,0.9459734066911467,0.10066924719824726,1
12,393216,458752,1319,1319,15148655.25056546,12910413.502114147,91766561.53732266,0.6943392981192502,0.1650781613344454,1
13,425984,491520,5120,5120,0.006446484723710455,0.0063965553636080585,35.002119616189134,0.0337679469571643,0.00018417412415015105,1
14,458752,524288,15228,-1156,0.01060865731415106,0.01018391185789369,42.00254344330366,0.17745789023629496,0.0002525717836223646,1
15,491520,557056,11591,-4793,0.020414475759025663,0.01748107172898017,61.00369425261063,0.6737017695204826,0.0003346432705286866,1
16,524288,589824,11591,-4793,0.02104245434748009,0.01814464951166883,51.00308837563246,0.6434780999314815,0.00041257216018968486,1
17,557056,622592,1241,1241,0.018241712852614,0.01689330313820392,58.00351256193723,0.3335103987258874,0.00031449324440714106,1
18,589824,655360,13374,-3010,0.03255047387210652,0.029762946418486536,110.00666176657018,0.3888139293622588,0.00029589547895905933,1
19,622592,688128,13361,-3023,0.028989801940042526,0.02880421984991699,97.00587384615329,0.027891312008904035,0.000298845840881955,1
20,655360,720896,140,140,0.010988529800670221,0.010798655566759408,50.00302756004632,0.07569901150914626,0.00021975728944561616,1
21,688128,753664,9598,-6786,0.007793888682499528,0.007469942924217321,34.00205886450516,0.18436915115211971,0.0002292181398061042,1
22,720896,786432,2523,2523,0.006032384604623076,0.005858250537130516,25.001513666027822,0.12721081888035743,0.00024128077544440475,1
23,753664,819200,11280,-5104,0.004370549206214491,0.0042343459208495915,21.00127152885985,0.13749679736430204,0.00020810878999438215,1
24,786432,851968,12111,-4273,0.005576006136834621,0.005249713555713242,21.00127190396482,0.26187635767586626,0.00026550802076811023,1
25,819200,884736,1485,1485,0.009486641429248266,0.009247775029507466,31.00187734442149,0.11075229542435217,0.00030600215992904385,1
26,851968,917504,14992,-1392,0.009506155998678878,0.00894203718053177,34.0020587439644,0.2656846560120208,0.0002795758948086132,1
27,884736,950272,16327,-57,0.0054857368231751025,0.005328475032001734,28.001695751143096,0.126320334861714,0.00019590730761193852,1
28,917504,983040,1688,1688,0.00863449955068063,0.008267718818387948,33.001998736455555,0.18851473205141756,0.0002616356548472489,1
29,950272,1015808,4624,4624,0.008808407816104591,0.008448574226349592,38.00230126380045,0.18113989619817733,0.00023178616881539083,1
30,983040,1048576,13375,-3009,0.007300912360733491,0.007265361389727332,35.00211943182001,0.021199136382088632,0.000208584865123805,1
31,1015808,1081344,10704,-5680,0.007800911233061925,0.007532949274263956,33.001998425438295,0.1518029310265333,0.00023637693489037012,1
32,1048576,1114112,12167,-4217,0.008116511191474274,0.008015876228455454,35.00211977138008,0.05418389096293313,0.00023188627558810997,1
33,1081344,1146880,7703,7703,0.010737836986663751,0.01062220215681009,42.00254305920868,0.047022441101026435,0.0002556473062006558,1
34,1114112,1179648,7703,7703,0.008906140268663876,0.008796659123618156,40.002421919422744,0.05371767741347791,0.0002226400263114968,1
35,1146880,1212416,6518,6518,0.009970544531824999,0.009479082131292671,41.00248286794322,0.2195259132175972,0.0002431692871852944,1
36,1179648,1245184,2893,2893,0.013961083750473335,0.013373144498473266,57.00345158670015,0.18685595131790297,0.0002449164631590605,1
37,1212416,1277952,4274,4274,0.03077933710301295,0.026269756563124247,105.00635818326924,0.6880321388228114,0.00029311879428570685,1
38,1245184,1310720,4274,4274,0.030115593486698344,0.027119079255498946,97.00587377916483,0.45516485894740283,0.0003104512367494044,1
39,1277952,1343488,318,318,0.013499623455572873,0.012625696595932823,48.002906711264274,0.2906630618103105,0.00028122512531944397,1
40,1310720,1376256,2248,2248,0.009848789120951551,0.009482841688623012,33.001998422250324,0.1644433829024933,0.0002984300827767868,1
41,1343488,1409024,2774,2774,0.0031036278523970395,0.003004568920005113,16.000968828439035,0.14087470149621703,0.0001939649958495552,1
42,1376256,1441792,5677,5677,0.002797864959575236,0.002707286963413935,15.000908249988846,0.1429245722886557,0.0001865130372740808,1
43,1409024,1474560,9661,-6723,0.00286535250779707,0.0027504105819389224,14.000848014292174,0.17780528083866712,0.00020465563977782602,1
44,1441792,1507328,5803,5803,0.0163004643181921,0.014718590522534214,33.00199816047558,0.4433375223583638,0.0004939235569594735,1
45,1474560,1540096,5803,5803,0.01587862043379573,0.013709311679122038,30.001816219184782,0.6379711719904614,0.0005292553063384903,1
46,1507328,1572864,4861,4861,0.0012875997344963253,0.001285940787056461,8.000484450760359,0.005599071105813553,0.00016094022086049462,1
47,1540096,1605632,4879,4879,0.0010912004945566878,0.0010824134515132755,8.000484499155537,0.03511373398909151,0.00013639180160549848,1
48,1572864,1638400,333,333,0.00030519426218234,0.00030519426218234,3.0001816114214694,0.0,0.00010172526257093505,1
49,1605632,1671168,3734,3734,0.000497894361615181,0.000497894361615181,3.00018172091427,0.0,0.0001659547347230199,1
50,1638400,1703936,15084,-1300,0.00241839827504009,0.0023753326386213303,12.000726557289262,0.07803388125100169,0.00020152098820809734,1
51,1671168,1736704,15084,-1300,0.002475726418197155,0.0024467638577334583,12.000726477522711,0.051105942865524896,0.00020629804560867008,1
52,1703936,1769472,15170,-1214,0.0006714272894896567,0.0006714272749377415,5.000302774084048,9.412510711489254e-08,0.00013427732675900777,1
53,1736704,1802240,26,26,0.0002441554388497025,0.0002441554388497025,4.000242237409111,0.0,6.103516346246016e-05,1
54,1769472,1835008,7473,7473,0.002017074846662581,0.0020082572591491044,10.00060551602165,0.019026682147945857,0.00020169527169440788,1
55,1802240,1867776,12099,-4285,0.002617290068883449,0.002444693054712843,14.00084759195808,0.2962751856274838,0.00018693797298292064,1
56,1835008,1900544,669,669,64225032.19818667,8553196.125759482,113505835.26092386,8.755759000998518,0.5658302240633538,1
57,1867776,1933312,669,669,196325748.1979859,20311765.625603974,308161976.3737272,9.85229584588883,0.637086218449902,1
58,1900544,1966080,669,669,270252356.0,21048578.5,394768481.4254511,11.085467173155239,0.6845844304088269,1
59,1933312,1998848,669,669,277154896.0,18347240.5,401176886.8332626,11.791518010666298,0.6908545958062416,1
60,1966080,2031616,669,669,274480572.0,17858381.75,397498398.3234055,11.866695076598347,0.6905199446280084,1
61,1998848,2064384,669,669,270946296.0,19502386.25,394293531.5265056,11.427954648140489,0.6871690107393663,1
62,2031616,2097152,669,669,269418048.0,23064991.0,395258451.1510637,10.674733957591245,0.681625015772354,1
63,2064384,2129920,669,669,264823440.0,26272073.5,392659323.7482834,10.034620722124409,0.6744356341064924,1
64,2097152,2162688,669,669,197297591.56640625,65595289.31542969,396857097.1974674,4.78249131894006,0.49715021593335723,1
65,2129920,2195456,669,669,66453822.755859375,65826543.38183594,396443000.65722215,0.04118918335802442,0.16762516337958397,1
66,2162688,2228224,701,701,60365612.21432924,22130682.567977905,395741262.5109759,4.357948005981363,0.15253807963139807,1
67,2195456,2260992,606,606,50167734.742013454,29640905.769983053,398720874.9723583,2.285330207476435,0.12582169104010765,1
68,2228224,2293760,16366,-18,70204662.39606094,50980235.60991669,399493843.9083452,1.389641169597736,0.17573402811225247,1
69,2260992,2326528,16366,-18,70204493.0938034,46258069.85816288,393955150.95274734,1.8117740025349272,0.17820427762911528,1
70,2293760,2359296,15226,-1158,40828302.19595337,40127516.657989025,383020077.1695416,0.07519036894164803,0.10659572338261777,1
71,2326528,2392064,470,470,48472468.85039139,40828310.57903314,379611413.45395625,0.745337304569655,0.12768970355595144,1
72,2359296,2424832,470,470,48472414.86553669,40482788.94618225,383408044.01146924,0.7822423220149771,0.12642513797672614,1
73,2392064,2457600,15562,-822,46672599.90522522,39291832.13221204,388534772.0438949,0.7475971407991577,0.12012464073602236,1
74,2424832,2490368,254,254,51760075.54702377,50941693.50355148,396785616.0835576,0.06921523005323338,0.13044846750725916,1
75,2457600,2523136,254,254,52581375.04230499,50942616.920269966,401235573.3114623,0.13750688153082258,0.13104863710947257,1
76,2490368,2555904,15538,-846,42930833.14163971,42001278.09170914,398537061.151017,0.09506810636074393,0.10772105614883329,1
77,2523136,2588672,666,666,42001413.30529785,40169080.27501869,399372031.7199087,0.19372016125399988,0.1051686396877052,1
78,2555904,2621440,15762,-622,40833809.94966507,37091777.09854889,389165908.3381781,0.4174226189467131,0.10492648270254246,1
79,2588672,2654208,290,290,44463534.510149,43044991.138403416,388582613.3382687,0.14081360070895216,0.11442492016862997,1
80,2621440,2686976,290,290,45293567.31233215,43106454.86576843,393865021.52067345,0.21494219630793635,0.11499768915111634,1
81,2654208,2719744,502,502,36850447.9508667,34527123.39746952,389564936.5043201,0.28282374550148487,0.0945938520071558,1
82,2686976,2752512,15398,-986,34527109.2193346,34154118.398293495,386846886.0415956,0.04717138977651924,0.08925264869683373,1
83,2719744,2785280,353,353,38531604.7992897,34283960.137046814,385820795.29466116,0.5072611581700852,0.09986917571371998,1
84,2752512,2818048,353,353,39344054.103588104,35102872.64846802,390246133.1294966,0.4953645014132935,0.10081856234699049,1
85,2785280,2850816,15093,-1291,33011866.61619377,31308161.6015625,396153587.05544084,0.23012514855597102,0.08333097994029733,1
86,2818048,2883584,16289,-95,44897513.46180916,35464488.832035065,391924493.32608616,1.0242858481987047,0.11455653889039759,1
87,2850816,2916352,16289,-95,44897486.873044014,36259586.0883255,389510345.24800724,0.9279918993104794,0.11526648116228362,1
88,2883584,2949120,14689,-1695,26887730.306632385,22160163.11371674,205016960.90075022,0.8398119058938496,0.13114880929119263,1
89,2916352,2981888,1822,1822,687486.946760531,672178.1333404618,8142800.418515203,0.09780076370404478,0.08442880967551587,1
90,2949120,3014656,4000,4000,0.0263790144581435,0.025898323365254328,55.00333084695859,0.079869167640683,0.00047958940034996313,1
91,2981888,3047424,1667,1667,0.002337626719963737,0.0023103057756088674,12.000726557791577,0.051056989508443666,0.00019479043278808916,1
92,3014656,3080192,16217,-167,0.0019154990295646712,0.0019152785826008767,11.000665912124617,0.0004998405531553508,0.00017412573428427305,1
93,3047424,3112960,15365,-1019,0.0017326233064522967,0.0017320432598353364,11.000666046233121,0.0014541719529220032,0.00015750167300511647,1
94,3080192,3145728,2119,2119,0.0012496546987676993,0.0012434465170372277,9.000545027402746,0.021629163099867947,0.0001388421140012126,1
95,3112960,3178496,7059,7059,0.0012664674723055214,0.0012439445563359186,9.000544856862383,0.07793016025444204,0.00014071008949418376,1
96,3145728,3211264,13793,-2591,0.0019420407188590616,0.00193325339932926,12.000726678354113,0.019695490493499907,0.00016182692689451457,1
97,3178496,3244032,11930,-4454,0.0019095836905762553,0.001862419187091291,11.000666316808948,0.10861259581290882,0.00017358800236113184,1
98,3211264,3276800,11317,-5067,0.0010359053558204323,0.0010311685327906162,5.00030285803291,0.019904268694597056,0.0002071685226338373,1
99,3244032,3309568,6462,6462,0.0008527198078809306,0.0008527198078809306,6.00036326641118,0.0,0.00014211136393262782,1
100,3276800,3342336,14979,-1405,0.001229266301379539,0.0012200314522488043,9.000544907699304,0.03274949334330983,0.00013657687550983633,1
101,3309568,3375104,1777,1777,0.0007308191125048324,0.0007305843464564532,6.0003632908397275,0.0013953381538982137,0.00012179581086707121,1
102,3342336,3407872,2043,2043,0.0004882861976511776,0.0004882861976511776,4.000242104694443,0.0,0.00012206416133617371,1
103,3375104,3440640,14324,-2060,0.0015087954462273956,0.0014980663845562958,9.00054480465748,0.03099305732924567,0.00016763379095081495,1
104,3407872,3473408,6729,6729,0.0029376243182923645,0.0029063142428640276,15.000907964771372,0.046536844816129075,0.00019582976745082222,1
105,3440640,3506176,8479,-7905,0.0023656901175854728,0.0023647040070500225,13.000786934718757,0.001810683672491473,0.00018196514791484422,1
106,3473408,3538944,2722,2722,0.0009137531451415271,0.0009137531451415271,7.000423878770646,0.0,0.00013052825956904663,1
107,3506176,3571712,15373,-1011,0.003584004385629669,0.0035638810659293085,12.000726825235242,0.024453301194782635,0.00029864894333676443,1
108,3538944,3604480,15703,-681,0.0037960265908623114,0.00375918805366382,14.000847822002461,0.042351940927665595,0.00027112833730660375,1
109,3571712,3637248,3869,3869,0.0007323620229726657,0.000732322019757703,6.000363274339616,0.0002372276206222058,0.00012205294737813479,1
110,3604480,3670016,15759,-625,0.0013228415191406384,0.0013220058899605647,8.00048438206352,0.002744272903230152,0.0001653451786127286,1
111,3637248,3702784,3807,3807,0.002012206648942083,0.0020083433628315106,11.00066587624124,0.008346143444525042,0.0001829168044534431,1
112,3670016,3735552,6292,6292,0.002341037994483486,0.002309520437847823,14.000847655890347,0.05886652407831202,0.00016720687575645318,1
113,3702784,3768320,8892,-7492,0.0022583449608646333,0.0022032654378563166,13.000787088073498,0.10723459060171742,0.00017370832593177117,1
114,3735552,3801088,3870,3870,0.0007324359321501106,0.0007323714526137337,6.000363206669027,0.00038234524420768107,0.00012206526620522806,1
115,3768320,3833856,1241,1241,0.0007323884492507204,0.0007323884492507204,6.000363322735085,0.0,0.00012205735050671618,1
116,3801088,3866624,11140,-5244,0.0015376188239315525,0.001523390325019136,8.000484470543634,0.04037494021443777,0.0001921907141489734,1
117,3833856,3899392,3165,3165,0.0018797865777742118,0.001862550707301125,9.000544930906958,0.040004391879573255,0.00020885252973064058,1
118,3866624,3932160,10475,-5909,0.0011540301493369043,0.0011539822298800573,7.000423773319522,0.0001803383367855402,0.00016485146995460766,1
119,3899392,3964928,6926,6926,0.00042727198160719126,0.00042727196705527604,5.0003027973393595,1.4791085965143596e-07,8.544922156205039e-05,1
120,3932160,3997696,6926,6926,0.00042727196705527604,0.0004272719525033608,5.0003028405876515,1.4791086447307316e-07,8.544921791278179e-05,1
121,3964928,4030464,183,183,0.0013298027915880084,0.0013297743862494826,8.000484547630261,9.276874445805761e-05,0.00016621528154590277,1
122,3997696,4063232,5509,5509,0.0031000171211417182,0.0029979086393723264,14.000847900790523,0.14545698731869688,0.00022141638442959468,1
123,4030464,4096000,7295,7295,0.003326025529531762,0.0031609130528522655,15.000908543408709,0.22113028527311865,0.00022172160572188766,1
124,4063232,4128768,10103,-6281,0.002218453024397604,0.002205429205787368,12.000726819102875,0.02557115493688972,0.00018485988872492696,1
125,4096000,4161536,1025,1025,0.0022582757810596377,0.0022471231932286173,10.000605613141584,0.02150094708383709,0.00022581390251927196,1
126,4128768,4194304,14556,-1828,0.004586128532537259,0.004303890265873633,15.000908339273503,0.27585032451104635,0.0003057233887984257,1
127,4161536,4227072,14556,-1828,0.00453662293148227,0.004265474868589081,14.000847608855839,0.26765296185532367,0.0003240248775090415,1
128,4194304,4259840,492,492,0.0010945861140498891,0.0010861471673706546,8.000484315410105,0.03361260454771743,0.00013681498155574854,1
129,4227072,4292608,12227,-4157,0.0036017063539475203,0.0034818092099158093,15.000908254650259,0.14703332301567826,0.00024009921884769856,1
130,4259840,4325376,12224,-4160,0.005895303911529481,0.005646454286761582,25.00151414954876,0.18730382045519076,0.0002357978751313301,1
131,4292608,4358144,14271,-2113,0.006097194825997576,0.006087510118959472,25.001514125450147,0.0069037629227963705,0.00024387302286588204,1
132,4325376,4390912,14459,-1925,25471584.00121811,14830239.000370802,51279618.463525385,2.3490780320683546,0.49671945237532844,1
133,4358144,4423680,14459,-1925,73895764.00052026,48960503.00015333,247134358.76706707,1.787736726950461,0.29901048307965,1
134,4390912,4456448,14459,-1925,95293418.0,79739950.0,385347806.79288054,0.7738694556608688,0.2472919692811927,1
135,4423680,4489216,14459,-1925,93557674.0,77127036.0,381673807.9631994,0.8387277428412903,0.24512469037178664,1
136,4456448,4521984,14459,-1925,93709372.0,79291988.0,389180260.85417783,0.7255372086226076,0.24078654912848219,1
137,4489216,4554752,14459,-1925,94120706.0,79367830.0,388891578.98930484,0.740406697620417,0.24202299840128055,1
138,4521984,4587520,14459,-1925,94489500.0,78051952.0,383313142.3665403,0.829997820879024,0.2465073318817885,1
139,4554752,4620288,14459,-1925,95113622.0,76860106.0,377676475.4326068,0.9254174118102318,0.2518388837722889,1
140,4587520,4653056,2171,2171,80652354.0,72564872.59765625,385620697.26389825,0.4589061055521635,0.20914944289104334,1
141,4620288,4685824,2171,2171,42909363.7824707,30906921.357299805,387379641.34732485,1.4249632820767355,0.11076824696628323,1
142,4653056,4718592,14491,-1893,24931954.18359375,19755139.91143799,378088745.1725911,1.0107621031233915,0.06594206916212948,1
143,4685824,4751360,16136,-248,46089132.62548828,36704883.76488495,383948228.2605909,0.9887468188717654,0.12003996693587282,1
144,4718592,4784128,16136,-248,46068076.1213007,35865374.89755249,390354131.87196255,1.087247009423355,0.118016109885603,1
145,4751360,4816896,256,256,52060796.56940842,49011569.04246521,388728527.3555509,0.2621220274130634,0.13392584517418493,1
146,4784128,4849664,16340,-44,54669940.54791832,52060773.73680878,390718481.27257514,0.2123798322254317,0.13992156288552723,1
