packet_index,frame_index,event_index,payload_len,symbol_count,gt_compared_symbols,center_raw_ser,center_symbol_ser,center_symbol_accuracy,multi_raw_ser,multi_symbol_ser,multi_symbol_accuracy,selected_raw_ser,selected_symbol_ser,selected_symbol_accuracy,locked_symbol_count,uncertain_symbol_count,locked_ratio,false_lock_count,locked_with_gt_count,false_lock_rate,uncertain_candidate_hits,uncertain_candidate_total,uncertain_candidate_recall,mean_selected_offset_coherence,phase_line_r2,phase_line_rmse_pi,phase_line_anchor_count,center_crc_valid,center_payload_hex,center_decode_error,multi_crc_valid,multi_payload_hex,multi_decode_error,selected_crc_valid,selected_payload_hex,selected_decode_error,dataset,target_snr_db
5,5,5,33,35,35,0.9142857142857143,0.9142857142857143,0.08571428571428574,0.5428571428571428,0.5428571428571428,0.4571428571428572,0.34285714285714286,0.34285714285714286,0.6571428571428571,3,32,0.08571428571428572,0,3,0.0,27,32,0.84375,0.9201408636632706,0.948467751508302,0.3059950905352314,26,0,40547d9d44eb52db8a5c56bd32ce29518f8488f8ed8d52767289041645d59d3038,,0,4054198ab02be8aa8ec433f53b983b181f18193839bc9fbc3fca438f9b3ccfbd1a,,0,40443b8a118a7098ac7d111d33361514771e391a5f383d3e3f4011475729033112,,0_0_0_10_14_8,-22.0
6,6,6,33,35,35,0.8285714285714286,0.8285714285714286,0.17142857142857137,0.34285714285714286,0.34285714285714286,0.6571428571428571,0.34285714285714286,0.34285714285714286,0.6571428571428571,7,28,0.2,0,7,0.0,25,28,0.8928571428571429,0.9197868838450058,0.9860030016865471,0.36732529872206165,26,0,40c43beeddcc6dba5b096105e62662e9943089711736287bb3c8393cf2d6b0b5ca,,0,4044332211001988d830396a3efd37bd3638292b3abcb5afb7d84046037c167007,,0,4044776615401908d8b8b11a3226ae35747c797e3f383d3f2e5140064738167012,,0_0_0_10_14_8,-22.0
7,7,7,33,35,35,0.8,0.8,0.19999999999999996,0.34285714285714286,0.34285714285714286,0.6571428571428571,0.14285714285714285,0.14285714285714285,0.8571428571428572,7,28,0.2,0,7,0.0,27,28,0.9642857142857143,0.9089100963444513,0.930685720781847,0.34383682351188327,26,0,4034747730631a01d9b1a9bb9d5675703525783e6af97aa42536c8f8f95aece79b,,0,4064312231229a0058b03132333435367739397a7b3c3e2f0e416142c17a567652,,0,404433001300180058303132333435362739283b3b3c3c2f2e416142417a563612,,0_0_0_10_14_8,-22.0
8,8,8,33,35,35,0.8285714285714286,0.8285714285714286,0.17142857142857137,0.3142857142857143,0.3142857142857143,0.6857142857142857,0.34285714285714286,0.34285714285714286,0.6571428571428571,6,29,0.17142857142857143,0,6,0.0,24,29,0.8275862068965517,0.9075162594132807,0.9046822213186233,0.34679802855762015,26,0,4034888de5631301681301f37730f93227382a2a2b9ff7465dc110b51f511b6a39,,0,40c43baa11000b11483030f37730f9323738393a3b1c3d1e3f4061e043faf6b612,,0,40c433aa99880b11c0b83833377c3dfe3b38393a3b3c3d3e3f4061e0c172dc3612,,0_0_0_10_14_8,-22.0
9,9,9,33,35,35,0.7428571428571429,0.7428571428571429,0.2571428571428571,0.2,0.2,0.8,0.22857142857142856,0.22857142857142856,0.7714285714285715,6,29,0.17142857142857143,0,6,0.0,27,29,0.9310344827586207,0.9395326408899669,0.7176270978829662,0.8860551381613972,26,0,4074723164476c633e9d883526643562261a2b1a0a9e3d363fe2090a6d7ef87413,,0,4044332211001c10c838b97333303136331a1b18193e3d3e3f4041424378563412,,0,4044332a19009c11c03039725750317615181b1a392c3d3f3f4041424378563412,,0_0_0_10_14_8,-22.0
0,0,0,33,35,35,0.6285714285714286,0.6285714285714286,0.37142857142857144,0.2,0.2,0.8,0.02857142857142857,0.02857142857142857,0.9714285714285714,18,17,0.5142857142857142,0,18,0.0,17,17,1.0,0.9472540925160812,0.9022524621755444,0.1603652381372938,26,0,4064577113250010193471a37a2979663f30a13bb304bf3c26f34257426817b4da,,0,400477665500130058303162777470779312b1b83b3e35beb7c841424378563412,,0,404433221100130058303172777471763338393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_8,-23.0
1,1,1,33,35,35,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.11428571428571428,0.11428571428571428,0.8857142857142857,0.0,0.0,1.0,15,20,0.42857142857142855,0,15,0.0,20,20,1.0,0.9577271067503685,0.8890029450512704,0.11431741818198349,26,0,40943bafd149013259333343209c8ffcb632133011767df49baec920ed1074f68d,,0,404433221100140158303132777471763738393a3b3c3d3e3f4041424378563412,,1,404433221100140058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_8,-23.0
2,2,2,33,35,35,0.6285714285714286,0.6285714285714286,0.37142857142857144,0.08571428571428572,0.08571428571428572,0.9142857142857143,0.0,0.0,1.0,20,15,0.5714285714285714,0,20,0.0,15,15,1.0,0.9564586722719051,0.8797518645782691,0.15368088109516734,26,0,40b47fa87fde0ac4d12821a6845f1b9e7635697f23103d387b22c74a4bf85e2403,,0,404433221100050049302132337475723338393a3b7c797a7f4045424378563412,,1,404433221100150058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_8,-23.0
3,3,3,33,35,35,0.6571428571428571,0.6571428571428571,0.34285714285714286,0.08571428571428572,0.08571428571428572,0.9142857142857143,0.05714285714285714,0.05714285714285714,0.9428571428571428,22,13,0.6285714285714286,1,22,0.045454545454545456,12,13,0.9230769230769231,0.9370991727872026,0.8734414670510414,0.15267477941922727,26,0,40045d64f54614ecd210fb3433150406f53a73404b0b0d0e3c621076106d461353,,0,40443322110016007830313233343536b7383132333c3d3e3f4041424378563412,,0,404433221100160058303132333435363730313ab33c3d3e3f4041424378563412,,0_0_0_10_14_8,-23.0
4,4,4,33,35,35,0.8285714285714286,0.8285714285714286,0.17142857142857137,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.02857142857142857,0.02857142857142857,0.9714285714285714,12,23,0.34285714285714286,0,12,0.0,22,23,0.9565217391304348,0.9396236982318174,0.9130345888887598,0.126331079614266,26,0,40d4eab6d84d0b0a861bc022f681a18450721d1e530ea55bc5fe870545f4837292,,0,40442222000057601c501132333435363738393a3b0c2d1d1e7040424378563412,,0,404433221100170058303132333435363738393a3b3c1f1c3d4243424378563412,,0_0_0_10_14_8,-23.0
5,5,5,33,35,35,0.9142857142857143,0.9142857142857143,0.08571428571428574,0.7714285714285715,0.7714285714285715,0.22857142857142854,0.6,0.6,0.4,1,34,0.02857142857142857,0,1,0.0,24,34,0.7058823529411765,0.9051332156197482,0.8907174689044001,0.4622286867268814,26,0,401439d904eb56db8a5c56bd32ce29518f8488f8ed8d52767289041645d59d3038,,0,401419cab46becaa8ec433e53a983b091e18193839b49fbc3fca438f9b3ccfbd1c,,0,402439c835ea7498ac7d119d7ffe595cff9e399a5f303d3e3f40014f57b00b2913,,0_0_0_10_14_8,-23.0
6,6,6,33,35,35,0.9428571428571428,0.9428571428571428,0.05714285714285716,0.5428571428571428,0.5428571428571428,0.4571428571428572,0.45714285714285713,0.45714285714285713,0.5428571428571429,4,31,0.11428571428571428,0,4,0.0,22,31,0.7096774193548387,0.9087592090966246,0.9811927668753895,0.42040946219088976,26,0,40f439eecfdc6cba5b096105e62662e9943089711736287bb3c8393cf2d6b0b5e8,,0,4054622605401988d830396a3efd37bd3638292b3abcb5afb7d86046015c347087,,0,4044776615401908d8b8b11a3226ae35647c796f2fb93db72ed90842037812e00a,,0_0_0_10_14_8,-23.0
7,7,7,33,35,35,0.8857142857142857,0.8857142857142857,0.11428571428571432,0.45714285714285713,0.45714285714285713,0.5428571428571429,0.2857142857142857,0.2857142857142857,0.7142857142857143,7,28,0.2,0,7,0.0,23,28,0.8214285714285714,0.8936856864579186,0.14345805112403065,0.7483537058278367,26,0,40b47cf730631a01d9b1a9ab8d5675603425783e6af97aa42536c8f8f95aecc79b,,0,4064312231228a0048b0213333343536573b1b5a7b3e3e2f0e413102812b077752,,0,4044330013008809d0b1b03a33343536273d683f7b182d3d3c622246417e123212,,0_0_0_10_14_8,-23.0
8,8,8,33,35,35,0.9428571428571428,0.9428571428571428,0.05714285714285716,0.5142857142857142,0.5142857142857142,0.48571428571428577,0.37142857142857144,0.37142857142857144,0.6285714285714286,2,33,0.05714285714285714,0,2,0.0,26,33,0.7878787878787878,0.8920424363808183,0.4409446986621194,0.6553248112946971,26,0,4034888de5631301e89309db6513ca33647c6a2e2f9ff7465dc110b51f511b6a39,,0,40c43ba833020b51c8b43cfb7730f9323738393a3b1c2d1e3e4161e043faf6b612,,0,40c433aa99880b11c0b83833377c3dfe3b38393a3b3c3d3e3f4061e8c9fa543e1a,,0_0_0_10_14_8,-23.0
9,9,9,33,35,35,0.8,0.8,0.19999999999999996,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.34285714285714286,0.34285714285714286,0.6571428571428571,4,31,0.11428571428571428,0,4,0.0,28,31,0.9032258064516129,0.9300953669694518,0.9133889210769939,0.46054310656975295,26,0,4074723164476c633e9d881506461562241a2392029e3d363fe2090a6d7ef86403,,0,4044336615441810c838b97322203126321a1b18192e3c2f0f5263c04bdafe3430,,0,4044332615409c11c03039725750317615181b1a392c3d3f3f400146473c522412,,0_0_0_10_14_8,-23.0
1,0,1,33,35,35,0.5714285714285714,0.5714285714285714,0.4285714285714286,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.0,0.0,1.0,26,9,0.7428571428571429,0,26,0.0,9,9,1.0,0.9635007416582234,0.9653071391131545,0.09536526004498831,26,0,40047344732022015801206365266001f043719cf0b424b73fd018438bf5423112,,0,406411203300020058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100020058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_16,-20.0
2,1,2,33,35,35,0.4857142857142857,0.4857142857142857,0.5142857142857142,0.05714285714285714,0.05714285714285714,0.9428571428571428,0.0,0.0,1.0,26,9,0.7428571428571429,0,26,0.0,9,9,1.0,0.9726015043588568,0.9795400383523264,0.1309978296550199,26,0,40447762154413166802677062647023737d796e2abd35f27788c5eacb72dc3e03,,0,404433221100030058303132333435363738393a3b3c3d3e3f4061604158763613,,1,404433221100030058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_16,-20.0
3,2,3,33,35,35,0.4,0.4,0.6,0.05714285714285714,0.05714285714285714,0.9428571428571428,0.0,0.0,1.0,26,9,0.7428571428571429,0,26,0.0,9,9,1.0,0.9552848947578042,0.9813501645406746,0.1432249682614371,26,0,4064765050140000583031f2d17abfd63328382a3a5d5d0a2f3444534379571454,,0,406413001322060058303132133435363738393a3b3c3d3e3f4041424378563412,,1,404433221100040058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_16,-20.0
5,3,5,33,35,35,0.37142857142857144,0.37142857142857144,0.6285714285714286,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.0,0.0,1.0,28,7,0.8,0,28,0.0,7,7,1.0,0.9684806684256253,0.9804966177992038,0.1443895556218905,26,0,40d4ae2e090d0f005830312222253436573f292e79383536bf400160537b373412,,0,404433221100060058303132333435363738393a3b3c3d3ebf4841424378563412,,1,404433221100060058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_16,-20.0
6,4,6,33,35,35,0.34285714285714286,0.34285714285714286,0.6571428571428571,0.0,0.0,1.0,0.0,0.0,1.0,30,5,0.8571428571428571,0,30,0.0,5,5,1.0,0.9557833135738294,0.990668324369429,0.10455201549542276,26,0,40443102312017226b303022232525372729383b2b3d1d3e3f620313427c463452,,1,404433221100070058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100070058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_16,-20.0
8,5,8,33,35,35,0.37142857142857144,0.37142857142857144,0.6285714285714286,0.0,0.0,1.0,0.0,0.0,1.0,29,6,0.8285714285714286,0,29,0.0,6,6,1.0,0.9658221551012689,0.9853473482487821,0.12699651828542097,26,0,4044332211000940187071267771312676783d3a7f0ca53e84da0262451a56301a,,1,404433221100090058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100090058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_16,-20.0
9,6,9,33,35,35,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.0,0.0,1.0,0.0,0.0,1.0,24,11,0.6857142857142857,0,24,0.0,11,11,1.0,0.9702777483655014,0.9795848700212709,0.15226603633397753,26,0,40047b2a51c80200583031323237343734a8293aba3db1f27fc4e15bd9535dff1e,,1,4044332211000a0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000a0058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_16,-20.0
10,7,10,33,35,35,0.45714285714285713,0.45714285714285713,0.5428571428571429,0.0,0.0,1.0,0.0,0.0,1.0,28,7,0.8,0,28,0.0,7,7,1.0,0.9630720292917001,0.981807441655155,0.15474935754585484,26,0,4054332210101b885028b13366646072121a21123bbf353ebfc829242138721022,,1,4044332211000b0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000b0058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_16,-20.0
11,8,11,33,35,35,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.0,0.0,1.0,0.0,0.0,1.0,21,14,0.6,0,21,0.0,14,14,1.0,0.9709379219934927,0.8810843804783771,0.4899705959414168,26,0,40043366510008005830315231745554b7b0393a333c3d3e3f4041424378561430,,1,4044332211000c0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000c0058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_16,-20.0
12,9,12,33,35,35,0.08571428571428572,0.08571428571428572,0.9142857142857143,0.0,0.0,1.0,0.05714285714285714,0.05714285714285714,0.9428571428571428,24,11,0.6857142857142857,0,24,0.0,11,11,1.0,0.9649926493999038,0.9215503732199954,0.6692899599146286,26,0,4044332211000d0058303172377431323338393a3b2c2c3e2e4161604378763412,,1,4044332211000d0058303132333435363738393a3b3c3d3e3f4041424378563412,,1,4044332211000d0058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_16,-20.0
