packet_index,frame_index,event_index,symbol_count,gt_topk_recall,mean_gt_savaux_rank,pattern_count,bank_kind,mode_best_pattern_on_savaux,mean_best_pattern_gain_vs_savaux,mean_coherent_gain_vs_savaux,mean_whitened_gain_vs_savaux,mean_stable_gain_vs_savaux,mean_hybrid_gain_vs_savaux,savaux_err,savaux_ser,best_pattern_err,best_pattern_ser,best_pattern_changes_vs_savaux,best_pattern_fix_vs_savaux,best_pattern_break_vs_savaux,mean_pattern_err,mean_pattern_ser,mean_pattern_changes_vs_savaux,mean_pattern_fix_vs_savaux,mean_pattern_break_vs_savaux,coherent_pattern_err,coherent_pattern_ser,coherent_pattern_changes_vs_savaux,coherent_pattern_fix_vs_savaux,coherent_pattern_break_vs_savaux,whitened_pattern_err,whitened_pattern_ser,whitened_pattern_changes_vs_savaux,whitened_pattern_fix_vs_savaux,whitened_pattern_break_vs_savaux,stable_pattern_err,stable_pattern_ser,stable_pattern_changes_vs_savaux,stable_pattern_fix_vs_savaux,stable_pattern_break_vs_savaux,hybrid_mean_pattern_err,hybrid_mean_pattern_ser,hybrid_mean_pattern_changes_vs_savaux,hybrid_mean_pattern_fix_vs_savaux,hybrid_mean_pattern_break_vs_savaux,gated_mean_pattern_err,gated_mean_pattern_ser,gated_mean_pattern_changes_vs_savaux,gated_mean_pattern_fix_vs_savaux,gated_mean_pattern_break_vs_savaux,gated_stable_pattern_err,gated_stable_pattern_ser,gated_stable_pattern_changes_vs_savaux,gated_stable_pattern_fix_vs_savaux,gated_stable_pattern_break_vs_savaux,gated_consensus_pattern_err,gated_consensus_pattern_ser,gated_consensus_pattern_changes_vs_savaux,gated_consensus_pattern_fix_vs_savaux,gated_consensus_pattern_break_vs_savaux,gated_hybrid_pattern_err,gated_hybrid_pattern_ser,gated_hybrid_pattern_changes_vs_savaux,gated_hybrid_pattern_fix_vs_savaux,gated_hybrid_pattern_break_vs_savaux,dataset,snr_db,seed,covariance_source,white_effective_replicas,empirical_effective_replicas,cross_validated_effective_replicas,offpacket_windows,covariance_bins
1,0,1,35,1.0,1.0,16,balanced_random_only_diverse16,balanced_random_004,0.17531492808716484,0.06516630289951197,17.786679910987534,0.8438080461443942,0.1462571926355507,0,0.0,14,0.4,14,0,14,2,0.05714285714285714,2,0,2,3,0.08571428571428572,3,0,3,3,0.08571428571428572,3,0,3,0,0.0,0,0,0,2,0.05714285714285714,2,0,2,2,0.05714285714285714,2,0,2,0,0.0,0,0,0,0,0.0,0,0,0,1,0.02857142857142857,1,0,1,0_0_0_10_14_16,-23.0,42,offpacket,3.436469045328458,3.4865294662033186,3.4627804985463064,128,0 64 128 192 256 320 384 448 512 576 640 704 768 832 896 960
2,1,2,35,1.0,1.0285714285714285,16,balanced_random_only_diverse16,balanced_random_010,0.15087933111549479,0.060153480425195305,16.319949959341532,0.8522866079117027,0.13667770315799607,1,0.02857142857142857,13,0.37142857142857144,13,0,12,2,0.05714285714285714,3,1,2,2,0.05714285714285714,3,1,2,3,0.08571428571428572,4,1,3,1,0.02857142857142857,0,0,0,0,0.0,1,1,0,2,0.05714285714285714,3,1,2,1,0.02857142857142857,0,0,0,1,0.02857142857142857,0,0,0,0,0.0,1,1,0,0_0_0_10_14_16,-23.0,42,offpacket,3.436469045328458,3.4865294662033186,3.4627804985463064,128,0 64 128 192 256 320 384 448 512 576 640 704 768 832 896 960
1,0,1,35,1.0,1.2571428571428571,16,balanced_random_only_diverse16,balanced_random_089,0.1913973714231327,0.06562673320810646,14.305471897254833,0.8097076374366409,0.1519708197438926,4,0.11428571428571428,19,0.5428571428571428,20,2,17,8,0.22857142857142856,6,0,4,5,0.14285714285714285,4,0,1,5,0.14285714285714285,3,0,1,4,0.11428571428571428,2,0,0,4,0.11428571428571428,2,0,0,7,0.2,5,0,3,4,0.11428571428571428,2,0,0,4,0.11428571428571428,0,0,0,4,0.11428571428571428,1,0,0,0_0_0_10_14_16,-24.0,42,offpacket,3.436469045328458,3.4866077880266437,3.4629448521281283,128,0 64 128 192 256 320 384 448 512 576 640 704 768 832 896 960
2,1,2,35,1.0,1.1714285714285715,16,balanced_random_only_diverse16,balanced_random_010,0.1644603045418058,0.05950933415826289,12.84776541045804,0.8235616362188605,0.1390659883313303,4,0.11428571428571428,20,0.5714285714285714,19,0,16,7,0.2,7,0,3,6,0.17142857142857143,5,0,2,6,0.17142857142857143,5,0,2,4,0.11428571428571428,1,0,0,5,0.14285714285714285,3,0,1,6,0.17142857142857143,5,0,2,4,0.11428571428571428,1,0,0,4,0.11428571428571428,0,0,0,5,0.14285714285714285,2,0,1,0_0_0_10_14_16,-24.0,42,offpacket,3.436469045328458,3.4866077880266437,3.4629448521281283,128,0 64 128 192 256 320 384 448 512 576 640 704 768 832 896 960
1,0,1,35,0.9714285714285714,3.4285714285714284,16,balanced_random_only_diverse16,balanced_random_089,0.20584467291554825,0.06388309418634312,10.944594794050252,0.7687924319797711,0.15480603346947053,10,0.2857142857142857,24,0.6857142857142857,24,1,15,14,0.4,13,2,6,11,0.3142857142857143,10,2,3,11,0.3142857142857143,11,2,3,9,0.2571428571428571,6,2,1,13,0.37142857142857144,9,1,4,12,0.34285714285714286,11,2,4,9,0.2571428571428571,6,2,1,9,0.2571428571428571,1,1,0,13,0.37142857142857144,8,1,4,0_0_0_10_14_16,-25.0,42,offpacket,3.436469045328458,3.4866853626495864,3.463106918640369,128,0 64 128 192 256 320 384 448 512 576 640 704 768 832 896 960
2,1,2,35,1.0,1.9428571428571428,16,balanced_random_only_diverse16,balanced_random_010,0.17779764765861505,0.05960091832041762,10.264547698807826,0.7978329157223447,0.14246482161448257,6,0.17142857142857143,24,0.6857142857142857,22,0,18,16,0.45714285714285713,14,0,10,15,0.42857142857142855,12,0,9,14,0.4,11,0,8,8,0.22857142857142856,3,0,2,12,0.34285714285714286,8,0,6,14,0.4,11,0,8,8,0.22857142857142856,3,0,2,7,0.2,1,0,1,12,0.34285714285714286,7,0,6,0_0_0_10_14_16,-25.0,42,offpacket,3.436469045328458,3.4866853626495864,3.463106918640369,128,0 64 128 192 256 320 384 448 512 576 640 704 768 832 896 960
