dataset,target_snr_db,packet_index,frame_index,event_index,payload_symbol_index,start_sample,loratrimmer_start_sample,origin_shift,sf,os_factor,cfo_correction_mode,gt_raw_fft_bin,gt_signed_fft_bin,gt_symbol_value,loratrimmer_raw_fft_bin,loratrimmer_signed_fft_bin,loratrimmer_symbol_value,loratrimmer_raw_hit,loratrimmer_symbol_hit,loratrimmer_gt_rank,loratrimmer_peak_power,loratrimmer_front_power,loratrimmer_tail_power,loratrimmer_peak_margin_db,loratrimmer_split_sample
0_0_0_10_14_16,-23,5,3,5,33,8687585,8687587,2,10,4,continuous,581,-443,580,580,-444,579,0,0,4,343.265988963115,180.2961717238773,162.9697797738538,0.12138807470727422,1776
0_0_0_10_14_16,-23,5,3,5,34,8691681,8691683,2,10,4,continuous,91,91,90,91,91,90,1,1,1,1017.6298695183195,1013.2964220646136,4.333441699365323,3.9464849069783114,3732
0_0_0_10_14_16,-23,6,4,6,0,10052780,10052782,2,10,4,continuous,803,-221,802,803,-221,802,1,1,1,783.0291586545536,111.80079844478973,671.2284292261729,3.2806638610687058,884
0_0_0_10_14_16,-23,6,4,6,1,10056876,10056878,2,10,4,continuous,826,-198,825,826,-198,825,1,1,1,447.8318272464457,0.9128987254133216,446.91883728408203,1.4930687835988228,792
0_0_0_10_14_16,-23,6,4,6,2,10060972,10060974,2,10,4,continuous,871,-153,870,871,-153,870,1,1,1,777.2374925243714,40.28610266945474,736.9513818654814,3.5275607988633384,612
0_0_0_10_14_16,-23,6,4,6,3,10065068,10065070,2,10,4,continuous,718,-306,717,718,-306,717,1,1,1,582.0715311751301,211.07133285350753,371.0001694013845,2.378900804949657,1224
0_0_0_10_14_16,-23,6,4,6,4,10069164,10069166,2,10,4,continuous,107,107,106,107,107,106,1,1,1,1060.1262390249794,1059.0121602036522,1.114196942378953,5.3566233264687915,3668
0_0_0_10_14_16,-23,6,4,6,5,10073260,10073262,2,10,4,continuous,468,468,467,468,468,467,1,1,1,659.7447489804917,419.26649577733434,240.4782405740889,2.6963946088736157,2224
0_0_0_10_14_16,-23,6,4,6,6,10077356,10077358,2,10,4,continuous,89,89,88,948,-76,947,0,0,3,501.3718808742998,0.328817015179439,501.0430745090226,0.5422373083399757,304
0_0_0_10_14_16,-23,6,4,6,7,10081452,10081454,2,10,4,continuous,713,-311,712,713,-311,712,1,1,1,628.4607842936023,59.78910539222943,568.6716706234874,1.8310779046141206,1244
0_0_0_10_14_16,-23,6,4,6,8,10085548,10085550,2,10,4,continuous,865,-159,864,865,-159,864,1,1,1,597.4843416458825,41.48269390983114,556.0017045437199,1.678560560355276,636
0_0_0_10_14_16,-23,6,4,6,9,10089644,10089646,2,10,4,continuous,492,492,491,492,492,491,1,1,1,442.4804663713958,215.4612115567761,227.01929384733674,1.0412320926210425,2128
0_0_0_10_14_16,-23,6,4,6,10,10093740,10093742,2,10,4,continuous,765,-259,764,765,-259,764,1,1,1,528.9646516484217,88.23024667609299,440.73432819519434,1.9877203046786638,1036
0_0_0_10_14_16,-23,6,4,6,11,10097836,10097838,2,10,4,continuous,1023,-1,1022,1023,-1,1022,1,1,1,1200.0591162011144,0.01935026691444769,1200.0397903574194,4.0880527642284505,4
0_0_0_10_14_16,-23,6,4,6,12,10101932,10101934,2,10,4,continuous,597,-427,596,597,-427,596,1,1,1,362.5761912394091,111.60881629003258,250.96740956163922,0.6298478140591268,1708
0_0_0_10_14_16,-23,6,4,6,13,10106028,10106030,2,10,4,continuous,562,-462,561,562,-462,561,1,1,1,361.4357169724717,279.7788273083143,81.65686119767639,0.048294023206103716,1848
0_0_0_10_14_16,-23,6,4,6,14,10110124,10110126,2,10,4,continuous,478,478,477,478,478,477,1,1,1,654.178483209067,391.1302097201224,263.04827348518756,2.1954788146828763,2184
0_0_0_10_14_16,-23,6,4,6,15,10114220,10114222,2,10,4,continuous,267,267,266,267,267,266,1,1,1,617.6690361009651,534.5997282951466,83.06933520821984,2.2588512358968633,3028
0_0_0_10_14_16,-23,6,4,6,16,10118316,10118318,2,10,4,continuous,917,-107,916,917,-107,916,1,1,1,859.8378279848971,5.953001125179256,853.8848945104545,4.137423276342868,428
0_0_0_10_14_16,-23,6,4,6,17,10122412,10122414,2,10,4,continuous,656,-368,655,656,-368,655,1,1,1,683.3119111383758,189.74185826831766,493.5700431280393,1.6867199657981735,1472
0_0_0_10_14_16,-23,6,4,6,18,10126508,10126510,2,10,4,continuous,889,-135,888,889,-135,888,1,1,1,769.4363861671411,28.05646972638442,741.3798511098212,2.8663362533809833,540
0_0_0_10_14_16,-23,6,4,6,19,10130604,10130606,2,10,4,continuous,510,510,509,510,510,509,1,1,1,676.4496940550489,220.47599651671499,455.97363187317256,0.19539920219703036,2056
0_0_0_10_14_16,-23,6,4,6,20,10134700,10134702,2,10,4,continuous,860,-164,859,860,-164,859,1,1,1,390.55542029166304,38.91109689119372,351.64433045426364,0.23455212992588825,656
0_0_0_10_14_16,-23,6,4,6,21,10138797,10138799,2,10,4,continuous,553,-471,552,553,-471,552,1,1,1,618.9636243137329,161.2142457003531,457.74949410901377,1.5952017516271986,1884
0_0_0_10_14_16,-23,6,4,6,22,10142893,10142895,2,10,4,continuous,629,-395,628,629,-395,628,1,1,1,436.39507542116644,170.9765614573598,265.41850161472394,1.0541344182403227,1580
0_0_0_10_14_16,-23,6,4,6,23,10146989,10146991,2,10,4,continuous,759,-265,758,1019,-5,1018,0,0,2,349.77778580868005,0.015063293979797053,349.7627190472058,0.04631381412622182,20
0_0_0_10_14_16,-23,6,4,6,24,10151085,10151087,2,10,4,continuous,874,-150,873,874,-150,873,1,1,1,633.026535173577,40.217886583785976,592.8086523313541,2.541752054947457,600
0_0_0_10_14_16,-23,6,4,6,25,10155181,10155183,2,10,4,continuous,720,-304,719,720,-304,719,1,1,1,742.0247923602767,37.188166524921655,704.836691860678,3.247353641263668,1216
0_0_0_10_14_16,-23,6,4,6,26,10159277,10159279,2,10,4,continuous,314,314,313,314,314,313,1,1,1,345.72387275923484,112.38115128676235,233.34270367916747,0.25221655792464376,2840
0_0_0_10_14_16,-23,6,4,6,27,10163373,10163375,2,10,4,continuous,602,-422,601,602,-422,601,1,1,1,496.54510426345587,118.10989227067806,378.43518932674584,2.084518507272177,1688
0_0_0_10_14_16,-23,6,4,6,28,10167469,10167471,2,10,4,continuous,7,7,6,7,7,6,1,1,1,1148.7589418760201,1148.4995737948045,0.2592030600517354,4.665242681733632,4068
0_0_0_10_14_16,-23,6,4,6,29,10171565,10171567,2,10,4,continuous,610,-414,609,610,-414,609,1,1,1,523.7628172420809,103.0171898107685,420.7455704290814,0.5867466028261247,1656
0_0_0_10_14_16,-23,6,4,6,30,10175661,10175663,2,10,4,continuous,791,-233,790,791,-233,790,1,1,1,719.5510174099729,47.113892793923256,672.4370376987144,3.4496459342502295,932
0_0_0_10_14_16,-23,6,4,6,31,10179757,10179759,2,10,4,continuous,928,-96,927,928,-96,927,1,1,1,460.94535242195167,12.43648038752392,448.50878386637874,0.06653917370697249,384
0_0_0_10_14_16,-23,6,4,6,32,10183853,10183855,2,10,4,continuous,760,-264,759,760,-264,759,1,1,1,416.10020297842334,22.67626411352936,393.42395933844904,1.2969347027133606,1056
0_0_0_10_14_16,-23,6,4,6,33,10187949,10187951,2,10,4,continuous,584,-440,583,584,-440,583,1,1,1,748.2285849298823,359.5765592977243,388.65202847274327,1.8003128275570708,1760
0_0_0_10_14_16,-23,6,4,6,34,10192045,10192047,2,10,4,continuous,932,-92,931,932,-92,931,1,1,1,651.1974618520217,23.662415079136565,627.5351465274072,2.538649013446433,368
0_0_0_10_14_16,-23,8,5,8,0,13053509,13053511,2,10,4,continuous,803,-221,802,803,-221,802,1,1,1,745.0078894690198,3.9561645521063866,741.0516627510742,2.82208366899932,884
0_0_0_10_14_16,-23,8,5,8,1,13057605,13057607,2,10,4,continuous,711,-313,710,711,-313,710,1,1,1,641.9342839237843,76.81462909533822,565.1195807024851,1.9291091117186348,1252
0_0_0_10_14_16,-23,8,5,8,2,13061701,13061703,2,10,4,continuous,922,-102,921,922,-102,921,1,1,1,1140.0740852788897,35.67971715709882,1104.394364249802,5.6845945458742015,408
0_0_0_10_14_16,-23,8,5,8,3,13065797,13065799,2,10,4,continuous,691,-333,690,691,-333,690,1,1,1,1089.245294045887,104.44301049479147,984.802270836757,4.760327507717537,1332
0_0_0_10_14_16,-23,8,5,8,4,13069894,13069896,2,10,4,continuous,86,86,85,86,86,85,1,1,1,826.2348471279952,810.9685984935531,15.266352427474203,3.9716413058996274,3752
0_0_0_10_14_16,-23,8,5,8,5,13073990,13073992,2,10,4,continuous,468,468,467,1007,-17,1006,0,0,2,436.81625678726584,2.3701655710494403,434.4460116253004,0.08295598538416815,68
0_0_0_10_14_16,-23,8,5,8,6,13078086,13078088,2,10,4,continuous,89,89,88,89,89,88,1,1,1,1309.4702382536702,1296.6052284952164,12.865095181071654,5.5523765781444565,3740
0_0_0_10_14_16,-23,8,5,8,7,13082182,13082184,2,10,4,continuous,713,-311,712,713,-311,712,1,1,1,771.3157434047143,206.1735906789802,565.1421086191876,3.4229522867257938,1244
0_0_0_10_14_16,-23,8,5,8,8,13086278,13086280,2,10,4,continuous,865,-159,864,865,-159,864,1,1,1,959.8475046519402,9.12220309524065,950.7253364610389,2.4895992615766196,636
0_0_0_10_14_16,-23,8,5,8,9,13090374,13090376,2,10,4,continuous,492,492,491,492,492,491,1,1,1,501.02856810356025,240.40114833320789,260.62742757165137,1.601121060049879,2128
0_0_0_10_14_16,-23,8,5,8,10,13094470,13094472,2,10,4,continuous,765,-259,764,765,-259,764,1,1,1,734.098587040543,82.23360611526914,651.8650055356452,3.373342614900972,1036
0_0_0_10_14_16,-23,8,5,8,11,13098566,13098568,2,10,4,continuous,1023,-1,1022,1023,-1,1022,1,1,1,1193.1532930259584,0.0038052102544221668,1193.149470010453,5.515835032658583,4
0_0_0_10_14_16,-23,8,5,8,12,13102662,13102664,2,10,4,continuous,597,-427,596,129,129,128,0,0,2,327.9391983519909,320.60339543538424,7.335805992592269,0.16764227682333654,3580
0_0_0_10_14_16,-23,8,5,8,13,13106758,13106760,2,10,4,continuous,562,-462,561,562,-462,561,1,1,1,796.3023304754897,399.989730744419,396.31249956050357,3.6852878170931227,1848
0_0_0_10_14_16,-23,8,5,8,14,13110854,13110856,2,10,4,continuous,478,478,477,478,478,477,1,1,1,805.1734353522843,547.9796227212208,257.1938311351443,1.7596671221921365,2184
0_0_0_10_14_16,-23,8,5,8,15,13114950,13114952,2,10,4,continuous,267,267,266,267,267,266,1,1,1,975.7501880241819,944.9652319105408,30.784896109909823,4.9290422843414925,3028
0_0_0_10_14_16,-23,8,5,8,16,13119046,13119048,2,10,4,continuous,917,-107,916,917,-107,916,1,1,1,1203.1279869871908,31.777205824265423,1171.350772771697,6.1823377183960035,428
0_0_0_10_14_16,-23,8,5,8,17,13123142,13123144,2,10,4,continuous,656,-368,655,656,-368,655,1,1,1,805.9319819785014,160.41705182395916,645.5149526061468,1.9201929875486061,1472
0_0_0_10_14_16,-23,8,5,8,18,13127238,13127240,2,10,4,continuous,889,-135,888,889,-135,888,1,1,1,1389.1639094737557,66.70977622739157,1322.4541684489895,5.507268176826248,540
0_0_0_10_14_16,-23,8,5,8,19,13131334,13131336,2,10,4,continuous,510,510,509,510,510,509,1,1,1,453.17246196789347,271.7789508032922,181.39352124406855,0.13702960951665305,2056
0_0_0_10_14_16,-23,8,5,8,20,13135430,13135432,2,10,4,continuous,860,-164,859,860,-164,859,1,1,1,572.9428849289127,23.33246899008356,549.6103518491191,1.9710500344631505,656
0_0_0_10_14_16,-23,8,5,8,21,13139526,13139528,2,10,4,continuous,553,-471,552,809,-215,808,0,0,2,455.0325717334199,24.559035208802985,430.47357836879837,0.46505132053526194,860
0_0_0_10_14_16,-23,8,5,8,22,13143622,13143624,2,10,4,continuous,629,-395,628,629,-395,628,1,1,1,762.703314523711,195.04738357055706,567.6559170143648,2.5413630374810756,1580
0_0_0_10_14_16,-23,8,5,8,23,13147718,13147720,2,10,4,continuous,759,-265,758,759,-265,758,1,1,1,1200.6091261591355,13.775559698467362,1186.8336267107916,4.974836843639341,1060
0_0_0_10_14_16,-23,8,5,8,24,13151814,13151816,2,10,4,continuous,874,-150,873,874,-150,873,1,1,1,981.4888657034471,32.76572831504781,948.723258233262,3.954365486114482,600
0_0_0_10_14_16,-23,8,5,8,25,13155910,13155912,2,10,4,continuous,720,-304,719,720,-304,719,1,1,1,689.2380961673744,146.29968275159558,542.9384462758858,0.6263440750273372,1216
0_0_0_10_14_16,-23,8,5,8,26,13160006,13160008,2,10,4,continuous,314,314,313,314,314,313,1,1,1,482.5114680358938,276.8209869874499,205.69050611575403,0.7062866809374891,2840
0_0_0_10_14_16,-23,8,5,8,27,13164102,13164104,2,10,4,continuous,602,-422,601,602,-422,601,1,1,1,478.5579098036469,287.35030005350654,191.2075842936065,1.4658352024262133,1688
0_0_0_10_14_16,-23,8,5,8,28,13168198,13168200,2,10,4,continuous,7,7,6,7,7,6,1,1,1,927.1315137274296,926.9924029661669,0.13920048507958627,3.933527825942245,4068
0_0_0_10_14_16,-23,8,5,8,29,13172294,13172296,2,10,4,continuous,610,-414,609,946,-78,945,0,0,2,541.0413130496212,3.0792232436197797,537.9620971179428,1.7744242961533796,312
0_0_0_10_14_16,-23,8,5,8,30,13176390,13176392,2,10,4,continuous,775,-249,774,775,-249,774,1,1,1,942.1239312916623,113.43472782248249,828.6891667015443,3.2543425653423363,996
0_0_0_10_14_16,-23,8,5,8,31,13180486,13180488,2,10,4,continuous,920,-104,919,920,-104,919,1,1,1,666.138155695013,31.5014158111252,634.636686790447,2.919563957140902,416
0_0_0_10_14_16,-23,8,5,8,32,13184582,13184584,2,10,4,continuous,753,-271,752,753,-271,752,1,1,1,475.09349806580667,44.60825199164028,430.48520043408377,1.1355701192409415,1084
0_0_0_10_14_16,-23,8,5,8,33,13188678,13188680,2,10,4,continuous,586,-438,585,902,-122,901,0,0,2,371.1757748424134,6.560053401413483,364.6157740287344,0.07944097963261099,488
0_0_0_10_14_16,-23,8,5,8,34,13192774,13192776,2,10,4,continuous,91,91,90,91,91,90,1,1,1,1228.9086048300196,1223.063285987061,5.845133118833581,4.218413252964654,3732
0_0_0_10_14_16,-23,9,6,9,0,14553874,14553876,2,10,4,continuous,222,222,221,222,222,221,1,1,1,767.3273654549432,727.9320352829947,39.395258232059916,3.621896881229163,3208
0_0_0_10_14_16,-23,9,6,9,1,14557970,14557972,2,10,4,continuous,826,-198,825,826,-198,825,1,1,1,1558.9973256846845,53.12160450036122,1505.8758549399502,6.998144641645855,792
0_0_0_10_14_16,-23,9,6,9,2,14562066,14562068,2,10,4,continuous,922,-102,921,922,-102,921,1,1,1,887.6933908418798,8.178619371581282,879.5148413209281,3.2395532704392282,408
0_0_0_10_14_16,-23,9,6,9,3,14566162,14566164,2,10,4,continuous,691,-333,690,827,-197,826,0,0,5,543.447783027956,0.6864239399346169,542.7614125530816,1.5008145694313422,788
0_0_0_10_14_16,-23,9,6,9,4,14570258,14570260,2,10,4,continuous,86,86,85,86,86,85,1,1,1,1254.2857412226572,1253.1348988835962,1.1507504828256154,5.412777886702452,3752
0_0_0_10_14_16,-23,9,6,9,5,14574354,14574356,2,10,4,continuous,468,468,467,468,468,467,1,1,1,339.56863565319964,193.76586614908592,145.80276029073917,0.45307327991957247,2224
0_0_0_10_14_16,-23,9,6,9,6,14578450,14578452,2,10,4,continuous,89,89,88,89,89,88,1,1,1,1232.0418649129215,1203.7923578561313,28.249622359661313,5.873521530188837,3740
0_0_0_10_14_16,-23,9,6,9,7,14582546,14582548,2,10,4,continuous,713,-311,712,713,-311,712,1,1,1,1301.7348113365479,109.67769568055056,1192.0569385649287,3.1692585478313213,1244
0_0_0_10_14_16,-23,9,6,9,8,14586642,14586644,2,10,4,continuous,865,-159,864,865,-159,864,1,1,1,576.6556521718921,72.70964422088218,503.9460767281037,1.6499885760938704,636
0_0_0_10_14_16,-23,9,6,9,9,14590738,14590740,2,10,4,continuous,492,492,491,492,492,491,1,1,1,587.763295782861,313.1893570904451,274.57381795210307,1.632203420374704,2128
0_0_0_10_14_16,-23,9,6,9,10,14594834,14594836,2,10,4,continuous,765,-259,764,765,-259,764,1,1,1,627.6615646305511,54.28293471004491,573.3785960320677,1.5934582657960101,1036
0_0_0_10_14_16,-23,9,6,9,11,14598930,14598932,2,10,4,continuous,1023,-1,1022,1023,-1,1022,1,1,1,1015.5742488863887,0.13623236304163733,1015.4380672305532,5.089079604860953,4
0_0_0_10_14_16,-23,9,6,9,12,14603026,14603028,2,10,4,continuous,597,-427,596,597,-427,596,1,1,1,444.27422254091744,252.3086858467352,191.96555458531384,1.3871213381736363,1708
0_0_0_10_14_16,-23,9,6,9,13,14607122,14607124,2,10,4,continuous,562,-462,561,562,-462,561,1,1,1,748.5633959454171,209.73927179366822,538.8241579896312,2.5486523379210704,1848
0_0_0_10_14_16,-23,9,6,9,14,14611218,14611220,2,10,4,continuous,478,478,477,478,478,477,1,1,1,733.2583215897102,394.3436919833194,338.9146436604112,2.204667673847058,2184
0_0_0_10_14_16,-23,9,6,9,15,14615314,14615316,2,10,4,continuous,267,267,266,267,267,266,1,1,1,482.1938540111041,420.76730092813364,61.42654959376159,1.822250899179467,3028
0_0_0_10_14_16,-23,9,6,9,16,14619410,14619412,2,10,4,continuous,917,-107,916,917,-107,916,1,1,1,968.6962054076305,44.01755485628706,924.6787033538021,3.231681074357841,428
0_0_0_10_14_16,-23,9,6,9,17,14623506,14623508,2,10,4,continuous,656,-368,655,656,-368,655,1,1,1,615.6011841756199,51.312168223670646,564.2890519531887,2.520223091800911,1472
0_0_0_10_14_16,-23,9,6,9,18,14627602,14627604,2,10,4,continuous,889,-135,888,889,-135,888,1,1,1,939.6348635031804,1.452854048847101,938.1819956123655,3.689764765667221,540
0_0_0_10_14_16,-23,9,6,9,19,14631698,14631700,2,10,4,continuous,510,510,509,510,510,509,1,1,1,349.3534928760391,221.63688979480102,127.71657982337821,0.12969156472875568,2056
0_0_0_10_14_16,-23,9,6,9,20,14635794,14635796,2,10,4,continuous,860,-164,859,860,-164,859,1,1,1,490.9541597317568,29.866739899356222,461.0874655995649,1.4074494607426975,656
0_0_0_10_14_16,-23,9,6,9,21,14639890,14639892,2,10,4,continuous,553,-471,552,553,-471,552,1,1,1,821.2042296347208,257.3352407645036,563.8689534263576,1.5372634284184905,1884
0_0_0_10_14_16,-23,9,6,9,22,14643986,14643988,2,10,4,continuous,629,-395,628,629,-395,628,1,1,1,433.68957159314596,72.29547428643967,361.3941068973,1.3476705567233995,1580
0_0_0_10_14_16,-23,9,6,9,23,14648082,14648084,2,10,4,continuous,759,-265,758,759,-265,758,1,1,1,1007.1960216050065,41.15883951701039,966.0370755083807,3.9629766240466107,1060
0_0_0_10_14_16,-23,9,6,9,24,14652178,14652180,2,10,4,continuous,874,-150,873,874,-150,873,1,1,1,629.7326815134752,7.967353722033298,621.7653769686876,2.9149982132643446,600
0_0_0_10_14_16,-23,9,6,9,25,14656274,14656276,2,10,4,continuous,720,-304,719,720,-304,719,1,1,1,842.8249666639895,89.1670236509592,753.6579494284271,2.306967049119347,1216
0_0_0_10_14_16,-23,9,6,9,26,14660370,14660372,2,10,4,continuous,314,314,313,314,314,313,1,1,1,564.3441056930533,491.06763232477533,73.27640773959706,1.4793577805599532,2840
0_0_0_10_14_16,-23,9,6,9,27,14664466,14664468,2,10,4,continuous,602,-422,601,602,-422,601,1,1,1,714.9697947516142,281.36950376380656,433.6003068987468,2.3049654722997124,1688
0_0_0_10_14_16,-23,9,6,9,28,14668562,14668564,2,10,4,continuous,7,7,6,7,7,6,1,1,1,668.7373605352552,668.5184556701506,0.21887964400051807,2.2674048990852134,4068
0_0_0_10_14_16,-23,9,6,9,29,14672658,14672660,2,10,4,continuous,610,-414,609,610,-414,609,1,1,1,384.9934910004713,118.14852363968386,266.84494781018657,0.66082823661954,1656
0_0_0_10_14_16,-23,9,6,9,30,14676754,14676756,2,10,4,continuous,794,-230,793,794,-230,793,1,1,1,655.925984596226,137.08565213040015,518.840305098016,2.360790855582445,920
0_0_0_10_14_16,-23,9,6,9,31,14680851,14680853,2,10,4,continuous,905,-119,904,905,-119,904,1,1,1,878.729851170003,17.29680246015164,861.4330087644121,3.773761961369107,476
0_0_0_10_14_16,-23,9,6,9,32,14684947,14684949,2,10,4,continuous,741,-283,740,984,-40,983,0,0,5,507.9641221306937,0.5948728130574921,507.3693309073133,1.3998584481626997,160
0_0_0_10_14_16,-23,9,6,9,33,14689043,14689045,2,10,4,continuous,580,-444,579,580,-444,579,1,1,1,343.1077362888582,296.36726689971874,46.74040098374189,0.46641001943849114,1776
0_0_0_10_14_16,-23,9,6,9,34,14693139,14693141,2,10,4,continuous,89,89,88,89,89,88,1,1,1,625.6974106391908,623.1611597406018,2.5361712201619224,1.098300283716429,3740
0_0_0_10_14_16,-23,10,7,10,0,16054239,16054241,2,10,4,continuous,803,-221,802,803,-221,802,1,1,1,669.8385500398117,57.14036768437495,612.698117619875,2.438291533903134,884
0_0_0_10_14_16,-23,10,7,10,1,16058335,16058337,2,10,4,continuous,826,-198,825,826,-198,825,1,1,1,735.1820716445081,26.91919359479249,708.2628884551027,2.5757608143278694,792
0_0_0_10_14_16,-23,10,7,10,2,16062431,16062433,2,10,4,continuous,922,-102,921,922,-102,921,1,1,1,909.1746562118469,12.291496803342525,896.8832363707634,4.584387772632523,408
0_0_0_10_14_16,-23,10,7,10,3,16066527,16066529,2,10,4,continuous,691,-333,690,171,171,170,0,0,2,392.8566696963137,384.63958462947363,8.217092524111683,0.05685625421449554,3412
0_0_0_10_14_16,-23,10,7,10,4,16070623,16070625,2,10,4,continuous,107,107,106,107,107,106,1,1,1,639.001940241902,620.520152837111,18.48187607147976,2.816151190741338,3668
0_0_0_10_14_16,-23,10,7,10,5,16074719,16074721,2,10,4,continuous,468,468,467,468,468,467,1,1,1,328.6929981833209,269.30165850721096,59.39131699740323,0.2722339243465196,2224
0_0_0_10_14_16,-23,10,7,10,6,16078815,16078817,2,10,4,continuous,89,89,88,89,89,88,1,1,1,974.0087270386323,965.6296387795738,8.379013619633554,3.7314867120540214,3740
0_0_0_10_14_16,-23,10,7,10,7,16082911,16082913,2,10,4,continuous,713,-311,712,713,-311,712,1,1,1,504.79327083825865,72.13204379761373,432.66126299482147,1.797185608720312,1244
0_0_0_10_14_16,-23,10,7,10,8,16087007,16087009,2,10,4,continuous,865,-159,864,865,-159,864,1,1,1,445.60183429550693,43.63301889007279,401.9688067095677,0.0113270095235694,636
0_0_0_10_14_16,-23,10,7,10,9,16091103,16091105,2,10,4,continuous,492,492,491,896,-128,895,0,0,3,461.62240006254774,1.9017481343077234,459.72071217149283,1.09281228971879,512
0_0_0_10_14_16,-23,10,7,10,10,16095199,16095201,2,10,4,continuous,765,-259,764,765,-259,764,1,1,1,567.8297107560102,159.26900303604816,408.560709321031,2.2368082402619773,1036
0_0_0_10_14_16,-23,10,7,10,11,16099295,16099297,2,10,4,continuous,1023,-1,1022,1023,-1,1022,1,1,1,834.2603083710211,0.0414672368703457,834.218772992379,4.250758836913321,4
0_0_0_10_14_16,-23,10,7,10,12,16103391,16103393,2,10,4,continuous,597,-427,596,720,-304,719,0,0,6,382.9212610897923,18.299785923679394,364.62156534256513,0.3523352921660247,1216
0_0_0_10_14_16,-23,10,7,10,13,16107487,16107489,2,10,4,continuous,562,-462,561,562,-462,561,1,1,1,506.67415050788713,203.12058597669238,303.5535381447885,0.9721132327320293,1848
0_0_0_10_14_16,-23,10,7,10,14,16111583,16111585,2,10,4,continuous,478,478,477,478,478,477,1,1,1,665.3050802887919,332.6429589517995,332.6620665956516,1.955939600526805,2184
0_0_0_10_14_16,-23,10,7,10,15,16115679,16115681,2,10,4,continuous,267,267,266,267,267,266,1,1,1,537.1975348777669,475.5723854499265,61.62520680496277,2.4222978808327116,3028
0_0_0_10_14_16,-23,10,7,10,16,16119775,16119777,2,10,4,continuous,917,-107,916,917,-107,916,1,1,1,532.8412914007481,12.631705336932157,520.2096238061358,1.4610558083294969,428
0_0_0_10_14_16,-23,10,7,10,17,16123872,16123874,2,10,4,continuous,656,-368,655,656,-368,655,1,1,1,1099.3123916269542,279.456553501659,819.8559156137636,4.051130234829302,1472
0_0_0_10_14_16,-23,10,7,10,18,16127968,16127970,2,10,4,continuous,889,-135,888,889,-135,888,1,1,1,775.5689264435568,62.45713503228081,713.1118527368536,3.555634456669706,540
0_0_0_10_14_16,-23,10,7,10,19,16132064,16132066,2,10,4,continuous,510,510,509,510,510,509,1,1,1,436.33729704282837,60.33591665677847,376.00133895164277,1.4438659125818494,2056
0_0_0_10_14_16,-23,10,7,10,20,16136160,16136162,2,10,4,continuous,860,-164,859,860,-164,859,1,1,1,739.370070256392,56.60238215837086,682.7677111253734,3.3391345426682757,656
0_0_0_10_14_16,-23,10,7,10,21,16140256,16140258,2,10,4,continuous,553,-471,552,553,-471,552,1,1,1,698.508502418882,139.97882683090756,558.5296619911468,1.8560210243608801,1884
0_0_0_10_14_16,-23,10,7,10,22,16144352,16144354,2,10,4,continuous,629,-395,628,629,-395,628,1,1,1,757.6235611687189,86.22539368562957,671.3981663374761,2.8953860218296996,1580
0_0_0_10_14_16,-23,10,7,10,23,16148448,16148450,2,10,4,continuous,759,-265,758,30,30,29,0,0,2,352.27294738664045,351.0985394622731,1.1744237910126003,0.0886164377052735,3976
0_0_0_10_14_16,-23,10,7,10,24,16152544,16152546,2,10,4,continuous,874,-150,873,874,-150,873,1,1,1,968.2199388203774,43.21552560748809,925.004378610243,4.988361827054682,600
0_0_0_10_14_16,-23,10,7,10,25,16156640,16156642,2,10,4,continuous,720,-304,719,720,-304,719,1,1,1,645.3824884123214,167.30510412495735,478.0774271758928,1.6274198801231996,1216
0_0_0_10_14_16,-23,10,7,10,26,16160736,16160738,2,10,4,continuous,314,314,313,314,314,313,1,1,1,477.5122519066972,344.41908656547287,133.0931837843536,0.8240275867822957,2840
0_0_0_10_14_16,-23,10,7,10,27,16164832,16164834,2,10,4,continuous,602,-422,601,602,-422,601,1,1,1,712.0574370599716,74.83154464142446,637.2259584597052,2.870689718130163,1688
0_0_0_10_14_16,-23,10,7,10,28,16168928,16168930,2,10,4,continuous,7,7,6,7,7,6,1,1,1,856.9025377459102,855.1691053078911,1.7334231794793171,3.816791477083521,4068
0_0_0_10_14_16,-23,10,7,10,29,16173024,16173026,2,10,4,continuous,610,-414,609,610,-414,609,1,1,1,687.5914045550062,212.72401170374818,474.867396506179,2.4130808076346053,1656
0_0_0_10_14_16,-23,10,7,10,30,16177120,16177122,2,10,4,continuous,826,-198,825,826,-198,825,1,1,1,646.4680839166977,116.18631894351076,530.2817823971418,2.4504452210533034,792
0_0_0_10_14_16,-23,10,7,10,31,16181216,16181218,2,10,4,continuous,904,-120,903,904,-120,903,1,1,1,858.0753568877283,41.45006816915161,816.6252767237967,3.60615479543481,480
0_0_0_10_14_16,-23,10,7,10,32,16185312,16185314,2,10,4,continuous,760,-264,759,760,-264,759,1,1,1,667.6906868083688,91.9559829009386,575.7346851005796,2.6452835025653014,1056
0_0_0_10_14_16,-23,10,7,10,33,16189408,16189410,2,10,4,continuous,577,-447,576,577,-447,576,1,1,1,608.1350882789775,328.04695660174025,280.088140548477,2.406888996702379,1788
0_0_0_10_14_16,-23,10,7,10,34,16193504,16193506,2,10,4,continuous,930,-94,929,930,-94,929,1,1,1,705.8643760022929,2.4150443584301797,703.4494281305765,2.345283322454173,376
0_0_0_10_14_16,-23,11,8,11,0,17554608,17554610,2,10,4,continuous,222,222,221,222,222,221,1,1,1,814.6351476169448,752.3012957634927,62.33382082335448,4.107950812438428,3208
