dataset,target_snr_db,packet_index,frame_index,event_index,payload_symbol_index,start_sample,loratrimmer_start_sample,origin_shift,sf,os_factor,cfo_correction_mode,gt_raw_fft_bin,gt_signed_fft_bin,gt_symbol_value,loratrimmer_raw_fft_bin,loratrimmer_signed_fft_bin,loratrimmer_symbol_value,loratrimmer_raw_hit,loratrimmer_symbol_hit,loratrimmer_gt_rank,loratrimmer_peak_power,loratrimmer_front_power,loratrimmer_tail_power,loratrimmer_peak_margin_db,loratrimmer_split_sample
0_0_0_10_14_16,-24,1,0,1,0,2550960,2550962,2,10,4,continuous,222,222,221,5,5,4,0,0,2,629.1407774342833,629.1333336991856,0.007512986175496118,0.18935975435136854,4076
0_0_0_10_14_16,-24,1,0,1,1,2555056,2555058,2,10,4,continuous,826,-198,825,397,397,396,0,0,2,345.6895467247689,326.18334623108564,19.506192313410114,0.1110784483860339,2508
0_0_0_10_14_16,-24,1,0,1,2,2559152,2559154,2,10,4,continuous,922,-102,921,922,-102,921,1,1,1,880.8806498357555,1.7836212362415298,879.09714834872,2.6290160174337647,408
0_0_0_10_14_16,-24,1,0,1,3,2563248,2563250,2,10,4,continuous,718,-306,717,718,-306,717,1,1,1,785.2714627431305,159.2462295863197,626.0253018011873,2.5414570024442167,1224
0_0_0_10_14_16,-24,1,0,1,4,2567344,2567346,2,10,4,continuous,107,107,106,107,107,106,1,1,1,1097.81257695087,1089.3761996366395,8.43640080061192,3.471161445610127,3668
0_0_0_10_14_16,-24,1,0,1,5,2571440,2571442,2,10,4,continuous,468,468,467,468,468,467,1,1,1,523.0565905454932,323.8684012930098,199.18819348339548,0.7740949886352179,2224
0_0_0_10_14_16,-24,1,0,1,6,2575536,2575538,2,10,4,continuous,89,89,88,89,89,88,1,1,1,503.2637918127987,479.19868530618635,24.065079723107182,0.9208594357726717,3740
0_0_0_10_14_16,-24,1,0,1,7,2579633,2579635,2,10,4,continuous,713,-311,712,713,-311,712,1,1,1,637.9736365819772,287.42715345510527,350.5465128059814,1.908281289935307,1244
0_0_0_10_14_16,-24,1,0,1,8,2583729,2583731,2,10,4,continuous,865,-159,864,865,-159,864,1,1,1,1057.603430316879,7.633949381446329,1049.9695146637098,3.6698935166395694,636
0_0_0_10_14_16,-24,1,0,1,9,2587825,2587827,2,10,4,continuous,492,492,491,188,188,187,0,0,3,516.2248573136576,507.8879979058001,8.336829220790719,1.0079853892754655,3344
0_0_0_10_14_16,-24,1,0,1,10,2591921,2591923,2,10,4,continuous,765,-259,764,765,-259,764,1,1,1,585.6221784467134,198.87916664536533,386.74304331892284,1.530602148140853,1036
0_0_0_10_14_16,-24,1,0,1,11,2596017,2596019,2,10,4,continuous,1023,-1,1022,1023,-1,1022,1,1,1,1065.658226190221,0.11658388640634065,1065.5416961507872,3.7839077193904425,4
0_0_0_10_14_16,-24,1,0,1,12,2600113,2600115,2,10,4,continuous,597,-427,596,829,-195,828,0,0,13,379.8742783630514,22.589306897796856,357.2849292465543,0.09376153162907885,780
0_0_0_10_14_16,-24,1,0,1,13,2604209,2604211,2,10,4,continuous,562,-462,561,831,-193,830,0,0,2,502.75168597873767,8.966355844504506,493.7852779663554,0.6686084908055933,772
0_0_0_10_14_16,-24,1,0,1,14,2608305,2608307,2,10,4,continuous,478,478,477,478,478,477,1,1,1,429.8798461111119,300.8375813587793,129.04223502100285,0.860539925866596,2184
0_0_0_10_14_16,-24,1,0,1,15,2612401,2612403,2,10,4,continuous,267,267,266,267,267,266,1,1,1,491.7828152215161,367.7606262218479,124.02218768229157,0.5274238588514581,3028
0_0_0_10_14_16,-24,1,0,1,16,2616497,2616499,2,10,4,continuous,917,-107,916,917,-107,916,1,1,1,855.2833788479329,5.88012148555191,849.4033203241561,2.8540784406002806,428
0_0_0_10_14_16,-24,1,0,1,17,2620593,2620595,2,10,4,continuous,656,-368,655,656,-368,655,1,1,1,501.28389456680907,115.18899070925295,386.09488853336364,0.7217481763393345,1472
0_0_0_10_14_16,-24,1,0,1,18,2624689,2624691,2,10,4,continuous,889,-135,888,889,-135,888,1,1,1,674.9481149838796,18.429478366348206,656.5186445112568,2.098604574588396,540
0_0_0_10_14_16,-24,1,0,1,19,2628785,2628787,2,10,4,continuous,510,510,509,510,510,509,1,1,1,673.9344229611606,173.07168358316088,500.8627365342955,1.126755666847641,2056
0_0_0_10_14_16,-24,1,0,1,20,2632881,2632883,2,10,4,continuous,860,-164,859,860,-164,859,1,1,1,703.4586600091682,35.135950558275006,668.3227067317006,2.0601635711480903,656
0_0_0_10_14_16,-24,1,0,1,21,2636977,2636979,2,10,4,continuous,553,-471,552,553,-471,552,1,1,1,567.2990488881815,216.9723198801426,350.3267646387887,0.9982817054590127,1884
0_0_0_10_14_16,-24,1,0,1,22,2641073,2641075,2,10,4,continuous,629,-395,628,629,-395,628,1,1,1,569.2974639249296,170.43830195234113,398.8592146323836,0.04892673728626511,1580
0_0_0_10_14_16,-24,1,0,1,23,2645169,2645171,2,10,4,continuous,759,-265,758,525,-499,524,0,0,13,454.2103186262548,140.62393324537334,313.58639094105456,0.3056871439439731,1996
0_0_0_10_14_16,-24,1,0,1,24,2649265,2649267,2,10,4,continuous,874,-150,873,874,-150,873,1,1,1,739.4602323384943,8.622127699121975,730.838032737178,0.7798830296004334,600
0_0_0_10_14_16,-24,1,0,1,25,2653361,2653363,2,10,4,continuous,720,-304,719,720,-304,719,1,1,1,754.0383172963993,206.49441297288948,547.5439159375856,3.4849145780855157,1216
0_0_0_10_14_16,-24,1,0,1,26,2657457,2657459,2,10,4,continuous,314,314,313,314,314,313,1,1,1,537.0469757488327,380.8796736770455,156.167270409519,1.475128764461779,2840
0_0_0_10_14_16,-24,1,0,1,27,2661553,2661555,2,10,4,continuous,602,-422,601,602,-422,601,1,1,1,654.925209859769,156.66339939271802,498.2618559114235,1.984385435044502,1688
0_0_0_10_14_16,-24,1,0,1,28,2665649,2665651,2,10,4,continuous,7,7,6,7,7,6,1,1,1,975.2458062627938,974.6090429773584,0.636883715343977,3.3397453551092724,4068
0_0_0_10_14_16,-24,1,0,1,29,2669745,2669747,2,10,4,continuous,610,-414,609,610,-414,609,1,1,1,596.0716839450652,102.46817341680072,493.6035552763533,1.4254893272331024,1656
0_0_0_10_14_16,-24,1,0,1,30,2673841,2673843,2,10,4,continuous,807,-217,806,807,-217,806,1,1,1,852.8493330326282,64.65470841773843,788.1946145173278,3.1081814694761203,868
0_0_0_10_14_16,-24,1,0,1,31,2677937,2677939,2,10,4,continuous,897,-127,896,897,-127,896,1,1,1,799.800720499803,25.76343944803568,774.0372957529285,2.028809511649006,508
0_0_0_10_14_16,-24,1,0,1,32,2682033,2682035,2,10,4,continuous,749,-275,748,749,-275,748,1,1,1,590.8090142901128,208.57410190994597,382.23494415416286,1.2229351168214417,1100
0_0_0_10_14_16,-24,1,0,1,33,2686129,2686131,2,10,4,continuous,584,-440,583,584,-440,583,1,1,1,835.649897775329,50.4928119135775,785.1571157203435,1.8089185927650229,1760
0_0_0_10_14_16,-24,1,0,1,34,2690225,2690227,2,10,4,continuous,934,-90,933,934,-90,933,1,1,1,620.1663749659403,7.597361114812897,612.5690500639648,0.3617859493617393,360
0_0_0_10_14_16,-24,2,1,2,0,4051325,4051327,2,10,4,continuous,803,-221,802,803,-221,802,1,1,1,783.790312329631,144.8302980744686,638.9600045217958,2.214989135042308,884
0_0_0_10_14_16,-24,2,1,2,1,4055421,4055423,2,10,4,continuous,826,-198,825,826,-198,825,1,1,1,662.6045019392077,33.777858999645325,628.8265614209604,2.0741481132159243,792
0_0_0_10_14_16,-24,2,1,2,2,4059517,4059519,2,10,4,continuous,922,-102,921,922,-102,921,1,1,1,1515.7570021955698,19.056776164805065,1496.7001436067549,3.091994155587583,408
0_0_0_10_14_16,-24,2,1,2,3,4063613,4063615,2,10,4,continuous,718,-306,717,718,-306,717,1,1,1,578.238682547476,96.71258996855705,481.5261167064891,0.058334481123693376,1224
0_0_0_10_14_16,-24,2,1,2,4,4067709,4067711,2,10,4,continuous,86,86,85,86,86,85,1,1,1,506.17782650480353,483.705959120056,22.471933756089182,1.176220326790878,3752
0_0_0_10_14_16,-24,2,1,2,5,4071805,4071807,2,10,4,continuous,468,468,467,119,119,118,0,0,4,525.866152335981,522.2526046343819,3.613575517390984,0.4545819083649746,3620
0_0_0_10_14_16,-24,2,1,2,6,4075901,4075903,2,10,4,continuous,89,89,88,89,89,88,1,1,1,1102.640572282675,1087.680047971255,14.960453551588671,4.157773784288034,3740
0_0_0_10_14_16,-24,2,1,2,7,4079997,4079999,2,10,4,continuous,713,-311,712,949,-75,948,0,0,2,653.2494659189313,2.836617755946819,650.4127206378954,0.5658671566722383,300
0_0_0_10_14_16,-24,2,1,2,8,4084093,4084095,2,10,4,continuous,865,-159,864,865,-159,864,1,1,1,1383.5485556360545,65.88436289713557,1317.6641877567306,4.9605937087095855,636
0_0_0_10_14_16,-24,2,1,2,9,4088189,4088191,2,10,4,continuous,492,492,491,92,92,91,0,0,25,556.1623597651505,540.9514546975561,15.2108771448884,0.43604333384899474,3728
