dataset,target_snr_db,packet_index,frame_index,event_index,payload_symbol_index,start_sample,loratrimmer_start_sample,origin_shift,sf,os_factor,cfo_correction_mode,gt_raw_fft_bin,gt_signed_fft_bin,gt_symbol_value,loratrimmer_raw_fft_bin,loratrimmer_signed_fft_bin,loratrimmer_symbol_value,loratrimmer_raw_hit,loratrimmer_symbol_hit,loratrimmer_gt_rank,loratrimmer_peak_power,loratrimmer_front_power,loratrimmer_tail_power,loratrimmer_peak_margin_db,loratrimmer_split_sample
0_0_0_10_14_16,-25,6,4,6,0,10052780,10052782,2,10,4,continuous,803,-221,802,803,-221,802,1,1,1,817.894122537914,134.5535736239226,683.3405442671392,1.4663592181267802,884
0_0_0_10_14_16,-25,6,4,6,1,10056876,10056878,2,10,4,continuous,826,-198,825,20,20,19,0,0,6,501.65721047710497,500.5313324428171,1.1259178118902506,0.06347355942921823,4016
0_0_0_10_14_16,-25,6,4,6,2,10060972,10060974,2,10,4,continuous,871,-153,870,871,-153,870,1,1,1,796.519840660796,45.55487425122761,750.9650208309223,1.626526619215504,612
0_0_0_10_14_16,-25,6,4,6,3,10065068,10065070,2,10,4,continuous,718,-306,717,718,-306,717,1,1,1,609.0491437444007,250.6580365997688,358.39111151266843,0.5868885207485388,1224
0_0_0_10_14_16,-25,6,4,6,4,10069164,10069166,2,10,4,continuous,107,107,106,107,107,106,1,1,1,1190.6987777367021,1190.2489110093484,0.4498305897894426,3.894083607919992,3668
0_0_0_10_14_16,-25,6,4,6,5,10073260,10073262,2,10,4,continuous,468,468,467,468,468,467,1,1,1,727.0280776767831,469.64625885868935,257.38182396005953,2.035853072852421,2224
0_0_0_10_14_16,-25,6,4,6,6,10077356,10077358,2,10,4,continuous,89,89,88,948,-76,947,0,0,8,797.551335563054,0.4951528697044277,797.0560545156806,0.5795192428137607,304
0_0_0_10_14_16,-25,6,4,6,7,10081452,10081454,2,10,4,continuous,713,-311,712,713,-311,712,1,1,1,672.8729472177931,55.69420520795484,617.1787253021911,0.15966946669570375,1244
0_0_0_10_14_16,-25,6,4,6,8,10085548,10085550,2,10,4,continuous,865,-159,864,52,52,51,0,0,3,646.1403224647999,645.3416162443173,0.7986541378568858,0.12501355879173712,3888
0_0_0_10_14_16,-25,6,4,6,9,10089644,10089646,2,10,4,continuous,492,492,491,101,101,100,0,0,3,536.3588608263526,529.0414079119837,7.317447073522089,0.029885702448910024,3692
0_0_0_10_14_16,-25,6,4,6,10,10093740,10093742,2,10,4,continuous,765,-259,764,765,-259,764,1,1,1,546.3837541835419,98.74269636647841,447.64110528669335,0.15829947291188656,1036
0_0_0_10_14_16,-25,6,4,6,11,10097836,10097838,2,10,4,continuous,1023,-1,1022,1023,-1,1022,1,1,1,1282.9004261302791,0.027811486411618364,1282.872559341181,2.3873484236574987,4
0_0_0_10_14_16,-25,6,4,6,12,10101932,10101934,2,10,4,continuous,597,-427,596,1007,-17,1006,0,0,19,496.81436012003024,0.8354436041133972,495.9788564976827,0.008033393075285146,68
0_0_0_10_14_16,-25,6,4,6,13,10106028,10106030,2,10,4,continuous,562,-462,561,278,278,277,0,0,11,564.144147694763,465.6418160890207,98.50241878521341,0.32626567017892294,2984
0_0_0_10_14_16,-25,6,4,6,14,10110124,10110126,2,10,4,continuous,478,478,477,478,478,477,1,1,1,713.8497939538938,427.7279502698957,286.12191085276663,0.5718218323129607,2184
0_0_0_10_14_16,-25,6,4,6,15,10114220,10114222,2,10,4,continuous,267,267,266,267,267,266,1,1,1,628.5508054057027,541.7663451482085,86.78443484641888,0.3253454521562916,3028
0_0_0_10_14_16,-25,6,4,6,16,10118316,10118318,2,10,4,continuous,917,-107,916,917,-107,916,1,1,1,889.5068637302938,5.747964919111273,883.7588601522474,2.2646575654339207,428
0_0_0_10_14_16,-25,6,4,6,17,10122412,10122414,2,10,4,continuous,656,-368,655,656,-368,655,1,1,1,732.1048967559918,207.86392434209577,524.2409397472111,1.2676286321809507,1472
0_0_0_10_14_16,-25,6,4,6,18,10126508,10126510,2,10,4,continuous,889,-135,888,889,-135,888,1,1,1,791.8143227085893,31.160032767000757,760.6542211162423,1.0383795646517529,540
0_0_0_10_14_16,-25,6,4,6,19,10130604,10130606,2,10,4,continuous,510,510,509,509,509,508,0,0,2,813.0784443200218,98.37947831790468,714.6989591278397,0.24465647270335622,2060
0_0_0_10_14_16,-25,6,4,6,20,10134700,10134702,2,10,4,continuous,860,-164,859,1000,-24,999,0,0,18,583.6256062731713,2.7620806112436465,580.8634935183944,0.45762429401494353,96
0_0_0_10_14_16,-25,6,4,6,21,10138797,10138799,2,10,4,continuous,553,-471,552,941,-83,940,0,0,2,680.8947418700857,3.3928864505310226,677.5018475777761,0.14030169804506373,332
0_0_0_10_14_16,-25,6,4,6,22,10142893,10142895,2,10,4,continuous,629,-395,628,255,255,254,0,0,8,541.1971322572722,535.3261264514514,5.8710199751683945,0.008943532878792976,3076
0_0_0_10_14_16,-25,6,4,6,23,10146989,10146991,2,10,4,continuous,759,-265,758,1019,-5,1018,0,0,21,553.4038654409139,0.02519180813642424,553.3787299461028,0.1528466499943661,20
0_0_0_10_14_16,-25,6,4,6,24,10151085,10151087,2,10,4,continuous,874,-150,873,874,-150,873,1,1,1,630.7463304855046,45.79494976007915,584.9513559788755,0.5386581157746795,600
0_0_0_10_14_16,-25,6,4,6,25,10155181,10155183,2,10,4,continuous,720,-304,719,720,-304,719,1,1,1,804.4786142652122,33.3996454999899,771.078942722048,1.997984036578625,1216
0_0_0_10_14_16,-25,6,4,6,26,10159277,10159279,2,10,4,continuous,314,314,313,90,90,89,0,0,16,516.6492100354508,515.9708816731763,0.6783246745218499,0.889176660236885,3736
0_0_0_10_14_16,-25,6,4,6,27,10163373,10163375,2,10,4,continuous,602,-422,601,602,-422,601,1,1,1,508.9215184240502,119.38119137224929,389.5403399475747,0.18979679353091736,1688
0_0_0_10_14_16,-25,6,4,6,28,10167469,10167471,2,10,4,continuous,7,7,6,7,7,6,1,1,1,1197.6621025197758,1197.2238770034494,0.4383248402656123,2.850500071550332,4068
0_0_0_10_14_16,-25,6,4,6,29,10171565,10171567,2,10,4,continuous,610,-414,609,77,77,76,0,0,2,725.8110303656103,724.7415762201317,1.0694798760255573,1.331806707852727,3788
0_0_0_10_14_16,-25,6,4,6,30,10175661,10175663,2,10,4,continuous,791,-233,790,791,-233,790,1,1,1,748.9080098490858,45.89184955179259,703.0161661736275,2.065695764111789,932
0_0_0_10_14_16,-25,6,4,6,31,10179757,10179759,2,10,4,continuous,928,-96,927,1009,-15,1008,0,0,12,719.9741161124293,1.3838609168714626,718.590282468781,1.454379727982076,60
0_0_0_10_14_16,-25,6,4,6,32,10183853,10183855,2,10,4,continuous,760,-264,759,73,73,72,0,0,5,492.28070675990864,492.1187436263572,0.16202053714214504,0.3128336439827912,3804
0_0_0_10_14_16,-25,6,4,6,33,10187949,10187951,2,10,4,continuous,584,-440,583,584,-440,583,1,1,1,854.1074402169397,443.8713314237105,410.2361627423272,1.5730931191608795,1760
0_0_0_10_14_16,-25,6,4,6,34,10192045,10192047,2,10,4,continuous,932,-92,931,932,-92,931,1,1,1,621.569367480912,31.2373524723194,590.3320360422513,0.3309333553117883,368
0_0_0_10_14_16,-25,8,5,8,0,13053509,13053511,2,10,4,continuous,803,-221,802,803,-221,802,1,1,1,811.9517338972398,0.769654313508056,811.1820292608028,1.203881210583055,884
0_0_0_10_14_16,-25,8,5,8,1,13057605,13057607,2,10,4,continuous,711,-313,710,711,-313,710,1,1,1,686.1242920392442,78.67800997973023,607.4462094083174,0.2341416398059351,1252
0_0_0_10_14_16,-25,8,5,8,2,13061701,13061703,2,10,4,continuous,922,-102,921,922,-102,921,1,1,1,1246.1202952100757,44.88007312085074,1201.240376330648,3.9781860800295283,408
0_0_0_10_14_16,-25,8,5,8,3,13065797,13065799,2,10,4,continuous,691,-333,690,691,-333,690,1,1,1,1270.2089638375037,103.66820302290033,1166.5408432691038,3.4239405248835024,1332
0_0_0_10_14_16,-25,8,5,8,4,13069894,13069896,2,10,4,continuous,86,86,85,86,86,85,1,1,1,822.1697782416059,804.2719407646983,17.897776323011612,1.9560754629182173,3752
0_0_0_10_14_16,-25,8,5,8,5,13073990,13073992,2,10,4,continuous,468,468,467,1007,-17,1006,0,0,9,692.9935023975543,3.7666696706504763,689.226865003031,0.5874260387784767,68
0_0_0_10_14_16,-25,8,5,8,6,13078086,13078088,2,10,4,continuous,89,89,88,89,89,88,1,1,1,1448.475847940854,1431.9794972395757,16.496488934673508,3.980566311569162,3740
0_0_0_10_14_16,-25,8,5,8,7,13082182,13082184,2,10,4,continuous,713,-311,712,713,-311,712,1,1,1,840.3009525084753,246.6378770402116,593.6630579928933,1.814396441232526,1244
0_0_0_10_14_16,-25,8,5,8,8,13086278,13086280,2,10,4,continuous,865,-159,864,865,-159,864,1,1,1,1016.0283959203043,6.328946419848946,1009.6995139687754,0.7264742188292204,636
0_0_0_10_14_16,-25,8,5,8,9,13090374,13090376,2,10,4,continuous,492,492,491,781,-243,780,0,0,2,550.506691928058,41.273729180102464,509.2329261997548,0.4228565018205976,972
0_0_0_10_14_16,-25,8,5,8,10,13094470,13094472,2,10,4,continuous,765,-259,764,765,-259,764,1,1,1,768.4661699648359,89.25322529075676,679.2129766041553,1.5697381094141933,1036
0_0_0_10_14_16,-25,8,5,8,11,13098566,13098568,2,10,4,continuous,1023,-1,1022,1023,-1,1022,1,1,1,1272.9651525409868,0.005082223267097508,1272.9602513592602,3.8033968961007107,4
0_0_0_10_14_16,-25,8,5,8,12,13102662,13102664,2,10,4,continuous,597,-427,596,129,129,128,0,0,19,516.1048362617876,504.67832063674365,11.42654710399603,0.4545465477813513,3580
0_0_0_10_14_16,-25,8,5,8,13,13106758,13106760,2,10,4,continuous,562,-462,561,562,-462,561,1,1,1,913.0461180365273,460.3567206635235,452.68939146877256,3.2865450631234734,1848
0_0_0_10_14_16,-25,8,5,8,14,13110854,13110856,2,10,4,continuous,478,478,477,478,478,477,1,1,1,906.2304185729372,641.0766498377271,265.15384750058934,0.2697676394522654,2184
0_0_0_10_14_16,-25,8,5,8,15,13114950,13114952,2,10,4,continuous,267,267,266,267,267,266,1,1,1,1093.6913430191426,1067.1486672938638,26.542765266604476,3.4305779031853074,3028
0_0_0_10_14_16,-25,8,5,8,16,13119046,13119048,2,10,4,continuous,917,-107,916,917,-107,916,1,1,1,1313.9530645714585,39.485612999644445,1274.4673997128846,4.575423433150473,428
0_0_0_10_14_16,-25,8,5,8,17,13123142,13123144,2,10,4,continuous,656,-368,655,656,-368,655,1,1,1,884.722276926801,167.9874344699995,716.7348289330548,1.3228577193342255,1472
0_0_0_10_14_16,-25,8,5,8,18,13127238,13127240,2,10,4,continuous,889,-135,888,889,-135,888,1,1,1,1592.7675121675284,91.8470837061368,1500.920531070541,4.105306875658092,540
0_0_0_10_14_16,-25,8,5,8,19,13131334,13131336,2,10,4,continuous,510,510,509,225,225,224,0,0,9,696.4477492538981,681.0066189663784,15.44122264573531,0.24739938046512305,3196
0_0_0_10_14_16,-25,8,5,8,20,13135430,13135432,2,10,4,continuous,860,-164,859,881,-143,880,0,0,2,581.3772509943431,38.25190435890278,543.1253783074935,0.37924698435128684,572
0_0_0_10_14_16,-25,8,5,8,21,13139526,13139528,2,10,4,continuous,553,-471,552,809,-215,808,0,0,4,721.4788032317631,38.61442532271781,682.8643899076923,1.295947380148773,860
0_0_0_10_14_16,-25,8,5,8,22,13143622,13143624,2,10,4,continuous,629,-395,628,629,-395,628,1,1,1,857.7121018455946,219.21378832664504,638.4982978447415,1.040078553662017,1580
0_0_0_10_14_16,-25,8,5,8,23,13147718,13147720,2,10,4,continuous,759,-265,758,759,-265,758,1,1,1,1420.053506964371,15.83124170371174,1404.2221247038103,3.7049406963829625,1060
0_0_0_10_14_16,-25,8,5,8,24,13151814,13151816,2,10,4,continuous,874,-150,873,874,-150,873,1,1,1,1116.40306686375,37.490680717049386,1078.91238606524,2.5115412982511893,600
0_0_0_10_14_16,-25,8,5,8,25,13155910,13155912,2,10,4,continuous,720,-304,719,719,-305,718,0,0,2,757.1073263929475,166.52734414003683,590.5798900500713,0.13122341208405316,1220
0_0_0_10_14_16,-25,8,5,8,26,13160006,13160008,2,10,4,continuous,314,314,313,8,8,7,0,0,4,647.4750579377869,646.91616069249,0.5588551932390864,1.0641011317540336,4064
0_0_0_10_14_16,-25,8,5,8,27,13164102,13164104,2,10,4,continuous,602,-422,601,207,207,206,0,0,2,539.5485596036108,518.2029757633309,21.345567969781598,0.07929983882206496,3268
0_0_0_10_14_16,-25,8,5,8,28,13168198,13168200,2,10,4,continuous,7,7,6,7,7,6,1,1,1,918.231405738956,918.0481000262406,0.1832933934899792,1.881441449848219,4068
0_0_0_10_14_16,-25,8,5,8,29,13172294,13172296,2,10,4,continuous,610,-414,609,946,-78,945,0,0,8,859.4530381242762,4.771793138142712,854.6813020831978,2.5625233251209316,312
0_0_0_10_14_16,-25,8,5,8,30,13176390,13176392,2,10,4,continuous,775,-249,774,775,-249,774,1,1,1,1078.7400154788993,134.67758765525218,944.0625158481745,1.8577302499451411,996
0_0_0_10_14_16,-25,8,5,8,31,13180486,13180488,2,10,4,continuous,920,-104,919,920,-104,919,1,1,1,648.8028246595422,40.121266386569516,608.6815661509318,1.35035156819733,416
0_0_0_10_14_16,-25,8,5,8,32,13184582,13184584,2,10,4,continuous,753,-271,752,583,-441,582,0,0,3,580.624572182307,189.11119728648967,391.5134357972602,0.619381099673205,1764
0_0_0_10_14_16,-25,8,5,8,33,13188678,13188680,2,10,4,continuous,586,-438,585,902,-122,901,0,0,17,586.4319414084894,10.144065168589478,576.2878298659962,0.1218764049044197,488
0_0_0_10_14_16,-25,8,5,8,34,13192774,13192776,2,10,4,continuous,91,91,90,91,91,90,1,1,1,1359.6076146883338,1353.9880858097788,5.619502210855459,2.646166543089841,3732
0_0_0_10_14_16,-25,9,6,9,0,14553874,14553876,2,10,4,continuous,222,222,221,222,222,221,1,1,1,803.7663716412508,761.5548325637176,42.21153669977525,1.838001698198923,3208
0_0_0_10_14_16,-25,9,6,9,1,14557970,14557972,2,10,4,continuous,826,-198,825,826,-198,825,1,1,1,1844.0533032412134,61.86010437710462,1782.1933902735473,5.752403066658366,792
0_0_0_10_14_16,-25,9,6,9,2,14562066,14562068,2,10,4,continuous,922,-102,921,922,-102,921,1,1,1,939.4479291709213,7.786903347840937,931.6610682265491,1.4561047370238147,408
0_0_0_10_14_16,-25,9,6,9,3,14566162,14566164,2,10,4,continuous,691,-333,690,827,-197,826,0,0,27,857.6726417155116,1.0867597380635419,856.5859405249414,1.4934997675846828,788
0_0_0_10_14_16,-25,9,6,9,4,14570258,14570260,2,10,4,continuous,86,86,85,86,86,85,1,1,1,1385.4014182807086,1382.6903086971286,2.710851100318501,3.8486702400731714,3752
0_0_0_10_14_16,-25,9,6,9,5,14574354,14574356,2,10,4,continuous,468,468,467,139,139,138,0,0,25,483.73413226029606,478.88488203620574,4.849268319675222,0.08233728154917928,3540
0_0_0_10_14_16,-25,9,6,9,6,14578450,14578452,2,10,4,continuous,89,89,88,89,89,88,1,1,1,1346.1854756233336,1306.5861658071553,39.59949548512378,4.315866424048453,3740
0_0_0_10_14_16,-25,9,6,9,7,14582546,14582548,2,10,4,continuous,713,-311,712,713,-311,712,1,1,1,1571.4693223546237,117.26832072698473,1454.2009938527553,2.711339945471325,1244
0_0_0_10_14_16,-25,9,6,9,8,14586642,14586644,2,10,4,continuous,865,-159,864,897,-127,896,0,0,2,628.080367188593,0.04046682951577907,628.0399692619576,0.41999645783339323,508
0_0_0_10_14_16,-25,9,6,9,9,14590738,14590740,2,10,4,continuous,492,492,491,492,492,491,1,1,1,629.3683284589679,343.98013828777493,285.3881904151467,0.16855219922069725,2128
0_0_0_10_14_16,-25,9,6,9,10,14594834,14594836,2,10,4,continuous,765,-259,764,765,-259,764,1,1,1,637.8707939720844,56.44521112820893,581.4255675235362,0.28256642919189123,1036
0_0_0_10_14_16,-25,9,6,9,11,14598930,14598932,2,10,4,continuous,1023,-1,1022,1023,-1,1022,1,1,1,1018.1127043524777,0.21101961621183207,1017.9015591547139,3.1089740915137076,4
0_0_0_10_14_16,-25,9,6,9,12,14603026,14603028,2,10,4,continuous,597,-427,596,2,2,1,0,0,4,511.58611452060865,511.483873983621,0.10217608683973922,0.3818303534022134,4088
0_0_0_10_14_16,-25,9,6,9,13,14607122,14607124,2,10,4,continuous,562,-462,561,562,-462,561,1,1,1,823.5715366677186,212.14015316623048,611.4313080966275,2.1846839485565144,1848
0_0_0_10_14_16,-25,9,6,9,14,14611218,14611220,2,10,4,continuous,478,478,477,478,478,477,1,1,1,802.9217312476576,430.4583580739741,372.4634344911646,1.727479618850526,2184
0_0_0_10_14_16,-25,9,6,9,15,14615314,14615316,2,10,4,continuous,267,267,266,946,-78,945,0,0,2,501.8699056813641,8.005906164239876,493.86395544631523,0.4135125150120601,312
0_0_0_10_14_16,-25,9,6,9,16,14619410,14619412,2,10,4,continuous,917,-107,916,917,-107,916,1,1,1,1020.0168279351974,57.417700235037955,962.5991911761595,1.4398604638980124,428
0_0_0_10_14_16,-25,9,6,9,17,14623506,14623508,2,10,4,continuous,656,-368,655,656,-368,655,1,1,1,646.3095447261303,37.397483389203444,608.9120434460756,0.7281466066167268,1472
0_0_0_10_14_16,-25,9,6,9,18,14627602,14627604,2,10,4,continuous,889,-135,888,889,-135,888,1,1,1,1010.4303112605487,4.174425229412875,1006.2560097735841,2.0364147212677026,540
0_0_0_10_14_16,-25,9,6,9,19,14631698,14631700,2,10,4,continuous,510,510,509,1,1,0,0,0,24,535.972746921354,535.9536826966796,0.019002303806815665,0.07655383296977969,4092
0_0_0_10_14_16,-25,9,6,9,20,14635794,14635796,2,10,4,continuous,860,-164,859,646,-378,645,0,0,3,563.0994269932417,203.66110066948409,359.4383212575968,0.6649401080971282,1512
0_0_0_10_14_16,-25,9,6,9,21,14639890,14639892,2,10,4,continuous,553,-471,552,553,-471,552,1,1,1,944.6579170603363,278.09246914757483,666.5654675705191,0.15742809181181208,1884
0_0_0_10_14_16,-25,9,6,9,22,14643986,14643988,2,10,4,continuous,629,-395,628,776,-248,775,0,0,3,504.44198102115934,78.72674413668301,425.7152410900182,0.30623555809303393,992
0_0_0_10_14_16,-25,9,6,9,23,14648082,14648084,2,10,4,continuous,759,-265,758,759,-265,758,1,1,1,1146.0176310162772,36.703114317542706,1109.3144931665288,2.5025195640465974,1060
0_0_0_10_14_16,-25,9,6,9,24,14652178,14652180,2,10,4,continuous,874,-150,873,874,-150,873,1,1,1,650.3388491686674,5.5590223544500645,644.7798310267281,1.042478046180669,600
0_0_0_10_14_16,-25,9,6,9,25,14656274,14656276,2,10,4,continuous,720,-304,719,720,-304,719,1,1,1,933.7701973481426,95.1658755813289,838.6042224720039,0.7623780622707632,1216
0_0_0_10_14_16,-25,9,6,9,26,14660370,14660372,2,10,4,continuous,314,314,313,314,314,313,1,1,1,590.358443755671,519.3712721919082,70.98717045329295,0.3588096703766879,2840
0_0_0_10_14_16,-25,9,6,9,27,14664466,14664468,2,10,4,continuous,602,-422,601,602,-422,601,1,1,1,780.8616421368206,314.9013757069224,465.9603697043914,1.392034556280855,1688
0_0_0_10_14_16,-25,9,6,9,28,14668562,14668564,2,10,4,continuous,7,7,6,897,-127,896,0,0,2,627.4100966693657,2.463692080819157,624.9464488003659,0.08018171191304257,508
0_0_0_10_14_16,-25,9,6,9,29,14672658,14672660,2,10,4,continuous,610,-414,609,828,-196,827,0,0,8,526.4745255763912,2.0980875902547638,524.3764194444666,0.7304604630309592,784
0_0_0_10_14_16,-25,9,6,9,30,14676754,14676756,2,10,4,continuous,794,-230,793,794,-230,793,1,1,1,687.8310887714952,178.81469749639388,509.0164106563097,0.571210159052157,920
0_0_0_10_14_16,-25,9,6,9,31,14680851,14680853,2,10,4,continuous,905,-119,904,905,-119,904,1,1,1,907.0690294816688,19.505892892660146,887.5630602044293,1.910525058294378,476
0_0_0_10_14_16,-25,9,6,9,32,14684947,14684949,2,10,4,continuous,741,-283,740,984,-40,983,0,0,49,806.0231637617312,0.9785465754649891,805.0445609214986,1.4375131003659771,160
0_0_0_10_14_16,-25,9,6,9,33,14689043,14689045,2,10,4,continuous,580,-444,579,959,-65,958,0,0,13,485.54876985549396,6.061167327389115,479.4875990817163,0.12575759767730577,260
0_0_0_10_14_16,-25,9,6,9,34,14693139,14693141,2,10,4,continuous,89,89,88,196,196,195,0,0,2,769.5891284010213,768.186564655105,1.402555905178929,0.8811732650140582,3312
0_0_0_10_14_16,-25,10,7,10,0,16054239,16054241,2,10,4,continuous,803,-221,802,803,-221,802,1,1,1,675.1780533630308,60.42130186988288,614.7567765036656,0.47968695678569706,884
0_0_0_10_14_16,-25,10,7,10,1,16058335,16058337,2,10,4,continuous,826,-198,825,826,-198,825,1,1,1,758.4182068928078,24.42825926225197,733.9900301061733,0.6978308403509252,792
0_0_0_10_14_16,-25,10,7,10,2,16062431,16062433,2,10,4,continuous,922,-102,921,922,-102,921,1,1,1,937.8927570329852,13.048333802406036,924.844455397706,2.714984037256035,408
0_0_0_10_14_16,-25,10,7,10,3,16066527,16066529,2,10,4,continuous,691,-333,690,171,171,170,0,0,11,621.3682311350858,608.2943809495919,13.07389141617331,1.0009834219512197,3412
0_0_0_10_14_16,-25,10,7,10,4,16070623,16070625,2,10,4,continuous,107,107,106,107,107,106,1,1,1,631.5126997177504,610.6185841754125,20.89405112086978,0.7760049017154198,3668
0_0_0_10_14_16,-25,10,7,10,5,16074719,16074721,2,10,4,continuous,468,468,467,183,183,182,0,0,13,489.4554024408508,475.6844871815806,13.770923674797189,0.030735665107556473,3364
0_0_0_10_14_16,-25,10,7,10,6,16078815,16078817,2,10,4,continuous,89,89,88,89,89,88,1,1,1,1021.0873904480613,1012.0449215648878,9.042404045742671,1.930072306378614,3740
0_0_0_10_14_16,-25,10,7,10,7,16082911,16082913,2,10,4,continuous,713,-311,712,1,1,0,0,0,3,528.9399320694998,528.8947874636187,0.04521246830547093,0.053059458355616894,4092
0_0_0_10_14_16,-25,10,7,10,8,16087007,16087009,2,10,4,continuous,865,-159,864,46,46,45,0,0,5,705.5205428643405,704.4402899670531,1.0802505575846058,0.13784555513650404,3912
0_0_0_10_14_16,-25,10,7,10,9,16091103,16091105,2,10,4,continuous,492,492,491,896,-128,895,0,0,21,732.9564397183409,3.1018306864132694,729.8546876788386,1.0908614231826868,512
0_0_0_10_14_16,-25,10,7,10,10,16095199,16095201,2,10,4,continuous,765,-259,764,765,-259,764,1,1,1,572.9219023236265,191.78653162678532,381.1353220463179,0.2892084689543098,1036
0_0_0_10_14_16,-25,10,7,10,11,16099295,16099297,2,10,4,continuous,1023,-1,1022,1023,-1,1022,1,1,1,821.4554759291827,0.06884964766115421,821.3866942834575,2.184821688070047,4
0_0_0_10_14_16,-25,10,7,10,12,16103391,16103393,2,10,4,continuous,597,-427,596,720,-304,719,0,0,35,605.309283292336,28.556197287926803,576.7531425177414,0.33346655947126647,1216
0_0_0_10_14_16,-25,10,7,10,13,16107487,16107489,2,10,4,continuous,562,-462,561,148,148,147,0,0,2,643.2895076519699,627.3385570048506,15.951012542231695,0.972814531653089,3504
0_0_0_10_14_16,-25,10,7,10,14,16111583,16111585,2,10,4,continuous,478,478,477,478,478,477,1,1,1,721.3971621967394,351.5153350072832,369.88182209086966,0.5585910605576834,2184
0_0_0_10_14_16,-25,10,7,10,15,16115679,16115681,2,10,4,continuous,267,267,266,267,267,266,1,1,1,540.0309389029726,471.02492497449936,69.00596886410676,0.44331233012992083,3028
0_0_0_10_14_16,-25,10,7,10,16,16119775,16119777,2,10,4,continuous,917,-107,916,739,-285,738,0,0,5,603.3506070551014,1.6864717672880973,601.6641030100529,0.4304977584815163,1140
0_0_0_10_14_16,-25,10,7,10,17,16123872,16123874,2,10,4,continuous,656,-368,655,656,-368,655,1,1,1,1331.2609720713845,332.8631336070029,998.3977962380195,3.672253502495118,1472
0_0_0_10_14_16,-25,10,7,10,18,16127968,16127970,2,10,4,continuous,889,-135,888,889,-135,888,1,1,1,787.8188365722208,79.14402928516806,708.6749359197057,1.5998627029827095,540
0_0_0_10_14_16,-25,10,7,10,19,16132064,16132066,2,10,4,continuous,510,510,509,641,-383,640,0,0,6,495.5545834082432,4.20990481826908,491.3446733006567,0.26011216536231646,1532
0_0_0_10_14_16,-25,10,7,10,20,16136160,16136162,2,10,4,continuous,860,-164,859,860,-164,859,1,1,1,744.4602764902302,66.7452308323218,677.7150892831387,1.3611831905599736,656
0_0_0_10_14_16,-25,10,7,10,21,16140256,16140258,2,10,4,continuous,553,-471,552,553,-471,552,1,1,1,770.6813429614886,124.05531975991563,646.6260894102198,0.26597133520247423,1884
0_0_0_10_14_16,-25,10,7,10,22,16144352,16144354,2,10,4,continuous,629,-395,628,629,-395,628,1,1,1,865.2788505547396,92.78457307417055,772.4942168282358,2.399445846025308,1580
0_0_0_10_14_16,-25,10,7,10,23,16148448,16148450,2,10,4,continuous,759,-265,758,30,30,29,0,0,31,556.2959003194924,554.4474437734061,1.8483927774257758,0.2580453804275016,3976
0_0_0_10_14_16,-25,10,7,10,24,16152544,16152546,2,10,4,continuous,874,-150,873,874,-150,873,1,1,1,1035.6639523777233,53.31064554014484,982.3531501485782,3.2646368627518423,600
0_0_0_10_14_16,-25,10,7,10,25,16156640,16156642,2,10,4,continuous,720,-304,719,869,-155,868,0,0,2,704.2661884378342,33.520328769789785,670.7458761606658,0.10275652312592849,620
0_0_0_10_14_16,-25,10,7,10,26,16160736,16160738,2,10,4,continuous,314,314,313,991,-33,990,0,0,5,625.1770133205533,0.9377184299474983,624.2392505652714,0.9503527240573078,132
0_0_0_10_14_16,-25,10,7,10,27,16164832,16164834,2,10,4,continuous,602,-422,601,602,-422,601,1,1,1,788.8526107371581,56.46730315733772,732.3853580402802,1.3083205683513313,1688
0_0_0_10_14_16,-25,10,7,10,28,16168928,16168930,2,10,4,continuous,7,7,6,7,7,6,1,1,1,837.3569508145595,834.7079500596046,2.648951939700112,1.7024725012358215,4068
0_0_0_10_14_16,-25,10,7,10,29,16173024,16173026,2,10,4,continuous,610,-414,609,610,-414,609,1,1,1,759.2083032979035,238.5709077800066,520.6373483178651,0.8636783207312619,1656
0_0_0_10_14_16,-25,10,7,10,30,16177120,16177122,2,10,4,continuous,826,-198,825,826,-198,825,1,1,1,664.770415965213,144.88303477085444,519.8873763805204,0.5839983044924242,792
0_0_0_10_14_16,-25,10,7,10,31,16181216,16181218,2,10,4,continuous,904,-120,903,904,-120,903,1,1,1,886.1475263330585,50.98881265225219,835.1587563632938,2.2747582229415952,480
0_0_0_10_14_16,-25,10,7,10,32,16185312,16185314,2,10,4,continuous,760,-264,759,760,-264,759,1,1,1,700.0030152850677,107.6032337689105,592.399691451199,0.8503688581170615,1056
0_0_0_10_14_16,-25,10,7,10,33,16189408,16189410,2,10,4,continuous,577,-447,576,577,-447,576,1,1,1,658.5774702249983,372.5468009255892,286.0307202525373,0.8477677662472273,1788
0_0_0_10_14_16,-25,10,7,10,34,16193504,16193506,2,10,4,continuous,930,-94,929,930,-94,929,1,1,1,681.0371593843761,1.496096206275894,679.5411287459074,0.20681555762950188,376
0_0_0_10_14_16,-25,11,8,11,0,17554608,17554610,2,10,4,continuous,222,222,221,222,222,221,1,1,1,848.8578874545101,782.9810847407497,65.87686686547863,2.2644256968990533,3208
0_0_0_10_14_16,-25,11,8,11,1,17558704,17558706,2,10,4,continuous,711,-313,710,711,-313,710,1,1,1,963.8817694864747,138.7291683861115,825.1525586110057,2.9774296008741836,1252
