dataset,target_snr_db,packet_index,frame_index,event_index,payload_symbol_index,start_sample,loratrimmer_start_sample,origin_shift,sf,os_factor,cfo_correction_mode,gt_raw_fft_bin,gt_signed_fft_bin,gt_symbol_value,loratrimmer_raw_fft_bin,loratrimmer_signed_fft_bin,loratrimmer_symbol_value,loratrimmer_raw_hit,loratrimmer_symbol_hit,loratrimmer_gt_rank,loratrimmer_peak_power,loratrimmer_front_power,loratrimmer_tail_power,loratrimmer_peak_margin_db,loratrimmer_split_sample
0_0_0_10_14_16,-22,6,4,6,0,10052780,10052782,2,10,4,continuous,803,-221,802,803,-221,802,1,1,1,769.1762979675877,102.9940475173362,666.1822926019231,4.205209002189785,884
0_0_0_10_14_16,-22,6,4,6,1,10056876,10056878,2,10,4,continuous,826,-198,825,826,-198,825,1,1,1,468.2715415219227,2.2276022230105386,466.04387500758554,2.67859329009364,792
0_0_0_10_14_16,-22,6,4,6,2,10060972,10060974,2,10,4,continuous,871,-153,870,871,-153,870,1,1,1,770.4959020717251,38.17821024009168,732.3177637872576,4.494118840231281,612
0_0_0_10_14_16,-22,6,4,6,3,10065068,10065070,2,10,4,continuous,718,-306,717,718,-306,717,1,1,1,571.8626127471771,195.46147349167225,376.4011015794859,3.2953886793419334,1224
0_0_0_10_14_16,-22,6,4,6,4,10069164,10069166,2,10,4,continuous,107,107,106,107,107,106,1,1,1,1009.2470776709567,1007.6797746422235,1.5672698807380976,6.123485537989589,3668
0_0_0_10_14_16,-22,6,4,6,5,10073260,10073262,2,10,4,continuous,468,468,467,468,468,467,1,1,1,633.0496280297893,398.9909706801611,234.05866479617637,2.748563079159215,2224
0_0_0_10_14_16,-22,6,4,6,6,10077356,10077358,2,10,4,continuous,89,89,88,89,89,88,1,1,1,450.32509805011273,439.55157503801183,10.773552153272703,0.5431419588654974,3740
0_0_0_10_14_16,-22,6,4,6,7,10081452,10081454,2,10,4,continuous,713,-311,712,713,-311,712,1,1,1,610.7093529740305,61.631186092387225,549.0782079386153,2.6876668454873442,1244
0_0_0_10_14_16,-22,6,4,6,8,10085548,10085550,2,10,4,continuous,865,-159,864,865,-159,864,1,1,1,594.1446673895962,38.06260547587549,556.0820780144494,2.6652480600383788,636
0_0_0_10_14_16,-22,6,4,6,9,10089644,10089646,2,10,4,continuous,492,492,491,492,492,491,1,1,1,433.9688592760258,215.12130807441463,218.84755471192327,1.2433134657485576,2128
0_0_0_10_14_16,-22,6,4,6,10,10093740,10093742,2,10,4,continuous,765,-259,764,765,-259,764,1,1,1,523.5328103700085,84.15439052812623,439.3784494007604,2.9252186395631794,1036
0_0_0_10_14_16,-22,6,4,6,11,10097836,10097838,2,10,4,continuous,1023,-1,1022,1023,-1,1022,1,1,1,1167.5244754749772,0.016254408887761695,1167.5082544412141,4.963086974038552,4
0_0_0_10_14_16,-22,6,4,6,12,10101932,10101934,2,10,4,continuous,597,-427,596,597,-427,596,1,1,1,375.69045806043596,116.55057687631961,259.13990121161345,1.778759157310783,1708
0_0_0_10_14_16,-22,6,4,6,13,10106028,10106030,2,10,4,continuous,562,-462,561,562,-462,561,1,1,1,368.3005440961315,271.13601300231034,97.16453571478269,1.1192650808497353,1848
0_0_0_10_14_16,-22,6,4,6,14,10110124,10110126,2,10,4,continuous,478,478,477,478,478,477,1,1,1,631.1340015800788,376.2729456040927,254.86101673208495,2.4603735119434553,2184
0_0_0_10_14_16,-22,6,4,6,15,10114220,10114222,2,10,4,continuous,267,267,266,267,267,266,1,1,1,613.7196473510858,532.1616624587632,81.55795806132868,3.236518602616376,3028
0_0_0_10_14_16,-22,6,4,6,16,10118316,10118318,2,10,4,continuous,917,-107,916,917,-107,916,1,1,1,847.8335391660985,6.181049500097871,841.6524489331205,5.088306241053658,428
0_0_0_10_14_16,-22,6,4,6,17,10122412,10122414,2,10,4,continuous,656,-368,655,656,-368,655,1,1,1,663.5053761523341,182.50032733494325,481.0050029532943,1.8692630098538652,1472
0_0_0_10_14_16,-22,6,4,6,18,10126508,10126510,2,10,4,continuous,889,-135,888,889,-135,888,1,1,1,760.8871632622106,26.809361418507994,734.0777048766176,3.2920487931993554,540
0_0_0_10_14_16,-22,6,4,6,19,10130604,10130606,2,10,4,continuous,510,510,509,510,510,509,1,1,1,640.8134311614886,217.36446767433983,423.4489703553065,0.39858516913145875,2056
0_0_0_10_14_16,-22,6,4,6,20,10134700,10134702,2,10,4,continuous,860,-164,859,860,-164,859,1,1,1,411.81641701223725,36.86269186284886,374.95376064402075,1.452364898238793,656
0_0_0_10_14_16,-22,6,4,6,21,10138797,10138799,2,10,4,continuous,553,-471,552,553,-471,552,1,1,1,603.294245648478,166.01859925944882,437.2756592617988,2.4893625315359023,1884
0_0_0_10_14_16,-22,6,4,6,22,10142893,10142895,2,10,4,continuous,629,-395,628,629,-395,628,1,1,1,443.8055515723572,166.9383757122887,276.86713581504955,2.1206701390889124,1580
0_0_0_10_14_16,-22,6,4,6,23,10146989,10146991,2,10,4,continuous,759,-265,758,759,-265,758,1,1,1,363.7262398259054,51.54297117979354,312.18329707192845,1.165351626823553,1060
0_0_0_10_14_16,-22,6,4,6,24,10151085,10151087,2,10,4,continuous,874,-150,873,874,-150,873,1,1,1,637.5349559136121,37.98981401234892,599.5450792292977,3.565106712754979,600
0_0_0_10_14_16,-22,6,4,6,25,10155181,10155183,2,10,4,continuous,720,-304,719,720,-304,719,1,1,1,718.606459161183,39.94924387944865,678.6572459810012,3.593047415357499,1216
0_0_0_10_14_16,-22,6,4,6,26,10159277,10159279,2,10,4,continuous,314,314,313,314,314,313,1,1,1,351.2753392000059,136.00284356769342,215.272467163659,1.3195313786763816,2840
0_0_0_10_14_16,-22,6,4,6,27,10163373,10163375,2,10,4,continuous,602,-422,601,602,-422,601,1,1,1,493.43193892347426,119.54962362306492,373.88234443686656,3.058155582091993,1688
0_0_0_10_14_16,-22,6,4,6,28,10167469,10167471,2,10,4,continuous,7,7,6,7,7,6,1,1,1,1128.838671922582,1128.640239203469,0.19841736039679245,5.586769016274529,4068
0_0_0_10_14_16,-22,6,4,6,29,10171565,10171567,2,10,4,continuous,610,-414,609,610,-414,609,1,1,1,520.4412622507989,107.91386901771328,412.5273864131423,1.5612678582187023,1656
0_0_0_10_14_16,-22,6,4,6,30,10175661,10175663,2,10,4,continuous,791,-233,790,791,-233,790,1,1,1,708.7522028554397,47.6322251903062,661.119938577387,4.11823620620169,932
0_0_0_10_14_16,-22,6,4,6,31,10179757,10179759,2,10,4,continuous,928,-96,927,928,-96,927,1,1,1,486.8202753507876,11.906408183199176,474.91390946970665,1.305625278443794,384
0_0_0_10_14_16,-22,6,4,6,32,10183853,10183855,2,10,4,continuous,760,-264,759,760,-264,759,1,1,1,422.3898977630745,25.544591795383003,396.845296829506,2.3781896375607765,1056
0_0_0_10_14_16,-22,6,4,6,33,10187949,10187951,2,10,4,continuous,584,-440,583,584,-440,583,1,1,1,709.1984729939286,329.15097677939144,380.0475516641782,1.9201897340173937,1760
0_0_0_10_14_16,-22,6,4,6,34,10192045,10192047,2,10,4,continuous,932,-92,931,932,-92,931,1,1,1,665.9507625919105,20.91819023407015,645.0324557968198,3.639197842062583,368
0_0_0_10_14_16,-22,8,5,8,0,13053509,13053511,2,10,4,continuous,803,-221,802,803,-221,802,1,1,1,718.5813334335091,6.032254030612368,712.5492068373132,3.6604056073964095,884
0_0_0_10_14_16,-22,8,5,8,1,13057605,13057607,2,10,4,continuous,711,-313,710,711,-313,710,1,1,1,624.9822530719803,76.46102593763595,548.5212395395537,2.3604170117198024,1252
0_0_0_10_14_16,-22,8,5,8,2,13061701,13061703,2,10,4,continuous,922,-102,921,922,-102,921,1,1,1,1097.2405554218603,32.14141392003626,1065.0990297126411,6.573666794196925,408
0_0_0_10_14_16,-22,8,5,8,3,13065797,13065799,2,10,4,continuous,691,-333,690,691,-333,690,1,1,1,1018.6803449480549,104.77176806191437,913.9085499795618,5.471752521913525,1332
0_0_0_10_14_16,-22,8,5,8,4,13069894,13069896,2,10,4,continuous,86,86,85,86,86,85,1,1,1,828.0239229725339,813.7980052928469,14.22600640199704,4.977558310693748,3752
0_0_0_10_14_16,-22,8,5,8,5,13073990,13073992,2,10,4,continuous,468,468,467,468,468,467,1,1,1,437.0106032088006,210.8910685144513,226.11951778556522,1.0044882277502434,2224
0_0_0_10_14_16,-22,8,5,8,6,13078086,13078088,2,10,4,continuous,89,89,88,89,89,88,1,1,1,1253.3854879741962,1241.7616220823038,11.624020903853776,6.36818104341184,3740
0_0_0_10_14_16,-22,8,5,8,7,13082182,13082184,2,10,4,continuous,713,-311,712,713,-311,712,1,1,1,744.7949147922127,190.55606003387726,554.2389290759248,4.259489575757103,1244
0_0_0_10_14_16,-22,8,5,8,8,13086278,13086280,2,10,4,continuous,865,-159,864,865,-159,864,1,1,1,936.9336779237531,10.448381115112452,926.4854187249775,3.390699250590914,636
0_0_0_10_14_16,-22,8,5,8,9,13090374,13090376,2,10,4,continuous,492,492,491,492,492,491,1,1,1,501.8824408378714,243.43802248727687,258.44443295378375,2.614514866100301,2128
0_0_0_10_14_16,-22,8,5,8,10,13094470,13094472,2,10,4,continuous,765,-259,764,765,-259,764,1,1,1,720.5352919373008,79.65782907439485,640.8774952931194,4.29370265207911,1036
0_0_0_10_14_16,-22,8,5,8,11,13098566,13098568,2,10,4,continuous,1023,-1,1022,1023,-1,1022,1,1,1,1160.4321487676848,0.003339209791105468,1160.4287336516393,6.391285904625212,4
0_0_0_10_14_16,-22,8,5,8,12,13102662,13102664,2,10,4,continuous,597,-427,596,597,-427,596,1,1,1,318.56312614859803,41.86984442773428,276.6932436279967,0.8559216940553843,1708
0_0_0_10_14_16,-22,8,5,8,13,13106758,13106760,2,10,4,continuous,562,-462,561,562,-462,561,1,1,1,752.5204283622188,376.0943162729529,376.4260291126389,3.6849805920716143,1848
0_0_0_10_14_16,-22,8,5,8,14,13110854,13110856,2,10,4,continuous,478,478,477,478,478,477,1,1,1,765.6384742815317,511.6958671859111,253.94266730558962,2.543026628024912,2184
0_0_0_10_14_16,-22,8,5,8,15,13114950,13114952,2,10,4,continuous,267,267,266,267,267,266,1,1,1,929.2693863341758,895.9333325256043,33.336134932405,5.7134817685909765,3028
0_0_0_10_14_16,-22,8,5,8,16,13119046,13119048,2,10,4,continuous,917,-107,916,917,-107,916,1,1,1,1158.5309518537406,28.83675558283159,1129.6940638131234,7.012128550273335,428
0_0_0_10_14_16,-22,8,5,8,17,13123142,13123144,2,10,4,continuous,656,-368,655,656,-368,655,1,1,1,774.1938329286213,157.38651677561052,616.8072360264543,2.1983255480318307,1472
0_0_0_10_14_16,-22,8,5,8,18,13127238,13127240,2,10,4,continuous,889,-135,888,889,-135,888,1,1,1,1309.5134113421227,57.693894195840585,1251.8196583677047,6.248428720316418,540
0_0_0_10_14_16,-22,8,5,8,19,13131334,13131336,2,10,4,continuous,510,510,509,510,510,509,1,1,1,457.5527248674962,268.3959989076332,189.15673961840116,0.7309127827185598,2056
0_0_0_10_14_16,-22,8,5,8,20,13135430,13135432,2,10,4,continuous,860,-164,859,860,-164,859,1,1,1,590.3650345750066,23.64812682874486,566.7169513790985,3.121659223414983,656
0_0_0_10_14_16,-22,8,5,8,21,13139526,13139528,2,10,4,continuous,553,-471,552,553,-471,552,1,1,1,400.480089831701,351.8555024115667,48.62462751330168,0.44644576340903885,1884
0_0_0_10_14_16,-22,8,5,8,22,13143622,13143624,2,10,4,continuous,629,-395,628,629,-395,628,1,1,1,726.8171755510921,186.51177217570236,540.3054412721359,3.338675188786459,1580
0_0_0_10_14_16,-22,8,5,8,23,13147718,13147720,2,10,4,continuous,759,-265,758,759,-265,758,1,1,1,1116.493432034294,14.937935587109337,1101.5554148894043,5.658737823214311,1060
0_0_0_10_14_16,-22,8,5,8,24,13151814,13151816,2,10,4,continuous,874,-150,873,874,-150,873,1,1,1,931.2684981736586,30.89252537391918,900.3758492141626,4.727540578120653,600
0_0_0_10_14_16,-22,8,5,8,25,13155910,13155912,2,10,4,continuous,720,-304,719,720,-304,719,1,1,1,671.2831261419533,135.83672333390746,535.4464796125985,0.9832333298722952,1216
0_0_0_10_14_16,-22,8,5,8,26,13160006,13160008,2,10,4,continuous,314,314,313,314,314,313,1,1,1,485.81877468624225,294.638725393148,191.18000380659942,1.372945060492966,2840
0_0_0_10_14_16,-22,8,5,8,27,13164102,13164104,2,10,4,continuous,602,-422,601,602,-422,601,1,1,1,464.4233562682093,272.0275628415293,192.39579933869848,2.3277747271698996,1688
0_0_0_10_14_16,-22,8,5,8,28,13168198,13168200,2,10,4,continuous,7,7,6,7,7,6,1,1,1,931.3463823200766,931.2239251821666,0.1225252971459183,4.959245928101609,4068
0_0_0_10_14_16,-22,8,5,8,29,13172294,13172296,2,10,4,continuous,610,-414,609,946,-78,945,0,0,2,429.18506283205716,2.478789041922838,426.70623647041066,0.6326027637856847,312
0_0_0_10_14_16,-22,8,5,8,30,13176390,13176392,2,10,4,continuous,775,-249,774,775,-249,774,1,1,1,891.4256401306557,105.47843266367634,785.947192204163,4.005044582880318,996
0_0_0_10_14_16,-22,8,5,8,31,13180486,13180488,2,10,4,continuous,920,-104,919,920,-104,919,1,1,1,675.187998654945,28.26753011139637,646.9205518988018,3.5997232629618807,416
0_0_0_10_14_16,-22,8,5,8,32,13184582,13184584,2,10,4,continuous,753,-271,752,753,-271,752,1,1,1,485.2615638994905,45.864359722128036,439.3972147344103,2.231528641781392,1084
0_0_0_10_14_16,-22,8,5,8,33,13188678,13188680,2,10,4,continuous,586,-438,585,586,-438,585,1,1,1,375.8178802007833,193.89497937630222,181.92291990396058,1.0458929387371654,1752
0_0_0_10_14_16,-22,8,5,8,34,13192774,13192776,2,10,4,continuous,91,91,90,91,91,90,1,1,1,1176.1050129222676,1170.1290619897336,5.9759355887420345,5.034313885486201,3732
0_0_0_10_14_16,-22,9,6,9,0,14553874,14553876,2,10,4,continuous,222,222,221,222,222,221,1,1,1,753.5333191043937,714.6678317702755,38.86545909939855,4.534437922886444,3208
0_0_0_10_14_16,-22,9,6,9,1,14557970,14557972,2,10,4,continuous,826,-198,825,826,-198,825,1,1,1,1446.8568228807644,50.08909427840353,1396.7678110720153,7.659137618945051,792
0_0_0_10_14_16,-22,9,6,9,2,14562066,14562068,2,10,4,continuous,922,-102,921,922,-102,921,1,1,1,870.1758942722954,8.349032806342676,861.8268693258469,4.170435672842512,408
0_0_0_10_14_16,-22,9,6,9,3,14566162,14566164,2,10,4,continuous,691,-333,690,827,-197,826,0,0,2,432.758314914889,0.5457556700207887,432.21253031668545,0.856922078710884,788
0_0_0_10_14_16,-22,9,6,9,4,14570258,14570260,2,10,4,continuous,86,86,85,86,86,85,1,1,1,1202.5396661001735,1201.6674608489304,0.8720881168291221,6.227370655515472,3752
0_0_0_10_14_16,-22,9,6,9,5,14574354,14574356,2,10,4,continuous,468,468,467,468,468,467,1,1,1,355.48455579766687,203.05855466712453,152.42596197380595,1.645983735325636,2224
0_0_0_10_14_16,-22,9,6,9,6,14578450,14578452,2,10,4,continuous,89,89,88,89,89,88,1,1,1,1186.3283335622275,1162.1018663877805,24.22649412641618,6.576137916433044,3740
0_0_0_10_14_16,-22,9,6,9,7,14582546,14582548,2,10,4,continuous,713,-311,712,713,-311,712,1,1,1,1196.8259620619065,106.98867496997104,1089.8372665754432,3.3935983342376197,1244
0_0_0_10_14_16,-22,9,6,9,8,14586642,14586644,2,10,4,continuous,865,-159,864,865,-159,864,1,1,1,580.466370607538,65.94846131165582,514.517890560363,2.6910566391684037,636
0_0_0_10_14_16,-22,9,6,9,9,14590738,14590740,2,10,4,continuous,492,492,491,492,492,491,1,1,1,572.4071637500965,302.19517599976666,270.21204721936215,1.8598828399104699,2128
0_0_0_10_14_16,-22,9,6,9,10,14594834,14594836,2,10,4,continuous,765,-259,764,765,-259,764,1,1,1,624.2456246304037,54.01312923205757,570.2325307036076,2.193192878707952,1036
0_0_0_10_14_16,-22,9,6,9,11,14598930,14598932,2,10,4,continuous,1023,-1,1022,1023,-1,1022,1,1,1,1014.517890136331,0.1097025661478279,1014.4083163154328,6.079190474341816,4
0_0_0_10_14_16,-22,9,6,9,12,14603026,14603028,2,10,4,continuous,597,-427,596,597,-427,596,1,1,1,447.8166293954682,243.14427159734802,204.67237044854846,1.8615316224750587,1708
0_0_0_10_14_16,-22,9,6,9,13,14607122,14607124,2,10,4,continuous,562,-462,561,562,-462,561,1,1,1,718.6449664534093,208.9311117151556,509.71382706052924,2.6726766798795936,1848
0_0_0_10_14_16,-22,9,6,9,14,14611218,14611220,2,10,4,continuous,478,478,477,478,478,477,1,1,1,704.9734539521305,379.67542613973484,325.29812972285606,2.4206491263703347,2184
0_0_0_10_14_16,-22,9,6,9,15,14615314,14615316,2,10,4,continuous,267,267,266,267,267,266,1,1,1,493.5352047244271,431.300380632766,62.23482791517063,2.9208052123198898,3028
0_0_0_10_14_16,-22,9,6,9,16,14619410,14619412,2,10,4,continuous,917,-107,916,917,-107,916,1,1,1,947.9816187909421,38.989966599589536,908.991623434995,4.147304286195821,428
0_0_0_10_14_16,-22,9,6,9,17,14623506,14623508,2,10,4,continuous,656,-368,655,656,-368,655,1,1,1,604.3220323932803,58.05828442107531,546.2637001741568,3.4419625957468956,1472
0_0_0_10_14_16,-22,9,6,9,18,14627602,14627604,2,10,4,continuous,889,-135,888,889,-135,888,1,1,1,912.7392132778971,1.1618824297354458,911.5773166781763,4.545117320782184,540
0_0_0_10_14_16,-22,9,6,9,19,14631698,14631700,2,10,4,continuous,510,510,509,510,510,509,1,1,1,360.7427165011941,222.48763208636007,138.2550689733091,1.2621860371843625,2056
0_0_0_10_14_16,-22,9,6,9,20,14635794,14635796,2,10,4,continuous,860,-164,859,860,-164,859,1,1,1,496.91876004808387,28.819194200347116,468.09964782614406,2.46157334627277,656
0_0_0_10_14_16,-22,9,6,9,21,14639890,14639892,2,10,4,continuous,553,-471,552,553,-471,552,1,1,1,772.7476154275537,248.8700934943438,523.8775046202072,2.2660124986998316,1884
0_0_0_10_14_16,-22,9,6,9,22,14643986,14643988,2,10,4,continuous,629,-395,628,629,-395,628,1,1,1,432.7517496098126,76.20158587826042,356.5501837509493,2.3405834052159196,1580
0_0_0_10_14_16,-22,9,6,9,23,14648082,14648084,2,10,4,continuous,759,-265,758,759,-265,758,1,1,1,952.8277065922739,43.352362725440805,909.4754118387973,4.7345947176474965,1060
0_0_0_10_14_16,-22,9,6,9,24,14652178,14652180,2,10,4,continuous,874,-150,873,874,-150,873,1,1,1,625.8968880760749,9.111371393767058,616.7855705244729,3.8957902423500452,600
0_0_0_10_14_16,-22,9,6,9,25,14656274,14656276,2,10,4,continuous,720,-304,719,720,-304,719,1,1,1,806.6694235543146,87.31786188728718,719.3514654244804,3.110387669551095,1216
0_0_0_10_14_16,-22,9,6,9,26,14660370,14660372,2,10,4,continuous,314,314,313,314,314,313,1,1,1,555.974193914587,481.30735186445605,74.66681179348348,1.7111511939971535,2840
0_0_0_10_14_16,-22,9,6,9,27,14664466,14664468,2,10,4,continuous,602,-422,601,602,-422,601,1,1,1,688.3222781904806,267.8514733095854,420.47072734119234,2.6080498634104057,1688
0_0_0_10_14_16,-22,9,6,9,28,14668562,14668564,2,10,4,continuous,7,7,6,7,7,6,1,1,1,691.6284599348137,691.4488594834694,0.1796640230594326,3.4078579791122583,4068
0_0_0_10_14_16,-22,9,6,9,29,14672658,14672660,2,10,4,continuous,610,-414,609,610,-414,609,1,1,1,391.46083920408273,120.01692967879468,271.4439455031425,0.887068869172936,1656
0_0_0_10_14_16,-22,9,6,9,30,14676754,14676756,2,10,4,continuous,794,-230,793,794,-230,793,1,1,1,644.912609406515,121.91813875667985,522.9944095073733,3.2847793763234847,920
0_0_0_10_14_16,-22,9,6,9,31,14680851,14680853,2,10,4,continuous,905,-119,904,905,-119,904,1,1,1,867.106999081938,16.52685083666525,850.580011204005,4.716574493299151,476
0_0_0_10_14_16,-22,9,6,9,32,14684947,14684949,2,10,4,continuous,741,-283,740,984,-40,983,0,0,2,403.2084844524938,0.46208721776304174,402.7464334055048,0.9623821342606944,160
0_0_0_10_14_16,-22,9,6,9,33,14689043,14689045,2,10,4,continuous,580,-444,579,580,-444,579,1,1,1,341.5270758254467,279.9589710475593,61.56806172423899,1.4312121861060163,1776
0_0_0_10_14_16,-22,9,6,9,34,14693139,14693141,2,10,4,continuous,89,89,88,89,89,88,1,1,1,631.0314795359636,628.1368307792663,2.8946380287354714,2.1335303096508387,3740
0_0_0_10_14_16,-22,10,7,10,0,16054239,16054241,2,10,4,continuous,803,-221,802,803,-221,802,1,1,1,667.6957309461723,55.81716428735148,611.8785363410716,3.4202345306364164,884
0_0_0_10_14_16,-22,10,7,10,1,16058335,16058337,2,10,4,continuous,826,-198,825,826,-198,825,1,1,1,726.5515960340344,28.010610756233515,698.5410249937765,3.5322212048681703,792
0_0_0_10_14_16,-22,10,7,10,2,16062431,16062433,2,10,4,continuous,922,-102,921,922,-102,921,1,1,1,897.5187651840483,11.98080433169963,885.5380590305693,5.530980055434844,408
0_0_0_10_14_16,-22,10,7,10,3,16066527,16066529,2,10,4,continuous,691,-333,690,691,-333,690,1,1,1,401.711779673602,86.42674002793228,315.2850695739655,1.0915306205191797,1332
0_0_0_10_14_16,-22,10,7,10,4,16070623,16070625,2,10,4,continuous,107,107,106,107,107,106,1,1,1,643.0331078238016,625.518643370353,17.514392344969394,3.83690964039498,3668
0_0_0_10_14_16,-22,10,7,10,5,16074719,16074721,2,10,4,continuous,468,468,467,468,468,467,1,1,1,335.7332431496616,268.49790827161,67.23533122721368,1.3651328197373223,2224
0_0_0_10_14_16,-22,10,7,10,6,16078815,16078817,2,10,4,continuous,89,89,88,89,89,88,1,1,1,954.628045983216,946.4882120364638,8.139807926771084,4.648004683388615,3740
0_0_0_10_14_16,-22,10,7,10,7,16082911,16082913,2,10,4,continuous,713,-311,712,713,-311,712,1,1,1,509.0486175462611,74.32316918199788,434.7254837358087,2.83369303777734,1244
0_0_0_10_14_16,-22,10,7,10,8,16087007,16087009,2,10,4,continuous,865,-159,864,865,-159,864,1,1,1,466.0698250635187,40.28430579863182,425.78556380958344,1.2104918627633665,636
0_0_0_10_14_16,-22,10,7,10,9,16091103,16091105,2,10,4,continuous,492,492,491,896,-128,895,0,0,2,366.28456898928005,1.4848276254367787,364.7997583330908,0.12854855979867502,512
0_0_0_10_14_16,-22,10,7,10,10,16095199,16095201,2,10,4,continuous,765,-259,764,765,-259,764,1,1,1,567.3773616596773,146.57921308169992,420.7980961241674,3.225267185248322,1036
0_0_0_10_14_16,-22,10,7,10,11,16099295,16099297,2,10,4,continuous,1023,-1,1022,1023,-1,1022,1,1,1,841.4304551334843,0.03204293571330674,841.3984176450149,5.287176958103864,4
0_0_0_10_14_16,-22,10,7,10,12,16103391,16103393,2,10,4,continuous,597,-427,596,597,-427,596,1,1,1,336.8939547655691,165.86437017004542,171.02959763265855,0.4370526893326867,1708
0_0_0_10_14_16,-22,10,7,10,13,16107487,16107489,2,10,4,continuous,562,-462,561,562,-462,561,1,1,1,504.16003156672105,202.89163771999964,301.2683825716849,1.9557812693436036,1848
0_0_0_10_14_16,-22,10,7,10,14,16111583,16111585,2,10,4,continuous,478,478,477,478,478,477,1,1,1,642.7924717582428,324.91005896835844,317.8823489574461,2.0214326317713147,2184
0_0_0_10_14_16,-22,10,7,10,15,16115679,16115681,2,10,4,continuous,267,267,266,267,267,266,1,1,1,537.6596658704259,478.0132661945245,59.64641943677772,3.427072005358012,3028
0_0_0_10_14_16,-22,10,7,10,16,16119775,16119777,2,10,4,continuous,917,-107,916,917,-107,916,1,1,1,544.1148007346114,11.820476332954582,532.2942817480298,2.552437838561477,428
0_0_0_10_14_16,-22,10,7,10,17,16123872,16123874,2,10,4,continuous,656,-368,655,656,-368,655,1,1,1,1010.1654959294137,258.5152460717438,751.6502274901724,4.147896399013335,1472
0_0_0_10_14_16,-22,10,7,10,18,16127968,16127970,2,10,4,continuous,889,-135,888,889,-135,888,1,1,1,771.4201951801335,56.073091423710366,715.3471638394763,4.546508682366924,540
0_0_0_10_14_16,-22,10,7,10,19,16132064,16132066,2,10,4,continuous,510,510,509,510,510,509,1,1,1,435.38718830317976,73.68169151032998,361.7054453250223,2.432337532637719,2056
0_0_0_10_14_16,-22,10,7,10,20,16136160,16136162,2,10,4,continuous,860,-164,859,860,-164,859,1,1,1,737.715311027092,52.591518462459646,685.1237674254307,4.333997122659486,656
0_0_0_10_14_16,-22,10,7,10,21,16140256,16140258,2,10,4,continuous,553,-471,552,553,-471,552,1,1,1,670.747870892691,147.13987349691524,523.6079945784413,2.690038503148406,1884
0_0_0_10_14_16,-22,10,7,10,22,16144352,16144354,2,10,4,continuous,629,-395,628,629,-395,628,1,1,1,718.0425569892477,86.30874120680187,631.7337906737994,3.123280935010244,1580
0_0_0_10_14_16,-22,10,7,10,23,16148448,16148450,2,10,4,continuous,759,-265,758,759,-265,758,1,1,1,368.8170611188916,32.30164403419645,336.51539697899926,1.189993679446886,1060
0_0_0_10_14_16,-22,10,7,10,24,16152544,16152546,2,10,4,continuous,874,-150,873,874,-150,873,1,1,1,941.0438501489843,39.52457770728102,901.5191961693599,5.874312933638876,600
0_0_0_10_14_16,-22,10,7,10,25,16156640,16156642,2,10,4,continuous,720,-304,719,720,-304,719,1,1,1,631.0868141344145,156.61809457566505,474.46874487156396,2.534060455808847,1216
0_0_0_10_14_16,-22,10,7,10,26,16160736,16160738,2,10,4,continuous,314,314,313,314,314,313,1,1,1,484.7424892697745,357.28831687068697,127.45413644482507,1.8858575884058482,2840
0_0_0_10_14_16,-22,10,7,10,27,16164832,16164834,2,10,4,continuous,602,-422,601,602,-422,601,1,1,1,682.7850798606014,83.4518544080429,599.3332095705739,3.692590194588012,1688
0_0_0_10_14_16,-22,10,7,10,28,16168928,16168930,2,10,4,continuous,7,7,6,7,7,6,1,1,1,865.8382855683344,864.4316062681391,1.406753707504471,4.870220547275357,4068
0_0_0_10_14_16,-22,10,7,10,29,16173024,16173026,2,10,4,continuous,610,-414,609,610,-414,609,1,1,1,659.3179001830731,203.04581262915235,456.2720783340191,3.2187067075614593,1656
0_0_0_10_14_16,-22,10,7,10,30,16177120,16177122,2,10,4,continuous,826,-198,825,826,-198,825,1,1,1,639.8313828895052,105.12275032770525,534.7086243113336,3.2693547475003246,792
0_0_0_10_14_16,-22,10,7,10,31,16181216,16181218,2,10,4,continuous,904,-120,903,904,-120,903,1,1,1,847.0351836400405,37.74040497724542,809.2947356213963,4.24632262448377,480
0_0_0_10_14_16,-22,10,7,10,32,16185312,16185314,2,10,4,continuous,760,-264,759,760,-264,759,1,1,1,655.8255566142188,86.53503440183727,569.2905609739521,3.567502885889996,1056
0_0_0_10_14_16,-22,10,7,10,33,16189408,16189410,2,10,4,continuous,577,-447,576,577,-447,576,1,1,1,589.3414767118884,310.5681170074479,278.773374530266,2.571559370987991,1788
0_0_0_10_14_16,-22,10,7,10,34,16193504,16193506,2,10,4,continuous,930,-94,929,930,-94,929,1,1,1,716.6037693313538,2.8674915905318272,713.7362935792462,3.4007069011967133,376
0_0_0_10_14_16,-22,11,8,11,0,17554608,17554610,2,10,4,continuous,222,222,221,222,222,221,1,1,1,800.720080401079,739.8267609327786,60.89331387973516,5.046316048934961,3208
0_0_0_10_14_16,-22,11,8,11,1,17558704,17558706,2,10,4,continuous,711,-313,710,711,-313,710,1,1,1,855.3784353066039,126.25163580273237,729.1267728540972,5.454394298155281,1252
0_0_0_10_14_16,-22,11,8,11,2,17562800,17562802,2,10,4,continuous,871,-153,870,871,-153,870,1,1,1,1063.0284172658105,24.963359207546546,1038.0651131131197,4.8998137839614895,612
