dataset,target_snr_db,packet_index,frame_index,event_index,payload_symbol_index,start_sample,loratrimmer_start_sample,origin_shift,sf,os_factor,cfo_correction_mode,gt_raw_fft_bin,gt_signed_fft_bin,gt_symbol_value,loratrimmer_raw_fft_bin,loratrimmer_signed_fft_bin,loratrimmer_symbol_value,loratrimmer_raw_hit,loratrimmer_symbol_hit,loratrimmer_gt_rank,loratrimmer_peak_power,loratrimmer_front_power,loratrimmer_tail_power,loratrimmer_peak_margin_db,loratrimmer_split_sample
0_0_0_10_14_16,-26,6,4,6,0,10052780,10052782,2,10,4,continuous,803,-221,802,803,-221,802,1,1,1,839.8312088525208,149.23999084421666,690.5913427958039,0.5798385078970084,884
0_0_0_10_14_16,-26,6,4,6,1,10056876,10056878,2,10,4,continuous,826,-198,825,20,20,19,0,0,22,630.6928168503216,629.2777787525383,1.4150639228049045,0.060334417104258166,4016
0_0_0_10_14_16,-26,6,4,6,2,10060972,10060974,2,10,4,continuous,871,-153,870,871,-153,870,1,1,1,810.1108506453713,48.84706258919527,761.2638016377468,0.6968477511614535,612
0_0_0_10_14_16,-26,6,4,6,3,10065068,10065070,2,10,4,continuous,718,-306,717,617,-407,616,0,0,2,669.1018184830682,133.84674746185283,535.2550508860187,0.2834113314696782,1628
0_0_0_10_14_16,-26,6,4,6,4,10069164,10069166,2,10,4,continuous,107,107,106,107,107,106,1,1,1,1274.4413723888465,1274.110016801642,0.33151718229652255,3.2031624366641047,3668
0_0_0_10_14_16,-26,6,4,6,5,10073260,10073262,2,10,4,continuous,468,468,467,468,468,467,1,1,1,769.4232710426186,500.9352105232121,268.48803561125897,1.2841740207663201,2224
0_0_0_10_14_16,-26,6,4,6,6,10077356,10077358,2,10,4,continuous,89,89,88,948,-76,947,0,0,17,1005.6098813264725,0.6102711198178951,1004.9997185216382,0.5951830510255656,304
0_0_0_10_14_16,-26,6,4,6,7,10081452,10081454,2,10,4,continuous,713,-311,712,853,-171,852,0,0,2,813.9880369593884,32.54835144934623,781.43971337552,0.6511662952866237,684
0_0_0_10_14_16,-26,6,4,6,8,10085548,10085550,2,10,4,continuous,865,-159,864,52,52,51,0,0,5,814.9023702273439,813.8985830939282,1.0037914456828394,0.13875345532220365,3888
0_0_0_10_14_16,-26,6,4,6,9,10089644,10089646,2,10,4,continuous,492,492,491,101,101,100,0,0,9,674.1010524361118,664.8719731182791,9.22912985117955,0.022943581247400147,3692
0_0_0_10_14_16,-26,6,4,6,10,10093740,10093742,2,10,4,continuous,765,-259,764,32,32,31,0,0,5,661.318308981989,655.7599369176207,5.558424370628302,0.46466520195405425,3968
0_0_0_10_14_16,-26,6,4,6,11,10097836,10097838,2,10,4,continuous,1023,-1,1022,1023,-1,1022,1,1,1,1335.6287213145845,0.03355692586929493,1335.5952222657504,1.5662014077225996,4
0_0_0_10_14_16,-26,6,4,6,12,10101932,10101934,2,10,4,continuous,597,-427,596,1007,-17,1006,0,0,38,625.3191875428993,1.0549213354520501,624.264244818748,0.010033227082419365,68
0_0_0_10_14_16,-26,6,4,6,13,10106028,10106030,2,10,4,continuous,562,-462,561,278,278,277,0,0,27,708.9706858453465,585.2523548604694,123.71831696905794,0.32297662668676336,2984
0_0_0_10_14_16,-26,6,4,6,14,10110124,10110126,2,10,4,continuous,478,478,477,187,187,186,0,0,2,788.0276116363241,756.7319978012647,31.29571097781678,0.20064735640923453,3348
0_0_0_10_14_16,-26,6,4,6,15,10114220,10114222,2,10,4,continuous,267,267,266,32,32,31,0,0,3,734.8520086722219,734.4180932316957,0.4339244989033659,0.16451637243196454,3968
0_0_0_10_14_16,-26,6,4,6,16,10118316,10118318,2,10,4,continuous,917,-107,916,917,-107,916,1,1,1,907.8333322555272,5.851268604055067,901.9821443800464,1.3448006646682567,428
0_0_0_10_14_16,-26,6,4,6,17,10122412,10122414,2,10,4,continuous,656,-368,655,656,-368,655,1,1,1,762.1402867608449,219.2011030365904,542.9391468042159,0.8021316689048509,1472
0_0_0_10_14_16,-26,6,4,6,18,10126508,10126510,2,10,4,continuous,889,-135,888,889,-135,888,1,1,1,806.4364504252992,33.090661286540865,773.345785747556,0.10379187778344659,540
0_0_0_10_14_16,-26,6,4,6,19,10130604,10130606,2,10,4,continuous,510,510,509,509,509,508,0,0,2,924.1761867570358,96.11915372638124,828.0569965032612,0.4772627994821914,2060
0_0_0_10_14_16,-26,6,4,6,20,10134700,10134702,2,10,4,continuous,860,-164,859,1000,-24,999,0,0,52,733.2532169102706,3.4559067829725336,729.7973405974517,0.4774954834532063,96
0_0_0_10_14_16,-26,6,4,6,21,10138797,10138799,2,10,4,continuous,553,-471,552,941,-83,940,0,0,2,857.9743946125166,4.261669766041508,853.7127273547704,0.9769995205975569,332
0_0_0_10_14_16,-26,6,4,6,22,10142893,10142895,2,10,4,continuous,629,-395,628,255,255,254,0,0,23,680.595646371853,673.2865711404775,7.309021001945041,0.0028676585913978577,3076
0_0_0_10_14_16,-26,6,4,6,23,10146989,10146991,2,10,4,continuous,759,-265,758,1019,-5,1018,0,0,45,696.1914313938994,0.03245416114428901,696.1588992630673,0.1524301205377362,20
0_0_0_10_14_16,-26,6,4,6,24,10151085,10151087,2,10,4,continuous,874,-150,873,347,347,346,0,0,2,700.584479415138,597.9541215844365,102.63037013335475,0.42672351945770337,2708
0_0_0_10_14_16,-26,6,4,6,25,10155181,10155183,2,10,4,continuous,720,-304,719,720,-304,719,1,1,1,845.9878480027949,33.00611027148176,812.9817712097001,1.2149108960569124,1216
0_0_0_10_14_16,-26,6,4,6,26,10159277,10159279,2,10,4,continuous,314,314,313,90,90,89,0,0,29,650.2283138966038,649.3740478315194,0.8542699593299581,0.8935070773541209,3736
0_0_0_10_14_16,-26,6,4,6,27,10163373,10163375,2,10,4,continuous,602,-422,601,891,-133,890,0,0,7,613.396582819156,31.63815061524259,581.7583983408972,0.14586359305376165,532
0_0_0_10_14_16,-26,6,4,6,28,10167469,10167471,2,10,4,continuous,7,7,6,7,7,6,1,1,1,1227.6568091937677,1227.0892553576848,0.5674866456188568,1.9596885065969707,4068
0_0_0_10_14_16,-26,6,4,6,29,10171565,10171567,2,10,4,continuous,610,-414,609,77,77,76,0,0,3,914.0643564986424,912.7241974734361,1.3401014389423016,2.246082811009416,3788
0_0_0_10_14_16,-26,6,4,6,30,10175661,10175663,2,10,4,continuous,791,-233,790,791,-233,790,1,1,1,768.7512680237726,45.17484602873176,723.576499429063,1.2223470560793313,932
0_0_0_10_14_16,-26,6,4,6,31,10179757,10179759,2,10,4,continuous,928,-96,927,1009,-15,1008,0,0,30,906.6765022022346,1.7624718520784077,904.9139910999949,1.4490229648776016,60
0_0_0_10_14_16,-26,6,4,6,32,10183853,10183855,2,10,4,continuous,760,-264,759,73,73,72,0,0,17,621.3668077556845,621.1637987369977,0.20306595260227045,0.3166588482493071,3804
0_0_0_10_14_16,-26,6,4,6,33,10187949,10187951,2,10,4,continuous,584,-440,583,584,-440,583,1,1,1,925.5421627250507,501.77092667189214,423.77119804176647,1.167697424764137,1760
0_0_0_10_14_16,-26,6,4,6,34,10192045,10192047,2,10,4,continuous,932,-92,931,777,-247,776,0,0,4,725.4824011184255,70.23907954561315,655.2432603809466,0.33016517578303484,988
0_0_0_10_14_16,-26,8,5,8,0,13053509,13053511,2,10,4,continuous,803,-221,802,803,-221,802,1,1,1,854.3462055879062,0.04844226905993309,854.2978775614066,0.42830915573841005,884
0_0_0_10_14_16,-26,8,5,8,1,13057605,13057607,2,10,4,continuous,711,-313,710,1010,-14,1009,0,0,2,817.1880649745219,0.6370122976053842,816.5510106726906,0.5808351041408238,56
0_0_0_10_14_16,-26,8,5,8,2,13061701,13061703,2,10,4,continuous,922,-102,921,922,-102,921,1,1,1,1311.7375562483248,50.85479126833644,1260.8826807144053,3.162382209842884,408
0_0_0_10_14_16,-26,8,5,8,3,13065797,13065799,2,10,4,continuous,691,-333,690,691,-333,690,1,1,1,1386.190956117288,103.21367357009967,1282.9770696118069,2.801790864563083,1332
0_0_0_10_14_16,-26,8,5,8,4,13069894,13069896,2,10,4,continuous,86,86,85,86,86,85,1,1,1,819.8873587355286,800.3255831572907,19.561697691956393,0.9464554369924256,3752
0_0_0_10_14_16,-26,8,5,8,5,13073990,13073992,2,10,4,continuous,468,468,467,1007,-17,1006,0,0,17,872.7902940197619,4.747363913371843,868.0428374605254,0.59084695511093,68
0_0_0_10_14_16,-26,8,5,8,6,13078086,13078088,2,10,4,continuous,89,89,88,89,89,88,1,1,1,1534.585232836973,1515.4840681401727,19.101195758386222,3.227179792859722,3740
0_0_0_10_14_16,-26,8,5,8,7,13082182,13082184,2,10,4,continuous,713,-311,712,713,-311,712,1,1,1,885.115274729269,272.8269919397937,612.2883240847915,1.0482097796665442,1244
0_0_0_10_14_16,-26,8,5,8,8,13086278,13086280,2,10,4,continuous,865,-159,864,167,167,166,0,0,2,1083.1409624586072,1068.669248071037,14.471779570953117,0.13313294695046332,3428
0_0_0_10_14_16,-26,8,5,8,9,13090374,13090376,2,10,4,continuous,492,492,491,781,-243,780,0,0,7,693.72608956112,51.80872421576624,641.9174350665036,0.5241765964488266,972
0_0_0_10_14_16,-26,8,5,8,10,13094470,13094472,2,10,4,continuous,765,-259,764,765,-259,764,1,1,1,790.2372410882381,94.00811375631888,696.2291932528175,0.6900871483651103,1036
0_0_0_10_14_16,-26,8,5,8,11,13098566,13098568,2,10,4,continuous,1023,-1,1022,1023,-1,1022,1,1,1,1321.5848816882046,0.005951324686818194,1321.5790056163976,2.9688484389195393,4
0_0_0_10_14_16,-26,8,5,8,12,13102662,13102664,2,10,4,continuous,597,-427,596,129,129,128,0,0,34,647.8183794179624,633.5382398752928,14.280162180572006,0.4537150590265871,3580
0_0_0_10_14_16,-26,8,5,8,13,13106758,13106760,2,10,4,continuous,562,-462,561,562,-462,561,1,1,1,990.6280762570714,498.48247760163207,492.1456356131223,2.634593808700916,1848
0_0_0_10_14_16,-26,8,5,8,14,13110854,13110856,2,10,4,continuous,478,478,477,1019,-5,1018,0,0,3,1072.5164310482746,0.459343691581541,1072.0571256358971,0.3514293235983317,20
0_0_0_10_14_16,-26,8,5,8,15,13114950,13114952,2,10,4,continuous,267,267,266,267,267,266,1,1,1,1168.503301464729,1143.2576395904218,25.24574840150694,2.720414760713173,3028
0_0_0_10_14_16,-26,8,5,8,16,13119046,13119048,2,10,4,continuous,917,-107,916,917,-107,916,1,1,1,1382.791916243281,44.52960369060248,1338.262288900936,3.801566516251018,428
0_0_0_10_14_16,-26,8,5,8,17,13123142,13123144,2,10,4,continuous,656,-368,655,656,-368,655,1,1,1,933.6112937478874,172.71499361542396,760.8963604584408,1.006669228427267,1472
0_0_0_10_14_16,-26,8,5,8,18,13127238,13127240,2,10,4,continuous,889,-135,888,889,-135,888,1,1,1,1722.851585708242,109.20382584762501,1613.6478196682908,3.4479569199626052,540
0_0_0_10_14_16,-26,8,5,8,19,13131334,13131336,2,10,4,continuous,510,510,509,225,225,224,0,0,22,877.0560383496652,857.4494992098081,19.606578849605565,0.24801352647359048,3196
0_0_0_10_14_16,-26,8,5,8,20,13135430,13135432,2,10,4,continuous,860,-164,859,881,-143,880,0,0,13,734.3527180189312,48.03390915876395,686.3187609619673,0.5069170070086372,572
0_0_0_10_14_16,-26,8,5,8,21,13139526,13139528,2,10,4,continuous,553,-471,552,809,-215,808,0,0,6,908.4482414210981,48.45062559071772,859.9976818596742,1.2911459533232275,860
0_0_0_10_14_16,-26,8,5,8,22,13143622,13143624,2,10,4,continuous,629,-395,628,629,-395,628,1,1,1,920.4464689687165,236.10983068501807,684.3366688579671,0.3419687728611647,1580
0_0_0_10_14_16,-26,8,5,8,23,13147718,13147720,2,10,4,continuous,759,-265,758,759,-265,758,1,1,1,1563.0044118463593,20.26141606251809,1542.7428232245595,3.1219452516492336,1060
0_0_0_10_14_16,-26,8,5,8,24,13151814,13151816,2,10,4,continuous,874,-150,873,874,-150,873,1,1,1,1206.65558546114,40.47023499782608,1166.185360825345,1.848242791301176,600
0_0_0_10_14_16,-26,8,5,8,25,13155910,13155912,2,10,4,continuous,720,-304,719,719,-305,718,0,0,2,861.7892693692347,185.70953523003595,676.0797812913961,0.5276800618212143,1220
0_0_0_10_14_16,-26,8,5,8,26,13160006,13160008,2,10,4,continuous,314,314,313,8,8,7,0,0,12,813.8175904267742,813.1195069020176,0.6980416761947517,1.0535623335004276,4064
0_0_0_10_14_16,-26,8,5,8,27,13164102,13164104,2,10,4,continuous,602,-422,601,207,207,206,0,0,5,678.3864947234636,651.2547740995979,27.131745769892532,0.28374630838533704,3268
0_0_0_10_14_16,-26,8,5,8,28,13168198,13168200,2,10,4,continuous,7,7,6,7,7,6,1,1,1,913.7076800263814,913.4952244973865,0.21237473423502795,0.8556934338114558,4068
0_0_0_10_14_16,-26,8,5,8,29,13172294,13172296,2,10,4,continuous,610,-414,609,946,-78,945,0,0,34,1083.0297542988812,5.950989119587078,1077.078601112903,2.566257193234481,312
0_0_0_10_14_16,-26,8,5,8,30,13176390,13176392,2,10,4,continuous,775,-249,774,775,-249,774,1,1,1,1170.3785356727212,148.81102312095774,1021.5674636288205,1.218256874132432,996
0_0_0_10_14_16,-26,8,5,8,31,13180486,13180488,2,10,4,continuous,920,-104,919,920,-104,919,1,1,1,641.3215817163409,45.84766990117811,595.4739325172013,0.3020004840698569,416
0_0_0_10_14_16,-26,8,5,8,32,13184582,13184584,2,10,4,continuous,753,-271,752,583,-441,582,0,0,9,731.4399631658489,238.1148185221873,493.32515283157767,0.6156149678179561,1764
0_0_0_10_14_16,-26,8,5,8,33,13188678,13188680,2,10,4,continuous,586,-438,585,902,-122,901,0,0,48,737.302365057069,12.638347067167516,724.6639563021963,0.11342749645376925,488
0_0_0_10_14_16,-26,8,5,8,34,13192774,13192776,2,10,4,continuous,91,91,90,91,91,90,1,1,1,1440.4597820287377,1434.9169926468203,5.5427590307590755,1.8923420417949206,3732
0_0_0_10_14_16,-26,9,6,9,0,14553874,14553876,2,10,4,continuous,222,222,221,222,222,221,1,1,1,827.7792009471616,782.8618632845233,44.917288253083825,0.9719785000848955,3208
0_0_0_10_14_16,-26,9,6,9,1,14557970,14557972,2,10,4,continuous,826,-198,825,826,-198,825,1,1,1,2025.187193026315,68.05500934191338,1957.1324383450885,5.169823257374056,792
0_0_0_10_14_16,-26,9,6,9,2,14562066,14562068,2,10,4,continuous,922,-102,921,922,-102,921,1,1,1,976.8398562970278,7.56385121488769,969.2759770695739,0.6131490832451802,408
0_0_0_10_14_16,-26,9,6,9,3,14566162,14566164,2,10,4,continuous,691,-333,690,827,-197,826,0,0,70,1077.8279536964212,1.3678091808408792,1076.4601946803168,1.490423050391334,788
0_0_0_10_14_16,-26,9,6,9,4,14570258,14570260,2,10,4,continuous,86,86,85,86,86,85,1,1,1,1468.4539350183659,1464.2207409348375,4.2332467984437905,3.0960456539464705,3752
0_0_0_10_14_16,-26,9,6,9,5,14574354,14574356,2,10,4,continuous,468,468,467,139,139,138,0,0,70,608.3891307999338,602.202301216007,6.186848004058448,0.08444166568090146,3540
0_0_0_10_14_16,-26,9,6,9,6,14578450,14578452,2,10,4,continuous,89,89,88,89,89,88,1,1,1,1417.432272139182,1369.9205776811577,47.51185716088298,3.556649401305317,3740
0_0_0_10_14_16,-26,9,6,9,7,14582546,14582548,2,10,4,continuous,713,-311,712,713,-311,712,1,1,1,1744.7752981959238,122.56251346311431,1622.2125863047693,2.481810690385445,1244
0_0_0_10_14_16,-26,9,6,9,8,14586642,14586644,2,10,4,continuous,865,-159,864,897,-127,896,0,0,4,792.309974044627,0.049636648739863176,792.2603152582378,0.7902590977165043,508
0_0_0_10_14_16,-26,9,6,9,9,14590738,14590740,2,10,4,continuous,492,492,491,56,56,55,0,0,3,762.6013415354719,753.7292211124585,8.872077573183391,0.1026988895893948,3872
0_0_0_10_14_16,-26,9,6,9,10,14594834,14594836,2,10,4,continuous,765,-259,764,764,-260,763,0,0,3,710.4720305303092,53.19391114705814,657.2781864547188,0.011158713772032602,1040
0_0_0_10_14_16,-26,9,6,9,11,14598930,14598932,2,10,4,continuous,1023,-1,1022,1023,-1,1022,1,1,1,1019.6328722569842,0.2631242298207468,1019.3696475086654,2.11926048813797,4
0_0_0_10_14_16,-26,9,6,9,12,14603026,14603028,2,10,4,continuous,597,-427,596,2,2,1,0,0,12,644.035727394332,643.9065291300367,0.12932423434103854,0.4138352492601731,4088
0_0_0_10_14_16,-26,9,6,9,13,14607122,14607124,2,10,4,continuous,562,-462,561,562,-462,561,1,1,1,870.5832801599827,213.8817529546659,656.7014798452882,1.4259280094573656,1848
0_0_0_10_14_16,-26,9,6,9,14,14611218,14611220,2,10,4,continuous,478,478,477,478,478,477,1,1,1,845.7947850635865,452.6761736992819,393.1186513586511,0.9721885921519899,2184
0_0_0_10_14_16,-26,9,6,9,15,14615314,14615316,2,10,4,continuous,267,267,266,946,-78,945,0,0,12,631.5684972866002,10.05996990009568,621.5085047163819,0.6504329846812652,312
0_0_0_10_14_16,-26,9,6,9,16,14619410,14619412,2,10,4,continuous,917,-107,916,917,-107,916,1,1,1,1051.795642436995,66.31928464914563,985.4763813508034,0.5663774035806317,428
0_0_0_10_14_16,-26,9,6,9,17,14623506,14623508,2,10,4,continuous,656,-368,655,854,-170,853,0,0,2,688.2929104595196,7.213113863675644,681.0797242012522,0.13587102480925553,680
0_0_0_10_14_16,-26,9,6,9,18,14627602,14627604,2,10,4,continuous,889,-135,888,889,-135,888,1,1,1,1056.9305231778055,7.139524985147376,1049.7908747779,1.2448909682257823,540
0_0_0_10_14_16,-26,9,6,9,19,14631698,14631700,2,10,4,continuous,510,510,509,1,1,0,0,0,53,673.9970341282811,673.9738428219289,0.023193051392502325,0.06839679952040043,4092
0_0_0_10_14_16,-26,9,6,9,20,14635794,14635796,2,10,4,continuous,860,-164,859,646,-378,645,0,0,8,709.1017153018656,257.1889171651855,451.9128275126722,0.672336216744851,1512
0_0_0_10_14_16,-26,9,6,9,21,14639890,14639892,2,10,4,continuous,553,-471,552,943,-81,942,0,0,3,1145.6007693735703,21.82901218596112,1123.7717261232938,0.16289389445950428,324
0_0_0_10_14_16,-26,9,6,9,22,14643986,14643988,2,10,4,continuous,629,-395,628,776,-248,775,0,0,12,635.305065213819,99.1556705583216,536.149327954918,0.31285644979815497,992
0_0_0_10_14_16,-26,9,6,9,23,14648082,14648084,2,10,4,continuous,759,-265,758,759,-265,758,1,1,1,1234.6137122909643,34.57024142122873,1200.043593800543,1.8170180315345021,1060
0_0_0_10_14_16,-26,9,6,9,24,14652178,14652180,2,10,4,continuous,874,-150,873,874,-150,873,1,1,1,670.2006069411614,4.340267771768651,665.8603519057214,0.167937048645157,600
0_0_0_10_14_16,-26,9,6,9,25,14656274,14656276,2,10,4,continuous,720,-304,719,720,-304,719,1,1,1,990.9607913055124,99.78727692382563,891.1734158652199,0.02490302211996805,1216
0_0_0_10_14_16,-26,9,6,9,26,14660370,14660372,2,10,4,continuous,314,314,313,929,-95,928,0,0,4,682.333705974117,18.4334456225277,663.9001943659954,0.09858717773524134,380
0_0_0_10_14_16,-26,9,6,9,27,14664466,14664468,2,10,4,continuous,602,-422,601,602,-422,601,1,1,1,821.580687693644,335.69118051539255,485.88956079196055,0.6166256074383744,1688
0_0_0_10_14_16,-26,9,6,9,28,14668562,14668564,2,10,4,continuous,7,7,6,897,-127,896,0,0,4,789.1268372510167,3.1122541837127216,786.0146640940255,0.2701522922627001,508
0_0_0_10_14_16,-26,9,6,9,29,14672658,14672660,2,10,4,continuous,610,-414,609,828,-196,827,0,0,22,664.078351385862,2.6384759364566435,661.439887016084,0.7378781017615108,784
0_0_0_10_14_16,-26,9,6,9,30,14676754,14676756,2,10,4,continuous,794,-230,793,93,93,92,0,0,2,758.903766590734,756.3392802509234,2.5645955961536835,0.2859675940935836,3724
0_0_0_10_14_16,-26,9,6,9,31,14680851,14680853,2,10,4,continuous,905,-119,904,905,-119,904,1,1,1,924.3250220264536,21.06669550803963,903.2583436297208,0.9919137431624993,476
0_0_0_10_14_16,-26,9,6,9,32,14684947,14684949,2,10,4,continuous,741,-283,740,984,-40,983,0,0,117,1015.2297279538217,1.2511093400372746,1013.9785933106068,1.4471301104189584,160
0_0_0_10_14_16,-26,9,6,9,33,14689043,14689045,2,10,4,continuous,580,-444,579,959,-65,958,0,0,18,609.7580678656907,7.603712448753981,602.1543511284108,0.10566416750195722,260
0_0_0_10_14_16,-26,9,6,9,34,14693139,14693141,2,10,4,continuous,89,89,88,196,196,195,0,0,2,968.5973496121078,966.8508069338459,1.7465257216840795,1.799991512910439,3312
0_0_0_10_14_16,-26,10,7,10,0,16054239,16054241,2,10,4,continuous,803,-221,802,342,342,341,0,0,3,760.6090040448335,669.1283796329017,91.48063472589365,0.344443606179517,2728
0_0_0_10_14_16,-26,10,7,10,1,16058335,16058337,2,10,4,continuous,826,-198,825,345,345,344,0,0,2,814.094567541237,796.2057412561297,17.888858749051575,0.2193832855880977,2716
0_0_0_10_14_16,-26,10,7,10,2,16062431,16062433,2,10,4,continuous,922,-102,921,922,-102,921,1,1,1,955.5721942884377,13.508734169874968,942.0634131628505,1.7942011132613114,408
0_0_0_10_14_16,-26,10,7,10,3,16066527,16066529,2,10,4,continuous,691,-333,690,171,171,170,0,0,47,781.589525310731,765.1030681298143,16.486499542242104,0.9946035141137242,3412
0_0_0_10_14_16,-26,10,7,10,4,16070623,16070625,2,10,4,continuous,107,107,106,951,-73,950,0,0,2,664.2277039990267,5.264307407074739,658.9633556795598,0.24030288039657166,292
0_0_0_10_14_16,-26,10,7,10,5,16074719,16074721,2,10,4,continuous,468,468,467,183,183,182,0,0,44,616.2751489533839,598.8649805660193,17.410172862825338,0.035867174297621346,3364
0_0_0_10_14_16,-26,10,7,10,6,16078815,16078817,2,10,4,continuous,89,89,88,89,89,88,1,1,1,1049.6384602547128,1040.1401065115354,9.498454533863196,1.0471477301708647,3740
0_0_0_10_14_16,-26,10,7,10,7,16082911,16082913,2,10,4,continuous,713,-311,712,1,1,0,0,0,6,665.9044708925993,665.8480558164774,0.056337410243584296,0.04874663109141034,4092
0_0_0_10_14_16,-26,10,7,10,8,16087007,16087009,2,10,4,continuous,865,-159,864,46,46,45,0,0,20,888.7942376409528,887.442753892765,1.3514467869146785,0.14021748883430057,3912
0_0_0_10_14_16,-26,10,7,10,9,16091103,16091105,2,10,4,continuous,492,492,491,896,-128,895,0,0,37,923.444987110674,3.9518698599955298,919.4931507832016,1.0900526234720733,512
0_0_0_10_14_16,-26,10,7,10,10,16095199,16095201,2,10,4,continuous,765,-259,764,64,64,63,0,0,3,673.909344290104,669.6314407391337,4.277933650902752,0.4042226693793036,3840
0_0_0_10_14_16,-26,10,7,10,11,16099295,16099297,2,10,4,continuous,1023,-1,1022,1023,-1,1022,1,1,1,816.7000468329041,0.08838552781795174,816.6116169072666,1.160121145971495,4
0_0_0_10_14_16,-26,10,7,10,12,16103391,16103393,2,10,4,continuous,597,-427,596,720,-304,719,0,0,95,761.212422739047,35.71535109354158,725.4972089103912,0.3255794999770755,1216
0_0_0_10_14_16,-26,10,7,10,13,16107487,16107489,2,10,4,continuous,562,-462,561,148,148,147,0,0,4,810.5503662591545,790.51917457107,20.03119305206207,1.7934267740573075,3504
0_0_0_10_14_16,-26,10,7,10,14,16111583,16111585,2,10,4,continuous,478,478,477,332,332,331,0,0,2,798.964138528293,761.349575656518,37.61446894787241,0.23814315214448922,2768
0_0_0_10_14_16,-26,10,7,10,15,16115679,16115681,2,10,4,continuous,267,267,266,327,327,326,0,0,4,613.9983244191194,611.5202610404268,2.478085967830452,0.31817370066089784,2788
0_0_0_10_14_16,-26,10,7,10,16,16119775,16119777,2,10,4,continuous,917,-107,916,739,-285,738,0,0,11,759.6303423880673,2.0918857876936836,757.5385130699552,0.4186259162409761,1140
0_0_0_10_14_16,-26,10,7,10,17,16123872,16123874,2,10,4,continuous,656,-368,655,656,-368,655,1,1,1,1481.9799407922255,366.9083393348594,1115.071571147957,3.1458108049808016,1472
0_0_0_10_14_16,-26,10,7,10,18,16127968,16127970,2,10,4,continuous,889,-135,888,889,-135,888,1,1,1,796.665206715702,90.03354881418751,706.6317499061817,0.6383690815703409,540
0_0_0_10_14_16,-26,10,7,10,19,16132064,16132066,2,10,4,continuous,510,510,509,641,-383,640,0,0,12,623.660155856981,5.374868770278288,618.2852549761819,0.2652995457114894,1532
0_0_0_10_14_16,-26,10,7,10,20,16136160,16136162,2,10,4,continuous,860,-164,859,860,-164,859,1,1,1,748.2460134347239,73.15748366751382,675.0884412049927,0.3799529003707687,656
0_0_0_10_14_16,-26,10,7,10,21,16140256,16140258,2,10,4,continuous,553,-471,552,777,-247,776,0,0,2,914.1017335628652,1.8591478698858486,912.2427055452608,0.48483528448889357,988
0_0_0_10_14_16,-26,10,7,10,22,16144352,16144354,2,10,4,continuous,629,-395,628,629,-395,628,1,1,1,938.0764430512827,101.1742309584679,836.9021665220971,2.1123994818739393,1580
0_0_0_10_14_16,-26,10,7,10,23,16148448,16148450,2,10,4,continuous,759,-265,758,30,30,29,0,0,74,699.2688701860307,696.9487190018989,2.32016973718979,0.25325728623956134,3976
0_0_0_10_14_16,-26,10,7,10,24,16152544,16152546,2,10,4,continuous,874,-150,873,874,-150,873,1,1,1,1077.498865636394,60.16984791915895,1017.3289555650957,2.429818979901156,600
0_0_0_10_14_16,-26,10,7,10,25,16156640,16156642,2,10,4,continuous,720,-304,719,869,-155,868,0,0,2,887.1862121204924,42.34464811023281,844.8414860077793,0.915642144824445,620
0_0_0_10_14_16,-26,10,7,10,26,16160736,16160738,2,10,4,continuous,314,314,313,991,-33,990,0,0,18,786.6093369809221,1.1863895155311195,785.4230272016475,0.9447992365700136,132
0_0_0_10_14_16,-26,10,7,10,27,16164832,16164834,2,10,4,continuous,602,-422,601,602,-422,601,1,1,1,839.1392350840033,47.010419720214706,792.1287697469705,0.5736597106539677,1688
0_0_0_10_14_16,-26,10,7,10,28,16168928,16168930,2,10,4,continuous,7,7,6,7,7,6,1,1,1,826.91275140316,823.6290636815611,3.2837973899809896,0.6420432366726186,4068
0_0_0_10_14_16,-26,10,7,10,29,16173024,16173026,2,10,4,continuous,610,-414,609,610,-414,609,1,1,1,804.5580933179663,255.77145694855156,548.7866064605914,0.12418232365406194,1656
0_0_0_10_14_16,-26,10,7,10,30,16177120,16177122,2,10,4,continuous,826,-198,825,258,258,257,0,0,3,730.7277648375248,679.2776346209612,51.45019771099509,0.15648160161249708,3064
0_0_0_10_14_16,-26,10,7,10,31,16181216,16181218,2,10,4,continuous,904,-120,903,904,-120,903,1,1,1,903.9901327860264,57.117954985087636,846.8721961210031,1.4533239740652464,480
0_0_0_10_14_16,-26,10,7,10,32,16185312,16185314,2,10,4,continuous,760,-264,759,856,-168,855,0,0,2,724.5526402212165,42.42532393994952,682.1273561724721,0.01606808082166991,672
0_0_0_10_14_16,-26,10,7,10,33,16189408,16189410,2,10,4,continuous,577,-447,576,577,-447,576,1,1,1,692.2941655067843,400.8665828555141,291.42760946542325,0.06542310301488301,1788
0_0_0_10_14_16,-26,10,7,10,34,16193504,16193506,2,10,4,continuous,930,-94,929,959,-65,958,0,0,2,816.1625715481867,1.1891680916990313,814.9733492201776,0.877794919383754,260
0_0_0_10_14_16,-26,11,8,11,0,17554608,17554610,2,10,4,continuous,222,222,221,222,222,221,1,1,1,869.8874370197927,801.8332082209237,68.05420332597804,1.3613622466228883,3208
0_0_0_10_14_16,-26,11,8,11,1,17558704,17558706,2,10,4,continuous,711,-313,710,711,-313,710,1,1,1,1014.0404854799317,144.63169086061066,869.4088210817208,2.1886716347338204,1252
