target_snr_db,packet_index,event_index,frame_index,payload_symbol_count,argmax_correct_rate,gt_bin_amp_mean,gt_bin_amp_std,gt_peak_energy_ratio_mean,gt_peak_energy_ratio_std,phase_slope_pi_per_symbol,phase_linear_r2,phase_linear_rmse_pi,phase_residual_std_pi,phase_residual_peak_to_peak_pi,phase_residual_quad_r2,mean_gt_bin_rank,gt_top8_recall,gt_top16_recall,gt_top32_recall
-20.0,13,13,10,35,0.7142857142857143,8.878987655194097,1.8831011954149584,0.010682423936912573,0.004117597813379036,-0.12518874175086553,0.9721470638369197,0.21401039461401894,0.21401039461401894,0.7616944747385688,0.9403801998738391,5.771428571428571,0.9142857142857143,0.9714285714285714,0.9714285714285714
-15.0,1,1,0,35,1.0,7.332695348327316,1.2037542208275804,0.02215524692022968,0.007100651582512597,-0.053349956744360584,0.9389131889418122,0.13743430947757312,0.13743430947757312,0.5272004064336102,0.8880890252543476,1.0,1.0,1.0,1.0
-15.0,2,2,1,35,1.0,7.255444070971639,1.191197512659686,0.02161992839988519,0.006548830500874477,-0.10000102447116813,0.969196169762822,0.18005328576329568,0.18005328576329568,0.6365158159593373,0.9503879487482454,1.0,1.0,1.0,1.0
-15.0,3,3,2,35,1.0,7.553641057988951,1.026611047600083,0.023127864439976723,0.005965797612543741,-0.10602767252456759,0.9669218128593522,0.19805895581510663,0.19805895581510663,0.7202796813723077,0.9195577549913462,1.0,1.0,1.0,1.0
-15.0,5,5,3,35,1.0,7.884723339381758,0.9905829738628686,0.025349123304261856,0.006125843829277123,-0.11441665835601046,0.9714253310403428,0.19818703362744608,0.1981870336274461,0.6242485077150263,0.9556056637982188,1.0,1.0,1.0,1.0
-15.0,6,6,4,35,0.9714285714285714,7.781193056256885,1.3284855048094697,0.024843469213090014,0.007263030035037099,-0.12325817474991477,0.9762274966607798,0.19425748364312734,0.19425748364312734,0.6918239855451997,0.9572250003605984,1.0285714285714285,1.0,1.0,1.0
-15.0,8,8,5,35,1.0,7.956868280733678,0.9836019632968777,0.025872056122393322,0.006335822482233417,-0.11856295832893164,0.9743899409209267,0.1941279226410763,0.1941279226410763,0.6761636783521043,0.9516248603797104,1.0,1.0,1.0,1.0
-15.0,9,9,6,35,1.0,7.567110949721015,1.1585297613877015,0.023354729122087442,0.006703529712180795,-0.11845331130323623,0.9703549782919195,0.20910184210405217,0.20910184210405217,0.6733705191648377,0.961104103447069,1.0,1.0,1.0,1.0
-15.0,10,10,7,35,1.0,7.766433366245323,1.1133576112663364,0.02462366000781026,0.006923538545480874,-0.1244855526228613,0.9696861278450426,0.22229216388021408,0.22229216388021408,0.7324557493800314,0.9579393156806838,1.0,1.0,1.0,1.0
-15.0,11,11,8,35,1.0,8.957264984327074,1.1385802445753712,0.03232462267324919,0.008064666833926907,-0.1302133829815636,0.7520382350501766,0.7551410974185465,0.5741800217975295,1.9015388470749979,0.041643078027544744,1.0,1.0,1.0,1.0
-15.0,12,12,9,35,1.0,9.391745131482214,0.9158098008940284,0.035358982020134704,0.006997778833345433,-0.19427814570515714,0.826059595969619,0.9003649549365914,0.6207299351909311,1.8909487435020071,0.028830767504044563,1.0,1.0,1.0,1.0
-15.0,13,13,10,35,1.0,8.970970524247454,1.0653468627253526,0.03259935695338436,0.007226711037932586,-0.12593785715436104,0.9737875357854563,0.20867873958682073,0.2086787395868207,0.7067499980507665,0.9816262028668762,1.0,1.0,1.0,1.0
-10.0,1,1,0,35,1.0,7.311263822966543,0.6748281770832463,0.0645449383401725,0.011566131443720144,-0.05360402717343234,0.9433795832874464,0.1326297035011411,0.1326297035011411,0.48019500721339237,0.9582763315115705,1.0,1.0,1.0,1.0
-10.0,2,2,1,35,1.0,7.2218746902267394,0.7060968024812038,0.0629507400569549,0.011067562143019698,-0.09995665823899216,0.9701209486409351,0.17716677316735485,0.17716677316735485,0.5740673912458699,0.9816895107492786,1.0,1.0,1.0,1.0
-10.0,3,3,2,35,1.0,7.398111814180809,0.5630543514018238,0.06539979189379326,0.009295596627260226,-0.10647518585461078,0.9692621313505404,0.19149822163912694,0.19149822163912694,0.6613133291621991,0.9726475932848659,1.0,1.0,1.0,1.0
-10.0,5,5,3,35,1.0,7.793919870087674,0.557833157199596,0.07293533316606728,0.010039603800123907,-0.11454037741752826,0.9720936439995355,0.19600006213423776,0.19600006213423773,0.6266593127969219,0.9846007098672499,1.0,1.0,1.0,1.0
-10.0,6,6,4,35,1.0,7.688417454364902,0.7614345925713145,0.07085005848388766,0.012131069051625509,-0.12295863975612484,0.9752919364489739,0.19765653331901378,0.19765653331901378,0.677581341710234,0.9854284960542163,1.0,1.0,1.0,1.0
-10.0,8,8,5,35,1.0,7.856084644282938,0.5657440723924204,0.07413746491557831,0.010420023333782329,-0.11927871372471659,0.9738013686805105,0.19759099325780557,0.19759099325780557,0.656550211660593,0.9852958503209472,1.0,1.0,1.0,1.0
-10.0,9,9,6,35,1.0,7.620378870282968,0.6858743147692157,0.06955017562966011,0.01146235980391577,-0.11834230983880706,0.971552433775466,0.20451707090305207,0.20451707090305207,0.6400250176132883,0.9869479927462157,1.0,1.0,1.0,1.0
-10.0,10,10,7,35,1.0,7.699577235534766,0.6529365456208615,0.07108758217051453,0.011386471331326075,-0.12403319542986231,0.9711877960385956,0.21576184659145292,0.21576184659145287,0.6967115635659837,0.9843032722259151,1.0,1.0,1.0,1.0
-10.0,11,11,8,35,1.0,8.738592022062367,0.636913779351387,0.08953648368072076,0.01235800705358216,-0.15850713010099343,0.620685094883314,1.251449084039877,0.5215635419614845,1.8900986012960004,0.20915968158322407,1.0,1.0,1.0,1.0
-10.0,12,12,9,35,1.0,9.240866678878511,0.5469317732549651,0.09926903877620402,0.011674012352157656,-0.19432985425072988,0.8275531149125296,0.8959202421641942,0.6262844110263677,1.864297735458256,0.038762254561955145,1.0,1.0,1.0,1.0
-10.0,13,13,10,35,1.0,9.045417572849301,0.6112833946809042,0.09593492106976495,0.011735884457690762,-0.12631949267946138,0.9743689541882352,0.20691496563041722,0.20691496563041722,0.675682597033666,0.9939680033162624,1.0,1.0,1.0,1.0
