packet_index,event_index,stage,symbol_index,start_sample,peak_bin,signed_peak_bin,expected_signed_bin,distance_to_expected,peak_power,second_power,confidence_db,peak_share
0,0,preamble,0,1129660,0,0,0,0,20.54592948203579,3.3125997956005846,7.92556822464165,0.6752364022323109
0,0,preamble,1,1133756,0,0,0,0,20.793498255394265,3.2075357462957217,8.117560552319143,0.6779573342398263
0,0,preamble,2,1137852,0,0,0,0,21.164118676036427,3.0800523591910474,8.370420888072404,0.6887536280879227
0,0,preamble,3,1141948,0,0,0,0,21.330500641303185,3.0182978718508617,8.492389512484582,0.6913216088234526
0,0,preamble,4,1146044,0,0,0,0,21.549891572894733,2.7081348305853865,9.007748064939717,0.6829762861478834
0,0,preamble,5,1150140,0,0,0,0,21.25482741841968,2.4842811708820562,9.322568352767611,0.6549518471858594
0,0,preamble,6,1154236,0,0,0,0,22.12899629735471,2.2722723088410457,9.885013401666603,0.6540460404994798
0,0,preamble,7,1158332,0,0,0,0,21.797750844025167,2.3643137221354946,9.647065813205511,0.7231124958665178
0,0,preamble,8,1162428,0,0,0,0,21.96744043218618,2.1921603405305468,10.0090714097817,0.7387435962687015
0,0,preamble,9,1166524,0,0,0,0,22.05647853646542,2.1071138196457073,10.198481801749441,0.7442367578573361
0,0,preamble,10,1170620,0,0,0,0,22.07265180049637,1.8323559767227617,10.808446631946591,0.7522254059128485
0,0,preamble,11,1174716,0,0,0,0,22.676802694274425,1.8245638750432591,10.94422749462325,0.7620867347142326
0,0,preamble,12,1178812,0,0,0,0,22.48809513462236,1.6720430644544544,11.28705211104309,0.7652295536516537
0,0,preamble,13,1182908,0,0,0,0,23.1548828667008,1.6322049764988926,11.518678907149528,0.7732054479718727
0,0,preamble,14,1187004,0,0,0,0,22.906115376040738,1.5827109499985594,11.605498368506675,0.7779550316654495
0,0,preamble,15,1191100,0,0,0,0,23.19695288525161,1.4162007959307088,12.143061062745213,0.7841301046688567
0,0,preamble,16,1195196,0,0,0,0,23.520413233152507,1.3285898102613218,12.48054030388671,0.7896170884733758
0,0,preamble,17,1199292,0,0,0,0,23.7334710691267,1.1737639014859942,13.057805104505885,0.7063504176291682
0,0,preamble,18,1203388,0,0,0,0,23.59163916951693,1.1151303918759536,13.254324648451972,0.7181626900536887
0,0,preamble,19,1207484,0,0,0,0,23.694266308617852,1.1065702066127,13.306642922886677,0.8053358366999006
0,0,preamble,20,1211580,0,0,0,0,24.101983362621212,0.9676549732458086,13.963322493215479,0.8160075246863209
0,0,preamble,21,1215676,0,0,0,0,24.051846895029875,0.7429971471870034,15.101612843816614,0.8220702460375686
0,0,preamble,22,1219772,0,0,0,0,24.185027851611164,0.6898946304866513,15.447638270548172,0.8270183295248975
0,0,preamble,23,1223868,0,0,0,0,24.542929377011447,0.6427174646009217,15.819062965066085,0.8340184165583522
0,0,preamble,24,1227964,0,0,0,0,24.58799699285111,0.6311070620841214,15.906201113794243,0.8323695467386336
0,0,preamble,25,1232060,0,0,0,0,24.902892196328697,0.6086495770347564,16.11882463988682,0.8393952355465124
0,0,preamble,26,1236156,0,0,0,0,24.775922063162287,0.5664289144701624,16.40884411546837,0.7524300431846392
0,0,preamble,27,1240252,0,0,0,0,24.49916905748209,0.40914264760188684,17.7727660337469,0.7100694351674707
0,0,preamble,28,1244348,0,0,0,0,24.31604258618285,0.3290001563178506,18.68696791023372,0.7260830545255514
0,0,preamble,29,1248444,0,0,0,0,23.675525404688003,0.2794670847790894,19.27968960927102,0.706741772875711
0,0,preamble,30,1252540,0,0,0,0,24.90286937319418,0.3210638942420263,18.89657921489253,0.7021043775909469
0,0,preamble,31,1256636,0,0,0,0,24.623976363266323,0.2637863747013728,19.70105826331261,0.7010649225765127
0,0,sync,32,1260732,24,24,24,0,23.02939967662715,0.2509981211033053,19.626121465606772,0.6758923394359934
0,0,sync,33,1264828,32,32,32,0,23.054907426207738,0.2636331418421655,19.417633773397707,0.740533019471283
0,0,sfd,34,1268924,4046,-50,,,23.83725777776441,0.07804643255465522,24.84903236425172,0.8674444370693771
0,0,sfd,35,1273020,4046,-50,,,23.92842966447947,0.0639906850193947,25.727974390761922,0.8688981729247222
1,1,preamble,0,2630024,0,0,0,0,15.830308652139745,0.10872108550918644,21.63175602727222,0.7928177250716585
1,1,preamble,1,2634120,0,0,0,0,15.843687706959335,0.11742138656229242,21.301090690816654,0.646388545246274
1,1,preamble,2,2638216,0,0,0,0,15.761021555473054,0.07063941197495803,23.48537287618115,0.6958660793750396
1,1,preamble,3,2642312,0,0,0,0,15.917606530940487,0.08714999580702747,22.616103945746055,0.8242045607607561
1,1,preamble,4,2646408,0,0,0,0,16.015696862055606,0.05534348615797147,24.614793276421292,0.8277314629934597
1,1,preamble,5,2650504,0,0,0,0,16.126488459801656,0.04161051230841612,25.883367472744855,0.8253194494933899
1,1,preamble,6,2654600,0,0,0,0,16.381841002234456,0.035613497636680036,26.62748078213337,0.8335076224283052
1,1,preamble,7,2658696,0,0,0,0,16.1704102341529,0.02656953632870964,27.843370623510623,0.8333320497586718
1,1,preamble,8,2662792,0,0,0,0,16.01018443936325,0.03069889701125639,27.17273563198996,0.829749037472204
1,1,preamble,9,2666888,0,0,0,0,16.15580198712668,0.029031693660048215,27.4545614904104,0.833688025747036
1,1,preamble,10,2670984,0,0,0,0,16.26407691787839,0.045103463154175814,25.57019530198156,0.8321032746268474
1,1,preamble,11,2675080,0,0,0,0,16.514816183787254,0.04078583262621622,26.073644115116235,0.8339681591314878
1,1,preamble,12,2679176,0,0,0,0,15.985150302954121,0.05146278912768836,24.922234041898392,0.8286609938461235
1,1,preamble,13,2683272,0,0,0,0,15.856065032270621,0.09669211715226292,22.148043488001377,0.6938818855751389
1,1,preamble,14,2687368,0,0,0,0,15.844474103765187,0.06730960230526939,23.718008044729437,0.6231021329891704
1,1,preamble,15,2691464,0,0,0,0,16.352890793829648,0.05694094126720016,24.58169894483795,0.8279683145695436
1,1,preamble,16,2695560,0,0,0,0,16.303302262391075,0.08725888239302251,22.71465934154557,0.8283221213243473
1,1,preamble,17,2699656,0,0,0,0,16.121762466452704,0.10886948518183927,21.70506348841571,0.8251339696233051
1,1,preamble,18,2703752,0,0,0,0,16.052708691648306,0.11341586203505978,21.508745265737836,0.8187208207006211
1,1,preamble,19,2707848,0,0,0,0,15.961886595439047,0.10528934719802875,21.806997879115283,0.8204909978646068
1,1,preamble,20,2711944,0,0,0,0,16.25165991605767,0.15532434710056936,20.19658188907315,0.8243422899724069
1,1,preamble,21,2716040,0,0,0,0,16.323862244049575,0.20759182338826784,18.956126775818046,0.818487264482294
1,1,preamble,22,2720136,0,0,0,0,16.023350282723346,0.18144127020313727,19.460172492446663,0.8153503949074355
1,1,preamble,23,2724232,0,0,0,0,15.925204198738319,0.27572752795236977,17.616048825702716,0.8096219383316058
1,1,preamble,24,2728328,0,0,0,0,15.877818051155733,0.2746056596577767,17.620813370638338,0.8046180156664227
1,1,preamble,25,2732424,0,0,0,0,15.51119201858728,0.329077885092451,16.73346476631688,0.7696231115454981
1,1,preamble,26,2736520,0,0,0,0,15.916492158301404,0.31720660962655683,17.00505131499394,0.6315620605470733
1,1,preamble,27,2740616,0,0,0,0,15.489453017954968,0.3246391878973265,16.786351384258523,0.6776234184781226
1,1,preamble,28,2744712,0,0,0,0,15.5371858685421,0.39319262090381013,15.967670023783993,0.7945297702313967
