packet_index,event_index,candidate_index,selected,candidate_values,candidate_payload_hex,score,signal_score,prior_score,score_mode,known_symbols,mean_phase_score,mean_amp_score,mean_profile_score,line_rmse_pi,line_r2,map_phase_ll,map_line_ll,map_amp_ll,map_profile_ll
2,2,123,0,6:7b,4044332211007b0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.259271328,-0.259271328,0.000000000,map,10,0.640627429,0.289516706,0.000000000,0.068668630,0.957443928,0.562509715,-0.026196559,-1.934002387,0.000000000
2,2,194,0,6:c2,404433221100c20058303132333435363738393a3b3c3d3e3f4041424378563412,-0.259592494,-0.259592494,0.000000000,map,10,0.630532938,0.287488872,0.000000000,0.077596989,0.813874392,0.522131753,-0.033451626,-1.866998096,0.000000000
2,2,107,0,6:6b,4044332211006b0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.260572239,-0.260572239,0.000000000,map,10,0.642295258,0.292208716,0.000000000,0.055672523,0.970205338,0.569181032,-0.017219055,-1.971289849,0.000000000
2,2,26,0,6:1a,4044332211001a0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.261816163,-0.261816163,0.000000000,map,10,0.705506345,0.223497915,0.000000000,0.060393476,0.897705086,0.822025381,-0.020263177,-2.285954596,0.000000000
2,2,179,0,6:b3,404433221100b30058303132333435363738393a3b3c3d3e3f4041424378563412,-0.263622270,-0.263622270,0.000000000,map,10,0.672437912,0.280167959,0.000000000,0.021506361,0.989998590,0.689751647,-0.002569575,-2.173876973,0.000000000
2,2,27,0,6:1b,4044332211001b0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.263883344,-0.263883344,0.000000000,map,10,0.615504053,0.309187390,0.000000000,0.108669495,0.853642525,0.462016211,-0.065605884,-1.732922270,0.000000000
2,2,10,0,6:0a,4044332211000a0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.267752487,-0.267752487,0.000000000,map,10,0.707174174,0.226189925,0.000000000,0.060829021,0.896740484,0.828696697,-0.020556499,-2.323242058,0.000000000
2,2,91,0,6:5b,4044332211005b0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.268088292,-0.268088292,0.000000000,map,10,0.620925699,0.302017674,0.000000000,0.075068406,0.945766232,0.483702794,-0.031307031,-1.866802377,0.000000000
2,2,163,0,6:a3,404433221100a30058303132333435363738393a3b3c3d3e3f4041424378563412,-0.269347628,-0.269347628,0.000000000,map,10,0.674105741,0.282859969,0.000000000,0.020961235,0.990624202,0.696422964,-0.002440963,-2.211164435,0.000000000
2,2,11,0,6:0b,4044332211000b0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.270726033,-0.270726033,0.000000000,map,10,0.617171882,0.311879400,0.000000000,0.110399949,0.850256137,0.468687527,-0.067711937,-1.770209732,0.000000000
2,2,147,0,6:93,404433221100930058303132333435363738393a3b3c3d3e3f4041424378563412,-0.272149820,-0.272149820,0.000000000,map,10,0.652736182,0.292668927,0.000000000,0.035752193,0.967743755,0.610944726,-0.007101218,-2.106676963,0.000000000
2,2,54,0,6:36,404433221100360058303132333435363738393a3b3c3d3e3f4041424378563412,-0.273056348,-0.273056348,0.000000000,map,10,0.730465911,0.223443618,0.000000000,0.041917221,0.939132497,0.921863645,-0.009761408,-2.493207774,0.000000000
2,2,48,0,6:30,404433221100300058303132333435363738393a3b3c3d3e3f4041424378563412,-0.275811988,-0.275811988,0.000000000,map,10,0.773065390,0.154790631,0.000000000,0.039579930,0.947052746,1.092261562,-0.008703171,-2.722628964,0.000000000
2,2,69,0,6:45,404433221100450058303132333435363738393a3b3c3d3e3f4041424378563412,-0.276410081,-0.276410081,0.000000000,map,10,0.691912463,0.213426529,0.000000000,0.047556935,0.957296144,0.767649850,-0.012564789,-2.310200743,0.000000000
2,2,122,0,6:7a,4044332211007a0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.276954258,-0.276954258,0.000000000,map,10,0.730629721,0.203827231,0.000000000,0.060528780,0.913720385,0.922518885,-0.020354073,-2.487034713,0.000000000
2,2,178,0,6:b2,404433221100b20058303132333435363738393a3b3c3d3e3f4041424378563412,-0.278750680,-0.278750680,0.000000000,map,10,0.640839186,0.264288930,0.000000000,0.063792912,0.874494034,0.563356744,-0.022608531,-2.041428002,0.000000000
2,2,106,0,6:6a,4044332211006a0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.282418625,-0.282418625,0.000000000,map,10,0.732297550,0.206519241,0.000000000,0.059553560,0.916519467,0.929190202,-0.019703480,-2.524322175,0.000000000
2,2,162,0,6:a2,404433221100a20058303132333435363738393a3b3c3d3e3f4041424378563412,-0.284209160,-0.284209160,0.000000000,map,10,0.642507015,0.266980940,0.000000000,0.062851488,0.880075651,0.570028061,-0.021946164,-2.078715464,0.000000000
2,2,146,0,6:92,404433221100920058303132333435363738393a3b3c3d3e3f4041424378563412,-0.285978297,-0.285978297,0.000000000,map,10,0.621137456,0.276789897,0.000000000,0.066462438,0.833100990,0.484549823,-0.024540309,-1.974227992,0.000000000
2,2,90,0,6:5a,4044332211005a0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.286484881,-0.286484881,0.000000000,map,10,0.710927991,0.216328199,0.000000000,0.069573956,0.878112282,0.843711964,-0.026891863,-2.419834703,0.000000000
2,2,59,0,6:3b,4044332211003b0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.292305260,-0.292305260,0.000000000,map,10,0.632899775,0.281509741,0.000000000,0.058484111,0.966334214,0.531599102,-0.019002173,-2.078519745,0.000000000
2,2,243,0,6:f3,404433221100f30058303132333435363738393a3b3c3d3e3f4041424378563412,-0.292898145,-0.292898145,0.000000000,map,10,0.677859558,0.272998243,0.000000000,0.057569638,0.895136147,0.711438231,-0.018412574,-2.307757080,0.000000000
2,2,37,0,6:25,404433221100250058303132333435363738393a3b3c3d3e3f4041424378563412,-0.301809619,-0.301809619,0.000000000,map,10,0.703886539,0.192918596,0.000000000,0.021737363,0.990949377,0.815546158,-0.002625072,-2.521918111,0.000000000
2,2,242,0,6:f2,404433221100f20058303132333435363738393a3b3c3d3e3f4041424378563412,-0.302465372,-0.302465372,0.000000000,map,10,0.646260832,0.257119213,0.000000000,0.070137361,0.868554251,0.585043328,-0.027329164,-2.175308109,0.000000000
2,2,68,0,6:44,404433221100440058303132333435363738393a3b3c3d3e3f4041424378563412,-0.303289209,-0.303289209,0.000000000,map,10,0.660313737,0.197547499,0.000000000,0.100493448,0.853946652,0.641254947,-0.056105184,-2.177751772,0.000000000
2,2,21,0,6:15,404433221100150058303132333435363738393a3b3c3d3e3f4041424378563412,-0.304322456,-0.304322456,0.000000000,map,10,0.682516980,0.202727554,0.000000000,0.034744656,0.975086938,0.730067920,-0.006706617,-2.417430639,0.000000000
2,2,5,0,6:05,404433221100050058303132333435363738393a3b3c3d3e3f4041424378563412,-0.310435800,-0.310435800,0.000000000,map,10,0.684184809,0.205419564,0.000000000,0.036382906,0.972828942,0.736739237,-0.007353977,-2.454718101,0.000000000
2,2,73,0,6:49,404433221100490058303132333435363738393a3b3c3d3e3f4041424378563412,-0.311424533,-0.311424533,0.000000000,map,10,0.684348619,0.185803177,0.000000000,0.046723571,0.964209255,0.737394477,-0.012128289,-2.448545039,0.000000000
2,2,58,0,6:3a,4044332211003a0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.311570199,-0.311570199,0.000000000,map,10,0.722902068,0.195820266,0.000000000,0.054205784,0.924101711,0.891608272,-0.016323706,-2.631552071,0.000000000
2,2,129,0,6:81,404433221100810058303132333435363738393a3b3c3d3e3f4041424378563412,-0.316183706,-0.316183706,0.000000000,map,10,0.594558084,0.246264876,0.000000000,0.060460605,0.912186294,0.378232336,-0.020308248,-2.002938329,0.000000000
2,2,117,0,6:75,404433221100750058303132333435363738393a3b3c3d3e3f4041424378563412,-0.318866643,-0.318866643,0.000000000,map,10,0.707640356,0.183056870,0.000000000,0.031776492,0.981981592,0.830561425,-0.005609697,-2.618510756,0.000000000
2,2,79,0,6:4f,4044332211004f0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.322747450,-0.322747450,0.000000000,map,10,0.641749140,0.254456163,0.000000000,0.086266189,0.922069445,0.566996560,-0.041343641,-2.219123850,0.000000000
2,2,101,0,6:65,404433221100650058303132333435363738393a3b3c3d3e3f4041424378563412,-0.324511267,-0.324511267,0.000000000,map,10,0.709308185,0.185748880,0.000000000,0.030944002,0.982945120,0.837232741,-0.005319618,-2.655798218,0.000000000
2,2,78,0,6:4e,4044332211004e0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.324649444,-0.324649444,0.000000000,map,10,0.610150414,0.238577134,0.000000000,0.079292861,0.960607595,0.440601657,-0.034929765,-2.086674878,0.000000000
2,2,36,0,6:24,404433221100240058303132333435363738393a3b3c3d3e3f4041424378563412,-0.325243104,-0.325243104,0.000000000,map,10,0.672287814,0.177039567,0.000000000,0.084079442,0.892008094,0.689151255,-0.039274180,-2.389469140,0.000000000
2,2,85,0,6:55,404433221100550058303132333435363738393a3b3c3d3e3f4041424378563412,-0.328427540,-0.328427540,0.000000000,map,10,0.687938626,0.195557837,0.000000000,0.046876924,0.958340011,0.751754504,-0.012208034,-2.551310746,0.000000000
2,2,225,0,6:e1,404433221100e10058303132333435363738393a3b3c3d3e3f4041424378563412,-0.328867884,-0.328867884,0.000000000,map,10,0.619681460,0.226594192,0.000000000,0.052805643,0.948520277,0.478725840,-0.015491311,-2.204018445,0.000000000
2,2,134,0,6:86,404433221100860058303132333435363738393a3b3c3d3e3f4041424378563412,-0.330756138,-0.330756138,0.000000000,map,10,0.641960897,0.229228387,0.000000000,0.051638853,0.869398684,0.567843590,-0.014814284,-2.326549465,0.000000000
2,2,128,0,6:80,404433221100800058303132333435363738393a3b3c3d3e3f4041424378563412,-0.333923354,-0.333923354,0.000000000,map,10,0.684560377,0.160575400,0.000000000,0.051227490,0.874210930,0.738241506,-0.014579199,-2.555970654,0.000000000
2,2,4,0,6:04,404433221100040058303132333435363738393a3b3c3d3e3f4041424378563412,-0.334141534,-0.334141534,0.000000000,map,10,0.652586083,0.189540534,0.000000000,0.089546440,0.868670078,0.610344334,-0.044547583,-2.322269130,0.000000000
2,2,209,0,6:d1,404433221100d10058303132333435363738393a3b3c3d3e3f4041424378563412,-0.334550993,-0.334550993,0.000000000,map,10,0.598311901,0.236403149,0.000000000,0.068296499,0.900002447,0.393247603,-0.025913399,-2.099530973,0.000000000
2,2,41,0,6:29,404433221100290058303132333435363738393a3b3c3d3e3f4041424378563412,-0.337199429,-0.337199429,0.000000000,map,10,0.696322696,0.165295244,0.000000000,0.023001557,0.991282922,0.785290784,-0.002939287,-2.660262407,0.000000000
2,2,25,0,6:19,404433221100190058303132333435363738393a3b3c3d3e3f4041424378563412,-0.339121527,-0.339121527,0.000000000,map,10,0.674953137,0.175104202,0.000000000,0.032420421,0.981239756,0.699812547,-0.005839354,-2.555774935,0.000000000
2,2,193,0,6:c1,404433221100c10058303132333435363738393a3b3c3d3e3f4041424378563412,-0.340323169,-0.340323169,0.000000000,map,10,0.599979730,0.239095159,0.000000000,0.068250393,0.901747981,0.399918919,-0.025878423,-2.136818435,0.000000000
2,2,100,0,6:64,404433221100640058303132333435363738393a3b3c3d3e3f4041424378563412,-0.340539036,-0.340539036,0.000000000,map,10,0.677709460,0.169869851,0.000000000,0.069916470,0.920465947,0.710837838,-0.027157293,-2.523349246,0.000000000
2,2,116,0,6:74,404433221100740058303132333435363738393a3b3c3d3e3f4041424378563412,-0.340597489,-0.340597489,0.000000000,map,10,0.676041630,0.167177841,0.000000000,0.083627953,0.896956635,0.704166522,-0.038853525,-2.486061784,0.000000000
2,2,9,0,6:09,404433221100090058303132333435363738393a3b3c3d3e3f4041424378563412,-0.345354582,-0.345354582,0.000000000,map,10,0.676620966,0.177796212,0.000000000,0.034795179,0.978537784,0.706483863,-0.006726136,-2.593062397,0.000000000
2,2,47,0,6:2f,4044332211002f0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.346642908,-0.346642908,0.000000000,map,10,0.653723217,0.233948231,0.000000000,0.071492917,0.944689298,0.614892868,-0.028395762,-2.430841217,0.000000000
2,2,230,0,6:e6,404433221100e60058303132333435363738393a3b3c3d3e3f4041424378563412,-0.347605287,-0.347605287,0.000000000,map,10,0.667084274,0.209557703,0.000000000,0.057436157,0.889174404,0.668337094,-0.018327289,-2.527629581,0.000000000
2,2,208,0,6:d0,404433221100d00058303132333435363738393a3b3c3d3e3f4041424378563412,-0.349185562,-0.349185562,0.000000000,map,10,0.688314193,0.150713674,0.000000000,0.050153308,0.784202932,0.753256773,-0.013974190,-2.652563299,0.000000000
2,2,84,0,6:54,404433221100540058303132333435363738393a3b3c3d3e3f4041424378563412,-0.350547212,-0.350547212,0.000000000,map,10,0.656339900,0.179678808,0.000000000,0.091221230,0.869425753,0.625359601,-0.046229515,-2.418861774,0.000000000
2,2,214,0,6:d6,404433221100d60058303132333435363738393a3b3c3d3e3f4041424378563412,-0.351116555,-0.351116555,0.000000000,map,10,0.645714714,0.219366661,0.000000000,0.066279899,0.822995148,0.582858857,-0.024405695,-2.423142109,0.000000000
2,2,30,0,6:1e,4044332211001e0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.352515389,-0.352515389,0.000000000,map,10,0.600754932,0.227878159,0.000000000,0.072223069,0.966516739,0.403019727,-0.028978731,-2.193904774,0.000000000
2,2,224,0,6:e0,404433221100e00058303132333435363738393a3b3c3d3e3f4041424378563412,-0.353041547,-0.353041547,0.000000000,map,10,0.709683753,0.140904716,0.000000000,0.063823605,0.798000108,0.838735011,-0.022630292,-2.757050771,0.000000000
2,2,31,0,6:1f,4044332211001f0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.353608124,-0.353608124,0.000000000,map,10,0.632353658,0.243757189,0.000000000,0.086306267,0.920231526,0.529414630,-0.041382065,-2.326353745,0.000000000
2,2,15,0,6:0f,4044332211000f0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.354004639,-0.354004639,0.000000000,map,10,0.634021487,0.246449198,0.000000000,0.074210770,0.936406831,0.536085947,-0.030595769,-2.363641207,0.000000000
2,2,53,0,6:35,404433221100350058303132333435363738393a3b3c3d3e3f4041424378563412,-0.354005193,-0.354005193,0.000000000,map,10,0.699912703,0.175049905,0.000000000,0.021735188,0.990924804,0.799650811,-0.002624547,-2.763028114,0.000000000
2,2,121,0,6:79,404433221100790058303132333435363738393a3b3c3d3e3f4041424378563412,-0.354217860,-0.354217860,0.000000000,map,10,0.700076513,0.155433518,0.000000000,0.032440874,0.983745260,0.800306051,-0.005846724,-2.756855052,0.000000000
2,2,46,0,6:2e,4044332211002e0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.355706572,-0.355706572,0.000000000,map,10,0.622124491,0.218069202,0.000000000,0.080838981,0.958689486,0.488497965,-0.036305227,-2.298392246,0.000000000
2,2,192,0,6:c0,404433221100c00058303132333435363738393a3b3c3d3e3f4041424378563412,-0.355897052,-0.355897052,0.000000000,map,10,0.689982022,0.153405684,0.000000000,0.053359274,0.773179413,0.759928090,-0.015817845,-2.689850761,0.000000000
2,2,198,0,6:c6,404433221100c60058303132333435363738393a3b3c3d3e3f4041424378563412,-0.356818421,-0.356818421,0.000000000,map,10,0.647382543,0.222058670,0.000000000,0.066041031,0.827202323,0.589530173,-0.024230099,-2.460429572,0.000000000
2,2,135,0,6:87,404433221100870058303132333435363738393a3b3c3d3e3f4041424378563412,-0.358339685,-0.358339685,0.000000000,map,10,0.551958605,0.314917862,0.000000000,0.141471377,0.705043560,0.207834419,-0.111189725,-1.773517139,0.000000000
2,2,14,0,6:0e,4044332211000e0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.358395120,-0.358395120,0.000000000,map,10,0.602422761,0.230570169,0.000000000,0.072447195,0.964652089,0.409691044,-0.029158867,-2.231192236,0.000000000
2,2,20,0,6:14,404433221100140058303132333435363738393a3b3c3d3e3f4041424378563412,-0.358848149,-0.358848149,0.000000000,map,10,0.650918254,0.186848525,0.000000000,0.137830421,0.737685827,0.603673017,-0.105540139,-2.284981668,0.000000000
2,2,177,0,6:b1,404433221100b10058303132333435363738393a3b3c3d3e3f4041424378563412,-0.359368272,-0.359368272,0.000000000,map,10,0.610285978,0.215895217,0.000000000,0.051629928,0.944452770,0.441143910,-0.014809164,-2.311248341,0.000000000
2,2,105,0,6:69,404433221100690058303132333435363738393a3b3c3d3e3f4041424378563412,-0.359966613,-0.359966613,0.000000000,map,10,0.701744342,0.158125528,0.000000000,0.032213083,0.984028615,0.806977368,-0.005764904,-2.794142514,0.000000000
2,2,127,0,6:7f,4044332211007f0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.361773581,-0.361773581,0.000000000,map,10,0.657477034,0.224086505,0.000000000,0.070391641,0.947902473,0.629908135,-0.027527684,-2.527433862,0.000000000
2,2,40,0,6:28,404433221100280058303132333435363738393a3b3c3d3e3f4041424378563412,-0.362723873,-0.362723873,0.000000000,map,10,0.664723970,0.149416215,0.000000000,0.088761795,0.901098960,0.658895881,-0.043770312,-2.527813436,0.000000000
2,2,111,0,6:6f,4044332211006f0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.363006881,-0.363006881,0.000000000,map,10,0.659144863,0.226778515,0.000000000,0.057573365,0.962551370,0.636579451,-0.018414957,-2.564721324,0.000000000
2,2,89,0,6:59,404433221100590058303132333435363738393a3b3c3d3e3f4041424378563412,-0.363328517,-0.363328517,0.000000000,map,10,0.680374783,0.167934486,0.000000000,0.045585357,0.965742815,0.721499130,-0.011544582,-2.689655042,0.000000000
2,2,72,0,6:48,404433221100480058303132333435363738393a3b3c3d3e3f4041424378563412,-0.363429620,-0.363429620,0.000000000,map,10,0.652749893,0.169924148,0.000000000,0.138078630,0.728045607,0.610999574,-0.105920600,-2.316096068,0.000000000
2,2,161,0,6:a1,404433221100a10058303132333435363738393a3b3c3d3e3f4041424378563412,-0.364883340,-0.364883340,0.000000000,map,10,0.611953807,0.218587227,0.000000000,0.050663546,0.947283895,0.447815227,-0.014259972,-2.348535803,0.000000000
2,2,145,0,6:91,404433221100910058303132333435363738393a3b3c3d3e3f4041424378563412,-0.368141757,-0.368141757,0.000000000,map,10,0.590584247,0.228396184,0.000000000,0.059748487,0.912536724,0.362336989,-0.019832676,-2.244048331,0.000000000
2,2,126,0,6:7e,4044332211007e0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.369514427,-0.369514427,0.000000000,map,10,0.625878308,0.208207475,0.000000000,0.076827550,0.963497431,0.503513232,-0.032791513,-2.394984891,0.000000000
2,2,95,0,6:5f,4044332211005f0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.370150787,-0.370150787,0.000000000,map,10,0.637775303,0.236587472,0.000000000,0.075607903,0.936173752,0.551101214,-0.031758639,-2.460233852,0.000000000
2,2,8,0,6:08,404433221100080058303132333435363738393a3b3c3d3e3f4041424378563412,-0.371263814,-0.371263814,0.000000000,map,10,0.645022240,0.161917183,0.000000000,0.093267427,0.882766194,0.580088960,-0.048326738,-2.460613426,0.000000000
2,2,138,0,6:8a,4044332211008a0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.371675144,-0.371675144,0.000000000,map,10,0.634397054,0.201605035,0.000000000,0.068655957,0.822915239,0.537588216,-0.026186891,-2.464893761,0.000000000
2,2,52,0,6:34,404433221100340058303132333435363738393a3b3c3d3e3f4041424378563412,-0.372993157,-0.372993157,0.000000000,map,10,0.668313977,0.159170876,0.000000000,0.073951809,0.909219262,0.673255908,-0.030382612,-2.630579142,0.000000000
2,2,231,0,6:e7,404433221100e70058303132333435363738393a3b3c3d3e3f4041424378563412,-0.373097079,-0.373097079,0.000000000,map,10,0.577081981,0.295247178,0.000000000,0.141044175,0.759323656,0.308327924,-0.110519218,-1.974597255,0.000000000
2,2,94,0,6:5e,4044332211005e0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.373255389,-0.373255389,0.000000000,map,10,0.606176578,0.220708443,0.000000000,0.070675289,0.967193517,0.424706311,-0.027749981,-2.327784881,0.000000000
2,2,182,0,6:b6,404433221100b60058303132333435363738393a3b3c3d3e3f4041424378563412,-0.376053266,-0.376053266,0.000000000,map,10,0.657688791,0.198858728,0.000000000,0.049368597,0.902090219,0.630755164,-0.013540324,-2.634859477,0.000000000
2,2,110,0,6:6e,4044332211006e0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.376255043,-0.376255043,0.000000000,map,10,0.627546137,0.210899485,0.000000000,0.079024145,0.959601854,0.510184548,-0.034693420,-2.432272353,0.000000000
2,2,215,0,6:d7,404433221100d70058303132333435363738393a3b3c3d3e3f4041424378563412,-0.376593517,-0.376593517,0.000000000,map,10,0.555712422,0.305056136,0.000000000,0.144852455,0.713786802,0.222849686,-0.116567964,-1.870109784,0.000000000
2,2,120,0,6:78,404433221100780058303132333435363738393a3b3c3d3e3f4041424378563412,-0.377979604,-0.377979604,0.000000000,map,10,0.668477787,0.139554489,0.000000000,0.088132984,0.905609370,0.673911148,-0.043152350,-2.624406081,0.000000000
2,2,104,0,6:68,404433221100680058303132333435363738393a3b3c3d3e3f4041424378563412,-0.378329155,-0.378329155,0.000000000,map,10,0.670145616,0.142246499,0.000000000,0.076216682,0.923303557,0.680582465,-0.032272126,-2.661693543,0.000000000
2,2,176,0,6:b0,404433221100b00058303132333435363738393a3b3c3d3e3f4041424378563412,-0.379193821,-0.379193821,0.000000000,map,10,0.700288270,0.130205741,0.000000000,0.048839993,0.906045675,0.801153081,-0.013251916,-2.864280667,0.000000000
2,2,166,0,6:a6,404433221100a60058303132333435363738393a3b3c3d3e3f4041424378563412,-0.381520549,-0.381520549,0.000000000,map,10,0.659356620,0.201550738,0.000000000,0.048178846,0.908077283,0.637426480,-0.012895562,-2.672146939,0.000000000
2,2,241,0,6:f1,404433221100f10058303132333435363738393a3b3c3d3e3f4041424378563412,-0.381593592,-0.381593592,0.000000000,map,10,0.615707623,0.208725500,0.000000000,0.054581949,0.944325687,0.462830494,-0.016551051,-2.445128448,0.000000000
2,2,199,0,6:c7,404433221100c70058303132333435363738393a3b3c3d3e3f4041424378563412,-0.382794370,-0.382794370,0.000000000,map,10,0.557380251,0.307748146,0.000000000,0.145362518,0.715678167,0.229521003,-0.117390343,-1.907397246,0.000000000
2,2,150,0,6:96,404433221100960058303132333435363738393a3b3c3d3e3f4041424378563412,-0.382809711,-0.382809711,0.000000000,map,10,0.637987061,0.211359696,0.000000000,0.051140553,0.868897627,0.551948243,-0.014529757,-2.567659467,0.000000000
2,2,160,0,6:a0,404433221100a00058303132333435363738393a3b3c3d3e3f4041424378563412,-0.384670864,-0.384670864,0.000000000,map,10,0.701956099,0.132897751,0.000000000,0.047673906,0.911757607,0.807824397,-0.012626674,-2.901568129,0.000000000
2,2,144,0,6:90,404433221100900058303132333435363738393a3b3c3d3e3f4041424378563412,-0.385816687,-0.385816687,0.000000000,map,10,0.680586540,0.142706709,0.000000000,0.050153308,0.784202932,0.722346160,-0.013974190,-2.797080657,0.000000000
2,2,88,0,6:58,404433221100580058303132333435363738393a3b3c3d3e3f4041424378563412,-0.387587548,-0.387587548,0.000000000,map,10,0.648776057,0.152055456,0.000000000,0.094720963,0.883618407,0.595104227,-0.049844782,-2.557206071,0.000000000
2,2,139,0,6:8b,4044332211008b0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.388203615,-0.388203615,0.000000000,map,10,0.544394761,0.287294510,0.000000000,0.134467067,0.692949982,0.177579046,-0.100452179,-1.911861435,0.000000000
2,2,234,0,6:ea,404433221100ea0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.388503907,-0.388503907,0.000000000,map,10,0.659520430,0.181934351,0.000000000,0.073066012,0.856105870,0.638081721,-0.029659123,-2.665973878,0.000000000
2,2,57,0,6:39,404433221100390058303132333435363738393a3b3c3d3e3f4041424378563412,-0.389284638,-0.389284638,0.000000000,map,10,0.692348859,0.147426553,0.000000000,0.022118899,0.991902564,0.769395438,-0.002718032,-2.901372410,0.000000000
2,2,24,0,6:18,404433221100180058303132333435363738393a3b3c3d3e3f4041424378563412,-0.389724033,-0.389724033,0.000000000,map,10,0.643354411,0.159225173,0.000000000,0.132018068,0.730439120,0.573417644,-0.096826501,-2.423325964,0.000000000
2,2,218,0,6:da,404433221100da0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.391817862,-0.391817862,0.000000000,map,10,0.638150871,0.191743309,0.000000000,0.079760407,0.796348475,0.552603483,-0.035342903,-2.561486406,0.000000000
2,2,63,0,6:3f,4044332211003f0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.394544665,-0.394544665,0.000000000,map,10,0.649749380,0.216079540,0.000000000,0.059710706,0.958866574,0.598997521,-0.019807603,-2.671951220,0.000000000
2,2,202,0,6:ca,404433221100ca0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.397617255,-0.397617255,0.000000000,map,10,0.639818700,0.194435319,0.000000000,0.079782362,0.799720501,0.559274800,-0.035362363,-2.598773868,0.000000000
2,2,246,0,6:f6,404433221100f60058303132333435363738393a3b3c3d3e3f4041424378563412,-0.400353567,-0.400353567,0.000000000,map,10,0.663110437,0.191689012,0.000000000,0.059142129,0.881250721,0.652441747,-0.019432174,-2.768739584,0.000000000
2,2,183,0,6:b7,404433221100b70058303132333435363738393a3b3c3d3e3f4041424378563412,-0.402853568,-0.402853568,0.000000000,map,10,0.567686498,0.284548203,0.000000000,0.139652673,0.741870514,0.270745994,-0.108349273,-2.081827151,0.000000000
2,2,62,0,6:3e,4044332211003e0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.404769023,-0.404769023,0.000000000,map,10,0.618150655,0.200200511,0.000000000,0.073531776,0.964201205,0.472602618,-0.030038456,-2.539502249,0.000000000
2,2,240,0,6:f0,404433221100f00058303132333435363738393a3b3c3d3e3f4041424378563412,-0.405078902,-0.405078902,0.000000000,map,10,0.705709916,0.123036025,0.000000000,0.063375065,0.792744171,0.822839664,-0.022313327,-2.998160774,0.000000000
2,2,235,0,6:eb,404433221100eb0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.406845224,-0.406845224,0.000000000,map,10,0.569518138,0.267623826,0.000000000,0.139136689,0.738477373,0.278072550,-0.107550102,-2.112941552,0.000000000
2,2,219,0,6:db,404433221100db0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.407568736,-0.407568736,0.000000000,map,10,0.548148578,0.277432784,0.000000000,0.139461605,0.698023250,0.192594313,-0.108052996,-2.008454080,0.000000000
2,2,167,0,6:a7,404433221100a70058303132333435363738393a3b3c3d3e3f4041424378563412,-0.408797313,-0.408797313,0.000000000,map,10,0.569354328,0.287240213,0.000000000,0.139851129,0.744336479,0.277417310,-0.108657435,-2.119114613,0.000000000
2,2,77,0,6:4d,4044332211004d0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.409166720,-0.409166720,0.000000000,map,10,0.579597206,0.190183421,0.000000000,0.079292861,0.960607595,0.318388823,-0.034929765,-2.356495217,0.000000000
2,2,151,0,6:97,404433221100970058303132333435363738393a3b3c3d3e3f4041424378563412,-0.409869059,-0.409869059,0.000000000,map,10,0.547984768,0.297049171,0.000000000,0.140620851,0.703974093,0.191939073,-0.109856798,-2.014627141,0.000000000
2,2,56,0,6:38,404433221100380058303132333435363738393a3b3c3d3e3f4041424378563412,-0.410566187,-0.410566187,0.000000000,map,10,0.660750134,0.131547524,0.000000000,0.079444244,0.914776900,0.643000535,-0.035063266,-2.768923439,0.000000000
2,2,203,0,6:cb,404433221100cb0058303132333435363738393a3b3c3d3e3f4041424378563412,-0.414043682,-0.414043682,0.000000000,map,10,0.549816407,0.280124794,0.000000000,0.140343297,0.699072427,0.199265629,-0.109423561,-2.045741542,0.000000000
