path,payload_symbol_index,raw_bin,phase_pi_self_unwrap,phase_pi_gt_aligned
multi,17,656,3.9061356889579026,-2.0938643110420974
multi,18,889,3.8047272442500497,-2.1952727557499503
multi,19,122,3.909030228264416,-2.090969771735584
multi,20,860,3.69964250713968,-2.30035749286032
multi,21,503,3.255079989242789,-2.744920010757211
multi,22,629,3.1071284536644836,-2.8928715463355164
multi,23,43,3.512216917781662,-2.487783082218338
multi,24,874,2.9181770936464506,-3.0818229063535494
multi,25,720,2.888995413981534,-3.111004586018466
multi,26,532,3.5079969992394555,-2.4920030007605445
multi,27,57,2.662038321363784,-3.337961678636216
multi,28,521,2.037731791102116,-3.962268208897884
multi,29,610,1.8323370127957306,-4.167662987204269
multi,30,575,1.2680517327324954,-4.731948267267505
multi,31,903,0.881734771111829,-5.118265228888171
multi,32,87,0.5713460829814744,-3.4286539170185257
multi,33,577,1.1882741366438663,-4.811725863356133
multi,34,336,1.0979586970307693,-4.902041302969231
v3,0,819,-0.5974142588587359,-0.5974142588587359
v3,1,826,-0.7148139029336291,-0.7148139029336291
v3,2,922,-0.6163780134708086,-0.6163780134708086
v3,3,451,-0.4463252758851855,-0.4463252758851855
v3,4,512,-0.1510146951799526,-0.1510146951799526
v3,5,444,0.25586954899288195,-1.744130451007118
v3,6,89,1.1621368240740062,-0.8378631759259938
v3,7,713,1.0710633852450193,-0.9289366147549808
v3,8,981,1.219847444992158,-0.780152555007842
v3,9,497,0.9490677625326948,-1.0509322374673051
v3,10,765,0.6807369507995739,-1.3192630492004263
v3,11,1023,0.7363098742894932,-1.2636901257105067
v3,12,600,0.444197330449268,-1.5558026695507319
v3,13,148,1.1449724827987733,-0.8550275172012266
v3,14,478,0.5017114695922958,-1.498288530407704
v3,15,669,1.2276834933539413,-2.772316506646059
v3,16,274,0.9067484416722312,-1.0932515583277689
v3,17,656,1.9061356889579029,-2.0938643110420974
v3,18,889,1.8047272442500495,-2.1952727557499503
v3,19,614,1.8820260793115164,-2.117973920688484
v3,20,860,1.6996425071396801,-2.30035749286032
v3,21,553,1.258512462864683,-2.741487537135317
v3,22,629,1.1071284536644836,-2.8928715463355164
v3,23,759,1.0636612056775132,-2.9363387943224866
v3,24,874,0.9181770936464504,-3.0818229063535494
v3,25,720,0.888995413981534,-3.111004586018466
v3,26,176,0.2714799842864415,-3.7285200157135585
v3,27,699,1.1426764767637783,-2.857323523236222
v3,28,7,0.24676602622136892,-3.753233973778631
v3,29,610,-0.16766298720426942,-4.167662987204269
v3,30,258,-1.022629451366588,-5.022629451366588
v3,31,903,-1.1182652288881711,-5.118265228888171
v3,32,760,-0.27399394924695086,-4.273993949246951
v3,33,577,-0.8117258633561337,-4.811725863356133
v3,34,440,-0.615085931407319,-4.615085931407319
phase_line,0,378,0.3963104947233547,0.3963104947233547
phase_line,1,171,0.956263746278257,-1.043736253721743
phase_line,2,922,1.3836219865291914,-0.6163780134708086
phase_line,3,531,1.5593369129912598,-0.4406630870087403
phase_line,4,512,1.8489853048200473,-0.1510146951799526
phase_line,5,816,1.775578482302383,-0.22442151769761687
phase_line,6,823,1.2941479882763447,-0.7058520117236554
phase_line,7,735,2.022246466850041,0.022246466850040822
phase_line,8,492,2.8440254484861702,-1.1559745515138298
phase_line,9,288,2.8555766644104956,-1.1444233355895044
phase_line,10,1001,1.9173164904426152,-2.082683509557385
phase_line,11,1023,2.736309874289493,-1.2636901257105067
phase_line,12,130,3.2033623280843875,-0.7966376719156124
phase_line,13,841,3.1143160135100696,-0.8856839864899303
phase_line,14,651,3.839525502305954,-2.160474497694046
phase_line,15,747,3.7509832177468874,-2.2490167822531126
phase_line,16,426,3.732281989044663,-2.267718010955337
phase_line,17,656,3.9061356889579026,-2.0938643110420974
phase_line,18,889,3.8047272442500497,-2.1952727557499503
phase_line,19,122,3.909030228264416,-2.090969771735584
phase_line,20,860,3.69964250713968,-2.30035749286032
phase_line,21,503,3.255079989242789,-2.744920010757211
phase_line,22,629,3.1071284536644836,-2.8928715463355164
phase_line,23,43,3.512216917781662,-2.487783082218338
phase_line,24,874,2.9181770936464506,-3.0818229063535494
phase_line,25,720,2.888995413981534,-3.111004586018466
phase_line,26,532,3.5079969992394555,-2.4920030007605445
phase_line,27,57,2.662038321363784,-3.337961678636216
phase_line,28,521,2.037731791102116,-3.962268208897884
phase_line,29,610,1.8323370127957306,-4.167662987204269
phase_line,30,575,1.2680517327324954,-4.731948267267505
phase_line,31,903,0.881734771111829,-5.118265228888171
phase_line,32,87,0.5713460829814744,-3.4286539170185257
phase_line,33,577,1.1882741366438663,-4.811725863356133
phase_line,34,336,1.0979586970307693,-4.902041302969231
phase_dp_first,0,819,-0.5974142588587359,-0.5974142588587359
phase_dp_first,1,826,-0.7148139029336291,-0.7148139029336291
phase_dp_first,2,922,-0.6163780134708086,-0.6163780134708086
phase_dp_first,3,451,-0.4463252758851855,-0.4463252758851855
phase_dp_first,4,512,-0.1510146951799526,-0.1510146951799526
phase_dp_first,5,444,0.25586954899288195,-1.744130451007118
phase_dp_first,6,941,0.9354010093494439,-1.064598990650556
phase_dp_first,7,713,1.0710633852450193,-0.9289366147549808
phase_dp_first,8,981,1.219847444992158,-0.780152555007842
phase_dp_first,9,497,0.9490677625326948,-1.0509322374673051
phase_dp_first,10,765,0.6807369507995739,-1.3192630492004263
phase_dp_first,11,1023,0.7363098742894932,-1.2636901257105067
phase_dp_first,12,600,0.444197330449268,-1.5558026695507319
phase_dp_first,13,562,0.2046940910180937,-1.7953059089819063
phase_dp_first,14,478,0.5017114695922958,-1.498288530407704
phase_dp_first,15,378,0.4141042758760996,-1.5858957241239005
phase_dp_first,16,574,0.1884728091397627,-1.8115271908602373
phase_dp_first,17,656,-0.0938643110420972,-2.0938643110420974
phase_dp_first,18,889,-0.19527275574995043,-2.1952727557499503
phase_dp_first,19,614,-0.11797392068848364,-2.117973920688484
phase_dp_first,20,860,-0.30035749286031993,-2.30035749286032
phase_dp_first,21,553,-0.7414875371353168,-2.741487537135317
phase_dp_first,22,629,-0.8928715463355164,-2.8928715463355164
phase_dp_first,23,759,-0.9363387943224867,-2.9363387943224866
phase_dp_first,24,874,-1.0818229063535496,-3.0818229063535494
phase_dp_first,25,720,-1.1110045860184659,-3.111004586018466
phase_dp_first,26,445,-1.4613869914878854,-3.4613869914878856
phase_dp_first,27,171,-1.4443925321955091,-3.444392532195509
phase_dp_first,28,7,-1.753233973778631,-3.753233973778631
phase_dp_first,29,610,-2.1676629872042694,-4.167662987204269
phase_dp_first,30,826,-2.180000870166251,-4.180000870166251
phase_dp_first,31,904,-2.3593315090474474,-4.359331509047447
phase_dp_first,32,760,-2.2739939492469508,-4.273993949246951
phase_dp_first,33,577,-2.8117258633561337,-4.811725863356133
phase_dp_first,34,336,-2.9020413029692307,-4.902041302969231
phase_dp_first_header,0,819,-0.5974142588587359,-0.5974142588587359
phase_dp_first_header,1,826,-0.7148139029336291,-0.7148139029336291
phase_dp_first_header,2,922,-0.6163780134708086,-0.6163780134708086
phase_dp_first_header,3,451,-0.4463252758851855,-0.4463252758851855
phase_dp_first_header,4,512,-0.1510146951799526,-0.1510146951799526
phase_dp_first_header,5,444,0.25586954899288195,-1.744130451007118
phase_dp_first_header,6,941,0.9354010093494439,-1.064598990650556
phase_dp_first_header,7,713,1.0710633852450193,-0.9289366147549808
phase_dp_first_header,8,981,1.219847444992158,-0.780152555007842
phase_dp_first_header,9,497,0.9490677625326948,-1.0509322374673051
phase_dp_first_header,10,765,0.6807369507995739,-1.3192630492004263
phase_dp_first_header,11,1023,0.7363098742894932,-1.2636901257105067
phase_dp_first_header,12,600,0.444197330449268,-1.5558026695507319
phase_dp_first_header,13,562,0.2046940910180937,-1.7953059089819063
phase_dp_first_header,14,478,0.5017114695922958,-1.498288530407704
phase_dp_first_header,15,378,0.4141042758760996,-1.5858957241239005
phase_dp_first_header,16,574,0.1884728091397627,-1.8115271908602373
phase_dp_first_header,17,656,-0.0938643110420972,-2.0938643110420974
phase_dp_first_header,18,889,-0.19527275574995043,-2.1952727557499503
phase_dp_first_header,19,614,-0.11797392068848364,-2.117973920688484
phase_dp_first_header,20,860,-0.30035749286031993,-2.30035749286032
phase_dp_first_header,21,553,-0.7414875371353168,-2.741487537135317
phase_dp_first_header,22,629,-0.8928715463355164,-2.8928715463355164
phase_dp_first_header,23,759,-0.9363387943224867,-2.9363387943224866
phase_dp_first_header,24,874,-1.0818229063535496,-3.0818229063535494
phase_dp_first_header,25,720,-1.1110045860184659,-3.111004586018466
phase_dp_first_header,26,445,-1.4613869914878854,-3.4613869914878856
phase_dp_first_header,27,171,-1.4443925321955091,-3.444392532195509
phase_dp_first_header,28,7,-1.753233973778631,-3.753233973778631
phase_dp_first_header,29,610,-2.1676629872042694,-4.167662987204269
phase_dp_first_header,30,826,-2.180000870166251,-4.180000870166251
phase_dp_first_header,31,904,-2.3593315090474474,-4.359331509047447
phase_dp_first_header,32,760,-2.2739939492469508,-4.273993949246951
phase_dp_first_header,33,577,-2.8117258633561337,-4.811725863356133
phase_dp_first_header,34,336,-2.9020413029692307,-4.902041302969231
phase_dp_second,0,819,-0.5974142588587359,-0.5974142588587359
phase_dp_second,1,826,-0.7148139029336291,-0.7148139029336291
phase_dp_second,2,922,-0.6163780134708086,-0.6163780134708086
phase_dp_second,3,451,-0.4463252758851855,-0.4463252758851855
phase_dp_second,4,512,-0.1510146951799526,-0.1510146951799526
phase_dp_second,5,444,0.25586954899288195,-1.744130451007118
phase_dp_second,6,941,0.9354010093494439,-1.064598990650556
phase_dp_second,7,713,1.0710633852450193,-0.9289366147549808
phase_dp_second,8,981,1.219847444992158,-0.780152555007842
phase_dp_second,9,497,0.9490677625326948,-1.0509322374673051
phase_dp_second,10,765,0.6807369507995739,-1.3192630492004263
phase_dp_second,11,1023,0.7363098742894932,-1.2636901257105067
phase_dp_second,12,600,0.444197330449268,-1.5558026695507319
phase_dp_second,13,562,0.2046940910180937,-1.7953059089819063
phase_dp_second,14,478,0.5017114695922958,-1.498288530407704
phase_dp_second,15,378,0.4141042758760996,-1.5858957241239005
phase_dp_second,16,574,0.1884728091397627,-1.8115271908602373
phase_dp_second,17,656,-0.0938643110420972,-2.0938643110420974
phase_dp_second,18,889,-0.19527275574995043,-2.1952727557499503
phase_dp_second,19,614,-0.11797392068848364,-2.117973920688484
phase_dp_second,20,860,-0.30035749286031993,-2.30035749286032
phase_dp_second,21,553,-0.7414875371353168,-2.741487537135317
phase_dp_second,22,629,-0.8928715463355164,-2.8928715463355164
phase_dp_second,23,759,-0.9363387943224867,-2.9363387943224866
phase_dp_second,24,874,-1.0818229063535496,-3.0818229063535494
phase_dp_second,25,720,-1.1110045860184659,-3.111004586018466
phase_dp_second,26,445,-1.4613869914878854,-3.4613869914878856
phase_dp_second,27,171,-1.4443925321955091,-3.444392532195509
phase_dp_second,28,7,-1.753233973778631,-3.753233973778631
phase_dp_second,29,610,-2.1676629872042694,-4.167662987204269
phase_dp_second,30,258,-3.022629451366588,-5.022629451366588
phase_dp_second,31,903,-3.118265228888171,-5.118265228888171
phase_dp_second,32,856,-2.8845507822156344,-4.884550782215634
phase_dp_second,33,577,-2.8117258633561337,-4.811725863356133
phase_dp_second,34,336,-2.9020413029692307,-4.902041302969231
phase_dp_second_anchor,0,819,-0.5974142588587359,-0.5974142588587359
phase_dp_second_anchor,1,826,-0.7148139029336291,-0.7148139029336291
phase_dp_second_anchor,2,922,-0.6163780134708086,-0.6163780134708086
phase_dp_second_anchor,3,451,-0.4463252758851855,-0.4463252758851855
phase_dp_second_anchor,4,512,-0.1510146951799526,-0.1510146951799526
phase_dp_second_anchor,5,444,0.25586954899288195,-1.744130451007118
phase_dp_second_anchor,6,941,0.9354010093494439,-1.064598990650556
phase_dp_second_anchor,7,713,1.0710633852450193,-0.9289366147549808
phase_dp_second_anchor,8,981,1.219847444992158,-0.780152555007842
phase_dp_second_anchor,9,497,0.9490677625326948,-1.0509322374673051
phase_dp_second_anchor,10,765,0.6807369507995739,-1.3192630492004263
phase_dp_second_anchor,11,1023,0.7363098742894932,-1.2636901257105067
phase_dp_second_anchor,12,600,0.444197330449268,-1.5558026695507319
phase_dp_second_anchor,13,562,0.2046940910180937,-1.7953059089819063
phase_dp_second_anchor,14,478,0.5017114695922958,-1.498288530407704
phase_dp_second_anchor,15,378,0.4141042758760996,-1.5858957241239005
phase_dp_second_anchor,16,574,0.1884728091397627,-1.8115271908602373
phase_dp_second_anchor,17,656,-0.0938643110420972,-2.0938643110420974
phase_dp_second_anchor,18,889,-0.19527275574995043,-2.1952727557499503
phase_dp_second_anchor,19,614,-0.11797392068848364,-2.117973920688484
phase_dp_second_anchor,20,860,-0.30035749286031993,-2.30035749286032
phase_dp_second_anchor,21,553,-0.7414875371353168,-2.741487537135317
phase_dp_second_anchor,22,629,-0.8928715463355164,-2.8928715463355164
phase_dp_second_anchor,23,759,-0.9363387943224867,-2.9363387943224866
phase_dp_second_anchor,24,874,-1.0818229063535496,-3.0818229063535494
phase_dp_second_anchor,25,720,-1.1110045860184659,-3.111004586018466
phase_dp_second_anchor,26,445,-1.4613869914878854,-3.4613869914878856
phase_dp_second_anchor,27,171,-1.4443925321955091,-3.444392532195509
phase_dp_second_anchor,28,7,-1.753233973778631,-3.753233973778631
phase_dp_second_anchor,29,610,-2.1676629872042694,-4.167662987204269
phase_dp_second_anchor,30,258,-3.022629451366588,-5.022629451366588
phase_dp_second_anchor,31,903,-3.118265228888171,-5.118265228888171
phase_dp_second_anchor,32,856,-2.8845507822156344,-4.884550782215634
phase_dp_second_anchor,33,577,-2.8117258633561337,-4.811725863356133
phase_dp_second_anchor,34,336,-2.9020413029692307,-4.902041302969231
gt,0,803,-0.5610313969153888,-0.5610313969153888
gt,1,826,-0.7148139029336291,-0.7148139029336291
gt,2,922,-0.6163780134708086,-0.6163780134708086
gt,3,691,-0.8275416217252429,-0.8275416217252429
gt,4,107,-1.0649077152010407,-1.0649077152010407
gt,5,468,-0.9611770049122104,-0.9611770049122104
gt,6,89,-0.8378631759259938,-0.8378631759259938
gt,7,713,-0.9289366147549808,-0.9289366147549808
gt,8,865,-1.0840400616491266,-1.0840400616491266
gt,9,492,-1.3450675038847344,-1.3450675038847344
gt,10,765,-1.3192630492004263,-1.3192630492004263
gt,11,1023,-1.2636901257105067,-1.2636901257105067
gt,12,597,-1.1126213676859986,-1.1126213676859986
gt,13,562,-1.7953059089819063,-1.7953059089819063
gt,14,478,-1.498288530407704,-1.498288530407704
gt,15,267,-1.7796979022000516,-1.7796979022000516
gt,16,917,-1.918972763884474,-1.918972763884474
gt,17,656,-2.0938643110420974,-2.0938643110420974
gt,18,889,-2.1952727557499503,-2.1952727557499503
gt,19,510,-2.2718184391325633,-2.2718184391325633
gt,20,860,-2.30035749286032,-2.30035749286032
gt,21,553,-2.741487537135317,-2.741487537135317
gt,22,629,-2.8928715463355164,-2.8928715463355164
gt,23,759,-2.9363387943224866,-2.9363387943224866
gt,24,874,-3.0818229063535494,-3.0818229063535494
gt,25,720,-3.111004586018466,-3.111004586018466
gt,26,314,-3.371082821686919,-3.371082821686919
gt,27,602,-3.4924443549353734,-3.4924443549353734
gt,28,7,-3.753233973778631,-3.753233973778631
gt,29,610,-4.167662987204269,-4.167662987204269
gt,30,826,-4.180000870166251,-4.180000870166251
gt,31,904,-4.359331509047447,-4.359331509047447
gt,32,760,-4.273993949246951,-4.273993949246951
gt,33,577,-4.811725863356133,-4.811725863356133
gt,34,930,-4.841902549801139,-4.841902549801139
