snr_label,added_snr_db,seed,packet_index,payload_symbol_index,frame_symbol_index,gt_bin,coarse_bin,phase_fft_1_estimate,phase_fft_2_estimate,savaux_bin,savaux_correct,savaux_gt_power,savaux_gt_to_mean_energy,savaux_gt_margin_db,savaux_gt_floor_db,plain_nus_mean_bin,plain_nus_mean_correct,plain_nus_mean_gt_power,plain_nus_mean_gt_to_mean_energy,plain_nus_mean_gt_margin_db,plain_nus_mean_gt_floor_db,phase_fft_1_bin,phase_fft_1_correct,phase_fft_1_gt_power,phase_fft_1_gt_to_mean_energy,phase_fft_1_gt_margin_db,phase_fft_1_gt_floor_db,phase_fft_2_bin,phase_fft_2_correct,phase_fft_2_gt_power,phase_fft_2_gt_to_mean_energy,phase_fft_2_gt_margin_db,phase_fft_2_gt_floor_db,exact_nus_coherent_bin,exact_nus_coherent_correct,exact_nus_coherent_gt_power,exact_nus_coherent_gt_to_mean_energy,exact_nus_coherent_gt_margin_db,exact_nus_coherent_gt_floor_db
clean,,0,7,10,18,865,865,865,865,865,1,8.213573815538458e-05,47.20179505706523,8.621352251422874,18.790727409126948,865,1,3.6695096428239155e-06,10.623635523670675,5.251843812156198,10.704456708684479,865,1,5.1334840415321324e-06,48.16796190009685,6.400316193690296,18.598030327890335,865,1,5.1334840415321324e-06,48.16796190009685,6.400316193690296,18.598030327890335,865,1,5.133484041532038e-06,47.20179866887077,8.621352694534124,18.79072775581838
clean,,0,7,11,19,92,92,92,92,92,1,9.226317749392102e-05,115.9282400497346,11.907507721198861,22.59378333128803,92,1,4.474217368742561e-06,30.05579117773267,8.7337759811784,15.355217830295636,92,1,5.766448954310754e-06,118.601408796476,13.199253031979126,22.599594268025793,92,1,5.766448954310754e-06,118.601408796476,13.199253031979126,22.599594268025793,92,1,5.766448954310754e-06,115.92824686560796,11.907507147378842,22.593781240058913
clean,,0,7,12,20,645,644,645,645,645,1,7.360730920830116e-05,95.55565100109233,10.341853280610042,21.60777460296827,644,0,6.764212063875925e-07,4.663745885858429,-2.9374804929915976,7.264621850985731,645,1,4.5999993366636886e-06,96.10108185393501,10.975122951294802,21.883380198893377,645,1,4.600456453817225e-06,96.05134889939751,10.928404892313392,21.881205517752473,645,1,4.600456453817284e-06,95.55564365949793,10.34185336322745,21.607773485129016
clean,,0,7,13,21,426,682,426,426,426,1,8.058981714372058e-05,94.69198756533422,11.201872589706777,21.720202513147978,682,0,7.094827532522411e-07,4.439793436119585,-3.3115584702181415,6.997147812870307,426,1,2.6578791224527555e-06,54.669899030619,8.257644919651275,19.15504566333081,426,1,5.0368631398834115e-06,99.65381499010844,12.311624173436497,22.0570872400501,426,1,5.0368631398833734e-06,94.69197793674707,11.201871947799482,21.720203260477966
clean,,0,7,14,22,765,765,765,765,765,1,9.157202587367023e-05,109.00306467768416,12.549700954608616,22.620108109589303,765,1,3.495250490413288e-06,23.909496359094746,6.412353942129451,14.346412549840766,765,1,5.723251690234641e-06,113.96541027273092,12.919659606873104,22.7860403145838,765,1,5.723251690234641e-06,113.96541027273092,12.919659606873104,22.7860403145838,765,1,5.723251690234655e-06,109.00306502957953,12.549701559378441,22.62010943399283
clean,,0,7,15,23,1023,1023,1023,1023,1023,1,0.00011338817584895244,133.94927968730696,13.69456882038711,23.600438031084643,1023,1,7.267251620389717e-06,48.18683596548127,11.999023148190295,17.379171241866537,1023,1,7.086761169667752e-06,142.74087164590526,12.816790339638986,23.92320443734505,1023,1,7.086761169667752e-06,142.74087164590526,12.816790339638986,23.92320443734505,1023,1,7.086761169667581e-06,133.94928247266958,13.694568895606006,23.600437522627203
clean,,0,7,16,24,597,853,597,597,597,1,8.91174715738222e-05,108.20440840382717,11.189679733833946,22.135944631394544,853,0,8.093087349296358e-07,5.520545462519528,-2.00084148502285,7.9502717190301455,597,1,2.769471400189699e-06,58.014518344893865,8.24581102258114,19.40287801968434,597,1,5.569843278638971e-06,113.79076183047663,13.304717162417596,22.401854237007967,597,1,5.5698432786389586e-06,108.20442998865923,11.189680296622287,22.135945432273544
clean,,0,7,17,25,562,818,562,562,562,1,8.976458117968336e-05,112.18009709128025,12.697192615187413,22.595074780726478,818,0,9.872040378015528e-07,6.627302886683401,-1.1742383975117074,8.69740330463799,562,1,2.0056010384177804e-06,43.580438596814346,6.7120210956444515,18.207975270635114,562,1,5.610286592429029e-06,118.48274909287986,13.155075693183068,22.972664878214253,562,1,5.6102865924290924e-06,112.18010214060666,12.697192010287937,22.59507255869451
clean,,0,7,18,26,827,827,827,827,827,1,0.00010622689656919829,134.45162242069728,13.299708174120962,23.648245164944907,827,1,4.534244519350907e-06,30.81967875096708,8.467625883609488,15.429792856204536,827,1,6.639181251864091e-06,139.11645882324046,13.982121179573815,23.690333157866974,827,1,6.639181251864091e-06,139.11645882324046,13.982121179573815,23.690333157866974,827,1,6.639181251864199e-06,134.45162445820552,13.299708885599177,23.6482471368133
clean,,0,7,19,27,890,890,890,890,890,1,9.703484857718006e-05,122.6794403051849,11.842783867867983,23.089703297128843,890,1,4.366889708508554e-06,30.21266493291209,8.759112615051144,15.386728951932225,890,1,6.064675926297378e-06,134.6185025818926,13.122040861513156,23.470102641376315,890,1,6.064675926297378e-06,134.6185025818926,13.122040861513156,23.470102641376315,890,1,6.064675926297835e-06,122.67940250657654,11.842782917338454,23.08970452357762
clean,,0,7,20,28,174,174,174,174,174,1,8.627557597903294e-05,101.32758574749262,12.15947955942478,22.13152774948596,174,1,3.2784186516896587e-06,22.0037256598964,5.215076507098532,13.915105325204228,174,1,5.39222393523236e-06,108.91837299020972,12.17947369440914,22.622201705330454,174,1,5.39222393523236e-06,108.91837299020972,12.17947369440914,22.622201705330454,174,1,5.392223935232358e-06,101.32759307540492,12.159480139980088,22.131530291111833
clean,,0,7,21,29,267,267,267,267,267,1,0.0001115993823129803,48.07402687267261,8.882222659491699,18.525427142880197,267,1,3.198794046098071e-06,6.568172245550963,2.0423738175140373,8.458350926343963,267,1,6.974959216902291e-06,48.50924416734632,8.761990123163189,18.38973086875843,267,1,6.974959216902291e-06,48.50924416734632,8.761990123163189,18.38973086875843,267,1,6.974959216902279e-06,48.0740123178033,8.8822216051431,18.525425210771516
clean,,0,7,22,30,917,917,917,917,917,1,7.95724799666506e-05,33.18496925129385,7.516065753830827,16.950772821936127,917,1,4.81468352083463e-06,9.402352609514933,4.152640847649057,10.217071930897045,917,1,4.973279618563389e-06,35.03581073232895,6.90749655978689,17.156745628304357,917,1,4.973279618563389e-06,35.03581073232895,6.90749655978689,17.156745628304357,917,1,4.9732796185635715e-06,33.1849669115285,7.516065625254655,16.95077125659442
clean,,0,7,23,31,656,656,656,656,656,1,8.254677830953853e-05,102.25546281440752,11.29172059442148,22.281573263815524,656,1,1.2416525871672485e-06,8.356912673317561,0.030454911004483838,9.601765755327406,656,1,5.1591740577807025e-06,106.43890483823316,12.154923354363063,22.328918058728398,656,1,5.1591740577807025e-06,106.43890483823316,12.154923354363063,22.328918058728398,656,1,5.159174057780643e-06,102.2554715884725,11.291720546670465,22.28157341412613
clean,,0,7,24,32,889,889,889,889,889,1,9.033025944141584e-05,119.17074077403932,12.057587685183584,22.91096155094103,889,1,4.564356313548176e-06,31.7960968141933,8.47922182381623,15.436000920135694,889,1,5.645643290739272e-06,121.60550528862856,11.066556495152406,22.81894564611465,889,1,5.645643290739272e-06,121.60550528862856,11.066556495152406,22.81894564611465,889,1,5.645643290739408e-06,119.17077992123254,12.057589650506621,22.910964913710483
clean,,0,7,25,33,66,66,66,66,66,1,0.00010132774591015484,121.2542939269827,13.588881013216632,23.002230631111743,66,1,5.2664551914158806e-06,35.068874708438855,9.236100963112081,15.99993088732832,66,1,6.332984568616776e-06,121.66333878637091,13.561864358789673,22.925376343921716,66,1,6.332984568616776e-06,121.66333878637091,13.561864358789673,22.925376343921716,66,1,6.332984568616773e-06,121.2543024164883,13.588882584371644,23.00223112719681
clean,,0,7,26,34,586,585,586,586,586,1,9.265589924711912e-05,109.31279712257776,12.108318614352262,22.3368117305356,585,0,9.541127726405238e-07,6.5023683105808265,-2.3925541850181116,8.655239187392219,586,1,5.8039198860537205e-06,119.57455117398894,12.028110776443164,22.950573204843643,586,1,5.790993387718708e-06,119.60539468030053,12.116454942453538,22.904356033491272,586,1,5.790993387718804e-06,109.31279047653331,12.108318233547465,22.336812620848686
clean,,0,7,27,35,425,169,425,425,425,1,7.825314661678937e-05,98.98897645395772,12.256403152555501,22.04262276937729,169,0,9.730764944481722e-07,6.685951339391627,-0.45885831351442896,8.727514286399163,425,1,2.8428251708908785e-06,61.78236788116447,6.196142709250518,19.871582883195444,425,1,4.890822024467524e-06,104.3443402292672,11.872298135200385,22.364139436660185,425,1,4.890822024467532e-06,98.98898270944909,12.256402348907274,22.042624248334324
clean,,0,7,28,36,860,860,860,860,860,1,8.970510139032998e-05,117.06064363459379,11.529290647087029,22.978721041614957,860,1,4.308681276195274e-06,30.38076183456047,8.811873829784235,15.410841872028493,860,1,5.6065695242500024e-06,120.73883196539242,11.285843572079354,22.916123491816982,860,1,5.6065695242500024e-06,120.73883196539242,11.285843572079354,22.916123491816982,860,1,5.606569524250317e-06,117.06065655236151,11.52929103357138,22.978721794150022
clean,,0,7,29,37,553,297,553,553,553,1,8.646136874973856e-05,111.97042321090896,10.987608285750222,22.542961846315997,297,0,2.302901777389011e-07,1.583185863375273,-8.663007720127553,2.593674492541825,553,1,2.3795193577648086e-06,52.52455023413451,6.954720039263816,19.011864421466626,553,1,5.403835802824284e-06,117.19581351938696,13.110569436218025,22.80646324390272,553,1,5.403835802823976e-06,111.97042795894646,10.987607783280422,22.54296130545256
clean,,0,7,30,38,629,630,629,629,629,1,9.780558551959837e-05,125.9564874199653,11.997218359200252,23.198152021015414,630,0,6.916045601386494e-07,4.7590302038778365,-2.96600632841621,7.334527580579491,629,1,6.093781164955051e-06,129.28284484905876,11.983079785143376,23.26433925265798,629,1,6.112849667260331e-06,129.79984801878925,12.02346129245507,23.132054557694367,629,1,6.112849667260228e-06,125.95649645012973,11.99721863351903,23.198151404977104
clean,,0,7,31,39,759,759,759,759,759,1,7.999588778068167e-05,104.19738306404064,10.409686129828115,22.346465665063167,759,1,1.6896616571185093e-06,11.641722965376681,2.689942298804075,11.247987161030997,759,1,4.999742915902071e-06,107.47982675115671,11.613702395593442,22.33152131644332,759,1,4.999742915902071e-06,107.47982675115671,11.613702395593442,22.33152131644332,759,1,4.999742915902259e-06,104.19738294068341,10.409685025658304,22.346466475528217
clean,,0,7,32,40,494,238,494,494,494,1,8.107626952669287e-05,100.4596127947852,11.729565125933668,21.936080165217106,238,0,2.88133712272953e-07,1.9905661964598542,-6.640053539340512,3.521181466828778,494,1,2.7674171162491363e-06,59.932992600980995,8.726347648436457,19.7539526749049,494,1,5.067266679069662e-06,103.66771259615967,12.5180318556213,22.20790468955819,494,1,5.067266679069576e-06,100.45960979941611,11.729564671610992,21.93607844933108
clean,,0,7,33,41,303,303,303,303,303,1,9.665455135567883e-05,70.82218881183833,10.852646831225318,20.248488729280073,303,1,2.1065806581773986e-06,8.167260437069748,1.0571137560150892,9.60179458440069,303,1,6.040908225737429e-06,76.54520999841164,10.914231167890113,20.847839041959297,303,1,6.040908225737429e-06,76.54520999841164,10.914231167890113,20.847839041959297,303,1,6.0409082257374164e-06,70.82217509921982,10.852646457945346,20.248488461997592
clean,,0,7,34,42,1022,1022,1022,1022,1022,1,0.00010652486029544272,43.71369792370861,8.941190921253785,18.04617679185582,1022,1,7.220852858714499e-06,14.288919366460535,6.170696606479813,11.965142943082803,1022,1,6.657803737841401e-06,45.687559637015816,8.562340068776258,18.274068854501767,1022,1,6.657803737841401e-06,45.687559637015816,8.562340068776258,18.274068854501767,1022,1,6.65780373784238e-06,43.713697760914044,8.941191273755235,18.046177862734233
clean,,0,7,35,43,720,720,720,720,720,1,5.961692409758943e-05,32.103215527256125,5.642069523859986,16.690591448912517,720,1,2.0344522026542184e-06,5.251779759892898,1.1435513037273934,7.619352222942602,720,1,3.726057566882292e-06,32.55131606336282,6.350663138979385,16.882249991482922,720,1,3.726057566882292e-06,32.55131606336282,6.350663138979385,16.882249991482922,720,1,3.726057566882269e-06,32.10321344354592,5.642069632882338,16.690590708947134
clean,,0,7,36,44,314,314,314,314,314,1,9.717395957592554e-05,121.42522546560006,12.744567036211249,22.87505477414991,314,1,1.632617762627231e-06,11.082067571534893,1.212231031482456,10.934511193789607,314,1,6.073373137815266e-06,128.08081798529034,13.458578724021393,23.239193206716273,314,1,6.073373137815266e-06,128.08081798529034,13.458578724021393,23.239193206716273,314,1,6.073373137815235e-06,121.42523570529316,12.744567175128259,22.875053754961357
clean,,0,7,37,45,602,858,602,602,602,1,9.393367688681487e-05,123.90416008794615,13.074198515583708,23.14601531104977,858,0,4.4854321425313884e-07,3.1000136335057515,-5.522875347365735,5.400456679549438,602,1,1.680254104812667e-06,37.42808405792737,5.090893642603296,17.43542653379097,602,1,5.8708557874598514e-06,124.68444148682755,13.342076283335745,23.180125973424342,602,1,5.870855787459664e-06,123.90417643356875,13.074198871086056,23.146013380288434
clean,,0,7,38,46,7,7,7,7,7,1,7.562811163322816e-05,99.18648518947516,12.27487634788109,21.850319131634794,7,1,4.718898141563585e-06,33.232304201360606,10.251200577139636,15.706832688822805,7,1,4.72675763002078e-06,105.76049755039162,12.17248767483224,22.450305158273565,7,1,4.72675763002078e-06,105.76049755039162,12.17248767483224,22.450305158273565,7,1,4.72675763002078e-06,99.18649744722443,12.274875965473967,21.850317712981177
clean,,0,7,39,47,414,415,414,414,414,1,8.017242664669442e-05,101.42346681789391,10.73087792880722,22.061232561069417,415,0,3.760874896498077e-07,2.579532907488402,-5.806370002421241,4.585624518648689,414,1,4.944161951531312e-06,107.4017414337187,11.647088423527723,22.265568680041085,414,1,5.010776304945992e-06,108.33361415095406,11.510344481673611,22.409486947245156,414,1,5.010776304945825e-06,101.42346108453059,10.73087739306781,22.06123214746801
clean,,0,7,40,48,807,807,807,807,807,1,0.00010062512319855641,125.95186983417508,12.481843590391218,23.144186719470717,807,1,3.2465288496038507e-06,22.31319367246685,4.805385254532051,14.043948345704262,807,1,6.2890695251338455e-06,126.3009258515899,13.713569510811014,23.26886004658958,807,1,6.2890695251338455e-06,126.3009258515899,13.713569510811014,23.26886004658958,807,1,6.289069525134206e-06,125.95185960443057,12.48184346213028,23.14418969183211
clean,,0,7,41,49,195,195,195,195,195,1,9.453640745285888e-05,120.03585202613662,11.643337251865344,22.972038320101472,195,1,2.9361990668614822e-06,20.31304408125237,5.835389487035925,13.615929008168475,195,1,5.908524476657051e-06,125.7475849719122,12.5102199181995,23.20440651747196,195,1,5.908524476657051e-06,125.7475849719122,12.5102199181995,23.20440651747196,195,1,5.908524476657044e-06,120.03583275772131,11.643336949928793,22.972037789911333
clean,,0,7,42,50,826,826,826,826,826,1,0.00011230136125563953,135.2333675101779,12.734838562427015,23.654553361110278,826,1,4.538910998158034e-06,30.26115091417971,7.519176115530946,15.422215581867897,826,1,7.018835480773375e-06,142.9893637087414,14.285547771265474,23.662526708869006,826,1,7.018835480773375e-06,142.9893637087414,14.285547771265474,23.662526708869006,826,1,7.018835480773304e-06,135.2333728407596,12.73483830842814,23.654555248725003
clean,,0,7,43,51,928,928,928,928,928,1,9.262214119179837e-05,116.00032287420436,10.515289664992464,22.928929803526017,928,1,4.984930562977953e-06,34.454750962146385,10.413909322514991,15.934638824736219,928,1,5.788883035882919e-06,121.61613681932337,11.423740425870907,23.12363864248003,928,1,5.788883035882919e-06,121.61613681932337,11.423740425870907,23.12363864248003,928,1,5.7888830358830345e-06,116.00030921300693,10.515289789450954,22.92892723232235
clean,,0,7,44,52,761,761,761,761,761,1,8.347195341238192e-05,104.41200035371597,10.743007579635025,22.2070633850589,761,1,2.493243471350774e-06,16.858036397592517,4.516131903684961,12.762062977204238,761,1,5.216997228738907e-06,113.77714598158924,11.185228368364623,22.81114633516351,761,1,5.216997228738907e-06,113.77714598158924,11.185228368364623,22.81114633516351,761,1,5.216997228738897e-06,104.41200329806259,10.743007383676007,22.207064232364665
clean,,0,7,45,53,590,591,590,590,590,1,9.041505897852773e-05,112.16389299373597,11.695201095589344,22.644702392617532,591,0,4.143036528681232e-07,2.789993426363446,-5.746636655122112,5.003646954440479,590,1,5.567202771369931e-06,118.29442117908525,11.128871184207178,22.831502988602715,590,1,5.650941128754249e-06,120.33102860419586,10.98838306645743,22.93481762943062,590,1,5.650941128754288e-06,112.16389241324381,11.695201090845927,22.64470274078517
clean,,0,7,46,54,383,772,384,383,383,1,8.084729649721848e-05,37.46664095872603,7.761651769868093,17.261762671753115,772,0,1.4561565599864522e-06,3.239737468595946,-0.5765736074846806,5.487990125136966,384,0,2.1829964409614845e-07,1.7719577911850244,-7.518066223709802,4.397127634639242,383,1,5.023687776341994e-06,38.9907329800842,7.112803575789254,17.63569626706557,383,1,5.05295633840156e-06,37.466643674759055,7.761653429304767,17.261763545197727
clean,,0,7,47,55,267,267,267,267,267,1,9.123431851711192e-05,32.901491455227095,5.236636034343775,17.014144002838204,267,1,2.604028367113351e-06,4.723691823901099,1.5331435626467331,7.177981456097835,267,1,5.702143729089889e-06,34.72731154096108,6.776639039731469,17.138219587618785,267,1,5.702143729089889e-06,34.72731154096108,6.776639039731469,17.138219587618785,267,1,5.702143729089865e-06,32.901484755694554,5.236635619572261,17.01414202280545
clean,,0,7,48,56,314,314,314,314,314,1,8.321800478618135e-05,106.60649952068155,12.722907621864811,22.326114661943322,314,1,1.1739016100972049e-06,8.104593813375443,1.2634912164380883,9.571023860995675,314,1,5.201124730603597e-06,114.48833866826959,12.390970388265547,22.97740369956029,314,1,5.201124730603597e-06,114.48833866826959,12.390970388265547,22.97740369956029,314,1,5.2011247306035675e-06,106.6064883510525,12.722906055519287,22.326112385579044
clean,,0,8,0,8,803,803,803,803,803,1,5.369515366285987e-05,71.77124408324661,9.808913230736902,20.294742202130355,803,1,1.9877533034779904e-06,14.203387484680823,4.8091888191057395,11.938856463676624,803,1,3.3559476482152357e-06,75.11156347448055,10.013090442889311,21.000686084902213,803,1,3.3559476482152357e-06,75.11156347448055,10.013090442889311,21.000686084902213,803,1,3.355947648215204e-06,71.77125406498543,9.808914969416096,20.29474420248624
clean,,0,8,1,9,711,711,711,711,711,1,4.8189020479270104e-05,64.20237697924665,9.188984209103232,19.97742400951491,711,1,1.1303341555125396e-06,8.325550151935477,1.9658043850379308,9.585718741891846,711,1,3.0118134964180857e-06,67.43959200842026,9.631998862487459,20.239162857135856,711,1,3.0118134964180857e-06,67.43959200842026,9.631998862487459,20.239162857135856,711,1,3.011813496418027e-06,64.20237121936249,9.18898454362169,19.97742579578216
clean,,0,8,2,10,922,922,922,922,922,1,5.568776143051457e-05,79.32103690302293,10.809375569170822,21.078969325865927,922,1,3.003834808485049e-06,22.860404951452487,8.373338132291575,14.040608315750383,922,1,3.4804853185367257e-06,84.71140247126796,11.616702732317975,21.379508304134323,922,1,3.4804853185367257e-06,84.71140247126796,11.616702732317975,21.379508304134323,922,1,3.48048531853662e-06,79.32104101352522,10.80937501002473,21.07896535702356
clean,,0,8,3,11,718,718,718,718,718,1,4.488094366261763e-05,62.939235609855146,8.117829241957345,19.759642210856434,718,1,1.1225665535718524e-06,8.337472658362271,1.6624011439428754,9.721941465697249,718,1,2.8050588221501797e-06,66.91680891646283,9.500256478720694,20.33124179633186,718,1,2.8050588221501797e-06,66.91680891646283,9.500256478720694,20.33124179633186,718,1,2.8050588221500904e-06,62.939231178556064,8.117828590432069,19.759641001585383
clean,,0,8,4,12,756,756,756,756,756,1,5.599397785772953e-05,69.82356274433917,10.316289232900207,20.15409537185343,756,1,1.2059408795593513e-06,8.015462254051775,2.262168036109779,9.535154724589045,756,1,3.4996238412432923e-06,72.33747323072876,10.347196747721718,20.410866445215007,756,1,3.4996238412432923e-06,72.33747323072876,10.347196747721718,20.410866445215007,756,1,3.4996238412433393e-06,69.82356712663103,10.31629032691801,20.154094550386745
clean,,0,8,5,13,109,109,109,109,109,1,3.432997804544134e-05,12.206653041347515,2.4799809878777674,12.158427016807408,109,1,2.2114542957164135e-06,3.6552756427046607,0.46341847139443293,6.044945694716624,109,1,2.1456232640753105e-06,12.132054486125993,2.5239986684607887,12.368655018347376,109,1,2.1456232640753105e-06,12.132054486125993,2.5239986684607887,12.368655018347376,109,1,2.1456232640753118e-06,12.206651118297218,2.4799806787616614,12.15842662967168
clean,,0,8,6,14,932,932,932,932,932,1,4.838944563618445e-05,23.87347461058666,4.29423564573565,15.51665168451267,932,1,3.210817194291411e-06,7.682162478381926,3.77143716631551,9.255278396041133,932,1,3.0243407281270515e-06,26.558019571439733,4.335786579964153,16.201264493082924,932,1,3.0243407281270515e-06,26.558019571439733,4.335786579964153,16.201264493082924,932,1,3.02434072812712e-06,23.873477453278326,4.294236186836726,15.516654281600175
clean,,0,8,7,15,468,212,468,468,468,1,3.561655483250246e-05,50.45750511196315,8.866437516788475,18.695859723393745,212,0,5.262778521184902e-07,3.9597232535368523,-1.1509725670026365,6.482769572461134,468,1,8.237019211523182e-07,20.17673218302762,4.895600112044297,14.600009642140126,468,1,2.2260345996900873e-06,51.09285024162922,9.006267713044439,18.68534717140428,468,1,2.2260345996901093e-06,50.45750276214953,8.866438081203118,18.695857468288516
clean,,0,8,8,16,89,89,89,89,89,1,4.6416517903623495e-05,65.24917479653553,8.758385304899411,20.151445425702445,89,1,2.1829479425209913e-06,15.95911362037149,6.549616991786862,12.466691261079195,89,1,2.90103264744456e-06,69.01709129814198,10.970239533983317,20.256094904976493,89,1,2.90103264744456e-06,69.01709129814198,10.970239533983317,20.256094904976493,89,1,2.9010326474445625e-06,65.24918120806423,8.758386496656017,20.151445913446537
clean,,0,8,9,17,713,713,713,713,713,1,3.897550591704297e-05,52.729413810687504,7.45839144226625,19.057153043807936,713,1,1.2551343648799266e-06,9.104307417014018,4.702854992704715,10.026317202130738,713,1,2.4359692690416633e-06,54.583381459528326,7.672165689010148,19.27824913305676,713,1,2.4359692690416633e-06,54.583381459528326,7.672165689010148,19.27824913305676,713,1,2.4359692690416417e-06,52.72941742687593,7.458391721067902,19.057152317660382
