dataset,snr_db,seed,packet_index,payload_symbol_index,frame_symbol_index,gt_bin,ordinary_fft_bin,savaux_bin,branch_gls_bin,savaux_dual_bin,proposed_bin,savaux_top_l_contains_gt,gls_top_l_contains_gt,phase_observations,phase_rmse_rad,phase_reliability,adaptive_consistency_weight,effective_min_consistency_gain,predicted_phase_rad,predicted_fractional_bin,predicted_timing_offset_chips,timing_offset_at_reference_chips,timing_slope_chips_per_symbol,timing_fit_consistency,timing_grid_contrast,frequency_rmse_bins,branch_steering_rank_one_fraction,branch_steering_observations,branch_steering_active,selected_pair_consistency,selected_pair_phase_residual_rad,gls_candidates,gls_candidate_consistency,gls_candidate_loss_db,gls_candidate_matched_power,gls_candidate_primary_power,gls_candidate_secondary_power,gls_candidate_phase_residual_rad
0_0_0_10_14_32,,42,0,0,8,803,803,803,803,803,803,1,1,8,0.027208701282945617,0.9983306006059921,0.2994991801817976,0.12,0.23873590168865366,-0.03560286711817475,0.05246304325755304,0.023690773067331694,0.006393837820049189,0.9983306006059921,0.14070717783135256,0.062058274162183694,0.9991655142253041,8,0,0.9986497412144383,-0.18330324269661624,803|802|804|799|806|798|814|800,0.99864974|0.54569636|0.099912383|0.45376176|0.3708866|0.077300121|0.4266165|0.097747597,0|-17.889631|-19.526136|-20.234693|-23.995901|-24.616143|-24.875971|-24.895856,1058.5619|64.835087|4.1344138|3.4549642|10.975284|0.16763176|0.80739213|2.5609863,0.002930379|0.0019434738|0.0020777221|0.00026649315|0.00086742942|0.00012246726|4.6522319e-05|0.0012644341,0.041434006|0.0047142736|0.00061355931|8.123508e-05|0.00078367881|1.4858837e-05|6.4416902e-05|0.00060388669,-0.18330324|3.0353441|2.9965806|-1.9925974|-2.9742368|3.0786045|3.0612415|2.646759
0_0_0_10_14_32,,42,0,1,9,711,711,711,711,711,711,1,1,8,0.027208701282945617,0.9983306006059921,0.2994991801817976,0.12,0.25882273561236474,-0.03560286711817475,0.05885688107760223,0.023690773067331694,0.006393837820049189,0.9983306006059921,0.14070717783135256,0.062058274162183694,0.9991655142253041,8,0,0.9979290868378561,-0.12292112817089722,711|712|710|709|698|707|705|692,0.99792909|0.13397908|0.3013256|0.20093136|0.67788348|0.93571629|0.273935|0.53212063,0|-18.51102|-18.733284|-21.410293|-21.87905|-22.14465|-23.378929|-23.546586,761.19975|11.32279|50.914145|9.636918|3.2843154|5.1172426|1.3727326|0.7716312,0.0043205832|0.0034604254|0.0041175424|0.0017409564|0.00011090527|1.2922829e-05|0.00027020585|7.044266e-05,0.027654457|0.0017510311|0.0061604262|0.0010318429|8.1589298e-05|0.00024812117|7.0526217e-06|3.9056691e-06,-0.12292113|3.0794111|2.8792676|-3.0379609|-1.5804652|0.83665088|-2.3304919|-0.42799101
0_0_0_10_14_32,,42,0,2,10,922,922,922,922,922,922,1,1,8,0.027208701282945617,0.9983306006059921,0.2994991801817976,0.12,0.2789095695360759,-0.03560286711817475,0.06525071889765141,0.023690773067331694,0.006393837820049189,0.9983306006059921,0.14070717783135256,0.062058274162183694,0.9991655142253041,8,0,0.9994361397052702,-0.21608145332962217,922|921|923|920|912|909|914|916,0.99943614|0.76564|0.70854897|0.75088306|0.66140889|0.87726952|0.36173793|0.46224942,0|-14.057152|-16.57865|-18.712531|-20.994883|-21.776206|-22.000978|-23.804414,964.76756|38.848445|7.9924786|24.782364|0.56598562|2.0219721|1.356771|1.4470173,0.00033964688|0.00053763831|0.00025574158|0.00037608394|2.146856e-05|2.8129043e-05|0.00015267757|9.9267441e-05,0.041685526|0.0021981672|0.00019524772|0.001362983|3.3250089e-05|8.8518442e-05|2.8631831e-05|5.2689175e-05,-0.21608145|2.9124708|-0.72707929|3.0515014|1.2046007|0.60809368|-2.1615267|-2.5115659
0_0_0_10_14_32,,42,0,3,11,718,718,718,718,718,718,1,1,8,0.027208701282945617,0.9983306006059921,0.2994991801817976,0.12,0.29899640345978695,-0.03560286711817475,0.0716445567177006,0.023690773067331694,0.006393837820049189,0.9983306006059921,0.14070717783135256,0.062058274162183694,0.9991655142253041,8,0,0.9954699229456002,-0.23836486688715214,718|719|717|716|712|708|714|701,0.99546992|0.11669313|0.33353308|0.18332142|0.13421331|0.63808485|0.64870463|0.71951046,0|-17.861371|-19.398001|-20.112304|-20.257239|-21.296301|-21.879138|-23.201206,614.84576|7.5271115|43.890315|8.7217733|0.61576099|0.56765947|3.4866507|1.9633802,0.0038515468|0.0028842956|0.0029725666|0.0019469925|0.00025815712|4.0221967e-05|4.1410402e-05|3.0791647e-05,0.021871561|0.0010155257|0.0049235763|0.00073169237|1.6322056e-05|1.163948e-05|0.00026330102|7.6468803e-05,-0.23836487|3.102094|2.8100784|-2.966506|-3.0674137|0.53511568|2.2893716|-1.9182642
0_0_0_10_14_32,,42,0,4,12,107,107,107,107,107,107,1,1,8,0.027208701282945617,0.9983306006059921,0.2994991801817976,0.12,0.3190832373834981,-0.03560286711817475,0.0780383945377498,0.023690773067331694,0.006393837820049189,0.9983306006059921,0.14070717783135256,0.062058274162183694,0.9991655142253041,8,0,0.9984887843010504,-0.256607106638662,107|106|108|105|99|102|100|101,0.99848878|0.65161867|0.2774944|0.47023404|0.95297152|0.10998635|0.91952853|0.54163043,0|-13.571533|-15.393664|-18.425162|-19.966346|-21.927248|-22.178763|-22.256358,603.9193|42.240143|4.4651234|21.886422|3.8557536|0.81194213|1.9691502|3.1685337,0.032798854|0.0030418953|6.1510432e-05|0.0017885161|0.00025746593|0.00017416057|0.0001243898|0.00011083801,0.0006138858|0.00077969456|0.00065197806|0.00096058942|7.1000277e-06|0.00033241995|1.3209613e-05|0.00012637309,-0.25660711|-3.1066419|0.10595041|3.0790434|1.5508746|1.6963681|0.85945715|-2.0300676
0_0_0_10_14_32,,42,0,5,13,468,468,468,468,468,468,1,1,8,0.027208701282945617,0.9983306006059921,0.2994991801817976,0.12,0.3391700713072092,-0.03560286711817475,0.08443223235779898,0.023690773067331694,0.006393837820049189,0.9983306006059921,0.14070717783135256,0.062058274162183694,0.9991655142253041,8,0,0.9851375442956983,-0.2622430553478778,468|466|464|469|451|462|471|455,0.98513754|0.92109216|0.63885064|0.076588253|0.67445986|0.58821037|0.074251164|0.28770238,0|-13.653633|-18.658389|-20.150741|-21.439942|-23.229185|-23.639338|-23.835909,465.45412|11.568301|3.2543769|9.1013789|1.5884561|1.4223235|0.84983343|0.35979065,0.010942949|0.00023186392|0.00022181725|0.0031313078|0.00011227137|6.4926352e-06|0.00025099854|7.3953087e-05,0.0098841589|0.00027151605|2.1188493e-05|0.0035708611|5.4791888e-06|9.0251709e-05|0.00040325146|7.0717811e-06,-0.26224306|-0.65925509|-1.6982744|3.0262795|-1.5617179|-1.7295172|2.8975192|2.7394454
0_0_0_10_14_32,,42,0,6,14,89,89,89,89,89,89,1,1,8,0.027208701282945617,0.9983306006059921,0.2994991801817976,0.12,0.35925690523092035,-0.03560286711817475,0.09082607017784818,0.023690773067331694,0.006393837820049189,0.9983306006059921,0.14070717783135256,0.062058274162183694,0.9991655142253041,8,0,0.9863123262415416,-1.2049837768225373,89|91|87|84|90|82|86|99,0.98631233|0.4483579|0.30079733|0.23452329|0.34190863|0.95832497|0.11091365|0.96516329,0|-19.095271|-20.015376|-20.225099|-21.342432|-21.479675|-21.54394|-21.614426,582.71239|11.23436|4.360108|1.2476569|8.0573979|1.8863589|0.65448518|2.2450585,0.031546256|0.0012229377|0.00062428055|0.0001646824|0.0010806731|0.00011249384|0.00012548196|0.00012663797,0.00035794276|0.00058008111|0.00047525388|0.00021206569|0.00071970249|1.3103812e-06|0.00026940423|9.8539084e-06,-1.2049838|2.3716165|1.964052|1.4214716|1.970312|-2.8657685|1.5195534|0.33929165
0_0_0_10_14_32,,42,0,7,15,713,713,713,713,713,713,1,1,8,0.027208701282945617,0.9983306006059921,0.2994991801817976,0.12,0.3793437391546314,-0.03560286711817475,0.09721990799789736,0.023690773067331694,0.006393837820049189,0.9983306006059921,0.14070717783135256,0.062058274162183694,0.9991655142253041,8,0,0.9107610491858384,-1.1670474537526467,713|712|714|708|715|702|724|711,0.91076105|0.24888601|0.36662511|0.60353286|0.42645906|0.86624908|0.80124074|0.099865426,0|-13.77111|-15.977415|-19.77628|-20.12793|-21.098107|-22.237716|-23.047212,604.21524|11.85861|33.199459|2.3229358|10.951404|1.7551172|1.607692|2.4490726,0.0032310093|0.0020391015|0.002434211|0.00011600843|0.00075716672|4.5366164e-05|8.3603761e-06|0.0010392866,0.022437209|0.001590066|0.0038209835|0.00015373085|0.0010842629|3.9464693e-05|9.9696178e-05|0.00067511202,-1.1670475|1.8463166|2.0748766|1.3359348|1.7993375|-0.5841672|1.7798308|2.3982479
0_0_0_10_14_32,,42,0,8,16,865,865,865,865,865,865,1,1,8,0.027208701282945617,0.9983306006059921,0.2994991801817976,0.12,0.3994305730783425,-0.03560286711817475,0.10361374581794655,0.023690773067331694,0.006393837820049189,0.9983306006059921,0.14070717783135256,0.062058274162183694,0.9991655142253041,8,0,0.9750449566748668,-1.22070225564415,865|862|864|863|880|867|860|850,0.97504496|0.31063547|0.074452008|0.20491453|0.83906053|0.61552307|0.71953091|0.94530512,0|-17.000233|-18.407497|-21.012983|-21.25002|-21.799938|-22.532012|-22.698659,662.0776|3.989036|0.67623784|3.2158332|1.5899374|11.27746|3.6314585|0.73550731,0.00083422061|0.00056198657|0.00058101223|0.00068549097|1.4636938e-05|0.00041052358|6.2902482e-05|5.4125346e-06,0.027045698|0.00042191186|7.8213598e-05|0.00039188052|5.9339543e-05|0.00083883233|0.00024112656|3.5567207e-05,-1.2207023|1.7050288|1.4039678|2.4430641|-2.0359775|1.7572337|2.1212399|0.79093671
0_0_0_10_14_32,,42,0,9,17,492,492,492,492,492,492,1,1,8,0.027208701282945617,0.9983306006059921,0.2994991801817976,0.12,0.41951740700205364,-0.03560286711817475,0.11000758363799575,0.023690773067331694,0.006393837820049189,0.9983306006059921,0.14070717783135256,0.062058274162183694,0.9991655142253041,8,0,0.7754669039057016,-1.240849043300106,492|491|493|489|490|487|498|494,0.7754669|0.15575625|0.13246076|0.32207686|0.80560405|0.36932345|0.27863181|0.52531353,0|-11.541929|-14.501775|-18.04718|-20.417855|-21.484597|-22.235423|-23.211221,368.47902|14.104297|13.889708|3.0227384|1.6536723|0.60499101|0.52695463|3.6318864,0.0079447523|0.0032551905|0.0032108032|0.00032604079|9.0808487e-05|0.00010178544|0.00011042588|0.00014195995,0.010169331|0.0033755324|0.0041725643|0.00036763835|1.0282627e-05|2.2831127e-05|6.234324e-06|0.00013152558,-1.240849|1.9260791|2.0234687|1.6371799|-0.67511107|1.6087558|2.7879179|-1.9925023
