packet_index,frame_index,event_index,symbol_count,gt_topk_recall,mean_gt_savaux_rank,pattern_count,bank_kind,mode_best_pattern_on_savaux,mean_best_pattern_gain_vs_savaux,mean_coherent_gain_vs_savaux,mean_whitened_gain_vs_savaux,mean_stable_gain_vs_savaux,mean_hybrid_gain_vs_savaux,savaux_err,savaux_ser,best_pattern_err,best_pattern_ser,best_pattern_changes_vs_savaux,best_pattern_fix_vs_savaux,best_pattern_break_vs_savaux,mean_pattern_err,mean_pattern_ser,mean_pattern_changes_vs_savaux,mean_pattern_fix_vs_savaux,mean_pattern_break_vs_savaux,coherent_pattern_err,coherent_pattern_ser,coherent_pattern_changes_vs_savaux,coherent_pattern_fix_vs_savaux,coherent_pattern_break_vs_savaux,whitened_pattern_err,whitened_pattern_ser,whitened_pattern_changes_vs_savaux,whitened_pattern_fix_vs_savaux,whitened_pattern_break_vs_savaux,stable_pattern_err,stable_pattern_ser,stable_pattern_changes_vs_savaux,stable_pattern_fix_vs_savaux,stable_pattern_break_vs_savaux,hybrid_mean_pattern_err,hybrid_mean_pattern_ser,hybrid_mean_pattern_changes_vs_savaux,hybrid_mean_pattern_fix_vs_savaux,hybrid_mean_pattern_break_vs_savaux,gated_mean_pattern_err,gated_mean_pattern_ser,gated_mean_pattern_changes_vs_savaux,gated_mean_pattern_fix_vs_savaux,gated_mean_pattern_break_vs_savaux,gated_stable_pattern_err,gated_stable_pattern_ser,gated_stable_pattern_changes_vs_savaux,gated_stable_pattern_fix_vs_savaux,gated_stable_pattern_break_vs_savaux,gated_consensus_pattern_err,gated_consensus_pattern_ser,gated_consensus_pattern_changes_vs_savaux,gated_consensus_pattern_fix_vs_savaux,gated_consensus_pattern_break_vs_savaux,gated_hybrid_pattern_err,gated_hybrid_pattern_ser,gated_hybrid_pattern_changes_vs_savaux,gated_hybrid_pattern_fix_vs_savaux,gated_hybrid_pattern_break_vs_savaux,dataset,snr_db,seed,covariance_source,noise_mode,white_effective_replicas,empirical_effective_replicas,cross_validated_effective_replicas,offpacket_windows,covariance_bins
1,0,1,35,0.8857142857142857,12.571428571428571,16,bitmix_only_diverse16,gray_s1_b0,0.10373411752876102,0.062499999340484995,20.313902525369247,0.9311529818055998,0.13327029371624383,13,0.37142857142857144,14,0.4,6,0,1,12,0.34285714285714286,4,1,0,13,0.37142857142857144,0,0,0,13,0.37142857142857144,4,0,0,13,0.37142857142857144,0,0,0,12,0.34285714285714286,4,1,0,12,0.34285714285714286,4,1,0,13,0.37142857142857144,0,0,0,13,0.37142857142857144,0,0,0,13,0.37142857142857144,4,0,0,0_0_0_10_14_16,-23.0,42,offpacket,offpacket_bootstrap,4.0,4.166461954309794,4.711120624551982,128,0 64 128 192 256 320 384 448 512 576 640 704 768 832 896 960
2,1,2,35,0.8857142857142857,8.114285714285714,16,bitmix_only_diverse16,xor_h2_s1_b3,0.13893214621053815,0.06249999906243413,20.458984436280296,0.8788984635114112,0.1399463658754532,12,0.34285714285714286,15,0.42857142857142855,12,0,3,12,0.34285714285714286,6,0,0,12,0.34285714285714286,0,0,0,12,0.34285714285714286,4,0,0,12,0.34285714285714286,5,0,0,12,0.34285714285714286,3,0,0,12,0.34285714285714286,6,0,0,12,0.34285714285714286,5,0,0,12,0.34285714285714286,0,0,0,12,0.34285714285714286,2,0,0,0_0_0_10_14_16,-23.0,42,offpacket,offpacket_bootstrap,4.0,4.166461954309794,4.711120624551982,128,0 64 128 192 256 320 384 448 512 576 640 704 768 832 896 960
1,0,1,35,0.8285714285714286,21.314285714285713,16,bitmix_only_diverse16,gray_s1_b0,0.10489453342755506,0.062499998231076756,16.130105815586777,0.9283623925387746,0.13364055661668592,13,0.37142857142857144,15,0.42857142857142855,7,0,2,14,0.4,5,0,1,13,0.37142857142857144,0,0,0,14,0.4,5,0,1,13,0.37142857142857144,0,0,0,14,0.4,5,0,1,14,0.4,5,0,1,13,0.37142857142857144,0,0,0,13,0.37142857142857144,0,0,0,14,0.4,5,0,1,0_0_0_10_14_16,-24.0,42,offpacket,offpacket_bootstrap,4.0,4.166131576415246,4.710961353679869,128,0 64 128 192 256 320 384 448 512 576 640 704 768 832 896 960
2,1,2,35,0.8285714285714286,14.742857142857142,16,bitmix_only_diverse16,xor_h2_s1_b3,0.14200285951155292,0.06250000462767115,16.248236713326794,0.8716625050774881,0.14093499643363672,12,0.34285714285714286,16,0.45714285714285713,13,0,4,14,0.4,8,0,2,12,0.34285714285714286,0,0,0,12,0.34285714285714286,4,0,0,12,0.34285714285714286,5,0,0,14,0.4,5,0,2,14,0.4,8,0,2,12,0.34285714285714286,5,0,0,12,0.34285714285714286,0,0,0,13,0.37142857142857144,3,0,1,0_0_0_10_14_16,-24.0,42,offpacket,offpacket_bootstrap,4.0,4.166131576415246,4.710961353679869,128,0 64 128 192 256 320 384 448 512 576 640 704 768 832 896 960
1,0,1,35,0.7142857142857143,34.51428571428571,16,bitmix_only_diverse16,gray_s1_b0,0.10734049826920086,0.06249999977167708,12.861274306147877,0.9232776835423522,0.13440431587264728,14,0.4,16,0.45714285714285713,8,0,2,14,0.4,5,0,0,14,0.4,0,0,0,14,0.4,4,0,0,14,0.4,1,0,0,14,0.4,4,0,0,14,0.4,5,0,0,14,0.4,1,0,0,14,0.4,0,0,0,14,0.4,4,0,0,0_0_0_10_14_16,-25.0,42,offpacket,offpacket_bootstrap,4.0,4.165844055895884,4.710839163820973,128,0 64 128 192 256 320 384 448 512 576 640 704 768 832 896 960
2,1,2,35,0.7714285714285715,25.2,16,bitmix_only_diverse16,xor_h2_s1_b3,0.15053194162629366,0.06250000081072256,12.791870076697194,0.8646160676082694,0.14193535437257318,15,0.42857142857142855,17,0.4857142857142857,14,0,2,14,0.4,8,1,0,15,0.42857142857142855,0,0,0,15,0.42857142857142855,6,0,0,15,0.42857142857142855,6,0,0,15,0.42857142857142855,3,0,0,14,0.4,8,1,0,15,0.42857142857142855,6,0,0,15,0.42857142857142855,0,0,0,15,0.42857142857142855,1,0,0,0_0_0_10_14_16,-25.0,42,offpacket,offpacket_bootstrap,4.0,4.165844055895884,4.710839163820973,128,0 64 128 192 256 320 384 448 512 576 640 704 768 832 896 960
