window_index,start_sample,end_sample,peak_bin,peak_signed_bin,peak_power,second_power,total_power,confidence_db,peak_share,valid
0,0,65536,16095,-289,8632318.375,1008064.3125,11515461.472154474,9.326392093920058,0.7496285229969984,1
1,16384,81920,16095,-289,8929778.0,959990.234375,11787364.568791166,9.68573847038625,0.7575720550497725,1
2,32768,98304,16095,-289,9233383.0,894786.484375,12038605.580716802,10.136414349185932,0.7669811040898166,1
3,49152,114688,16095,-289,9498676.5,831244.203125,12247240.930550538,10.579344673272297,0.7755768465618824,1
4,65536,131072,16095,-289,9693162.0,757086.8125,12360323.807241898,11.073197896937321,0.784215862882232,1
5,81920,147456,16095,-289,9776719.5,675386.953125,12339129.656812703,11.60640488351513,0.7923346112666917,1
6,98304,163840,16095,-289,7372152.7482299805,2393688.589160919,12185973.088649377,4.885266755653489,0.6049703782044924,1
7,114688,180224,16095,-289,4921422.778594971,2398925.1808433533,11951260.463053046,3.120739719017758,0.4117911072065911,1
8,131072,196608,16095,-289,2438765.2898864746,2399663.5543632507,11714679.170361836,0.07019649653122384,0.20818028854401377,1
9,147456,212992,16119,-265,2400446.3461914062,2398012.860595703,11569142.46638904,0.004404953386344479,0.20748697262266783,1
10,163840,229376,16127,-257,2395032.003036499,546853.9703480026,11616894.697632719,6.41439951355061,0.20616800490793435,1
11,180224,245760,1036,1036,852551.8131408691,542465.1536254883,11836483.867442787,1.963489367498529,0.07202745533966234,1
12,196608,262144,16032,-352,1482604.2535012662,852171.1293530464,12232627.816862002,2.4049842507106796,0.12120079803765288,1
13,212992,278528,16032,-352,1665838.3266366422,1553616.1295685954,12765331.527208658,0.30289128445936814,0.13049706723918544,1
14,229376,294912,16032,-352,1665829.6863021553,1577146.996243164,13366982.848939862,0.23758424110042362,0.12462271442461471,1
15,245760,311296,16032,-352,1665830.667640686,1577147.8186246306,13942725.473757558,0.23758453495607273,0.11947668845492555,1
16,262144,327680,15408,-976,1577148.4931061268,888488.293461144,14393921.848220948,2.4922087533507176,0.10957044992578296,1
17,278528,344064,68,68,1655395.2958365679,888488.0739276707,14776634.48272314,2.7025011402696686,0.11202789767670428,1
18,294912,360448,68,68,2053819.1730781794,1454618.6117018163,15018556.138859661,1.4981306379634969,0.1367521054679843,1
19,311296,376832,68,68,2053819.2872043252,1720663.4189697132,15209653.548570625,0.7686630218312273,0.13503392964511932,1
20,327680,393216,68,68,2053820.242939651,1742604.7914355323,15310666.56389137,0.713635262239015,0.1341430978441771,1
21,344064,409600,16248,-136,2021956.7215482257,1742606.0673621893,15221997.174824744,0.645726337937592,0.1328312374733774,1
22,360448,425984,16248,-136,2021956.8260256127,1742604.8212073743,14859659.314880626,0.645729668027595,0.13607020074819634,1
23,376832,442368,16248,-136,2021955.75343097,1158765.0097761154,14222685.139852172,2.4177627495371192,0.14216413662743757,1
24,393216,458752,16184,-200,1336848.633712422,1158765.5884522796,13464147.28752859,0.6208664693514774,0.09928951348821788,1
25,409600,475136,16184,-200,1545940.1485363357,1256766.9312124848,12591647.73615671,0.8993793131561105,0.12277504747033177,1
26,425984,491520,16184,-200,1545943.0689947717,1338292.1062372029,11805416.11309138,0.6264258018593609,0.13095201847908006,1
27,442368,507904,16184,-200,1545943.632413268,1338314.9770893157,11038365.72823742,0.626353166168478,0.14005185826182268,1
28,458752,524288,15784,-600,1338315.0833769739,1223113.0280733705,10344276.637045158,0.3909178055704542,0.12937734849280513,1
29,475136,540672,15680,-704,1223077.6824338436,982877.1199246496,9761626.996392647,0.9495481626258055,0.12529444967379155,1
30,491520,557056,16092,-292,1117313.1156738847,719044.7832333148,9278099.871475022,1.9141895703362908,0.12042477782643823,1
31,507904,573440,16092,-292,1117317.9245435596,843241.0211949944,8821364.158697436,1.2222504044847085,0.1266604466659432,1
32,524288,589824,16092,-292,1117321.4860334396,1009661.0224709511,8353285.77692437,0.44002559474533326,0.13375832167983492,1
33,540672,606208,16300,-84,1009658.3597028255,661463.7605194151,7978991.378082089,1.8366838989838996,0.1265395977837887,1
34,557056,622592,16300,-84,1009656.4479308128,661462.650776267,7694375.080645017,1.8366829618793856,0.13122007146110864,1
35,573440,638976,15724,-660,804524.5421526432,661464.0965440273,7588575.6653558565,0.8503302066727113,0.10601785863789184,1
36,589824,655360,15716,-668,862148.198428899,847244.13763237,7575469.025203174,0.07573352531800256,0.11380789698440834,1
37,606208,671744,15716,-668,908222.0613110065,849149.3151226044,7595930.201345617,0.2920798332933998,0.11956693087439314,1
38,622592,688128,15716,-668,908224.4324493408,849149.5957145691,7627133.159903515,0.2920897365325832,0.11907808784878092,1
