window_index,start_sample,end_sample,peak_bin,peak_signed_bin,peak_power,second_power,total_power,confidence_db,peak_share,valid
0,0,65536,538,538,5090.209317813627,4849.3660196736455,66324.01714045707,0.21050676648124578,0.07674760271281343,1
1,16384,81920,15302,-1082,4428.794046301395,4281.342235952616,63274.83361861712,0.14705539364720355,0.06999297814033804,1
2,32768,98304,746,746,4283.046303510666,3905.699945896864,72786.40915838676,0.4005389382476921,0.05884403905941492,1
3,49152,114688,170,170,4189.34988963604,3883.8557483255863,73527.45235246922,0.32883542397659415,0.05697667681389959,1
4,65536,131072,170,170,4402.404048144817,4339.091686785221,72258.37453347314,0.06291072103791258,0.06092586605453514,1
5,81920,147456,162,162,4465.950046479702,4403.116309046745,72453.38518331732,0.06153703425319817,0.06163894254464738,1
6,98304,163840,162,162,4468.742643594742,4404.292186498642,64354.89486541535,0.0630922129507644,0.06943904815539163,1
7,114688,180224,374,374,4516.221471041441,4475.587250947952,76283.61741595078,0.03925203090562112,0.05920303236821995,1
8,131072,196608,374,374,4516.32167609036,4443.798222605139,77560.69667991331,0.0703053616560571,0.05822951403761691,1
9,147456,212992,550,550,4850.550790429115,4516.465173125267,78850.77476956235,0.30992390773794043,0.061515575523571196,1
10,163840,229376,550,550,5018.31144785881,4536.7788177877665,83436.05198154712,0.4381000455898912,0.0601456004769817,1
11,180224,245760,550,550,5017.148004472256,4707.910383954644,69760.22450147026,0.27628725418260297,0.0719198947584596,1
12,196608,262144,226,226,5415.792968913913,5016.297726452351,69422.20327965269,0.3327874933338851,0.07801240400131834,1
13,212992,278528,226,226,5571.534644216299,4708.47531144321,74316.49981902959,0.7309453776893083,0.07497035863884488,1
14,229376,294912,226,226,5570.571902543306,4180.46258585155,66582.03140799812,1.2467544333459837,0.08366479340962471,1
15,245760,311296,226,226,5570.331820785999,3804.5655288100243,66508.02592806074,1.6557599789209005,0.08375427992421877,1
16,262144,327680,954,954,3928.717368066311,3905.903098616749,66827.04543687729,0.025293220976310024,0.05878933210921696,1
17,278528,344064,16198,-186,6350.511186324991,3924.203229263425,61484.721497574035,2.0905719454151233,0.10328600393148987,1
18,294912,360448,16198,-186,6408.167096548714,4000.625821880996,62151.762379803615,2.046058939353492,0.10310515504595032,1
19,311296,376832,16198,-186,6408.494625531137,4595.244576918893,62834.80403291742,1.4444739324106535,0.10198956970047847,1
20,327680,393216,16198,-186,6408.605617240071,5289.180761694908,77672.70192393614,0.8337513650550227,0.08250782396518065,1
21,344064,409600,670,670,5482.241190314293,4596.184438877972,64273.89105235625,0.7656069030305204,0.08529499460128478,1
22,360448,425984,670,670,5483.00321739912,4599.800524168881,61668.7333071163,0.7627950233320886,0.0889105860192268,1
23,376832,442368,670,670,5482.862002266338,2870.489764972168,45706.767165295525,2.810513126119418,0.11995733547371502,1
24,393216,458752,670,670,194.3487184602709,189.8981041644147,15345.929370508657,0.10061052221891426,0.012664512768693202,1
25,409600,475136,14052,-2332,9.885748195869382,9.105035323824268,19470.179182360338,0.3572790914499224,0.0005077379156749471,1
26,425984,491520,11857,-4527,4.2995153556948935,4.212341292528436,6253.3787078951245,0.08895952999657701,0.0006875507715959365,1
27,442368,507904,11857,-4527,4.300640240744542,4.214718177274335,6325.383067730391,0.08764574005100527,0.0006799019434387636,1
28,458752,524288,11857,-4527,4.301291920328367,4.229678617615718,6570.3979035326465,0.07291548514215375,0.0006546470980114813,1
29,475136,540672,15042,-1342,0.26767914145602845,0.2595651767333038,712.0431155130408,0.13368103596452507,0.0003759310856662949,1
30,491520,557056,1196,1196,0.2678200863301754,0.2675215056515299,941.0569825900135,0.00484445656854156,0.000284594972764636,1
31,507904,573440,15042,-1342,0.26564801002677996,0.26107570751264575,857.0518962101639,0.07540103340041147,0.00030995557118706666,1
32,524288,589824,1196,1196,0.24250367064087186,0.23279611024190672,603.0365154217769,0.1774259718603011,0.00040213762258038303,1
33,540672,606208,1016,1016,15.995799581403844,15.14148688170826,25038.516687151612,0.23837429400508164,0.0006388477313279507,1
34,557056,622592,1016,1016,15.987866399111226,15.137919883651193,24918.50942079973,0.23724308032938626,0.0006416060499094698,1
35,573440,638976,1016,1016,15.988063690776471,15.137943453766638,24923.509723434974,0.23728991024925244,0.0006414852429769665,1
36,589824,655360,1016,1016,16.54283519551973,16.224267107118067,30939.87411930269,0.08444855510392714,0.0005346768746288798,1
37,606208,671744,12438,-3946,4.044442266560509,4.001467040608986,6153.372691996764,0.046393963111178715,0.0006572724372474327,1
38,622592,688128,12438,-3946,4.027443132465123,4.002493450025213,6056.366817926807,0.026987870119102322,0.0006649932630473963,1
39,638976,704512,12438,-3946,4.026851709153561,4.00290322957153,6054.366696889447,0.025905456518699042,0.0006651152648587404,1
40,655360,720896,3171,3171,0.013217405881732702,0.012355381739325821,45.002725126262774,0.29290058402154145,0.000293702344572446,1
41,671744,737280,1436,1436,0.012528021557955071,0.012429501435690327,52.00314874842675,0.03428783194188053,0.00024090890377737137,1
42,688128,753664,7348,7348,0.014300145441666245,0.01429887325502932,54.00327027981334,0.0003863794367151808,0.0002648014716066501,1
43,704512,770048,5577,5577,0.01594012533314526,0.015473946346901357,62.003754773632075,0.1289064513345636,0.0002570832265133081,1
44,720896,786432,5572,5572,0.015412918932270259,0.014869896753225476,60.003633487914286,0.15576941068169456,0.000256866426853545,1
45,737280,802816,9126,-7258,9.162117473097169,8.484523021063069,15332.92859702473,0.3336842345384825,0.000597545173129876,1
46,753664,819200,9126,-7258,9.165378507605055,8.951192562733922,18612.127206851033,0.10269504964456025,0.0004924412135025234,1
47,770048,835584,203,203,9.942463396757375,9.603670151002007,26260.59040936012,0.15056765500910996,0.00037860776325933485,1
48,786432,851968,203,203,9.942470122652594,9.604122979624663,26261.590470260373,0.15036582086721903,0.00037859360170557175,1
49,802816,868352,332,332,4.8974405858898535,4.8682538662687875,10986.665385735216,0.025959585525679785,0.00044576224122094,1
50,819200,884736,11909,-4475,11.793936231028056,11.56977356976131,24444.4803565777,0.08333915723675306,0.0004824785006261938,1
51,835584,901120,12733,-3651,45.019464250450255,36.509164542658255,74553.51538937456,0.9099842753085088,0.0006038543456378245,1
52,851968,917504,12733,-3651,45.02031611290295,36.50891236626194,74562.51593436755,0.9100964498604003,0.0006037928783483024,1
53,868352,933888,12733,-3651,45.01980383798946,36.508015081548365,74561.51587346845,0.9101537707787075,0.0006037941062570195,1
54,884736,950272,12733,-3651,44.82679072301471,36.470642285217764,57832.502777046815,0.8959423585597996,0.0007751141411920019,1
55,901120,966656,919,919,0.022174605895997956,0.02171826222911477,76.00460244200045,0.09030837408419638,0.00029175346207382013,1
56,917504,983040,11563,-4821,0.02398969349451363,0.020014495428767987,67.00405727872467,0.7868005332935536,0.0003580334455676449,1
57,933888,999424,2654,2654,0.025667627109214664,0.025355211459100246,87.00526930675561,0.0531848452122433,0.0002950123287213557,1
58,950272,1015808,1902,1902,20.290902777283918,19.74065637253807,26032.576598888852,0.11939781203323857,0.0007794427378406329,1
59,966656,1032192,1902,1902,20.293589331267867,19.74125036346959,26035.57678049444,0.11984211204361354,0.0007794561074011463,1
60,983040,1048576,1902,1902,20.296010439284146,19.74119851834257,26040.57708344756,0.12037161777784881,0.0007793994109364462,1
61,999424,1064960,1902,1902,20.296367967210244,19.74111461886787,26019.575811264545,0.12046657842753829,0.00078004223106602,1
62,1015808,1081344,15613,-771,4.477691462132498,4.4349786767415935,6059.366938622803,0.04162628870047854,0.0007389701774935263,1
63,1032192,1097728,15613,-771,4.48003912193235,4.434984830455505,6050.366393841259,0.04389667792910708,0.0007404574913831063,1
64,1048576,1114112,15613,-771,4.479791834775824,4.4350562067265855,6046.366151480384,0.04358705700070016,0.0007409064754834601,1
65,1064960,1130496,15613,-771,4.480286339472514,4.43592630205967,6049.366333239248,0.043214488480029296,0.00074062076797281,1
66,1081344,1146880,14750,-1634,0.009374433240736835,0.009272095194319263,46.00278608753824,0.04767138854934716,0.00020377968462384691,1
67,1097728,1163264,14791,-1593,0.010553404135862365,0.010390588344307616,42.002543767043974,0.06752430260197936,0.0002512563094843502,1
68,1114112,1179648,3944,3944,0.010641874861903489,0.010637329600285739,47.00284641205248,0.0018553156655117956,0.00022640915762017972,1
69,1130496,1196032,10183,-6201,0.010837803623871878,0.010729485133197159,46.00278587780751,0.04362395185994683,0.00023559015866254766,1
70,1146880,1212416,10471,-5913,4.9746316024975386,4.95863685997756,9345.565956206776,0.013986200908036622,0.0005322985922745193,1
71,1163264,1228800,1227,1227,6.019783745636232,6.015780681162141,16849.020297612085,0.0028889527973231374,0.00035727796864779026,1
72,1179648,1245184,1098,1098,20.266312325373292,18.773199739887787,35070.123860499014,0.33236430397469646,0.0005778796905875804,1
73,1196032,1261568,1098,1098,20.269391702022403,18.773286025738344,35079.124405511015,0.33300418402426585,0.0005778192028885998,1
74,1212416,1277952,1098,1098,18.996602882682055,18.735495758941397,25793.562082955934,0.06010754622121167,0.0007364862139469591,1
75,1228800,1294336,1064,1064,17.83742512552999,17.798565300472546,24511.484570940185,0.00947166843286319,0.0007277170452040801,1
76,1245184,1310720,12516,-3868,3.832665239518974,3.8294663935012068,6291.381068725979,0.003626252644108815,0.0006091929892104118,1
77,1261568,1327104,12516,-3868,3.8318695293992278,3.829390708990104,6285.380705265291,0.0028103419786826463,0.0006096479607335883,1
78,1277952,1343488,12516,-3868,3.8313892838114043,3.829402312396269,6270.3797970799515,0.002252850060744475,0.0006110298590837577,1
