packet_index,payload_symbol_index,gt_bin,bank_kind,pattern_count,savaux_selected_bin,savaux_ok,savaux_gt_rank,savaux_gt_power,savaux_gt_margin_db,savaux_gt_floor_db,plain_coherent_selected_bin,plain_coherent_ok,plain_coherent_gt_rank,plain_coherent_gt_power,plain_coherent_gt_margin_db,plain_coherent_gt_floor_db,lora_coherent_selected_bin,lora_coherent_ok,lora_coherent_gt_rank,lora_coherent_gt_power,lora_coherent_gt_margin_db,lora_coherent_gt_floor_db,lora_mean_power_selected_bin,lora_mean_power_ok,lora_mean_power_gt_rank,lora_mean_power_gt_power,lora_mean_power_gt_margin_db,lora_mean_power_gt_floor_db,lora_best_power_selected_bin,lora_best_power_ok,lora_best_power_gt_rank,lora_best_power_gt_power,lora_best_power_gt_margin_db,lora_best_power_gt_floor_db,lora_stable_power_selected_bin,lora_stable_power_ok,lora_stable_power_gt_rank,lora_stable_power_gt_power,lora_stable_power_gt_margin_db,lora_stable_power_gt_floor_db,lora_adaptive_gls_selected_bin,lora_adaptive_gls_ok,lora_adaptive_gls_gt_rank,lora_adaptive_gls_gt_power,lora_adaptive_gls_gt_margin_db,lora_adaptive_gls_gt_floor_db,lora_crossfit_gls_selected_bin,lora_crossfit_gls_ok,lora_crossfit_gls_gt_rank,lora_crossfit_gls_gt_power,lora_crossfit_gls_gt_margin_db,lora_crossfit_gls_gt_floor_db,lora_offpacket_gls_selected_bin,lora_offpacket_gls_ok,lora_offpacket_gls_gt_rank,lora_offpacket_gls_gt_power,lora_offpacket_gls_gt_margin_db,lora_offpacket_gls_gt_floor_db,dataset,snr_db,seed,noise_mode,covariance_source,white_effective_replicas,empirical_effective_replicas,cross_validated_effective_replicas
1,10,765,multiscale_only_diverse16,16,765,True,1,0.8085675403278323,18.81389544738732,42.803406577320374,765,True,1,0.021457379656884303,6.163038739456955,39.365456082318644,765,True,1,0.050537160139796956,18.7761350289496,42.6883016957263,765,True,1,0.05054410229610633,12.226319925776124,35.80412889843024,765,True,1,0.05159538764555657,6.897828633933437,30.71069088448711,765,True,1,0.8084564847942162,18.84910994297522,49.97983203361169,765,True,1,10179.227852908572,18.78036958174848,42.75748528902692,765,True,1,9756.900305670144,18.460496157366574,42.482225415130586,765,True,1,0.050537160139796956,18.7761350289496,42.6883016957263,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,11,1023,multiscale_only_diverse16,16,1023,True,1,1.7434517516849155,3.8426054898477897,13.729078491104802,1023,True,1,0.10379981812619594,0.8468987814966512,13.445354320109837,1023,True,1,0.10365728919495149,3.693165621456979,13.477806961610545,1023,True,1,0.13047549425554353,2.983090522553068,7.117274320970255,1023,True,1,0.3070984548127353,0.5454164779838451,5.718458809736137,1023,True,1,1.3850990444833644,4.5526805887517,19.90880063839827,1023,True,1,16.24570907273436,3.5453007814902167,13.876746404202333,1023,True,1,16.476044896138742,3.6980092847609463,13.810593889985636,1023,True,1,0.10365728919495149,3.693165621456979,13.477806961610545,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,12,597,multiscale_only_diverse16,16,299,False,112,0.48730895034965727,-6.283986558466303,4.648135028842662,399,False,131,0.02960696535436557,-5.72568298339249,4.6027149040781055,299,False,175,0.025890254976469056,-6.423158446455053,3.7717854884972586,299,False,210,0.07095647398823438,-3.507271134938935,1.172107056335065,940,False,66,0.3167603908339567,-2.5175717746163224,2.619591789873854,299,False,155,0.17780693244368564,-9.19987386998242,7.267973639698241,299,False,84,2.392235694243192,-5.377121270318028,4.973424077373453,299,False,107,2.264148483194398,-5.671672836064122,4.731965442718778,299,False,175,0.025890254976469056,-6.423158446455053,3.7717854884972586,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,13,562,multiscale_only_diverse16,16,562,True,1,0.5937424535039817,12.206475334353664,19.827437415815613,563,False,3,0.002883030424915504,-3.239329840497885,8.544548023494539,562,True,1,0.03828451254012786,11.926200090274268,19.66004170864598,562,True,1,0.04093240454999484,8.954690373704222,13.218234533403441,562,True,1,0.0703257821147816,4.126649003211898,10.61905168004773,562,True,1,0.5553336203109117,13.728544738611458,25.854916952860943,562,True,1,1112.1384775992585,18.807398277399752,36.7971181635805,562,True,1,1125.0562773598062,18.910830602682662,36.74723966779117,562,True,1,0.03828451254012786,11.926200090274268,19.66004170864598,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,14,478,multiscale_only_diverse16,16,876,False,11,0.7671439574436114,-3.199575219582515,8.055444798654666,876,False,134,0.022029992087951585,-6.064765568163706,4.1951570704374,876,False,8,0.05184065736930848,-3.046446303762499,8.301384129006752,876,False,18,0.07843930628976556,-2.4517961237384527,2.9021278844507314,319,False,269,0.16525111084471672,-4.286591783987033,1.1699551673454998,876,False,9,0.5070066135447012,-3.7942253996065616,13.319780534810494,823,False,3,8.704657417471749,-1.015545147046863,10.41406480955388,823,False,3,8.944898966952836,-0.8385227643560507,10.492268948276829,876,False,8,0.05184065736930848,-3.046446303762499,8.301384129006752,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,15,267,multiscale_only_diverse16,16,267,True,1,0.8193367638146043,18.829134569763426,42.88612957995216,267,True,1,0.01707727119693022,5.03039122850574,37.99095380508432,267,True,1,0.051176419290706945,18.777105583450222,42.50549665724569,267,True,1,0.05118568544480978,12.705508262555929,35.727310564454456,267,True,1,0.05291398502254602,7.339292540437805,30.711024901913238,267,True,1,0.8191884391287151,18.85392305917022,49.811203710275876,267,True,1,9812.019688335984,18.899226883062255,42.79107381627541,267,True,1,9588.317483684812,18.859235615215585,42.55078979004636,267,True,1,0.051176419290706945,18.777105583450222,42.50549665724569,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,16,917,multiscale_only_diverse16,16,917,True,1,0.8472619472386214,25.023748208778194,43.258803400765125,917,True,1,0.044269420309388595,17.282920025225245,42.84498976686858,917,True,1,0.05299614000459403,25.156193987383947,43.13314226074173,917,True,1,0.05300430076203383,12.601098659672079,35.94930785849356,917,True,1,0.053632441281385466,7.2496790124443065,30.620746364548932,917,True,1,0.8471314993477902,25.139144485563335,50.50380887081836,917,True,1,11635.903211713412,25.035954491597415,43.3161245380882,917,True,1,11242.974781977364,24.834092327430348,42.94046592247709,917,True,1,0.05299614000459403,25.156193987383947,43.13314226074173,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,17,656,multiscale_only_diverse16,16,656,True,1,0.8303647132402183,19.153769775783626,42.990339988613556,656,True,1,0.009006129445622173,0.8424413408650516,35.64375210347476,656,True,1,0.05192092629834304,19.048271652635385,42.751687687939636,656,True,1,0.051927643654251475,12.592494883598464,35.88658860098294,656,True,1,0.05303089894600385,7.376713840037034,30.745872450353822,656,True,1,0.8302572973260709,19.213579431095795,50.044599217729136,656,True,1,10513.341336238613,19.184891140222824,43.055653985269124,656,True,1,10011.80096449633,18.951030806195433,42.65187401909319,656,True,1,0.05192092629834304,19.048271652635385,42.751687687939636,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,18,889,multiscale_only_diverse16,16,889,True,1,0.8129554383069717,22.44950849488461,42.62585112410788,889,True,1,0.038534809120714164,14.994748587353916,41.99131048669547,889,True,1,0.05078224114387025,22.60157210793576,42.588671412819835,889,True,1,0.050786005430593556,12.494957235316615,35.82542391348471,889,True,1,0.05160969801757728,7.1858374691882325,30.6184420824261,889,True,1,0.8128951816016625,22.573777051824973,49.902705813327955,889,True,1,10082.602808549982,22.498703456111784,42.75265034763362,889,True,1,10263.85807664385,22.487481006519488,42.62576194503106,889,True,1,0.05078224114387025,22.60157210793576,42.588671412819835,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,19,510,multiscale_only_diverse16,16,510,True,1,1.2274865744194017,1.0972497932522831,10.987915259925938,143,False,10,0.042900705050086994,-1.081756849206847,8.404896753825158,510,True,1,0.0821330865402024,1.6750343641449403,10.799899503019637,510,True,1,0.10002427815445926,0.2737171950627162,4.8510705532800555,491,False,4,0.28813348774556113,-0.4505411193257513,4.389823739076012,510,True,1,1.0079279041438471,2.498566962334507,16.695755384623112,510,True,1,7.769510816779409,0.011268815495287616,10.263315375294201,427,False,2,7.834429925756395,-0.03315403799674308,10.255675510930013,510,True,1,0.0821330865402024,1.6750343641449403,10.799899503019637,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
