packet_index,frame_index,event_index,payload_symbol_index,start_sample,paper_start_sample,paper_origin_shift,sf,os_factor,cfo_correction_mode,gt_raw_fft_bin,gt_signed_fft_bin,gt_symbol_value,center_raw_fft_bin,center_signed_fft_bin,center_symbol_value,paper_raw_fft_bin,paper_signed_fft_bin,paper_symbol_value,center_raw_hit,paper_raw_hit,center_symbol_hit,paper_symbol_hit,center_gt_rank,paper_gt_rank,center_peak_power,paper_peak_power,paper_peak_margin_db,paper_total_power
1,0,1,20,2632881,2632883,2,10,4,continuous,860,-164,859,860,-164,859,860,-164,859,1,1,1,1,1,1,56.15018031760064,0.84400231519027,23.784432087845957,0.9345827370127888
1,0,1,21,2636977,2636979,2,10,4,continuous,553,-471,552,553,-471,552,553,-471,552,1,1,1,1,1,1,56.02275005251067,0.8405288380463958,18.713862214456427,0.9342655584588682
1,0,1,22,2641073,2641075,2,10,4,continuous,629,-395,628,629,-395,628,629,-395,628,1,1,1,1,1,1,56.380344950323206,0.8360708625425559,20.2757198090522,0.9315307115356983
1,0,1,23,2645169,2645171,2,10,4,continuous,759,-265,758,759,-265,758,759,-265,758,1,1,1,1,1,1,55.56685753941656,0.8251616453390511,21.97525800635003,0.9254124899744145
1,0,1,24,2649265,2649267,2,10,4,continuous,874,-150,873,874,-150,873,874,-150,873,1,1,1,1,1,1,55.810108508995654,0.8253230020802818,22.854190184462716,0.9271416476177147
1,0,1,25,2653361,2653363,2,10,4,continuous,720,-304,719,720,-304,719,720,-304,719,1,1,1,1,1,1,49.93166452256651,0.744152745754846,20.660510025979242,0.8519921843597449
1,0,1,26,2657457,2657459,2,10,4,continuous,314,314,313,314,314,313,314,314,313,1,1,1,1,1,1,46.309502339320034,0.6768538649311928,21.19928697492666,0.7955309480858241
1,0,1,27,2661553,2661555,2,10,4,continuous,602,-422,601,602,-422,601,602,-422,601,1,1,1,1,1,1,55.81092783351983,0.8331193190725941,21.06451999777958,0.927121543223423
1,0,1,28,2665649,2665651,2,10,4,continuous,7,7,6,7,7,6,7,7,6,1,1,1,1,1,1,57.63902161993997,0.8409925165427836,22.133111363044446,0.9285310070514687
1,0,1,29,2669745,2669747,2,10,4,continuous,610,-414,609,610,-414,609,610,-414,609,1,1,1,1,1,1,56.11882713403702,0.8298993045355587,22.378442235599675,0.9249022833257643
1,0,1,30,2673841,2673843,2,10,4,continuous,807,-217,806,807,-217,806,807,-217,806,1,1,1,1,1,1,56.57401835910059,0.8434958746167922,22.922880059084356,0.9340870826246048
1,0,1,31,2677937,2677939,2,10,4,continuous,897,-127,896,897,-127,896,897,-127,896,1,1,1,1,1,1,56.166067462027286,0.8340802682021753,19.414308432029788,0.9373869982026988
1,0,1,32,2682033,2682035,2,10,4,continuous,749,-275,748,749,-275,748,749,-275,748,1,1,1,1,1,1,55.536577361200216,0.8187333626293345,21.374545485226406,0.9166052027391066
1,0,1,33,2686129,2686131,2,10,4,continuous,584,-440,583,584,-440,583,584,-440,583,1,1,1,1,1,1,54.86766230977287,0.8149069036133518,19.387159904495377,0.9163141061937713
1,0,1,34,2690225,2690227,2,10,4,continuous,934,-90,933,934,-90,933,934,-90,933,1,1,1,1,1,1,53.33786909774426,0.7932308335871916,19.677231037258537,0.9127016297326368
2,1,2,0,4051325,4051327,2,10,4,continuous,803,-221,802,803,-221,802,803,-221,802,1,1,1,1,1,1,53.59250434594287,0.8020474042614865,24.08808528051398,0.8927446388592362
2,1,2,1,4055421,4055423,2,10,4,continuous,826,-198,825,826,-198,825,826,-198,825,1,1,1,1,1,1,55.42134655814516,0.8123514909244136,24.136288800541067,0.9037412485699251
2,1,2,2,4059517,4059519,2,10,4,continuous,922,-102,921,922,-102,921,922,-102,921,1,1,1,1,1,1,53.60241861135364,0.7982939472843533,24.15252491789999,0.8947585860552016
2,1,2,3,4063613,4063615,2,10,4,continuous,718,-306,717,718,-306,717,718,-306,717,1,1,1,1,1,1,54.24523045714977,0.810761883517003,25.648972433222337,0.9022172883552759
2,1,2,4,4067709,4067711,2,10,4,continuous,86,86,85,86,86,85,86,86,85,1,1,1,1,1,1,53.905391227363225,0.7906548604418084,20.822151966391598,0.8979169344937497
2,1,2,5,4071805,4071807,2,10,4,continuous,468,468,467,468,468,467,468,468,467,1,1,1,1,1,1,53.052848184381446,0.7885775776203197,20.017386562998595,0.8842169730448376
2,1,2,6,4075901,4075903,2,10,4,continuous,89,89,88,89,89,88,89,89,88,1,1,1,1,1,1,53.24913080181523,0.7867250564808081,21.1584619551134,0.8971155199470231
2,1,2,7,4079997,4079999,2,10,4,continuous,713,-311,712,713,-311,712,713,-311,712,1,1,1,1,1,1,51.691739914706204,0.7769495796550387,20.539433252459926,0.8865200234491669
2,1,2,8,4084093,4084095,2,10,4,continuous,865,-159,864,865,-159,864,865,-159,864,1,1,1,1,1,1,53.23760011055151,0.787256044930075,19.476726901928785,0.8970100640764276
2,1,2,9,4088189,4088191,2,10,4,continuous,492,492,491,492,492,491,492,492,491,1,1,1,1,1,1,43.3910615241914,0.6445246850360178,18.846054544474878,0.7752477978106397
2,1,2,10,4092285,4092287,2,10,4,continuous,765,-259,764,765,-259,764,765,-259,764,1,1,1,1,1,1,46.00826736601107,0.6781209957543446,20.634327857204614,0.814730213089002
2,1,2,11,4096381,4096383,2,10,4,continuous,1023,-1,1022,1023,-1,1022,1023,-1,1022,1,1,1,1,1,1,53.12478774876581,0.7893836964911003,15.19582282335782,0.9122840058287981
2,1,2,12,4100477,4100479,2,10,4,continuous,597,-427,596,597,-427,596,597,-427,596,1,1,1,1,1,1,54.03506036324893,0.8056200532217339,19.438904481106633,0.9080994791424044
2,1,2,13,4104573,4104575,2,10,4,continuous,562,-462,561,562,-462,561,562,-462,561,1,1,1,1,1,1,53.29702749530975,0.7907706160671388,18.138250331233778,0.900992883745991
2,1,2,14,4108669,4108671,2,10,4,continuous,478,478,477,478,478,477,478,478,477,1,1,1,1,1,1,52.57395735226987,0.7943296691150046,17.857278117903316,0.906280427097997
2,1,2,15,4112765,4112767,2,10,4,continuous,267,267,266,267,267,266,267,267,266,1,1,1,1,1,1,52.81888392495239,0.7833495838351077,17.94351071278401,0.9157765120155259
2,1,2,16,4116861,4116863,2,10,4,continuous,917,-107,916,917,-107,916,917,-107,916,1,1,1,1,1,1,52.1274192299245,0.7725071048661825,13.491585813375806,0.9172624251997298
2,1,2,17,4120958,4120960,2,10,4,continuous,656,-368,655,656,-368,655,656,-368,655,1,1,1,1,1,1,50.8700827709456,0.767969343799578,14.81313067060082,0.9112936122504918
2,1,2,18,4125054,4125056,2,10,4,continuous,889,-135,888,889,-135,888,889,-135,888,1,1,1,1,1,1,51.25069952952708,0.7697939099689997,19.34039702248673,0.8984012415828291
2,1,2,19,4129150,4129152,2,10,4,continuous,510,510,509,510,510,509,510,510,509,1,1,1,1,1,1,49.56135105011731,0.761500177394069,13.691084887838132,0.9101061572732475
2,1,2,20,4133246,4133248,2,10,4,continuous,860,-164,859,860,-164,859,860,-164,859,1,1,1,1,1,1,53.21702611312867,0.7912963931364771,19.083797119180062,0.9103787490344477
2,1,2,21,4137342,4137344,2,10,4,continuous,553,-471,552,553,-471,552,553,-471,552,1,1,1,1,1,1,48.45446500199978,0.713635470697227,13.01770539246939,0.8598924181161424
2,1,2,22,4141438,4141440,2,10,4,continuous,629,-395,628,629,-395,628,629,-395,628,1,1,1,1,1,1,42.39222889158759,0.6267901256728159,14.572458319255793,0.7791456239276776
2,1,2,23,4145534,4145536,2,10,4,continuous,759,-265,758,759,-265,758,759,-265,758,1,1,1,1,1,1,51.23507982149113,0.7633172553551368,17.96954073982494,0.8976288831546435
2,1,2,24,4149630,4149632,2,10,4,continuous,874,-150,873,874,-150,873,874,-150,873,1,1,1,1,1,1,54.014409930816555,0.8108870453952477,20.79058752231962,0.9219143297937595
2,1,2,25,4153726,4153728,2,10,4,continuous,720,-304,719,720,-304,719,720,-304,719,1,1,1,1,1,1,53.28209444757613,0.7961623972412077,16.31693713202503,0.9207344839931082
2,1,2,26,4157822,4157824,2,10,4,continuous,314,314,313,314,314,313,314,314,313,1,1,1,1,1,1,53.243800224478036,0.7974188857546984,16.287541218741318,0.9260639704073813
2,1,2,27,4161918,4161920,2,10,4,continuous,602,-422,601,602,-422,601,602,-422,601,1,1,1,1,1,1,52.45164189911975,0.7866541094344939,15.000612440482616,0.9080978112946904
2,1,2,28,4166014,4166016,2,10,4,continuous,7,7,6,7,7,6,7,7,6,1,1,1,1,1,1,55.30231345063862,0.8300518920805224,25.817917828579063,0.9168633023498194
2,1,2,29,4170110,4170112,2,10,4,continuous,610,-414,609,610,-414,609,610,-414,609,1,1,1,1,1,1,53.603284407639876,0.8025349462333367,16.053710063958,0.9168942637608489
2,1,2,30,4174206,4174208,2,10,4,continuous,775,-249,774,775,-249,774,775,-249,774,1,1,1,1,1,1,54.71979692482114,0.8072169313600739,18.846928221102914,0.9189138550346891
2,1,2,31,4178302,4178304,2,10,4,continuous,912,-112,911,912,-112,911,912,-112,911,1,1,1,1,1,1,54.823619274422754,0.8303508088261005,21.643022040938945,0.93066529140489
2,1,2,32,4182398,4182400,2,10,4,continuous,768,-256,767,768,-256,767,768,-256,767,1,1,1,1,1,1,53.710914003568405,0.7973385166062599,16.831082623861565,0.9168092622385035
2,1,2,33,4186494,4186496,2,10,4,continuous,581,-443,580,581,-443,580,581,-443,580,1,1,1,1,1,1,54.4205349068543,0.8079129352752581,15.16680936689121,0.9233159766171828
2,1,2,34,4190590,4190592,2,10,4,continuous,93,93,92,93,93,92,93,93,92,1,1,1,1,1,1,43.75649975321926,0.6500668008604329,20.44534154657334,0.7726608972288805
3,2,3,0,5551688,5551690,2,10,4,continuous,222,222,221,222,222,221,222,222,221,1,1,1,1,1,1,56.805961996288715,0.8343330868736452,26.359126411542473,0.9245354242442683
3,2,3,1,5555784,5555786,2,10,4,continuous,711,-313,710,711,-313,710,711,-313,710,1,1,1,1,1,1,57.2433167418385,0.8358282432715356,23.324629486723353,0.9239979485561771
3,2,3,2,5559880,5559882,2,10,4,continuous,871,-153,870,871,-153,870,871,-153,870,1,1,1,1,1,1,56.50100513904272,0.8330738376482714,23.475009493790875,0.926219355303413
3,2,3,3,5563976,5563978,2,10,4,continuous,718,-306,717,718,-306,717,718,-306,717,1,1,1,1,1,1,55.78592333361689,0.8261140948370418,24.81050309252071,0.9228207175410867
3,2,3,4,5568072,5568074,2,10,4,continuous,107,107,106,107,107,106,107,107,106,1,1,1,1,1,1,57.64085343809347,0.8390406191996682,21.86566367101095,0.931432383790606
3,2,3,5,5572168,5572170,2,10,4,continuous,468,468,467,468,468,467,468,468,467,1,1,1,1,1,1,47.89565389856671,0.7164469799450082,18.851781888359156,0.8382273741509809
3,2,3,6,5576264,5576266,2,10,4,continuous,89,89,88,89,89,88,89,89,88,1,1,1,1,1,1,45.6618881427969,0.6778786441064,18.26446794287566,0.8108961740111158
3,2,3,7,5580360,5580362,2,10,4,continuous,713,-311,712,713,-311,712,713,-311,712,1,1,1,1,1,1,53.62002916575966,0.796093685005733,22.430141593853854,0.9032433771664522
3,2,3,8,5584456,5584458,2,10,4,continuous,865,-159,864,865,-159,864,865,-159,864,1,1,1,1,1,1,53.952692462877394,0.7920436384213794,19.96679221810698,0.9076294275683923
3,2,3,9,5588552,5588554,2,10,4,continuous,492,492,491,492,492,491,492,492,491,1,1,1,1,1,1,54.93787389329577,0.8259086754407328,20.166362307219007,0.9169418165156468
3,2,3,10,5592648,5592650,2,10,4,continuous,765,-259,764,765,-259,764,765,-259,764,1,1,1,1,1,1,55.010598932139146,0.8208876593744776,19.872787339859975,0.9296794176690413
3,2,3,11,5596744,5596746,2,10,4,continuous,1023,-1,1022,1023,-1,1022,1023,-1,1022,1,1,1,1,1,1,52.82395059342912,0.782755155618716,15.789165901147848,0.9094209274621803
3,2,3,12,5600840,5600842,2,10,4,continuous,597,-427,596,597,-427,596,597,-427,596,1,1,1,1,1,1,54.848216499613045,0.8198901937618217,19.849376244566905,0.9171011767753674
3,2,3,13,5604936,5604938,2,10,4,continuous,562,-462,561,562,-462,561,562,-462,561,1,1,1,1,1,1,55.25691947105793,0.8228528336658769,18.552641711496097,0.9225695788842414
3,2,3,14,5609032,5609034,2,10,4,continuous,478,478,477,478,478,477,478,478,477,1,1,1,1,1,1,53.834429288001274,0.8031020094775307,17.889607848941193,0.9140955762406628
3,2,3,15,5613128,5613130,2,10,4,continuous,267,267,266,267,267,266,267,267,266,1,1,1,1,1,1,52.36403066746789,0.7920695252011889,18.155886184966224,0.9153209982142703
3,2,3,16,5617224,5617226,2,10,4,continuous,917,-107,916,917,-107,916,917,-107,916,1,1,1,1,1,1,52.59248398063937,0.785736844064914,14.36907662062482,0.9277973561443869
3,2,3,17,5621320,5621322,2,10,4,continuous,656,-368,655,656,-368,655,656,-368,655,1,1,1,1,1,1,52.52165920436164,0.7812772899234552,19.54973508679162,0.893570440293356
3,2,3,18,5625417,5625419,2,10,4,continuous,889,-135,888,889,-135,888,889,-135,888,1,1,1,1,1,1,44.78657722000412,0.664575190936123,19.15769155575346,0.7981290232678837
3,2,3,19,5629513,5629515,2,10,4,continuous,510,510,509,510,510,509,510,510,509,1,1,1,1,1,1,46.66117789326768,0.7124828714385245,12.700383019327043,0.8735420156772268
3,2,3,20,5633609,5633611,2,10,4,continuous,860,-164,859,860,-164,859,860,-164,859,1,1,1,1,1,1,52.33946572925561,0.787721613511426,18.48521975299948,0.9174524738980034
3,2,3,21,5637705,5637707,2,10,4,continuous,553,-471,552,553,-471,552,553,-471,552,1,1,1,1,1,1,51.00596685824007,0.7671448971478299,13.021089836766572,0.9170452003407762
3,2,3,22,5641801,5641803,2,10,4,continuous,629,-395,628,629,-395,628,629,-395,628,1,1,1,1,1,1,51.588852588764894,0.7772121885711023,13.947306954378988,0.921247412679348
3,2,3,23,5645897,5645899,2,10,4,continuous,759,-265,758,759,-265,758,759,-265,758,1,1,1,1,1,1,53.787977278336484,0.8008313310158464,16.94098946238933,0.9285861791111976
3,2,3,24,5649993,5649995,2,10,4,continuous,874,-150,873,874,-150,873,874,-150,873,1,1,1,1,1,1,54.58286827388861,0.8102846181032284,20.77314151922848,0.9171598996252203
3,2,3,25,5654089,5654091,2,10,4,continuous,720,-304,719,720,-304,719,720,-304,719,1,1,1,1,1,1,52.671156473361634,0.7867012661311179,16.48469427235551,0.9178229838211247
3,2,3,26,5658185,5658187,2,10,4,continuous,314,314,313,314,314,313,314,314,313,1,1,1,1,1,1,54.550631606262186,0.8088450879848921,16.586401139132775,0.9263865058350629
3,2,3,27,5662281,5662283,2,10,4,continuous,602,-422,601,602,-422,601,602,-422,601,1,1,1,1,1,1,51.63524987558867,0.7818981417689344,13.912157146563258,0.9172018965982421
3,2,3,28,5666377,5666379,2,10,4,continuous,7,7,6,7,7,6,7,7,6,1,1,1,1,1,1,55.74839148553315,0.831108334405176,23.683745213627972,0.9150145981761298
3,2,3,29,5670473,5670475,2,10,4,continuous,610,-414,609,610,-414,609,610,-414,609,1,1,1,1,1,1,53.752249463126645,0.7979376036695704,14.852369205910064,0.9217355529191291
3,2,3,30,5674569,5674571,2,10,4,continuous,778,-246,777,778,-246,777,778,-246,777,1,1,1,1,1,1,49.03276323394516,0.7180298033290491,20.061918068615295,0.8419297203813549
3,2,3,31,5678665,5678667,2,10,4,continuous,897,-127,896,897,-127,896,897,-127,896,1,1,1,1,1,1,45.609343403293906,0.6860433676484377,20.9593531356879,0.8062211127326755
3,2,3,32,5682761,5682763,2,10,4,continuous,740,-284,739,740,-284,739,740,-284,739,1,1,1,1,1,1,54.11948355745358,0.8219826753988038,17.54135064056921,0.9322066672710507
3,2,3,33,5686857,5686859,2,10,4,continuous,590,-434,589,590,-434,589,590,-434,589,1,1,1,1,1,1,55.19067007948274,0.8195215074818094,14.991477209899378,0.9382326113248451
3,2,3,34,5690953,5690955,2,10,4,continuous,930,-94,929,930,-94,929,930,-94,929,1,1,1,1,1,1,53.145969625131556,0.7935781601272538,20.66619808356283,0.9074167668010532
