packet_index,frame_index,event_index,payload_symbol_index,start_sample,paper_start_sample,paper_origin_shift,sf,os_factor,cfo_correction_mode,gt_raw_fft_bin,gt_signed_fft_bin,gt_symbol_value,center_raw_fft_bin,center_signed_fft_bin,center_symbol_value,paper_raw_fft_bin,paper_signed_fft_bin,paper_symbol_value,center_raw_hit,paper_raw_hit,center_symbol_hit,paper_symbol_hit,center_gt_rank,paper_gt_rank,center_peak_power,paper_peak_power,paper_peak_margin_db,paper_total_power
1,0,1,22,2641073,2641075,2,10,4,continuous,629,-395,628,751,-273,750,629,-395,628,0,1,0,1,3,1,89.68402991317271,0.9250495689718861,3.2467984024709056,48.3601224458925
1,0,1,23,2645169,2645171,2,10,4,continuous,759,-265,758,949,-75,948,759,-265,758,0,1,0,1,119,1,91.43008016851036,0.44694326224601255,1.4850316230961347,46.82550976012143
1,0,1,24,2649265,2649267,2,10,4,continuous,874,-150,873,125,125,124,874,-150,873,0,1,0,1,5,1,107.56189999484286,0.7456293661135902,2.3811823524491644,49.82412238149561
1,0,1,25,2653361,2653363,2,10,4,continuous,720,-304,719,243,243,242,720,-304,719,0,1,0,1,41,1,83.80820544007292,1.2522777630024962,6.4317496329993435,49.77534067436947
1,0,1,26,2657457,2657459,2,10,4,continuous,314,314,313,314,314,313,314,314,313,1,1,1,1,1,1,112.89265156701731,0.9843572636060713,4.6778963772220745,49.511270980884206
1,0,1,27,2661553,2661555,2,10,4,continuous,602,-422,601,879,-145,878,602,-422,601,0,1,0,1,34,1,88.00130988833553,1.0810683697864079,4.937239432720938,46.96730253483028
1,0,1,28,2665649,2665651,2,10,4,continuous,7,7,6,13,13,12,7,7,6,0,1,0,1,115,1,94.69659178124948,0.8835819544759858,4.599140403192387,50.24984966015113
1,0,1,29,2669745,2669747,2,10,4,continuous,610,-414,609,547,-477,546,610,-414,609,0,1,0,1,6,1,104.12705578583063,0.8998013530077174,4.5351060260808405,49.127935542297045
1,0,1,30,2673841,2673843,2,10,4,continuous,807,-217,806,807,-217,806,807,-217,806,1,1,1,1,1,1,86.56436091651267,1.1653700943898002,5.3973306123067,51.309309209792126
1,0,1,31,2677937,2677939,2,10,4,continuous,897,-127,896,897,-127,896,897,-127,896,1,1,1,1,1,1,114.69721678417409,0.959013473719498,4.852029541055893,48.76075215265501
1,0,1,32,2682033,2682035,2,10,4,continuous,749,-275,748,568,-456,567,749,-275,748,0,1,0,1,211,1,68.1207185256435,0.8610812923691356,3.998630318649243,47.9396693003237
1,0,1,33,2686129,2686131,2,10,4,continuous,584,-440,583,584,-440,583,584,-440,583,1,1,1,1,1,1,124.49423874661534,1.100882299133957,5.488199824531988,48.33369676423203
1,0,1,34,2690225,2690227,2,10,4,continuous,934,-90,933,934,-90,933,934,-90,933,1,1,1,1,1,1,133.0188219557167,0.6644304960378946,2.291975366140979,47.700535012844824
2,1,2,0,4051325,4051327,2,10,4,continuous,803,-221,802,961,-63,960,803,-221,802,0,1,0,1,3,1,90.62761241157204,0.9668612495410258,3.690102386729501,48.39219266693503
2,1,2,1,4055421,4055423,2,10,4,continuous,826,-198,825,826,-198,825,826,-198,825,1,1,1,1,1,1,138.07314559476163,0.8801261840599182,4.837896033322099,47.32500438247429
2,1,2,2,4059517,4059519,2,10,4,continuous,922,-102,921,48,48,47,922,-102,921,0,1,0,1,3,1,155.2411442785242,1.5457648543847569,5.889556013623873,49.65804332965236
2,1,2,3,4063613,4063615,2,10,4,continuous,718,-306,717,718,-306,717,718,-306,717,1,1,1,1,1,1,78.51534467520196,0.8202909210982767,3.5232103365191074,49.68289839671685
2,1,2,4,4067709,4067711,2,10,4,continuous,86,86,85,724,-300,723,86,86,85,0,1,0,1,436,1,82.96561491625562,0.6148243944512934,2.9530656809700497,48.85931811110947
2,1,2,5,4071805,4071807,2,10,4,continuous,468,468,467,75,75,74,468,468,467,0,1,0,1,45,1,88.06804422464575,0.7337275930372336,2.651686981378858,51.90361064172823
2,1,2,6,4075901,4075903,2,10,4,continuous,89,89,88,503,503,502,89,89,88,0,1,0,1,21,1,102.01682735422219,1.0466655935948097,5.103536849722387,51.12665762826593
2,1,2,7,4079997,4079999,2,10,4,continuous,713,-311,712,376,376,375,713,-311,712,0,1,0,1,138,1,110.40734942217023,0.9194845893298407,3.8153386927255637,47.79810591435824
2,1,2,8,4084093,4084095,2,10,4,continuous,865,-159,864,946,-78,945,865,-159,864,0,1,0,1,9,1,79.22931239526952,1.5831813581048806,7.1919760121636465,47.82107186994402
2,1,2,9,4088189,4088191,2,10,4,continuous,492,492,491,1000,-24,999,492,492,491,0,1,0,1,468,1,96.93606723193079,0.44801054935436824,0.3394687447654066,48.937081760795444
2,1,2,10,4092285,4092287,2,10,4,continuous,765,-259,764,985,-39,984,765,-259,764,0,1,0,1,247,1,112.74500300771615,0.7364760605867247,3.5372398502308284,49.81670964430326
2,1,2,11,4096381,4096383,2,10,4,continuous,1023,-1,1022,1023,-1,1022,1023,-1,1022,1,1,1,1,1,1,97.16350166179473,0.9394370575856534,4.230081921970663,48.245102147841536
2,1,2,12,4100477,4100479,2,10,4,continuous,597,-427,596,894,-130,893,597,-427,596,0,1,0,1,156,1,77.6280553141587,0.3844892201689767,0.8692450157831161,49.93628348283317
2,1,2,13,4104573,4104575,2,10,4,continuous,562,-462,561,562,-462,561,562,-462,561,1,1,1,1,1,1,102.06857934550862,0.9743179401158528,5.638428197776182,47.49426233120051
2,1,2,14,4108669,4108671,2,10,4,continuous,478,478,477,248,248,247,478,478,477,0,1,0,1,3,1,124.59534696793071,1.666550825986235,6.222182248833753,51.253103547899485
2,1,2,15,4112765,4112767,2,10,4,continuous,267,267,266,906,-118,905,267,267,266,0,1,0,1,18,1,90.92000493583328,1.179890519379171,4.814289572008311,50.8196645162651
2,1,2,16,4116861,4116863,2,10,4,continuous,917,-107,916,917,-107,916,917,-107,916,1,1,1,1,1,1,123.2909183183665,0.822805686949323,4.049404573267005,53.08691014977285
2,1,2,17,4120958,4120960,2,10,4,continuous,656,-368,655,154,154,153,656,-368,655,0,1,0,1,126,1,73.10323711581077,0.7822437166105942,3.653164170657599,49.80759884380218
2,1,2,18,4125054,4125056,2,10,4,continuous,889,-135,888,889,-135,888,889,-135,888,1,1,1,1,1,1,136.52713303292694,1.7092068284264315,6.55498065307072,48.11280535781498
2,1,2,19,4129150,4129152,2,10,4,continuous,510,510,509,235,235,234,510,510,509,0,1,0,1,73,1,65.12129332538825,0.5860751338258332,3.178818152674881,47.55169160079152
2,1,2,20,4133246,4133248,2,10,4,continuous,860,-164,859,800,-224,799,860,-164,859,0,1,0,1,5,1,89.76744574104032,0.6877577452669925,2.585314553261357,50.10501848336895
2,1,2,21,4137342,4137344,2,10,4,continuous,553,-471,552,661,-363,660,553,-471,552,0,1,0,1,2,1,93.43043846058663,0.7313470458109386,2.467031657299648,48.03490556454787
2,1,2,22,4141438,4141440,2,10,4,continuous,629,-395,628,752,-272,751,629,-395,628,0,1,0,1,155,1,78.6708413771712,0.7399008488405912,2.962985322141715,46.440774957309856
2,1,2,23,4145534,4145536,2,10,4,continuous,759,-265,758,980,-44,979,759,-265,758,0,1,0,1,11,1,97.74781107995659,0.8936303724203896,4.1369042085302565,48.52590046734576
2,1,2,24,4149630,4149632,2,10,4,continuous,874,-150,873,874,-150,873,874,-150,873,1,1,1,1,1,1,87.3109928586573,1.2913632002039321,6.411903346362225,50.34903733635515
2,1,2,25,4153726,4153728,2,10,4,continuous,720,-304,719,321,321,320,720,-304,719,0,1,0,1,5,1,97.2345637456101,1.0701372281118893,4.62624920578246,48.63985911556922
2,1,2,26,4157822,4157824,2,10,4,continuous,314,314,313,166,166,165,314,314,313,0,1,0,1,181,1,79.18923365342289,0.6427336830428807,2.322034698140732,45.9444885936392
2,1,2,27,4161918,4161920,2,10,4,continuous,602,-422,601,552,-472,551,602,-422,601,0,1,0,1,6,1,88.49124651589955,1.0951629306498631,6.663111292421258,48.59999680910556
2,1,2,28,4166014,4166016,2,10,4,continuous,7,7,6,676,-348,675,7,7,6,0,1,0,1,207,1,119.43697289390548,0.6568953158593196,2.6007443788897993,46.83459045770576
2,1,2,29,4170110,4170112,2,10,4,continuous,610,-414,609,885,-139,884,610,-414,609,0,1,0,1,22,1,85.28106171958734,0.9878945582602263,3.089484062655669,49.09113063026078
2,1,2,30,4174206,4174208,2,10,4,continuous,775,-249,774,259,259,258,826,-198,825,0,0,0,0,441,6,78.71165175304577,0.3721350681937565,0.8245619567032283,46.274171436584346
2,1,2,31,4178302,4178304,2,10,4,continuous,912,-112,911,268,268,267,912,-112,911,0,1,0,1,6,1,92.7816147385247,1.087331293656689,5.862524757922483,48.47047770237397
2,1,2,32,4182398,4182400,2,10,4,continuous,768,-256,767,802,-222,801,768,-256,767,0,1,0,1,2,1,121.8058473821302,0.9798772150771242,6.10611715114157,47.010628395457786
2,1,2,33,4186494,4186496,2,10,4,continuous,581,-443,580,692,-332,691,581,-443,580,0,1,0,1,2,1,92.19100968814837,0.9749642830204408,5.4088002091459515,47.911708470327234
2,1,2,34,4190590,4190592,2,10,4,continuous,93,93,92,93,93,92,93,93,92,1,1,1,1,1,1,111.11815744638443,1.2674012451500403,7.116060955513607,47.62792414332357
3,2,3,0,5551688,5551690,2,10,4,continuous,222,222,221,258,258,257,222,222,221,0,1,0,1,120,1,96.44149708038094,1.115523495631706,4.046103695099151,47.284331809632306
3,2,3,1,5555784,5555786,2,10,4,continuous,711,-313,710,306,306,305,711,-313,710,0,1,0,1,157,1,80.40914153334688,0.34589373870133855,1.5548691360379194,45.80131139146914
3,2,3,2,5559880,5559882,2,10,4,continuous,871,-153,870,65,65,64,871,-153,870,0,1,0,1,190,1,72.7105820147699,0.5255755996390832,2.402529711798244,48.15499096427676
3,2,3,3,5563976,5563978,2,10,4,continuous,718,-306,717,395,395,394,718,-306,717,0,1,0,1,11,1,78.34636005893208,0.7464359927831197,3.538897712179923,48.72642887209909
3,2,3,4,5568072,5568074,2,10,4,continuous,107,107,106,834,-190,833,107,107,106,0,1,0,1,49,1,90.97479227208532,0.599010382278621,2.490608326012194,48.54976670477387
3,2,3,5,5572168,5572170,2,10,4,continuous,468,468,467,877,-147,876,468,468,467,0,1,0,1,2,1,83.89874858957774,1.3019362978074156,4.922172870866101,49.12624195301322
3,2,3,6,5576264,5576266,2,10,4,continuous,89,89,88,89,89,88,89,89,88,1,1,1,1,1,1,102.38760774918865,0.9684885598992174,4.6137398113001,47.56305510884228
3,2,3,7,5580360,5580362,2,10,4,continuous,713,-311,712,407,407,406,713,-311,712,0,1,0,1,3,1,88.58794650441268,1.018816424423278,5.271304453667499,47.66356629147827
3,2,3,8,5584456,5584458,2,10,4,continuous,865,-159,864,769,-255,768,865,-159,864,0,1,0,1,8,1,75.80729481954131,0.8828590077064327,2.7911657289260354,47.138720638492934
3,2,3,9,5588552,5588554,2,10,4,continuous,492,492,491,927,-97,926,492,492,491,0,1,0,1,3,1,79.8834578447213,0.9410180048746497,4.950734636000717,47.907350387474
3,2,3,10,5592648,5592650,2,10,4,continuous,765,-259,764,765,-259,764,765,-259,764,1,1,1,1,1,1,90.59019329692183,0.9891418936891547,3.562300734451612,49.162093645373815
3,2,3,11,5596744,5596746,2,10,4,continuous,1023,-1,1022,796,-228,795,1023,-1,1022,0,1,0,1,45,1,99.4316379861275,0.7420879155205604,2.74393434483412,51.07896856769578
3,2,3,12,5600840,5600842,2,10,4,continuous,597,-427,596,815,-209,814,597,-427,596,0,1,0,1,124,1,98.79206489510489,0.5814565898943194,2.0828301699367073,44.93308641923885
3,2,3,13,5604936,5604938,2,10,4,continuous,562,-462,561,264,264,263,562,-462,561,0,1,0,1,13,1,93.11489115045788,0.5883413311302697,3.7837245172654836,46.79464754213437
3,2,3,14,5609032,5609034,2,10,4,continuous,478,478,477,478,478,477,478,478,477,1,1,1,1,1,1,87.26428677264266,0.5421732266127357,2.806925011490204,46.080794634687635
3,2,3,15,5613128,5613130,2,10,4,continuous,267,267,266,566,-458,565,267,267,266,0,1,0,1,4,1,88.58857483212432,0.7609872037944712,2.220083508076787,45.199398249457246
3,2,3,16,5617224,5617226,2,10,4,continuous,917,-107,916,917,-107,916,917,-107,916,1,1,1,1,1,1,116.3966055304636,0.8186520342900714,1.6803514093031464,46.66074401769424
3,2,3,17,5621320,5621322,2,10,4,continuous,656,-368,655,656,-368,655,656,-368,655,1,1,1,1,1,1,110.71845119240243,0.6120757251792952,2.5368316600052165,48.11961874814215
3,2,3,18,5625417,5625419,2,10,4,continuous,889,-135,888,889,-135,888,889,-135,888,1,1,1,1,1,1,123.92766578501687,0.9944575549275356,4.351464017913804,46.37142509986077
3,2,3,19,5629513,5629515,2,10,4,continuous,510,510,509,510,510,509,510,510,509,1,1,1,1,1,1,187.63023867506126,1.4344105324976795,6.846149563445061,48.53522733237837
3,2,3,20,5633609,5633611,2,10,4,continuous,860,-164,859,316,316,315,860,-164,859,0,1,0,1,16,1,89.5856682446547,0.8818015046174743,3.498439367075078,49.42102662923894
3,2,3,21,5637705,5637707,2,10,4,continuous,553,-471,552,293,293,292,553,-471,552,0,1,0,1,29,1,80.44846708799014,0.7217519277560349,3.1912233559987473,48.769066901941486
3,2,3,22,5641801,5641803,2,10,4,continuous,629,-395,628,823,-201,822,629,-395,628,0,1,0,1,99,1,79.68817987167222,0.7294326256489967,3.2633459722263174,49.56525411150827
3,2,3,23,5645897,5645899,2,10,4,continuous,759,-265,758,759,-265,758,759,-265,758,1,1,1,1,1,1,91.65268129638662,1.3460792533283552,6.492905378230031,48.42807215621278
3,2,3,24,5649993,5649995,2,10,4,continuous,874,-150,873,324,324,323,874,-150,873,0,1,0,1,2,1,99.34456811206474,0.6249870096619361,3.255504740983249,48.30984215687393
3,2,3,25,5654089,5654091,2,10,4,continuous,720,-304,719,524,-500,523,720,-304,719,0,1,0,1,65,1,79.97799666252922,1.0858940491858817,4.826084057273132,49.63138588107501
3,2,3,26,5658185,5658187,2,10,4,continuous,314,314,313,541,-483,540,314,314,313,0,1,0,1,13,1,79.91441894806576,1.0984383842526455,4.024874118472239,48.12974982621403
3,2,3,27,5662281,5662283,2,10,4,continuous,602,-422,601,911,-113,910,602,-422,601,0,1,0,1,3,1,97.16577659983977,1.1527233039121398,5.4149200502916255,48.504662522411806
3,2,3,28,5666377,5666379,2,10,4,continuous,7,7,6,7,7,6,7,7,6,1,1,1,1,1,1,115.92194760367511,0.7034539775908257,2.771059320588505,48.531633867636586
3,2,3,29,5670473,5670475,2,10,4,continuous,610,-414,609,610,-414,609,610,-414,609,1,1,1,1,1,1,111.82410608255304,1.0478977425284484,5.328520150296171,47.002390166131214
3,2,3,30,5674569,5674571,2,10,4,continuous,778,-246,777,454,454,453,778,-246,777,0,1,0,1,2,1,102.27814900898375,0.4383312866811515,1.607918089110341,48.28246811954156
3,2,3,31,5678665,5678667,2,10,4,continuous,897,-127,896,431,431,430,897,-127,896,0,1,0,1,25,1,120.90398977132372,0.7907640436344288,3.1273895267846323,47.99042195397317
3,2,3,32,5682761,5682763,2,10,4,continuous,740,-284,739,343,343,342,740,-284,739,0,1,0,1,27,1,84.84583207872129,1.6589958655176815,7.5655227137485,50.04283499726755
3,2,3,33,5686857,5686859,2,10,4,continuous,590,-434,589,590,-434,589,590,-434,589,1,1,1,1,1,1,87.15826884523631,0.7072093539682669,2.375779817418292,49.013557422451576
3,2,3,34,5690953,5690955,2,10,4,continuous,930,-94,929,930,-94,929,930,-94,929,1,1,1,1,1,1,122.07618145681045,1.410504794793738,7.013106444889329,48.288046468042225
5,3,5,0,8552416,8552418,2,10,4,continuous,222,222,221,936,-88,935,222,222,221,0,1,0,1,3,1,167.5034214476991,0.6944485836620551,3.2859361467013364,46.109633097409926
5,3,5,1,8556512,8556514,2,10,4,continuous,826,-198,825,826,-198,825,826,-198,825,1,1,1,1,1,1,100.28009927666517,1.096572588895711,4.758614445417656,46.20412906052978
5,3,5,2,8560608,8560610,2,10,4,continuous,871,-153,870,166,166,165,871,-153,870,0,1,0,1,84,1,67.05269463320383,1.0077681615446323,4.148488307132773,45.80014757242711
5,3,5,3,8564704,8564706,2,10,4,continuous,718,-306,717,85,85,84,718,-306,717,0,1,0,1,43,1,77.9104009091534,0.8277776751946853,3.1639121024508015,47.12405094064036
5,3,5,4,8568800,8568802,2,10,4,continuous,86,86,85,233,233,232,86,86,85,0,1,0,1,25,1,99.6589331287114,0.8480477845407677,3.92687076950807,48.932152727243974
5,3,5,5,8572896,8572898,2,10,4,continuous,468,468,467,468,468,467,468,468,467,1,1,1,1,1,1,89.04633670867133,0.9219206501393309,3.2748895983769044,50.1850199973035
5,3,5,6,8576992,8576994,2,10,4,continuous,89,89,88,677,-347,676,89,89,88,0,1,0,1,9,1,86.35503198186143,0.6742371145151225,4.134024366206294,45.56828225822106
5,3,5,7,8581088,8581090,2,10,4,continuous,713,-311,712,713,-311,712,713,-311,712,1,1,1,1,1,1,100.30749080502665,1.1380546060020293,5.602078844833757,50.951395101525165
5,3,5,8,8585184,8585186,2,10,4,continuous,865,-159,864,865,-159,864,865,-159,864,1,1,1,1,1,1,116.59536956550801,1.4791757717432574,6.079083190565553,53.26381031681602
5,3,5,9,8589280,8589282,2,10,4,continuous,492,492,491,492,492,491,492,492,491,1,1,1,1,1,1,93.83283792820657,1.1705060635682827,6.49826424207432,49.26634210782032
5,3,5,10,8593376,8593378,2,10,4,continuous,765,-259,764,727,-297,726,765,-259,764,0,1,0,1,45,1,76.2731311253674,0.7723256436895873,3.781078988396089,49.00673890951354
5,3,5,11,8597472,8597474,2,10,4,continuous,1023,-1,1022,1023,-1,1022,1023,-1,1022,1,1,1,1,1,1,117.58141249893015,1.3566900026262942,5.140314647306898,49.148022429191
5,3,5,12,8601568,8601570,2,10,4,continuous,597,-427,596,597,-427,596,597,-427,596,1,1,1,1,1,1,98.25416612386562,1.2336950314931983,5.301872841327509,45.172093158219646
5,3,5,13,8605664,8605666,2,10,4,continuous,562,-462,561,562,-462,561,562,-462,561,1,1,1,1,1,1,101.65029632939059,1.1543267953579885,5.382424723339439,47.38646285810046
5,3,5,14,8609760,8609762,2,10,4,continuous,478,478,477,87,87,86,478,478,477,0,1,0,1,2,1,108.72833619070298,1.4973067253880714,6.463929010445907,50.4017783301801
5,3,5,15,8613856,8613858,2,10,4,continuous,267,267,266,362,362,361,267,267,266,0,1,0,1,69,1,107.70593775321322,1.0454875568033373,4.970583754201419,47.92487690090822
5,3,5,16,8617952,8617954,2,10,4,continuous,917,-107,916,22,22,21,917,-107,916,0,1,0,1,136,1,84.22891771364084,0.6579600912176353,2.1267298668831827,47.94373472981492
5,3,5,17,8622048,8622050,2,10,4,continuous,656,-368,655,1,1,0,656,-368,655,0,1,0,1,263,1,76.6010571373954,0.4828459668147502,0.5717808144306518,48.84982709911837
5,3,5,18,8626144,8626146,2,10,4,continuous,889,-135,888,537,-487,536,889,-135,888,0,1,0,1,11,1,75.47625200262792,0.6075061570191451,1.1067774720305155,48.40245108235678
5,3,5,19,8630240,8630242,2,10,4,continuous,510,510,509,510,510,509,510,510,509,1,1,1,1,1,1,104.68300008653841,1.331079239766396,5.187653226424279,50.638607289803076
5,3,5,20,8634336,8634338,2,10,4,continuous,860,-164,859,827,-197,826,860,-164,859,0,1,0,1,25,1,73.61998268061234,0.7614417154727562,3.63834436525801,48.443584692880975
5,3,5,21,8638432,8638434,2,10,4,continuous,553,-471,552,553,-471,552,553,-471,552,1,1,1,1,1,1,109.8923250958942,1.27315601117175,5.653113321916557,50.11542494175757
5,3,5,22,8642528,8642530,2,10,4,continuous,629,-395,628,629,-395,628,629,-395,628,1,1,1,1,1,1,84.12288865495157,1.1332886198835155,5.6900958732985,46.30303567572364
5,3,5,23,8646624,8646626,2,10,4,continuous,759,-265,758,776,-248,775,759,-265,758,0,1,0,1,19,1,81.75581187453736,0.5204929850675057,1.1904131490482939,45.30633264531265
5,3,5,24,8650720,8650722,2,10,4,continuous,874,-150,873,874,-150,873,874,-150,873,1,1,1,1,1,1,122.87494241668264,1.4444272257387638,6.043514397295709,50.67549180487521
5,3,5,25,8654816,8654818,2,10,4,continuous,720,-304,719,529,-495,528,720,-304,719,0,1,0,1,63,1,88.70151251788775,1.2751071366906785,5.020266605445211,51.481346288840044
5,3,5,26,8658912,8658914,2,10,4,continuous,314,314,313,476,476,475,314,314,313,0,1,0,1,44,1,84.37059222447351,0.8565674162709094,4.178975894618102,47.84759136790571
5,3,5,27,8663008,8663010,2,10,4,continuous,602,-422,601,986,-38,985,602,-422,601,0,1,0,1,95,1,100.84059195662212,0.6301263830516888,2.921356836394989,48.341485955941195
5,3,5,28,8667104,8667106,2,10,4,continuous,7,7,6,463,463,462,7,7,6,0,1,0,1,3,1,104.42591162777626,1.0242689152238569,4.721377471956074,51.449801291261274
5,3,5,29,8671200,8671202,2,10,4,continuous,610,-414,609,340,340,339,610,-414,609,0,1,0,1,59,1,105.3870706046373,0.3794474777166137,1.4284664980057205,49.05020371643555
5,3,5,30,8675296,8675298,2,10,4,continuous,823,-201,822,823,-201,822,823,-201,822,1,1,1,1,1,1,135.1971275248943,0.9787589764369251,4.294093037197532,47.754216756192655
5,3,5,31,8679392,8679394,2,10,4,continuous,913,-111,912,913,-111,912,913,-111,912,1,1,1,1,1,1,120.34835478082186,0.5745130623053143,2.736634962142605,47.10129822994307
5,3,5,32,8683489,8683491,2,10,4,continuous,741,-283,740,337,337,336,741,-283,740,0,1,0,1,7,1,86.59939499746906,0.7653831285559853,3.640629026534044,49.60141126327798
5,3,5,33,8687585,8687587,2,10,4,continuous,581,-443,580,504,504,503,581,-443,580,0,1,0,1,8,1,82.374212655669,0.59183631329336,2.894976717222769,46.54342805218839
5,3,5,34,8691681,8691683,2,10,4,continuous,91,91,90,91,91,90,91,91,90,1,1,1,1,1,1,135.74704599725465,1.0515489069378106,4.5573258739804405,49.047692173739115
6,4,6,0,10052780,10052782,2,10,4,continuous,803,-221,802,803,-221,802,803,-221,802,1,1,1,1,1,1,150.13496367523567,1.2172027074323069,5.7507522507732105,48.38528656356614
6,4,6,1,10056876,10056878,2,10,4,continuous,826,-198,825,1016,-8,1015,826,-198,825,0,1,0,1,764,1,81.33185165026225,0.42462334551089853,1.5054246165626652,48.85105258335244
6,4,6,2,10060972,10060974,2,10,4,continuous,871,-153,870,871,-153,870,871,-153,870,1,1,1,1,1,1,110.44545149962596,0.9520683452265679,4.365806746803533,51.077655686094445
6,4,6,3,10065068,10065070,2,10,4,continuous,718,-306,717,617,-407,616,718,-306,717,0,1,0,1,3,1,102.70663137955489,0.9511441963337006,3.5807722493717193,47.37290089448698
6,4,6,4,10069164,10069166,2,10,4,continuous,107,107,106,107,107,106,107,107,106,1,1,1,1,1,1,146.29399141864633,0.9661175308352199,5.096938588261994,47.245262342666194
6,4,6,5,10073260,10073262,2,10,4,continuous,468,468,467,318,318,317,468,468,467,0,1,0,1,3,1,120.03135198540349,1.1390088506195752,5.932586527861777,49.90912795946869
6,4,6,6,10077356,10077358,2,10,4,continuous,89,89,88,83,83,82,89,89,88,0,1,0,1,179,1,88.45416348615345,0.5206382555869915,0.5122372444276302,48.432567906541685
