packet_index,frame_index,event_index,payload_symbol_index,start_sample,paper_start_sample,paper_origin_shift,sf,os_factor,cfo_correction_mode,gt_raw_fft_bin,gt_signed_fft_bin,gt_symbol_value,center_raw_fft_bin,center_signed_fft_bin,center_symbol_value,paper_raw_fft_bin,paper_signed_fft_bin,paper_symbol_value,center_raw_hit,paper_raw_hit,center_symbol_hit,paper_symbol_hit,center_gt_rank,paper_gt_rank,center_peak_power,paper_peak_power,paper_peak_margin_db,paper_total_power
1,0,1,17,2620593,2620595,2,10,4,continuous,656,-368,655,775,-249,774,656,-368,655,0,1,0,1,226,1,148.51339896727586,0.7315961220473497,1.8707915291757824,73.75763769435375
1,0,1,18,2624689,2624691,2,10,4,continuous,889,-135,888,470,470,469,889,-135,888,0,1,0,1,88,1,117.1644134979033,0.7557114162621623,2.1457394009572326,75.179425850161
1,0,1,19,2628785,2628787,2,10,4,continuous,510,510,509,433,433,432,510,510,509,0,1,0,1,4,1,156.05091241869468,1.119108674149416,2.803521698344053,72.970559971422
1,0,1,20,2632881,2632883,2,10,4,continuous,860,-164,859,337,337,336,860,-164,859,0,1,0,1,56,1,140.17609632806943,0.7985943345207183,2.1193263515057534,77.71050210430681
1,0,1,21,2636977,2636979,2,10,4,continuous,553,-471,552,594,-430,593,553,-471,552,0,1,0,1,12,1,110.26405951497509,1.1410532607237798,2.8946759386195096,74.64226525048065
1,0,1,22,2641073,2641075,2,10,4,continuous,629,-395,628,751,-273,750,629,-395,628,0,1,0,1,23,1,142.4678424766753,0.952217586119005,1.3747602381281578,76.13090496809623
1,0,1,23,2645169,2645171,2,10,4,continuous,759,-265,758,949,-75,948,525,-499,524,0,0,0,0,344,5,144.6555524430014,0.49931482572810637,0.5067911807809583,73.71546966290066
1,0,1,24,2649265,2649267,2,10,4,continuous,874,-150,873,125,125,124,874,-150,873,0,1,0,1,16,1,169.86209668988886,0.7257864892798729,0.27846400730993054,78.51030887452698
1,0,1,25,2653361,2653363,2,10,4,continuous,720,-304,719,243,243,242,720,-304,719,0,1,0,1,137,1,132.2871816062261,1.4122053819938998,4.948923428285743,78.28923024164993
1,0,1,26,2657457,2657459,2,10,4,continuous,314,314,313,314,314,313,314,314,313,1,1,1,1,1,1,134.8893895643414,1.079542127382652,3.0501971004882504,77.92447139769845
1,0,1,27,2661553,2661555,2,10,4,continuous,602,-422,601,879,-145,878,602,-422,601,0,1,0,1,105,1,139.7960016323632,1.1569533741951687,3.221882128347984,73.77023735965703
1,0,1,28,2665649,2665651,2,10,4,continuous,7,7,6,13,13,12,7,7,6,0,1,0,1,365,1,149.80701886969564,0.8961778740776936,2.676784533787053,79.03479760463634
1,0,1,29,2669745,2669747,2,10,4,continuous,610,-414,609,547,-477,546,610,-414,609,0,1,0,1,27,1,165.29485604935326,0.9427587325246947,2.725609104703656,77.36261615674667
1,0,1,30,2673841,2673843,2,10,4,continuous,807,-217,806,600,-424,599,807,-217,806,0,1,0,1,7,1,121.88787426287399,1.2621225839337882,3.789590539966465,80.69019125150818
1,0,1,31,2677937,2677939,2,10,4,continuous,897,-127,896,668,-356,667,897,-127,896,0,1,0,1,4,1,158.34970223356868,0.9961094623786835,3.004678365067743,76.68441613531262
1,0,1,32,2682033,2682035,2,10,4,continuous,749,-275,748,568,-456,567,749,-275,748,0,1,0,1,503,1,107.93017043907093,0.8723569192354717,2.0747475354858835,75.42620393936419
1,0,1,33,2686129,2686131,2,10,4,continuous,584,-440,583,584,-440,583,584,-440,583,1,1,1,1,1,1,157.0050039765565,1.2119189855338988,3.895645479874728,75.98071809846434
1,0,1,34,2690225,2690227,2,10,4,continuous,934,-90,933,934,-90,933,934,-90,933,1,1,1,1,1,1,159.6078067040653,0.633279948157238,0.08309519303788876,75.05657595295457
2,1,2,0,4051325,4051327,2,10,4,continuous,803,-221,802,961,-63,960,803,-221,802,0,1,0,1,11,1,143.85810534579014,1.0157050174616558,1.8865529960294283,76.09836391390004
2,1,2,1,4055421,4055423,2,10,4,continuous,826,-198,825,826,-198,825,826,-198,825,1,1,1,1,1,1,165.69927831896712,0.8993516925029645,2.925986932993167,74.47274444120143
2,1,2,2,4059517,4059519,2,10,4,continuous,922,-102,921,48,48,47,922,-102,921,0,1,0,1,8,1,245.28111781016923,1.7806212872174,4.514834336497853,77.91503912908722
2,1,2,3,4063613,4063615,2,10,4,continuous,718,-306,717,650,-374,649,718,-306,717,0,1,0,1,13,1,120.45168003313302,0.8310043334640795,1.577155231199356,78.196919978312
2,1,2,4,4067709,4067711,2,10,4,continuous,86,86,85,724,-300,723,86,86,85,0,1,0,1,812,1,132.05606041887313,0.575870296764279,0.6700963533703365,76.9552919011133
2,1,2,5,4071805,4071807,2,10,4,continuous,468,468,467,75,75,74,468,468,467,0,1,0,1,197,1,140.27021232413608,0.7205279259670903,0.6011025524211546,81.78128223925279
2,1,2,6,4075901,4075903,2,10,4,continuous,89,89,88,503,503,502,89,89,88,0,1,0,1,81,1,161.33868771760262,1.1207878148994155,3.4840401801728698,80.39784957189414
2,1,2,7,4079997,4079999,2,10,4,continuous,713,-311,712,376,376,375,713,-311,712,0,1,0,1,366,1,175.27703835933062,0.9626525764167724,2.0186700752002196,75.21790244453457
2,1,2,8,4084093,4084095,2,10,4,continuous,865,-159,864,946,-78,945,865,-159,864,0,1,0,1,47,1,126.66680576840008,1.8355824900259563,5.837164837008702,75.03424195839979
2,1,2,9,4088189,4088191,2,10,4,continuous,492,492,491,1000,-24,999,827,-197,826,0,0,0,0,756,6,152.78177994246653,0.6549494226439947,1.5360524729815586,77.12384335242295
2,1,2,10,4092285,4092287,2,10,4,continuous,765,-259,764,985,-39,984,765,-259,764,0,1,0,1,561,1,178.91835630114747,0.7530185942422385,1.6164509809186898,78.45309604026357
2,1,2,11,4096381,4096383,2,10,4,continuous,1023,-1,1022,61,61,60,1023,-1,1022,0,1,0,1,3,1,133.65087458776907,0.9806461605174412,2.424271059183713,75.90575803506903
2,1,2,12,4100477,4100479,2,10,4,continuous,597,-427,596,499,499,498,889,-135,888,0,0,0,0,391,21,122.74570956019397,0.49815969350590095,0.24626715033679747,78.80588770387223
2,1,2,13,4104573,4104575,2,10,4,continuous,562,-462,561,699,-325,698,562,-462,561,0,1,0,1,2,1,129.43547470527938,1.0288787096951637,3.8663850012963845,74.65067549355946
2,1,2,14,4108669,4108671,2,10,4,continuous,478,478,477,248,248,247,478,478,477,0,1,0,1,5,1,197.99089673278013,1.9496915245743054,4.921611236767706,80.49924697696568
2,1,2,15,4112765,4112767,2,10,4,continuous,267,267,266,906,-118,905,267,267,266,0,1,0,1,58,1,144.798711896874,1.303473513026404,3.253762563500217,79.82972301001708
2,1,2,16,4116861,4116863,2,10,4,continuous,917,-107,916,377,377,376,917,-107,916,0,1,0,1,3,1,187.19830272152103,0.8394739597401077,2.1597130393127077,83.6147742044219
2,1,2,17,4120958,4120960,2,10,4,continuous,656,-368,655,154,154,153,656,-368,655,0,1,0,1,333,1,115.97561401839266,0.7862318768165011,1.7074951752730199,78.45739468803828
2,1,2,18,4125054,4125056,2,10,4,continuous,889,-135,888,889,-135,888,889,-135,888,1,1,1,1,1,1,165.3544013566716,2.0136984425289626,5.2609864889558855,75.42462948155176
2,1,2,19,4129150,4129152,2,10,4,continuous,510,510,509,235,235,234,510,510,509,0,1,0,1,219,1,102.42970503343167,0.5448326899429645,0.8731529803327847,74.92688215035002
2,1,2,20,4133246,4133248,2,10,4,continuous,860,-164,859,800,-224,799,860,-164,859,0,1,0,1,31,1,141.6952553664487,0.6642336429877105,0.4391498089430615,78.90026634735239
2,1,2,21,4137342,4137344,2,10,4,continuous,553,-471,552,661,-363,660,553,-471,552,0,1,0,1,3,1,148.12159932997838,0.745559576445487,0.5598209419687616,75.5916216009507
2,1,2,22,4141438,4141440,2,10,4,continuous,629,-395,628,752,-272,751,629,-395,628,0,1,0,1,366,1,124.6497282281789,0.7719359723390404,1.167288725717288,73.14864325331669
2,1,2,23,4145534,4145536,2,10,4,continuous,759,-265,758,980,-44,979,759,-265,758,0,1,0,1,61,1,154.66576312964116,0.9308952826345127,2.344153527258212,76.30460071153554
2,1,2,24,4149630,4149632,2,10,4,continuous,874,-150,873,443,443,442,874,-150,873,0,1,0,1,3,1,120.55896584899165,1.4398527755222545,4.87979051872713,79.0783569982861
2,1,2,25,4153726,4153728,2,10,4,continuous,720,-304,719,321,321,320,720,-304,719,0,1,0,1,28,1,154.47662482661053,1.1487370830411834,2.94810037995049,76.46455483309629
2,1,2,26,4157822,4157824,2,10,4,continuous,314,314,313,166,166,165,314,314,313,0,1,0,1,467,1,125.3741657446526,0.6106365804740221,0.13041118958252335,72.3468973210399
2,1,2,27,4161918,4161920,2,10,4,continuous,602,-422,601,552,-472,551,602,-422,601,0,1,0,1,17,1,140.5608452341994,1.2101495455215314,5.1166492492282565,76.4108116709237
2,1,2,28,4166014,4166016,2,10,4,continuous,7,7,6,676,-348,675,7,7,6,0,1,0,1,508,1,187.49518889777028,0.6153617939715481,0.3280452843111003,73.77723167957
2,1,2,29,4170110,4170112,2,10,4,continuous,610,-414,609,885,-139,884,610,-414,609,0,1,0,1,79,1,135.8161671447533,1.0403547288097457,1.6765567382809168,77.17798549411248
2,1,2,30,4174206,4174208,2,10,4,continuous,775,-249,774,259,259,258,826,-198,825,0,0,0,0,502,100,124.25499939918518,0.5858227321948881,0.7848285564472315,72.97594414252569
2,1,2,31,4178302,4178304,2,10,4,continuous,912,-112,911,268,268,267,912,-112,911,0,1,0,1,45,1,146.76654145449083,1.1628990291697505,4.1823447399174025,76.17868933021252
2,1,2,32,4182398,4182400,2,10,4,continuous,768,-256,767,802,-222,801,768,-256,767,0,1,0,1,2,1,192.71402723567826,1.0302924886311757,4.331365850760535,73.87791376897007
2,1,2,33,4186494,4186496,2,10,4,continuous,581,-443,580,692,-332,691,581,-443,580,0,1,0,1,7,1,146.5317527490115,1.023087878898096,3.634215201471249,75.31353473009419
2,1,2,34,4190590,4190592,2,10,4,continuous,93,93,92,567,-457,566,93,93,92,0,1,0,1,3,1,138.43031314041673,1.4642264521244783,5.736177141963808,74.90566739364976
3,2,3,0,5551688,5551690,2,10,4,continuous,222,222,221,258,258,257,222,222,221,0,1,0,1,330,1,152.718461988934,1.2045865090387906,2.363490597196757,74.35350651574367
3,2,3,1,5555784,5555786,2,10,4,continuous,711,-313,710,306,306,305,380,380,379,0,0,0,0,165,28,127.6925044754762,0.38367071499580163,0.17756229299289591,72.29170402299525
3,2,3,2,5559880,5559882,2,10,4,continuous,871,-153,870,65,65,64,487,487,486,0,0,0,0,365,3,115.07839606770085,0.479748197005879,0.06013150022907661,75.93868262147936
3,2,3,3,5563976,5563978,2,10,4,continuous,718,-306,717,395,395,394,718,-306,717,0,1,0,1,58,1,124.8403478774062,0.727093520506461,1.4623371994572156,76.73037502129219
3,2,3,4,5568072,5568074,2,10,4,continuous,107,107,106,834,-190,833,107,107,106,0,1,0,1,177,1,143.6905122324688,0.5508546718161256,0.12311065997568807,76.41832758198063
3,2,3,5,5572168,5572170,2,10,4,continuous,468,468,467,877,-147,876,468,468,467,0,1,0,1,11,1,132.4604355884694,1.483380100569903,3.4966634879933824,77.19281020730446
3,2,3,6,5576264,5576266,2,10,4,continuous,89,89,88,89,89,88,89,89,88,1,1,1,1,1,1,120.98936295045951,1.0523277405090994,2.965940908517117,74.78376286189102
3,2,3,7,5580360,5580362,2,10,4,continuous,713,-311,712,407,407,406,713,-311,712,0,1,0,1,7,1,141.19420695104418,1.0854612975708875,3.534905286114251,75.01071948229855
3,2,3,8,5584456,5584458,2,10,4,continuous,865,-159,864,769,-255,768,865,-159,864,0,1,0,1,46,1,120.01022636477137,0.9096105523495659,0.9055681151173522,74.17510224940376
3,2,3,9,5588552,5588554,2,10,4,continuous,492,492,491,927,-97,926,492,492,491,0,1,0,1,18,1,126.57430199478767,1.0135805819136436,3.2961866976652225,75.34469822120063
3,2,3,10,5592648,5592650,2,10,4,continuous,765,-259,764,76,76,75,765,-259,764,0,1,0,1,2,1,108.74380997367916,1.0397091816759172,1.7710656460101346,77.34611706854274
3,2,3,11,5596744,5596746,2,10,4,continuous,1023,-1,1022,796,-228,795,1023,-1,1022,0,1,0,1,164,1,156.87497042724226,0.7329639927461109,0.7188779204905954,80.43779610840022
3,2,3,12,5600840,5600842,2,10,4,continuous,597,-427,596,815,-209,814,968,-56,967,0,0,0,0,229,2,156.6492720777169,0.5686664876699332,0.14998653514915994,70.78330883658563
3,2,3,13,5604936,5604938,2,10,4,continuous,562,-462,561,264,264,263,562,-462,561,0,1,0,1,55,1,147.55682211079693,0.5353802716672931,1.3500416746766406,73.7220591514681
3,2,3,14,5609032,5609034,2,10,4,continuous,478,478,477,574,-450,573,478,478,477,0,1,0,1,4,1,114.32896726264516,0.4833500670704325,0.31723489981100317,72.58219057301585
3,2,3,15,5613128,5613130,2,10,4,continuous,267,267,266,566,-458,565,267,267,266,0,1,0,1,18,1,140.7141819968965,0.7580126252463657,0.20300484686936252,71.19167038346285
3,2,3,16,5617224,5617226,2,10,4,continuous,917,-107,916,654,-370,653,816,-208,815,0,0,0,0,3,2,143.7305034063902,0.8798015533855654,0.25956818126351616,73.34761750681119
3,2,3,17,5621320,5621322,2,10,4,continuous,656,-368,655,656,-368,655,656,-368,655,1,1,1,1,1,1,129.3791697176639,0.5755540804796198,0.26696434298168614,75.78918648252593
3,2,3,18,5625417,5625419,2,10,4,continuous,889,-135,888,363,363,362,889,-135,888,0,1,0,1,2,1,164.64766283624704,1.090873903602244,2.753256837407675,72.94268415856311
3,2,3,19,5629513,5629515,2,10,4,continuous,510,510,509,510,510,509,510,510,509,1,1,1,1,1,1,242.92709607188954,1.6650543969610823,5.494100769131464,76.20086760167784
3,2,3,20,5633609,5633611,2,10,4,continuous,860,-164,859,316,316,315,860,-164,859,0,1,0,1,38,1,142.31987854389536,0.9145922664195041,1.6614162645557915,77.73336558013939
3,2,3,21,5637705,5637707,2,10,4,continuous,553,-471,552,293,293,292,553,-471,552,0,1,0,1,123,1,127.82696748094531,0.7112480582002298,1.1098349863454557,76.72811345985755
3,2,3,22,5641801,5641803,2,10,4,continuous,629,-395,628,823,-201,822,629,-395,628,0,1,0,1,268,1,126.48970458901113,0.7207477263509787,1.1939385342440132,77.96374853900814
3,2,3,23,5645897,5645899,2,10,4,continuous,759,-265,758,80,80,79,759,-265,758,0,1,0,1,8,1,141.93472768657466,1.5105244428561946,5.008521760376415,75.99452526423966
3,2,3,24,5649993,5649995,2,10,4,continuous,874,-150,873,324,324,323,874,-150,873,0,1,0,1,2,1,157.967037483505,0.5840799458385391,0.9579137278897052,76.08417016776852
3,2,3,25,5654089,5654091,2,10,4,continuous,720,-304,719,524,-500,523,720,-304,719,0,1,0,1,210,1,126.48425596661491,1.1717465911114147,3.1548006256500654,77.99278434591275
3,2,3,26,5658185,5658187,2,10,4,continuous,314,314,313,541,-483,540,314,314,313,0,1,0,1,59,1,126.40116829396084,1.1840263720619646,2.351820048394015,75.64797486659944
3,2,3,27,5662281,5662283,2,10,4,continuous,602,-422,601,911,-113,910,602,-422,601,0,1,0,1,5,1,154.6165940636456,1.2722641046311765,3.814142449818881,76.27399817271234
3,2,3,28,5666377,5666379,2,10,4,continuous,7,7,6,650,-374,649,7,7,6,0,1,0,1,2,1,145.0254014186512,0.674100669640211,0.6021933197881777,76.42897703605969
3,2,3,29,5670473,5670475,2,10,4,continuous,610,-414,609,610,-414,609,610,-414,609,1,1,1,1,1,1,130.58299948484637,1.1207830191671206,3.609536024363676,73.88184047229025
3,2,3,30,5674569,5674571,2,10,4,continuous,778,-246,777,454,454,453,437,437,436,0,0,0,0,5,6,162.08523164788494,0.4825507048335034,0.34750067523678063,76.12581982954343
3,2,3,31,5678665,5678667,2,10,4,continuous,897,-127,896,431,431,430,897,-127,896,0,1,0,1,78,1,190.70346836635963,0.8332858047311333,1.3577453287067456,75.53133111124109
3,2,3,32,5682761,5682763,2,10,4,continuous,740,-284,739,343,343,342,740,-284,739,0,1,0,1,118,1,134.7448623378623,1.9253687654966143,6.233730807057331,78.53281885705147
3,2,3,33,5686857,5686859,2,10,4,continuous,590,-434,589,601,-423,600,590,-434,589,0,1,0,1,5,1,116.97706750490761,0.679480007040695,0.19228455841334288,77.1866105737673
3,2,3,34,5690953,5690955,2,10,4,continuous,930,-94,929,930,-94,929,930,-94,929,1,1,1,1,1,1,144.64309617004255,1.5993646161077777,5.583268981829887,75.82276720045867
5,3,5,0,8552416,8552418,2,10,4,continuous,222,222,221,936,-88,935,222,222,221,0,1,0,1,17,1,265.6284209268633,0.6463751073476409,0.9897651062587274,72.59892139618177
5,3,5,1,8556512,8556514,2,10,4,continuous,826,-198,825,184,184,183,826,-198,825,0,1,0,1,3,1,121.5020876139206,1.1500084657849499,2.9555268503320815,72.62437803051463
5,3,5,2,8560608,8560610,2,10,4,continuous,871,-153,870,166,166,165,871,-153,870,0,1,0,1,282,1,105.89367722079714,1.04547073599457,2.3021903775989556,71.98130183867337
5,3,5,3,8564704,8564706,2,10,4,continuous,718,-306,717,85,85,84,718,-306,717,0,1,0,1,173,1,123.16872736440564,0.814042033578076,1.0981598453700965,74.08829892704804
5,3,5,4,8568800,8568802,2,10,4,continuous,86,86,85,233,233,232,86,86,85,0,1,0,1,117,1,157.9366657865794,0.8436780662179899,1.9254212537736335,77.04118097962805
5,3,5,5,8572896,8572898,2,10,4,continuous,468,468,467,30,30,29,468,468,467,0,1,0,1,10,1,130.5666095353663,0.9362783429975394,1.3320471198136437,79.0115211907974
5,3,5,6,8576992,8576994,2,10,4,continuous,89,89,88,677,-347,676,89,89,88,0,1,0,1,32,1,136.73509953952453,0.6367975913647719,1.9064827304352012,71.75867532931191
5,3,5,7,8581088,8581090,2,10,4,continuous,713,-311,712,977,-47,976,713,-311,712,0,1,0,1,6,1,141.50689518566742,1.2003702027858623,3.8603664295942544,80.07878323099135
5,3,5,8,8585184,8585186,2,10,4,continuous,865,-159,864,63,63,62,865,-159,864,0,1,0,1,2,1,156.88051283828918,1.650233350337885,4.543728748905202,83.69360826274412
5,3,5,9,8589280,8589282,2,10,4,continuous,492,492,491,900,-124,899,492,492,491,0,1,0,1,3,1,110.05908369144981,1.2433369410439497,4.768775671875914,77.42140909559137
5,3,5,10,8593376,8593378,2,10,4,continuous,765,-259,764,727,-297,726,765,-259,764,0,1,0,1,139,1,121.09602734539658,0.7646781751029721,1.746996857953448,77.10578604110492
5,3,5,11,8597472,8597474,2,10,4,continuous,1023,-1,1022,50,50,49,1023,-1,1022,0,1,0,1,2,1,173.43096694914857,1.5221537346835845,3.653552226898068,77.21138711272113
5,3,5,12,8601568,8601570,2,10,4,continuous,597,-427,596,1003,-21,1002,597,-427,596,0,1,0,1,3,1,119.1632073341907,1.3229153625416643,3.6080816285765547,70.93581845454752
5,3,5,13,8605664,8605666,2,10,4,continuous,562,-462,561,505,505,504,562,-462,561,0,1,0,1,3,1,130.4791194331201,1.2249412377261848,3.7279347618458765,74.43619581803794
5,3,5,14,8609760,8609762,2,10,4,continuous,478,478,477,87,87,86,478,478,477,0,1,0,1,3,1,172.33993377775187,1.6820594676500065,4.994161935129841,79.1504408564287
5,3,5,15,8613856,8613858,2,10,4,continuous,267,267,266,362,362,361,267,267,266,0,1,0,1,241,1,170.15319231985723,1.0920558048036497,3.1541147472411675,75.34894663541688
5,3,5,16,8617952,8617954,2,10,4,continuous,917,-107,916,22,22,21,435,435,434,0,0,0,0,319,2,133.91863396707868,0.64069476853183,0.27090379566057915,75.49489088540328
5,3,5,17,8622048,8622050,2,10,4,continuous,656,-368,655,1,1,0,446,446,445,0,0,0,0,631,9,120.60290735029048,0.6730772841888779,0.08233555491987582,76.96586329270981
5,3,5,18,8626144,8626146,2,10,4,continuous,889,-135,888,537,-487,536,683,-341,682,0,0,0,0,60,2,119.70754663685602,0.7466611517725283,1.4236340655126307,76.27716076322224
5,3,5,19,8630240,8630242,2,10,4,continuous,510,510,509,863,-161,862,510,510,509,0,1,0,1,5,1,135.11151351366516,1.4579128380278803,3.5723478686875465,79.55474960392051
5,3,5,20,8634336,8634338,2,10,4,continuous,860,-164,859,827,-197,826,860,-164,859,0,1,0,1,120,1,116.32788561899451,0.7366201106012937,1.4890777181760682,76.19382720866687
5,3,5,21,8638432,8638434,2,10,4,continuous,553,-471,552,484,484,483,553,-471,552,0,1,0,1,2,1,163.3945073455552,1.3912663313494846,4.002960458171573,78.7233158321334
5,3,5,22,8642528,8642530,2,10,4,continuous,629,-395,628,747,-277,746,629,-395,628,0,1,0,1,5,1,126.74658788740635,1.2092383057918141,3.97685911275555,72.7527553346776
5,3,5,23,8646624,8646626,2,10,4,continuous,759,-265,758,776,-248,775,753,-271,752,0,0,0,0,97,2,128.34867186475094,0.6295445495018157,1.2502696742910855,71.38527754309358
5,3,5,24,8650720,8650722,2,10,4,continuous,874,-150,873,874,-150,873,874,-150,873,1,1,1,1,1,1,144.77752837098615,1.6313119673425405,4.582156023822796,79.55228910864348
5,3,5,25,8654816,8654818,2,10,4,continuous,720,-304,719,529,-495,528,720,-304,719,0,1,0,1,187,1,140.9014480057558,1.3875140237562533,3.4051466159013617,80.86067483574277
5,3,5,26,8658912,8658914,2,10,4,continuous,314,314,313,476,476,475,314,314,313,0,1,0,1,167,1,133.83997929943234,0.8723681647667583,2.2347648877203565,75.31327684342126
5,3,5,27,8663008,8663010,2,10,4,continuous,602,-422,601,986,-38,985,602,-422,601,0,1,0,1,343,1,160.09896098605623,0.5663729586172508,0.4880263228413352,76.08499492809725
5,3,5,28,8667104,8667106,2,10,4,continuous,7,7,6,463,463,462,7,7,6,0,1,0,1,15,1,165.43341108277764,1.07592350830204,2.909849782746328,80.88288135137148
5,3,5,29,8671200,8671202,2,10,4,continuous,610,-414,609,340,340,339,149,149,148,0,0,0,0,212,18,167.18379810285933,0.43347054481478153,0.426242249772795,77.40105247751242
5,3,5,30,8675296,8675298,2,10,4,continuous,823,-201,822,788,-236,787,823,-201,822,0,1,0,1,2,1,180.52329916769304,1.0278248135928294,2.5024335559211703,75.0755698541103
5,3,5,31,8679392,8679394,2,10,4,continuous,913,-111,912,913,-111,912,913,-111,912,1,1,1,1,1,1,142.14627094796106,0.5175504082695035,0.3010634827689116,74.18879478627663
5,3,5,32,8683489,8683491,2,10,4,continuous,741,-283,740,337,337,336,741,-283,740,0,1,0,1,50,1,137.4788096040138,0.7513813171696917,1.5626094543072497,78.02991889362065
5,3,5,33,8687585,8687587,2,10,4,continuous,581,-443,580,504,504,503,581,-443,580,0,1,0,1,38,1,130.36898680977265,0.5423652111969659,0.525625529803438,73.29774253770131
5,3,5,34,8691681,8691683,2,10,4,continuous,91,91,90,91,91,90,91,91,90,1,1,1,1,1,1,163.3234936525696,1.1232736361064468,2.9008468557261162,77.11293692887747
6,4,6,0,10052780,10052782,2,10,4,continuous,803,-221,802,803,-221,802,803,-221,802,1,1,1,1,1,1,178.20952423826384,1.2923035140048,4.025829098088689,76.00594635093125
6,4,6,1,10056876,10056878,2,10,4,continuous,826,-198,825,1016,-8,1015,501,501,500,0,0,0,0,385,11,129.17533753409316,0.47616744771446307,0.3548481272618763,76.98253281501546
6,4,6,2,10060972,10060974,2,10,4,continuous,871,-153,870,871,-153,870,871,-153,870,1,1,1,1,1,1,132.79886522617835,0.9630045473244344,2.4072853690968654,80.38077091558037
6,4,6,3,10065068,10065070,2,10,4,continuous,718,-306,717,617,-407,616,718,-306,717,0,1,0,1,13,1,161.79185626123308,0.9825782924540505,1.7260274439393877,74.44472912721817
6,4,6,4,10069164,10069166,2,10,4,continuous,107,107,106,107,107,106,107,107,106,1,1,1,1,1,1,179.70634183206948,1.0291370074867245,3.389573630778619,74.3224624626905
6,4,6,5,10073260,10073262,2,10,4,continuous,468,468,467,318,318,317,468,468,467,0,1,0,1,9,1,189.96922227625328,1.2268093905868795,4.239712433361174,78.41979246086385
6,4,6,6,10077356,10077358,2,10,4,continuous,89,89,88,83,83,82,948,-76,947,0,0,0,0,413,6,138.85846233305438,0.7371613447688254,1.520967248316523,76.33333378154084
