packet_index,frame_index,event_index,payload_symbol_index,start_sample,paper_start_sample,paper_origin_shift,sf,os_factor,cfo_correction_mode,gt_raw_fft_bin,gt_signed_fft_bin,gt_symbol_value,center_raw_fft_bin,center_signed_fft_bin,center_symbol_value,paper_raw_fft_bin,paper_signed_fft_bin,paper_symbol_value,center_raw_hit,paper_raw_hit,center_symbol_hit,paper_symbol_hit,center_gt_rank,paper_gt_rank,center_peak_power,paper_peak_power,paper_peak_margin_db,paper_total_power
1,0,1,13,2604209,2604211,2,10,4,continuous,562,-462,561,285,285,284,562,-462,561,0,1,0,1,18,1,98.820996827425,0.4987682842392047,1.4260064638156722,58.123819960299436
1,0,1,14,2608305,2608307,2,10,4,continuous,478,478,477,82,82,81,478,478,477,0,1,0,1,11,1,133.03127321350985,0.6378416741302004,1.5476907418411587,60.08084923404659
1,0,1,15,2612401,2612403,2,10,4,continuous,267,267,266,498,498,497,267,267,266,0,1,0,1,31,1,117.939903250317,0.8011571630867174,3.2444242642731997,59.74479032899689
1,0,1,16,2616497,2616499,2,10,4,continuous,917,-107,916,970,-54,969,917,-107,916,0,1,0,1,130,1,111.31397416121126,1.104075849092979,3.9439741141924687,61.982133855602875
1,0,1,17,2620593,2620595,2,10,4,continuous,656,-368,655,775,-249,774,656,-368,655,0,1,0,1,170,1,117.92921515475973,0.7408305708736975,2.920540152310322,58.789419497922694
1,0,1,18,2624689,2624691,2,10,4,continuous,889,-135,888,470,470,469,889,-135,888,0,1,0,1,51,1,92.9724161152999,0.7578982548750446,3.1463045248080403,59.900932014199974
1,0,1,19,2628785,2628787,2,10,4,continuous,510,510,509,433,433,432,510,510,509,0,1,0,1,2,1,123.81914574225448,1.0840027008295152,3.676927453003615,58.17879424626363
1,0,1,20,2632881,2632883,2,10,4,continuous,860,-164,859,337,337,336,860,-164,859,0,1,0,1,25,1,111.43106371536851,0.796465894019093,3.1029169789864905,61.893052760867846
1,0,1,21,2636977,2636979,2,10,4,continuous,553,-471,552,594,-430,593,553,-471,552,0,1,0,1,5,1,87.65644553661787,1.106121526604639,3.763262807066741,59.48786696158396
1,0,1,22,2641073,2641075,2,10,4,continuous,629,-395,628,751,-273,750,629,-395,628,0,1,0,1,10,1,113.04297219178352,0.9376407600026972,2.306708870945945,60.65323830337433
1,0,1,23,2645169,2645171,2,10,4,continuous,759,-265,758,949,-75,948,759,-265,758,0,1,0,1,218,1,114.99801881508029,0.4095277345109629,0.12316932964422589,58.72839754892478
1,0,1,24,2649265,2649267,2,10,4,continuous,874,-150,873,125,125,124,874,-150,873,0,1,0,1,7,1,135.15523735443367,0.7362378155957892,1.3337567825685661,62.52119497198484
1,0,1,25,2653361,2653363,2,10,4,continuous,720,-304,719,243,243,242,720,-304,719,0,1,0,1,79,1,105.28128414982439,1.3261899806750534,5.678265508654049,62.400397703312194
1,0,1,26,2657457,2657459,2,10,4,continuous,314,314,313,314,314,313,314,314,313,1,1,1,1,1,1,123.01482043843953,1.0284151609884162,3.8529376099541377,62.09128352173151
1,0,1,27,2661553,2661555,2,10,4,continuous,602,-422,601,879,-145,878,602,-422,601,0,1,0,1,63,1,110.92283452821812,1.1162301969310562,4.070971773433575,58.83549863476583
1,0,1,28,2665649,2665651,2,10,4,continuous,7,7,6,13,13,12,7,7,6,0,1,0,1,225,1,119.09948283504127,0.889437339097654,3.636373365985573,62.994033310038404
1,0,1,29,2669745,2669747,2,10,4,continuous,610,-414,609,547,-477,546,610,-414,609,0,1,0,1,12,1,131.1992827248796,0.9187712078503552,3.6193989876884873,61.62616764750518
1,0,1,30,2673841,2673843,2,10,4,continuous,807,-217,806,600,-424,599,807,-217,806,0,1,0,1,3,1,96.85020982160586,1.210277277617081,4.585773198674702,64.31776878234317
1,0,1,31,2677937,2677939,2,10,4,continuous,897,-127,896,668,-356,667,897,-127,896,0,1,0,1,2,1,125.87177838987918,0.9762516047146939,3.9229774514472613,61.12331686135177
1,0,1,32,2682033,2682035,2,10,4,continuous,749,-275,748,568,-456,567,749,-275,748,0,1,0,1,360,1,85.7446370403668,0.8663790250314065,3.0386779099131536,60.108018605637085
1,0,1,33,2686129,2686131,2,10,4,continuous,584,-440,583,584,-440,583,584,-440,583,1,1,1,1,1,1,139.07269486400855,1.1513125291421602,4.677497142918704,60.574684976468376
1,0,1,34,2690225,2690227,2,10,4,continuous,934,-90,933,934,-90,933,934,-90,933,1,1,1,1,1,1,145.2435331337947,0.6496381045968889,1.1940199218013614,59.81095593082373
2,1,2,0,4051325,4051327,2,10,4,continuous,803,-221,802,961,-63,960,803,-221,802,0,1,0,1,5,1,114.18696527382508,0.9895628276321453,2.781598322727966,60.65911312535711
2,1,2,1,4055421,4055423,2,10,4,continuous,826,-198,825,826,-198,825,826,-198,825,1,1,1,1,1,1,150.77286427997842,0.8891002046854659,3.878916467349847,59.34307663438314
2,1,2,2,4059517,4059519,2,10,4,continuous,922,-102,921,48,48,47,922,-102,921,0,1,0,1,3,1,195.11793037603275,1.654323439210259,5.190140486559712,62.17308085085331
2,1,2,3,4063613,4063615,2,10,4,continuous,718,-306,717,650,-374,649,718,-306,717,0,1,0,1,5,1,95.8198259641731,0.824916824736821,2.5463594901754543,62.30611780595023
2,1,2,4,4067709,4067711,2,10,4,continuous,86,86,85,724,-300,723,86,86,85,0,1,0,1,621,1,104.6844051699818,0.5961305429082451,1.8196565289803646,61.296085852067996
2,1,2,5,4071805,4071807,2,10,4,continuous,468,468,467,75,75,74,468,468,467,0,1,0,1,106,1,111.16126858536154,0.7274559461180274,1.6293409212254146,65.12927088086559
2,1,2,6,4075901,4075903,2,10,4,continuous,89,89,88,503,503,502,89,89,88,0,1,0,1,39,1,128.28573385494474,1.0812461173603793,4.28867342238894,64.08711634894075
2,1,2,7,4079997,4079999,2,10,4,continuous,713,-311,712,376,376,375,713,-311,712,0,1,0,1,240,1,139.11759489114866,0.9395066158078613,2.9110492564492,59.93694793225734
2,1,2,8,4084093,4084095,2,10,4,continuous,865,-159,864,946,-78,945,865,-159,864,0,1,0,1,25,1,100.20369401568678,1.699751728461706,6.501981480405627,59.87329615867202
2,1,2,9,4088189,4088191,2,10,4,continuous,492,492,491,1000,-24,999,827,-197,826,0,0,0,0,628,2,121.67736746394075,0.5208849780699474,0.8592198962828521,61.414640097973944
2,1,2,10,4092285,4092287,2,10,4,continuous,765,-259,764,985,-39,984,765,-259,764,0,1,0,1,394,1,142.03391017698686,0.744198199538971,2.573408979679037,62.494260247412555
2,1,2,11,4096381,4096383,2,10,4,continuous,1023,-1,1022,61,61,60,1023,-1,1022,0,1,0,1,2,1,106.10481729742696,0.9587362344936992,3.322491687355347,60.49069408570058
2,1,2,12,4100477,4100479,2,10,4,continuous,597,-427,596,499,499,498,889,-135,888,0,0,0,0,252,4,97.452424756033,0.39595622501019534,0.24876314675830197,62.71213217619635
2,1,2,13,4104573,4104575,2,10,4,continuous,562,-462,561,562,-462,561,562,-462,561,1,1,1,1,1,1,109.74713196274024,0.9996691023900439,4.745399221908034,59.51825861150557
2,1,2,14,4108669,4108671,2,10,4,continuous,478,478,477,248,248,247,478,478,477,0,1,0,1,4,1,157.07479795219206,1.7970441138646152,5.559073725923957,64.2045975767179
2,1,2,15,4112765,4112767,2,10,4,continuous,267,267,266,906,-118,905,267,267,266,0,1,0,1,36,1,114.7553596516118,1.2370570377767223,4.023401860882289,63.666122663934864
2,1,2,16,4116861,4116863,2,10,4,continuous,917,-107,916,377,377,376,917,-107,916,0,1,0,1,2,1,148.3289677695293,0.8304737800262139,3.1029393830984597,66.60091705218136
2,1,2,17,4120958,4120960,2,10,4,continuous,656,-368,655,154,154,153,656,-368,655,0,1,0,1,222,1,92.07916568211294,0.7841083744141351,2.680540547968455,62.48937683243367
2,1,2,18,4125054,4125056,2,10,4,continuous,889,-135,888,889,-135,888,889,-135,888,1,1,1,1,1,1,149.76621437395897,1.8495591837273793,5.894573206735397,60.210316755175285
2,1,2,19,4129150,4129152,2,10,4,continuous,510,510,509,235,235,234,510,510,509,0,1,0,1,131,1,81.6545917201438,0.5664254426601225,2.036661769983889,59.66821779547916
2,1,2,20,4133246,4133248,2,10,4,continuous,860,-164,859,800,-224,799,860,-164,859,0,1,0,1,15,1,112.76821357212975,0.6765037830732901,1.5163091214585394,62.85184661294666
2,1,2,21,4137342,4137344,2,10,4,continuous,553,-471,552,661,-363,660,553,-471,552,0,1,0,1,2,1,117.64053002092987,0.7375511482537753,1.5085815714596496,60.2347502429666
2,1,2,22,4141438,4141440,2,10,4,continuous,629,-395,628,752,-272,751,629,-395,628,0,1,0,1,254,1,99.02593556794818,0.7548564983200414,2.0605814604711545,58.264020497000786
2,1,2,23,4145534,4145536,2,10,4,continuous,759,-265,758,980,-44,979,759,-265,758,0,1,0,1,26,1,122.95043367278504,0.911010778597543,3.236317322459418,60.82499353483963
2,1,2,24,4149630,4149632,2,10,4,continuous,874,-150,873,443,443,442,874,-150,873,0,1,0,1,2,1,95.71259350941182,1.3601051176758574,5.6346233478031325,63.07125964381758
2,1,2,25,4153726,4153728,2,10,4,continuous,720,-304,719,321,321,320,720,-304,719,0,1,0,1,9,1,122.56647305781735,1.1067843590026314,3.7799058514513346,60.95947421113149
2,1,2,26,4157822,4157824,2,10,4,continuous,314,314,313,166,166,165,314,314,313,0,1,0,1,320,1,99.63757034809623,0.627200076717159,1.2320927758085354,57.63090580423342
2,1,2,27,4161918,4161920,2,10,4,continuous,602,-422,601,552,-472,551,602,-422,601,0,1,0,1,9,1,111.53431539067333,1.1475509403228443,5.87863314760567,60.913420657459746
2,1,2,28,4166014,4166016,2,10,4,continuous,7,7,6,676,-348,675,7,7,6,0,1,0,1,353,1,149.60547821952878,0.6371536120875341,1.4740169455700927,58.75983764330336
2,1,2,29,4170110,4170112,2,10,4,continuous,610,-414,609,885,-139,884,610,-414,609,0,1,0,1,40,1,107.63734009387917,1.012387493858924,2.385637315862888,61.526892013415775
2,1,2,30,4174206,4174208,2,10,4,continuous,775,-249,774,259,259,258,826,-198,825,0,0,0,0,496,30,98.88427885925921,0.46682063936714613,0.8035626265286053,58.090789135848915
2,1,2,31,4178302,4178304,2,10,4,continuous,912,-112,911,268,268,267,912,-112,911,0,1,0,1,17,1,116.68633669332849,1.1224800864804365,5.015496314703634,60.738790297262035
2,1,2,32,4182398,4182400,2,10,4,continuous,768,-256,767,802,-222,801,768,-256,767,0,1,0,1,2,1,153.20362905841557,1.0034736706248992,5.213352856188677,58.90656388906969
2,1,2,33,4186494,4186496,2,10,4,continuous,581,-443,580,692,-332,691,581,-443,580,0,1,0,1,4,1,116.23744905941203,0.9973928062818551,4.5161242547209,60.04402304172207
2,1,2,34,4190590,4190592,2,10,4,continuous,93,93,92,93,93,92,93,93,92,1,1,1,1,1,1,121.72218568087919,1.3582603112215708,6.413140120802401,59.706356263898854
3,2,3,0,5551688,5551690,2,10,4,continuous,222,222,221,258,258,257,222,222,221,0,1,0,1,216,1,121.35748334462187,1.156661042813667,3.194810374351028,59.26859114697757
3,2,3,1,5555784,5555786,2,10,4,continuous,711,-313,710,306,306,305,380,380,379,0,0,0,0,172,2,101.3349924236536,0.30459377379480657,0.051324776305175054,57.5228091334683
3,2,3,2,5559880,5559882,2,10,4,continuous,871,-153,870,65,65,64,871,-153,870,0,1,0,1,277,1,91.46989782029777,0.4984856149278585,1.1693801318384835,60.4508784369791
3,2,3,3,5563976,5563978,2,10,4,continuous,718,-306,717,395,395,394,718,-306,717,0,1,0,1,24,1,98.91330016844222,0.7372547940396998,2.5049391292312317,61.12244989952141
3,2,3,4,5568072,5568074,2,10,4,continuous,107,107,106,834,-190,833,107,107,106,0,1,0,1,107,1,114.32235961375773,0.57560002413517,1.3156168015107434,60.8864676767926
3,2,3,5,5572168,5572170,2,10,4,continuous,468,468,467,877,-147,876,468,468,467,0,1,0,1,7,1,105.40784653759692,1.3859128560907266,4.197797379198578,61.55499283771434
3,2,3,6,5576264,5576266,2,10,4,continuous,89,89,88,89,89,88,89,89,88,1,1,1,1,1,1,110.95310947894177,1.0075573115460088,3.7810696774121624,59.61616446557176
3,2,3,7,5580360,5580362,2,10,4,continuous,713,-311,712,407,407,406,713,-311,712,0,1,0,1,4,1,111.85795327229789,1.0497627144791863,4.395135897649095,59.769890161072695
3,2,3,8,5584456,5584458,2,10,4,continuous,865,-159,864,769,-255,768,865,-159,864,0,1,0,1,25,1,95.37847744618284,0.8952996535210787,1.8438762075717954,59.10749837681922
3,2,3,9,5588552,5588554,2,10,4,continuous,492,492,491,927,-97,926,492,492,491,0,1,0,1,8,1,100.55349433798347,0.9730220167665529,4.108055624650833,60.05460980929098
3,2,3,10,5592648,5592650,2,10,4,continuous,765,-259,764,765,-259,764,765,-259,764,1,1,1,1,1,1,97.20358959354053,1.0126127637922764,2.6600473322845772,61.63943951954188
3,2,3,11,5596744,5596746,2,10,4,continuous,1023,-1,1022,796,-228,795,1023,-1,1022,0,1,0,1,87,1,124.87709106084458,0.7377162930325198,1.7334280751552726,64.07543629250361
3,2,3,12,5600840,5600842,2,10,4,continuous,597,-427,596,815,-209,814,597,-427,596,0,1,0,1,179,1,124.40295732997129,0.5648130961512585,0.9639822763335769,56.37428267693691
3,2,3,13,5604936,5604938,2,10,4,continuous,562,-462,561,264,264,263,562,-462,561,0,1,0,1,24,1,117.21609518445712,0.562985852919784,2.579704001699113,58.712893537940005
3,2,3,14,5609032,5609034,2,10,4,continuous,478,478,477,478,478,477,478,478,477,1,1,1,1,1,1,92.84355774294818,0.5140049943540284,1.5800160703636936,57.81075364391046
3,2,3,15,5613128,5613130,2,10,4,continuous,267,267,266,566,-458,565,267,267,266,0,1,0,1,12,1,111.65684147743741,0.7593252844910694,1.2105623817859503,56.70381122413402
3,2,3,16,5617224,5617226,2,10,4,continuous,917,-107,916,917,-107,916,917,-107,916,1,1,1,1,1,1,126.7487566971331,0.8233336775260938,0.7087123297685867,58.47611741791511
3,2,3,17,5621320,5621322,2,10,4,continuous,656,-368,655,656,-368,655,656,-368,655,1,1,1,1,1,1,119.32822905408466,0.5944913186793634,1.408823005107702,60.36753618421413
3,2,3,18,5625417,5625419,2,10,4,continuous,889,-135,888,889,-135,888,889,-135,888,1,1,1,1,1,1,136.86558294468796,1.0393299705873602,3.5430944590697715,58.13612104331848
3,2,3,19,5629513,5629515,2,10,4,continuous,510,510,509,510,510,509,510,510,509,1,1,1,1,1,1,212.7255643674298,1.5408608754569855,6.157262541254514,60.78727667621755
3,2,3,20,5633609,5633611,2,10,4,continuous,860,-164,859,316,316,315,860,-164,859,0,1,0,1,29,1,112.92280903331994,0.8968221460023074,2.574134289440817,61.95586280330852
3,2,3,21,5637705,5637707,2,10,4,continuous,553,-471,552,293,293,292,553,-471,552,0,1,0,1,66,1,101.41497777951827,0.7167381133624531,2.151576243214447,61.14687460046346
3,2,3,22,5641801,5641803,2,10,4,continuous,629,-395,628,823,-201,822,629,-395,628,0,1,0,1,181,1,100.40228212246802,0.7251509763505624,2.2285798846529374,62.13813825556264
3,2,3,23,5645897,5645899,2,10,4,continuous,759,-265,758,80,80,79,759,-265,758,0,1,0,1,4,1,112.93158545038841,1.4223815126183723,5.740326215409212,60.63631160107686
3,2,3,24,5649993,5649995,2,10,4,continuous,874,-150,873,324,324,323,874,-150,873,0,1,0,1,2,1,125.2842488161732,0.6053472491726666,2.1149393089851634,60.603973784965596
3,2,3,25,5654089,5654091,2,10,4,continuous,720,-304,719,524,-500,523,720,-304,719,0,1,0,1,129,1,100.57191371088629,1.12592234458306,3.982370891643175,62.189613856261936
3,2,3,26,5658185,5658187,2,10,4,continuous,314,314,313,541,-483,540,314,314,313,0,1,0,1,28,1,100.49916414791733,1.1382283296427431,3.179987350314923,60.31380194675867
3,2,3,27,5662281,5662283,2,10,4,continuous,602,-422,601,911,-113,910,602,-422,601,0,1,0,1,4,1,122.58440137379603,1.2078509964146775,4.602298268655846,60.79927870996123
3,2,3,28,5666377,5666379,2,10,4,continuous,7,7,6,7,7,6,7,7,6,1,1,1,1,1,1,125.95407114011414,0.6894315014406516,1.6921976869877389,60.880399032944354
3,2,3,29,5670473,5670475,2,10,4,continuous,610,-414,609,610,-414,609,610,-414,609,1,1,1,1,1,1,120.4734306543478,1.0818263157009511,4.461088160248167,58.903258963405925
3,2,3,30,5674569,5674571,2,10,4,continuous,778,-246,777,454,454,453,778,-246,777,0,1,0,1,3,1,128.75439012757943,0.4095030941112441,0.2990765048526346,60.6062230728522
3,2,3,31,5678665,5678667,2,10,4,continuous,897,-127,896,431,431,430,897,-127,896,0,1,0,1,48,1,151.8237292168351,0.8100128317387458,2.233369716250066,60.18374856040727
3,2,3,32,5682761,5682763,2,10,4,continuous,740,-284,739,343,343,342,740,-284,739,0,1,0,1,60,1,106.92931037450853,1.781979073091989,6.88747079386605,62.66033770604817
3,2,3,33,5686857,5686859,2,10,4,continuous,590,-434,589,590,-434,589,590,-434,589,1,1,1,1,1,1,94.22132718836019,0.6940726274709874,1.2891761405814681,61.4842098460595
3,2,3,34,5690953,5690955,2,10,4,continuous,930,-94,929,930,-94,929,930,-94,929,1,1,1,1,1,1,132.4689750359621,1.4980125267984477,6.287426259270229,60.48137980834247
5,3,5,0,8552416,8552418,2,10,4,continuous,222,222,221,936,-88,935,222,222,221,0,1,0,1,7,1,210.9386857849031,0.6715724823351401,2.1485965277126526,57.83371919480234
5,3,5,1,8556512,8556514,2,10,4,continuous,826,-198,825,826,-198,825,826,-198,825,1,1,1,1,1,1,106.25794276973829,1.1215739488252439,3.851384357276983,57.90036715505971
5,3,5,2,8560608,8560610,2,10,4,continuous,871,-153,870,166,166,165,871,-153,870,0,1,0,1,178,1,84.25566738950147,1.025015374493762,3.2191142955421985,57.39068888934558
5,3,5,3,8564704,8564706,2,10,4,continuous,718,-306,717,85,85,84,718,-306,717,0,1,0,1,97,1,97.9527294304362,0.8208994321813101,2.131333252187112,59.06100537453756
5,3,5,4,8568800,8568802,2,10,4,continuous,86,86,85,233,233,232,86,86,85,0,1,0,1,53,1,125.45806888793686,0.8453989068771648,2.924375344807561,61.37396149662908
5,3,5,5,8572896,8572898,2,10,4,continuous,468,468,467,30,30,29,468,468,467,0,1,0,1,4,1,103.80851376330611,0.9280220881521792,2.2982718429571363,62.94476136007143
5,3,5,6,8576992,8576994,2,10,4,continuous,89,89,88,677,-347,676,89,89,88,0,1,0,1,19,1,108.66060660046423,0.6552242117506921,3.020669903407903,57.15956083128599
5,3,5,7,8581088,8581090,2,10,4,continuous,713,-311,712,977,-47,976,713,-311,712,0,1,0,1,2,1,112.42422929965323,1.1671095912263354,4.725708121435574,63.84760975534989
5,3,5,8,8585184,8585186,2,10,4,continuous,865,-159,864,865,-159,864,865,-159,864,1,1,1,1,1,1,125.10431972162132,1.55862036073637,5.300688901352383,66.7378301670518
5,3,5,9,8589280,8589282,2,10,4,continuous,492,492,491,492,492,491,492,492,491,1,1,1,1,1,1,98.70851597337696,1.2044946635286493,5.627001819425528,61.731916608782754
5,3,5,10,8593376,8593378,2,10,4,continuous,765,-259,764,727,-297,726,765,-259,764,0,1,0,1,86,1,96.10990590468282,0.7686539686967677,2.7652123025853643,61.44645178848376
5,3,5,11,8597472,8597474,2,10,4,continuous,1023,-1,1022,50,50,49,1023,-1,1022,0,1,0,1,2,1,137.69808576672312,1.4334581075536903,4.386477917007988,61.57481019217868
5,3,5,12,8601568,8601570,2,10,4,continuous,597,-427,596,597,-427,596,597,-427,596,1,1,1,1,1,1,104.09148028942673,1.275291292411623,4.4474612792838535,56.5789340690079
5,3,5,13,8605664,8605666,2,10,4,continuous,562,-462,561,562,-462,561,562,-462,561,1,1,1,1,1,1,108.09598939283114,1.187325767711073,4.551112689668663,59.3629112953352
5,3,5,14,8609760,8609762,2,10,4,continuous,478,478,477,87,87,86,478,478,477,0,1,0,1,3,1,136.88792015865693,1.58256284106848,5.717602385388039,63.13167299343384
5,3,5,15,8613856,8613858,2,10,4,continuous,267,267,266,362,362,361,267,267,266,0,1,0,1,144,1,135.362955624224,1.066730667624384,4.054918733603708,60.06554070120645
5,3,5,16,8617952,8617954,2,10,4,continuous,917,-107,916,22,22,21,917,-107,916,0,1,0,1,217,1,106.21624538275591,0.6310677244397453,0.9395471050989835,60.13802545709823
5,3,5,17,8622048,8622050,2,10,4,continuous,656,-368,655,1,1,0,446,446,445,0,0,0,0,447,3,96.09773335950104,0.53381224262138,0.07096899442063966,61.29341571860127
5,3,5,18,8626144,8626146,2,10,4,continuous,889,-135,888,537,-487,536,683,-341,682,0,0,0,0,22,2,95.05496850626605,0.5929323733457217,0.13964506887066686,60.73865690026314
5,3,5,19,8630240,8630242,2,10,4,continuous,510,510,509,510,510,509,510,510,509,1,1,1,1,1,1,111.5200341260097,1.3901214417021635,4.370545768333851,63.442165187333146
5,3,5,20,8634336,8634338,2,10,4,continuous,860,-164,859,827,-197,826,860,-164,859,0,1,0,1,53,1,92.53397603360008,0.7492735581026331,2.565562558123047,60.72818224586186
5,3,5,21,8638432,8638434,2,10,4,continuous,553,-471,552,484,484,483,553,-471,552,0,1,0,1,2,1,129.8144792355597,1.3276516106785152,4.816389362770382,62.78247198105039
5,3,5,22,8642528,8642530,2,10,4,continuous,629,-395,628,747,-277,746,629,-395,628,0,1,0,1,3,1,100.91948142548881,1.168724342917372,4.826484294533605,58.013610866470344
5,3,5,23,8646624,8646626,2,10,4,continuous,759,-265,758,776,-248,775,753,-271,752,0,0,0,0,48,2,102.40916680879673,0.4991621176803598,0.020882198750868053,56.84862640544519
5,3,5,24,8650720,8650722,2,10,4,continuous,874,-150,873,874,-150,873,874,-150,873,1,1,1,1,1,1,132.94606194891094,1.5310804218530052,5.301952184477185,63.46343595200739
5,3,5,25,8654816,8654818,2,10,4,continuous,720,-304,719,529,-495,528,720,-304,719,0,1,0,1,123,1,111.80246512324175,1.3272505572686555,4.2038279775865215,64.49043254835578
5,3,5,26,8658912,8658914,2,10,4,continuous,314,314,313,476,476,475,314,314,313,0,1,0,1,92,1,106.26734104765637,0.8626697477174652,3.1973289795929567,60.0047268491996
5,3,5,27,8663008,8663010,2,10,4,continuous,602,-422,601,986,-38,985,602,-422,601,0,1,0,1,220,1,127.06725756324886,0.5996263956754468,1.7216985129634046,60.62185069491357
5,3,5,28,8667104,8667106,2,10,4,continuous,7,7,6,463,463,462,7,7,6,0,1,0,1,5,1,131.434791913126,1.0483573610076888,3.8089956646473255,64.48108833839895
5,3,5,29,8671200,8671202,2,10,4,continuous,610,-414,609,340,340,339,149,149,148,0,0,0,0,119,2,132.74018516713204,0.3440733440370991,0.15948843004451682,61.59503290643474
5,3,5,30,8675296,8675298,2,10,4,continuous,823,-201,822,823,-201,822,823,-201,822,1,1,1,1,1,1,148.4636607393768,1.0007595073325461,3.388467214316648,59.84946401583474
5,3,5,31,8679392,8679394,2,10,4,continuous,913,-111,912,913,-111,912,913,-111,912,1,1,1,1,1,1,130.35598569085414,0.5471413046497311,1.5340972803008521,59.08976994703587
5,3,5,32,8683489,8683491,2,10,4,continuous,741,-283,740,337,337,336,741,-283,740,0,1,0,1,23,1,109.1179218661864,0.7583041945605409,2.601426377744429,62.18614372587017
5,3,5,33,8687585,8687587,2,10,4,continuous,581,-443,580,504,504,503,581,-443,580,0,1,0,1,14,1,103.6251444537811,0.5679969618911151,1.7215735021056322,58.384499387670616
5,3,5,34,8691681,8691683,2,10,4,continuous,91,91,90,91,91,90,91,91,90,1,1,1,1,1,1,148.33266131030177,1.0837318981844533,3.718320762227334,61.47261792477319
6,4,6,0,10052780,10052782,2,10,4,continuous,803,-221,802,803,-221,802,803,-221,802,1,1,1,1,1,1,163.0647522509762,1.2523076450975736,4.882195507265556,60.61434710178118
6,4,6,1,10056876,10056878,2,10,4,continuous,826,-198,825,1016,-8,1015,501,501,500,0,0,0,0,581,2,102.50500372742317,0.37811065098190966,0.0088685481148242,61.300978194522486
6,4,6,2,10060972,10060974,2,10,4,continuous,871,-153,870,871,-153,870,871,-153,870,1,1,1,1,1,1,120.45904864733166,0.9569029129043116,3.383508182867016,64.04921233608621
6,4,6,3,10065068,10065070,2,10,4,continuous,718,-306,717,617,-407,616,718,-306,717,0,1,0,1,6,1,128.88486361728064,0.9658325887317574,2.6494684932964314,59.35925252743522
6,4,6,4,10069164,10069166,2,10,4,continuous,107,107,106,107,107,106,107,107,106,1,1,1,1,1,1,161.57144755547142,0.9951079264865257,4.23496976265327,59.232772957972145
6,4,6,5,10073260,10073262,2,10,4,continuous,468,468,467,318,318,317,468,468,467,0,1,0,1,6,1,150.99804039087394,1.1799700266127644,5.077894404200766,62.533468622179434
6,4,6,6,10077356,10077358,2,10,4,continuous,89,89,88,83,83,82,948,-76,947,0,0,0,0,303,2,110.79713824761347,0.5841208530798134,0.7114187915461095,60.78094540500474
