dataset,target_snr_db,packet_count,symbol_count,gt_stage1_top_l_recall,gt_viterbi_candidate_recall,gt_rank1_rate,gt_rank_le3_rate,gt_rank_le5_rate,gt_rank_le8_rate,mean_gt_rank_when_present,multi_raw_ser,multi_hit_rate,multi_error_count,multi_selectable_miss_count,multi_gt_missing_top_l_error_count,multi_error_selectable_miss_rate,v3_raw_ser,v3_hit_rate,v3_error_count,v3_selectable_miss_count,v3_gt_missing_top_l_error_count,v3_error_selectable_miss_rate,phase_line_raw_ser,phase_line_hit_rate,phase_line_error_count,phase_line_selectable_miss_count,phase_line_gt_missing_top_l_error_count,phase_line_error_selectable_miss_rate,phase_dp_first_raw_ser,phase_dp_first_hit_rate,phase_dp_first_error_count,phase_dp_first_selectable_miss_count,phase_dp_first_gt_missing_top_l_error_count,phase_dp_first_error_selectable_miss_rate,phase_dp_second_raw_ser,phase_dp_second_hit_rate,phase_dp_second_error_count,phase_dp_second_selectable_miss_count,phase_dp_second_gt_missing_top_l_error_count,phase_dp_second_error_selectable_miss_rate,phase_dp_second_anchor_raw_ser,phase_dp_second_anchor_hit_rate,phase_dp_second_anchor_error_count,phase_dp_second_anchor_selectable_miss_count,phase_dp_second_anchor_gt_missing_top_l_error_count,phase_dp_second_anchor_error_selectable_miss_rate
0_0_0_10_14_16,-23.0,1,35,0.9714285714285714,0.9714285714285714,0.6857142857142857,0.7714285714285715,0.8285714285714286,0.8285714285714286,2.911764705882353,0.3142857142857143,0.6857142857142857,11,10,1,0.9090909090909091,0.17142857142857143,0.8285714285714286,6,5,1,0.8333333333333334,0.5142857142857142,0.4857142857142857,18,17,1,0.9444444444444444,0.08571428571428572,0.9142857142857143,3,2,1,0.6666666666666666,0.05714285714285714,0.9428571428571428,2,1,1,0.5,0.05714285714285714,0.9428571428571428,2,1,1,0.5
