dataset,target_snr_db,packet_count,symbol_count,gt_stage1_top_l_recall,gt_viterbi_candidate_recall,gt_rank1_rate,gt_rank_le3_rate,gt_rank_le5_rate,gt_rank_le8_rate,mean_gt_rank_when_present,multi_raw_ser,multi_hit_rate,multi_error_count,multi_selectable_miss_count,multi_gt_missing_top_l_error_count,multi_error_selectable_miss_rate,v3_raw_ser,v3_hit_rate,v3_error_count,v3_selectable_miss_count,v3_gt_missing_top_l_error_count,v3_error_selectable_miss_rate,phase_line_raw_ser,phase_line_hit_rate,phase_line_error_count,phase_line_selectable_miss_count,phase_line_gt_missing_top_l_error_count,phase_line_error_selectable_miss_rate,phase_dp_first_raw_ser,phase_dp_first_hit_rate,phase_dp_first_error_count,phase_dp_first_selectable_miss_count,phase_dp_first_gt_missing_top_l_error_count,phase_dp_first_error_selectable_miss_rate,phase_dp_second_raw_ser,phase_dp_second_hit_rate,phase_dp_second_error_count,phase_dp_second_selectable_miss_count,phase_dp_second_gt_missing_top_l_error_count,phase_dp_second_error_selectable_miss_rate,phase_dp_second_anchor_raw_ser,phase_dp_second_anchor_hit_rate,phase_dp_second_anchor_error_count,phase_dp_second_anchor_selectable_miss_count,phase_dp_second_anchor_gt_missing_top_l_error_count,phase_dp_second_anchor_error_selectable_miss_rate
0_0_0_10_14_16,-24.0,1,35,0.9714285714285714,0.9714285714285714,0.6571428571428571,0.8,0.8571428571428571,0.9142857142857143,2.8529411764705883,0.34285714285714286,0.6571428571428571,12,11,1,0.9166666666666666,0.11428571428571428,0.8857142857142857,4,3,1,0.75,0.5428571428571428,0.45714285714285713,19,18,1,0.9473684210526315,0.08571428571428572,0.9142857142857143,3,2,1,0.6666666666666666,0.08571428571428572,0.9142857142857143,3,2,1,0.6666666666666666,0.08571428571428572,0.9142857142857143,3,2,1,0.6666666666666666
