dataset,target_snr_db,packet_count,symbol_count,gt_stage1_top_l_recall,gt_viterbi_candidate_recall,gt_rank1_rate,gt_rank_le3_rate,gt_rank_le5_rate,gt_rank_le8_rate,mean_gt_rank_when_present,multi_raw_ser,multi_hit_rate,multi_error_count,multi_selectable_miss_count,multi_gt_missing_top_l_error_count,multi_error_selectable_miss_rate,v3_raw_ser,v3_hit_rate,v3_error_count,v3_selectable_miss_count,v3_gt_missing_top_l_error_count,v3_error_selectable_miss_rate,phase_line_raw_ser,phase_line_hit_rate,phase_line_error_count,phase_line_selectable_miss_count,phase_line_gt_missing_top_l_error_count,phase_line_error_selectable_miss_rate,phase_dp_first_raw_ser,phase_dp_first_hit_rate,phase_dp_first_error_count,phase_dp_first_selectable_miss_count,phase_dp_first_gt_missing_top_l_error_count,phase_dp_first_error_selectable_miss_rate,phase_dp_second_raw_ser,phase_dp_second_hit_rate,phase_dp_second_error_count,phase_dp_second_selectable_miss_count,phase_dp_second_gt_missing_top_l_error_count,phase_dp_second_error_selectable_miss_rate,phase_dp_second_anchor_raw_ser,phase_dp_second_anchor_hit_rate,phase_dp_second_anchor_error_count,phase_dp_second_anchor_selectable_miss_count,phase_dp_second_anchor_gt_missing_top_l_error_count,phase_dp_second_anchor_error_selectable_miss_rate
0_0_0_10_14_16,-24.0,1,35,0.7714285714285715,0.7714285714285715,0.4,0.5428571428571428,0.6,0.6571428571428571,4.037037037037037,0.6,0.4,21,13,8,0.6190476190476191,0.5142857142857142,0.4857142857142857,18,10,8,0.5555555555555556,0.7142857142857143,0.2857142857142857,25,17,8,0.68,0.34285714285714286,0.6571428571428571,12,4,8,0.3333333333333333,0.37142857142857144,0.6285714285714286,13,5,8,0.38461538461538464,0.37142857142857144,0.6285714285714286,13,5,8,0.38461538461538464
