packet_index,event_index,stage,symbol_index,start_sample,peak_bin,signed_peak_bin,expected_signed_bin,distance_to_expected,peak_power,second_power,confidence_db,peak_share
0,0,preamble,0,1109089,582,582,0,582,0.004350474675560963,0.003944440193953919,0.42551269314063894,0.00202103613187096
0,0,preamble,1,1113185,461,461,0,461,0.004906520194890053,0.00441350939589502,0.459895352183178,0.0023502632913823956
0,0,preamble,2,1117281,442,442,0,442,0.006037911908699047,0.004311669154596029,1.4624134357812635,0.0029650359134752707
0,0,preamble,3,1121377,1400,1400,0,1400,0.005347435329770082,0.004512501391707041,0.7372819219698605,0.002549807257006306
0,0,preamble,4,1125473,319,319,0,319,0.004199735835212416,0.004170120172081491,0.030734035907572926,0.001978730824203706
0,0,preamble,5,1129569,3914,-182,0,182,0.005203946263561232,0.004047531594315727,1.0914255588246544,0.002482878085437495
0,0,preamble,6,1133665,0,0,0,0,0.010822239555941504,0.004701744520462107,3.620581159461784,0.005037232792302128
0,0,preamble,7,1137761,0,0,0,0,0.022591330609346733,0.004124845958559959,7.385340766741939,0.010684254973074143
0,0,preamble,8,1141857,0,0,0,0,0.0064947718861682446,0.0046755864908736115,1.4272780692803086,0.003035936960329464
0,0,preamble,9,1145953,0,0,0,0,0.010917597321922318,0.008751975042256152,0.9602100148287662,0.002918593458139673
0,0,preamble,10,1150049,3826,-270,0,270,0.011054575501092914,0.010072340452405163,0.40411673384741653,0.0023250841247610303
0,0,preamble,11,1154145,0,0,0,0,0.006548375947873553,0.005456869484460646,0.7919003807356884,0.0024356242583948706
0,0,preamble,12,1158241,0,0,0,0,0.013359020968783837,0.00602630233524655,3.4572371540996127,0.006344197734685069
0,0,preamble,13,1162337,0,0,0,0,0.009751793303665376,0.004509486709777875,3.349573761970212,0.004602350827516752
0,0,preamble,14,1166433,0,0,0,0,0.01554885922148578,0.00513479029192297,4.811758200640207,0.007179117676194431
0,0,preamble,15,1170529,0,0,0,0,0.019752940400199898,0.0067292208003528,4.676669746745972,0.009174024756669933
0,0,preamble,16,1174625,0,0,0,0,0.006349114141627676,0.004481134437042819,1.513251614682364,0.0029905633084853184
0,0,preamble,17,1178721,0,0,0,0,0.011884130666716288,0.006656023270803872,2.517525865845843,0.005531354587762272
0,0,preamble,18,1182817,0,0,0,0,0.010806914293965901,0.006246578747337985,2.3805948796839114,0.004908019842967281
0,0,preamble,19,1186913,0,0,0,0,0.016705797129721242,0.00514218968208554,5.11719110554453,0.007903896936411657
0,0,preamble,20,1191009,0,0,0,0,0.006639084035640815,0.004786123870434386,1.4212423139041361,0.003065921525536442
0,0,preamble,21,1195105,0,0,0,0,0.012228104516645442,0.0047991843813153445,4.0619170654876555,0.005654685316722345
0,0,preamble,22,1199201,11,11,0,11,0.010330570618054936,0.009748534518762895,0.25184976988981905,0.0021099007207282354
0,0,preamble,23,1203297,0,0,0,0,0.013161414992082595,0.010375922194723624,1.0327587659205753,0.003391400752140849
0,0,preamble,24,1207393,153,153,0,153,0.006481797464858145,0.004886830249726375,1.2266820309648518,0.0030456879815117335
0,0,preamble,25,1211489,0,0,0,0,0.018021493712244138,0.004880909188674466,5.672900571468262,0.008627571192749886
0,0,preamble,26,1215585,0,0,0,0,0.006522772894230691,0.00517331402382227,1.0066341660431408,0.00314847074006155
0,0,preamble,27,1219681,0,0,0,0,0.009129719504598377,0.003989951659438863,3.5948980077482053,0.004232970172820539
0,0,preamble,28,1223777,0,0,0,0,0.00726390643864518,0.005390967078861373,1.2950356198125115,0.0034178073817937413
0,0,preamble,29,1227873,4094,-2,0,2,0.007385041101642639,0.006454965785020829,0.5845897213067826,0.003519544610463451
0,0,preamble,30,1231969,0,0,0,0,0.012469968190621126,0.006417469605900388,2.8850152518284284,0.00594328476671036
0,0,preamble,31,1236065,0,0,0,0,0.013556310593119052,0.00972549599863991,1.4422975103676514,0.0063728875980819145
0,0,sync,32,1240161,4095,-1,24,25,0.007046086804245883,0.005523517781888076,1.0573223269466272,0.003371313573905769
0,0,sync,33,1244257,0,0,32,32,0.009544099365949748,0.005601424516572844,2.3143646433026683,0.004323867653110576
0,0,sfd,34,1248353,187,187,,,0.008083461260612474,0.007866929219366102,0.11792118596728339,0.002273407881678228
0,0,sfd,35,1252449,1019,1019,,,0.009239713349824133,0.008613364102983974,0.3048569196069304,0.001987445659133164
1,1,preamble,0,2597168,2954,-1142,0,1142,0.004421893184775155,0.004153676895427321,0.27175536768683306,0.0020940231872630575
1,1,preamble,1,2601264,340,340,0,340,0.0044944267345788545,0.004464182761526956,0.02932339112017559,0.002148940224840214
1,1,preamble,2,2605360,4005,-91,0,91,0.004962489563927844,0.004752637716381716,0.18764896256849728,0.002323224198124531
1,1,preamble,3,2609456,3779,-317,0,317,0.004487326734442335,0.003915786253884232,0.5916871535508866,0.002151337501750426
1,1,preamble,4,2613552,43,43,0,43,0.0058480137882332564,0.005640336549545775,0.15703369525317448,0.00273736322931683
1,1,preamble,5,2617648,301,301,0,301,0.005068542472488396,0.004633252309505009,0.38997139178840345,0.00231052937070871
1,1,preamble,6,2621744,280,280,0,280,0.0055228943823157515,0.0035505802285639245,1.9186740765300534,0.002579900382726923
