packet_index,event_index,detected_start_sample,detected_end_sample,detected_window_count,detected_reference_bin,detected_reference_signed_bin,detected_mean_confidence_db,aligned_start_sample,align_offset_samples,align_peak_bin,align_peak_signed_bin,align_confidence_db,align_peak_share,frame_valid,located_preamble_start_sample,located_sfd_start_sample,located_payload_start_sample,locator_score,preamble_ref_bin,preamble_ref_signed_bin,preamble_stable_count,sync1_bin,sync2_bin,sync1_expected_bin,sync2_expected_bin,sync1_distance,sync2_distance,sfd1_bin,sfd2_bin,sfd_bin_distance,mean_preamble_confidence_db,mean_sfd_confidence_db,grlora_framesync_valid,grlora_coarse_offset_chips,grlora_coarse_offset_samples,grlora_synced_preamble_start_sample,grlora_synced_sfd_start_sample,grlora_synced_payload_start_sample,grlora_fine_preamble_start_sample,grlora_fine_payload_start_sample,grlora_preamble_peak_mean_signed_bin,grlora_preamble_peak_max_abs_signed_bin,grlora_preamble_bin0_count,grlora_preamble_peak_count,grlora_sync1_peak_signed_bin,grlora_sync2_peak_signed_bin,grlora_sync1_expected_signed_bin,grlora_sync2_expected_signed_bin,grlora_sync1_distance,grlora_sync2_distance,grlora_sfd1_peak_signed_bin,grlora_sfd2_peak_signed_bin,grlora_sfd_mean_signed_bin,grlora_up_symbols_used,grlora_cfo_frac_est,grlora_sto_frac_initial,grlora_sto_frac_refined,grlora_sto_frac_used,grlora_sto_sample_correction,grlora_cfo_int_est,grlora_down_val_signed_bin,grlora_cfo_total_est,grlora_cfo_hz_est,grlora_sfo_hat,grlora_sfo_samples_per_symbol,grlora_clk_off,grlora_fs_p,grlora_netid_sto_frac_est,grlora_payload_sto_frac_est,grlora_payload_sto_sample_correction,grlora_netid1_est,grlora_netid2_est,grlora_netid_offset,grlora_netid_valid,grlora_sfo_cum_initial,grlora_fine_preamble_peak_mean_signed_bin,grlora_fine_preamble_peak_max_abs_signed_bin,grlora_fine_preamble_bin0_count,grlora_fine_preamble_peak_count,grlora_center_sample_phase,grlora_branch_sample_phases,grlora_branch_valid,grlora_branch_down_val_valid,grlora_branch_cfo_frac_est,grlora_branch_sto_frac_initial,grlora_branch_sto_frac_refined,grlora_branch_sto_frac_used,grlora_branch_sto_sample_correction,grlora_branch_cfo_int_est,grlora_branch_down_val_signed_bin,grlora_branch_cfo_total_est,grlora_branch_cfo_hz_est,grlora_branch_sfo_hat,grlora_branch_sfo_samples_per_symbol,grlora_branch_clk_off,grlora_branch_fs_p,grlora_branch_netid_sto_frac_est,grlora_branch_payload_sto_frac_est,grlora_branch_payload_sto_sample_correction,grlora_branch_netid1_est,grlora_branch_netid2_est,grlora_branch_netid_offset,grlora_branch_netid_valid,grlora_branch_sfo_cum_initial,grlora_branch_fine_preamble_start_sample,grlora_branch_fine_payload_start_sample,grlora_spectrum_chirps,grlora_spectrum_raw_peak_signed_bin,grlora_spectrum_peak_signed_bin,grlora_spectrum_peak_relative_db,grlora_spectrum_bin0_relative_db,grlora_spectrum_bin0_is_peak
0,0,1105920,1282048,36,231,231,1.2968538591839007,1105287,-633,236,236,2.586239683886014,0.001644079398142769,0,1109309,1248573,1257789,-131.06085791599997,55,55,23,55,55,24,32,24,32,1201,1204,3,1.9220963014340635,0.3652749073451761,0,-55,-220,1109089,1248353,1257569,1109087,1258546,91.0625,1400,22,32,-1,0,24,32,25,32,187,1019,603.0,28,-0.1473068608956013,0.470164945639335,0.49709468644368826,0.49709468644368826,2,244,489,243.8526931391044,29767.17445545708,0.06250069026530254,0.25000276106121017,6.103583033720951e-05,124992.37052120785,0.4971167749333696,-0.2372552914390944,-1,399,514,375,0,0.012744708560905593,66.46428571428571,512,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.31524792069435786|-0.42442685221970844|-0.1473068608956013|0.31625765711043213,0.44890814710902305|0.4579741358235569|0.470164945639335|0.1624072804645491,0.4578771232403369|0.013188268249649717|0.49709468644368826|0.17364218584126884,0.4578771232403369|0.013188268249649717|0.49709468644368826|0.17364218584126884,2|0|2|1,-3|160|244|-3,-5|321|489|-6,-2.684752079305642|159.5755731477803|243.8526931391044|-2.683742342889568,-327.72852530586454|19479.44008151615|29767.17445545708|-327.6052664660117,-0.0006881156651900867|0.04090003412645589|0.06250069026530254|-0.0006878568645913389,-0.002752462660760347|0.16360013650582356|0.25000276106121017|-0.0027514274583653555,-6.71987954287194e-07|3.994143957661708e-05|6.103583033720951e-05|-6.717352193274794e-07,125000.0839984943|124995.00732005292|124992.37052120785|125000.0839669024,0.43585742195425414|0.32198936029623826|0.4971167749333696|0.151630766174346,0.43293293037719627|0.49581450533367577|-0.2372552914390944|0.14870737449983285,2|2|-1|1,7|0|399|1015,1023|176|514|0,-17|-24|375|991,0|0|0|0,-0.06706706962280373|-0.00418549466632423|0.012744708560905593|-0.10129262550016715,1109085|1109088|1109087|1109089,1257553|1258206|1258546|1257557,,,,,,
1,1,2605056,2793472,39,4020,-76,7.2658810136699215,2603796,-1260,3820,-276,3.0394185883228673,0.0018819983126827945,0,2596104,2735368,2744584,-112.42501490767302,3830,-266,20,3830,3874,24,32,24,12,1227,1254,27,2.385917122385445,0.9368538371295134,0,266,1064,2597168,2736432,2745648,2597170,2746014,-29.4375,1142,22,32,0,0,24,32,24,32,784,-378,203.0,28,0.39523704980235097,0.0416381101660741,-0.43770285866651193,-0.43770285866651193,-2,92,184,92.39523704980235,11278.71546018095,0.023681370988774438,0.09472548395509775,2.3126338856225037e-05,124997.10920764296,0.32010101297427007,0.42074683967656146,2,0,624,-24,0,-0.07925316032343854,-44.892857142857146,498,3,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.4332949950344625|-0.1260321011019801|0.39523704980235097|0.017250968724726524,-0.45047309369749655|0.422526590270192|0.0416381101660741|-0.3507447466264002,0.05609161074403346|0.3502710255121789|-0.43770285866651193|-0.18979561105935427,0.05609161074403346|0.3502710255121789|-0.43770285866651193|-0.18979561105935427,0|1|-2|-1,92|29|92|-13,184|58|184|-26,92.43329499503446|28.87396789889802|92.39523704980235|-12.982749031275274,11283.361205448542|3524.6542845334498|11278.71546018095|-1584.808231356845,0.023691125434445987|0.007400545391351758|0.023681370988774438|-0.003327544861409492,0.09476450173778395|0.029602181565407032|0.09472548395509775|-0.013310179445637968,2.313586468207616e-05|7.227095108741951e-06|2.3126338856225037e-05|-3.249555528720207e-06,124997.10801691475|124999.09661311141|124997.10920764296|125000.40619444108,-0.18579237535369497|-0.4129115219645647|0.32010101297427007|-0.29627704662445803,-0.08510509225729956|-0.38145920405131983|0.42074683967656146|-0.3104191122854484,0|-2|2|-1,0|1|0|79,624|290|624|375,-24|-23|-24|55,0|0|0|0,-0.08510509225729956|0.11854079594868017|-0.07925316032343854|-0.060419112285448384,2597166|2597166|2597170|2597170,2746014|2745765|2746014|2745598,,,,,,
2,2,4104192,4284416,37,3713,-383,1.040822840844843,4108164,3972,4025,-71,2.006516226629305,0.001627207475745993,0,4104009,4243273,4252489,-199.85010831448648,3667,-429,14,3667,3667,24,32,24,32,3715,3700,15,1.113421050914401,0.3266586372333574,0,429,1716,4105725,4244989,4254205,4105725,4253456,-32.9375,397,20,32,0,0,24,32,24,32,184,1719,951.5,28,-0.03275878477203918,0.30603930448709105,0.10367942547750864,0.10367942547750864,0,-187,-374,-187.03275878477203,-22831.147312594243,-0.047937450990560806,-0.19174980396224323,-4.681391698296954e-05,125005.85173962287,-0.4303190062204372,0.3659468270696793,1,1,0,-23,0,0.11594682706967929,49.214285714285715,498,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.4184963527531204|0.4222827937280975|-0.03275878477203918|0.36799847710451,0.3753423024559197|-0.48884739941149746|0.30603930448709105|0.0633083579261344,0.0036748372184547407|0.49678317761299695|0.10367942547750864|0.3962959012816327,0.0036748372184547407|-0.48884739941149746|0.10367942547750864|0.3962959012816327,0|-2|0|2,218|200|-187|200,437|400|-374|400,218.41849635275312|200.4222827937281|-187.03275878477203|200.36799847710452,26662.414105560685|24465.610692593764|-22831.147312594243|24458.984189099672,0.05598177577218401|0.05136925435557928|-0.047937450990560806|0.05135534100807477,0.22392710308873603|0.2054770174223171|-0.19174980396224323|0.20542136403229908,5.4669702902523446e-05|5.016528745662039e-05|-4.681391698296954e-05|5.0151700203198016e-05,124993.16628713718|124993.72933906793|125005.85173962287|124993.7310374746,-0.20490833807165698|0.15496873996703942|-0.4303190062204372|0.0396668135400251,0.03301420896012486|0.37328807097825134|0.3659468270696793|0.25792701282434294,0|1|1|1,1023|1023|1|0,775|1023|0|0,999|999|-23|-24,0|0|0|0,0.03301420896012486|0.12328807097825134|0.11594682706967929|0.007927012824342938,4105723|4105726|4105725|4105724,4255075|4255003|4253456|4255005,,,,,,
3,3,5611520,5791744,37,333,333,3.793723356937477,5607427,-4093,491,491,0.4337962404511767,0.0011716469519307325,0,5607571,5746835,5756051,-33.68487160180956,370,370,17,394,369,24,32,0,33,63,55,8,1.0649655668914675,0.6144505000652105,0,-370,-1480,5606091,5745355,5754571,5606089,5754336,-30.4375,1173,21,32,0,0,24,32,24,32,-180,972,396.0,28,-0.1461299031241056,0.3919106431870024,-0.40784183661786233,0.3919106431870024,2,-59,-117,-59.146129903124105,-7219.986560439955,-0.015159455070515714,-0.060637820282062854,-1.4804155342300502e-05,125001.85051941779,-0.09319191906950042,-0.1576196031191922,-1,42,638,18,0,0.09238039688080779,25.821428571428573,491,12,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.39624802332837183|0.3999854732261932|-0.1461299031241056|-0.34677543949527373,0.35842913214628425|-0.4135987924609026|0.3919106431870024|-0.1418796451804627,0.4261934470463302|0.057207219182259905|-0.40784183661786233|0.044479292496527156,0.4261934470463302|0.057207219182259905|0.3919106431870024|0.044479292496527156,2|0|2|0,187|187|-59|-59,375|374|-117|-118,187.39624802332838|187.3999854732262|-59.146129903124105|-59.346775439495275,22875.518557535204|22875.97478921218|-7219.986560439955|-7244.479423766513,0.04803061513823262|0.048031573065723344|-0.015159455070515714|-0.015210881545903034,0.19212246055293047|0.19212629226289338|-0.060637820282062854|-0.060843526183612134,4.690489759593029e-05|4.6905833071995454e-05|-1.4804155342300502e-05|-1.4854376509670931e-05,124994.1368878005|124994.136770866|125001.85051941779|125001.85679706371,-0.03682686853022599|-0.4057824427145933|-0.09319191906950042|-0.4422689169723699,0.16730324580726297|-0.20164825718526913|-0.1576196031191922|0.4930848364575422,1|-1|-1|2,733|290|42|182,1023|718|638|1,709|266|18|158,0|0|0|0,-0.08269675419273703|0.04835174281473087|0.09238039688080779|-0.006915163542457803,5606087|5606090|5606089|5606092,5755316|5755319|5754336|5754334,,,,,,
4,4,7106560,7290880,38,25,25,5.86844722581505,7104761,-1799,4022,-74,0.7516400043321002,0.001458999248971645,0,7105260,7244524,7253740,-119.65513731394243,3796,-300,25,3796,3796,24,32,24,32,201,204,3,2.3823447481703983,0.6422784933673847,0,300,1200,7106460,7245724,7254940,7106460,7254195,47.5,1287,25,32,0,0,24,32,24,32,-982,-141,-561.5,28,0.3887866688381659,0.44658647481426444,0.09620639126041919,0.09620639126041919,0,-186,-371,-185.61121333116182,-22657.61881483909,-0.04757310163296131,-0.19029240653184523,-4.645810706343878e-05,125005.80726338293,-0.42613286099434267,0.37168145706557176,1,1,1,-23,0,0.12168145706557176,8.821428571428571,506,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.38611719983314524|0.3882796806704703|0.3887866688381659|0.3861446624402534,-0.05398982038075483|0.1730045672414343|0.44658647481426444|-0.299706736982866,-0.14658687419155114|-0.06794343280504389|0.09620639126041919|-0.41224107843420543,-0.14658687419155114|-0.06794343280504389|0.09620639126041919|-0.41224107843420543,-1|0|0|-2,-186|-186|-186|-186,-371|-371|-371|-372,-185.61388280016686|-185.61172031932952|-185.61121333116182|-185.61385533755976,-22657.944677754745|-22657.680703043156|-22657.61881483909|-22657.941325385713,-0.04757378583149653|-0.047573231576617164|-0.04757310163296131|-0.04757377879269012,-0.19029514332598613|-0.19029292630646866|-0.19029240653184523|-0.19029511517076048,-4.645877522607083e-05|-4.64582339615402e-05|-4.645810706343878e-05|-4.6458768352236444e-05,125005.80734690325|125005.80727924519|125005.80726338293|125005.80734604402,0.33105197920055973|0.40971315674320685|-0.42613286099434267|0.06539800019971076,0.12886338941669973|0.20752692254258398|0.37168145706557176|-0.1367905596692225,1|1|1|-1,0|0|1|1,0|0|1|1,-24|-24|-23|-23,0|0|0|0,-0.12113661058330027|-0.04247307745741602|0.12168145706557176|0.11320944033077751,7106459|7106459|7106460|7106463,7254193|7254194|7254195|7254198,,,,,,
5,5,8605696,8790016,38,3814,-282,1.0466335903855999,8606650,954,3646,-450,1.3667974429265932,0.0015755910393347272,0,8615314,8754578,8763794,-80.6483611357134,74,74,27,74,74,24,32,24,32,3661,3650,11,9.714988349609548,0.5005721122068604,0,-74,-296,8615018,8754282,8763498,8615020,8763020,35.25,1647,27,32,0,0,24,32,24,32,-334,364,15.0,28,0.37521862157430724,0.1017916871015216,-0.4715458056798104,-0.4715458056798104,-2,-119,-238,-118.6247813784257,-14480.564133108604,-0.030404137117701888,-0.12161654847080755,-2.969154015400575e-05,125003.71144251926,-0.4444781934462707,0.4263042238034962,2,1,1,-23,0,-0.0736957761965038,-23.392857142857142,288,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.37101219528203705|0.373522940094198|0.37521862157430724|0.37038065380631474,-0.3924836959828326|-0.094104187538507|0.1017916871015216|0.3746850509064712,0.11276297116971908|-0.36605167927541515|-0.4715458056798104|-0.1728680212183601,0.11276297116971908|-0.36605167927541515|-0.4715458056798104|-0.1728680212183601,0|-1|-2|-1,-119|70|-119|-119,-238|140|-238|-238,-118.62898780471797|70.3735229400942|-118.6247813784257|-118.62961934619369,-14481.077612880612|8590.517937023218|-14480.564133108604|-14481.154705345909,-0.030405215246236923|0.018037093228443254|-0.030404137117701888|-0.030405377113541545,-0.12162086098494769|0.07214837291377302|-0.12161654847080755|-0.12162150845416618,-2.9692593013903245e-05|1.7614348855901616e-05|-2.969154015400575e-05|-2.9692751087442915e-05,125003.71157412673|124997.79820639301|125003.71144251926|125003.71159388594,0.1397960832901376|0.211135304034769|-0.4444781934462707|-0.14584008885168953,0.010573918493630652|0.28779295025565277|0.4263042238034962|-0.27506294158424094,0|1|2|-1,1023|0|1|1,1023|0|1|1,999|-24|-23|-23,0|0|0|0,0.010573918493630652|0.03779295025565277|-0.0736957761965038|-0.02506294158424094,8615016|8615018|8615020|8615020,8763020|8763776|8763020|8763024,,,,,,
6,6,10117120,10293248,36,434,434,1.3759380157414087,10121190,4070,3500,-596,2.5140278653193775,0.003288650219436565,0,10120695,10259959,10269175,-88.4440810310075,304,304,28,304,304,24,32,24,32,3861,3859,2,4.4311140520852526,0.24463953113639686,0,-304,-1216,10119479,10258743,10267959,10119478,10267871,-2.625,329,28,32,0,0,24,32,24,32,-31,1320,644.5,28,0.3605193349212304,0.15123868131278587,0.27592793689969797,0.27592793689969797,1,-22,-43,-21.639480665078768,-2641.538167123873,-0.0055463093769424765,-0.022185237507769906,-5.416317750920387e-06,125000.67703971887,0.09844603683753872,0.07487422198553317,0,0,0,-24,0,0.07487422198553317,5.428571428571429,468,24,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.3565186744970242|0.3567796706433177|0.3605193349212304|0.3570902220099486,-0.31495787082621973|-0.044352569981435164|0.15123868131278587|0.4716308622844522,-0.22796311673210573|0.01718753730760251|0.27592793689969797|-0.45160165731202473,-0.22796311673210573|0.01718753730760251|0.27592793689969797|0.4716308622844522,-1|0|1|2,-22|-22|-22|-22,-43|-43|-43|-43,-21.643481325502975|-21.643220329356684|-21.639480665078768|-21.642909777990052,-2642.0265289920626|-2641.9946691109235|-2641.538167123873|-2641.956760008551,-0.005547334766634964|-0.005547267871990128|-0.0055463093769424765|-0.00554718827608931,-0.022189339066539856|-0.022189071487960513|-0.022185237507769906|-0.02218875310435724,-5.417319108041957e-06|-5.41725378124036e-06|-5.416317750920387e-06|-5.417176050868467e-06,125000.67716488849|125000.67715672267|125000.67703971887|125000.67714700635,-0.40547782926442455|-0.1603250345960816|0.09844603683753872|0.2941208374495943,-0.42905400202262317|-0.18390092305203964|0.07487422198553317|0.27054528727621474,-2|-1|0|1,0|0|0|0,0|0|0|0,-24|-24|-24|-24,0|0|0|0,0.07094599797737683|0.06609907694796036|0.07487422198553317|0.02054528727621474,10119478|10119478|10119478|10119478,10267871|10267871|10267871|10267871,,,,,,
7,7,11608064,11792384,38,127,127,2.6007050338150877,11610894,2830,293,293,1.2751436829483933,0.001362842370499904,0,11614610,11753874,11763090,-115.50949680796013,3811,-285,22,3811,3811,24,32,24,32,195,196,1,2.587510761142622,0.1953744429983903,0,285,1140,11615750,11755014,11764230,11615748,11764090,40.90625,1163,25,32,0,0,24,32,24,32,171,484,327.5,28,0.39173142343568157,0.3332895694988808,0.43741517529721596,0.43741517529721596,2,-35,-70,-34.60826857656432,-4224.642160225137,-0.008870275932070001,-0.035481103728280006,-8.66237883991211e-06,125001.082797355,0.15356634547097592,0.11586767275967835,0,120,275,96,0,0.11586767275967835,-28.607142857142858,479,18,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.2709392342858918|0.009343699665553717|0.39173142343568157|0.3404522594901479,-0.04880486918417575|0.3978041261545091|0.3332895694988808|-0.44638452921943494,0.4379417374927925|0.39203799447429144|0.43741517529721596|-0.3335503046015085,0.4379417374927925|0.39203799447429144|0.43741517529721596|-0.3335503046015085,2|2|2|-1,167|2|-35|-36,334|5|-70|-71,167.2709392342859|2.009343699665554|-34.60826857656432|-35.65954774050985,20418.81582449779|245.2812133380803|-4224.642160225137|-4352.972136292707,0.042872395743870695|0.00051500504912486|-0.008870275932070001|-0.009139724149197727,0.17148958297548278|0.00206002019649944|-0.035481103728280006|-0.03655889659679091,4.1867573968623725e-05|5.029346182859961e-07|-8.66237883991211e-06|-8.925511864450905e-06,124994.76655325392|124999.93713317272|125001.082797355|125001.11568898306,-0.19014159870334524|0.40851815604628694|0.15356634547097592|0.3739785226241643,-0.007933916791894813|0.41070692750506765|0.11586767275967835|0.335134694990074,0|2|0|1,120|0|120|234,198|981|275|755,96|-24|96|210,0|0|0|0,-0.007933916791894813|-0.08929307249493235|0.11586767275967835|0.08513469499007398,11615746|11615747|11615748|11615752,11764896|11764235|11764090|11764086,,,,,,
8,8,14606336,14790656,38,3608,-488,1.2818308609484033,14606023,-313,336,336,1.5967414785974068,0.0016044793956183428,0,14601676,14740940,14750156,-118.89726902096294,395,395,22,395,395,24,32,24,32,4032,4033,1,1.694085598559989,1.0791657859616612,0,-395,-1580,14600096,14739360,14748576,14600096,14747756,26.90625,948,23,32,0,0,24,32,24,32,219,17,118.0,28,0.30833363976314393,-0.06409872771232668,-0.0950142160946934,-0.0950142160946934,0,-205,-410,-204.69166636023687,-24986.77567873985,-0.052463519161430404,-0.20985407664572162,-5.123390543108438e-05,125006.40423817887,0.22615317073953367,0.0031832143034544735,0,0,1023,-24,0,0.0031832143034544735,-26.357142857142858,501,2,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.3105040149162059|0.3095923512599984|0.30833363976314393|0.3117119311158146,0.4267524161310803|-0.33333216084417927|-0.06409872771232668|0.1512603454475314,0.11084166372572779|-0.11881344920716852|-0.0950142160946934|0.02093031072001983,0.11084166372572779|-0.11881344920716852|-0.0950142160946934|0.02093031072001983,0|0|0|0,-205|-205|-205|-205,-409|-410|-410|-410,-204.6894959850838|-204.69040764874|-204.69166636023687|-204.6882880688842,-24986.510740366673|-24986.62202743408|-24986.77567873985|-24986.363289658715,-0.05246296288319761|-0.05246319654724728|-0.052463519161430404|-0.05246265328810852,-0.20985185153279043|-0.20985278618898912|-0.20985407664572162|-0.20985061315243408,-5.123336219062266e-05|-5.123359037817117e-05|-5.123390543108438e-05|-5.123305985166848e-05,125006.40417027383|125006.40419879727|125006.40423817887|125006.40413248146,0.43202685146340425|0.20236426128091844|0.22615317073953367|0.34212540550054715,0.20905925920981439|-0.02060432404488255|0.0031832143034544735|0.11915912902608583,1|0|0|0,1023|1023|0|0,1023|1023|1023|0,999|999|-24|-24,0|0|0|0,-0.040940740790185615|-0.02060432404488255|0.0031832143034544735|0.11915912902608583,14600094|14600095|14600096|14600097,14747753|14747755|14747756|14747757,,,,,,
9,9,16109568,16293888,38,228,228,7.502295888356678,16112580,3012,3684,-412,0.7862756052143406,0.0014193382043372396,0,16121081,16260345,16269561,-51.10693692427978,34,34,28,34,34,24,32,24,32,367,366,1,8.1186627307682,0.2912526493975995,0,-34,-136,16120945,16260209,16269425,16120945,16268906,59.0,1257,28,32,0,0,24,32,24,32,265,400,332.5,28,0.3005919687196262,0.43428131006909015,-0.06583905157473091,-0.06583905157473091,0,-130,-260,-129.69940803128037,-15832.447269443404,-0.03324262047141695,-0.1329704818856678,-3.246349655411811e-05,125004.05793706926,-0.12960290666007324,-0.2708840436635953,-1,1,1,-23,0,-0.02088404366359531,-11.75,359,1,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.29901207294105786|0.30165122325224675|0.3005919687196262|0.2977654180419391,-0.049046296244110804|0.1440069123101805|0.43428131006909015|-0.3281062510466046,0.4770591963288473|-0.3890159196107129|-0.06583905157473091|0.31732944902209104,0.4770591963288473|-0.3890159196107129|-0.06583905157473091|0.31732944902209104,2|-2|0|1,-130|-130|-130|-131,-260|-260|-260|-261,-129.70098792705895|-129.69834877674776|-129.69940803128037|-130.70223458195807,-15832.640127814813|-15832.317965911592|-15832.447269443404|-15954.862619867929,-0.033243025406771314|-0.03324234897907211|-0.03324262047141695|-0.033499650036384575,-0.13297210162708525|-0.13296939591628845|-0.1329704818856678|-0.1339986001455383,-3.246389199880011e-05|-3.246323142487511e-05|-3.246349655411811e-05|-3.271450198865681e-05,125004.05798649986|125004.0579039281|125004.05793706926|125004.08931274859,0.41328238331216527|-0.4527710869410204|-0.12960290666007324|0.24534064785778464,0.2719995253333871|0.4059489298979231|-0.2708840436635953|0.10296713520315026,1|2|-1|0,1023|1|1|0,1023|1|1|0,999|-23|-23|-24,0|0|0|0,0.021999525333387115|-0.09405107010207692|-0.02088404366359531|0.10296713520315026,16120941|16120946|16120945|16120945,16268902|16268902|16268906|16268902,,,,,,
