packet_index,frame_index,event_index,payload_len,symbol_count,gt_compared_symbols,center_raw_ser,center_symbol_ser,center_symbol_accuracy,multi_raw_ser,multi_symbol_ser,multi_symbol_accuracy,selected_raw_ser,selected_symbol_ser,selected_symbol_accuracy,locked_symbol_count,uncertain_symbol_count,locked_ratio,false_lock_count,locked_with_gt_count,false_lock_rate,uncertain_candidate_hits,uncertain_candidate_total,uncertain_candidate_recall,phase_line_r2,phase_line_rmse_pi,phase_line_anchor_count,center_crc_valid,center_payload_hex,center_decode_error,multi_crc_valid,multi_payload_hex,multi_decode_error,selected_crc_valid,selected_payload_hex,selected_decode_error,dataset,target_snr_db
3,3,3,33,35,35,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.0,0.0,1.0,0.0,0.0,1.0,33,2,0.9428571428571428,0,33,0.0,2,2,1.0,0.8913367384944865,0.13982308238583935,26,0,404433221100160058303132331415167538797a7b383d3e3f4041624178563612,,1,404433221100160058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100160058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_8,-20.0
4,4,4,33,35,35,0.22857142857142856,0.22857142857142856,0.7714285714285715,0.0,0.0,1.0,0.0,0.0,1.0,34,1,0.9714285714285714,0,34,0.0,1,1,1.0,0.9093177359081388,0.11870666908549969,26,0,404473265144130018343532331435143530393a331c3d1e1d6243424378567412,,1,404433221100170058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100170058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_8,-20.0
5,5,5,33,35,35,0.6857142857142857,0.6857142857142857,0.3142857142857143,0.2571428571428571,0.2571428571428571,0.7428571428571429,0.2571428571428571,0.2571428571428571,0.7428571428571429,12,23,0.34285714285714286,0,12,0.0,20,23,0.8695652173913043,0.666988993191491,0.615291342452873,26,0,40547d9d44eb52db8a5c56bd32ce29511f181938399c173637c8415241d1dd3438,,0,4044198ab12a8888c8a031733310331017181938393c3d3e3f404107133c473512,,0,4044198ab12a8888c8a031733310331017181938393c3d3e3f4041424269463412,,0_0_0_10_14_8,-20.0
6,6,6,33,35,35,0.6571428571428571,0.6571428571428571,0.34285714285714286,0.05714285714285714,0.05714285714285714,0.9428571428571428,0.05714285714285714,0.05714285714285714,0.9428571428571428,13,22,0.37142857142857144,0,13,0.0,21,22,0.9545454545454546,0.8011456261723445,0.41251809667195005,26,0,40c43beeddcc5d8858387106e62662e9943089711736287b3b40313cf2d6b03542,,0,4044332211001900583031323bbc37bc3738393a3b3c3d3e3f4041424378563412,,0,4044332211001900583031323bbc37bc3738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_8,-20.0
7,7,7,33,35,35,0.5714285714285714,0.5714285714285714,0.4285714285714286,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.2,0.2,0.8,18,17,0.5142857142857142,0,18,0.0,17,17,1.0,0.9236793593674693,0.3482681748724947,26,0,4044332211001a01d9b1a9bb99163534352d783e6af97bb43526c9f8f95aece79b,,0,4044332211001a0058303132333435363738393a3b3c3d3e3f406142417a563612,,0,4064312231221a0058303132333435367738397a7b2c3c3e2e406142c17a563612,,0_0_0_10_14_8,-20.0
8,8,8,33,35,35,0.5428571428571428,0.5428571428571428,0.4571428571428572,0.08571428571428572,0.08571428571428572,0.9142857142857143,0.2,0.2,0.8,21,14,0.6,0,21,0.0,14,14,1.0,0.9649926658217888,0.3545771588901,26,0,4044bbaa91001301681301f37730f93237383b3a3b1e3f2e1f4310b51f511b6a1b,,0,4044332211000b1148303033333435363738393a3b3c3d3e3f406160437a763612,,0,40c43baa11001b00483021f2ff38f1ba3738393a3b3c3d3e3f4061e061d8f43612,,0_0_0_10_14_8,-20.0
9,9,9,33,35,35,0.45714285714285713,0.45714285714285713,0.5428571428571429,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.17142857142857143,0.17142857142857143,0.8285714285714285,18,17,0.5142857142857142,0,18,0.0,17,17,1.0,0.05474728516970706,0.43275130847301463,26,0,4054723344453c227a98993037743572371a3b1a1b9e3d363fe2090a4f7cda3412,,1,4044332211001c0058303132333435363738393a3b3c3d3e3f4041424378563412,,0,4044332211001c01d838a9723330313633381b1a1b3e3d3e3f4041404378563412,,0_0_0_10_14_8,-20.0
0,0,0,33,35,35,0.37142857142857144,0.37142857142857144,0.6285714285714286,0.0,0.0,1.0,0.0,0.0,1.0,30,5,0.8571428571428571,0,30,0.0,5,5,1.0,0.9126568693172591,0.14879285002027676,26,0,406457711325001059303123722171663738293b3b3cbd3e37c04142437856b4da,,1,404433221100130058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100130058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_8,-21.0
1,1,1,33,35,35,0.2,0.2,0.8,0.0,0.0,1.0,0.0,0.0,1.0,31,4,0.8857142857142857,0,31,0.0,4,4,1.0,0.8904173272587965,0.12523556133698013,26,0,40443322110004105931317333343576b730313233343d3e3f40e122ef1254b69a,,1,404433221100140058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100140058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_8,-21.0
2,2,2,33,35,35,0.2,0.2,0.8,0.0,0.0,1.0,0.0,0.0,1.0,34,1,0.9714285714285714,0,34,0.0,1,1,1.0,0.8852409825152442,0.14757364156178698,26,0,407433203312160058303132155613163738393a3b1c3d3c3f62c34a4bf85e3412,,1,404433221100150058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100150058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_8,-21.0
3,3,3,33,35,35,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.02857142857142857,0.02857142857142857,0.9714285714285714,32,3,0.9142857142857143,0,32,0.0,3,3,1.0,0.8859629706449405,0.14278301880762762,26,0,40443322110016005830313233150406f53871727b383d3e3f4051725069461752,,1,404433221100160058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100160058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_8,-21.0
4,4,4,33,35,35,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.0,0.0,1.0,0.0,0.0,1.0,32,3,0.9142857142857143,0,32,0.0,3,3,1.0,0.9068517317058625,0.12014914948359574,26,0,40447326514413001c307132b394b5943530393a330ca55bc5fec74343f0c77412,,1,404433221100170058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100170058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_8,-21.0
5,5,5,33,35,35,0.7428571428571429,0.7428571428571429,0.2571428571428571,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.5714285714285714,5,30,0.14285714285714285,0,5,0.0,24,30,0.8,0.8855827232535104,0.6042433840560109,26,0,40547d9d44eb52db8a5c56bd32ce29511f1c19787d9c173637c8415241d1dd3438,,0,4044198ab12aa8aaca8033f13b983b181f181938393c1f3c3f42438f9b3ccfbd1a,,0,4044198ab12aa8aaca8033f13b983b181f181938393c1f3c3f42438f9b3ccfbd1a,,0_0_0_10_14_8,-21.0
6,6,6,33,35,35,0.8285714285714286,0.8285714285714286,0.17142857142857137,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.2571428571428571,0.2571428571428571,0.7428571428571429,12,23,0.34285714285714286,0,12,0.0,22,23,0.9565217391304348,0.8399795656656097,0.536495251190043,26,0,40c43beeddcc6dba5b096105e62662e9943089711736287bb3c8393cf2d6b0b5ca,,0,4044332211001988d830392a3abd37bd3638292b3abcb5afb7d84046037c167016,,0,404433221100998858383922a2a426a53e38292b3a3c3d2f3f504046037c167016,,0_0_0_10_14_8,-21.0
7,7,7,33,35,35,0.6857142857142857,0.6857142857142857,0.3142857142857143,0.2,0.2,0.8,0.2,0.2,0.8,10,25,0.2857142857142857,0,10,0.0,24,25,0.96,0.872632560222527,0.32022575588957336,26,0,4064312231221a01d9b1a9bb991635343525783e6af97aa42536c8f8f95aece79b,,0,4064312231221a0058303132333435367739397a7b3c3c2f2e416142c17a563612,,0,4064312231221a0058303132333435367739397a7b3c3c2f2e416142c17a563612,,0_0_0_10_14_8,-21.0
8,8,8,33,35,35,0.8,0.8,0.19999999999999996,0.2571428571428571,0.2571428571428571,0.7428571428571429,0.22857142857142856,0.22857142857142856,0.7714285714285715,12,23,0.34285714285714286,0,12,0.0,20,23,0.8695652173913043,0.9556886108668484,0.41283508798292434,26,0,4034888de5631301681301f37730f93227382a2a2b1f7f4e5d4110b51f511b6a39,,0,40c43baa11000b11483030f37730f9323738393a3b3c3d3e3f4061e043faf63612,,0,40c43baa11001b11592030f37730f9323738393a3b3c3d3e3f4061e043faf63612,,0_0_0_10_14_8,-21.0
9,9,9,33,35,35,0.6285714285714286,0.6285714285714286,0.37142857142857144,0.11428571428571428,0.11428571428571428,0.8857142857142857,0.11428571428571428,0.11428571428571428,0.8857142857142857,13,22,0.37142857142857144,0,13,0.0,22,22,1.0,0.00025506030612287844,0.3759289941445158,26,0,4074723164476c633e9d883537743572271a2b1a0a9e3d363fe2090a4f7cda7412,,0,4044332211001c104830313333343536371a1b18193e3d3e3f4041424378563412,,0,4044332211000c005820313233343536171a3b18193e3d3e3f4041424378563412,,0_0_0_10_14_8,-21.0
0,0,0,33,35,35,0.5142857142857142,0.5142857142857142,0.48571428571428577,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.02857142857142857,0.02857142857142857,0.9714285714285714,24,11,0.6857142857142857,0,24,0.0,11,11,1.0,0.8981134741368682,0.1473752075213202,26,0,406457711325001019347123722171663730a13bb324bd3e26d14057426817b4da,,1,404433221100130058303132333435363738393a3b3c3d3e3f4041424378563412,,0,404433221100130058303122333434373738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_8,-22.0
1,1,1,33,35,35,0.37142857142857144,0.37142857142857144,0.6285714285714286,0.0,0.0,1.0,0.02857142857142857,0.02857142857142857,0.9714285714285714,25,10,0.7142857142857143,0,25,0.0,10,10,1.0,0.878417736634668,0.13226961555975758,26,0,40043326514000325933335331141774b730313233747df6bb8cc920ed1074b69a,,1,404433221100140058303132333435363738393a3b3c3d3e3f4041424378563412,,0,404433221100140058303132777471763738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_8,-22.0
2,2,2,33,35,35,0.4857142857142857,0.4857142857142857,0.5142857142857142,0.0,0.0,1.0,0.0,0.0,1.0,22,13,0.6285714285714286,0,22,0.0,13,13,1.0,0.8829701534503783,0.1501954367859942,26,0,40f43ba83b9a0e80d12821b2955e1b9e3731293b23143d387b22c74a4bf85e3412,,1,404433221100150058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100150058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_8,-22.0
3,3,3,33,35,35,0.45714285714285713,0.45714285714285713,0.5428571428571429,0.05714285714285714,0.05714285714285714,0.9428571428571428,0.05714285714285714,0.05714285714285714,0.9428571428571428,28,7,0.8,0,28,0.0,7,7,1.0,0.8799589489678752,0.14858648762295476,26,0,40443b2291001688d030b93233150406f53871626b191d1e3d621176106d461352,,0,40443322110016005830313233343536b7383132333c3d3e3f4041424378563412,,0,404433221100160058303132333435363738b9b2333c3d3e3f4041424378563412,,0_0_0_10_14_8,-22.0
4,4,4,33,35,35,0.6857142857142857,0.6857142857142857,0.3142857142857143,0.05714285714285714,0.05714285714285714,0.9428571428571428,0.02857142857142857,0.02857142857142857,0.9714285714285714,20,15,0.5714285714285714,0,20,0.0,14,15,0.9333333333333333,0.9160632310741333,0.12431288933336701,26,0,40c4fba6d94c0b0a861bc032f790b19471703d3e730ca55bc5fe870545f4837292,,0,404422220000170058303132333435363738393a3b1c3d1c1f6041424378563412,,0,404433221100170058303132333435363738393a3b1c1d3c3f6041424378563412,,0_0_0_10_14_8,-22.0
5,5,5,33,35,35,0.9142857142857143,0.9142857142857143,0.08571428571428574,0.5428571428571428,0.5428571428571428,0.4571428571428572,0.5428571428571428,0.5428571428571428,0.4571428571428572,3,32,0.08571428571428572,0,3,0.0,22,32,0.6875,0.39290623865890406,0.7367455770070154,26,0,40547d9d44eb52db8a5c56bd32ce29518f8488f8ed8d52767289041645d59d3038,,0,4054198ab02be8aa8ec433f53b983b181f18193839bc9fbc3fca438f9b3ccfbd1a,,0,4054198ab02be8aa8ec433f53b983b181f18193839bc9fbc3fca438f9b3ccfbd1a,,0_0_0_10_14_8,-22.0
6,6,6,33,35,35,0.8285714285714286,0.8285714285714286,0.17142857142857137,0.34285714285714286,0.34285714285714286,0.6571428571428571,0.34285714285714286,0.34285714285714286,0.6571428571428571,7,28,0.2,0,7,0.0,20,28,0.7142857142857143,0.8295614987678736,0.8962018242472855,26,0,40c43beeddcc6dba5b096105e62662e9943089711736287bb3c8393cf2d6b0b5ca,,0,4044332211001988d830396a3efd37bd3638292b3abcb5afb7d84046037c167007,,0,4044332211001988d830396a3efd37bd3638292b3abcb5afb7d84046037c167007,,0_0_0_10_14_8,-22.0
7,7,7,33,35,35,0.8,0.8,0.19999999999999996,0.34285714285714286,0.34285714285714286,0.6571428571428571,0.34285714285714286,0.34285714285714286,0.6571428571428571,7,28,0.2,0,7,0.0,24,28,0.8571428571428571,0.030317974810501913,0.4303344228349224,26,0,4034747730631a01d9b1a9bb9d5675703525783e6af97aa42536c8f8f95aece79b,,0,4064312231229a0058b03132333435367739397a7b3c3e2f0e416142c17a567652,,0,4064312231229a0058b03132333435367739397a7b3c3e2f0e416142c17a567652,,0_0_0_10_14_8,-22.0
8,8,8,33,35,35,0.8285714285714286,0.8285714285714286,0.17142857142857137,0.3142857142857143,0.3142857142857143,0.6857142857142857,0.3142857142857143,0.3142857142857143,0.6857142857142857,6,29,0.17142857142857143,0,6,0.0,23,29,0.7931034482758621,0.940791917826419,0.47241643788243187,26,0,4034888de5631301681301f37730f93227382a2a2b9ff7465dc110b51f511b6a39,,0,40c43baa11000b11483030f37730f9323738393a3b1c3d1e3f4061e043faf6b612,,0,40c43baa11000b11483030f37730f9323738393a3b1c3d1e3f4061e043faf6b612,,0_0_0_10_14_8,-22.0
9,9,9,33,35,35,0.7428571428571429,0.7428571428571429,0.2571428571428571,0.2,0.2,0.8,0.2,0.2,0.8,6,29,0.17142857142857143,0,6,0.0,27,29,0.9310344827586207,0.9193312433665006,0.3809374976241421,26,0,4074723164476c633e9d883526643562261a2b1a0a9e3d363fe2090a6d7ef87413,,0,4044332211001c10c838b97333303136331a1b18193e3d3e3f4041424378563412,,0,4044332211001c10c838b97333303136331a1b18193e3d3e3f4041424378563412,,0_0_0_10_14_8,-22.0
1,0,1,33,35,35,0.22857142857142856,0.22857142857142856,0.7714285714285715,0.0,0.0,1.0,0.0,0.0,1.0,35,0,1.0,0,35,0.0,0,0,0.0,0.9652424338646114,0.09312732280048705,26,0,400473447320220158012073773471327378793e7bbc35b63fc04942cbf0563412,,1,404433221100020058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100020058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_16,-18.0
2,1,2,33,35,35,0.22857142857142856,0.22857142857142856,0.7714285714285715,0.0,0.0,1.0,0.0,0.0,1.0,34,1,0.9714285714285714,0,34,0.0,1,1,1.0,0.9807698850091222,0.13350475929991076,26,0,404433221100030458307532222434273738393a3b3c3d7a7f00c5eacb72dc3e03,,1,404433221100030058303132333435363738393a3b3c3d3e3f4041424378563412,,1,404433221100030058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_16,-18.0
3,2,3,33,35,35,0.14285714285714285,0.14285714285714285,0.8571428571428572,0.02857142857142857,0.02857142857142857,0.9714285714285714,0.0,0.0,1.0,34,1,0.9714285714285714,0,34,0.0,1,1,1.0,0.9809621837786372,0.13500071115844947,26,0,406476505014000058303172737035763338393a3b3c3d3e3f4041424378561410,,0,404433221100040058303132133435363738393a3b3c3d3e3f4041424378563412,,1,404433221100040058303132333435363738393a3b3c3d3e3f4041424378563412,,0_0_0_10_14_16,-18.0
