packet_index,event_index,stage,symbol_index,start_sample,peak_bin,signed_peak_bin,expected_signed_bin,distance_to_expected,peak_power,second_power,confidence_db,peak_share
0,0,preamble,0,645424,0,0,0,0,1700.0425278729774,12.065190390208686,21.48925606205113,0.8554231156025216
0,0,preamble,1,649520,0,0,0,0,1710.5942489681513,12.424065524676655,21.38883274392899,0.8585723009981736
0,0,preamble,2,653616,0,0,0,0,1653.5266279551154,14.342609171200356,20.61783028796302,0.8512943764733499
0,0,preamble,3,657712,0,0,0,0,1723.891966699944,14.296454249071207,20.812817070711972,0.8524107206325136
0,0,preamble,4,661808,0,0,0,0,1744.1556136481936,15.635789210606596,20.47465423116293,0.8539845759284442
0,0,preamble,5,665904,0,0,0,0,1674.4902352764257,13.473686947905934,20.943961667197726,0.8571225184654868
0,0,preamble,6,670000,0,0,0,0,1766.25563982567,10.51807570334808,22.251172693007554,0.8588128800269468
0,0,preamble,7,674096,0,0,0,0,1724.8255378797533,6.252555896024739,24.406875908609567,0.8592457818961626
0,0,sync,8,678192,24,24,24,0,1636.5099837489256,15.247787235589163,20.307118358410904,0.8187171418120759
0,0,sync,9,682288,32,32,32,0,1645.1265762512933,15.906969926010374,20.1461185825535,0.8057932703267316
0,0,sfd,10,686384,4055,-41,,,1386.5414312546272,250.32387683545153,7.434305750347896,0.6698671202046803
0,0,sfd,11,690480,4055,-41,,,1371.182972425737,240.66643582487353,7.556798851880021,0.671203007746044
1,1,preamble,0,3145599,0,0,0,0,1873.355767948186,3.7845998284897866,26.946002964795216,0.859285472319832
1,1,preamble,1,3149695,0,0,0,0,1887.23764346378,3.1671618024439847,27.751563395777623,0.8593457951610315
1,1,preamble,2,3153791,0,0,0,0,2010.130969063972,4.334325582493093,26.663028233753305,0.8655438683643454
1,1,preamble,3,3157887,0,0,0,0,1990.8128281632125,4.149055405784833,26.810811961733684,0.8604678110999383
1,1,preamble,4,3161983,0,0,0,0,2022.3714286751474,3.399837295652313,27.744027873704965,0.865410920218265
1,1,preamble,5,3166079,0,0,0,0,1948.4879657509102,4.502180874935797,26.362747890695655,0.8603974302597786
1,1,preamble,6,3170175,0,0,0,0,1931.17848106483,3.6403000477702014,27.246852321043388,0.8575825659963265
1,1,preamble,7,3174271,0,0,0,0,1999.9807136529007,6.236708164224287,25.060703851856324,0.8597848700745012
1,1,sync,8,3178367,24,24,24,0,1912.6330088804848,12.737255073747388,21.765558007164294,0.8195916845017223
1,1,sync,9,3182463,32,32,32,0,1869.024670482306,16.417715347422515,20.563023124158157,0.8086150326562006
1,1,sfd,10,3186559,4055,-41,,,1594.164673751145,219.1241331016338,8.61842970104316,0.6908952838171002
1,1,sfd,11,3190655,4055,-41,,,1490.0455772541213,238.55089081573442,7.956185100642634,0.6719077124088664
2,2,preamble,0,5646106,0,0,0,0,1793.2627442724756,23.398821529473874,18.844499410155965,0.8451298023610953
2,2,preamble,1,5650202,0,0,0,0,1741.2065657017897,31.79518543629508,17.38488933891163,0.8460160985215129
2,2,preamble,2,5654298,0,0,0,0,1780.5711254912196,23.832240395396497,18.73394455440726,0.841329383265512
2,2,preamble,3,5658394,0,0,0,0,1833.1609163883188,18.889456962204598,19.86981116447225,0.8476531391416828
2,2,preamble,4,5662490,0,0,0,0,1826.9096454860385,19.826685193616363,19.644669577785773,0.8478992895936752
2,2,preamble,5,5666586,0,0,0,0,1763.4135537989546,20.462798016888883,19.353891570454923,0.8475399060619045
2,2,preamble,6,5670682,0,0,0,0,1747.3032495691516,21.917936070455333,19.015686287358434,0.8470233644649342
2,2,preamble,7,5674778,0,0,0,0,1771.3693818758748,21.15389456498568,19.22918798208707,0.850341872435724
2,2,sync,8,5678874,24,24,24,0,1714.2678434989116,19.34623905834497,19.474821286752725,0.8164629859839476
2,2,sync,9,5682970,32,32,32,0,1641.3314370687597,18.038396890417634,19.58998349516954,0.8023622841586209
2,2,sfd,10,5687066,4055,-41,,,1621.5974762058536,65.02808890049056,13.968420689773104,0.8032194607925989
2,2,sfd,11,5691162,4055,-41,,,1663.6434894207594,70.88635365115482,13.704976276684217,0.7982450816601033
3,3,preamble,0,8146421,0,0,0,0,1849.2274874552757,29.983611706285252,17.901063952490514,0.8437670601714389
3,3,preamble,1,8150517,0,0,0,0,1801.4971585537198,25.62523578987517,18.469657112292793,0.843642698478251
3,3,preamble,2,8154613,0,0,0,0,1771.5509607801935,25.77711164400256,18.37119397317911,0.844147574778729
3,3,preamble,3,8158709,0,0,0,0,1775.158385511917,24.554458356528038,18.591067497821765,0.8400619472687134
3,3,preamble,4,8162805,0,0,0,0,1844.3487318633743,27.433211750645135,18.275663857245597,0.8413490204122661
3,3,preamble,5,8166901,0,0,0,0,1893.1260385403086,28.842219175919485,18.171508561371176,0.8470797193871414
3,3,preamble,6,8170997,0,0,0,0,1862.4831872131108,21.306450772817296,19.415812500338888,0.846147392091667
3,3,preamble,7,8175093,0,0,0,0,1863.6574050870126,14.12040648247927,21.205188804068133,0.8486086325352435
3,3,sync,8,8179189,24,24,24,0,1702.3418903796514,26.5382408610753,18.071746547520565,0.807705247623259
3,3,sync,9,8183285,32,32,32,0,1798.8585801896133,25.029623466349147,18.565427056734244,0.8040901447082711
3,3,sfd,10,8187381,4055,-41,,,1882.3072901796922,38.32520426199487,16.91206046070542,0.8410157787421805
3,3,sfd,11,8191477,4055,-41,,,1787.7470756360385,33.83816480701192,17.228992750029203,0.834857592755007
4,4,preamble,0,10646508,0,0,0,0,1498.894173669666,20.001134201353718,18.747163476297615,0.8540190387546763
4,4,preamble,1,10650604,0,0,0,0,1477.1407854930515,23.80556297074794,17.927434332236103,0.849490347179898
4,4,preamble,2,10654700,0,0,0,0,1478.5918632611576,26.059647041439433,17.538797827112333,0.8514266232826309
4,4,preamble,3,10658796,0,0,0,0,1480.2250164442048,23.784586650318516,17.940321314342512,0.8559406588197963
4,4,preamble,4,10662892,0,0,0,0,1478.6378800499538,20.639195448073608,18.551690641226926,0.8546522223152164
