packet_index,frame_index,event_index,payload_len,cr,has_crc,ldro,symbol_count,gt_compared_symbols,center_argmax_raw_ser,center_argmax_symbol_ser,multi_offset_argmax_raw_ser,multi_offset_argmax_symbol_ser,selected_raw_ser,selected_symbol_ser,ser_gain_vs_center,ser_gain_vs_multi_offset,locked_symbol_count,uncertain_symbol_count,locked_ratio,false_lock_count,locked_with_gt_count,false_lock_rate,uncertain_candidate_hits,uncertain_candidate_total,uncertain_candidate_recall,trajectory_score,line_score,mean_phase_score,mean_amp_score,mean_selected_offset_coherence,phase_line_slope_pi,phase_line_r2,phase_line_rmse_pi,phase_line_anchor_count,beam_final_size,error,payload_hex,crc_valid,crc_computed,crc_received,decoded_payload_len,decode_error,method,target_snr_db,input_iq
13,10,13,33,1,1,0,35,35,0.5428571428571428,0.5428571428571428,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.5142857142857142,0.02857142857142857,24,11,0.6857142857142857,0,24,0.0,10,11,0.9090909090909091,0.9549989037656583,0.7536613225417644,0.8451935195958477,0.9824502498081109,0.9559965885610584,-0.1251472559335396,0.9825171930848424,0.15954026689456496,26,1,,4044332211000e0058303132333435363738393a3b3c3d3e3f4041424378563412,1,0x4607,0x4607,33,,coherence,-22.0,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m22dB.bin
1,0,1,33,1,1,0,35,35,0.6857142857142857,0.6857142857142857,0.2,0.2,0.05714285714285714,0.05714285714285714,0.6285714285714286,0.14285714285714288,8,27,0.22857142857142856,0,8,0.0,25,27,0.9259259259259259,49.02077844271659,0.8845507759603625,0.909620624986239,0.9672006938937897,0.9404647274085304,-0.051084005248596014,0.9518774643819621,0.10507512767892717,26,64,,406433003100020058303132333435363738393a3bbc3db6374041424378563412,0,0xfdb9,0x4d14,33,,window,-22.0,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m22dB.bin
2,1,2,33,1,1,0,35,35,0.7714285714285715,0.7714285714285715,0.2571428571428571,0.2571428571428571,0.08571428571428572,0.08571428571428572,0.6857142857142857,0.1714285714285714,18,17,0.5142857142857142,1,18,0.05555555555555555,16,17,0.9411764705882353,49.70755948937684,0.877721555079698,0.9392904574352923,0.9644707293911227,0.9510787744554654,-0.07558883378021812,0.9679179449111268,0.1083435664821275,26,64,,404433221100030058303132333435363738393a3b3c3d3e3f4061604158763613,0,0x94d7,0x09a0,33,,window,-22.0,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m22dB.bin
3,2,3,33,1,1,0,35,35,0.6571428571428571,0.6571428571428571,0.22857142857142856,0.22857142857142856,0.08571428571428572,0.08571428571428572,0.5714285714285714,0.14285714285714285,10,25,0.2857142857142857,0,10,0.0,23,25,0.92,48.617390236469376,0.7672946761095759,0.8376757968047913,0.9526664111540113,0.9349683762141772,-0.10987938204523016,0.9763132551092494,0.15440075209212448,26,64,,406413001322060058303132133435343538393a3b3c3d3e3f4041424378563412,0,0xcda6,0xc08d,33,,window,-22.0,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m22dB.bin
5,3,5,33,1,1,0,35,35,0.5714285714285714,0.5714285714285714,0.2,0.2,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.05714285714285716,12,23,0.34285714285714286,0,12,0.0,20,23,0.8695652173913043,48.81027530498482,0.7621541791282118,0.743636648390071,0.9425550178275724,0.9536399980446296,-0.10844133439399767,0.9723962048651568,0.15634761528518526,26,64,,4044323310110600583031323334353677387d7a7f3c3d3637404146077c563412,0,0xdf41,0x4be5,33,,window,-22.0,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m22dB.bin
6,4,6,33,1,1,0,35,35,0.6571428571428571,0.6571428571428571,0.22857142857142856,0.22857142857142856,0.05714285714285714,0.05714285714285714,0.6,0.17142857142857143,11,24,0.3142857142857143,0,11,0.0,23,24,0.9583333333333334,48.7608406963479,0.8895122197283067,0.8968519224171775,0.9603252933053601,0.9290950937411427,-0.1250777873033508,0.9909260936598565,0.10265175634097562,26,64,,40443322110027225a301332333435363738393a3b3c3d3e3f4041424378563412,0,0xab19,0x0e51,33,,window,-22.0,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m22dB.bin
8,5,8,33,1,1,0,35,35,0.6571428571428571,0.6571428571428571,0.17142857142857143,0.17142857142857143,0.02857142857142857,0.02857142857142857,0.6285714285714286,0.14285714285714285,17,18,0.4857142857142857,0,17,0.0,17,18,0.9444444444444444,48.96826819243695,0.8115323611833629,0.8529847390851475,0.9470658550095968,0.9422346543432598,-0.1129671673268468,0.985662734243721,0.13709409656643087,26,64,,404433221100090058303132773035723738393a3b3c3d3e3f4041424378563412,0,0xfb1c,0x8e2a,33,,window,-22.0,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m22dB.bin
9,6,9,33,1,1,0,35,35,0.7142857142857143,0.7142857142857143,0.34285714285714286,0.34285714285714286,0.11428571428571428,0.11428571428571428,0.6,0.2285714285714286,15,20,0.42857142857142855,0,15,0.0,19,20,0.95,49.187912930732395,0.6976687494216565,0.8319436035390633,0.9210382083271804,0.958466866123399,-0.13045275937593817,0.9793538998901766,0.1800027149528703,26,64,,40443b229900020058303132333435363738393a3b3c3d3e3f40c14acb705e7c12,0,0x76f0,0x44f2,33,,window,-22.0,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m22dB.bin
10,7,10,33,1,1,0,35,35,0.6571428571428571,0.6571428571428571,0.2,0.2,0.02857142857142857,0.02857142857142857,0.6285714285714286,0.17142857142857143,12,23,0.34285714285714286,0,12,0.0,23,23,1.0,48.7602101534942,0.754111018672746,0.8508079905918567,0.9501075496421261,0.9474961822762893,-0.1292603035944425,0.9809257451082648,0.15937192788394663,26,64,,4044332211000b0058303132333435363738393a3b3c3d3e3f4041424378563412,1,0x0542,0x0542,33,,window,-22.0,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m22dB.bin
11,8,11,33,1,1,0,35,35,0.42857142857142855,0.42857142857142855,0.02857142857142857,0.02857142857142857,0.0,0.0,0.42857142857142855,0.02857142857142857,14,21,0.4,0,14,0.0,21,21,1.0,48.96992675345034,0.06387463611074792,0.4883594255427229,0.9997157477409365,0.9539942517846993,-0.12730542251124732,0.8785137490308266,0.4975690539647466,26,64,,4044332211000c0058303132333435363738393a3b3c3d3e3f4041424378563412,1,0xcd6f,0xcd6f,33,,window,-22.0,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m22dB.bin
12,9,12,33,1,1,0,35,35,0.2857142857142857,0.2857142857142857,0.05714285714285714,0.05714285714285714,0.0,0.0,0.2857142857142857,0.05714285714285714,19,16,0.5428571428571428,0,19,0.0,16,16,1.0,49.09031308577855,0.02748239698706785,0.6332412630345713,0.9920769368156894,0.9552455031794916,-0.10858690633299174,0.8043613252621025,0.5687520224091986,26,64,,4044332211000d0058303132333435363738393a3b3c3d3e3f4041424378563412,1,0x88db,0x88db,33,,window,-22.0,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m22dB.bin
13,10,13,33,1,1,0,35,35,0.5428571428571428,0.5428571428571428,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.5142857142857142,0.02857142857142857,24,11,0.6857142857142857,0,24,0.0,10,11,0.9090909090909091,50.0658253845822,0.7536613225417644,0.8451935195958477,0.9824502498081109,0.9559965885610584,-0.1251472559335396,0.9825171930848424,0.15954026689456496,26,64,,4044332211000e0058303132333435363738393a3b3c3d3e3f4041424378563412,1,0x4607,0x4607,33,,window,-22.0,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m22dB.bin
1,0,1,33,1,1,0,35,35,0.8,0.8,0.45714285714285713,0.45714285714285713,0.17142857142857143,0.17142857142857143,0.6285714285714286,0.2857142857142857,4,31,0.11428571428571428,0,4,0.0,28,31,0.9032258064516129,0.9306349883875197,0.4301959104535256,0.8546701717725386,0.9496261925412649,0.924867895889397,-0.05579749825340126,0.7341722347843818,0.2755291475526463,26,1,,406433003100020058303172773471323338393a3bbc3db637404142c378563412,0,0xd209,0x4d14,33,,coherence,-23.0,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m23dB.bin
2,1,2,33,1,1,0,35,35,0.8857142857142857,0.8857142857142857,0.4,0.4,0.14285714285714285,0.14285714285714285,0.7428571428571429,0.2571428571428572,10,25,0.2857142857142857,1,10,0.1,23,25,0.92,0.9043610930378361,0.8544561213338834,0.8252223705564952,0.9241457736581712,0.9437617876833536,-0.07706651395169102,0.9652595332753524,0.11897945833900332,26,1,,4044332211000300583031323334353637183918393e3d3e3f4061604158763613,0,0x1f6b,0x09a0,33,,coherence,-23.0,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m23dB.bin
3,2,3,33,1,1,0,35,35,0.6857142857142857,0.6857142857142857,0.4,0.4,0.2,0.2,0.4857142857142857,0.2,5,30,0.14285714285714285,0,5,0.0,27,30,0.9,0.9083679828424105,0.7534570450342521,0.824690684658124,0.929287307388482,0.925584864161573,-0.10667102489320304,0.9776576220585559,0.15961671053337032,26,1,,40641300132606005830313213343534753c397e7b383d3e3f4041424378561432,0,0x9298,0xc28d,33,,coherence,-23.0,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m23dB.bin
5,3,5,33,1,1,0,35,35,0.7142857142857143,0.7142857142857143,0.37142857142857144,0.37142857142857144,0.2,0.2,0.5142857142857142,0.17142857142857143,9,26,0.2571428571428571,0,9,0.0,20,26,0.7692307692307693,0.9031644644007923,0.7469254960696062,0.7721902129330859,0.9359080272677189,0.9410103453161719,-0.10815196222837523,0.9702517766656955,0.16205272373911284,26,1,,4044323310110600583031323334353677387d7a7f2c3c2627504046077c563412,0,0x1aee,0x4bed,33,,coherence,-23.0,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m23dB.bin
6,4,6,33,1,1,0,35,35,0.7428571428571429,0.7428571428571429,0.3142857142857143,0.3142857142857143,0.2571428571428571,0.2571428571428571,0.48571428571428577,0.05714285714285716,4,31,0.11428571428571428,0,4,0.0,29,31,0.9354838709677419,0.9123897258118618,0.8438657112736044,0.8373624658223922,0.9311465408092292,0.9241893110301718,-0.12270461927670033,0.9871383840166225,0.12360651933446125,26,1,,40443322110027225a3013f2b3707dfa3338393a3b3c353eb7c04962415a743412,0,0x6efa,0x0c31,33,,coherence,-23.0,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m23dB.bin
8,5,8,33,1,1,0,35,35,0.8,0.8,0.3142857142857143,0.3142857142857143,0.2,0.2,0.6000000000000001,0.11428571428571427,10,25,0.2857142857142857,0,10,0.0,22,25,0.88,0.8894858862505385,0.7247028482147972,0.749206923468862,0.9245556269459576,0.9344925116497785,-0.11325629813374467,0.9767386147795689,0.17023343250037026,26,1,,404433221100090058303132773035723738393a3b3c2e1c1d51424241527e3652,0,0xeeec,0x8a6a,33,,coherence,-23.0,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m23dB.bin
9,6,9,33,1,1,0,35,35,0.8285714285714286,0.8285714285714286,0.4857142857142857,0.4857142857142857,0.3142857142857143,0.3142857142857143,0.5142857142857143,0.17142857142857143,9,26,0.2571428571428571,0,9,0.0,20,26,0.7692307692307693,0.8449060497880371,0.467424545230417,0.6059020603088087,0.904657047157844,0.9440360162958269,-0.05665175417804684,0.840163771704572,0.2616229365844796,26,1,,40443b229900020058303112313437143539292a2b2c3d2e2f41c168c9705e7e1a,0,0x0426,0x4cf2,33,,coherence,-23.0,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m23dB.bin
10,7,10,33,1,1,0,35,35,0.7714285714285715,0.7714285714285715,0.3142857142857143,0.3142857142857143,0.17142857142857143,0.17142857142857143,0.6000000000000001,0.14285714285714285,6,29,0.17142857142857143,0,6,0.0,28,29,0.9655172413793104,0.9025823708449363,0.7837747675361743,0.8589509746859912,0.9134902198846725,0.9350999034273715,-0.1347537396074005,0.9848039535487619,0.14807775916423804,26,1,,40c4b32291008300d8b8b13a33303536373a1b18393e3d3e3f4041424378563412,0,0xcc1b,0x0542,33,,coherence,-23.0,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m23dB.bin
11,8,11,33,1,1,0,35,35,0.6285714285714286,0.6285714285714286,0.14285714285714285,0.14285714285714285,0.02857142857142857,0.02857142857142857,0.6,0.11428571428571428,7,28,0.2,0,7,0.0,28,28,1.0,0.8972549179669865,0.05989562053025347,0.5403529611409845,0.986480407173487,0.9402101441587488,-0.06757794122398622,0.6576209541795045,0.5033524312642169,26,1,,4044332211000c401c343132333435363738393a3b3c3d3e3f4041424378563412,0,0x3e96,0xcd6f,33,,coherence,-23.0,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m23dB.bin
12,9,12,33,1,1,0,35,35,0.4857142857142857,0.4857142857142857,0.17142857142857143,0.17142857142857143,0.08571428571428572,0.08571428571428572,0.4,0.08571428571428572,14,21,0.4,0,14,0.0,20,21,0.9523809523809523,0.8915259397650188,0.2476029280603384,0.5620517597219703,0.9738944847757809,0.9403158930171446,0.11272385045927989,0.9161014175828596,0.35444830670008814,26,1,,4044332211000d205830317037307532333a1b1a193e3d3e3f4041424378563412,0,0xee25,0x88db,33,,coherence,-23.0,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m23dB.bin
13,10,13,33,1,1,0,35,35,0.7142857142857143,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.05714285714285714,0.05714285714285714,0.6571428571428571,0.08571428571428572,17,18,0.4857142857142857,0,17,0.0,17,18,0.9444444444444444,0.9405668876211879,0.747438431888444,0.8273193343041784,0.9688787759504403,0.9475418880342769,-0.12067703240576816,0.9793298843210553,0.16186198078255581,26,1,,40c4bb2a19880e0058303132333435363738393a3b3c3d3e3f4041424378563412,0,0x54e4,0x4607,33,,coherence,-23.0,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m23dB.bin
1,0,1,33,1,1,0,35,35,0.8,0.8,0.45714285714285713,0.45714285714285713,0.17142857142857143,0.17142857142857143,0.6285714285714286,0.2857142857142857,4,31,0.11428571428571428,0,4,0.0,28,31,0.9032258064516129,47.658157238276424,0.4301959104535256,0.8546701717725386,0.9496261925412649,0.924867895889397,-0.05579749825340126,0.7341722347843818,0.2755291475526463,26,64,,406433003100020058303172773471323338393a3bbc3db637404142c378563412,0,0xd209,0x4d14,33,,window,-23.0,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m23dB.bin
2,1,2,33,1,1,0,35,35,0.8857142857142857,0.8857142857142857,0.4,0.4,0.11428571428571428,0.11428571428571428,0.7714285714285714,0.28571428571428575,10,25,0.2857142857142857,1,10,0.1,23,25,0.92,48.37660296486934,0.8635878442905605,0.8255479475202333,0.9211841049228431,0.9440327515173038,-0.07660037663802201,0.9671478910945797,0.11488850702253424,26,64,,404433221100030058303132333435363738393a3b3c3d3e3f4061604158763613,0,0x94d7,0x09a0,33,,window,-23.0,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m23dB.bin
3,2,3,33,1,1,0,35,35,0.6857142857142857,0.6857142857142857,0.4,0.4,0.2,0.2,0.4857142857142857,0.2,5,30,0.14285714285714285,0,5,0.0,27,30,0.9,47.34844315381937,0.031006227344895866,0.4022585891950742,0.9294336537338899,0.9260173464169307,-0.04624542482949835,0.3958276762224865,0.5591252535273213,26,64,,406413001326068058303132133435343538393a3b3c3d3e3f4041424378561432,0,0x5e9a,0xc28d,33,,window,-23.0,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m23dB.bin
5,3,5,33,1,1,0,35,35,0.7142857142857143,0.7142857142857143,0.37142857142857144,0.37142857142857144,0.2571428571428571,0.2571428571428571,0.4571428571428572,0.11428571428571432,9,26,0.2571428571428571,0,9,0.0,20,26,0.7692307692307693,48.08283624271108,0.7070455658894089,0.7265970614882711,0.9182571154297453,0.9468770405792778,-0.10634626373940287,0.9622846062880845,0.17663356107428899,26,64,,4044b23398910e00583031323334353677387d7a7f2c3c2627504046077c563432,0,0x287a,0x6bcd,33,,window,-23.0,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m23dB.bin
6,4,6,33,1,1,0,35,35,0.7428571428571429,0.7428571428571429,0.3142857142857143,0.3142857142857143,0.2571428571428571,0.2571428571428571,0.48571428571428577,0.05714285714285716,4,31,0.11428571428571428,0,4,0.0,29,31,0.9354838709677419,47.409048641084254,0.15946469130465138,0.5585367693774999,0.944494478068377,0.9177754484470563,-0.2035136196104073,0.9656803998577758,0.4064897879596411,26,64,,40443322110027225a301372733031323738393a3b3c353eb7c069725278563612,0,0x7155,0x0c31,33,,window,-23.0,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m23dB.bin
