trial_id,esn0_db,seed,clean_symbol_index,packet_id,reference_id,payload_index,gt_symbol,decision_q2,is_error,true_rank_q2,true_in_top4,true_in_top8,true_in_top16,signal_power,added_noise_power,role,candidate_symbol,candidate_coordinate,q2_candidate_power,r_q8,theory_q8,dev_q8,abs_dev_q8,primary_amp_q8,secondary_amp_q8,pair_power_q8,strong_power_q8,r_q4,theory_q4,dev_q4,abs_dev_q4,primary_amp_q4,secondary_amp_q4,pair_power_q4,strong_power_q4,r_q2,theory_q2,dev_q2,abs_dev_q2,primary_amp_q2,secondary_amp_q2,pair_power_q2,strong_power_q2,ratio_variance,c_1m,c_multirate
6:7:5,6.0,7,5,exp0_000000_rxg20_0_fulltrim,0,5,3985,610,1,123,0,0,0,5.998009479350775e-08,6.171164109720394e-05,true,3985,3984,0.00034087090702350845,0.9211220130498073,0.972900390625,-0.05177837757519266,0.05177837757519266,0.0031720215920358896,0.03704226016998291,0.0013821907594810442,0.0013721290385007023,0.9185103885825511,0.972900390625,-0.054390002042448926,0.054390002042448926,0.0023028457071632147,0.0259565319865942,0.0006790446511220878,0.0006737415527710879,0.916222154002703,0.972900390625,-0.056678236622296985,0.056678236622296985,0.0016881979536265135,0.018462689593434334,0.0003437209193541372,0.00034087090702350845,4.007246503541569e-06,-0.002681000384319214,-0.008855702459613441
6:7:5,6.0,7,5,exp0_000000_rxg20_0_fulltrim,0,5,3985,610,1,123,0,0,0,5.998009479350775e-08,6.171164109720394e-05,wrong,610,609,0.0011093275292930471,0.11139634152902973,0.14892578125,-0.03752943972097027,0.03752943972097027,0.06775423884391785,0.008493746630847454,0.0046627806131476985,0.004590636881318666,0.11513161151149158,0.14892578125,-0.03379416973850842,0.03379416973850842,0.04753373563289642,0.0061846887692809105,0.0022977063983909566,0.002259456023218087,0.11454106879261056,0.14892578125,-0.034384712457389444,0.034384712457389444,0.03330656886100769,0.004308466333895922,0.0011278904114433617,0.0011093275292930471,2.6878102341124953e-06,-0.0014084588457699409,-0.003735501015096524
6:7:6,6.0,7,6,exp0_000000_rxg20_0_fulltrim,0,6,3165,277,1,297,0,0,0,6.021993173101038e-08,6.195840181107023e-05,true,3165,3164,0.0002448667225628566,0.6100510884971325,0.772705078125,-0.16265398962786748,0.16265398962786748,0.019820796325802803,0.031008416786789894,0.0013543858786122312,0.0009615219116232733,0.6081858832541539,0.772705078125,-0.1645191948708461,0.1645191948708461,0.014121172949671745,0.021919317543506622,0.0006798640070476182,0.0004804564815730772,0.6084338952745969,0.772705078125,-0.1642711828504031,0.1642711828504031,0.010070628486573696,0.015648217871785164,0.0003462842806774462,0.0002448667225628566,6.839793866371424e-07,-0.026456320341862422,-0.08050859131727106
6:7:6,6.0,7,6,exp0_000000_rxg20_0_fulltrim,0,6,3165,277,1,297,0,0,0,6.021993173101038e-08,6.195840181107023e-05,wrong,277,276,0.0007633714779159556,0.16562356331811592,0.067626953125,0.09799661019311592,0.09799661019311592,0.05559747293591499,0.01103608775883913,0.003212874229880599,0.0030910789968598,0.16361621885926336,0.067626953125,0.09598926573426336,0.09598926573426336,0.039200153201818466,0.007668466307222843,0.0015954573865510505,0.0015366520110460385,0.16345987260801653,0.067626953125,0.09583291948301653,0.09583291948301653,0.027629178017377853,0.005398739129304886,0.0007925178621022433,0.0007633714779159556,9.706037128594922e-07,-0.009603335609341512,-0.02800219380589573
6:7:7,6.0,7,7,exp0_000000_rxg20_0_fulltrim,0,7,1669,4034,1,804,0,0,0,6.297640756193777e-08,6.479445346715599e-05,true,1669,1668,0.00016355115582211786,0.5710633646276299,0.407470703125,0.16359266150262985,0.16359266150262985,0.01889064349234104,0.0251499954611063,0.0009893786832483945,0.0006325222716936675,0.5767912438016635,0.407470703125,0.16932054067666347,0.16932054067666347,0.013178907334804535,0.01796153374016285,0.0004963002928383732,0.00032261669429900844,0.5698307912606975,0.407470703125,0.16236008813569747,0.16236008813569747,0.009654287248849869,0.012788712047040462,0.000256756418105423,0.00016355115582211786,9.19730405691545e-06,-0.02676255889751403,-0.08180199991604005
6:7:7,6.0,7,7,exp0_000000_rxg20_0_fulltrim,0,7,1669,4034,1,804,0,0,0,6.297640756193777e-08,6.479445346715599e-05,wrong,4034,4033,0.0011038919545859477,0.9755628953708791,0.98486328125,-0.009300385879120854,0.009300385879120854,0.0016590115847066045,0.06623002886772156,0.004389169043257422,0.004386416723819231,0.9689513234924293,0.98486328125,-0.015911957757570705,0.015911957757570705,0.0015087390784174204,0.047083962708711624,0.0022191758379620907,0.002216899544355347,0.9761621534432624,0.98486328125,-0.008701127806737596,0.008701127806737596,0.0008113501826301217,0.03322486951947212,0.0011045502437048017,0.0011038919545859477,1.0674229057895245e-05,-8.649717750055058e-05,-0.0004260714313463425
10:7:1,10.0,7,1,exp0_000000_rxg20_0_fulltrim,0,1,313,46,1,69,0,0,0,5.516800773616521e-08,2.259681596873327e-05,true,313,312,0.00014112488791993925,0.18356262327152426,0.076416015625,0.10714660764652426,0.10714660764652426,0.02345583401620388,0.0052736615762114525,0.0005779876558161161,0.000550176149395707,0.18232186043521562,0.076416015625,0.10590584481021562,0.10590584481021562,0.01684468612074852,0.0037559454794973135,0.0002978505769514941,0.0002837434505065378,0.17427761194817287,0.076416015625,0.09786159632317287,0.09786159632317287,0.011879599653184414,0.002507317578420043,0.0001474115293589934,0.00014112488791993925,1.6940095712446392e-05,-0.01148039553015821,-0.032290275625755774
10:7:1,10.0,7,1,exp0_000000_rxg20_0_fulltrim,0,1,313,46,1,69,0,0,0,5.516800773616521e-08,2.259681596873327e-05,wrong,46,45,0.00034430428478985156,0.024255386521076946,0.01123046875,0.013024917771076946,0.013024917771076946,0.03703424334526062,0.0009206096292473376,0.0013723827022454436,0.0013715351801559805,0.03534527792003524,0.01123046875,0.024114809170035237,0.024114809170035237,0.02602732926607132,0.0009536502184346318,0.000678331317463613,0.0006774218687244926,0.041959193989252346,0.01123046875,0.030728725239252346,0.030728725239252346,0.01855543814599514,0.0008126702159643173,0.00034496471766976705,0.00034430428478985156,5.335048620906227e-05,-0.00016964848294331603,-0.001748777545289058
10:7:2,10.0,7,2,exp0_000000_rxg20_0_fulltrim,0,2,1433,92,1,58,0,0,0,5.490116890765393e-08,2.248751878457505e-05,true,1433,1432,0.00015188232487633405,0.4176109105787907,0.349853515625,0.06775739495379068,0.06775739495379068,0.02510950341820717,0.01800514943897724,0.00095467256822886,0.0006304871619089575,0.41489135550116163,0.349853515625,0.06503783987616163,0.06503783987616163,0.017566654831171036,0.012456239201128483,0.00046374525699323463,0.0003085873619575047,0.4229344942045112,0.349853515625,0.07308097857951118,0.07308097857951118,0.012324054725468159,0.00903236772865057,0.0002334659916619023,0.00015188232487633405,1.1158733626846315e-05,-0.004591064570923979,-0.014172973350447036
10:7:2,10.0,7,2,exp0_000000_rxg20_0_fulltrim,0,2,1433,92,1,58,0,0,0,5.490116890765393e-08,2.248751878457505e-05,wrong,92,91,0.0003170003427754864,0.018457156213040195,0.0224609375,-0.0040037812869598045,0.0040037812869598045,0.03575937822461128,0.0006724275299347937,0.0012791852897938178,0.0012787331310108035,0.023801404399935173,0.0224609375,0.0013404668999351735,0.0013404668999351735,0.025463225319981575,0.0006208373233675957,0.000648761282678237,0.0006483758436961508,0.030974321280648438,0.0224609375,0.008513383780648438,0.008513383780648438,0.017804503440856934,0.0005691102123819292,0.0003173242292093238,0.0003170003427754864,2.6299016287833736e-05,-1.603026459380951e-05,-0.00011660383578807295
10:7:4,10.0,7,4,exp0_000000_rxg20_0_fulltrim,0,4,3469,4078,1,149,0,0,0,5.727483806912936e-08,2.3459773673115387e-05,true,3469,3468,0.00011851638175126248,0.6264265460762974,0.846923828125,-0.22049728204870256,0.22049728204870256,0.012672051787376404,0.02124912664294243,0.0006121062795897553,0.00045152538308780577,0.628770354612536,0.846923828125,-0.21815347351246395,0.21815347351246395,0.008916613645851612,0.015102517791092396,0.0003075920425396495,0.00022808604363026234,0.6349487642637934,0.846923828125,-0.21197506386120657,0.21197506386120657,0.006258991081267595,0.010886522941291332,0.00015769135110664978,0.00011851638175126248,1.2921598567620301e-05,-0.04861905139086509,-0.1411563386939486
10:7:4,10.0,7,4,exp0_000000_rxg20_0_fulltrim,0,4,3469,4078,1,149,0,0,0,5.727483806912936e-08,2.3459773673115387e-05,wrong,4078,4077,0.000347535793564311,0.9830297290394969,0.99560546875,-0.012575739710503075,0.012575739710503075,0.0006581369671039283,0.03812362253665924,0.0014538437395851412,0.0014534105953176724,0.9720284268086419,0.99560546875,-0.023577041941358123,0.023577041941358123,0.0007662413408979774,0.026627331972122192,0.0007096019337461018,0.0007090148079536007,0.9720564155722882,0.99560546875,-0.02354905317771183,0.02354905317771183,0.0005359082133509219,0.018642311915755272,0.00034782299117744797,0.000347535793564311,2.682700473279242e-05,-0.00015814922926632398,-0.0012954110462703762
10:7:5,10.0,7,5,exp0_000000_rxg20_0_fulltrim,0,5,3985,610,1,9,0,0,1,5.998009479350775e-08,2.4567846827420775e-05,true,3985,3984,0.0003119546628133213,0.9498972329134452,0.972900390625,-0.02300315771155481,0.02300315771155481,0.0018693954916670918,0.03544182702898979,0.0012596177426570966,0.0012561231031528314,0.9465768014525561,0.972900390625,-0.02632358917244393,0.02632358917244393,0.0014021313982084394,0.0248436089605093,0.0006191708786405399,0.000617204906182698,0.9424300091809568,0.972900390625,-0.030470381444043237,0.030470381444043237,0.0010789288207888603,0.01766223832964897,0.00031311875021365013,0.0003119546628133213,9.331175722366265e-06,-0.0005291452647026636,-0.0021598519326901317
10:7:5,10.0,7,5,exp0_000000_rxg20_0_fulltrim,0,5,3985,610,1,9,0,0,1,5.998009479350775e-08,2.4567846827420775e-05,wrong,610,609,0.00043296302443571535,0.11099033984831935,0.14892578125,-0.03793544140168065,0.03793544140168065,0.04275127872824669,0.005337376147508621,0.0018561594170402318,0.0018276718329002378,0.11697100871477095,0.14892578125,-0.03195477253522905,0.03195477253522905,0.029855430126190186,0.0039548189379274845,0.0009069873008516144,0.0008913467080198245,0.11619980528019223,0.14892578125,-0.032725975969807766,0.032725975969807766,0.020807763561606407,0.0027357519138604403,0.0004404473629699064,0.00043296302443571535,7.055742768169774e-06,-0.001439097714340346,-0.00353825044806318
10:7:6,10.0,7,6,exp0_000000_rxg20_0_fulltrim,0,6,3165,277,1,15,0,0,1,6.021993173101038e-08,2.4666084037021852e-05,true,3165,3164,0.00022354017047737738,0.6577059300216331,0.772705078125,-0.11499914810336687,0.11499914810336687,0.015475749969482422,0.029736105352640152,0.0011237347986612495,0.0008842359615433143,0.6546530487788211,0.772705078125,-0.11805202934617887,0.11805202934617887,0.011060666292905807,0.02096702717244625,0.0005619545672931221,0.00043961622845009943,0.6534763873760606,0.772705078125,-0.11922869074893938,0.11922869074893938,0.007928311824798584,0.014951259829103947,0.00028639829886861843,0.00022354017047737738,3.177071881130692e-06,-0.013224804064500106,-0.04137974346683854
10:7:6,10.0,7,6,exp0_000000_rxg20_0_fulltrim,0,6,3165,277,1,15,0,0,1,6.021993173101038e-08,2.4666084037021852e-05,wrong,277,276,0.0003042257390843718,0.16424599500798057,0.067626953125,0.09661904188298057,0.09661904188298057,0.035190872848033905,0.006915862672030926,0.0012862266883048807,0.00123839753180649,0.16071915285349542,0.067626953125,0.09309219972849542,0.09309219972849542,0.024780476465821266,0.004745368845760822,0.000636590539355439,0.0006140720138731216,0.15963176461315645,0.067626953125,0.09200481148815645,0.09200481148815645,0.017442068085074425,0.003313200082629919,0.0003152030338719107,0.0003042257390843718,3.879127878266625e-06,-0.009335239254385152,-0.026470161369524705
10:7:7,10.0,7,7,exp0_000000_rxg20_0_fulltrim,0,7,1669,4034,1,148,0,0,0,6.297640756193777e-08,2.5795136537369707e-05,true,1669,1668,0.00013362979991112054,0.524172567204857,0.407470703125,0.11670186407985705,0.11670186407985705,0.0206538587808609,0.022752337157726288,0.0009442507286785973,0.0005176688461388523,0.5296088783788103,0.407470703125,0.12213817525381032,0.12213817525381032,0.014431762509047985,0.016248583793640137,0.0004722922444165079,0.0002640164752989449,0.5236702094334207,0.407470703125,0.11619950630842069,0.11619950630842069,0.010514812543988228,0.011559835635125637,0.00024419108274633273,0.00013362979991112054,7.230403483722992e-06,-0.01361932507971343,-0.042046614603848335
10:7:7,10.0,7,7,exp0_000000_rxg20_0_fulltrim,0,7,1669,4034,1,148,0,0,0,6.297640756193777e-08,2.5795136537369707e-05,wrong,4034,4033,0.0004418381627929874,0.975531625124004,0.98486328125,-0.009331656125995957,0.009331656125995957,0.0010478472104296088,0.04177670553326607,0.0017463911089896289,0.0017452931252132237,0.9645552181044832,0.98486328125,-0.020308063145516808,0.020308063145516808,0.0010950975120067596,0.02980077639222145,0.0008892855121399867,0.0008880862735791833,0.9728802287266825,0.98486328125,-0.01198305252331755,0.01198305252331755,0.0005859468947164714,0.02101994678378105,0.0004421814965564153,0.0004418381627929874,2.186857953040522e-05,-8.707980605383788e-05,-0.0006649593620831283
