dataset,snr_db,seed,packet_index,payload_symbol_index,frame_symbol_index,gt_bin,ordinary_fft_bin,savaux_bin,savaux_header_bin,branch_gls_bin,branch_shrinkage_bin,savaux_dual_bin,proposed_observed_bin,proposed_bin,header_bin_correction,header_bin_consensus,header_bin_observations,header_bin_residual,savaux_top_l_contains_gt,gls_top_l_contains_gt,phase_observations,phase_rmse_rad,phase_reliability,adaptive_consistency_weight,effective_min_consistency_gain,fold_override_active,predicted_phase_rad,predicted_fractional_bin,predicted_timing_offset_chips,timing_offset_at_reference_chips,timing_slope_chips_per_symbol,timing_fit_consistency,timing_grid_contrast,frequency_rmse_bins,branch_steering_rank_one_fraction,branch_steering_observations,branch_steering_active,selected_pair_consistency,selected_pair_phase_residual_rad,gls_candidates,gls_candidate_consistency,gls_candidate_loss_db,gls_candidate_matched_power,gls_candidate_primary_power,gls_candidate_secondary_power,gls_candidate_phase_residual_rad
0_0_0_10_14_32,-22.0,53,0,0,8,803,643,41,41,41,41,41,41,41,0,0.75,8,0,0,0,25,1.449759945650911,0.87722032441573,0.26316609732471896,inf,0,15.40807006099407,-0.008923643778190686,-0.043640897755610975,-0.043640897755610975,0.0,0.87722032441573,0.11215757798121062,0.12187076465522206,0.7199355131523671,40,0,0.4890730998729416,-1.6608713143668066,41|142|561|778|85|594|338|656,0.4890731|0.81823142|0.99337514|0.79290182|0.16602543|0.92137813|0.67422549|0.77676368,0|-0.041836619|-0.38426818|-0.840135|-1.4999336|-1.6058223|-1.6141883|-1.6597245,0.084870821|0.11265332|0.12258147|0.069256905|0.015597193|0.037190022|0.032407982|0.053120927,0.085467229|0.060937844|0.026471768|0.024477908|0.039596854|0.0084260523|0.023234425|0.017086321,0.0012997805|0.0079016763|0.035227719|0.019195156|0.0073754477|0.011755685|0.00079906421|0.01710743,-1.6608713|0.057656751|0.079530141|0.93956793|-2.7337401|0.54627537|-0.23809766|0.98420251
0_0_0_10_14_32,-22.0,53,0,1,9,711,307,851,851,851,851,851,851,851,0,0.75,8,0,0,0,25,1.449759945650911,0.87722032441573,0.26316609732471896,inf,0,15.85304555186714,-0.008923643778190686,-0.043640897755610975,-0.043640897755610975,0.0,0.87722032441573,0.11215757798121062,0.12187076465522206,0.7199355131523671,40,0,0.5291921385995135,1.1461281177105656,851|82|479|735|401|126|18|511,0.52919214|0.65860805|0.73221018|0.84231177|0.29348751|0.4230708|0.6634693|0.9571428,0|-2.0213325|-2.2552944|-2.3009497|-2.3268875|-2.4402777|-2.5766297|-2.7992272,0.11214711|0.098034571|0.10122935|0.15093051|0.01793636|0.041491889|0.083518881|0.094876514,0.00053461343|0.072481403|0.046262082|0.060167035|0.015154437|0.047802534|0.059050212|0.029788846,0.10542606|0.0019441757|0.022863804|0.029425987|0.015402843|0.0012340454|0.0038908165|0.019773515,1.1461281|0.10576483|-1.0546243|-0.75412357|1.9965844|-2.0842139|0.82467524|-0.36661899
0_0_0_10_14_32,-22.0,53,0,2,10,922,796,983,983,983,983,983,983,983,0,0.75,8,0,0,0,25,1.449759945650911,0.87722032441573,0.26316609732471896,inf,0,16.298021042740206,-0.008923643778190686,-0.043640897755610975,-0.043640897755610975,0.0,0.87722032441573,0.11215757798121062,0.12187076465522206,0.7199355131523671,40,0,0.46584078288279335,1.797767351461717,983|201|566|38|307|21|50|432,0.46584078|0.84293786|0.73940736|0.24687784|0.75744878|0.31747823|0.30859642|0.46404724,0|-0.3670148|-0.80074137|-1.4664437|-1.6346299|-1.8062089|-1.9001171|-2.0822147,0.06105287|0.099175968|0.029982084|0.027564285|0.10640609|0.041404968|0.038958685|0.097451079,0.0015465233|0.048330009|0.013785079|0.050267795|0.053373105|0.048665681|0.056533367|0.015726019,0.063983237|0.010497559|0.0064893223|0.0055579621|0.016866689|0.016543465|0.0065890187|0.089275228,1.7977674|-0.46088077|1.0318947|2.5781093|-0.92392164|2.0036552|2.2472027|1.6717191
0_0_0_10_14_32,-22.0,53,0,3,11,718,539,3,3,3,3,3,3,3,0,0.75,8,0,0,0,25,1.449759945650911,0.87722032441573,0.26316609732471896,inf,0,16.742996533613276,-0.008923643778190686,-0.043640897755610975,-0.043640897755610975,0.0,0.87722032441573,0.11215757798121062,0.12187076465522206,0.7199355131523671,40,0,0.39803247623899846,2.3467234177379255,3|153|560|95|963|183|768|946,0.39803248|0.7549865|0.97557522|0.30878905|0.93084323|0.98280213|0.88174132|0.44964767,0|-0.13014713|-0.44019336|-1.2450383|-1.3174977|-1.35861|-1.4288756|-1.5190553,0.054825769|0.078980828|0.093515035|0.037603699|0.10593821|0.078354718|0.086132587|0.045315921,0.067378841|0.03878406|0.022229458|0.052087147|0.014095379|0.024703902|0.01264262|0.001396487,0.001492133|0.013522059|0.025698695|0.0088018301|0.042809055|0.015159015|0.036199702|0.048993989,2.3467234|0.94911793|-0.30564846|2.1456959|0.062206285|0.10459629|-0.51243283|1.8825681
0_0_0_10_14_32,-22.0,53,0,4,12,107,693,314,314,314,314,314,314,314,0,0.75,8,0,0,0,25,1.449759945650911,0.87722032441573,0.26316609732471896,inf,0,17.187972024486346,-0.008923643778190686,-0.043640897755610975,-0.043640897755610975,0.0,0.87722032441573,0.11215757798121062,0.12187076465522206,0.7199355131523671,40,0,0.6978629886601838,1.0350754639012432,314|297|735|604|127|744|528|785,0.69786299|0.93317828|0.57958092|0.62346295|0.14515095|0.29389198|0.87527355|0.30516393,0|-1.3153004|-2.0917848|-2.3828805|-2.6601542|-2.7431844|-2.7542412|-2.9822205,0.057420996|0.094356163|0.04309286|0.067569824|0.018158568|0.045572689|0.053212512|0.018386077,0.033564061|0.034118928|0.00025001972|0.0048366959|0.042137962|0.015980645|0.0092408508|0.0013453156,0.0075765335|0.016437415|0.03692586|0.049352429|0.020412672|0.061552416|0.021156796|0.028779603,1.0350755|0.39039841|-0.2299255|1.1229424|2.42922|-2.1054244|0.61660956|2.8031723
0_0_0_10_14_32,-22.0,53,0,5,13,468,186,186,186,186,186,186,186,186,0,0.75,8,0,0,0,25,1.449759945650911,0.87722032441573,0.26316609732471896,inf,0,17.632947515359415,-0.008923643778190686,-0.043640897755610975,-0.043640897755610975,0.0,0.87722032441573,0.11215757798121062,0.12187076465522206,0.7199355131523671,40,0,0.9431218477025202,-0.4245808036010475,186|405|808|438|56|605|615|60,0.94312185|0.95826074|0.52345972|0.84671254|0.78555356|0.87382455|0.553741|0.99225208,0|-1.091684|-1.4453339|-1.5327687|-1.8780706|-2.1499156|-2.247435|-2.6457721,0.23097311|0.032573717|0.059966545|0.043442771|0.091806367|0.050353926|0.075378673|0.093932633,0.0754599|0.0091800167|3.6225784e-05|0.02177536|0.043715953|0.010193523|0.0059744684|0.027758475,0.046991464|0.0078162534|0.057242818|0.0038784297|0.014718234|0.018618854|0.062088645|0.019574574,-0.4245808|0.40402475|-0.36773171|-0.25423755|0.85287628|0.67321251|1.3797196|-0.029727219
0_0_0_10_14_32,-22.0,53,0,6,14,89,490,388,388,388,388,388,388,388,0,0.75,8,0,1,1,25,1.449759945650911,0.87722032441573,0.26316609732471896,inf,0,18.07792300623248,-0.008923643778190686,-0.043640897755610975,-0.043640897755610975,0.0,0.87722032441573,0.11215757798121062,0.12187076465522206,0.7199355131523671,40,0,0.3341241247440845,-2.458912222174426,388|662|89|183|299|203|666|859,0.33412412|0.89329636|0.7882099|0.2057698|0.44081783|0.99522931|0.93007539|0.6134801,0|-1.1003996|-1.7902455|-1.9760995|-2.3005591|-2.4728859|-2.6306339|-2.6316069,0.038415975|0.08299238|0.11557567|0.023817469|0.053370565|0.14610654|0.12254772|0.066016043,0.054727547|0.0093448584|0.046746244|0.052181318|0.0555209|0.041468483|0.034439356|0.016492198,0.0027600338|0.037108023|0.026569046|0.0056927463|0.0050149519|0.031934971|0.031441174|0.037312353,-2.4589122|-0.194741|-0.92782879|2.9864569|1.787186|0.04649044|0.53347941|1.3221059
0_0_0_10_14_32,-22.0,53,0,7,15,713,309,618,618,618,618,618,618,618,0,0.75,8,0,0,0,25,1.449759945650911,0.87722032441573,0.26316609732471896,inf,0,18.52289849710555,-0.008923643778190686,-0.043640897755610975,-0.043640897755610975,0.0,0.87722032441573,0.11215757798121062,0.12187076465522206,0.7199355131523671,40,0,0.935932491059597,0.4000094803492348,618|907|168|505|500|349|775|984,0.93593249|0.53803088|0.5534453|0.93087136|0.87227147|0.9118649|0.80352201|0.35767842,0|-0.83056798|-1.2735353|-1.5601555|-1.7966337|-2.0805242|-2.1157497|-2.1942912,0.16933521|0.08100184|0.082879829|0.094392663|0.1284359|0.084621519|0.079968777|0.038329052,0.030647387|0.0045374008|0.073234389|0.019284733|0.026164249|0.017013488|0.019818804|0.0025018744,0.059815981|0.070738799|0.0016418717|0.031416506|0.047457272|0.029386762|0.029942606|0.051078451,0.40000948|1.4103139|1.1972234|-0.4788515|0.67966389|0.54586594|-0.90203968|-2.3111731
0_0_0_10_14_32,-22.0,53,0,8,16,865,31,723,723,723,723,723,723,723,0,0.75,8,0,0,0,25,1.449759945650911,0.87722032441573,0.26316609732471896,inf,0,18.96787398797862,-0.008923643778190686,-0.043640897755610975,-0.043640897755610975,0.0,0.87722032441573,0.11215757798121062,0.12187076465522206,0.7199355131523671,40,0,0.20645833797873586,2.4446882548204756,723|928|61|1006|846|134|431|833,0.20645834|0.61703585|0.80357515|0.5334015|0.49847275|0.84200572|0.9363918|0.71189235,0|-0.22044031|-0.22377462|-0.41344682|-0.42398055|-0.76358541|-1.0010166|-1.040424,0.0083868961|0.055382544|0.095872969|0.072211368|0.022495271|0.088488555|0.040109281|0.074043211,0.0036222975|0.00066572588|0.050920602|0.018544799|0.0063875692|0.043753303|0.0064680884|0.012583649,0.016689055|0.044212172|0.0087334135|0.049144707|0.016176624|0.0087929877|0.014948845|0.03942085,2.4446883|0.25315122|-0.53796977|1.4958337|1.5741865|0.41224346|0.31602599|-1.0532438
0_0_0_10_14_32,-22.0,53,0,9,17,492,971,102,102,102,102,102,102,102,0,0.75,8,0,0,0,25,1.449759945650911,0.87722032441573,0.26316609732471896,inf,0,19.41284947885169,-0.008923643778190686,-0.043640897755610975,-0.043640897755610975,0.0,0.87722032441573,0.11215757798121062,0.12187076465522206,0.7199355131523671,40,0,0.7446178315071756,0.7878149641821474,102|381|997|902|43|918|580|609,0.74461783|0.36930005|0.49402257|0.7786639|0.8948361|0.5368134|0.69318374|0.67337662,0|-0.050906139|-0.2969738|-0.48330313|-0.80347022|-0.80937124|-1.0512732|-1.0982124,0.10121052|0.02963148|0.067293267|0.063836706|0.083800445|0.072919679|0.058892805|0.050706694,0.058460281|0.03252183|1.8672078e-05|0.015600824|0.03776135|0.011549946|0.019996253|0.015288365,0.0095011033|0.0075966052|0.068088811|0.025390357|0.0090631156|0.056369073|0.022483685|0.0223627,0.78781496|1.9109129|1.9401971|-0.95949288|-0.035442427|-1.4726477|1.1733863|-1.2099769
