packet_index,frame_index,event_index,success,error,payload_len,cr,has_crc,ldro,payload_hex,observed_crc_valid,crc_computed,crc_received,candidate_payload_count,observed_crc_valid_count,avg_block_candidates,selected_beam_rank,selected_total_score,selected_block_score,selected_projection_score,selected_source,selected_source_is_argmax_fallback,phase_line_slope_pi,phase_line_r2,likelihood_ms,block_search_ms,global_beam_ms,final_projection_ms,total_ms,gt_compared_symbols,argmax_raw_ser,two_stage_raw_ser,argmax_symbol_ser,two_stage_symbol_ser,topk_recall,mean_gt_rank,ser_delta_raw_argmax_minus_two_stage,ser_delta_symbol_argmax_minus_two_stage
0,0,0,1,,33,1,1,0,40f49e3d4bf48ee6eb985480470fd6872048ddf16428dab7a5668dc0e913ab95f4,0,0x51fb,0x4639,64,0,64.000,-1,-1.655193245,0.000000000,-1.655193245,argmax_fallback,1,-0.145644131,0.698809055,53.619,187.713,1.416,47.973,291.184,35,1.0,1.0,1.0,1.0,0.17142857142857143,316.0571428571429,0.0,0.0
2,1,2,1,,33,1,1,0,40443322110003025a321130333435363738393a3b2c68e662094d424178743412,0,0x159b,0x2882,64,0,64.000,-1,-1.217094904,0.000000000,-1.217094904,argmax_fallback,1,-0.066980038,0.827805194,57.927,158.301,1.147,37.767,255.567,35,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.9714285714285714,3.5142857142857142,0.0,0.0
3,2,3,1,,33,1,1,0,404433221100040058303132f330b536373819183b7e797b2a1041424378562431,0,0x291e,0x95ea,64,0,64.000,-1,-1.127577636,0.000000000,-1.127577636,argmax_fallback,1,-0.105693858,0.910078883,48.522,166.536,1.148,37.631,254.530,35,0.22857142857142856,0.22857142857142856,0.22857142857142856,0.22857142857142856,0.9428571428571428,4.685714285714286,0.0,0.0
4,3,4,1,,33,1,1,0,4044332211002528f01239203334252636787d7e3b2c3c2f3f4141424378563412,0,0x78e5,0x8539,64,0,64.000,-1,-1.424064513,0.000000000,-1.424064513,argmax_fallback,1,-0.084800939,0.874516800,51.315,149.583,1.056,37.857,240.225,35,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.9714285714285714,10.571428571428571,0.0,0.0
5,4,5,1,,33,1,1,0,406431223100040818b8717a3334353627f8f57abb3c0e2c2d5243435269471512,0,0x674e,0x49e5,64,0,64.000,-1,-2.024426252,0.000000000,-2.024426252,argmax_fallback,1,-0.371354485,0.946860333,46.528,153.831,1.181,37.000,238.952,35,0.4,0.4,0.4,0.4,1.0,3.0,0.0,0.0
6,5,6,1,,33,1,1,0,404433221100070058303132333435363738393a3b3c3d3e3f4041424378563412,1,0x0e51,0x0e51,64,1,64.000,0,3.486326865,0.000000000,-0.513673135,beam,0,-0.361277628,0.908700074,45.927,158.969,1.190,39.477,245.983,35,0.14285714285714285,0.0,0.14285714285714285,0.0,1.0,1.6,0.14285714285714285,0.14285714285714285
7,6,7,1,,33,1,1,0,404433221100181148213133333435363739382a2b1c3f1e3f4073407048762502,0,0xa32b,0xcb0f,64,0,64.000,-1,-1.212215493,0.000000000,-1.212215493,argmax_fallback,1,0.070209446,0.110409029,53.782,157.432,1.177,40.049,252.859,35,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.0,3.3142857142857145,0.0,0.0
