packet_index,frame_index,event_index,success,error,payload_len,cr,has_crc,ldro,payload_hex,observed_crc_valid,crc_computed,crc_received,candidate_payload_count,observed_crc_valid_count,avg_block_candidates,selected_beam_rank,selected_total_score,selected_block_score,selected_projection_score,phase_line_slope_pi,phase_line_r2,likelihood_ms,block_search_ms,global_beam_ms,final_projection_ms,total_ms,gt_compared_symbols,argmax_raw_ser,two_stage_raw_ser,argmax_symbol_ser,two_stage_symbol_ser,topk_recall,mean_gt_rank,ser_delta_raw_argmax_minus_two_stage,ser_delta_symbol_argmax_minus_two_stage
9,6,9,1,,33,1,1,0,4014f54d8d330950322495b3ce975ea6624f1d7c5dd1e8de01ca0b7b9ab2c75557,0,0xe5f4,0x8cc0,512,0,512.000,0,-6.697041128,-3.656519158,-3.040521970,-0.018318309,0.372410835,46.990,4771.306,7047.798,281.240,12147.345,35,0.42857142857142855,0.9714285714285714,0.42857142857142855,0.9714285714285714,0.8571428571428571,17.02857142857143,-0.5428571428571428,-0.5428571428571428
