dataset,snr_db,method,errors,symbol_count,fixes_vs_savaux,breaks_vs_savaux,ser
0_0_0_10_14_32,-25.0,ordinary_fft,225,245,1,158,0.9183673469387755
0_0_0_10_14_32,-25.0,savaux,68,245,0,0,0.27755102040816326
0_0_0_10_14_32,-25.0,branch_gls,68,245,0,0,0.27755102040816326
0_0_0_10_14_32,-25.0,savaux_dual,69,245,0,1,0.2816326530612245
0_0_0_10_14_32,-25.0,proposed,69,245,0,1,0.2816326530612245
