packet_index,payload_symbol_index,gt_bin,bank_kind,pattern_count,savaux_selected_bin,savaux_ok,savaux_gt_rank,savaux_gt_power,savaux_gt_margin_db,savaux_gt_floor_db,plain_coherent_selected_bin,plain_coherent_ok,plain_coherent_gt_rank,plain_coherent_gt_power,plain_coherent_gt_margin_db,plain_coherent_gt_floor_db,lora_coherent_selected_bin,lora_coherent_ok,lora_coherent_gt_rank,lora_coherent_gt_power,lora_coherent_gt_margin_db,lora_coherent_gt_floor_db,lora_mean_power_selected_bin,lora_mean_power_ok,lora_mean_power_gt_rank,lora_mean_power_gt_power,lora_mean_power_gt_margin_db,lora_mean_power_gt_floor_db,lora_best_power_selected_bin,lora_best_power_ok,lora_best_power_gt_rank,lora_best_power_gt_power,lora_best_power_gt_margin_db,lora_best_power_gt_floor_db,lora_stable_power_selected_bin,lora_stable_power_ok,lora_stable_power_gt_rank,lora_stable_power_gt_power,lora_stable_power_gt_margin_db,lora_stable_power_gt_floor_db,lora_adaptive_gls_selected_bin,lora_adaptive_gls_ok,lora_adaptive_gls_gt_rank,lora_adaptive_gls_gt_power,lora_adaptive_gls_gt_margin_db,lora_adaptive_gls_gt_floor_db,dataset,snr_db,seed
1,0,222,bitmix_only_diverse16,16,222,True,1,0.5722934310218228,1.2924155971619369,11.892079147395865,222,True,1,0.031948506777308976,0.8144698580916983,11.21807515754176,222,True,1,0.03576833470565041,1.2924142544114114,11.892082093286964,222,True,1,0.04453074802907714,0.5035162078530548,5.563355616042643,263,False,9,0.0957592562906545,-2.997529242081167,3.9972695189740937,222,True,1,0.4596819927046224,1.4286338520066968,17.94945383779063,222,True,1,11.887988258447896,1.2766667284681799,12.163172216800348,0_0_0_10_14_16,-23.0,42
1,1,826,bitmix_only_diverse16,16,826,True,1,0.9753559354834671,4.254797700107293,14.24853722212015,826,True,1,0.032414348681946314,1.3263546524269356,11.771032507240719,826,True,1,0.06095973573866291,4.254796370386979,14.248537946156057,826,True,1,0.06985232779666438,3.296470316993134,7.626848103553701,826,True,1,0.12331198288599327,0.11123831109690976,5.069105381362141,826,True,1,0.8511876690965157,4.723572644414183,20.758464646811035,826,True,1,19.265125550395396,3.9968708793710235,14.325754406057968,0_0_0_10_14_16,-23.0,42
1,2,922,bitmix_only_diverse16,16,922,True,1,1.0583016723308134,4.948179297791164,14.894987994044573,922,True,1,0.07862821009269781,5.413776756205201,15.370214103235826,922,True,1,0.06614384895903523,4.9481793097356,14.89498504860018,922,True,1,0.08058851569125268,3.5521613020941016,8.22017384081752,922,True,1,0.21053760303637173,0.9564021112947287,7.315887303484514,922,True,1,0.8686119277332929,4.857068394091966,21.28802115850515,922,True,1,21.717179435745134,4.982281276712181,14.878637015735308,0_0_0_10_14_16,-23.0,42
1,3,718,bitmix_only_diverse16,16,718,True,1,0.4787228262404284,1.8189102849722767,11.12289510249215,573,False,230,0.004494679020010692,-6.537268591822047,3.236644037705199,718,True,1,0.029920183284553314,1.8189118265038466,11.122897160337132,718,True,1,0.04020868461502882,0.8698863100133634,5.20591104793367,718,True,1,0.15321854831074586,0.6843325133546824,6.015548003710606,718,True,1,0.35622838301602366,2.489326651550468,16.954427535366186,718,True,1,9.624948280329894,1.6531502719309672,11.357265512948489,0_0_0_10_14_16,-23.0,42
1,4,107,bitmix_only_diverse16,16,107,True,1,0.6068017874939393,1.8753892245949682,12.451020061118726,107,True,1,0.0381918976548779,2.748589011461834,12.441970617784568,107,True,1,0.03792510928640729,1.8753883195428276,12.45101756326434,107,True,1,0.04439880332252713,1.1155930329372035,5.730219739888263,377,False,2,0.13089886039051815,-0.7062836006112351,5.401702674911133,107,True,1,0.5183253237417451,2.6351845112005923,18.979975155696277,107,True,1,12.05011885616914,2.012000448119135,12.387976265601317,0_0_0_10_14_16,-23.0,42
1,5,468,bitmix_only_diverse16,16,468,True,1,1.2275166875554078,5.320076930316775,15.569230182193632,83,False,4,0.016297451137424115,-2.003287903852163,8.51766588454387,468,True,1,0.07671978111432805,5.320077830249894,15.569228613452355,468,True,1,0.08870717749477508,4.486235645771373,8.68075140020433,468,True,1,0.21251589827033895,2.247219155447437,7.509787388086887,468,True,1,1.0616368848956204,5.8493260198051935,22.320556497515177,468,True,1,24.83816587676247,5.354276613921153,15.549624908653882,0_0_0_10_14_16,-23.0,42
1,6,89,bitmix_only_diverse16,16,89,True,1,0.909449909710375,2.9273038608813398,13.486355627937414,89,True,1,0.04708185291350347,3.2832757746902437,13.159413975455745,89,True,1,0.05684062697064667,2.927305165572562,13.486353628932733,89,True,1,0.06534267083144339,1.7377726200960553,7.085527159763436,726,False,2,0.12390450965559403,-0.6177305389080356,4.839276197564936,89,True,1,0.791117081817542,3.4007658996378116,19.716448475583835,89,True,1,17.40442614437832,2.852792067805451,13.765504890256866,0_0_0_10_14_16,-23.0,42
1,7,713,bitmix_only_diverse16,16,713,True,1,0.6790354310871329,2.366318948175466,12.892643751379788,998,False,14,0.016210887428167092,-1.7799598004976942,8.546321932519872,713,True,1,0.04243971557843969,2.366319385812842,12.892640370725736,713,True,1,0.05225904701827187,1.6004108431516348,6.352974903258515,255,False,3,0.12389608449453669,-0.26388151703327156,5.127290294009672,713,True,1,0.5514465381074619,3.1322274908366725,19.33891211028691,713,True,1,13.042760351627773,2.3513257778379124,12.715507999954617,0_0_0_10_14_16,-23.0,42
1,8,865,bitmix_only_diverse16,16,865,True,1,0.5745089962638907,2.071357288798265,12.269821146889157,265,False,3,0.018910927324792725,-0.2829337438948174,9.465053032143864,865,True,1,0.03590681607819097,2.071358496446812,12.269821313020199,865,True,1,0.047944707211811405,1.4586420718114965,5.992971944879939,865,True,1,0.1485798610176054,0.4137183364725364,5.937525970060683,865,True,1,0.43026206778110493,2.1888253397460695,18.41096044780486,865,True,1,11.676264368716563,1.592368115692791,12.377490887840555,0_0_0_10_14_16,-23.0,42
1,9,492,bitmix_only_diverse16,16,492,True,1,0.5786349994089655,0.7731553538151738,12.243054031646487,167,False,941,0.00031326749734080693,-17.781341752532143,-8.538966331119953,492,True,1,0.036164691647022455,0.7731560329363945,12.243055134746736,492,True,1,0.050709792192692185,0.6053853143234887,6.248645632504271,740,False,5,0.10796571794683515,-1.0707749179854325,4.622860285147226,492,True,1,0.41266499871036616,0.94092607242808,18.20474719963067,492,True,1,12.387525312255361,0.5126286811226026,12.438719116755511,0_0_0_10_14_16,-23.0,42
1,10,765,bitmix_only_diverse16,16,765,True,1,0.7959252143027449,4.062486029395381,13.55853666692504,416,False,6,0.013866210477223603,-0.8743037167744205,8.168899030838935,765,True,1,0.049745334440932536,4.062487726767506,13.55853345056821,765,True,1,0.060205167160275797,2.3335416141895022,6.905082965808296,765,True,1,0.1285712057551453,0.7907750991918123,5.117484657506223,765,True,1,0.6576439837806036,5.469587621610775,20.129725034564537,765,True,1,16.79902204276226,3.9235457929422464,13.574843536550624,0_0_0_10_14_16,-23.0,42
1,11,1023,bitmix_only_diverse16,16,1023,True,1,0.9210309319901313,4.600428188660166,14.246854693939477,1023,True,1,0.05824711449171654,4.827609933401995,14.417246249406283,1023,True,1,0.05756442970919445,4.60042941581343,14.24685016112761,1023,True,1,0.068658006921565,3.9260909029772866,7.530697195069686,1023,True,1,0.1609421701716122,1.4385748110627397,6.24978566570947,1023,True,1,0.7722132162255789,5.053242383206923,20.811793412796206,1023,True,1,19.52364401000113,4.480975700544616,14.417866505162507,0_0_0_10_14_16,-23.0,42
1,12,597,bitmix_only_diverse16,16,597,True,1,0.622018895730946,2.467992587486305,12.320116050345982,504,False,747,0.0010816490726936522,-13.06678503370267,-3.350245039714351,597,True,1,0.03887618449833576,2.4679919870186384,12.320119987935369,597,True,1,0.04422416389520745,1.6671473133680061,5.5699789885693445,699,False,11,0.10378572117079911,-1.5040444853125126,4.290247118883357,597,True,1,0.5467988362468035,2.5560997277817026,18.91681759741553,597,True,1,11.82410398524893,2.3697040271895626,12.081955548758504,0_0_0_10_14_16,-23.0,42
1,13,562,bitmix_only_diverse16,16,562,True,1,0.9293745796639996,3.5396882574228314,13.926426136303963,150,False,29,0.011900940269016929,-2.336445203665037,7.315773414464662,562,True,1,0.05808590308010087,3.539686781317987,13.926425496762675,562,True,1,0.06815061538247816,2.782227461213686,7.510203334584555,704,False,2,0.13132610712833254,-0.30283927165196756,5.409806805645523,562,True,1,0.7921214130863445,4.297147577527133,20.19547719533027,562,True,1,18.4681137728511,3.6094918899853976,13.989000483734017,0_0_0_10_14_16,-23.0,42
1,14,478,bitmix_only_diverse16,16,478,True,1,0.8570619835751394,3.3559924436806625,13.809646198463792,479,False,65,0.008911111604087604,-5.469582602517347,5.745792606331821,478,True,1,0.05356637366059433,3.3559917197565703,13.809649804617445,478,True,1,0.06322576630859071,2.7103423162528886,7.276912750463262,478,True,1,0.10769740654131295,0.02112853027068533,4.587015199170193,478,True,1,0.7261233060964603,4.001641847184346,20.15500759123468,478,True,1,18.14068259306018,3.3776989145726892,14.023530615012099,0_0_0_10_14_16,-23.0,42
