branch_dimension,branch_covariance_count,branch_snapshots,branch_diagonal_cv,branch_mean_abs_correlation,branch_max_abs_correlation,pair_dimension,pair_covariance_count,pair_snapshots,pair_diagonal_cv,pair_mean_abs_correlation,pair_max_abs_correlation,dataset,snr_db,seed,packet_index,cfo_int,cfo_frac,offpacket_windows,branch_gls_active,branch_gate_diagonal_cv,branch_gate_mean_abs_correlation,min_branch_correlation,min_branch_diagonal_cv
4,1024,256,0.0276321034443177,0.31980250093293294,0.4969176216190835,2,1024,256,0.6874631529236599,0.04118609410248149,0.13743402295150808,0_0_0_10_14_32,-18.0,42,0,-25,0.05380236129609033,256,1,0.009041167993640265,0.4823618940647358,0.05,0.05
4,1024,256,0.028114423128550777,0.31939764465146103,0.49837727020972017,2,1024,256,0.6877849948705725,0.04180727506662728,0.1614976670491864,0_0_0_10_14_32,-18.0,42,2,-25,-0.2621175001545824,256,1,0.007270466102889638,0.4793963750915051,0.05,0.05
4,1024,256,0.028119301701721635,0.31927909263458676,0.5007021447788894,2,1024,256,0.687880039588553,0.041903659822062136,0.16639694928321666,0_0_0_10_14_32,-18.0,42,3,-25,-0.3325083542533448,256,1,0.007446931800557399,0.4788474001210897,0.05,0.05
4,1024,256,0.027638130734954268,0.3196987339378661,0.49730410293613675,2,1024,256,0.6879571683506436,0.040961562664214454,0.1382645340871305,0_0_0_10_14_32,-20.0,42,0,-25,0.05380236129609033,256,1,0.009174981981656973,0.4820056439267259,0.05,0.05
4,1024,256,0.028120111390621042,0.31929119085127844,0.4985673001736682,2,1024,256,0.6882835559072549,0.041585703009590025,0.13627857617616362,0_0_0_10_14_32,-20.0,42,2,-25,-0.2621175001545824,256,1,0.007183302961436498,0.47902934741983033,0.05,0.05
4,1024,256,0.028126338847417186,0.3191706454350962,0.5008788244269642,2,1024,256,0.6883788450823752,0.0416805911118492,0.1372270286330362,0_0_0_10_14_32,-20.0,42,3,-25,-0.3325083542533448,256,1,0.007362872757761695,0.47850547338465726,0.05,0.05
4,1024,256,0.027644186688881432,0.3196309943644067,0.4977301702432519,2,1024,256,0.6882740440354316,0.04082316793434693,0.1388308582587452,0_0_0_10_14_32,-22.0,42,0,-25,0.05380236129609033,256,1,0.00928459251197779,0.48180927890705716,0.05,0.05
4,1024,256,0.028125112225476243,0.3192219983115719,0.498709113542991,2,1024,256,0.6886033536698419,0.041464863023846665,0.13625430995724336,0_0_0_10_14_32,-22.0,42,2,-25,-0.2621175001545824,256,1,0.007109051582828346,0.4788104599194509,0.05,0.05
4,1024,256,0.028131924602440805,0.3191009032076423,0.5010100210713522,2,1024,256,0.6886985154683003,0.041558247865175424,0.13716989884405564,0_0_0_10_14_32,-22.0,42,3,-25,-0.3325083542533448,256,1,0.00729169472210808,0.47829765264383445,0.05,0.05
