dataset,snr_db,seed,packet_index,payload_symbol_index,frame_symbol_index,gt_bin,ordinary_fft_bin,savaux_bin,savaux_header_bin,branch_gls_bin,branch_shrinkage_bin,savaux_dual_bin,proposed_observed_bin,proposed_bin,header_bin_correction,header_bin_consensus,header_bin_observations,header_bin_residual,savaux_top_l_contains_gt,gls_top_l_contains_gt,phase_observations,phase_rmse_rad,phase_reliability,adaptive_consistency_weight,effective_min_consistency_gain,fold_override_active,predicted_phase_rad,predicted_fractional_bin,predicted_timing_offset_chips,timing_offset_at_reference_chips,timing_slope_chips_per_symbol,timing_fit_consistency,timing_grid_contrast,frequency_rmse_bins,branch_steering_rank_one_fraction,branch_steering_observations,branch_steering_active,selected_pair_consistency,selected_pair_phase_residual_rad,gls_candidates,gls_candidate_consistency,gls_candidate_loss_db,gls_candidate_matched_power,gls_candidate_primary_power,gls_candidate_secondary_power,gls_candidate_phase_residual_rad
0_0_0_10_14_32,-18.0,42,0,0,8,803,92,1017,1017,1017,1017,1017,1017,1017,0,0.625,8,0,0,0,26,1.6769789524766299,0.0004049168144107509,0.00012147504432322528,0.12,1,-10.587653953493938,-0.009535103393185867,-0.023690773067331694,-0.023690773067331694,0.0,0.931349144525084,0.02463998842136328,0.08559053528479207,0.9183853476136654,40,1,0.8842046101292098,0.10700965704885007,1017|814|91|92|394|317|704|89,0.88420461|0.12939701|0.50182673|0.53878705|0.41942456|0.4761005|0.31108982|0.50109451,0|-0.49633186|-0.73715307|-1.1509263|-1.1839441|-1.2526993|-1.5566422|-1.6802097,0.11347527|0.0059210602|0.073390631|0.074068168|0.026225633|0.031981949|0.011644723|0.060457305,0.011723067|0.015148523|0.073072827|0.068406421|0.030953704|0.033499638|0.017492785|0.060118767,0.052444927|0.0077309095|5.065015e-05|0.0003296109|0.00031012202|8.7754107e-05|0.001223228|0.00020648483,0.10700966|-2.4711176|-1.5013078|-0.97464229|2.5201842|2.0580243|2.4408105|1.5520552
0_0_0_10_14_32,-18.0,42,0,1,9,711,344,134,134,334,335,134,334,334,0,0.625,8,0,1,1,26,1.6769789524766299,0.0004049168144107509,0.00012147504432322528,0.12,1,-10.847510610426484,-0.009535103393185867,-0.023690773067331694,-0.023690773067331694,0.0,0.931349144525084,0.02463998842136328,0.08559053528479207,0.9183853476136654,40,1,0.47395416239554,-2.929918115760595,334|335|336|134|794|986|711|23,0.47395416|0.42481543|0.43339094|0.51895517|0.28855369|0.60453682|0.19335222|0.35077094,0|-0.071543848|-0.23641736|-0.43560357|-0.44172001|-0.56206513|-0.75453334|-1.0583085,0.033844594|0.042239582|0.016774425|0.070738432|0.009854004|0.049000062|0.012769061|0.027445903,0.035679144|0.049336135|0.018787428|0.067346381|0.013390183|0.0004497999|0.0047124863|0.038034837,2.535796e-05|0.00037908158|0.00056510515|0.00080828514|0.0036846362|0.040077146|0.028307722|0.0010874219,-2.9299181|2.6145718|-1.9775338|1.39479|-2.1106413|0.065942333|2.6397176|-2.7087914
0_0_0_10_14_32,-18.0,42,0,2,10,922,922,922,922,922,922,922,922,922,0,0.625,8,0,1,1,26,1.6769789524766299,0.0004049168144107509,0.00012147504432322528,0.12,1,-11.107367267359031,-0.009535103393185867,-0.023690773067331694,-0.023690773067331694,0.0,0.931349144525084,0.02463998842136328,0.08559053528479207,0.9183853476136654,40,1,0.48865836512451216,-1.5979632610739327,922|808|517|813|807|684|686|685,0.48865837|0.64944555|0.4660803|0.95229964|0.6581527|0.7052276|0.59836422|0.2058341,0|-2.7830442|-2.8635993|-2.8665086|-2.8773362|-3.0840521|-3.1892108|-3.5769306,0.067880125|0.018973894|0.012320021|0.036231351|0.035046476|0.034137108|0.051978005|0.014759307,0.015622071|0.012029657|0.012420401|0.013565942|0.024583987|0.023114668|0.042863988|0.029914607,0.053833534|0.0025781066|0.00079622825|0.0054571416|0.0020408948|0.0010882333|0.00056942838|0.0059378281,-1.5979633|-1.1679882|-1.7138398|0.0014071766|-0.93419355|-0.13887736|0.52612523|2.4837714
0_0_0_10_14_32,-18.0,42,0,3,11,718,312,312,312,312,312,312,312,312,0,0.625,8,0,1,1,26,1.6769789524766299,0.0004049168144107509,0.00012147504432322528,0.12,1,-11.367223924291576,-0.009535103393185867,-0.023690773067331694,-0.023690773067331694,0.0,0.931349144525084,0.02463998842136328,0.08559053528479207,0.9183853476136654,40,1,0.5640074811728846,-0.9181351733275017,312|400|586|326|313|25|63|718,0.56400748|0.5173582|0.67072516|0.67081953|0.29616065|0.45438242|0.50821144|0.58629255,0|-2.9622529|-3.0094973|-3.3395122|-3.3537893|-3.4413594|-3.4564401|-3.4918708,0.10298187|0.051504011|0.021362067|0.01863893|0.020027751|0.040125959|0.055192311|0.024384865,0.090269115|0.049410968|0.015406089|0.013474341|0.032047924|0.043952727|0.054243389|0.00051384075,0.0010256605|0.00036500004|0.00051851655|0.00041831514|0.0017643851|0.00020166586|5.7150745e-05|0.020281976,-0.91813517|-1.3659119|0.27685635|-0.029008116|-2.730216|2.3138578|-1.3147642|0.98137686
0_0_0_10_14_32,-18.0,42,0,4,12,107,599,676,676,676,676,676,676,676,0,0.625,8,0,0,0,26,1.6769789524766299,0.0004049168144107509,0.00012147504432322528,0.12,1,-11.627080581224122,-0.009535103393185867,-0.023690773067331694,-0.023690773067331694,0.0,0.931349144525084,0.02463998842136328,0.08559053528479207,0.9183853476136654,40,1,0.8257405994723346,-0.47055907894495747,676|599|494|1017|781|216|284|678,0.8257406|0.68634068|0.58642452|0.25078529|0.8261991|0.50298672|0.51443697|0.25084145,0|-0.70222196|-0.73146772|-0.93629379|-1.3047811|-1.4422207|-1.4946582|-1.531498,0.032612612|0.080747909|0.033621359|0.020337195|0.039800457|0.023624177|0.041753656|0.019064736,0.016612199|0.056270997|0.027813356|0.0042482354|0.020583911|0.022309369|0.040569077|0.035446809,0.0031352934|0.0025539507|0.00085304372|0.036298789|0.0035025699|0.001174528|1.2820525e-05|0.002554758,-0.47055908|-0.41685395|1.0372092|2.5213436|0.38887944|-1.5570937|-0.62257845|-3.0413393
0_0_0_10_14_32,-18.0,42,0,5,13,468,92,468,468,468,468,468,468,468,0,0.625,8,0,1,1,26,1.6769789524766299,0.0004049168144107509,0.00012147504432322528,0.12,1,-11.88693723815667,-0.009535103393185867,-0.023690773067331694,-0.023690773067331694,0.0,0.931349144525084,0.02463998842136328,0.08559053528479207,0.9183853476136654,40,1,0.9420462701040293,-0.20577195792462938,468|92|333|93|110|244|335|167,0.94204627|0.50849267|0.49266313|0.47114833|0.44221639|0.50953683|0.65529767|0.47534414,0|-1.937294|-3.1064505|-3.5560478|-3.8396802|-4.2712018|-4.3569585|-4.4842414,0.038464549|0.10108478|0.052876385|0.072450834|0.067671724|0.032232485|0.048986155|0.0086007169,0.0058251927|0.09893447|0.052859265|0.076821849|0.076088613|0.031611513|0.035980932|0.0090093826,0.014590232|0.00046202416|0.00080456871|6.5650164e-05|0.00042565147|1.7686932e-05|0.0013960936|3.7449081e-05,-0.20577196|-1.4456137|-1.6312071|-2.9851904|-2.4605095|1.155559|-0.61115557|-1.9649374
0_0_0_10_14_32,-18.0,42,0,6,14,89,349,633,633,633,633,633,633,633,0,0.625,8,0,1,1,26,1.6769789524766299,0.0004049168144107509,0.00012147504432322528,0.12,1,-12.146793895089216,-0.009535103393185867,-0.023690773067331694,-0.023690773067331694,0.0,0.931349144525084,0.02463998842136328,0.08559053528479207,0.9183853476136654,40,1,0.7072359787985136,-0.9265431389318288,633|89|349|482|373|319|366|370,0.70723598|0.61453745|0.51028601|0.67416485|0.428189|0.49547052|0.51051495|0.62639104,0|-0.6470078|-0.73441515|-1.2977902|-1.3701135|-1.3837056|-1.4994802|-1.6924868,0.022300165|0.036151146|0.094669864|0.024160838|0.050058961|0.045655168|0.080421267|0.019807475,0.013587833|0.028907988|0.092742112|0.017221095|0.057772459|0.045348126|0.078472558|0.015472406,0.0021778841|0.00050530983|1.9457928e-05|0.00069799301|0.00068182278|0.00072441104|0.00029229184|0.00033838399,-0.92654314|0.49184802|0.78090318|0.45065587|-2.3034206|1.6072142|-1.3969918|-0.50876775
0_0_0_10_14_32,-18.0,42,0,7,15,713,67,982,982,982,982,982,982,982,0,0.625,8,0,0,0,26,1.6769789524766299,0.0004049168144107509,0.00012147504432322528,0.12,1,-12.406650552021762,-0.009535103393185867,-0.023690773067331694,-0.023690773067331694,0.0,0.931349144525084,0.02463998842136328,0.08559053528479207,0.9183853476136654,40,1,0.689000991471547,-0.12668935164700248,982|501|256|706|238|872|214|905,0.68900099|0.81685135|0.43087664|0.61112746|0.57960443|0.82218132|0.47610864|0.97645816,0|-0.92351559|-1.5279503|-1.7118221|-1.7373188|-1.8677622|-1.9973045|-2.1515797,0.083382393|0.051627992|0.052583056|0.072539161|0.040047573|0.073043924|0.035198281|0.042777931,0.0022826654|0.026910655|0.059892957|0.057838854|0.034326548|0.039184599|0.036943124|0.010273738,0.058226967|0.004691173|0.0011257322|0.0015097809|0.00022078452|0.0052362133|2.1423773e-05|0.011630903,-0.12668935|0.47085898|-2.1102505|-0.787282|-0.045395232|-0.041799479|3.0205636|0.3019762
0_0_0_10_14_32,-18.0,42,0,8,16,865,875,822,822,822,822,822,822,822,0,0.625,8,0,0,0,26,1.6769789524766299,0.0004049168144107509,0.00012147504432322528,0.12,1,-12.666507208954307,-0.009535103393185867,-0.023690773067331694,-0.023690773067331694,0.0,0.931349144525084,0.02463998842136328,0.08559053528479207,0.9183853476136654,40,1,0.6817775669473469,-1.0530539068212126,822|872|867|818|200|360|820|272,0.68177757|0.83293673|0.89615724|0.64867068|0.53159129|0.51820724|0.38826796|0.64124793,0|-0.8861226|-1.0967768|-1.1564106|-1.2646908|-1.5482792|-1.6078139|-1.8060249,0.056259446|0.020310583|0.066404768|0.050275465|0.077621939|0.022502021|0.027028451|0.059031714,0.034627529|0.0059670918|0.025787262|0.035276316|0.072266437|0.021703055|0.033660027|0.044982293,0.0066318559|0.0062250605|0.011262468|0.0034763726|0.00074260233|8.3559313e-06|0.0011464135|0.0010464829,-1.0530539|-0.8419325|0.53305637|1.0236382|1.2505024|0.38106238|-2.2472745|-0.32516161
0_0_0_10_14_32,-18.0,42,0,9,17,492,492,492,492,492,492,492,492,492,0,0.625,8,0,1,1,26,1.6769789524766299,0.0004049168144107509,0.00012147504432322528,0.12,1,-12.926363865886854,-0.009535103393185867,-0.023690773067331694,-0.023690773067331694,0.0,0.931349144525084,0.02463998842136328,0.08559053528479207,0.9183853476136654,40,1,0.7145745460315767,1.0037274358655934,492|934|121|552|551|207|836|828,0.71457455|0.86998593|0.57227652|0.54522252|0.53097828|0.54369885|0.98324326|0.64938802,0|-0.5680169|-0.62205914|-0.8517796|-1.1440129|-1.2464774|-1.4205958|-1.5173471,0.066947911|0.066904085|0.035344275|0.032032738|0.025267735|0.026260945|0.048362151|0.044507858,0.037509364|0.0072441552|0.030687142|0.028286361|0.023649659|0.02305756|0.013695465|0.032052253,0.009335231|0.03120709|0.00019327533|0.0010894785|0.00014390859|0.0010927082|0.010897712|0.0022168256,1.0037274|0.32956589|0.4116523|-1.329149|1.1597805|-1.3589671|-0.23376206|0.9181037
