dataset,snr_db,seed,bank_kind,pattern_count,symbol_count,noise_mode,covariance_source,white_effective_replicas,empirical_effective_replicas,cross_validated_effective_replicas,savaux_ser,savaux_mean_gt_rank,savaux_mean_gt_margin_db,savaux_mean_gt_floor_db,plain_coherent_ser,plain_coherent_mean_gt_rank,plain_coherent_mean_gt_margin_db,plain_coherent_mean_gt_floor_db,plain_coherent_fix_vs_savaux,plain_coherent_break_vs_savaux,plain_coherent_changes_vs_savaux,lora_coherent_ser,lora_coherent_mean_gt_rank,lora_coherent_mean_gt_margin_db,lora_coherent_mean_gt_floor_db,lora_coherent_fix_vs_savaux,lora_coherent_break_vs_savaux,lora_coherent_changes_vs_savaux,lora_mean_power_ser,lora_mean_power_mean_gt_rank,lora_mean_power_mean_gt_margin_db,lora_mean_power_mean_gt_floor_db,lora_mean_power_fix_vs_savaux,lora_mean_power_break_vs_savaux,lora_mean_power_changes_vs_savaux,lora_best_power_ser,lora_best_power_mean_gt_rank,lora_best_power_mean_gt_margin_db,lora_best_power_mean_gt_floor_db,lora_best_power_fix_vs_savaux,lora_best_power_break_vs_savaux,lora_best_power_changes_vs_savaux,lora_stable_power_ser,lora_stable_power_mean_gt_rank,lora_stable_power_mean_gt_margin_db,lora_stable_power_mean_gt_floor_db,lora_stable_power_fix_vs_savaux,lora_stable_power_break_vs_savaux,lora_stable_power_changes_vs_savaux,lora_adaptive_gls_ser,lora_adaptive_gls_mean_gt_rank,lora_adaptive_gls_mean_gt_margin_db,lora_adaptive_gls_mean_gt_floor_db,lora_adaptive_gls_fix_vs_savaux,lora_adaptive_gls_break_vs_savaux,lora_adaptive_gls_changes_vs_savaux,lora_offpacket_gls_ser,lora_offpacket_gls_mean_gt_rank,lora_offpacket_gls_mean_gt_margin_db,lora_offpacket_gls_mean_gt_floor_db,lora_offpacket_gls_fix_vs_savaux,lora_offpacket_gls_break_vs_savaux,lora_offpacket_gls_changes_vs_savaux
0_0_0_10_14_16,-23.0,42,multiscale_only_diverse16,16,70,offpacket_bootstrap,offpacket,4.0,4.234518800075277,4.598837183518454,0.35714285714285715,10.342857142857143,7.415727515308537,25.87564368641081,0.5571428571428572,80.18571428571428,-0.4866197985207496,21.497964079521463,0,14,33,0.34285714285714286,11.542857142857143,7.465832139201255,25.700995047028464,1,0,6,0.35714285714285715,23.6,4.243064560639942,19.443245466476238,1,1,15,0.4142857142857143,52.042857142857144,1.0673880510705467,16.24149003136157,0,4,21,0.34285714285714286,10.471428571428572,7.41997668632964,32.23415838749155,1,0,4,0.2714285714285714,5.885714285714286,9.04338977737939,28.75987342869458,6,0,10,0.35714285714285715,10.728571428571428,7.344710195316687,25.57536141194632,0,0,7
0_0_0_10_14_16,-24.0,42,multiscale_only_diverse16,16,70,offpacket_bootstrap,offpacket,4.0,4.234204101486241,4.598597575837199,0.35714285714285715,18.02857142857143,6.879345797656466,25.328419525584966,0.5714285714285714,92.52857142857142,-0.8239203169466696,21.10628157851233,0,15,34,0.35714285714285715,19.985714285714284,6.935973846029865,25.1542816943285,0,0,5,0.4,36.68571428571428,3.871942822085072,19.057853982850265,0,3,17,0.44285714285714284,68.32857142857142,0.7925283289316564,15.950141179338155,0,6,23,0.35714285714285715,17.97142857142857,6.731854321308068,31.521313997032635,0,0,3,0.3,9.385714285714286,8.606811824805547,28.262075915051582,6,2,12,0.38571428571428573,19.0,6.813505472502351,25.030132785640273,0,2,9
0_0_0_10_14_16,-25.0,42,multiscale_only_diverse16,16,70,offpacket_bootstrap,offpacket,4.0,4.233930411629928,4.598404280329941,0.4142857142857143,29.857142857142858,6.343521232111166,24.779625850329843,0.5857142857142857,105.64285714285714,-1.1446399424591258,20.736940580218434,1,13,36,0.38571428571428573,30.928571428571427,6.40720900401018,24.61436951407675,2,0,8,0.4,53.57142857142857,3.522463315997123,18.697397260568643,1,0,16,0.45714285714285713,86.65714285714286,0.5326140312784932,15.671027173789385,0,3,23,0.4,29.7,6.020199858707168,30.793472662862243,1,0,6,0.3142857142857143,15.871428571428572,8.175080354896298,27.766518108929713,7,0,14,0.4,31.6,6.283668174022914,24.487617554048494,1,0,8
