file_name,target_snr_db,mode,cfo_correction_mode,tau_source,phase_sign,frame_index,packet_index,event_index,payload_symbol_index,frame_symbol_index,start_sample,header_start_sample,sf,os_factor,cfo_int,cfo_frac,cfo_common_phase_rad,sto_frac,sfo_hat,sfo_cum_before,tau_chips,wrap_cut_chip,phase_jump_correction_rad,phase_jump_correction_pi,gt_raw_fft_bin,gt_signed_fft_bin,argmax_bin,is_argmax_correct,gt_bin_rank,gt_bin_real,gt_bin_imag,gt_bin_amp,gt_bin_power,gt_bin_phase,gt_peak_energy_ratio,selected_peak_amp,selected_peak_power,selected_peak_margin_db,total_fft_energy,gt_bin_phase_unwrap,phase_linear_fit,phase_linear_residual,packet_phase_slope_pi_per_symbol,packet_phase_linear_r2,packet_phase_linear_rmse_pi,packet_residual_quad_r2
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,-27.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,0,8,2550960,2518192,10,4,-24,-0.42916033761813344,-1227.9435304004523,-0.04216817378983262,-0.006261318519996445,-0.0922587219498042,-0.09225872194980422,802,-0.5796786462141766,-0.18451744389960845,222,222,152,0,2,13.823736190795898,-6.664773464202881,15.346494309837123,235.514892578125,-0.4492458966310485,0.006156068037170926,17.75202178955078,315.13421630859375,1.2647718553488676,38257.35699411761,-0.4492458966310485,-1.9233196600239097,1.4740737633928611,-0.1039613884624585,0.879183802597768,0.38921977661818985,0.2649978632420874
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,-27.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,1,9,2555056,2518192,10,4,-24,-0.42916033761813344,-1381.436471700509,-0.04216817378983262,-0.006261318519996445,-0.09852004046980065,-0.09852004046980067,198,-0.6190196707425898,-0.19704008093960135,826,-198,281,0,660,3.6985721588134766,-1.5720152854919434,4.018789378876492,16.150667190551758,-0.40189861331700205,0.0004267108135066502,15.874532699584961,252.00079345703125,0.0705292833330738,37849.210002033506,-0.40189861331700205,-2.249923994274564,1.8480253809575617,-0.1039613884624585,0.879183802597768,0.38921977661818985,0.2649978632420874
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,-27.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,2,10,2559152,2518192,10,4,-24,-0.42916033761813344,-1534.9294130005655,-0.04216817378983262,-0.006261318519996445,-0.1047813589897971,-0.10478135898979712,102,-0.6583606952710029,-0.20956271797959425,922,-102,637,0,769,2.716616630554199,-1.5772590637207031,3.1412978323445806,9.867752075195312,-0.5260302896375139,0.00024939503889713705,17.747156143188477,314.9615478515625,0.48714874568815575,39566.75368857384,-0.5260302896375139,-2.5765283285252183,2.0504980388877043,-0.1039613884624585,0.879183802597768,0.38921977661818985,0.2649978632420874
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,-27.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,3,11,2563248,2518192,10,4,-24,-0.42916033761813344,-1688.422354300622,-0.04216817378983262,-0.006261318519996445,-0.11104267750979355,-0.11104267750979357,306,-0.6977017197994161,-0.22208535501958715,718,-306,221,0,4,2.2881555557250977,-14.945317268371582,15.119463088994975,228.5981903076172,-1.4188741850341013,0.006263408397789646,16.854108810424805,284.06097412109375,0.588143128754493,36497.41096050665,-1.4188741850341013,-2.9031326627758727,1.4842584777417713,-0.1039613884624585,0.879183802597768,0.38921977661818985,0.2649978632420874
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,-27.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,4,12,2567344,2518192,10,4,-24,-0.42916033761813344,-1841.9152956006785,-0.04216817378983262,-0.006261318519996445,-0.11730399602979,-0.11730399602979003,917,-0.7370427443278292,-0.23460799205958005,107,107,989,0,147,6.39601993560791,-5.799901485443115,8.634114213834508,74.54792785644531,-0.7365585244412192,0.0019156869299633806,16.99392318725586,288.7934265136719,1.1664669729130885,38914.46284381673,-0.7365585244412192,-3.229736997026527,2.493178472585308,-0.1039613884624585,0.879183802597768,0.38921977661818985,0.2649978632420874
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,-27.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,5,13,2571440,2518192,10,4,-24,-0.42916033761813344,-1995.4082369007351,-0.04216817378983262,-0.006261318519996445,-0.12356531454978645,-0.12356531454978648,556,-0.7763837688562424,-0.24713062909957298,468,468,880,0,839,-2.3431785106658936,1.0862665176391602,2.582723461811261,6.670460224151611,2.7074976030383913,0.0001760889874798573,16.797204971313477,282.1460266113281,1.277968465803043,37881.18904888723,-3.575687704141195,-3.5563413312771814,-0.019346372864013528,-0.1039613884624585,0.879183802597768,0.38921977661818985,0.2649978632420874
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,-27.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,6,14,2575536,2518192,10,4,-24,-0.42916033761813344,-2148.9011782007915,-0.04216817378983262,-0.006261318519996445,-0.1298266330697829,-0.12982663306978293,935,-0.8157247933846554,-0.25965326613956585,89,89,921,0,862,-2.3884329795837402,0.4827263057231903,2.436726653566301,5.937636375427246,2.9421690265261624,0.00015957423996543015,16.707435607910156,279.1383972167969,0.9127946987457831,37209.24114514701,-3.341016280653424,-3.882945665527836,0.541929384874412,-0.1039613884624585,0.879183802597768,0.38921977661818985,0.2649978632420874
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,-27.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,7,15,2579633,2518192,10,4,-24,-0.42916033761813344,-2302.4315933634703,-0.04216817378983262,-0.006261318519996445,0.11391204841022065,0.11391204841022062,312,0.715730508881828,0.22782409682044125,713,-311,713,1,1,18.361125946044922,-1.1812328100204468,18.399083046662756,338.52630615234375,-0.06424481958681605,0.00906458881023228,18.39908218383789,338.52630615234375,0.9710355954344987,37346.01902407408,-6.347430126766402,-4.20954999977849,-2.1378801269879117,-0.1039613884624585,0.879183802597768,0.38921977661818985,0.2649978632420874
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,-27.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,8,16,2583729,2518192,10,4,-24,-0.42916033761813344,-2455.9245346635266,-0.04216817378983262,-0.006261318519996445,0.1076507298902242,0.10765072989022417,160,0.6763894843534148,0.21530145978044835,865,-159,575,0,5,12.99596881866455,-7.868312358856201,15.192285704008812,230.80557250976562,-0.544411760055455,0.005927299418785176,19.04800796508789,362.82659912109375,0.7949249515500812,38939.41510332376,-6.8275970672350415,-4.536154334029145,-2.291442733205897,-0.1039613884624585,0.879183802597768,0.38921977661818985,0.2649978632420874
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,-27.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,9,17,2587825,2518192,10,4,-24,-0.42916033761813344,-2609.4174759635835,-0.04216817378983262,-0.006261318519996445,0.10138941137022775,0.10138941137022772,533,0.6370484598250017,0.20277882274045544,492,492,83,0,100,8.429391860961914,-4.209284782409668,9.421927909142404,88.77273559570312,-0.46313392663887243,0.0022404959894598824,16.698434829711914,278.8377380371094,0.1457227176175895,39621.91229679622,-6.7463192338184585,-4.862758668279799,-1.8835605655386596,-0.1039613884624585,0.879183802597768,0.38921977661818985,0.2649978632420874
