file_name,target_snr_db,mode,cfo_correction_mode,tau_source,phase_sign,frame_index,packet_index,event_index,payload_symbol_index,frame_symbol_index,start_sample,header_start_sample,sf,os_factor,cfo_int,cfo_frac,cfo_common_phase_rad,sto_frac,sfo_hat,sfo_cum_before,tau_chips,wrap_cut_chip,phase_jump_correction_rad,phase_jump_correction_pi,gt_raw_fft_bin,gt_signed_fft_bin,argmax_bin,is_argmax_correct,gt_bin_rank,gt_bin_real,gt_bin_imag,gt_bin_amp,gt_bin_power,gt_bin_phase,gt_peak_energy_ratio,selected_peak_amp,selected_peak_power,selected_peak_margin_db,total_fft_energy,gt_bin_phase_unwrap,phase_linear_fit,phase_linear_residual,packet_phase_slope_pi_per_symbol,packet_phase_linear_r2,packet_phase_linear_rmse_pi,packet_residual_quad_r2
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,-23.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,0,8,2550960,2518192,10,4,-24,-0.42916033761813344,-1227.9435304004523,-0.04216817378983262,-0.006261318519996445,-0.0922587219498042,-0.09225872194980422,802,-0.5796786462141766,-0.18451744389960845,222,222,222,1,1,10.986808776855469,-5.447025775909424,12.262954656305714,150.3800506591797,-0.4602648703058457,0.00982056014246777,12.262954711914062,150.3800506591797,0.8085468718713757,15312.777324063238,-0.4602648703058457,0.4024371887697156,-0.8627020590755613,-0.05201841479009448,0.8212012319747818,0.24514027229181037,0.7201660197668684
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,-23.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,1,9,2555056,2518192,10,4,-24,-0.42916033761813344,-1381.436471700509,-0.04216817378983262,-0.006261318519996445,-0.09852004046980065,-0.09852004046980067,198,-0.6190196707425898,-0.19704008093960135,826,-198,281,0,204,3.875216484069824,-2.94307279586792,4.8661052475449305,23.678977966308594,-0.6495282130840326,0.0015690914756814871,10.05118179321289,101.02625274658203,0.10739107456361555,15090.884332300862,-0.6495282130840326,0.23901651901376816,-0.8885447320978008,-0.05201841479009448,0.8212012319747818,0.24514027229181037,0.7201660197668684
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,-23.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,2,10,2559152,2518192,10,4,-24,-0.42916033761813344,-1534.9294130005655,-0.04216817378983262,-0.006261318519996445,-0.1047813589897971,-0.10478135898979712,102,-0.6583606952710029,-0.20956271797959425,922,-102,637,0,266,3.017606019973755,-3.405651569366455,4.550209742826153,20.704410552978516,-0.8457374062882985,0.0013112059916017067,11.194642066955566,125.32000732421875,0.5109072110398275,15790.356881825253,-0.8457374062882985,0.0755958492578207,-0.9213332555461192,-0.05201841479009448,0.8212012319747818,0.24514027229181037,0.7201660197668684
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,-23.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,3,11,2563248,2518192,10,4,-24,-0.42916033761813344,-1688.422354300622,-0.04216817378983262,-0.006261318519996445,-0.11104267750979355,-0.11104267750979357,306,-0.6977017197994161,-0.22208535501958715,718,-306,718,1,1,2.880214214324951,-11.722764015197754,12.07140547228925,145.7188262939453,-1.3298743423344481,0.009987101086643642,12.071405410766602,145.7188262939453,1.106915772665224,14590.703050840646,-1.3298743423344481,-0.08782482049812673,-1.2420495218363214,-0.05201841479009448,0.8212012319747818,0.24514027229181037,0.7201660197668684
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,-23.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,4,12,2567344,2518192,10,4,-24,-0.42916033761813344,-1841.9152956006785,-0.04216817378983262,-0.006261318519996445,-0.11730399602979,-0.11730399602979003,917,-0.7370427443278292,-0.23460799205958005,107,107,989,0,16,6.1558308601379395,-5.3256449699401855,8.13982480920049,66.25675201416016,-0.7132172328912453,0.0042601604880924205,10.761728286743164,115.8147964477539,1.2354242711152996,15552.64225358516,-0.7132172328912453,-0.2512454902540742,-0.46197174263717106,-0.05201841479009448,0.8212012319747818,0.24514027229181037,0.7201660197668684
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,-23.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,5,13,2571440,2518192,10,4,-24,-0.42916033761813344,-1995.4082369007351,-0.04216817378983262,-0.006261318519996445,-0.12356531454978645,-0.12356531454978648,556,-0.7763837688562424,-0.24713062909957298,468,468,880,0,855,-0.044623833149671555,-1.577643632888794,1.5782746018610074,2.4909508228302,-1.5990739032572097,0.00016508209443942244,10.622795104980469,112.8437728881836,1.2218282954847335,15089.164159740321,-1.5990739032572097,-0.4146661600100217,-1.184407743247188,-0.05201841479009448,0.8212012319747818,0.24514027229181037,0.7201660197668684
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,-23.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,6,14,2575536,2518192,10,4,-24,-0.42916033761813344,-2148.9011782007915,-0.04216817378983262,-0.006261318519996445,-0.1298266330697829,-0.12982663306978293,935,-0.8157247933846554,-0.25965326613956585,89,89,921,0,836,0.3729805052280426,-1.6327283382415771,1.6747884295567808,2.8049163818359375,-1.346210039568482,0.00018925911234790848,10.594647407531738,112.24655151367188,0.9639344296949043,14820.509020880098,-1.346210039568482,-0.5780868297659691,-0.7681232098025128,-0.05201841479009448,0.8212012319747818,0.24514027229181037,0.7201660197668684
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,-23.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,7,15,2579633,2518192,10,4,-24,-0.42916033761813344,-2302.4315933634703,-0.04216817378983262,-0.006261318519996445,0.11391204841022065,0.11391204841022062,312,0.715730508881828,0.22782409682044125,713,-311,713,1,1,14.167989730834961,-1.5476953983306885,14.252273294427766,203.12730407714844,-0.10880744891310554,0.013582011021463121,14.252273559570312,203.12730407714844,2.761077557395215,14955.61325610429,-0.10880744891310554,-0.7415074995219166,0.632700050608811,-0.05201841479009448,0.8212012319747818,0.24514027229181037,0.7201660197668684
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,-23.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,8,16,2583729,2518192,10,4,-24,-0.42916033761813344,-2455.9245346635266,-0.04216817378983262,-0.006261318519996445,0.1076507298902242,0.10765072989022417,160,0.6763894843534148,0.21530145978044835,865,-159,865,1,1,10.766196250915527,-5.872169494628906,12.263496902877167,150.39334106445312,-0.4993251608365469,0.009672660482584491,12.263497352600098,150.39334106445312,0.20786607413369212,15548.291117550805,-0.4993251608365469,-0.9049281692778641,0.40560300844131725,-0.05201841479009448,0.8212012319747818,0.24514027229181037,0.7201660197668684
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m23dB.bin,-23.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,9,17,2587825,2518192,10,4,-24,-0.42916033761813344,-2609.4174759635835,-0.04216817378983262,-0.006261318519996445,0.10138941137022775,0.10138941137022772,533,0.6370484598250017,0.20277882274045544,492,492,83,0,8,7.449918270111084,-4.38063907623291,8.642411755265636,74.69129180908203,-0.5315579330611238,0.004718444776492416,10.542548179626465,111.14530181884766,0.14109023244636854,15829.642042479478,-0.5315579330611238,-1.0683488390338116,0.5367909059726879,-0.05201841479009448,0.8212012319747818,0.24514027229181037,0.7201660197668684
