dataset,snr_db,seed,packet_index,payload_symbol_index,gt_bin,raw_fft_bin,is_gt,is_savaux,savaux_ok,candidate_rank,gt_savaux_rank,savaux_margin_db,distance_to_gt,distance_to_savaux,savaux_power,log_savaux_power,best_pattern_power,mean_pattern_power,coherent_pattern_power,whitened_pattern_power,stable_pattern_power,hybrid_mean_power,pattern_consistency,mean_gain_vs_savaux,coherent_gain_vs_savaux,whitened_gain_vs_savaux,stable_gain_vs_savaux,hybrid_gain_vs_savaux
0_0_0_10_14_8,-22.0,1,0,1,826,39,0,0,1,12,1,4.199748133091246,237,237,0.369282906131275,-0.9961922454105163,0.1076212926594149,0.037732218665894754,0.026799161675262598,0.0965527511301201,0.26228174899951073,0.06673813378053028,0.7102461138731213,0.10217699774189241,0.07257081557340177,0.26146011506906014,0.7102461138731213,0.18072359340891286
0_0_0_10_14_8,-22.0,1,0,1,826,393,0,0,1,13,1,4.199748133091246,433,433,0.3609432096214391,-1.0190346470924476,0.1599413308956128,0.030707220695229895,0.01581730066041634,0.061800813872353554,0.18592197986856066,0.056857806571259134,0.515100367350192,0.08507493665675533,0.04382213112418899,0.1712203255940758,0.515100367350192,0.1575256302255753
0_0_0_10_14_8,-22.0,1,0,1,826,253,0,0,1,14,1,4.199748133091246,451,451,0.345964203080257,-1.0614199685823116,0.15315705278713265,0.0449837491533298,0.027019801027950218,0.09845141843901688,0.20780579889326442,0.0749116784227533,0.6006569380389263,0.13002428792580728,0.07809999065620714,0.2845711133188484,0.6006569380389263,0.21653014316448005
0_0_0_10_14_8,-22.0,1,0,1,826,442,0,0,1,15,1,4.199748133091246,384,384,0.34354903271463755,-1.0684254330682137,0.08560188690379836,0.0326310401966482,0.018666523451096564,0.0706528748474354,0.19652655989887935,0.05877875340480263,0.5720480664607791,0.09498219202891062,0.05433437929834475,0.20565586894294027,0.5720480664607791,0.17109276349971878
0_0_0_10_14_8,-22.0,1,0,1,826,340,0,0,1,16,1,4.199748133091246,486,486,0.34286050794349876,-1.0704315969143738,0.10955358457715422,0.041338924900455175,0.026244137622634032,0.09702001371596877,0.21766599826925626,0.07015340409003862,0.6348529306417706,0.12057068091163059,0.07654465012622247,0.2829722626787832,0.6348529306417706,0.20461208702869754
0_0_0_10_14_8,-22.0,1,0,2,922,922,1,1,1,1,1,7.227272443395747,0,0,2.4103591809771387,0.8797757741473916,0.34642902208480775,0.15241410107824369,0.13857834846040779,0.5111562180338635,2.19155309209033,0.30394101032139237,0.9092226210045149,0.06323294149731506,0.05749282080201396,0.21206640988113862,0.9092226210045149,0.12609780845947505
0_0_0_10_14_8,-22.0,1,0,2,922,974,0,0,1,2,1,7.227272443395747,52,52,0.4564093362251356,-0.7843652049695783,0.12166614374513043,0.04043638352346963,0.02633744353623387,0.0948728572270042,0.29727324935630295,0.07411700476375165,0.6513303426590409,0.08859674926440012,0.05770575105685886,0.20786791526150056,0.6513303426590409,0.1623915176160891
0_0_0_10_14_8,-22.0,1,0,2,922,440,0,0,1,3,1,7.227272443395747,482,482,0.4468481900241841,-0.8055363616850743,0.13624891577240744,0.04440740844751066,0.028423330572758712,0.10437450337696275,0.2860088950227461,0.07909182060368573,0.6400583048289105,0.0993791838904109,0.06360847197617696,0.23357933568291694,0.6400583048289105,0.17699930842151373
0_0_0_10_14_8,-22.0,1,0,2,922,366,0,0,1,4,1,7.227272443395747,468,468,0.44309279262257917,-0.8139760667122345,0.11741899637096773,0.03451453571107571,0.0216924456851299,0.07872456913517206,0.27848459031576683,0.06533188639260346,0.6285017381290977,0.0778945996995143,0.04895689130201503,0.17767061537881673,0.6285017381290977,0.1474451570424264
0_0_0_10_14_8,-22.0,1,0,2,922,431,0,0,1,5,1,7.227272443395747,491,491,0.43503790346426285,-0.8323221172888301,0.09764391372815634,0.03806616799835989,0.02772756097429082,0.0995786445814435,0.31688348548644857,0.06999002429856621,0.7284043136542002,0.08750080784969332,0.06373596588594392,0.22889647956760992,0.7284043136542001,0.16088258917493542
0_0_0_10_14_8,-22.0,1,0,2,922,35,0,0,1,6,1,7.227272443395747,137,137,0.41569011001280387,-0.8778152241713325,0.12034931442714261,0.04064504604155956,0.02665208311224998,0.10106773089888511,0.27257952542785413,0.0726855595169356,0.6557277136553917,0.09777727461523593,0.06411526873090403,0.24313239229043018,0.6557277136553917,0.17485515716189826
0_0_0_10_14_8,-22.0,1,0,2,922,598,0,0,1,7,1,7.227272443395747,324,324,0.41387507109024924,-0.8821911113473014,0.10404413695563158,0.04170342132688653,0.02997355574452302,0.11272578979769776,0.29746498296517965,0.07401948879642474,0.7187313364431044,0.10076330815728865,0.07242174713631644,0.2723667059742211,0.7187313364431044,0.17884500412513155
0_0_0_10_14_8,-22.0,1,0,2,922,450,0,0,1,8,1,7.227272443395747,472,472,0.3825082537112543,-0.9610050476182788,0.1602005443594567,0.04353655642718367,0.02491200722532168,0.08851942558154009,0.21887464609511767,0.07495502597080926,0.5722089496671111,0.11381860653926779,0.06512802530040859,0.2314183412323467,0.5722089496671111,0.1959566237945571
0_0_0_10_14_8,-22.0,1,0,2,922,675,0,0,1,9,1,7.227272443395747,247,247,0.3802618355567553,-0.9668952226025929,0.135376105121359,0.05315872848028915,0.03440211073545509,0.127663900572133,0.24608959147962964,0.0869363942083377,0.6471582695626577,0.13979506621393523,0.09046953314440746,0.33572630391691977,0.6471582695626577,0.22862245452807783
0_0_0_10_14_8,-22.0,1,0,2,922,268,0,0,1,10,1,7.227272443395747,370,370,0.37487060860081556,-0.9811743562841696,0.08798699123992583,0.028019582005809018,0.01753113449233126,0.06785180631211672,0.23454693418483122,0.05358788133361036,0.6256743761807976,0.07474467553055335,0.04676582823541509,0.1810006032891454,0.6256743761807976,0.14295034100865964
0_0_0_10_14_8,-22.0,1,0,2,922,738,0,0,1,11,1,7.227272443395747,184,184,0.37422640255330464,-0.9828943103000805,0.08704891118746005,0.03283379912501465,0.020131730301115747,0.07591121615794905,0.22945334407008075,0.060328768326533826,0.6131404478800705,0.08773779428974901,0.0537955904868262,0.20284837103960426,0.6131404478800705,0.16120927843390373
0_0_0_10_14_8,-22.0,1,0,2,922,1006,0,0,1,12,1,7.227272443395747,84,84,0.366131626597749,-1.0047623747211458,0.12086359972143271,0.03410034636415697,0.01934246594540588,0.07265348814942613,0.20767790577185538,0.06172745960461018,0.5672219788869017,0.09313684993845496,0.05282926832938283,0.19843543379345094,0.5672219788869017,0.16859362895854701
0_0_0_10_14_8,-22.0,1,0,2,922,506,0,0,1,13,1,7.227272443395747,416,416,0.36328981895081824,-1.0125543639549266,0.12382321686848737,0.0292610747382583,0.013985454768803097,0.050316537184631034,0.1736359096974767,0.05492638438270071,0.47795424104902684,0.08054471447277092,0.0384966878763438,0.13850246981857434,0.47795424104902684,0.151191642367871
0_0_0_10_14_8,-22.0,1,0,2,922,522,0,0,1,14,1,7.227272443395747,400,400,0.35292789624924126,-1.0414915028299019,0.12316716365374931,0.04135281034610162,0.027344431796825705,0.10286094656181721,0.23337259807529212,0.07068060676115152,0.6612472421575937,0.11717070479715735,0.07747880540878183,0.29145031507845376,0.6612472421575937,0.20026925474668675
0_0_0_10_14_8,-22.0,1,0,2,922,478,0,0,1,15,1,7.227272443395747,444,444,0.34166458527602117,-1.0739257679713536,0.12053594511825358,0.03646875404688969,0.023384522980022658,0.0864108442019957,0.21908243247285938,0.06380293918974159,0.6412207817672085,0.1067384669600088,0.06844292322873019,0.25291132861249527,0.6412207817672085,0.18674144742920018
0_0_0_10_14_8,-22.0,1,0,2,922,430,0,0,1,16,1,7.227272443395747,492,492,0.33972403436183995,-1.0796216545908601,0.09343212718950014,0.03569172243908553,0.024470605242102976,0.09219707617543946,0.23291822775746684,0.06269128885063067,0.6856100958385114,0.10506092836831876,0.072030833167486,0.2713881469959243,0.6856100958385114,0.1845359247790464
0_0_0_10_14_8,-22.0,1,0,3,718,718,1,1,1,1,1,4.037795179144057,0,0,1.2733978695985257,0.24168881559681715,0.2635504642587925,0.1036229587143538,0.08938197673070099,0.3174170394707728,1.098393832424064,0.19401397829001304,0.862569239864021,0.08137516261671132,0.07019171216210779,0.249267763869314,0.862569239864021,0.15235927664240664
0_0_0_10_14_8,-22.0,1,0,3,718,198,0,0,1,2,1,4.037795179144057,504,504,0.502556160447515,-0.6880478832092156,0.1093625044821556,0.05140623780333872,0.034409052516422324,0.1271970530369479,0.3363887741298003,0.09089877195969207,0.6693555877023845,0.10228953866083865,0.06846807426613143,0.253100176751752,0.6693555877023845,0.18087286379844342
0_0_0_10_14_8,-22.0,1,0,3,718,501,0,0,1,3,1,4.037795179144057,217,217,0.4797917944032726,-0.7344030308418509,0.15374305363357252,0.04452025899598211,0.024994517085834552,0.08824295066235155,0.26936420571897596,0.08066431788751535,0.5614189505970815,0.09279078866147121,0.05209450719539873,0.1839192576690504,0.5614189505970815,0.1681235878321748
0_0_0_10_14_8,-22.0,1,0,3,718,627,0,0,1,4,1,4.037795179144057,91,91,0.47722532543411944,-0.7397665192652465,0.10869862410649242,0.03854112561803363,0.026134793178571245,0.09112631627891289,0.323607185306525,0.07229764758063771,0.6781014503204498,0.08076085564606986,0.05476405334272045,0.19095029417396836,0.6781014503204497,0.15149583169097414
0_0_0_10_14_8,-22.0,1,0,3,718,903,0,0,1,5,1,4.037795179144057,185,185,0.4649960973713405,-0.7657262661798054,0.11625945057874322,0.044859754868260535,0.028767647557762222,0.10643232115676804,0.29819253101576976,0.08049242267467271,0.6412796423485607,0.0964734007916545,0.061866427955821555,0.22888863317012403,0.6412796423485607,0.17310343706044568
0_0_0_10_14_8,-22.0,1,0,3,718,975,0,0,1,6,1,4.037795179144057,257,257,0.42313466284896606,-0.8600647987102608,0.13201238720436345,0.044490687070971285,0.029508318481513654,0.10711115055877404,0.2806428314311625,0.07813065864133048,0.6632470843716609,0.10514545599128053,0.06973741712114559,0.25313726329484465,0.6632470843716609,0.18464726599157982
0_0_0_10_14_8,-22.0,1,0,3,718,337,0,0,1,7,1,4.037795179144057,381,381,0.41441146865892975,-0.8808959130845636,0.08618167109050201,0.031035776227722495,0.01664909739485555,0.06300064971177131,0.22231043466168085,0.059327343226040725,0.5364485577126908,0.07489120976346737,0.04017528146297066,0.15202438753842093,0.5364485577126908,0.14316047627260167
0_0_0_10_14_8,-22.0,1,0,3,718,398,0,0,1,8,1,4.037795179144057,320,320,0.3999328962656854,-0.9164585052831129,0.1152746123584312,0.0334321705445087,0.021555018127523043,0.07988044485683549,0.25785226290715924,0.06217563254129152,0.6447388182237991,0.08359445011069776,0.0538965869744396,0.1997346194891878,0.6447388182237991,0.15546516208555822
0_0_0_10_14_8,-22.0,1,0,3,718,308,0,0,1,9,1,4.037795179144057,410,410,0.39909298488409206,-0.9185608444207142,0.07441440701390908,0.031896273622538565,0.02234418931011641,0.08249880786645694,0.279575266757442,0.05998925723514957,0.7005266375169149,0.07992191000751905,0.05598742688149679,0.2067157554533737,0.700526637516915,0.15031398573084956
0_0_0_10_14_8,-22.0,1,0,3,718,994,0,0,1,10,1,4.037795179144057,276,276,0.39022925093877703,-0.9410208896387217,0.15727123205505494,0.045845142721951435,0.03216133286735239,0.11498440231186037,0.2737540356267732,0.07830688563811275,0.7015210545293602,0.11748258904646815,0.08241650975671778,0.294658593724693,0.7015210545293602,0.20066892845610462
0_0_0_10_14_8,-22.0,1,0,3,718,384,0,0,1,11,1,4.037795179144057,334,334,0.386249970361078,-0.9512705275052579,0.15497704005995952,0.04414292656596927,0.029947208726304842,0.10993995899362854,0.2620376441431863,0.07592118124598986,0.6784146647266425,0.11428590279166402,0.0775332324253884,0.28463421988318444,0.6784146647266425,0.1965597076292756
0_0_0_10_14_8,-22.0,1,0,3,718,654,0,0,1,12,1,4.037795179144057,64,64,0.38508870961828734,-0.954281556642764,0.10312146228317033,0.029842142660189374,0.017832428235680195,0.06112603062768501,0.23011306047403035,0.05656042942151889,0.5975585747557388,0.07749420306237982,0.0463073255337875,0.15873233647456234,0.5975585747557388,0.1468763638320725
0_0_0_10_14_8,-22.0,1,0,3,718,562,0,0,1,13,1,4.037795179144057,156,156,0.38507924075616984,-0.9543061457265175,0.13477119225506387,0.046103393889392635,0.03197173553011124,0.11948455371096323,0.2670443671268404,0.07837674072421436,0.6934790008478579,0.11972443333704676,0.08302638040765116,0.3102856271253018,0.6934790008478579,0.20353405852340428
0_0_0_10_14_8,-22.0,1,0,3,718,882,0,0,1,14,1,4.037795179144057,164,164,0.3794175914413387,-0.9691178560792076,0.13352168470714565,0.041874958424108155,0.025074726531275748,0.09277449030528746,0.22719526668400505,0.07265159567852342,0.5988000340757301,0.11036641254569346,0.06608741159317734,0.24451815729696133,0.5988000340757301,0.19148188517705036
0_0_0_10_14_8,-22.0,1,0,3,718,667,0,0,1,15,1,4.037795179144057,51,51,0.3715974173251766,-0.9899442222141394,0.09875857691439541,0.03656450625649019,0.024052077383663193,0.08853854739291774,0.2444362238718346,0.06528493209882258,0.6577985004075901,0.0983981711167099,0.06472616940342123,0.2382647006274525,0.6577985004075901,0.1756872600696608
0_0_0_10_14_8,-22.0,1,0,3,718,403,0,0,1,16,1,4.037795179144057,315,315,0.35086045287607703,-1.0473667047218647,0.08008647172889086,0.033702768548241904,0.016989265170971563,0.0627507097908308,0.17686562643619352,0.060538657845171526,0.5040910851775648,0.09605747319760095,0.04842171590359352,0.1788480556199766,0.5040910851775648,0.1725434067844449
0_0_0_10_14_8,-22.0,1,0,4,86,86,1,1,1,1,1,4.708203716031267,0,0,1.8432110458916782,0.6115091842812518,0.23962455146647507,0.1294805937936222,0.11932568710031766,0.4379689322352094,1.6986516517871675,0.2515053790268742,0.9215719792767528,0.07024729701041056,0.06473794054472598,0.23761192903623038,0.9215719792767528,0.1364495832354374
0_0_0_10_14_8,-22.0,1,0,4,86,19,0,0,1,2,1,4.708203716031267,67,67,0.6233826240885811,-0.47259478485002504,0.15588685695411406,0.05067957729671649,0.03742121762796692,0.13649538484052307,0.46029856770378563,0.09491031419812448,0.7383885111920898,0.08129770599687912,0.0600292920943678,0.21895923878225937,0.7383885111920898,0.15225049677457478
0_0_0_10_14_8,-22.0,1,0,4,86,665,0,0,1,3,1,4.708203716031267,445,445,0.5854289081299981,-0.5354105241021219,0.17532691826984956,0.04938731543095226,0.038032617727948276,0.14242227703572555,0.4508322364864581,0.09163895027546821,0.7700887848646312,0.08436091000136518,0.06496539067302583,0.24327851778050527,0.7700887848646312,0.15653301195560232
0_0_0_10_14_8,-22.0,1,0,4,86,248,0,0,1,4,1,4.708203716031267,162,162,0.5777516582844697,-0.5486111595860375,0.13190208042097923,0.041593458800557384,0.028101110488418343,0.10483319290118946,0.3903369340397638,0.0802978796900834,0.6756136974124827,0.07199193321930347,0.04863873618616616,0.18145026742540712,0.6756136974124827,0.13898338245971217
0_0_0_10_14_8,-22.0,1,0,4,86,639,0,0,1,5,1,4.708203716031267,471,471,0.4896967022214085,-0.7139690545799623,0.12917847329478765,0.050052209282091115,0.038560807988035926,0.14064965705235855,0.3772680722305417,0.08852159564343232,0.7704117069180629,0.10221063171354748,0.07874426724360761,0.28721789714803114,0.7704117069180629,0.1807682086521561
0_0_0_10_14_8,-22.0,1,0,4,86,925,0,0,1,6,1,4.708203716031267,185,185,0.4485514565178761,-0.8017318738126236,0.0905834915492963,0.03278573693070043,0.021842937621708882,0.08211538568169473,0.2988397517358264,0.063054600752193,0.6662329313469005,0.0730924768034809,0.04869661508018841,0.18306792785639342,0.6662329313469005,0.14057384016025393
0_0_0_10_14_8,-22.0,1,0,4,86,247,0,0,1,7,1,4.708203716031267,161,161,0.4246185293333191,-0.8565640911613435,0.14099963626186826,0.05050907556078045,0.036512751858162794,0.13351458209388856,0.30695455863706445,0.0860056139500875,0.7228948748868887,0.11895165206304878,0.08598953963570638,0.3144341870890934,0.7228948748868887,0.20254795306536047
0_0_0_10_14_8,-22.0,1,0,4,86,446,0,0,1,8,1,4.708203716031267,360,360,0.42335212475963147,-0.8595509999868012,0.1600087992021138,0.04593382621385968,0.026380455258736422,0.09737883428377277,0.24313719771384198,0.08003407007069711,0.5743143437673522,0.10850028505216487,0.06231327000830472,0.23001853206491402,0.5743143437673522,0.18904846672527845
0_0_0_10_14_8,-22.0,1,0,4,86,405,0,0,1,9,1,4.708203716031267,319,319,0.3914694576669717,-0.9378477802165391,0.10902827632585808,0.040762822134364635,0.02391204759686481,0.08685096159301024,0.22964151681146566,0.07175838468545682,0.5866141337821168,0.1041277201478183,0.06108279235721911,0.22185884464809388,0.5866141337821168,0.18330519349609808
0_0_0_10_14_8,-22.0,1,0,4,86,453,0,0,1,10,1,4.708203716031267,367,367,0.38786550186262403,-0.9470966441379789,0.12300039755851401,0.04055473999375689,0.02782529530259617,0.10306335068166361,0.26612110270411304,0.07131838572158673,0.6861169694807481,0.10455877049906014,0.07173954674744819,0.2657193026622075,0.6861169694807481,0.1838740114268956
0_0_0_10_14_8,-22.0,1,0,4,86,979,0,0,1,11,1,4.708203716031267,131,131,0.38081770710101637,-0.9654344774059422,0.12063688971528776,0.040292146870340696,0.02579411901167664,0.09242506660346198,0.24379086302666336,0.0706471407591401,0.6401773302048557,0.1058042893463794,0.06773350747798722,0.24270159942679645,0.6401773302048557,0.18551432730621456
0_0_0_10_14_8,-22.0,1,0,4,86,119,0,0,1,12,1,4.708203716031267,33,33,0.37713313329510356,-0.9751570151591236,0.10762871580748705,0.03165878151093107,0.02049525828756531,0.07732886504203605,0.24414840391166479,0.058815842048563445,0.6473798835400142,0.08394590322605873,0.0543448890541472,0.20504394394201067,0.6473798835400142,0.1559551173207063
