event_index,start_sample,end_sample,first_window_index,last_window_index,window_count,reference_bin,reference_signed_bin,bin_min,bin_max,mean_peak_power,mean_confidence_db,max_peak_share,sf,bw,samp_rate,os_factor,chirp_samples,win_chirps,hop_samples,min_periodic_peaks,bin_tol
0,589824,917504,18,26,9,1305,1305,1305,1305,1339.2649324435883,3.4114206645872462,0.147226035016921,12,125000.0,500000.0,4,16384,4,32768,6,2
1,3080192,3407872,94,102,9,15158,-1226,15158,15158,19532.606896804387,3.065288498381864,0.34922398179467673,12,125000.0,500000.0,4,16384,4,32768,6,2
2,5570560,5931008,170,179,10,363,363,363,363,11257.538779894156,3.7158018834684476,0.44855676771432446,12,125000.0,500000.0,4,16384,4,32768,6,2
3,8126464,8421376,248,255,8,1870,1870,1870,1871,13815.509206819348,0.18348928740329765,0.2024938120805336,12,125000.0,500000.0,4,16384,4,32768,6,2
4,10584064,10911744,323,331,9,15641,-743,15641,15642,27420.700628135768,0.5689556594623474,0.4151578388184473,12,125000.0,500000.0,4,16384,4,32768,6,2
5,13074432,13434880,399,408,10,762,762,762,762,98532.9268043463,3.529854188394789,0.5060148377811245,12,125000.0,500000.0,4,16384,4,32768,6,2
6,15564800,15892480,475,483,9,14628,-1756,14628,14628,28708.963594135097,1.7611981618853578,0.4194967532541788,12,125000.0,500000.0,4,16384,4,32768,6,2
7,18087936,18415616,552,560,9,16229,-155,16229,16229,62320.93178318834,3.215517233375989,0.6014341275617583,12,125000.0,500000.0,4,16384,4,32768,6,2
