dataset,snr_db,seed,packet_index,payload_symbol_index,frame_symbol_index,gt_bin,ordinary_fft_bin,savaux_bin,branch_gls_bin,savaux_dual_bin,proposed_bin,savaux_top_l_contains_gt,gls_top_l_contains_gt,phase_observations,phase_rmse_rad,phase_reliability,adaptive_consistency_weight,predicted_phase_rad,predicted_fractional_bin,frequency_rmse_bins,selected_pair_consistency,selected_pair_phase_residual_rad,gls_candidates,gls_candidate_consistency
collector_low4_cr47,,42,7,10,18,865,865,865,865,865,865,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,0.796196156250089,-0.19155821723984137,0.16160737498226221,0.9898917514068789,0.5837484552307075,865|4|122|759|957|669|925|735,0.98989175|0.95752432|0.93969404|0.50971496|0.96529563|0.23059168|0.8800658|0.78876711
collector_low4_cr47,,42,7,11,19,92,92,92,92,92,92,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,0.8648463508675812,-0.2040186825716032,0.16160737498226221,0.9682897248263358,-1.1469779358090368,92|814|794|792|1004|890|387|1008,0.96828972|0.90751231|0.76120439|0.92892727|0.81310968|0.94457187|0.99445687|0.73647059
collector_low4_cr47,,42,7,12,20,645,645,645,645,645,645,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,0.9334965454850734,-0.21647914790336506,0.16160737498226221,0.961418659419361,-0.42972510555179233,645|263|913|243|577|199|890|697,0.96141866|0.84662017|0.9456915|0.9245166|0.92184092|0.96001343|0.87390674|0.81401505
collector_low4_cr47,,42,7,13,21,426,426,426,426,426,426,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,1.0021467401025657,-0.22893961323512688,0.16160737498226221,0.9751341369164541,-0.3305083404343222,426|642|854|522|31|402|124|37,0.97513414|0.9089804|0.79027959|0.96901847|0.66340458|0.85584877|0.96834433|0.76260864
collector_low4_cr47,,42,7,14,22,765,765,765,765,765,765,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,1.0707969347200583,-0.2414000785668887,0.16160737498226221,0.9833891407191849,-0.2955047948452454,765|83|11|844|434|303|492|755,0.98338914|0.79771705|0.94002703|0.50790178|0.33941335|0.87688245|0.81880404|0.84213191
collector_low4_cr47,,42,7,15,23,1023,1023,1023,1023,1023,1023,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,1.1394471293375505,-0.25386054389865054,0.16160737498226221,0.9999829943411821,1.1417144576086393,1023|357|515|714|100|873|840|104,0.99998299|0.91568279|0.86946131|0.85974014|0.77563002|0.31008013|0.99218898|0.9561897
collector_low4_cr47,,42,7,16,24,597,597,597,597,597,597,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,1.2080973239550428,-0.26632100923041235,0.16160737498226221,0.9439465375432091,-0.47691352671632137,597|857|868|1001|978|87|821|211,0.94394654|0.94035174|0.95392814|0.96824775|0.90354246|0.96720331|0.85949633|0.89211108
collector_low4_cr47,,42,7,17,25,562,562,562,562,562,562,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,1.276747518572535,-0.27878147456217417,0.16160737498226221,0.962870219696841,-0.39374083482484357,562|210|355|420|993|108|388|979,0.96287022|0.68693204|0.77131501|0.92407663|0.79112881|0.89390927|0.53566201|0.52326992
collector_low4_cr47,,42,7,18,26,827,827,827,827,827,827,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,1.3453977131900272,-0.291241939893936,0.16160737498226221,0.9878824155646606,-0.3772270399354553,827|314|516|884|635|801|124|184,0.98788242|0.79169428|0.71308743|0.89052889|0.90953611|0.86832088|0.91726517|0.99228952
collector_low4_cr47,,42,7,19,27,890,890,890,890,890,890,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,1.4140479078075194,-0.3037024052256978,0.16160737498226221,0.9904276180092634,-0.5345513423554259,890|188|62|233|944|635|135|293,0.99042762|0.95282654|0.72271421|0.7917967|0.87659646|0.58479837|0.88233395|0.91967253
collector_low4_cr47,,42,7,20,28,174,174,174,174,174,174,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,1.482698102425012,-0.3161628705574595,0.16160737498226221,0.983866045984662,-0.4998284626566669,174|389|173|771|936|428|337|680,0.98386605|0.84216632|0.537543|0.90259214|0.88071866|0.74752148|0.47705344|0.93400848
collector_low4_cr47,,42,7,21,29,267,267,267,267,267,267,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,1.5513482970425043,-0.3286233358892213,0.16160737498226221,0.9876963790771859,-0.3126852712537256,267|1006|74|537|192|722|425|959,0.98769638|0.93994991|0.96454976|0.77137881|0.90876826|0.61021482|0.3928621|0.9593646
collector_low4_cr47,,42,7,22,30,917,909,917,917,917,917,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,1.6199984916599965,-0.34108380122098314,0.16160737498226221,0.9916968637360448,0.7677851085905272,917|433|475|594|758|676|838|787,0.99169686|0.14308329|0.91792803|0.86990446|0.8766969|0.41452794|0.75221453|0.52542642
collector_low4_cr47,,42,7,23,31,656,656,656,656,656,656,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,1.6886486862774888,-0.35354426655274496,0.16160737498226221,0.9512700596598669,-0.36849392713955903,656|328|207|755|282|45|287|283,0.95127006|0.99093631|0.79951796|0.72600046|0.32926222|0.77941101|0.90994152|0.9812342
collector_low4_cr47,,42,7,24,32,889,889,889,889,889,889,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,1.757298880894981,-0.3660047318845068,0.16160737498226221,0.9973857463162632,-0.2500088015554174,889|888|850|473|424|661|609|375,0.99738575|0.086038988|0.95598513|0.72959384|0.8875538|0.8046429|0.86720675|0.92078201
collector_low4_cr47,,42,7,25,33,66,66,66,66,66,66,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,1.8259490755124732,-0.3784651972162686,0.16160737498226221,0.9949727019368043,-1.2356569429080824,66|102|913|283|238|874|499|1,0.9949727|0.61770502|0.91422596|0.59428473|0.84611069|0.64249919|0.76595284|0.99609425
collector_low4_cr47,,42,7,26,34,586,586,586,586,586,586,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,1.8945992701299654,-0.3909256625480304,0.16160737498226221,0.9397172814334599,-0.507274664879088,586|587|636|561|509|327|142|138,0.93971728|0.019071526|0.96189663|0.87760566|0.99406789|0.2565913|0.79911786|0.26338156
collector_low4_cr47,,42,7,27,35,425,425,425,425,425,425,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,1.963249464747458,-0.4033861278797922,0.16160737498226221,0.8766443700066933,-0.7671167922102238,425|173|187|224|163|208|1|809,0.87664437|0.75209753|0.77857336|0.76913952|0.60627295|0.67184254|0.74356554|0.93543778
collector_low4_cr47,,42,7,28,36,860,860,860,860,860,860,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,2.0318996593649503,-0.41584659321155415,0.16160737498226221,0.9829891810647896,-0.7378238246911455,860|870|307|578|326|858|294|257,0.98298918|0.94725327|0.22221972|0.83040183|0.349291|0.78511273|0.9779464|0.6876407
collector_low4_cr47,,42,7,29,37,553,553,553,553,553,553,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,2.1005498539824425,-0.42830705854331597,0.16160737498226221,0.5552236626382263,-1.534215867231999,553|261|857|908|395|422|949|787,0.55522366|0.75998143|0.41182819|0.83592482|0.9827371|0.87084986|0.56759249|0.89977675
collector_low4_cr47,,42,7,30,38,629,629,629,629,629,629,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,2.1692000485999348,-0.4407675238750778,0.16160737498226221,0.7046917223124388,-1.1650051223231106,629|628|201|70|216|75|194|664,0.70469172|0.44261216|0.99499303|0.99030159|0.89358066|0.91048839|0.96796064|0.0766697
collector_low4_cr47,,42,7,31,39,759,759,759,759,759,759,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,2.237850243217427,-0.4532279892068396,0.16160737498226221,0.7868027368395817,-1.4699592564126212,759|170|758|867|67|895|769|823,0.78680274|0.80619729|0.44542213|0.76099759|0.88544025|0.67798717|0.78666545|0.95236808
collector_low4_cr47,,42,7,32,40,494,494,494,494,494,494,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,2.306500437834919,-0.4656884545386014,0.16160737498226221,0.6432693637272259,-1.2902404037956325,494|126|648|573|1003|523|917|191,0.64326936|0.81904359|0.66064466|0.30920201|0.93047816|0.15652083|0.67376512|0.80336499
collector_low4_cr47,,42,7,33,41,303,303,303,303,303,303,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,2.375150632452412,-0.47814891987036323,0.16160737498226221,0.874407511712306,-1.0761220061461403,303|4|370|899|716|922|490|435,0.87440751|0.97254704|0.43421943|0.91212282|0.94432823|0.93305983|0.95139421|0.86917663
collector_low4_cr47,,42,7,34,42,1022,1022,1022,1022,1022,1022,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,2.443800827069904,-0.49060938520212505,0.16160737498226221,0.8673163550432184,-0.7392912599133057,1022|331|852|827|998|537|680|833,0.86731636|0.64675843|0.25883572|0.51663644|0.77093236|0.57290086|0.98354189|0.93981598
collector_low4_cr47,,42,7,35,43,720,720,720,720,720,720,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,2.5124510216873963,-0.5,0.16160737498226221,0.7249234487689171,-1.3712222429163363,720|606|385|504|796|790|270|522,0.72492345|0.15179692|0.80806857|0.11807734|0.89945762|0.079021438|0.24394107|0.94224675
collector_low4_cr47,,42,7,36,44,314,314,314,314,314,314,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,2.5811012163048885,-0.5,0.16160737498226221,0.7977875683480686,-1.297265581092093,314|606|371|865|325|658|218|863,0.79778757|0.94871905|0.95678152|0.96978605|0.73904825|0.73388528|0.85172742|0.81660561
collector_low4_cr47,,42,7,37,45,602,602,602,602,602,602,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,2.6497514109223808,-0.5,0.16160737498226221,0.48009068358280466,-1.6622432368303337,602|814|943|121|670|161|297|308,0.48009068|0.88372337|0.26943985|0.90586471|0.92060031|0.80484391|0.48290625|0.47199023
collector_low4_cr47,,42,7,38,46,7,7,7,7,7,7,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,2.718401605539873,-0.5,0.16160737498226221,0.964867965777596,2.507115106406225,7|73|55|155|150|948|808|443,0.96486797|0.69050729|0.8457495|0.80388984|0.92992196|0.87623078|0.55752782|0.65817855
collector_low4_cr47,,42,7,39,47,414,414,414,414,414,414,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,2.7870518001573656,-0.5,0.16160737498226221,0.4077002942125095,-1.795195733799381,414|715|711|413|616|411|579|449,0.40770029|0.84413014|0.49475529|0.82487236|0.79034335|0.31708879|0.93983094|0.86610608
collector_low4_cr47,,42,7,40,48,807,807,807,807,807,807,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,2.8557019947748574,-0.5,0.16160737498226221,0.860228481648118,-2.012512823488587,807|146|205|974|50|825|966|657,0.86022848|0.73789294|0.4953196|0.82263429|0.81298243|0.81959918|0.99950211|0.53968312
collector_low4_cr47,,42,7,41,49,195,195,195,195,195,195,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,2.92435218939235,-0.5,0.16160737498226221,0.8068938177552298,-1.8788154606215763,195|456|589|97|1002|443|654|283,0.80689382|0.71898913|0.72830893|0.92286321|0.949362|0.83707459|0.80674817|0.90365381
collector_low4_cr47,,42,7,42,50,826,826,826,826,826,826,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,2.993002384009842,-0.5,0.16160737498226221,0.8225708176257946,-1.6703529067738796,826|112|924|15|848|31|502|837,0.82257082|0.72699344|0.80488633|0.48816112|0.86365453|0.92104544|0.59110407|0.86462461
collector_low4_cr47,,42,7,43,51,928,928,928,928,928,928,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,3.0616525786273345,-0.5,0.16160737498226221,0.9769337148604641,-0.532611215577241,928|743|812|142|769|751|409|843,0.97693371|0.4458014|0.45507018|0.34460571|0.82239039|0.47061776|0.92690248|0.33415938
collector_low4_cr47,,42,7,44,52,761,761,761,761,761,761,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,3.130302773244827,-0.5,0.16160737498226221,0.6470112003510422,-2.445375094061032,761|550|636|285|788|255|475|484,0.6470112|0.94301295|0.96616683|0.70233289|0.48125738|0.2274093|0.41953941|0.012503537
collector_low4_cr47,,42,7,45,53,590,590,590,590,590,590,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,3.198952967862319,-0.5,0.16160737498226221,0.3751207905066054,-2.0493809228999833,590|820|169|846|934|541|598|334,0.37512079|0.70918857|0.81133138|0.74252027|0.98745232|0.45110921|0.86084027|0.62997175
collector_low4_cr47,,42,7,46,54,383,383,383,383,383,383,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,3.2676031624798116,-0.5,0.16160737498226221,0.47901558405863964,-1.81102596573626,383|301|490|704|592|259|329|364,0.47901558|0.58205108|0.0039603138|0.42760867|0.44939883|0.59039492|0.73373848|0.11246396
collector_low4_cr47,,42,7,47,55,267,267,267,267,267,267,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,3.3362533570973034,-0.5,0.16160737498226221,0.7149111509309791,-1.2558889961471489,267|837|345|736|291|3|849|949,0.71491115|0.61357122|0.28546791|0.51526611|0.44844865|0.33578742|0.36610754|0.62475113
collector_low4_cr47,,42,7,48,56,314,314,314,314,314,314,1,1,8,0.35108533613292026,0.710070210585225,0.710070210585225,3.404903551714796,-0.5,0.16160737498226221,0.6137198091997755,-2.097685427648612,314|229|161|880|293|947|281|84,0.61371981|0.747038|0.69977792|0.60874186|0.82512893|0.66688035|0.8770203|0.72500989
collector_low4_cr47,,42,8,0,8,803,803,803,803,803,803,1,1,8,0.4610280524370976,0.5541011882152175,0.5541011882152175,-0.7768014092386744,0.13987690302661554,0.07982663957951795,0.9629065739262977,0.7099416224318409,803|788|382|325|641|487|269|881,0.96290657|0.85916492|0.54348504|0.80982747|0.74169434|0.49535875|0.4417238|0.88375314
collector_low4_cr47,,42,8,1,9,711,711,711,711,711,711,1,1,8,0.4610280524370976,0.5541011882152175,0.5541011882152175,-0.9946206378787026,0.16220904399546482,0.07982663957951795,0.9748595295233322,0.42384756307485694,711|755|221|726|194|488|973|707,0.97485953|0.96907083|0.71804053|0.97323024|0.86258178|0.93797586|0.87844548|0.50213994
collector_low4_cr47,,42,8,2,10,922,922,922,922,922,922,1,1,8,0.4610280524370976,0.5541011882152175,0.5541011882152175,-1.2124398665187308,0.18454118496431404,0.07982663957951795,0.9956457879097855,-0.5392374414047298,922|112|605|261|100|61|435|223,0.99564579|0.93833111|0.62046223|0.75792171|0.99135047|0.75447515|0.33951453|0.93819035
collector_low4_cr47,,42,8,3,11,718,718,718,718,718,718,1,1,8,0.4610280524370976,0.5541011882152175,0.5541011882152175,-1.430259095158759,0.20687332593316327,0.07982663957951795,0.8817139980527106,1.0931983357642436,718|276|703|945|825|610|272|1016,0.881714|0.62989443|0.84019774|0.82152023|0.71055086|0.73247745|0.97800936|0.95617914
collector_low4_cr47,,42,8,4,12,756,756,756,756,756,756,1,1,8,0.4610280524370976,0.5541011882152175,0.5541011882152175,-1.6480783237987864,0.22920546690201254,0.07982663957951795,0.9498136077292666,0.7539658842501555,756|999|422|293|612|986|109|881,0.94981361|0.94247782|0.62401753|0.54484495|0.23939206|0.88335634|0.87571281|0.99912942
collector_low4_cr47,,42,8,5,13,109,109,109,109,109,109,1,1,8,0.4610280524370976,0.5541011882152175,0.5541011882152175,-1.8658975524388146,0.2515376078708618,0.07982663957951795,0.5772548982065882,1.6180325653968037,109|411|911|178|657|821|682|212,0.5772549|0.97385292|0.6015499|0.40082813|0.073590004|0.88953504|0.68222242|0.75137225
collector_low4_cr47,,42,8,6,14,932,932,932,932,932,932,1,1,8,0.4610280524370976,0.5541011882152175,0.5541011882152175,-2.083716781078843,0.2738697488397111,0.07982663957951795,0.9580034501072503,2.04123139895433,932|483|999|5|8|42|117|490,0.95800345|0.41014222|0.9963044|0.88173006|0.86338413|0.99440795|0.97947211|0.63508426
collector_low4_cr47,,42,8,7,15,468,468,468,468,468,468,1,1,8,0.4610280524370976,0.5541011882152175,0.5541011882152175,-2.301536009718871,0.2962018898085604,0.07982663957951795,0.21509951282979933,2.173023903440557,468|369|308|345|564|503|854|478,0.21509951|0.60940095|0.71920826|0.99015746|0.46381017|0.058006761|0.87396127|0.32005503
collector_low4_cr47,,42,8,8,16,89,89,89,89,89,89,1,1,8,0.4610280524370976,0.5541011882152175,0.5541011882152175,-2.5193552383588993,0.31853403077740955,0.07982663957951795,0.8819941162598866,2.087318446074168,89|682|108|149|759|934|62|85,0.88199412|0.43961546|0.96327268|0.85751854|0.5965679|0.97026784|0.79844596|0.77696669
collector_low4_cr47,,42,8,9,17,713,713,713,713,713,713,1,1,8,0.4610280524370976,0.5541011882152175,0.5541011882152175,-2.7371744669989275,0.34086617174625883,0.07982663957951795,0.7672760447028389,1.7238858482421597,713|310|571|784|734|835|271|992,0.76727604|0.68281588|0.19191649|0.8777485|0.71809559|0.99920656|0.79809116|0.75817248
collector_low4_cr47,,42,8,10,18,865,865,865,865,865,865,1,1,8,0.4610280524370976,0.5541011882152175,0.5541011882152175,-2.9549936956389558,0.3631983127151081,0.07982663957951795,0.8167396056947772,1.7621783977407073,865|211|681|488|919|672|813|887,0.81673961|0.53119522|0.87329859|0.49497875|0.7569756|0.51289957|0.93161362|0.64109119
collector_low4_cr47,,42,8,11,19,92,92,92,92,92,92,1,1,8,0.4610280524370976,0.5541011882152175,0.5541011882152175,-3.172812924278984,0.3855304536839574,0.07982663957951795,0.8621783756322093,2.753683936296568,92|606|615|848|864|708|90|364,0.86217838|0.39020526|0.44932595|0.81010357|0.87271701|0.64996052|0.95926332|0.57100408
collector_low4_cr47,,42,8,12,20,645,682,645,645,645,645,1,1,8,0.4610280524370976,0.5541011882152175,0.5541011882152175,-3.390632152919012,0.40786259465280655,0.07982663957951795,0.3965615901486786,1.8737727431515174,645|550|686|842|133|685|1015|69,0.39656159|0.044420619|0.63872792|0.90141901|0.99936264|0.11118249|0.9268641|0.92198199
collector_low4_cr47,,42,8,13,21,426,426,426,426,426,426,1,1,8,0.4610280524370976,0.5541011882152175,0.5541011882152175,-3.6084513815590404,0.43019473562165583,0.07982663957951795,0.14537952151664535,2.6406156969462957,426|666|695|720|980|841|697|319,0.14537952|0.65627271|0.70813525|0.90702529|0.45389485|0.70298775|0.86086454|0.90869563
collector_low4_cr47,,42,8,14,22,765,765,765,765,765,765,1,1,8,0.4610280524370976,0.5541011882152175,0.5541011882152175,-3.8262706101990687,0.4525268765905051,0.07982663957951795,0.6796744924866492,2.9311476078625893,765|190|227|1000|219|509|294|46,0.67967449|0.58334992|0.71017598|0.32700186|0.58436977|0.2407777|0.7227055|0.97450709
collector_low4_cr47,,42,8,15,23,1023,1023,1023,1023,1023,1023,1,1,8,0.4610280524370976,0.5541011882152175,0.5541011882152175,-4.044089838839097,0.4748590175593544,0.07982663957951795,0.9650141516864509,1.8490722125446544,1023|489|982|132|33|277|113|226,0.96501415|0.34407745|0.83508459|0.81963291|0.20846624|0.78660686|0.77752299|0.27391168
collector_low4_cr47,,42,8,16,24,597,940,597,597,597,597,1,1,8,0.4610280524370976,0.5541011882152175,0.5541011882152175,-4.261909067479126,0.49719115852820367,0.07982663957951795,0.11378855376132291,3.0918460168999142,597|127|311|1005|979|1013|109|764,0.11378855|0.62108501|0.27962358|0.88657187|0.7358636|0.47792547|0.90860972|0.90086144
collector_low4_cr47,,42,8,17,25,562,742,562,562,983,105,1,1,8,0.4610280524370976,0.5541011882152175,0.5541011882152175,-4.479728296119152,0.5,0.07982663957951795,0.9401241952315208,-1.7493615615453353,562|105|983|208|859|4|79|82,0.04252345|0.9401242|0.97363309|0.59728399|0.76391134|0.8770272|0.65926791|0.7994681
collector_low4_cr47,,42,8,18,26,827,827,827,827,827,827,1,1,8,0.4610280524370976,0.5541011882152175,0.5541011882152175,-4.69754752475918,0.5,0.07982663957951795,0.5572557289846718,-2.8351967776085902,827|154|258|586|650|42|543|696,0.55725573|0.59965839|0.88279161|0.099215577|0.49079402|0.93481437|0.41479576|0.47076344
collector_low4_cr47,,42,8,19,27,890,589,890,890,890,890,1,1,8,0.4610280524370976,0.5541011882152175,0.5541011882152175,-4.9153667533992085,0.5,0.07982663957951795,0.888859032225882,-1.8413817985931866,890|974|992|519|694|787|206|907,0.88885903|0.99207352|0.76002786|0.48287765|0.39433553|0.64474258|0.36128065|0.36660175
collector_low4_cr47,,42,8,20,28,174,518,174,174,174,174,1,1,8,0.4610280524370976,0.5541011882152175,0.5541011882152175,-5.133185982039237,0.5,0.07982663957951795,0.9981689101152309,0.0259392406263774,174|465|784|633|518|635|16|141,0.99816891|0.14418763|0.79048042|0.096238719|0.57794817|0.024003149|0.91224689|0.87130035
collector_low4_cr47,,42,8,21,29,267,378,708,708,258,258,1,1,8,0.4610280524370976,0.5541011882152175,0.5541011882152175,-5.351005210679265,0.5,0.07982663957951795,0.9837362703098005,0.30023117134499316,708|91|267|258|2|483|609|300,0.26766394|0.2574947|0.66005664|0.98373627|0.32334962|0.46215833|0.42842442|0.50348956
collector_low4_cr47,,42,8,22,30,917,917,917,917,917,917,1,1,8,0.4610280524370976,0.5541011882152175,0.5541011882152175,-5.568824439319293,0.5,0.07982663957951795,0.976533056928593,1.982581670534637,917|949|287|703|202|493|220|922,0.97653306|0.63888482|0.65215642|0.32700691|0.49877051|0.52148091|0.58580006|0.84472569
collector_low4_cr47,,42,8,23,31,656,95,656,656,656,656,1,1,8,0.4610280524370976,0.5541011882152175,0.5541011882152175,-5.786643667959321,0.5,0.07982663957951795,0.6971864887694483,-1.442472124905103,656|735|902|756|500|504|376|525,0.69718649|0.79722597|0.97872429|0.71257684|0.048999919|0.96816537|0.30327052|0.7570038
collector_low4_cr47,,42,8,24,32,889,360,889,889,889,889,1,1,8,0.4610280524370976,0.5541011882152175,0.5541011882152175,-6.00446289659935,0.5,0.07982663957951795,0.6578254696143353,2.3762972600803773,889|668|807|391|321|865|116|620,0.65782547|0.66807273|0.99232516|0.55464526|0.39567519|0.30997738|0.90572764|0.59178629
collector_low4_cr47,,42,8,25,33,66,66,66,66,66,66,1,1,8,0.4610280524370976,0.5541011882152175,0.5541011882152175,-6.222282125239378,0.5,0.07982663957951795,0.9975388958350992,0.5540317150072915,66|856|855|247|109|285|363|186,0.9975389|0.65837774|0.20692756|0.71019583|0.88820684|0.9298474|0.9153221|0.96676014
collector_low4_cr47,,42,8,26,34,586,586,586,586,586,586,1,1,8,0.4610280524370976,0.5541011882152175,0.5541011882152175,-6.440101353879406,0.5,0.07982663957951795,0.9265672796855566,-0.4934027995853694,586|587|29|919|986|39|225|633,0.92656728|0.099002194|0.6736659|0.96189691|0.65658282|0.96862122|0.83544869|0.25376148
collector_low4_cr47,,42,8,27,35,425,425,425,425,425,425,1,1,8,0.4610280524370976,0.5541011882152175,0.5541011882152175,-6.657920582519434,0.5,0.07982663957951795,0.8244985824425874,-0.9085920841750943,425|337|300|70|212|774|426|602,0.82449858|0.34594987|0.94154259|0.59524969|0.98157087|0.72759349|0.24957344|0.60735908
collector_low4_cr47,,42,8,28,36,860,860,860,860,860,860,1,1,8,0.4610280524370976,0.5541011882152175,0.5541011882152175,-6.8757398111594625,0.5,0.07982663957951795,0.9502045808674722,0.32039272005375946,860|953|947|358|578|839|880|689,0.95020458|0.94028153|0.97972512|0.67835435|0.43632293|0.28836076|0.66168946|0.43980705
collector_low4_cr47,,42,8,29,37,553,553,553,553,553,553,1,1,8,0.4610280524370976,0.5541011882152175,0.5541011882152175,-7.093559039799491,0.5,0.07982663957951795,0.958778477204724,-0.32563791852320745,553|618|228|555|945|1006|788|496,0.95877848|0.26733917|0.46873656|0.69794717|0.70850868|0.63698224|0.46779395|0.1905563
