packet_index,payload_symbol_index,gt_bin,bank_kind,pattern_count,savaux_selected_bin,savaux_ok,savaux_gt_rank,savaux_gt_power,savaux_gt_margin_db,savaux_gt_floor_db,plain_coherent_selected_bin,plain_coherent_ok,plain_coherent_gt_rank,plain_coherent_gt_power,plain_coherent_gt_margin_db,plain_coherent_gt_floor_db,lora_coherent_selected_bin,lora_coherent_ok,lora_coherent_gt_rank,lora_coherent_gt_power,lora_coherent_gt_margin_db,lora_coherent_gt_floor_db,lora_mean_power_selected_bin,lora_mean_power_ok,lora_mean_power_gt_rank,lora_mean_power_gt_power,lora_mean_power_gt_margin_db,lora_mean_power_gt_floor_db,lora_best_power_selected_bin,lora_best_power_ok,lora_best_power_gt_rank,lora_best_power_gt_power,lora_best_power_gt_margin_db,lora_best_power_gt_floor_db,lora_stable_power_selected_bin,lora_stable_power_ok,lora_stable_power_gt_rank,lora_stable_power_gt_power,lora_stable_power_gt_margin_db,lora_stable_power_gt_floor_db,lora_adaptive_gls_selected_bin,lora_adaptive_gls_ok,lora_adaptive_gls_gt_rank,lora_adaptive_gls_gt_power,lora_adaptive_gls_gt_margin_db,lora_adaptive_gls_gt_floor_db,dataset,snr_db,seed
1,0,222,fixed,4,222,True,1,0.5742221507735081,0.254272280358318,10.83737523312362,222,True,1,0.0344315531638108,0.10497970107031762,10.491708742508832,222,True,1,0.035888881601662995,0.2542728905263713,10.837376975473944,695,False,3,0.0477902042791756,-0.8293718956435945,5.045850777710679,695,False,47,0.07469341062664672,-2.8023832422346144,3.9240427558754605,222,True,1,0.43122206931311763,0.06330016173465886,16.527204976078266,222,True,1,9.093102952553531,0.5669864313210324,11.120429739740098,0_0_0_10_14_16,-24.0,42
1,1,826,fixed,4,826,True,1,1.0187175191731654,3.410099111045315,13.388735314938558,826,True,1,0.033417567540355686,0.4259199778456352,10.851380941761699,826,True,1,0.06366985537747653,3.4101005415273367,13.38873574873765,826,True,1,0.07980929756203231,1.0472818486648259,7.283199129039773,826,True,1,0.19975238615672797,1.087678219546767,8.125971738898803,826,True,1,0.8127072796981205,4.743376391638838,19.299413791132896,826,True,1,14.990276363064108,3.4357530771650238,13.342993696393616,0_0_0_10_14_16,-24.0,42
1,2,922,fixed,4,922,True,1,1.0917012918073397,4.036020551127459,13.959691458418444,922,True,1,0.08389156377493381,4.63300237641322,14.599076007147534,922,True,1,0.0682313236705902,4.036021135157902,13.959687860655281,922,True,1,0.07473159474357617,1.7095221679698815,6.919089972429995,549,False,4,0.11600504875481173,-1.5843299275010334,5.917840029229002,922,True,1,0.9967434048275939,4.365295381773356,20.296029952694706,922,True,1,16.451790849947553,4.124190000074837,14.062891324198898,0_0_0_10_14_16,-24.0,42
1,3,718,fixed,4,718,True,1,0.44300765210212845,0.45764534618526226,9.732578331184074,573,False,436,0.0033706168767598447,-8.834668351113457,0.9250247424165288,718,True,1,0.02768797955431549,0.45764472808745527,9.73257620857255,469,False,32,0.035453030221272615,-1.6287546079797568,3.895553464335614,469,False,106,0.05875070658697892,-2.9957169632548917,3.1310847112394957,718,True,1,0.34597851685042075,0.6522738474456824,15.100653340527792,718,True,1,6.703737905072771,0.30820363236678744,9.833286086782834,0_0_0_10_14_16,-24.0,42
1,4,107,fixed,4,107,True,1,0.5836475464424531,0.650909536353889,11.214135399866532,107,True,1,0.038172792263637415,1.6966320950833567,11.39713741181457,107,True,1,0.036477971222149984,0.6509105360587787,11.214137891116344,886,False,3,0.05004371202403837,-1.0390228139513444,5.389494932906139,886,False,39,0.07421840050761232,-2.945253708949433,4.138016797892293,107,True,1,0.4254336367529954,0.18748904381031342,16.792535196615372,107,True,1,8.868261832740577,0.5312168354014346,11.216871120081029,0_0_0_10_14_16,-24.0,42
1,5,468,fixed,4,468,True,1,1.2879668340340231,4.484310794635421,14.744377746303899,83,False,12,0.017892075374379944,-2.645020671008391,7.856579923432082,468,True,1,0.080497924514525,4.484312219598526,14.744374481830079,468,True,1,0.10016047542787149,2.83973413033747,8.329664330623018,468,True,1,0.2197845952651615,1.910251034101743,8.665530513481452,468,True,1,1.0351254478413954,4.837320595760001,20.74303535973121,468,True,1,19.209892738991897,4.262578960868627,14.732187347863414,0_0_0_10_14_16,-24.0,42
1,6,89,fixed,4,89,True,1,0.926527028145788,1.9561834958464188,12.545990376704374,89,True,1,0.04807468549180252,2.3242583912723345,12.182735004354498,89,True,1,0.05790794536988771,1.9561834883808646,12.545991562740822,89,True,1,0.06663710098620333,0.17413398216615347,6.321275056894123,342,False,3,0.1293287749901562,-0.11209703873214058,6.093095143534733,89,True,1,0.8051562228179641,1.7413699512490504,18.44825409125614,89,True,1,12.82064821687704,1.8879622989489269,12.585636346380586,0_0_0_10_14_16,-24.0,42
1,7,713,fixed,4,713,True,1,0.6648492701125441,1.230954585784552,11.745771200692545,998,False,24,0.01657136250303165,-2.7300763377052704,7.619486694286999,713,True,1,0.04155308710455056,1.2309555121968798,11.745772571785814,485,False,3,0.0491356460504091,-0.4899208039558399,5.189640332185982,493,False,15,0.10025512826174945,-1.4088750062953155,5.314872990887112,713,True,1,0.562250460776294,1.6098393491245613,18.02516505130249,713,True,1,10.04357142900321,1.3022295330264366,11.740186066392358,0_0_0_10_14_16,-24.0,42
1,8,865,fixed,4,865,True,1,0.555788866042576,0.866765772873304,11.068637416131814,265,False,9,0.01789411710698025,-1.5547068191792337,8.16847112755532,865,True,1,0.034736792212459865,0.8667637698109153,11.068634440072412,209,False,5,0.04756745986333243,-0.8545942858838435,5.121070127946456,654,False,5,0.12227746278614832,-0.5445970331672887,6.159400533925107,865,True,1,0.4058724684729699,0.47661542092867726,16.602604826266422,865,True,1,8.726935032347747,0.9395561944171531,11.18918604182862,0_0_0_10_14_16,-24.0,42
1,9,492,fixed,4,740,False,2,0.5529381395633806,-0.46821907248222194,10.985364641217899,167,False,943,0.0003877774812780957,-17.89529099912382,-8.658316439743315,740,False,2,0.03455864371770333,-0.46821772510149173,10.985366578236484,740,False,4,0.050034311521638127,-0.3328688864889858,5.328346091868771,740,False,3,0.11300389266461892,-0.13020205835288765,5.862998821012569,740,False,2,0.38191376241555136,-0.6035679110947276,16.31672362024865,740,False,2,9.056384312932542,-0.22177311819853796,11.165097677411914,0_0_0_10_14_16,-24.0,42
