window_index,start_sample,end_sample,peak_bin,peak_signed_bin,peak_power,second_power,total_power,confidence_db,peak_share,valid
0,0,65536,2189,2189,8037.402158439159,5035.347812175751,83223.03935801717,2.0308622474420464,0.09657664777013324,1
1,32768,98304,14509,-1875,5033.9632794857025,3970.691103890538,84044.08901676378,1.0304394038465976,0.0598966963456717,1
2,65536,131072,16154,-230,9252.392256222665,7294.169844940305,85378.17003527738,1.0327816479871736,0.10836953113892782,1
3,98304,163840,16154,-230,9250.684646561742,7020.687623236328,88292.34629793592,1.1979422615059123,0.10477334711828813,1
4,131072,196608,274,274,9990.930633730255,9480.949323013425,101488.14571358834,0.22754118490106526,0.09844431153492403,1
5,163840,229376,16358,-26,10039.656730741262,9990.767607413232,100623.09466935448,0.021200068745416502,0.09977487537757984,1
6,196608,262144,16358,-26,8717.47504004836,8144.599206522107,87393.29238782362,0.29520994915166276,0.09974993276787171,1
7,229376,294912,62,62,11008.964716643095,8144.493349504657,85964.20480581699,1.3088240681831311,0.1280645210586319,1
8,262144,327680,62,62,11008.888317544013,9809.465772137046,85548.17760872275,0.5009810978165081,0.12868641536580802,1
9,294912,360448,698,698,9809.345293290913,5441.914128124714,85305.16196994024,2.558883377078734,0.11499122757363174,1
10,327680,393216,674,674,9751.058860234916,5996.0893078409135,85336.16502627914,2.111836852167041,0.11426642921242235,1
11,360448,425984,16266,-118,10130.554381199181,9750.962964206934,85133.15377450282,0.16585705284058083,0.118996582788799,1
12,393216,458752,566,566,9749.176862567663,8662.893035198562,84649.12631154532,0.5130499712596479,0.11517161827148086,1
13,425984,491520,566,566,9343.186711613089,9256.749050110579,84506.11916399292,0.040365375604837224,0.11056225045054623,1
14,458752,524288,246,246,10028.903575140983,9256.796304896474,84717.13158678311,0.34792748505732485,0.11838105690426388,1
15,491520,557056,246,246,9048.684432771057,7660.963371355087,84409.11150312924,0.7230205683473134,0.10720032792236654,1
16,524288,589824,15882,-502,7661.0504873842,5530.2714985609055,84287.10292039072,1.4154187168885204,0.09089232186115202,1
17,557056,622592,534,534,9231.844253058545,4554.340258449316,84003.08605206636,3.0686299507232557,0.10989887023122592,1
18,589824,655360,534,534,8792.9109651139,3958.5814571422525,84219.09959743975,3.465930896195591,0.1044051884565767,1
19,622592,688128,1874,1874,5084.048298627138,3666.9933185242116,84212.09877912884,1.418995490620859,0.060371946220715386,1
20,655360,720896,1874,1874,5084.012531727552,3939.79504814744,84063.09005518827,1.1073298238332745,0.06047853497164864,1
21,688128,753664,162,162,9541.002401918173,6807.119138834496,84096.0930646882,1.4663065344757897,0.11345357500233769,1
22,720896,786432,450,450,8746.549744472839,8430.14271696657,84068.09231444982,0.16001843440743066,0.10404125398441402,1
23,753664,819200,450,450,8746.450076641515,7489.866436397657,57280.46944378853,0.673577484195977,0.15269515354137825,1
24,786432,851968,1298,1298,7489.764343763629,3715.630896499155,15114.915599904321,3.0443558787147413,0.49552141355066776,1
25,819200,884736,16113,-271,0.0036387898289831355,0.003318093571579084,15.00090835852885,0.40068342974967425,0.00024257129915164645,1
26,851968,917504,1225,1225,0.0024119955342030153,0.0023798037000233307,11.000665825281178,0.058353639623607165,0.00021925904963496738,1
27,884736,950272,4819,4819,0.002607184011139907,0.0024897833427530713,12.000726572340172,0.20010127024251936,0.00021725218014291442,1
28,917504,983040,13486,-2898,0.0034790638310369104,0.0034726910234894603,16.000968980470624,0.007962524528843226,0.00021742832170246375,1
29,950272,1015808,14813,-1571,0.004521983748418279,0.004440729746420402,19.001150291546377,0.07874653480204316,0.00023798473666250154,1
30,983040,1048576,14813,-1571,0.0037809244968229905,0.0036257254978409037,14.000847412222216,0.1820308405412016,0.00027004968952967697,1
31,1015808,1081344,2383,2383,0.0024304471735376865,0.002360790778766386,9.000544957616675,0.12628685854989585,0.0002700333352016569,1
32,1048576,1114112,607,607,0.0034316261298954487,0.003230235102819279,13.000787165962134,0.2626583379212254,0.00026395525794622055,1
33,1081344,1146880,6529,6529,0.0024859712975739967,0.002482406882336363,14.000847809771725,0.00623143439747613,0.00017755862583114022,1
34,1114112,1179648,4155,4155,0.002968575034174137,0.002873738747439347,14.000847847237827,0.14100746962484684,0.00021202823333015474,1
35,1146880,1212416,4201,4201,0.004134975359193049,0.003460663414443843,17.001029263240845,0.7731356419708096,0.00024321911898202413,1
36,1179648,1245184,12873,-3511,0.0045783538080286235,0.004424416794790886,21.001271552217474,0.1485331902462219,0.00021800364785746538,1
37,1212416,1277952,13711,-2673,0.0046405219691223465,0.004549838233288028,20.00121125777713,0.08570877188999841,0.00023201204713629324,1
38,1245184,1310720,9748,-6636,0.005497124520843499,0.0047990542952902615,20.00121114537393,0.5897991125560496,0.0002748395825077286,1
39,1277952,1343488,11893,-4491,0.004847893287660554,0.00483655056450516,22.00133182928583,0.010173189919519876,0.00022034544659735346,1
40,1310720,1376256,13106,-3278,0.0045292197610251606,0.004244789146468975,21.001271439021682,0.28167271288114387,0.00021566407415741438,1
41,1343488,1409024,6106,6106,0.004140973505855072,0.004115946052479558,18.00109022422025,0.026327780251808583,0.00023004015058395978,1
42,1376256,1441792,15001,-1383,0.005418510758318007,0.005326948419678956,22.0013321584264,0.07401448411332018,0.0002462810305894475,1
43,1409024,1474560,12078,-4306,0.004874717906204751,0.004689369357038231,21.001271581385822,0.1683504750072602,0.0002321153691724737,1
44,1441792,1507328,1306,1306,0.002947237211628817,0.0029299360612640157,15.000908533270755,0.025569488901549163,0.00019647058077129745,1
45,1474560,1540096,4323,4323,0.006406248769053491,0.005778147547971457,23.001392606115036,0.44815171704247364,0.000278515691582533,1
46,1507328,1572864,4323,4323,0.006771891406970099,0.006586234726569273,27.00163458916196,0.1207278075563592,0.0002507956095994363,1
47,1540096,1605632,5452,5452,0.005107746226713061,0.004847514268476516,23.001392695914678,0.22710215556208363,0.00022206247657431013,1
48,1572864,1638400,15818,-566,0.015181627983110957,0.011931855267903302,39.00236207559158,1.0461036831106805,0.0003892489371204497,1
49,1605632,1671168,10586,-5798,0.8296747111598961,0.751577214745339,1443.0873860576198,0.42934247509085455,0.0005749303328237731,1
50,1638400,1703936,15740,-644,1.4061398091726005,1.3141951342113316,4278.259066089936,0.29368648820709337,0.00032867102890469076,1
51,1671168,1736704,13802,-2582,7.751330788712949,6.792381357401609,11577.701109061865,0.5735420950926238,0.0006695051734101153,1
52,1703936,1769472,16066,-318,25.914256436750293,23.248010829091072,45731.769239842324,0.4715295279925771,0.0005666576401372491,1
53,1736704,1802240,16066,-318,26.81876984424889,24.732546091079712,54542.30267013232,0.3517002613547443,0.0004917058600632753,1
54,1769472,1835008,2069,2069,8.805094196170103,8.46110262383445,17581.064554122357,0.1730704377962417,0.0005008282728878047,1
55,1802240,1867776,11699,-4685,0.022822237179070726,0.022798471982241608,61.003693467733086,0.004524741051850377,0.00037411238372217866,1
56,1835008,1900544,1498,1498,0.004801393923116848,0.004550400699372403,19.001150567239463,0.23317697003692645,0.00025268964140493134,1
57,1867776,1933312,3757,3757,0.006125436323600297,0.005752165001467802,24.001453338926098,0.2730569421908601,0.0002552110589764132,1
58,1900544,1966080,14878,-1506,0.004075097958320839,0.0036408249579835683,14.000847811470617,0.4893825327863724,0.0002910607995454527,1
59,1933312,1998848,14521,-1863,0.003690837402245961,0.003637475165305659,15.000908497729176,0.06324876140849257,0.0002460409249749558,1
60,1966080,2031616,14521,-1863,0.003547758882632479,0.0034265680842509028,14.000847813398906,0.150947306201232,0.0002533960035789583,1
61,1998848,2064384,10228,-6156,0.0038944288971833885,0.0038249862991506234,14.000847549399278,0.07813895206930281,0.0002781566532627865,1
62,2031616,2097152,1980,1980,0.004573243182676379,0.004350889139459468,19.001150309246903,0.21646278026681895,0.00024068243807591014,1
63,2064384,2129920,337,337,0.0033280415227636695,0.0032986621590680443,14.000847763690917,0.038508977453322026,0.0002377028576365527,1
64,2097152,2162688,15516,-868,0.002291348879225552,0.0022542759543284774,11.000666293780082,0.07084141035267252,0.00020829182687971456,1
65,2129920,2195456,7377,7377,0.0015725725243100896,0.0015284262772183865,8.000484555428832,0.12366187868139297,0.00019655966003246644,1
66,2162688,2228224,7028,7028,0.0010313507373211905,0.0010261939460178837,7.000423898218582,0.021769351739994246,0.00014732689795879953,1
67,2195456,2260992,2562,2562,0.000960752964601852,0.0009592790302122012,8.000484427691532,0.0066678232402776596,0.00012008684890085695,1
68,2228224,2293760,16015,-369,25016.586288783903,5410.893090680656,40583.457314588675,6.649590933255475,0.6164232409985214,1
69,2260992,2326528,16015,-369,52180.38671875,9048.247436523438,83402.05271052479,7.609428249671271,0.6256487103484106,1
70,2293760,2359296,16015,-369,54654.9970703125,6769.26708984375,85278.16467760643,9.070882252951941,0.6409025953705192,1
71,2326528,2392064,16015,-369,55356.5888671875,6249.0721435546875,85221.15829132758,9.473537820897137,0.649563910853589,1
72,2359296,2424832,16015,-369,55439.078125,6388.00537109375,85379.1704013557,9.384507273233323,0.6493279082519605,1
73,2392064,2457600,16015,-369,54379.6142578125,7043.5689697265625,85180.15786840845,8.876433510764723,0.6384070612057502,1
74,2424832,2490368,16015,-369,53031.6337890625,8269.181518554688,85420.17359628616,8.070724816667315,0.6208326623134863,1
75,2457600,2523136,16015,-369,51641.9052734375,9722.114990234375,85743.1921885641,7.252415032525934,0.6022857786757929,1
76,2490368,2555904,16015,-369,25428.656622886658,12298.70878522098,85709.18609487133,3.154638991292466,0.29668531205907994,1
77,2523136,2588672,16039,-345,12308.602338790894,12205.447947502136,85670.18544390373,0.03655017985317072,0.14367428149026812,1
78,2555904,2621440,956,956,5290.811733722687,4517.390132546425,85753.19243231903,0.6863470914911851,0.06169813138908474,1
79,2588672,2654208,15952,-432,7685.801470380044,6571.696549959481,85276.16475843106,0.68011660594143,0.09012836696106419,1
80,2621440,2686976,15952,-432,7685.954309742898,6694.064777061343,84104.09481112895,0.6000788779146635,0.09138620809133143,1
81,2654208,2719744,16372,-12,6005.964597456157,4652.678240090609,83274.04130964435,1.1087974832527219,0.07212289091535394,1
82,2686976,2752512,16372,-12,7965.878995239735,6511.032061763108,82921.01801923127,0.8758387110917356,0.09606586105096136,1
83,2719744,2785280,16168,-216,7158.87512176577,6114.801380336285,82685.00515570902,0.6846243178133797,0.08658008919857318,1
84,2752512,2818048,16168,-216,7159.136670894921,6114.293401150033,82236.97893882189,0.6851437836667704,0.08705495706768093,1
85,2785280,2850816,16104,-280,6751.160039069131,6249.481464847922,82077.96907423019,0.3353441890650555,0.08225301034146537,1
86,2818048,2883584,16104,-280,6751.091333631426,6248.7533387742005,82590.00098053797,0.3358060166867469,0.08174223578496259,1
87,2850816,2916352,15600,-784,5755.7613686956465,5569.313896815758,82803.0135741083,0.1430108376332874,0.06951149626389222,1
88,2883584,2949120,16011,-373,6520.327687222511,6257.9899318777025,82593.0010600832,0.17834562193551198,0.07894528111987631,1
89,2916352,2981888,16219,-165,7060.1365531384945,6414.212676465511,82520.99714971548,0.41669745248008805,0.08555563792242465,1
90,2949120,3014656,15643,-741,5749.029957617167,4958.127721175551,82513.9943881983,0.6427686173204559,0.06967339298313538,1
91,2981888,3047424,15635,-749,6220.872547626495,6209.173406864051,82694.00455858727,0.008175148820924604,0.07522761270098022,1
92,3014656,3080192,15847,-537,6725.969033315778,6169.402611762285,82429.98931621184,0.3751175048690263,0.08159614102962105,1
93,3047424,3112960,183,183,7548.5138303637505,6725.669612303376,82128.97318467789,0.5012592561361351,0.09191048588163785,1
94,3080192,3145728,16119,-265,7502.749332010746,7207.027921505272,82237.98193575734,0.17464232239606833,0.09123216736850064,1
95,3112960,3178496,16319,-65,7955.900384046137,7502.836221426725,82004.96710600311,0.25463870290470897,0.0970172986443858,1
96,3145728,3211264,51,51,8223.83373823762,7963.314741954207,82053.96763846632,0.13980440465923358,0.10022469327104598,1
97,3178496,3244032,43,43,8477.13312798366,7962.7646627649665,82146.9737506867,0.2718512306288796,0.10319470993187739,1
98,3211264,3276800,15303,-1081,6549.747082967311,6492.07454856066,81766.95165549876,0.03841031939397337,0.08010262031734731,1
99,3244032,3309568,16143,-241,8045.447506096214,7025.631152700284,68365.13970909534,0.5886486006280192,0.11768347933363241,1
