energy_weight,coherence_weight,phase_local_weight,rank_weight,adaptive,low_energy_weight,low_coherence_weight,low_phase_local_weight,low_rank_weight,symbol_count,phase_line_ser,savaux_ser,stage1_top40_recall,actual_viterbi_candidate_recall,ser_-26,savaux_ser_-26,ser_-25,savaux_ser_-25,ser_-24,savaux_ser_-24,ser_-23,savaux_ser_-23,ser_-22,savaux_ser_-22,A_savaux_ok_phase_ok,A_savaux_ok_phase_ok_rate,B_savaux_wrong_phase_rescue,B_savaux_wrong_phase_rescue_rate,C_savaux_ok_phase_break,C_savaux_ok_phase_break_rate,D_stage1_top40_miss,D_stage1_top40_miss_rate,E0_gt_in_top40_but_not_actual_candidates,E0_gt_in_top40_but_not_actual_candidates_rate,E1_gt_in_candidates_local_score_loss,E1_gt_in_candidates_local_score_loss_rate,E2_gt_in_candidates_transition_loss,E2_gt_in_candidates_transition_loss_rate,E3_lock_or_high_conf_removed_gt,E3_lock_or_high_conf_removed_gt_rate,Z_other,Z_other_rate,variant
0.65,0.15,0.15,0.0,1,0.65,0.1,0.15,0.0,9625,0.12748051948051947,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.34961038961038954,0.4077922077922077,0.18753246753246747,0.24727272727272723,0.07740259740259739,0.1231168831168831,0.018701298701298698,0.03896103896103895,0.004155844155844156,0.010909090909090908,7940,0.824935064935065,458,0.04758441558441558,91,0.009454545454545455,171,0.017766233766233767,124,0.012883116883116883,774,0.08041558441558441,3,0.0003116883116883117,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__lo_e0.65_c0.10_p0.15_r0.00
0.65,0.15,0.15,0.0,1,0.65,0.15,0.15,0.0,9625,0.12748051948051947,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3485714285714285,0.4077922077922077,0.18753246753246744,0.24727272727272723,0.0779220779220779,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7940,0.824935064935065,458,0.04758441558441558,91,0.009454545454545455,171,0.017766233766233767,124,0.012883116883116883,773,0.0803116883116883,4,0.0004155844155844156,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__lo_e0.65_c0.15_p0.15_r0.00
0.65,0.15,0.15,0.0,1,0.6,0.15,0.15,0.0,9625,0.12758441558441558,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3485714285714285,0.4077922077922077,0.18857142857142853,0.24727272727272723,0.07740259740259739,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7934,0.8243116883116883,463,0.04810389610389611,97,0.010077922077922078,171,0.017766233766233767,124,0.012883116883116883,766,0.07958441558441559,6,0.0006233766233766234,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__lo_e0.60_c0.15_p0.15_r0.00
0.65,0.15,0.15,0.0,1,0.7,0.1,0.2,0.0,9625,0.12758441558441558,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.35012987012987007,0.4077922077922077,0.18805194805194797,0.24727272727272723,0.07636363636363636,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7929,0.8237922077922077,468,0.048623376623376624,102,0.010597402597402597,171,0.017766233766233767,124,0.012883116883116883,763,0.07927272727272727,4,0.0004155844155844156,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__lo_e0.70_c0.10_p0.20_r0.00
0.65,0.15,0.15,0.0,1,0.7,0.1,0.15,0.0,9625,0.12768831168831168,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.348051948051948,0.4077922077922077,0.18857142857142856,0.24727272727272723,0.07896103896103894,0.1231168831168831,0.018701298701298698,0.03896103896103895,0.004155844155844156,0.010909090909090908,7947,0.8256623376623377,449,0.04664935064935065,84,0.008727272727272728,171,0.017766233766233767,124,0.012883116883116883,784,0.08145454545454546,2,0.0002077922077922078,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__lo_e0.70_c0.10_p0.15_r0.00
0.65,0.15,0.15,0.0,1,0.65,0.2,0.15,0.0,9625,0.1278961038961039,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.35064935064935054,0.4077922077922077,0.18753246753246747,0.24727272727272723,0.0779220779220779,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7939,0.8248311688311688,455,0.04727272727272727,92,0.009558441558441558,171,0.017766233766233767,124,0.012883116883116883,773,0.0803116883116883,7,0.0007272727272727272,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__lo_e0.65_c0.20_p0.15_r0.00
0.65,0.15,0.15,0.0,1,0.6,0.2,0.15,0.0,9625,0.1278961038961039,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.35012987012987007,0.4077922077922077,0.18857142857142853,0.24727272727272723,0.07740259740259739,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7931,0.824,463,0.04810389610389611,100,0.01038961038961039,171,0.017766233766233767,124,0.012883116883116883,765,0.07948051948051948,7,0.0007272727272727272,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__lo_e0.60_c0.20_p0.15_r0.00
0.65,0.15,0.15,0.0,1,0.6,0.1,0.15,0.0,9625,0.128,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.349090909090909,0.4077922077922077,0.1901298701298701,0.24727272727272723,0.07740259740259739,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7930,0.8238961038961039,463,0.04810389610389611,101,0.010493506493506494,171,0.017766233766233767,124,0.012883116883116883,767,0.07968831168831168,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__lo_e0.60_c0.10_p0.15_r0.00
0.65,0.15,0.15,0.0,1,0.7,0.15,0.2,0.0,9625,0.128,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3516883116883116,0.4077922077922077,0.18857142857142853,0.24727272727272723,0.07636363636363636,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7929,0.8237922077922077,464,0.048207792207792206,102,0.010597402597402597,171,0.017766233766233767,124,0.012883116883116883,766,0.07958441558441559,5,0.0005194805194805195,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__lo_e0.70_c0.15_p0.20_r0.00
0.65,0.15,0.15,0.0,1,0.7,0.2,0.2,0.0,9625,0.1281038961038961,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.35220779220779214,0.4077922077922077,0.18909090909090903,0.24727272727272723,0.07584415584415581,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7927,0.8235844155844155,465,0.04831168831168831,104,0.010805194805194806,171,0.017766233766233767,124,0.012883116883116883,764,0.07937662337662338,6,0.0006233766233766234,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__lo_e0.70_c0.20_p0.20_r0.00
0.65,0.15,0.15,0.0,1,0.7,0.15,0.15,0.0,9625,0.12841558441558443,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.35064935064935054,0.4077922077922077,0.18857142857142853,0.24727272727272723,0.07948051948051946,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7942,0.8251428571428572,447,0.04644155844155844,89,0.009246753246753246,171,0.017766233766233767,124,0.012883116883116883,785,0.08155844155844155,3,0.0003116883116883117,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__lo_e0.70_c0.15_p0.15_r0.00
0.65,0.15,0.15,0.0,1,0.65,0.15,0.2,0.0,9625,0.12841558441558443,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.35324675324675314,0.4077922077922077,0.1896103896103896,0.24727272727272723,0.07584415584415584,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7922,0.823064935064935,467,0.04851948051948052,109,0.011324675324675324,171,0.017766233766233767,124,0.012883116883116883,760,0.07896103896103897,8,0.0008311688311688312,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__lo_e0.65_c0.15_p0.20_r0.00
0.65,0.15,0.15,0.0,1,0.65,0.2,0.2,0.0,9625,0.12841558441558443,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.35324675324675314,0.4077922077922077,0.1896103896103896,0.24727272727272723,0.07584415584415584,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7921,0.822961038961039,468,0.048623376623376624,110,0.011428571428571429,171,0.017766233766233767,124,0.012883116883116883,758,0.07875324675324676,9,0.0009350649350649351,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__lo_e0.65_c0.20_p0.20_r0.00
0.65,0.15,0.15,0.0,1,0.6,0.15,0.2,0.0,9625,0.12841558441558443,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.3537662337662336,0.4077922077922077,0.18909090909090903,0.24727272727272723,0.07584415584415584,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7913,0.8221298701298702,476,0.04945454545454545,118,0.01225974025974026,171,0.017766233766233767,124,0.012883116883116883,752,0.07812987012987013,7,0.0007272727272727272,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__lo_e0.60_c0.15_p0.20_r0.00
0.65,0.15,0.15,0.0,1,0.6,0.1,0.2,0.0,9625,0.12841558441558443,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.35168831168831155,0.4077922077922077,0.1906493506493506,0.24727272727272723,0.07584415584415584,0.1231168831168831,0.019740259740259735,0.03896103896103895,0.004155844155844156,0.010909090909090908,7912,0.822025974025974,477,0.04955844155844156,119,0.012363636363636363,171,0.017766233766233767,124,0.012883116883116883,748,0.07771428571428571,10,0.001038961038961039,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__lo_e0.60_c0.10_p0.20_r0.00
0.65,0.15,0.15,0.0,1,0.6,0.1,0.1,0.0,9625,0.1285194805194805,0.1656103896103896,0.9822337662337662,0.9627012987012987,0.348051948051948,0.4077922077922077,0.19168831168831166,0.24727272727272723,0.07948051948051946,0.1231168831168831,0.019220779220779218,0.03896103896103895,0.004155844155844156,0.010909090909090908,7955,0.8264935064935065,433,0.044987012987012985,76,0.007896103896103896,171,0.017766233766233767,124,0.012883116883116883,799,0.08301298701298701,3,0.0003116883116883117,64,0.00664935064935065,0,0.0,e0.65_c0.15_p0.15_r0.00__lo_e0.60_c0.10_p0.10_r0.00
