packet_index,frame_index,event_index,symbol_count,gt_topk_recall,mean_gt_savaux_rank,pattern_count,bank_kind,mode_best_pattern_on_savaux,mean_best_pattern_gain_vs_savaux,mean_coherent_gain_vs_savaux,mean_whitened_gain_vs_savaux,mean_stable_gain_vs_savaux,mean_hybrid_gain_vs_savaux,savaux_err,savaux_ser,best_pattern_err,best_pattern_ser,best_pattern_changes_vs_savaux,best_pattern_fix_vs_savaux,best_pattern_break_vs_savaux,mean_pattern_err,mean_pattern_ser,mean_pattern_changes_vs_savaux,mean_pattern_fix_vs_savaux,mean_pattern_break_vs_savaux,coherent_pattern_err,coherent_pattern_ser,coherent_pattern_changes_vs_savaux,coherent_pattern_fix_vs_savaux,coherent_pattern_break_vs_savaux,whitened_pattern_err,whitened_pattern_ser,whitened_pattern_changes_vs_savaux,whitened_pattern_fix_vs_savaux,whitened_pattern_break_vs_savaux,stable_pattern_err,stable_pattern_ser,stable_pattern_changes_vs_savaux,stable_pattern_fix_vs_savaux,stable_pattern_break_vs_savaux,hybrid_mean_pattern_err,hybrid_mean_pattern_ser,hybrid_mean_pattern_changes_vs_savaux,hybrid_mean_pattern_fix_vs_savaux,hybrid_mean_pattern_break_vs_savaux,gated_mean_pattern_err,gated_mean_pattern_ser,gated_mean_pattern_changes_vs_savaux,gated_mean_pattern_fix_vs_savaux,gated_mean_pattern_break_vs_savaux,gated_stable_pattern_err,gated_stable_pattern_ser,gated_stable_pattern_changes_vs_savaux,gated_stable_pattern_fix_vs_savaux,gated_stable_pattern_break_vs_savaux,gated_consensus_pattern_err,gated_consensus_pattern_ser,gated_consensus_pattern_changes_vs_savaux,gated_consensus_pattern_fix_vs_savaux,gated_consensus_pattern_break_vs_savaux,gated_hybrid_pattern_err,gated_hybrid_pattern_ser,gated_hybrid_pattern_changes_vs_savaux,gated_hybrid_pattern_fix_vs_savaux,gated_hybrid_pattern_break_vs_savaux,dataset,snr_db,seed,covariance_source,white_effective_replicas,empirical_effective_replicas,cross_validated_effective_replicas,offpacket_windows,covariance_bins
1,0,1,35,1.0,1.0,16,quadratic_only_diverse16,triangular_a1_s0_b0,0.15810177602031542,0.06250000042179665,19.414248106398986,0.8337932753273041,0.14360584610928523,0,0.0,15,0.42857142857142855,15,0,15,1,0.02857142857142857,1,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,1,0.02857142857142857,1,0,1,1,0.02857142857142857,1,0,1,0,0.0,0,0,0,0,0.0,0,0,0,1,0.02857142857142857,1,0,1,0_0_0_10_14_16,-23.0,42,offpacket,4.0,3.9872135320745867,4.046466141821627,128,0 64 128 192 256 320 384 448 512 576 640 704 768 832 896 960
2,1,2,35,1.0,1.0285714285714285,16,quadratic_only_diverse16,triangular_a1_s1_b1,0.15906174070637763,0.0624999985483081,19.320471205394963,0.8485666535121713,0.14169281788868213,1,0.02857142857142857,17,0.4857142857142857,16,0,16,2,0.05714285714285714,1,0,1,1,0.02857142857142857,0,0,0,1,0.02857142857142857,0,0,0,1,0.02857142857142857,0,0,0,1,0.02857142857142857,0,0,0,2,0.05714285714285714,1,0,1,1,0.02857142857142857,0,0,0,1,0.02857142857142857,0,0,0,1,0.02857142857142857,0,0,0,0_0_0_10_14_16,-23.0,42,offpacket,4.0,3.9872135320745867,4.046466141821627,128,0 64 128 192 256 320 384 448 512 576 640 704 768 832 896 960
1,0,1,35,1.0,1.2571428571428571,16,quadratic_only_diverse16,quadratic_a1_s0_b2,0.1807849922786453,0.06250000066678045,15.47144164262315,0.79142025914601,0.15010816857159442,4,0.11428571428571428,21,0.6,20,0,17,5,0.14285714285714285,2,0,1,4,0.11428571428571428,0,0,0,4,0.11428571428571428,2,0,0,4,0.11428571428571428,4,1,1,5,0.14285714285714285,2,0,1,5,0.14285714285714285,2,0,1,4,0.11428571428571428,4,1,1,4,0.11428571428571428,0,0,0,4,0.11428571428571428,1,0,0,0_0_0_10_14_16,-24.0,42,offpacket,4.0,3.9873248566629065,4.046671327098495,128,0 64 128 192 256 320 384 448 512 576 640 704 768 832 896 960
2,1,2,35,1.0,1.1714285714285715,16,quadratic_only_diverse16,triangular_a1_s0_b0,0.17119767612634204,0.06250000055822898,15.375985943320918,0.8188341355728157,0.145685031764813,4,0.11428571428571428,22,0.6285714285714286,21,0,18,5,0.14285714285714285,2,0,1,4,0.11428571428571428,0,0,0,4,0.11428571428571428,0,0,0,3,0.08571428571428572,1,1,0,5,0.14285714285714285,2,0,1,5,0.14285714285714285,2,0,1,3,0.08571428571428572,1,1,0,4,0.11428571428571428,0,0,0,5,0.14285714285714285,2,0,1,0_0_0_10_14_16,-24.0,42,offpacket,4.0,3.9873248566629065,4.046671327098495,128,0 64 128 192 256 320 384 448 512 576 640 704 768 832 896 960
1,0,1,35,0.9714285714285714,3.4285714285714284,16,quadratic_only_diverse16,quadratic_a1_s0_b1,0.19390221630765486,0.06249999991365538,12.23452666909414,0.7650206068188532,0.15407037695260137,10,0.2857142857142857,25,0.7142857142857143,25,1,16,12,0.34285714285714286,9,1,3,10,0.2857142857142857,0,0,0,10,0.2857142857142857,6,1,1,9,0.2571428571428571,6,1,0,10,0.2857142857142857,7,2,2,12,0.34285714285714286,9,1,3,9,0.2571428571428571,6,1,0,10,0.2857142857142857,0,0,0,10,0.2857142857142857,7,2,2,0_0_0_10_14_16,-25.0,42,offpacket,4.0,3.987432457823916,4.046871840338914,128,0 64 128 192 256 320 384 448 512 576 640 704 768 832 896 960
2,1,2,35,1.0,1.9428571428571428,16,quadratic_only_diverse16,triangular_a1_s1_b1,0.1847523694722851,0.06250000105058635,12.22552346687127,0.7925667137494459,0.14935953168851032,6,0.17142857142857143,27,0.7714285714285715,26,0,21,9,0.2571428571428571,4,0,3,6,0.17142857142857143,0,0,0,7,0.2,1,0,1,7,0.2,1,0,1,9,0.2571428571428571,4,0,3,9,0.2571428571428571,4,0,3,7,0.2,1,0,1,6,0.17142857142857143,0,0,0,9,0.2571428571428571,4,0,3,0_0_0_10_14_16,-25.0,42,offpacket,4.0,3.987432457823916,4.046871840338914,128,0 64 128 192 256 320 384 448 512 576 640 704 768 832 896 960
