snr_db,trial,packet_index,event_index,total_symbols,header_valid,argmax_correct,argmax_ser,pilot_correct,pilot_ser
-30.0,11,6,6,35,False,0,1.0,0,1.0
-30.0,12,6,6,35,False,0,1.0,0,1.0
-30.0,13,6,6,35,False,0,1.0,0,1.0
-30.0,14,6,6,35,True,17,0.5142857142857142,17,0.5142857142857142
-30.0,15,6,6,35,False,0,1.0,0,1.0
-30.0,16,6,6,35,False,0,1.0,0,1.0
-30.0,17,6,6,35,False,0,1.0,0,1.0
-30.0,18,6,6,35,False,0,1.0,0,1.0
-30.0,19,6,6,35,False,0,1.0,0,1.0
-30.0,20,6,6,35,False,0,1.0,0,1.0
-30.0,21,6,6,35,False,0,1.0,0,1.0
-30.0,22,6,6,35,False,0,1.0,0,1.0
-30.0,23,6,6,35,False,0,1.0,0,1.0
-30.0,24,6,6,35,False,0,1.0,0,1.0
-30.0,25,6,6,35,False,0,1.0,0,1.0
-30.0,26,6,6,35,False,0,1.0,0,1.0
-30.0,27,6,6,35,False,0,1.0,0,1.0
-30.0,28,6,6,35,False,0,1.0,0,1.0
-30.0,29,6,6,35,False,0,1.0,0,1.0
