frame_index,packet_index,event_index,header_start_sample,source_frame_valid,source_grlora_framesync_valid,source_grlora_netid_valid,source_grlora_cfo_int,source_grlora_cfo_frac,source_grlora_payload_sto_frac,source_grlora_sfo_hat,header_valid,payload_len,cr,has_crc,ldro,payload_symbol_count,total_symbol_count,header_checksum_received,header_checksum_computed,header_error,header_nibbles,gray_symbols,codewords,decoded_nibbles,error
0,0,0,1959396,1,1,1,7,0.22552834451198578,0.05372542282417503,0.0018519398053393444,1,33,1,1,1,40,48,24,24,0,2 1 3 1 8,366 498 8 62 362 337 180 249,76 139 199 137 23 253 208 89 210,2 1 3 1 8 15 11 10 11,
1,1,1,4460038,1,1,1,7,0.2529422640800476,0.4522544460477631,0.0018589661328890833,1,33,1,1,1,40,48,24,24,0,2 1 3 1 8,366 498 8 62 362 337 477 249,78 139 197 139 23 255 210 89 210,2 1 3 1 8 15 11 10 11,
2,4,4,21962748,1,1,1,7,0.25750213861465454,0.11233883738114048,0.0018601348520131881,1,33,1,1,1,40,48,24,24,0,2 1 3 1 8,366 498 8 62 362 337 477 249,78 139 197 139 23 255 210 89 210,2 1 3 1 8 15 11 10 11,
3,5,5,24463390,1,1,1,7,0.3097096383571625,0.4816418311319949,0.0018735159007476835,1,33,1,1,1,40,48,24,24,0,2 1 3 1 8,366 498 8 62 362 337 477 249,78 139 197 139 23 255 210 89 210,2 1 3 1 8 15 11 10 11,
