dataset,target_snr_db,packet_count,center_symbol_ser,center_symbol_accuracy,center_crc_valid_rate,multi_symbol_ser,multi_symbol_accuracy,multi_crc_valid_rate,selected_symbol_ser,selected_symbol_accuracy,selected_crc_valid_rate,selected_ser_gain_vs_center,selected_crc_gain_vs_center,selected_ser_gain_vs_multi,selected_crc_gain_vs_multi,mean_locked_ratio,mean_false_lock_rate,mean_uncertain_candidate_recall,mean_selected_offset_coherence,mean_phase_line_r2,mean_phase_line_rmse_pi
0_0_0_10_14_8,-22.0,10,0.6628571428571428,0.33714285714285713,0.0,0.18857142857142856,0.8114285714285716,0.3,0.09428571428571428,0.9057142857142859,0.4,0.5685714285714285,0.4,0.09428571428571428,0.10000000000000003,0.4228571428571429,0.0,0.9528479064039409,0.9470984807925898,0.8187318794458133,0.27138159536787976
0_0_0_10_14_16,-22.0,11,0.6025974025974027,0.3974025974025974,0.0,0.17922077922077922,0.8207792207792209,0.0,0.07012987012987014,0.9298701298701298,0.2727272727272727,0.5324675324675325,0.2727272727272727,0.10909090909090909,0.2727272727272727,0.41558441558441556,0.00505050505050505,0.9672691535990768,0.947920905740033,0.9362360660625847,0.22233741298572252
0_0_0_10_14_32,-22.0,7,0.673469387755102,0.32653061224489793,0.0,0.24489795918367346,0.7551020408163266,0.0,0.15102040816326529,0.8489795918367348,0.42857142857142855,0.5224489795918368,0.42857142857142855,0.09387755102040818,0.42857142857142855,0.36326530612244895,0.0,0.8860544217687075,0.9476701868694841,0.8392418660783216,0.43803102768295454
mean_of_datasets,-22.0,28,0.6463079777365492,0.3536920222634508,0.0,0.2042300556586271,0.795769944341373,0.09999999999999999,0.10514533085961657,0.8948546691403835,0.3670995670995671,0.5411626468769326,0.3670995670995671,0.09908472479901052,0.2670995670995671,0.40056895485466915,0.0016835016835016834,0.9353904939239084,0.9475631911340358,0.8647366038622399,0.31058334534551896
