frame_index,packet_index,event_index,stage,frame_symbol_index,stage_symbol_index,start_sample,sf,bw,os_factor,cfo_int,cfo_frac,cfo_correction_mode,cfo_common_phase_rad,cfo_common_phase_pi,sto_frac,sfo_hat,sfo_cum_before,sfo_sample_adjust_after,raw_fft_bin,signed_fft_bin,symbol_value,peak_real,peak_imag,peak_amp,peak_power,peak_phase,peak_margin_db,total_power,header_valid,payload_len,payload_cr,payload_has_crc,payload_ldro
0,1,1,header,0,0,4691270,12,125000.0,4,15,-0.3192271292209625,continuous,0.0,0.0,-0.46038955481344024,0.0037627570409009222,0.03961044518655976,0,2349,-1747,587,11.811307907104492,-22.014074325561523,24.98252314894907,624.12646484375,-1.0783501427786066,10.104575421848763,1003.8108097287819,1,33,1,1,1
0,1,1,header,1,1,4707654,12,125000.0,4,15,-0.3192271292209625,continuous,92.24201639971952,29.361545741558075,-0.46038955481344024,0.0037627570409009222,0.04337320222746068,0,2701,-1395,675,-6.186298847198486,-23.958528518676758,24.744320200949083,612.2814331054688,-1.8234857142467114,10.262510079428486,1002.560673030318,1,33,1,1,1
0,1,1,header,2,2,4724038,12,125000.0,4,15,-0.3192271292209625,continuous,184.48403279943903,58.72309148311615,-0.46038955481344024,0.0037627570409009222,0.0471359592683616,0,961,961,240,22.566015243530273,8.729514122009277,24.19564962503797,585.4293823242188,0.3691132859271071,10.05937645606489,991.3098889871308,1,33,1,1,1
0,1,1,header,3,3,4740422,12,125000.0,4,15,-0.3192271292209625,continuous,276.7260491991585,88.08463722467421,-0.46038955481344024,0.0037627570409009222,0.05089871630926252,0,337,337,84,-11.809734344482422,-22.007583618164062,24.97605977726933,623.8035278320312,-2.063309859492104,12.0115346606042,1000.3105708042494,1,33,1,1,1
0,1,1,header,4,4,4756806,12,125000.0,4,15,-0.3192271292209625,continuous,368.96806559887807,117.4461829662323,-0.46038955481344024,0.0037627570409009222,0.05466147335016344,0,3377,-719,844,13.978713989257812,19.648714065551758,24.113821953877064,581.4763793945312,0.9524393505190833,9.305966535491773,1004.310723374514,1,33,1,1,1
0,1,1,header,5,5,4773190,12,125000.0,4,15,-0.3192271292209625,continuous,461.2100819985976,146.80772870779037,-0.46038955481344024,0.0037627570409009222,0.05842423039106436,0,3205,-891,801,12.107583045959473,-20.399717330932617,23.722184435602845,562.7420043945312,-1.0351572295061635,8.387835031965059,996.0602274977336,1,33,1,1,1
0,1,1,header,6,6,4789574,12,125000.0,4,15,-0.3192271292209625,continuous,553.452098398317,176.16927444934842,-0.46038955481344024,0.0037627570409009222,0.06218698743196528,0,2905,-1191,726,-22.50203514099121,4.607463836669922,22.96889872180694,527.5703735351562,2.939626643743968,7.17389362425585,2005.871564981233,1,33,1,1,1
0,1,1,header,7,7,4805958,12,125000.0,4,15,-0.3192271292209625,continuous,645.6941147980366,205.5308201909065,-0.46038955481344024,0.0037627570409009222,0.06594974447286621,0,1381,1381,345,7.456407070159912,-21.37556266784668,22.63874302524262,512.5126342773438,-1.235165473884354,5.568677197146505,1018.3116863078424,1,33,1,1,1
0,1,1,payload,8,0,4822342,12,125000.0,4,15,-0.3192271292209625,continuous,737.9361311977561,234.8923659324646,-0.46038955481344024,0.0037627570409009222,0.06971250151376714,0,3873,-223,968,19.752798080444336,13.807374000549316,24.10013711159857,580.816650390625,0.6100602264200325,9.094499166002349,1000.5606679713451,1,33,1,1,1
0,1,1,payload,9,1,4838726,12,125000.0,4,15,-0.3192271292209625,continuous,830.1781475974757,264.2539116740227,-0.46038955481344024,0.0037627570409009222,0.07347525855466806,0,825,825,206,22.092954635620117,3.6733553409576416,22.396253793715378,501.5922546386719,0.16476093486715623,6.088181380798032,1306.3291840517686,1,33,1,1,1
0,1,1,payload,10,2,4855110,12,125000.0,4,15,-0.3192271292209625,continuous,922.4201639971952,293.61545741558075,-0.46038955481344024,0.0037627570409009222,0.07723801559556899,0,1381,1381,345,7.857156753540039,-19.31418228149414,20.851200192134794,434.7725524902344,-1.1844351126522947,3.5463126265009586,1011.561217105891,1,33,1,1,1
0,1,1,payload,11,3,4871494,12,125000.0,4,15,-0.3192271292209625,continuous,1014.6621803969147,322.9770031571388,-0.46038955481344024,0.0037627570409009222,0.08100077263646992,0,2893,-1203,723,7.685588836669922,-19.544214248657227,21.00106155325872,441.0445556640625,-1.196130109473552,3.832401129982789,1011.3112025261125,1,33,1,1,1
0,1,1,payload,12,4,4887878,12,125000.0,4,15,-0.3192271292209625,continuous,1106.904196796634,352.33854889869684,-0.46038955481344024,0.0037627570409009222,0.08476352967737084,0,2153,-1943,538,-1.6433939933776855,19.344959259033203,19.414638615001937,376.9281921386719,1.6555448974993696,2.0213915888435965,999.8105544204409,1,33,1,1,1
0,1,1,payload,13,5,4904262,12,125000.0,4,15,-0.3192271292209625,continuous,1199.1462131963538,381.700094640255,-0.46038955481344024,0.0037627570409009222,0.08852628671827177,0,3629,-467,907,3.106696128845215,21.70093536376953,21.922184117908618,480.5821533203125,1.428602926306258,5.466649428043962,1006.0609003065856,1,33,1,1,1
0,1,1,payload,14,6,4920646,12,125000.0,4,15,-0.3192271292209625,continuous,1291.3882295960732,411.061640381813,-0.46038955481344024,0.0037627570409009222,0.0922890437591727,0,1113,1113,278,3.265388250350952,19.54534912109375,19.816241638892333,392.6833801269531,1.4052578919581573,2.5858813998255785,1012.0612470484002,1,33,1,1,1
0,1,1,payload,15,7,4937030,12,125000.0,4,15,-0.3192271292209625,continuous,1383.6302459957928,440.4231861233711,-0.46038955481344024,0.0037627570409009222,0.09605180080007363,0,713,713,178,-4.35551118850708,-19.811540603637695,20.284664621402925,411.46759033203125,-1.7872008551571632,3.6641766868115715,999.8105356489941,1,33,1,1,1
0,1,1,payload,16,8,4953414,12,125000.0,4,15,-0.3192271292209625,continuous,1475.8722623955123,469.7847318649292,-0.46038955481344024,0.0037627570409009222,0.09981455784097455,0,609,609,152,-1.078920602798462,20.344444274902344,20.373033218491294,415.06048583984375,1.6237793827954157,3.5390560929836217,1001.5606641588718,1,33,1,1,1
0,1,1,payload,17,9,4969798,12,125000.0,4,15,-0.3192271292209625,continuous,1568.1142787952317,499.1462776064872,-0.46038955481344024,0.0037627570409009222,0.10357731488187548,0,3605,-491,901,-19.998626708984375,-4.317040920257568,20.459274487441668,418.5819091796875,-2.928988073470949,3.5482445540110557,1011.5612683344452,1,33,1,1,1
0,1,1,payload,18,10,4986182,12,125000.0,4,15,-0.3192271292209625,continuous,1660.3562951949514,528.5078233480453,-0.46038955481344024,0.0037627570409009222,0.1073400719227764,0,2812,-1284,702,-12.935131072998047,11.662932395935059,17.41670485332375,303.3415832519531,2.4078679139846586,0.11187921825574546,2683.6624845407277,1,33,1,1,1
0,1,1,payload,19,11,5002566,12,125000.0,4,15,-0.3192271292209625,continuous,1752.5983115946708,557.8693690896034,-0.46038955481344024,0.0037627570409009222,0.11110282896367733,0,1021,1021,255,17.49614143371582,0.2455572932958603,17.497864539791085,306.17523193359375,0.014034018465006237,0.6500493049695291,995.0602247541901,1,33,1,1,1
0,1,1,payload,20,12,5018950,12,125000.0,4,15,-0.3192271292209625,continuous,1844.8403279943905,587.2309148311615,-0.46038955481344024,0.0037627570409009222,0.11486558600457826,0,3497,-599,874,15.302494049072266,11.269160270690918,19.00421788257572,361.1602783203125,0.6347572430188583,2.071273388788492,1000.5605354079748,1,33,1,1,1
0,1,1,payload,21,13,5035334,12,125000.0,4,15,-0.3192271292209625,continuous,1937.08234439411,616.5924605727196,-0.46038955481344024,0.0037627570409009222,0.11862834304547919,0,1228,1228,306,-15.683908462524414,-8.334392547607422,17.76083004249686,315.44708251953125,-2.653143536056292,0.9355177236527711,1002.3106625733653,1,33,1,1,1
0,1,1,payload,22,14,5051718,12,125000.0,4,15,-0.3192271292209625,continuous,2029.3243607938293,645.9540063142776,-0.46038955481344024,0.0037627570409009222,0.12239110008638011,0,2524,-1572,630,-13.02357292175293,15.00058650970459,19.86532273292703,394.6310119628906,2.2857644175829654,2.797661270797836,1444.087367206368,1,33,1,1,1
0,1,1,payload,23,15,5068102,12,125000.0,4,15,-0.3192271292209625,continuous,2121.5663771935488,675.3155520558356,-0.46038955481344024,0.0037627570409009222,0.12615385712728103,-1,3829,-267,957,-10.502401351928711,-16.876922607421875,19.8779010676153,395.1309509277344,-2.1274471173716387,2.7465147038593813,1013.8113530135179,1,33,1,1,1
0,1,1,payload,24,16,5084485,12,125000.0,4,15,-0.3192271292209625,continuous,2213.8027635873846,704.6753057108616,-0.46038955481344024,0.0037627570409009222,-0.12008338583181805,0,3176,-920,793,-18.229814529418945,1.3287609815597534,18.278176701277665,334.0917053222656,3.0688318872094094,1.1965879260293246,1009.311049556055,1,33,1,1,1
0,1,1,payload,25,17,5100869,12,125000.0,4,15,-0.3192271292209625,continuous,2306.044779987104,734.0368514524197,-0.46038955481344024,0.0037627570409009222,-0.11632062879091712,0,652,652,162,-6.558208465576172,18.742483139038086,19.856756343750657,394.290771484375,1.9073922107104588,2.7804906756099292,1014.5614466276629,1,33,1,1,1
0,1,1,payload,26,18,5117253,12,125000.0,4,15,-0.3192271292209625,continuous,2398.286796386824,763.3983971939779,-0.46038955481344024,0.0037627570409009222,-0.11255787175001619,0,644,644,160,-1.107222080230713,-20.280853271484375,20.311054875471854,412.5389099121094,-1.6253366354957162,3.1344425057885905,1018.8116588090033,1,33,1,1,1
0,1,1,payload,27,19,5133637,12,125000.0,4,15,-0.3192271292209625,continuous,2490.5288127865433,792.759942935536,-0.46038955481344024,0.0037627570409009222,-0.10879511470911526,0,2428,-1668,606,-13.8690824508667,-11.891805648803711,18.26927720567671,333.7665100097656,-2.4327992847507764,1.1813144300859693,1001.8106631960254,1,33,1,1,1
0,1,1,payload,28,20,5150021,12,125000.0,4,15,-0.3192271292209625,continuous,2582.7708291862627,822.121488677094,-0.46038955481344024,0.0037627570409009222,-0.10503235766821434,0,856,856,213,-13.660597801208496,-15.247896194458008,20.47218284998816,419.11029052734375,-2.3013418882063292,3.5686310555805174,999.8105227218493,1,33,1,1,1
0,1,1,payload,29,21,5166405,12,125000.0,4,15,-0.3192271292209625,continuous,2675.012845585982,851.483034418652,-0.46038955481344024,0.0037627570409009222,-0.10126960062731341,0,1576,1576,393,5.014700412750244,19.134397506713867,19.7806063651895,391.2724304199219,1.3144830395666456,2.113971785970706,1025.8121813819307,1,33,1,1,1
